company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,investmentsecuritiesinterestincome,longtermdebtinterestexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,nonoperatingincome,otheradjustmentstonetincometocommon,othergains,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,preferreddividends,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Public Storage,PSA,,1393311,2012.0,Q3TTM,2011-10-01,2012-09-30,,3.68,3.68,2.35,354734000.0,3.64,,23754000.0,20770000.0,890909000.0,876692000.0,14217000.0,624374000.0,2871000.0,2984000.0,536280000.0,36168000.0,,-262054000.0,-4983000.0,1883174000.0,93831000.0,-55806000.0,525718000.0,20770000.0,23754000.0,984845000.0,1863536000.0,881675000.0,1866520000.0,170100000.0,170576000.0,171700000.0
Public Storage,PSA,,1393311,2012.0,Q3,2012-07-01,2012-09-30,2013-11-05 20:27:16+00:00,1.19,1.19,1.1,89897000.0,1.18,,5444000.0,4926000.0,264819000.0,252884000.0,11935000.0,202465000.0,927000.0,518000.0,131618000.0,21854000.0,,810000.0,,477182000.0,25155000.0,,60617000.0,4926000.0,5444000.0,246670000.0,499036000.0,252884000.0,499554000.0,170100000.0,170576000.0,171700000.0
Public Storage,PSA,,1393311,2012.0,Q2YTD,2012-01-01,2012-06-30,,1.52,1.52,2.2,175298000.0,1.5,,11195000.0,10401000.0,405653000.0,405185000.0,468000.0,257686000.0,1658000.0,794000.0,275295000.0,7474000.0,,977000.0,,895628000.0,48118000.0,,145332000.0,10401000.0,11195000.0,498711000.0,903102000.0,405185000.0,903896000.0,169700000.0,170496000.0,171560000.0
Public Storage,PSA,,1393311,2012.0,Q2TTM,2011-07-01,2012-06-30,,3.18,3.18,2.2,355658000.0,3.15,2186000.0,25185000.0,21706000.0,820603000.0,816680000.0,3923000.0,539859000.0,5318000.0,3479000.0,533449000.0,1330000.0,,-262523000.0,,1851555000.0,92585000.0,-55806000.0,537949000.0,21706000.0,25185000.0,983878000.0,1797079000.0,816680000.0,1800558000.0,169700000.0,170496000.0,171560000.0
Public Storage,PSA,,1393311,2012.0,Q2,2012-04-01,2012-06-30,2013-08-02 19:31:36+00:00,0.78,0.78,1.1,88474000.0,0.77,,5540000.0,5067000.0,198931000.0,198697000.0,234000.0,132343000.0,788000.0,473000.0,133102000.0,-13798000.0,,463000.0,,455793000.0,22195000.0,,65337000.0,5067000.0,5540000.0,243771000.0,441995000.0,198697000.0,442468000.0,169700000.0,170496000.0,171560000.0
Public Storage,PSA,,1393311,2012.0,Q1TTM,2011-04-01,2012-03-31,,3.18,3.18,1.1,356282000.0,3.15,2186000.0,30220000.0,22572000.0,832613000.0,828745000.0,3868000.0,539031000.0,9027000.0,7648000.0,529979000.0,38324000.0,,-113519000.0,,1790715000.0,92580000.0,-26915000.0,398074000.0,22572000.0,30220000.0,981027000.0,1802124000.0,828745000.0,1809772000.0,169400000.0,170309000.0,171415000.0
Public Storage,PSA,,1393311,2012.0,Q1,2012-01-01,2012-03-31,2013-05-09 21:07:45+00:00,0.74,0.74,1.1,86824000.0,0.73,,5655000.0,5334000.0,206722000.0,206488000.0,234000.0,125343000.0,870000.0,321000.0,142193000.0,21272000.0,,514000.0,,439835000.0,25923000.0,,79995000.0,5334000.0,5655000.0,254940000.0,461107000.0,206488000.0,461428000.0,169400000.0,170309000.0,171415000.0
Public Storage,PSA,,1393311,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 20:52:15+00:00,4.92,4.92,5.15,387402000.0,4.89,,33979000.0,6444000.0,1057531000.0,1057531000.0,,844731000.0,5078000.0,27535000.0,524086000.0,78894000.0,,3410000.0,,1849883000.0,102352000.0,115059000.0,204312000.0,6444000.0,33979000.0,1013840000.0,2043836000.0,1057531000.0,2071371000.0,171700000.0,171640000.0,172688000.0
Public Storage,PSA,,1393311,2013.0,Q4,2013-10-01,2013-12-31,,1.42,1.42,1.4,108927000.0,1.41,,17274000.0,1822000.0,297977000.0,297977000.0,,243749000.0,1408000.0,15452000.0,114205000.0,30432000.0,-33802000.0,912000.0,,480664000.0,21482000.0,49845000.0,51908000.0,1822000.0,17274000.0,244614000.0,560941000.0,297977000.0,576393000.0,171700000.0,171640000.0,172688000.0
Public Storage,PSA,,1393311,2013.0,Q3,2013-07-01,2013-09-30,2014-11-04 16:59:08+00:00,1.35,1.35,1.25,96537000.0,1.34,,5608000.0,478000.0,285628000.0,285628000.0,,231361000.0,1430000.0,5130000.0,136751000.0,30531000.0,,930000.0,,477978000.0,28702000.0,33979000.0,51907000.0,478000.0,5608000.0,261990000.0,542488000.0,285628000.0,547618000.0,171400000.0,171721000.0,172793000.0
Public Storage,PSA,,1393311,2013.0,Q3YTD,2013-01-01,2013-09-30,,3.5,3.5,3.75,278475000.0,3.48,,16705000.0,4622000.0,759554000.0,759554000.0,,600982000.0,3670000.0,12083000.0,409881000.0,48462000.0,33802000.0,2498000.0,,1369219000.0,80870000.0,65214000.0,152404000.0,4622000.0,16705000.0,769226000.0,1482895000.0,759554000.0,1494978000.0,171400000.0,171721000.0,172793000.0
Public Storage,PSA,,1393311,2013.0,Q3TTM,2012-10-01,2013-09-30,,4.72,4.72,0.45,371061000.0,4.7,,22140000.0,9108000.0,1032117000.0,1031646000.0,471000.0,810525000.0,4862000.0,13032000.0,520609000.0,75052000.0,33802000.0,3338000.0,,1838913000.0,102697000.0,65214000.0,213392000.0,9108000.0,22140000.0,994367000.0,1979179000.0,1031646000.0,1992211000.0,171400000.0,171721000.0,172793000.0
Public Storage,PSA,,1393311,2013.0,Q2,2013-04-01,2013-06-30,2014-08-04 21:01:20+00:00,1.21,1.21,1.25,90937000.0,1.2,,5516000.0,647000.0,261679000.0,261679000.0,,207685000.0,1216000.0,4869000.0,132137000.0,19025000.0,33802000.0,871000.0,,451576000.0,24519000.0,,51907000.0,647000.0,5516000.0,247593000.0,470601000.0,261679000.0,475470000.0,171600000.0,171625000.0,172647000.0
Public Storage,PSA,,1393311,2013.0,Q2YTD,2013-01-01,2013-06-30,,2.15,2.15,2.5,181938000.0,2.14,,11097000.0,4144000.0,473926000.0,473926000.0,,369621000.0,2240000.0,6953000.0,273130000.0,17931000.0,33802000.0,1568000.0,,891241000.0,52168000.0,31235000.0,100497000.0,4144000.0,11097000.0,507236000.0,940407000.0,473926000.0,947360000.0,171600000.0,171625000.0,172647000.0
Public Storage,PSA,,1393311,2013.0,Q2TTM,2012-07-01,2013-06-30,,4.56,4.56,0.3,364421000.0,4.54,,21976000.0,13556000.0,1011308000.0,998902000.0,12406000.0,781629000.0,4359000.0,8420000.0,515476000.0,66375000.0,33802000.0,3218000.0,,1838117000.0,99150000.0,31235000.0,222102000.0,13556000.0,21976000.0,979047000.0,1935727000.0,998902000.0,1944147000.0,171600000.0,171625000.0,172647000.0
Public Storage,PSA,,1393311,2013.0,Q1,2013-01-01,2013-03-31,2014-05-02 20:39:19+00:00,0.94,0.94,1.25,91001000.0,0.94,,5581000.0,3497000.0,212247000.0,212247000.0,,161936000.0,1024000.0,2084000.0,140993000.0,-1094000.0,,697000.0,,439665000.0,27649000.0,31235000.0,48590000.0,3497000.0,5581000.0,259643000.0,469806000.0,212247000.0,471890000.0,172300000.0,171446000.0,172514000.0
Public Storage,PSA,,1393311,2013.0,Q1TTM,2012-04-01,2013-03-31,,4.13,4.13,0.15,361958000.0,4.11,,22000000.0,17976000.0,948560000.0,935920000.0,12640000.0,706287000.0,3931000.0,4024000.0,516441000.0,33552000.0,,2810000.0,,1842334000.0,96826000.0,31235000.0,235532000.0,17976000.0,22000000.0,975225000.0,1907121000.0,935920000.0,1911145000.0,172300000.0,171446000.0,172514000.0
Public Storage,PSA,,1393311,2014.0,FY,2014-01-01,2014-12-31,2017-02-28 19:55:07+00:00,5.27,5.27,,437114000.0,5.25,,17638000.0,6781000.0,1149955000.0,1149955000.0,,908176000.0,5751000.0,10857000.0,566898000.0,83699000.0,,3392000.0,,2049882000.0,117885000.0,127414000.0,232636000.0,6781000.0,17638000.0,1121897000.0,2260995000.0,1149955000.0,2271852000.0,172300000.0,172251000.0,173138000.0
Public Storage,PSA,,1393311,2014.0,Q4,2014-10-01,2014-12-31,,1.65,1.65,-4.2,110573000.0,1.64,,10406000.0,,348426000.0,348426000.0,,283957000.0,1711000.0,10406000.0,121424000.0,44950000.0,-37234000.0,1064000.0,,529221000.0,27478000.0,60558000.0,61694000.0,,10406000.0,259475000.0,634729000.0,348426000.0,645135000.0,172300000.0,172251000.0,173138000.0
Public Storage,PSA,,1393311,2014.0,Q3YTD,2014-01-01,2014-09-30,,3.62,3.62,4.2,326541000.0,3.61,,7232000.0,6781000.0,801529000.0,801529000.0,,624219000.0,4040000.0,451000.0,445474000.0,38749000.0,37234000.0,2328000.0,,1520661000.0,90407000.0,66856000.0,170942000.0,6781000.0,7232000.0,862422000.0,1626266000.0,801529000.0,1626717000.0,173000000.0,172378000.0,173304000.0
Public Storage,PSA,,1393311,2014.0,Q3TTM,2013-10-01,2014-09-30,,5.04,5.04,5.6,435468000.0,5.02,,24506000.0,8603000.0,1099506000.0,1099506000.0,,867968000.0,5448000.0,15903000.0,559679000.0,69181000.0,3432000.0,3240000.0,,2001325000.0,111889000.0,116701000.0,222850000.0,8603000.0,24506000.0,1107036000.0,2187207000.0,1099506000.0,2203110000.0,173000000.0,172378000.0,173304000.0
Public Storage,PSA,,1393311,2014.0,Q3,2014-07-01,2014-09-30,2015-11-04 19:58:46+00:00,1.34,1.34,1.4,111077000.0,1.34,,3830000.0,1238000.0,294977000.0,294977000.0,,231815000.0,1518000.0,2592000.0,146979000.0,12814000.0,,881000.0,,534271000.0,29463000.0,32819000.0,60763000.0,1238000.0,3830000.0,287519000.0,579904000.0,294977000.0,582496000.0,173000000.0,172378000.0,173304000.0
Public Storage,PSA,,1393311,2014.0,Q2,2014-04-01,2014-06-30,2014-08-04 21:01:20+00:00,1.27,1.27,1.4,106443000.0,1.26,,1000000.0,2063000.0,278279000.0,278279000.0,,218352000.0,1445000.0,-1063000.0,142427000.0,13679000.0,37234000.0,810000.0,,500803000.0,23504000.0,,57672000.0,2063000.0,1000000.0,272374000.0,514482000.0,278279000.0,513419000.0,171900000.0,172282000.0,173181000.0
Public Storage,PSA,,1393311,2014.0,Q2YTD,2014-01-01,2014-06-30,,2.28,2.28,2.8,215464000.0,2.27,,3402000.0,5543000.0,506552000.0,506552000.0,,392404000.0,2522000.0,-2141000.0,298495000.0,25935000.0,37234000.0,1447000.0,,986390000.0,60944000.0,34037000.0,110179000.0,5543000.0,3402000.0,574903000.0,1046362000.0,506552000.0,1044221000.0,171900000.0,172282000.0,173181000.0
Public Storage,PSA,,1393311,2014.0,Q2TTM,2013-07-01,2014-06-30,,5.05,5.05,5.45,420928000.0,5.02,,26284000.0,7843000.0,1090157000.0,1090157000.0,,867514000.0,5360000.0,18441000.0,549451000.0,86898000.0,3432000.0,3289000.0,,1945032000.0,111128000.0,117861000.0,213994000.0,7843000.0,26284000.0,1081507000.0,2149791000.0,1090157000.0,2168232000.0,171900000.0,172282000.0,173181000.0
Public Storage,PSA,,1393311,2014.0,Q1TTM,2013-04-01,2014-03-31,,4.99,4.99,5.3,405422000.0,4.96,,30800000.0,6427000.0,1073557000.0,1073557000.0,,856847000.0,5131000.0,24373000.0,539161000.0,92244000.0,,3350000.0,,1895805000.0,112143000.0,117861000.0,208229000.0,6427000.0,30800000.0,1056726000.0,2105910000.0,1073557000.0,2130283000.0,172300000.0,171910000.0,172809000.0
Public Storage,PSA,,1393311,2014.0,Q1,2014-01-01,2014-03-31,2015-05-05 19:51:54+00:00,1.01,1.01,1.4,109021000.0,1.01,,2402000.0,3480000.0,228273000.0,228273000.0,,174052000.0,1077000.0,-1078000.0,156068000.0,12256000.0,,637000.0,,485587000.0,37440000.0,34037000.0,52507000.0,3480000.0,2402000.0,302529000.0,531880000.0,228273000.0,530802000.0,172300000.0,171910000.0,172809000.0
Public Storage,PSA,,1393311,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 19:22:26+00:00,6.1,6.1,,426008000.0,6.07,,16544000.0,610000.0,1317689000.0,1317689000.0,,1053050000.0,6445000.0,15934000.0,586696000.0,69746000.0,,4200000.0,,2235525000.0,136983000.0,146171000.0,253994000.0,610000.0,16544000.0,1149687000.0,2451442000.0,1317689000.0,2467376000.0,172600000.0,172699000.0,173510000.0
Public Storage,PSA,,1393311,2015.0,Q4,2015-10-01,2015-12-31,,1.76,1.76,,106307000.0,1.74,,5033000.0,610000.0,365259000.0,365259000.0,,303003000.0,1769000.0,4423000.0,125618000.0,14976000.0,,1456000.0,,572884000.0,31545000.0,36446000.0,59031000.0,610000.0,5033000.0,263470000.0,624306000.0,365259000.0,628729000.0,172600000.0,172699000.0,173510000.0
Public Storage,PSA,,1393311,2015.0,Q3,2015-07-01,2015-09-30,2016-11-02 20:45:46+00:00,1.58,1.58,,106082000.0,1.58,,3659000.0,,341136000.0,341136000.0,,273508000.0,1568000.0,3659000.0,152010000.0,12946000.0,,885000.0,,580976000.0,36249000.0,37896000.0,65175000.0,,3659000.0,294341000.0,631818000.0,341136000.0,635477000.0,173100000.0,172771000.0,173529000.0
Public Storage,PSA,,1393311,2015.0,Q3YTD,2015-01-01,2015-09-30,,4.34,4.34,,319701000.0,4.33,,11511000.0,,952430000.0,952430000.0,,750047000.0,4676000.0,11511000.0,461078000.0,54770000.0,,2744000.0,,1662641000.0,105438000.0,109725000.0,194963000.0,,11511000.0,886217000.0,1827136000.0,952430000.0,1838647000.0,173100000.0,172771000.0,173529000.0
Public Storage,PSA,,1393311,2015.0,Q3TTM,2014-10-01,2015-09-30,,5.99,5.99,-4.2,430274000.0,5.97,,21917000.0,,1300856000.0,1300856000.0,,1034004000.0,6387000.0,21917000.0,582502000.0,99720000.0,-37234000.0,3808000.0,,2191862000.0,132916000.0,170283000.0,256657000.0,,21917000.0,1145692000.0,2461865000.0,1300856000.0,2483782000.0,173100000.0,172771000.0,173529000.0
Public Storage,PSA,,1393311,2015.0,Q2,2015-04-01,2015-06-30,2016-08-04 21:12:02+00:00,1.53,1.53,,106473000.0,1.52,,3815000.0,,328040000.0,328040000.0,,263926000.0,1635000.0,3815000.0,147826000.0,24168000.0,,1030000.0,,551028000.0,34259000.0,37587000.0,61449000.0,,3815000.0,288558000.0,612783000.0,328040000.0,616598000.0,172500000.0,172629000.0,173387000.0
Public Storage,PSA,,1393311,2015.0,Q2YTD,2015-01-01,2015-06-30,,2.76,2.76,,213619000.0,2.75,,7852000.0,,611294000.0,611294000.0,,476539000.0,3108000.0,7852000.0,309068000.0,41824000.0,,1859000.0,,1081665000.0,69189000.0,71829000.0,129788000.0,,7852000.0,591876000.0,1195318000.0,611294000.0,1203170000.0,172500000.0,172629000.0,173387000.0
Public Storage,PSA,,1393311,2015.0,Q2TTM,2014-07-01,2015-06-30,,5.75,5.75,-2.8,435269000.0,5.73,,22088000.0,1238000.0,1254697000.0,1254697000.0,,992311000.0,6337000.0,20850000.0,577471000.0,99588000.0,-37234000.0,3804000.0,,2145157000.0,126130000.0,165206000.0,252245000.0,1238000.0,22088000.0,1138870000.0,2409951000.0,1254697000.0,2430801000.0,172500000.0,172629000.0,173387000.0
Public Storage,PSA,,1393311,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 21:17:56+00:00,1.23,1.23,,107146000.0,1.23,,4037000.0,,283254000.0,283254000.0,,212613000.0,1473000.0,4037000.0,161242000.0,17656000.0,,829000.0,,530637000.0,34930000.0,34242000.0,68339000.0,,4037000.0,303318000.0,582535000.0,283254000.0,586572000.0,172900000.0,172520000.0,173366000.0
Public Storage,PSA,,1393311,2015.0,Q1TTM,2014-04-01,2015-03-31,,5.49,5.49,-1.4,435239000.0,5.47,,19273000.0,3301000.0,1204936000.0,1204936000.0,,946737000.0,6147000.0,15972000.0,572072000.0,89099000.0,,3584000.0,,2094932000.0,115375000.0,127619000.0,248468000.0,3301000.0,19273000.0,1122686000.0,2311650000.0,1204936000.0,2327622000.0,172900000.0,172520000.0,173366000.0
Public Storage,PSA,,1393311,2016.0,FY,2016-01-01,2016-12-31,2019-02-27 06:24:28+00:00,6.84,6.84,7.3,433314000.0,6.81,,15138000.0,4210000.0,1460439000.0,1460439000.0,,1183879000.0,6863000.0,10928000.0,617905000.0,75015000.0,,4610000.0,,2560549000.0,134834000.0,,265087000.0,4210000.0,15138000.0,1186053000.0,2635564000.0,1460439000.0,2646492000.0,173100000.0,173091000.0,173878000.0
Public Storage,PSA,,1393311,2016.0,Q4,2016-10-01,2016-12-31,,2.04,2.04,,111741000.0,2.03,,3524000.0,900000.0,415681000.0,415681000.0,,352812000.0,1942000.0,2624000.0,134450000.0,38685000.0,,1379000.0,,768419000.0,30864000.0,-116992000.0,59548000.0,900000.0,3524000.0,277055000.0,690112000.0,415681000.0,692736000.0,173100000.0,173091000.0,173878000.0
Public Storage,PSA,,1393311,2016.0,Q3,2016-07-01,2016-09-30,2017-10-31 19:13:28+00:00,1.78,1.78,,109432000.0,1.78,,3750000.0,1221000.0,369050000.0,369050000.0,,308957000.0,1745000.0,2529000.0,165905000.0,13572000.0,,1170000.0,,623157000.0,34862000.0,39991000.0,57178000.0,1221000.0,3750000.0,310199000.0,676720000.0,369050000.0,679249000.0,173600000.0,173108000.0,173848000.0
Public Storage,PSA,,1393311,2016.0,Q3YTD,2016-01-01,2016-09-30,,4.8,4.8,,321573000.0,4.78,,11614000.0,3310000.0,1044758000.0,1044758000.0,,831067000.0,4921000.0,8304000.0,483455000.0,36330000.0,,3231000.0,,1792130000.0,103970000.0,116992000.0,205539000.0,3310000.0,11614000.0,908998000.0,1945452000.0,1044758000.0,1953756000.0,173600000.0,173108000.0,173848000.0
Public Storage,PSA,,1393311,2016.0,Q3TTM,2015-10-01,2016-09-30,,6.56,6.56,,427880000.0,6.52,,16647000.0,3920000.0,1410017000.0,1410017000.0,,1134070000.0,6690000.0,12727000.0,609073000.0,51306000.0,,4687000.0,,2365014000.0,135515000.0,153438000.0,264570000.0,3920000.0,16647000.0,1172468000.0,2569758000.0,1410017000.0,2582485000.0,173600000.0,173108000.0,173848000.0
Public Storage,PSA,,1393311,2016.0,Q2,2016-04-01,2016-06-30,2017-07-28 21:09:55+00:00,1.62,1.62,,107013000.0,1.61,,4028000.0,1378000.0,358359000.0,358359000.0,,280775000.0,1700000.0,2650000.0,157687000.0,18859000.0,,1131000.0,,594387000.0,32638000.0,39801000.0,74753000.0,1378000.0,4028000.0,297338000.0,653047000.0,358359000.0,655697000.0,173300000.0,173087000.0,174000000.0
Public Storage,PSA,,1393311,2016.0,Q2YTD,2016-01-01,2016-06-30,,3.02,3.02,,212141000.0,3.0,,7864000.0,2089000.0,675708000.0,675708000.0,,522110000.0,3176000.0,5775000.0,317550000.0,22758000.0,,2061000.0,,1168973000.0,69108000.0,77001000.0,148361000.0,2089000.0,7864000.0,598799000.0,1268732000.0,675708000.0,1274507000.0,173300000.0,173087000.0,174000000.0
Public Storage,PSA,,1393311,2016.0,Q2TTM,2015-07-01,2016-06-30,,6.36,6.36,,424530000.0,6.32,,16556000.0,2699000.0,1382103000.0,1382103000.0,,1098621000.0,6513000.0,13857000.0,595178000.0,50680000.0,,4402000.0,,2322833000.0,136902000.0,151343000.0,272567000.0,2699000.0,16556000.0,1156610000.0,2524856000.0,1382103000.0,2538713000.0,173300000.0,173087000.0,174000000.0
Public Storage,PSA,,1393311,2016.0,Q1,2016-01-01,2016-03-31,2017-05-03 20:57:21+00:00,1.4,1.4,,105128000.0,1.39,,3836000.0,711000.0,317349000.0,317349000.0,,241335000.0,1476000.0,3125000.0,159863000.0,3899000.0,,930000.0,,574586000.0,36470000.0,37200000.0,73608000.0,711000.0,3836000.0,301461000.0,615685000.0,317349000.0,618810000.0,172400000.0,172977000.0,173850000.0
Public Storage,PSA,,1393311,2016.0,Q1TTM,2015-04-01,2016-03-31,,6.27,6.27,,423990000.0,6.23,,16343000.0,1321000.0,1351784000.0,1351784000.0,,1081772000.0,6448000.0,15022000.0,585317000.0,55989000.0,,4301000.0,,2279474000.0,138523000.0,149129000.0,259263000.0,1321000.0,16343000.0,1147830000.0,2484592000.0,1351784000.0,2499614000.0,172400000.0,172977000.0,173850000.0
Public Storage,PSA,,1393311,2017.0,FY,2017-01-01,2017-12-31,2020-02-25 16:08:30+00:00,6.75,6.75,8.0,454526000.0,6.73,,18771000.0,12690000.0,1448465000.0,1448465000.0,,1171609000.0,6248000.0,6081000.0,657633000.0,27031000.0,,4743000.0,,2668528000.0,141016000.0,,265865000.0,12690000.0,18771000.0,1253175000.0,2695559000.0,1448465000.0,2701640000.0,173600000.0,173613000.0,174151000.0
Public Storage,PSA,,1393311,2017.0,Q4,2017-10-01,2017-12-31,,1.93,1.93,,120100000.0,1.91,,6049000.0,8137000.0,390963000.0,390963000.0,,334080000.0,1564000.0,-2088000.0,141145000.0,13273000.0,,1241000.0,,750190000.0,31285000.0,-77882000.0,54078000.0,8137000.0,6049000.0,292530000.0,685581000.0,390963000.0,683493000.0,173600000.0,173613000.0,174151000.0
Public Storage,PSA,,1393311,2017.0,Q3,2017-07-01,2017-09-30,2018-10-30 17:15:14+00:00,1.61,1.61,,113320000.0,1.61,,4569000.0,2389000.0,358274000.0,358274000.0,,279717000.0,1600000.0,2180000.0,173315000.0,3772000.0,,1210000.0,,686361000.0,47404000.0,,75747000.0,2389000.0,4569000.0,334039000.0,690133000.0,358274000.0,692313000.0,173700000.0,173715000.0,174240000.0
Public Storage,PSA,,1393311,2017.0,Q3YTD,2017-01-01,2017-09-30,,4.82,4.82,,334426000.0,4.82,,12722000.0,4553000.0,1057502000.0,1057502000.0,,837529000.0,4684000.0,8169000.0,516488000.0,13758000.0,,3502000.0,,1918338000.0,109731000.0,77882000.0,211787000.0,4553000.0,12722000.0,960645000.0,2009978000.0,1057502000.0,2018147000.0,173700000.0,173715000.0,174240000.0
Public Storage,PSA,,1393311,2017.0,Q3TTM,2016-10-01,2017-09-30,,6.86,6.86,,446167000.0,6.85,,16246000.0,5453000.0,1473183000.0,1473183000.0,,1190341000.0,6626000.0,10793000.0,650938000.0,52443000.0,,4881000.0,,2686757000.0,140595000.0,-39110000.0,271335000.0,5453000.0,16246000.0,1237700000.0,2700090000.0,1473183000.0,2710883000.0,173700000.0,173715000.0,174240000.0
