company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2009.0,Q2,2009-04-01,2009-06-30,,,168000000.0,,17000000.0,203000000.0,,,,82000000.0,-36000000.0,609000000.0,,,82000000.0,-36000000.0,609000000.0,672000000.0,147000000.0,147000000.0,,91000000.0,,,,-38000000.0,-3000000.0,-39000000.0,131000000.0,-11000000.0,,,6000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2009.0,Q1,2009-01-01,2009-03-31,2010-05-03 16:18:01+00:00,-145000000.0,169000000.0,,-13000000.0,-277000000.0,0.0,,,-482000000.0,-207000000.0,22000000.0,,,-482000000.0,-207000000.0,22000000.0,-680000000.0,49000000.0,49000000.0,,81000000.0,,,,-37000000.0,0.0,-65000000.0,-445000000.0,,,,3000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2010.0,FY,2010-01-01,2010-12-31,2012-02-23 17:21:51+00:00,-1734000000.0,1097000000.0,,-20000000.0,12000000.0,183000000.0,,,-3116000000.0,-2178000000.0,2726000000.0,,,-3116000000.0,-2178000000.0,2726000000.0,-2588000000.0,637000000.0,637000000.0,,980000000.0,24000000.0,3000000.0,,-230000000.0,,-519000000.0,-3078000000.0,-15000000.0,0.0,20000000.0,52000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2010.0,Q4,2010-10-01,2010-12-31,,-60000000.0,293000000.0,,8000000.0,380000000.0,63000000.0,,,-863000000.0,-216000000.0,1307000000.0,,,-863000000.0,-216000000.0,1307000000.0,236000000.0,179000000.0,179000000.0,,455000000.0,12000000.0,2000000.0,,-65000000.0,,-171000000.0,-872000000.0,-1000000.0,,1000000.0,12000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2010.0,Q3TTM,2009-10-01,2010-09-30,,-1692000000.0,989000000.0,,-32000000.0,125000000.0,120000000.0,923000000.0,,-507000000.0,-2031000000.0,2386000000.0,,,-507000000.0,-2031000000.0,2386000000.0,-184000000.0,649000000.0,649000000.0,,623000000.0,12000000.0,2000000.0,,-202000000.0,-4000000.0,-397000000.0,-1345000000.0,-15000000.0,,19000000.0,41000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2010.0,Q3,2010-07-01,2010-09-30,,-146000000.0,284000000.0,,24000000.0,-294000000.0,3000000.0,,,-231000000.0,-266000000.0,366000000.0,,,-231000000.0,-266000000.0,366000000.0,-107000000.0,256000000.0,256000000.0,,120000000.0,2000000.0,-3000000.0,,-65000000.0,,-145000000.0,-159000000.0,-12000000.0,,13000000.0,15000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-02 16:18:56+00:00,-1674000000.0,804000000.0,,-28000000.0,-368000000.0,120000000.0,,0.0,-2253000000.0,-1962000000.0,1419000000.0,,,-2253000000.0,-1962000000.0,1419000000.0,-2824000000.0,458000000.0,458000000.0,,525000000.0,12000000.0,1000000.0,,-165000000.0,,-348000000.0,-2206000000.0,-14000000.0,,19000000.0,40000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2010.0,Q2TTM,2009-07-01,2010-06-30,,-1546000000.0,881000000.0,,-43000000.0,645000000.0,118000000.0,923000000.0,,-930000000.0,-1796000000.0,2630000000.0,,,-930000000.0,-1796000000.0,2630000000.0,-139000000.0,522000000.0,522000000.0,,582000000.0,10000000.0,6000000.0,,-174000000.0,-3000000.0,-292000000.0,-1804000000.0,-3000000.0,,6000000.0,33000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2010.0,Q2,2010-04-01,2010-06-30,,-4000000.0,279000000.0,,-19000000.0,40000000.0,2000000.0,,,-457000000.0,-130000000.0,678000000.0,,,-457000000.0,-130000000.0,678000000.0,72000000.0,236000000.0,236000000.0,,123000000.0,6000000.0,4000000.0,,-63000000.0,,-127000000.0,-400000000.0,-2000000.0,,-9000000.0,6000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-01 16:34:13+00:00,-1528000000.0,520000000.0,,-52000000.0,-74000000.0,117000000.0,,0.0,-2022000000.0,-1696000000.0,1053000000.0,,,-2022000000.0,-1696000000.0,1053000000.0,-2717000000.0,202000000.0,202000000.0,,405000000.0,10000000.0,4000000.0,,-100000000.0,,-203000000.0,-2047000000.0,-2000000.0,,6000000.0,25000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2010.0,Q1TTM,2009-04-01,2010-03-31,,-1542000000.0,770000000.0,,-7000000.0,808000000.0,116000000.0,923000000.0,,-391000000.0,-1702000000.0,2561000000.0,,,-391000000.0,-1702000000.0,2561000000.0,461000000.0,433000000.0,433000000.0,,550000000.0,4000000.0,2000000.0,,-149000000.0,-6000000.0,-204000000.0,-1273000000.0,-12000000.0,,15000000.0,33000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2010.0,Q1,2010-01-01,2010-03-31,2011-05-02 16:28:19+00:00,-1524000000.0,241000000.0,,-33000000.0,-114000000.0,115000000.0,,,-1565000000.0,-1566000000.0,375000000.0,,,-1565000000.0,-1566000000.0,375000000.0,-2789000000.0,-34000000.0,-34000000.0,,282000000.0,4000000.0,,,-37000000.0,,-76000000.0,-1647000000.0,0.0,,15000000.0,19000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2011.0,FY,2011-01-01,2011-12-31,2013-02-21 16:29:46+00:00,-212000000.0,1251000000.0,,-9000000.0,-1261000000.0,44000000.0,49000000.0,,-1586000000.0,-675000000.0,1961000000.0,,,-1586000000.0,-675000000.0,1961000000.0,-309000000.0,1328000000.0,1328000000.0,,643000000.0,-21000000.0,10000000.0,,-287000000.0,,-501000000.0,,-701000000.0,-670000000.0,,28000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2011.0,Q4,2011-10-01,2011-12-31,,-24000000.0,361000000.0,,-8000000.0,282000000.0,3000000.0,-553000000.0,,-1013000000.0,-140000000.0,1278000000.0,,,-1013000000.0,-140000000.0,1278000000.0,117000000.0,383000000.0,383000000.0,,252000000.0,1000000.0,-1000000.0,,-72000000.0,,-134000000.0,,-392000000.0,,,19000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-10-31 16:06:33+00:00,-188000000.0,890000000.0,,-1000000.0,-1543000000.0,41000000.0,602000000.0,,-573000000.0,-535000000.0,683000000.0,,,-573000000.0,-535000000.0,683000000.0,-426000000.0,945000000.0,945000000.0,,391000000.0,-22000000.0,11000000.0,,-215000000.0,,-367000000.0,,-309000000.0,-670000000.0,,9000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2011.0,Q3TTM,2010-10-01,2011-09-30,,-248000000.0,1183000000.0,,7000000.0,-1163000000.0,104000000.0,602000000.0,,-1436000000.0,-751000000.0,1990000000.0,,,-1436000000.0,-751000000.0,1990000000.0,-190000000.0,1124000000.0,1124000000.0,,846000000.0,-10000000.0,13000000.0,,-280000000.0,,-538000000.0,-872000000.0,-310000000.0,-670000000.0,1000000.0,21000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2011.0,Q3,2011-07-01,2011-09-30,,-51000000.0,301000000.0,,-20000000.0,-409000000.0,10000000.0,-101000000.0,,-492000000.0,-167000000.0,366000000.0,,,-492000000.0,-167000000.0,366000000.0,-313000000.0,329000000.0,329000000.0,,145000000.0,-26000000.0,-8000000.0,,-72000000.0,8000000.0,-121000000.0,,-303000000.0,,,5000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2011.0,Q2TTM,2010-07-01,2011-06-30,,-343000000.0,1166000000.0,,51000000.0,-1048000000.0,97000000.0,703000000.0,,-1175000000.0,-850000000.0,1990000000.0,,,-1175000000.0,-850000000.0,1990000000.0,16000000.0,1051000000.0,1051000000.0,,821000000.0,18000000.0,18000000.0,,-273000000.0,-8000000.0,-562000000.0,-1031000000.0,-19000000.0,-670000000.0,14000000.0,31000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2011.0,Q2,2011-04-01,2011-06-30,,-94000000.0,298000000.0,,5000000.0,-415000000.0,12000000.0,690000000.0,,-39000000.0,-215000000.0,347000000.0,,,-39000000.0,-215000000.0,347000000.0,98000000.0,327000000.0,327000000.0,,137000000.0,2000000.0,19000000.0,,-70000000.0,-7000000.0,-135000000.0,,-3000000.0,-670000000.0,,2000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-07-31 16:07:01+00:00,-137000000.0,589000000.0,,19000000.0,-1134000000.0,31000000.0,703000000.0,,-81000000.0,-368000000.0,317000000.0,,,-81000000.0,-368000000.0,317000000.0,-113000000.0,616000000.0,616000000.0,,246000000.0,4000000.0,19000000.0,,-143000000.0,-8000000.0,-246000000.0,,-6000000.0,-670000000.0,,4000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2011.0,Q1TTM,2010-04-01,2011-03-31,,-253000000.0,1147000000.0,,27000000.0,-593000000.0,87000000.0,13000000.0,,-1593000000.0,-765000000.0,2321000000.0,,,-1593000000.0,-765000000.0,2321000000.0,-10000000.0,960000000.0,960000000.0,,807000000.0,22000000.0,3000000.0,,-266000000.0,-1000000.0,-554000000.0,-1431000000.0,-18000000.0,,5000000.0,35000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2011.0,Q1,2011-01-01,2011-03-31,2012-05-02 16:03:57+00:00,-43000000.0,291000000.0,,14000000.0,-719000000.0,19000000.0,13000000.0,,-42000000.0,-153000000.0,-30000000.0,,,-42000000.0,-153000000.0,-30000000.0,-211000000.0,289000000.0,289000000.0,,109000000.0,2000000.0,,,-73000000.0,-1000000.0,-111000000.0,,-3000000.0,,,2000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2012.0,FY,2012-01-01,2012-12-31,2014-02-21 16:15:36+00:00,-276000000.0,1301000000.0,0.0,-3000000.0,-762000000.0,44000000.0,,,-1472000000.0,-761000000.0,2580000000.0,,,-1472000000.0,-761000000.0,2580000000.0,344000000.0,1223000000.0,1223000000.0,,818000000.0,-32000000.0,19000000.0,,-324000000.0,,-513000000.0,-108000000.0,-1052000000.0,0.0,0.0,9000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2012.0,Q4,2012-10-01,2012-12-31,,-33000000.0,336000000.0,,1000000.0,825000000.0,1000000.0,-742000000.0,,-1250000000.0,-160000000.0,1773000000.0,,,-1250000000.0,-160000000.0,1773000000.0,364000000.0,1223000000.0,343000000.0,,269000000.0,-1000000.0,2000000.0,,-66000000.0,,-130000000.0,-108000000.0,-334000000.0,,,1000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2012.0,Q3TTM,2011-10-01,2012-09-30,,-267000000.0,1326000000.0,,-12000000.0,-1305000000.0,46000000.0,189000000.0,,-1235000000.0,-741000000.0,2085000000.0,,,-1235000000.0,-741000000.0,2085000000.0,97000000.0,383000000.0,1263000000.0,,801000000.0,-30000000.0,16000000.0,,-330000000.0,,-517000000.0,,-1110000000.0,,,27000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2012.0,Q2TTM,2011-07-01,2012-06-30,,-162000000.0,1288000000.0,,-25000000.0,-1538000000.0,23000000.0,-111000000.0,,-1497000000.0,-619000000.0,1857000000.0,,,-1497000000.0,-619000000.0,1857000000.0,-284000000.0,712000000.0,1304000000.0,,803000000.0,-26000000.0,2000000.0,,-331000000.0,8000000.0,-498000000.0,,-1052000000.0,,,31000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2012.0,Q1TTM,2011-04-01,2012-03-31,,-256000000.0,1273000000.0,,-17000000.0,-1296000000.0,32000000.0,1034000000.0,,-709000000.0,-736000000.0,1976000000.0,,,-709000000.0,-736000000.0,1976000000.0,514000000.0,1039000000.0,1315000000.0,,684000000.0,-23000000.0,7000000.0,,-334000000.0,1000000.0,-518000000.0,,-748000000.0,-670000000.0,,30000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2013.0,FY,2013-01-01,2013-12-31,2016-02-19 16:49:52+00:00,-155000000.0,1358000000.0,26000000.0,-3000000.0,-929000000.0,124000000.0,622000000.0,,-1402000000.0,-452000000.0,2375000000.0,,,-1402000000.0,-452000000.0,2375000000.0,518000000.0,1179000000.0,1179000000.0,,767000000.0,-41000000.0,18000000.0,,-352000000.0,,-427000000.0,-1059000000.0,-696000000.0,,,86000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2014.0,FY,2014-01-01,2014-12-31,2017-02-27 16:59:38+00:00,-34000000.0,639000000.0,10000000.0,-81000000.0,-1048000000.0,55000000.0,953000000.0,,-1624000000.0,-134000000.0,1333000000.0,-569000000.0,730000000.0,-1624000000.0,-703000000.0,2063000000.0,-373000000.0,1036000000.0,1052000000.0,-16000000.0,690000000.0,-23000000.0,13000000.0,-28000000.0,-400000000.0,,-176000000.0,-1138000000.0,-1071000000.0,,,53000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2014.0,Q4,2014-10-01,2014-12-31,,272000000.0,-431000000.0,-6000000.0,-27000000.0,170000000.0,6000000.0,953000000.0,,-297000000.0,440000000.0,127000000.0,-569000000.0,730000000.0,-297000000.0,-129000000.0,857000000.0,376000000.0,206000000.0,222000000.0,-16000000.0,166000000.0,2000000.0,2000000.0,-28000000.0,-124000000.0,,162000000.0,-793000000.0,-341000000.0,,,10000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-30 16:42:19+00:00,-306000000.0,1070000000.0,16000000.0,-54000000.0,-1218000000.0,49000000.0,,,-1327000000.0,-574000000.0,1206000000.0,,,-1327000000.0,-574000000.0,1206000000.0,-749000000.0,830000000.0,830000000.0,,524000000.0,-25000000.0,11000000.0,,-276000000.0,,-338000000.0,-345000000.0,-730000000.0,,,43000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2014.0,Q3,2014-07-01,2014-09-30,,-25000000.0,349000000.0,1000000.0,-42000000.0,-184000000.0,10000000.0,,,-417000000.0,-128000000.0,595000000.0,,,-417000000.0,-128000000.0,595000000.0,8000000.0,272000000.0,272000000.0,,158000000.0,-30000000.0,268000000.0,,-106000000.0,,-112000000.0,-40000000.0,-251000000.0,,-268000000.0,8000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2014.0,Q2,2014-04-01,2014-06-30,,-227000000.0,376000000.0,15000000.0,2000000.0,-541000000.0,19000000.0,-4000000.0,,-561000000.0,-326000000.0,325000000.0,,,-561000000.0,-326000000.0,325000000.0,-560000000.0,272000000.0,272000000.0,,218000000.0,3000000.0,-261000000.0,,-80000000.0,,-123000000.0,-295000000.0,-204000000.0,,268000000.0,2000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2014.0,Q1,2014-01-01,2014-03-31,2015-05-01 16:03:47+00:00,-54000000.0,345000000.0,0.0,-14000000.0,-493000000.0,20000000.0,4000000.0,,-349000000.0,-120000000.0,286000000.0,,,-349000000.0,-120000000.0,286000000.0,-197000000.0,286000000.0,286000000.0,,148000000.0,2000000.0,4000000.0,,-90000000.0,,-103000000.0,-10000000.0,-275000000.0,,,33000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2015.0,FY,2015-01-01,2015-12-31,2018-02-23 16:48:21+00:00,-13000000.0,590000000.0,0.0,-77000000.0,-839000000.0,19000000.0,1079000000.0,,-2074000000.0,-43000000.0,1078000000.0,551000000.0,533000000.0,-2074000000.0,508000000.0,1611000000.0,-24000000.0,466000000.0,840000000.0,-374000000.0,487000000.0,-94000000.0,26000000.0,8000000.0,-326000000.0,,-148000000.0,-1450000000.0,-1302000000.0,,,92000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2015.0,Q4,2015-10-01,2015-12-31,,188000000.0,-320000000.0,,-6000000.0,181000000.0,2000000.0,-43000000.0,,-278000000.0,-570000000.0,345000000.0,551000000.0,533000000.0,-278000000.0,-19000000.0,878000000.0,583000000.0,250000000.0,624000000.0,-374000000.0,-140000000.0,-61000000.0,-941000000.0,8000000.0,-20000000.0,,114000000.0,-156000000.0,,,,69000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-03 16:52:19+00:00,-201000000.0,910000000.0,,-71000000.0,-1020000000.0,17000000.0,1122000000.0,,-1796000000.0,527000000.0,733000000.0,,,-1796000000.0,527000000.0,733000000.0,-607000000.0,216000000.0,216000000.0,,627000000.0,-33000000.0,967000000.0,,-306000000.0,,-262000000.0,-1294000000.0,-1302000000.0,,,23000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2015.0,Q3TTM,2014-10-01,2015-09-30,,71000000.0,479000000.0,-6000000.0,-98000000.0,-850000000.0,23000000.0,2075000000.0,,-2093000000.0,967000000.0,860000000.0,-569000000.0,730000000.0,-2093000000.0,398000000.0,1590000000.0,-231000000.0,422000000.0,438000000.0,-16000000.0,793000000.0,-31000000.0,969000000.0,-28000000.0,-430000000.0,,-100000000.0,-2087000000.0,-1643000000.0,,,33000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2015.0,Q3,2015-07-01,2015-09-30,,-153000000.0,317000000.0,,-14000000.0,-116000000.0,3000000.0,-65000000.0,,-888000000.0,-206000000.0,271000000.0,,,-888000000.0,-206000000.0,271000000.0,-837000000.0,-31000000.0,-31000000.0,,101000000.0,-35000000.0,5000000.0,,-91000000.0,,-65000000.0,-9000000.0,-691000000.0,,,7000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-04 16:46:31+00:00,-48000000.0,593000000.0,,-57000000.0,-904000000.0,14000000.0,1187000000.0,,-908000000.0,733000000.0,462000000.0,,,-908000000.0,733000000.0,462000000.0,230000000.0,247000000.0,247000000.0,,526000000.0,2000000.0,962000000.0,,-215000000.0,,-197000000.0,-1285000000.0,-611000000.0,,,16000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2015.0,Q2TTM,2014-07-01,2015-06-30,,199000000.0,511000000.0,-5000000.0,-126000000.0,-918000000.0,30000000.0,2140000000.0,,-1622000000.0,1045000000.0,1184000000.0,-569000000.0,730000000.0,-1622000000.0,476000000.0,1914000000.0,614000000.0,725000000.0,741000000.0,-16000000.0,850000000.0,-26000000.0,1232000000.0,-28000000.0,-445000000.0,,-147000000.0,-2118000000.0,-1203000000.0,,-268000000.0,34000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2015.0,Q2,2015-04-01,2015-06-30,,-20000000.0,297000000.0,-3000000.0,12000000.0,-346000000.0,4000000.0,320000000.0,,-423000000.0,831000000.0,349000000.0,,,-423000000.0,831000000.0,349000000.0,769000000.0,17000000.0,17000000.0,,381000000.0,1000000.0,956000000.0,,-85000000.0,,-102000000.0,-268000000.0,-395000000.0,,,
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2015.0,Q1,2015-01-01,2015-03-31,2016-04-29 16:46:50+00:00,-28000000.0,296000000.0,3000000.0,-69000000.0,-558000000.0,10000000.0,867000000.0,,-485000000.0,-98000000.0,113000000.0,,,-485000000.0,-98000000.0,113000000.0,-539000000.0,230000000.0,230000000.0,,145000000.0,1000000.0,6000000.0,,-130000000.0,,-95000000.0,-1017000000.0,-216000000.0,,,16000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2015.0,Q1TTM,2014-04-01,2015-03-31,,-8000000.0,590000000.0,13000000.0,-136000000.0,-1113000000.0,45000000.0,1816000000.0,,-1760000000.0,-112000000.0,1160000000.0,-569000000.0,730000000.0,-1760000000.0,-681000000.0,1890000000.0,-715000000.0,980000000.0,996000000.0,-16000000.0,687000000.0,-24000000.0,15000000.0,-28000000.0,-440000000.0,,-168000000.0,-2145000000.0,-1012000000.0,,,36000000.0
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2016.0,FY,2016-01-01,2016-12-31,2019-02-25 16:38:36+00:00,-30000000.0,563000000.0,25000000.0,-17000000.0,-856000000.0,,1913000000.0,,584000000.0,166000000.0,716000000.0,-251000000.0,82000000.0,584000000.0,-85000000.0,798000000.0,1018000000.0,-460000000.0,633000000.0,-1093000000.0,376000000.0,,39000000.0,-262000000.0,-331000000.0,,-138000000.0,-998000000.0,0.0,,270000000.0,
Xerox Corp,XRX,4KF48RN45X1OO8UBLY20,108772,2016.0,Q4,2016-10-01,2016-12-31,,-13000000.0,137000000.0,25000000.0,-26000000.0,-63000000.0,-6000000.0,899000000.0,,797000000.0,253000000.0,160000000.0,-77000000.0,116000000.0,797000000.0,176000000.0,276000000.0,971000000.0,-840000000.0,188000000.0,-1028000000.0,-102000000.0,13000000.0,33000000.0,-252000000.0,-85000000.0,,-39000000.0,-24000000.0,,,270000000.0,-23000000.0
