company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2010.0,Q3TTM,2009-06-01,2010-05-31,,-106000000.0,590000000.0,,3000000.0,-854000000.0,,642000000.0,-623000000.0,-758000000.0,1274000000.0,-623000000.0,-758000000.0,1274000000.0,-104000000.0,1042000000.0,1042000000.0,496000000.0,110000000.0,209000000.0,,-624000000.0,-52000000.0,-824000000.0,-165000000.0,-586000000.0,15000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2010.0,Q3,2010-03-01,2010-05-31,,-34000000.0,152000000.0,,-5000000.0,-1410000000.0,,471000000.0,-64000000.0,-278000000.0,-785000000.0,-64000000.0,-278000000.0,-785000000.0,-1132000000.0,416000000.0,416000000.0,57000000.0,21000000.0,1000000.0,,-156000000.0,-18000000.0,-227000000.0,-26000000.0,-374000000.0,
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2010.0,Q3YTD,2009-09-01,2010-05-31,2011-11-14 11:46:06+00:00,-57000000.0,446000000.0,,-6000000.0,-2411000000.0,,622000000.0,-323000000.0,-623000000.0,-529000000.0,-323000000.0,-623000000.0,-529000000.0,-1481000000.0,1282000000.0,1282000000.0,154000000.0,90000000.0,43000000.0,,-477000000.0,-40000000.0,-569000000.0,-60000000.0,-498000000.0,
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2010.0,Q2TTM,2009-03-01,2010-02-28,,-79000000.0,572000000.0,,43000000.0,-1317000000.0,,171000000.0,-733000000.0,-709000000.0,1002000000.0,-733000000.0,-709000000.0,1002000000.0,-397000000.0,1331000000.0,1331000000.0,416000000.0,114000000.0,205000000.0,,-614000000.0,-68000000.0,-797000000.0,-156000000.0,-248000000.0,30000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2010.0,Q2,2009-12-01,2010-02-28,,-3000000.0,150000000.0,,-14000000.0,553000000.0,,-173000000.0,-361000000.0,-148000000.0,1659000000.0,-361000000.0,-148000000.0,1659000000.0,1136000000.0,888000000.0,888000000.0,68000000.0,40000000.0,16000000.0,,-165000000.0,-11000000.0,-150000000.0,-3000000.0,-60000000.0,
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2010.0,Q2YTD,2009-09-01,2010-02-28,2011-11-14 11:39:33+00:00,-23000000.0,294000000.0,,-1000000.0,-1001000000.0,,151000000.0,-259000000.0,-345000000.0,256000000.0,-259000000.0,-345000000.0,256000000.0,-349000000.0,866000000.0,866000000.0,97000000.0,69000000.0,42000000.0,,-321000000.0,-22000000.0,-342000000.0,-34000000.0,-124000000.0,
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2010.0,Q1TTM,2008-12-01,2009-11-30,,-347000000.0,557000000.0,,45000000.0,-1908000000.0,,368000000.0,-715000000.0,-930000000.0,729000000.0,-715000000.0,-930000000.0,729000000.0,-871000000.0,1536000000.0,1536000000.0,544000000.0,91000000.0,194000000.0,,-586000000.0,-65000000.0,-844000000.0,-201000000.0,-387000000.0,132000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2010.0,Q1,2009-09-01,2009-11-30,2011-11-14 11:32:54+00:00,-20000000.0,144000000.0,,13000000.0,-1554000000.0,,324000000.0,102000000.0,-197000000.0,-1403000000.0,102000000.0,-197000000.0,-1403000000.0,-1485000000.0,-22000000.0,-22000000.0,29000000.0,29000000.0,26000000.0,,-156000000.0,-11000000.0,-192000000.0,-31000000.0,-64000000.0,
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2011.0,Q4,2011-06-01,2011-08-31,,,156000000.0,,-6000000.0,1841000000.0,,93000000.0,-98000000.0,-268000000.0,1870000000.0,-98000000.0,-268000000.0,1870000000.0,1498000000.0,-98000000.0,-98000000.0,-29000000.0,32000000.0,2000000.0,,-205000000.0,-306000000.0,-214000000.0,-2000000.0,-16000000.0,250000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2011.0,FY,2010-09-01,2011-08-31,2013-10-23 13:19:23+00:00,-99000000.0,613000000.0,,35000000.0,478000000.0,69000000.0,452000000.0,-864000000.0,-975000000.0,2814000000.0,-864000000.0,-975000000.0,2814000000.0,1087000000.0,1659000000.0,1659000000.0,64000000.0,97000000.0,21000000.0,77000000.0,-707000000.0,-787000000.0,-540000000.0,-273000000.0,-502000000.0,430000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2011.0,Q3TTM,2010-06-01,2011-05-31,,-99000000.0,613000000.0,,50000000.0,389000000.0,69000000.0,-140000000.0,-1481000000.0,-918000000.0,2871000000.0,-1481000000.0,-918000000.0,2871000000.0,599000000.0,1590000000.0,1590000000.0,279000000.0,74000000.0,26000000.0,77000000.0,-647000000.0,-513000000.0,-512000000.0,-317000000.0,-520000000.0,180000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2011.0,Q3,2011-03-01,2011-05-31,,,147000000.0,,15000000.0,-1364000000.0,61000000.0,314000000.0,-98000000.0,-183000000.0,-497000000.0,-98000000.0,-183000000.0,-497000000.0,-763000000.0,712000000.0,712000000.0,8000000.0,13000000.0,3000000.0,,-153000000.0,-257000000.0,-109000000.0,-228000000.0,-105000000.0,180000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2011.0,Q3YTD,2010-09-01,2011-05-31,2012-06-29 11:45:52+00:00,-99000000.0,457000000.0,,41000000.0,-1363000000.0,69000000.0,359000000.0,-766000000.0,-707000000.0,944000000.0,-766000000.0,-707000000.0,944000000.0,-411000000.0,1757000000.0,1757000000.0,93000000.0,65000000.0,19000000.0,77000000.0,-502000000.0,-481000000.0,-326000000.0,-271000000.0,-486000000.0,180000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2011.0,Q2TTM,2010-03-01,2011-02-28,,-133000000.0,618000000.0,,30000000.0,343000000.0,8000000.0,17000000.0,-1447000000.0,-1013000000.0,2583000000.0,-1447000000.0,-1013000000.0,2583000000.0,230000000.0,1294000000.0,1294000000.0,328000000.0,82000000.0,24000000.0,77000000.0,-650000000.0,-274000000.0,-630000000.0,-115000000.0,-789000000.0,
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2011.0,Q2,2010-12-01,2011-02-28,,-99000000.0,155000000.0,,16000000.0,-408000000.0,8000000.0,-42000000.0,-328000000.0,-400000000.0,817000000.0,-328000000.0,-400000000.0,817000000.0,105000000.0,1030000000.0,1030000000.0,40000000.0,27000000.0,13000000.0,,-183000000.0,-222000000.0,-92000000.0,-24000000.0,-114000000.0,
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2011.0,Q2YTD,2010-09-01,2011-02-28,2012-04-05 12:23:11+00:00,-99000000.0,310000000.0,,26000000.0,1000000.0,8000000.0,45000000.0,-668000000.0,-524000000.0,1441000000.0,-668000000.0,-524000000.0,1441000000.0,352000000.0,1045000000.0,1045000000.0,85000000.0,52000000.0,16000000.0,77000000.0,-349000000.0,-224000000.0,-217000000.0,-43000000.0,-381000000.0,
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2011.0,Q1TTM,2009-12-01,2010-11-30,,-37000000.0,613000000.0,,,1304000000.0,,-114000000.0,-1480000000.0,-761000000.0,3425000000.0,-1480000000.0,-761000000.0,3425000000.0,1261000000.0,1152000000.0,1152000000.0,356000000.0,95000000.0,27000000.0,77000000.0,-632000000.0,-63000000.0,-688000000.0,-94000000.0,-735000000.0,
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2011.0,Q1,2010-09-01,2010-11-30,2012-01-06 12:45:46+00:00,,155000000.0,,10000000.0,409000000.0,,87000000.0,-340000000.0,-124000000.0,624000000.0,-340000000.0,-124000000.0,624000000.0,247000000.0,15000000.0,15000000.0,45000000.0,25000000.0,3000000.0,77000000.0,-166000000.0,-2000000.0,-125000000.0,-19000000.0,-267000000.0,
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2012.0,Q4,2012-06-01,2012-08-31,,-209000000.0,156000000.0,,5000000.0,2308000000.0,,520000000.0,-144000000.0,-492000000.0,2198000000.0,-144000000.0,-492000000.0,2198000000.0,1567000000.0,-219000000.0,-219000000.0,-47000000.0,47000000.0,3000000.0,,-161000000.0,-318000000.0,-270000000.0,-541000000.0,-9000000.0,302000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2012.0,FY,2011-09-01,2012-08-31,2014-10-29 12:41:48+00:00,-322000000.0,622000000.0,,-141000000.0,286000000.0,101000000.0,529000000.0,-1165000000.0,-1034000000.0,3051000000.0,-1165000000.0,-1034000000.0,3051000000.0,711000000.0,2093000000.0,2093000000.0,50000000.0,148000000.0,11000000.0,,-719000000.0,-823000000.0,-646000000.0,-792000000.0,-432000000.0,746000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2012.0,Q3TTM,2011-06-01,2012-05-31,,-113000000.0,622000000.0,,-152000000.0,-181000000.0,101000000.0,102000000.0,-1119000000.0,-810000000.0,2723000000.0,-1119000000.0,-810000000.0,2723000000.0,642000000.0,2214000000.0,2214000000.0,68000000.0,133000000.0,10000000.0,,-763000000.0,-811000000.0,-590000000.0,-253000000.0,-439000000.0,694000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2012.0,Q3,2012-03-01,2012-05-31,,,155000000.0,,-99000000.0,-1939000000.0,,,-349000000.0,-140000000.0,-819000000.0,-349000000.0,-140000000.0,-819000000.0,-1407000000.0,966000000.0,966000000.0,-1000000.0,24000000.0,2000000.0,,-165000000.0,-20000000.0,-137000000.0,-84000000.0,-124000000.0,15000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2012.0,Q3YTD,2011-09-01,2012-05-31,2013-06-27 15:44:43+00:00,-113000000.0,466000000.0,,-146000000.0,-2022000000.0,101000000.0,9000000.0,-1021000000.0,-542000000.0,853000000.0,-1021000000.0,-542000000.0,853000000.0,-856000000.0,2312000000.0,2312000000.0,97000000.0,101000000.0,8000000.0,,-558000000.0,-505000000.0,-376000000.0,-251000000.0,-423000000.0,444000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2012.0,Q2TTM,2011-03-01,2012-02-29,,-113000000.0,614000000.0,,-38000000.0,394000000.0,162000000.0,416000000.0,-868000000.0,-853000000.0,3045000000.0,-868000000.0,-853000000.0,3045000000.0,1286000000.0,1960000000.0,1960000000.0,77000000.0,122000000.0,11000000.0,,-751000000.0,-1048000000.0,-562000000.0,-397000000.0,-420000000.0,859000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2012.0,Q2,2011-12-01,2012-02-29,,,156000000.0,,34000000.0,-943000000.0,101000000.0,8000000.0,-332000000.0,-148000000.0,562000000.0,-332000000.0,-148000000.0,562000000.0,116000000.0,1212000000.0,1212000000.0,137000000.0,60000000.0,4000000.0,,-224000000.0,-338000000.0,-101000000.0,-4000000.0,-273000000.0,287000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2012.0,Q2YTD,2011-09-01,2012-02-29,2013-04-04 17:25:08+00:00,-113000000.0,311000000.0,,-47000000.0,-83000000.0,101000000.0,9000000.0,-672000000.0,-402000000.0,1672000000.0,-672000000.0,-402000000.0,1672000000.0,551000000.0,1346000000.0,1346000000.0,98000000.0,77000000.0,6000000.0,,-393000000.0,-485000000.0,-239000000.0,-167000000.0,-299000000.0,429000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2012.0,Q1TTM,2010-12-01,2011-11-30,,-212000000.0,613000000.0,,-56000000.0,929000000.0,69000000.0,366000000.0,-864000000.0,-1105000000.0,3300000000.0,-864000000.0,-1105000000.0,3300000000.0,1275000000.0,1778000000.0,1778000000.0,-20000000.0,89000000.0,20000000.0,,-710000000.0,-932000000.0,-553000000.0,-417000000.0,-261000000.0,572000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2012.0,Q1,2011-09-01,2011-11-30,2013-01-08 16:21:03+00:00,-113000000.0,155000000.0,,-81000000.0,860000000.0,,1000000.0,-340000000.0,-254000000.0,1110000000.0,-340000000.0,-254000000.0,1110000000.0,435000000.0,134000000.0,134000000.0,-39000000.0,17000000.0,2000000.0,,-169000000.0,-147000000.0,-138000000.0,-163000000.0,-26000000.0,142000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2013.0,FY,2012-09-01,2013-08-31,2015-10-29 11:40:47+00:00,-165000000.0,615000000.0,,-93000000.0,-337000000.0,133000000.0,158000000.0,-1485000000.0,-777000000.0,2740000000.0,-1485000000.0,-777000000.0,2740000000.0,385000000.0,2525000000.0,2525000000.0,-63000000.0,326000000.0,169000000.0,,-976000000.0,-804000000.0,-741000000.0,-31000000.0,-1095000000.0,764000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2013.0,Q4,2013-06-01,2013-08-31,,-45000000.0,158000000.0,,-71000000.0,1991000000.0,133000000.0,-29000000.0,-746000000.0,-390000000.0,1954000000.0,-746000000.0,-390000000.0,1954000000.0,747000000.0,-239000000.0,-239000000.0,44000000.0,22000000.0,73000000.0,,-355000000.0,-279000000.0,-282000000.0,,-517000000.0,143000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2013.0,Q3TTM,2012-06-01,2013-05-31,,-329000000.0,613000000.0,,-17000000.0,-20000000.0,,707000000.0,-883000000.0,-879000000.0,2984000000.0,-883000000.0,-879000000.0,2984000000.0,1205000000.0,2545000000.0,2545000000.0,-154000000.0,351000000.0,99000000.0,,-782000000.0,-843000000.0,-729000000.0,-572000000.0,-587000000.0,923000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2013.0,Q3,2013-03-01,2013-05-31,,-41000000.0,152000000.0,,-48000000.0,-2089000000.0,,28000000.0,-317000000.0,-86000000.0,-1071000000.0,-317000000.0,-86000000.0,-1071000000.0,-1522000000.0,932000000.0,932000000.0,-66000000.0,124000000.0,1000000.0,,-218000000.0,-157000000.0,-198000000.0,,-251000000.0,309000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2013.0,Q3YTD,2012-09-01,2013-05-31,2014-06-25 12:01:34+00:00,-120000000.0,457000000.0,,-22000000.0,-2328000000.0,,187000000.0,-739000000.0,-387000000.0,786000000.0,-739000000.0,-387000000.0,786000000.0,-362000000.0,2764000000.0,2764000000.0,-107000000.0,304000000.0,96000000.0,,-621000000.0,-525000000.0,-459000000.0,-31000000.0,-578000000.0,621000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2013.0,Q2TTM,2012-03-01,2013-02-28,,-288000000.0,616000000.0,,-68000000.0,130000000.0,,679000000.0,-915000000.0,-933000000.0,3236000000.0,-915000000.0,-933000000.0,3236000000.0,1320000000.0,2579000000.0,2579000000.0,-89000000.0,251000000.0,100000000.0,,-729000000.0,-706000000.0,-668000000.0,-656000000.0,-460000000.0,629000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2013.0,Q2,2012-12-01,2013-02-28,,-79000000.0,153000000.0,,29000000.0,-1321000000.0,,83000000.0,-306000000.0,-205000000.0,288000000.0,-306000000.0,-205000000.0,288000000.0,-194000000.0,1483000000.0,1483000000.0,-27000000.0,136000000.0,27000000.0,,-201000000.0,-227000000.0,-128000000.0,-24000000.0,-300000000.0,202000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2013.0,Q2YTD,2012-09-01,2013-02-28,2014-04-03 14:34:08+00:00,-79000000.0,305000000.0,,26000000.0,-239000000.0,,159000000.0,-422000000.0,-301000000.0,1857000000.0,-422000000.0,-301000000.0,1857000000.0,1160000000.0,1832000000.0,1832000000.0,-41000000.0,180000000.0,95000000.0,,-403000000.0,-368000000.0,-261000000.0,-31000000.0,-327000000.0,312000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2013.0,Q1TTM,2011-12-01,2012-11-30,,-209000000.0,619000000.0,,-63000000.0,508000000.0,101000000.0,604000000.0,-941000000.0,-876000000.0,3510000000.0,-941000000.0,-876000000.0,3510000000.0,1630000000.0,2308000000.0,2308000000.0,75000000.0,175000000.0,77000000.0,,-752000000.0,-817000000.0,-641000000.0,-636000000.0,-433000000.0,714000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2013.0,Q1,2012-09-01,2012-11-30,2014-01-08 16:34:40+00:00,0.0,152000000.0,,-3000000.0,1082000000.0,,76000000.0,-116000000.0,-96000000.0,1569000000.0,-116000000.0,-96000000.0,1569000000.0,1354000000.0,349000000.0,349000000.0,-14000000.0,44000000.0,68000000.0,,-202000000.0,-141000000.0,-133000000.0,-7000000.0,-27000000.0,110000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2014.0,FY,2013-09-01,2014-08-31,2016-10-19 16:31:54+00:00,-922000000.0,691000000.0,,-1000000.0,-620000000.0,,5567000000.0,-2259000000.0,-2095000000.0,3054000000.0,-2259000000.0,-2095000000.0,3054000000.0,-1301000000.0,2762000000.0,2762000000.0,221000000.0,311000000.0,33000000.0,,-932000000.0,-560000000.0,-1005000000.0,-123000000.0,-7082000000.0,359000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2014.0,Q4,2014-06-01,2014-08-31,,,184000000.0,,-14000000.0,2556000000.0,,4538000000.0,-1839000000.0,-361000000.0,2683000000.0,-1839000000.0,-361000000.0,2683000000.0,469000000.0,-163000000.0,-163000000.0,106000000.0,74000000.0,11000000.0,,-230000000.0,-55000000.0,-317000000.0,-53000000.0,-6168000000.0,
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2014.0,Q3TTM,2013-06-01,2014-05-31,,-967000000.0,665000000.0,,-58000000.0,-1185000000.0,133000000.0,1000000000.0,-1166000000.0,-2124000000.0,2325000000.0,-1166000000.0,-2124000000.0,2325000000.0,-1023000000.0,2686000000.0,2686000000.0,159000000.0,259000000.0,95000000.0,,-1057000000.0,-784000000.0,-970000000.0,-70000000.0,-1431000000.0,502000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2014.0,Q3,2014-03-01,2014-05-31,,,175000000.0,,19000000.0,-2560000000.0,,2000000.0,-273000000.0,-178000000.0,-1475000000.0,-273000000.0,-178000000.0,-1475000000.0,-1907000000.0,880000000.0,880000000.0,30000000.0,81000000.0,4000000.0,,-230000000.0,-10000000.0,-217000000.0,24000000.0,-150000000.0,45000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2014.0,Q3YTD,2013-09-01,2014-05-31,2015-06-25 16:00:02+00:00,-922000000.0,507000000.0,,13000000.0,-3176000000.0,,1029000000.0,-420000000.0,-1734000000.0,371000000.0,-420000000.0,-1734000000.0,371000000.0,-1770000000.0,2925000000.0,2925000000.0,115000000.0,237000000.0,22000000.0,,-702000000.0,-505000000.0,-688000000.0,-70000000.0,-914000000.0,359000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2014.0,Q2TTM,2013-03-01,2014-02-28,,-1008000000.0,642000000.0,,-125000000.0,-714000000.0,133000000.0,1026000000.0,-1210000000.0,-2032000000.0,2729000000.0,-1210000000.0,-2032000000.0,2729000000.0,-638000000.0,2738000000.0,2738000000.0,63000000.0,302000000.0,92000000.0,,-1045000000.0,-931000000.0,-951000000.0,-94000000.0,-1532000000.0,766000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2014.0,Q2,2013-12-01,2014-02-28,,-5000000.0,170000000.0,,-31000000.0,-1734000000.0,,-91000000.0,-493000000.0,-315000000.0,148000000.0,-493000000.0,-315000000.0,148000000.0,-691000000.0,1672000000.0,1672000000.0,40000000.0,79000000.0,11000000.0,,-232000000.0,-357000000.0,-168000000.0,-46000000.0,-203000000.0,204000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2014.0,Q2YTD,2013-09-01,2014-02-28,2015-04-02 16:16:16+00:00,-922000000.0,332000000.0,,-6000000.0,-616000000.0,,1027000000.0,-147000000.0,-1556000000.0,1846000000.0,-147000000.0,-1556000000.0,1846000000.0,137000000.0,2045000000.0,2045000000.0,85000000.0,156000000.0,18000000.0,,-472000000.0,-495000000.0,-471000000.0,-94000000.0,-764000000.0,314000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2014.0,Q1TTM,2012-12-01,2013-11-30,,-1082000000.0,625000000.0,,-65000000.0,-301000000.0,133000000.0,1200000000.0,-1023000000.0,-1922000000.0,2869000000.0,-1023000000.0,-1922000000.0,2869000000.0,-141000000.0,2549000000.0,2549000000.0,-4000000.0,359000000.0,108000000.0,,-1014000000.0,-801000000.0,-911000000.0,-72000000.0,-1629000000.0,764000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2014.0,Q1,2013-09-01,2013-11-30,2015-01-08 15:28:52+00:00,-917000000.0,162000000.0,,25000000.0,1118000000.0,,1118000000.0,346000000.0,-1241000000.0,1698000000.0,346000000.0,-1241000000.0,1698000000.0,828000000.0,373000000.0,373000000.0,45000000.0,77000000.0,7000000.0,,-240000000.0,-138000000.0,-303000000.0,-48000000.0,-561000000.0,110000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2015.0,FY,2014-09-01,2015-08-31,2017-10-27 14:29:39+00:00,-8000000.0,716000000.0,,-325000000.0,-444000000.0,,1381000000.0,-430000000.0,-1019000000.0,3108000000.0,-430000000.0,-1019000000.0,3108000000.0,1334000000.0,2325000000.0,2325000000.0,511000000.0,145000000.0,41000000.0,,-966000000.0,-141000000.0,-967000000.0,-155000000.0,-835000000.0,56000000.0
