company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2010.0,Q3,2010-03-01,2010-05-31,2011-11-14 11:46:06+00:00,0.03,0.74,,0.73,165000000.0,416000000.0,416000000.0,,403000000.0,13000000.0,1575000000.0,3003000000.0,-7000000.0,302000000.0,34000000.0,487000000.0,1575000000.0,1428000000.0,35000000.0,18000000.0,823000000.0,605000000.0,-24000000.0,581000000.0,3003000000.0,13433300000.0,543200000.0,549900000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2010.0,Q3YTD,2009-09-01,2010-05-31,,1.65,2.33,0.53,2.29,505000000.0,1283000000.0,1278000000.0,5000000.0,1268000000.0,15000000.0,4324000000.0,8597000000.0,3000000.0,848000000.0,78000000.0,1495000000.0,4324000000.0,4273000000.0,115000000.0,43000000.0,2421000000.0,1852000000.0,-69000000.0,1783000000.0,8597000000.0,13433300000.0,543200000.0,549900000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2010.0,Q3TTM,2009-06-01,2010-05-31,,1.19,1.87,1.06,1.84,394000000.0,1043000000.0,1038000000.0,5000000.0,1018000000.0,25000000.0,5349000000.0,10437000000.0,-20000000.0,1135000000.0,439000000.0,1956000000.0,5349000000.0,5088000000.0,163000000.0,57000000.0,3530000000.0,1558000000.0,-126000000.0,1432000000.0,10437000000.0,13433300000.0,543200000.0,549900000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2010.0,Q2,2009-12-01,2010-02-28,2011-04-07 16:58:30+00:00,1.63,1.63,0.53,1.6,360000000.0,889000000.0,889000000.0,,887000000.0,2000000.0,1791000000.0,3890000000.0,-2000000.0,279000000.0,30000000.0,512000000.0,1791000000.0,2099000000.0,41000000.0,14000000.0,821000000.0,1278000000.0,-29000000.0,1249000000.0,3890000000.0,544200000.0,545800000.0,553400000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2010.0,Q2YTD,2009-09-01,2010-02-28,,1.62,1.59,0.53,1.56,340000000.0,867000000.0,862000000.0,5000000.0,865000000.0,2000000.0,2749000000.0,5594000000.0,10000000.0,546000000.0,44000000.0,1008000000.0,2749000000.0,2845000000.0,80000000.0,25000000.0,1598000000.0,1247000000.0,-45000000.0,1202000000.0,5594000000.0,544200000.0,545800000.0,553400000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2010.0,Q2TTM,2009-03-01,2010-02-28,,2.43,2.4,1.06,2.36,537000000.0,1332000000.0,1327000000.0,5000000.0,1309000000.0,23000000.0,5101000000.0,10595000000.0,-17000000.0,1128000000.0,405000000.0,1973000000.0,5101000000.0,5494000000.0,160000000.0,53000000.0,3506000000.0,1988000000.0,-124000000.0,1864000000.0,10595000000.0,544200000.0,545800000.0,553400000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2010.0,Q1TTM,2008-12-01,2009-11-30,,2.8,2.77,1.04,2.73,617000000.0,1536000000.0,1530000000.0,6000000.0,1514000000.0,22000000.0,4824000000.0,10740000000.0,-47000000.0,1276000000.0,375000000.0,1983000000.0,4824000000.0,5916000000.0,145000000.0,57000000.0,3634000000.0,2282000000.0,-135000000.0,2147000000.0,10740000000.0,2200000000.0,545600000.0,545600000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2010.0,Q1,2009-09-01,2009-11-30,2011-11-14 11:32:54+00:00,-0.01,-0.04,,-0.04,-20000000.0,-22000000.0,-27000000.0,5000000.0,-22000000.0,,958000000.0,1704000000.0,12000000.0,267000000.0,14000000.0,496000000.0,958000000.0,746000000.0,39000000.0,11000000.0,777000000.0,-31000000.0,-16000000.0,-47000000.0,1704000000.0,2200000000.0,545600000.0,545600000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2011.0,Q4,2011-06-01,2011-08-31,,-0.21,-0.21,0.58,-0.22,3000000.0,-98000000.0,-97000000.0,-1000000.0,-112000000.0,14000000.0,1275000000.0,2247000000.0,-2000000.0,403000000.0,-8000000.0,647000000.0,1275000000.0,972000000.0,45000000.0,23000000.0,1042000000.0,-70000000.0,-24000000.0,-94000000.0,2247000000.0,535700000.0,536500000.0,542400000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2011.0,FY,2010-09-01,2011-08-31,2013-10-23 13:19:23+00:00,3.0,3.0,1.14,2.96,717000000.0,1659000000.0,1657000000.0,2000000.0,1607000000.0,52000000.0,5743000000.0,11822000000.0,-40000000.0,1386000000.0,1000000.0,2190000000.0,5743000000.0,6079000000.0,162000000.0,74000000.0,3577000000.0,2502000000.0,-128000000.0,2374000000.0,11822000000.0,535700000.0,536500000.0,542400000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2011.0,Q3,2011-03-01,2011-05-31,2012-06-29 11:45:52+00:00,1.29,1.29,,1.28,276000000.0,712000000.0,712000000.0,,692000000.0,20000000.0,1635000000.0,3608000000.0,-15000000.0,360000000.0,1000000.0,591000000.0,1635000000.0,1973000000.0,35000000.0,17000000.0,952000000.0,1021000000.0,-33000000.0,988000000.0,3608000000.0,536400000.0,535500000.0,541200000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2011.0,Q3YTD,2010-09-01,2011-05-31,,3.21,3.21,0.56,3.18,714000000.0,1757000000.0,1754000000.0,3000000.0,1719000000.0,38000000.0,4468000000.0,9575000000.0,-38000000.0,983000000.0,9000000.0,1543000000.0,4468000000.0,5107000000.0,117000000.0,51000000.0,2535000000.0,2572000000.0,-104000000.0,2468000000.0,9575000000.0,536400000.0,535500000.0,541200000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2011.0,Q3TTM,2010-06-01,2011-05-31,,3.58,2.9,1.11,2.88,588000000.0,1589000000.0,1587000000.0,2000000.0,1547000000.0,42000000.0,5560000000.0,11461000000.0,-48000000.0,1340000000.0,141000000.0,2097000000.0,5560000000.0,5901000000.0,164000000.0,64000000.0,3578000000.0,2323000000.0,-148000000.0,2175000000.0,11461000000.0,536400000.0,535500000.0,541200000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2011.0,Q2YTD,2010-09-01,2011-02-28,,1.92,1.92,0.56,1.9,438000000.0,1045000000.0,1042000000.0,3000000.0,1027000000.0,18000000.0,2833000000.0,5967000000.0,-23000000.0,623000000.0,8000000.0,952000000.0,2833000000.0,3134000000.0,82000000.0,34000000.0,1583000000.0,1551000000.0,-71000000.0,1480000000.0,5967000000.0,535800000.0,536300000.0,542400000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2011.0,Q2TTM,2010-03-01,2011-02-28,,2.32,2.35,1.11,2.33,477000000.0,1293000000.0,1291000000.0,2000000.0,1258000000.0,35000000.0,5500000000.0,10856000000.0,-40000000.0,1282000000.0,174000000.0,1993000000.0,5500000000.0,5356000000.0,164000000.0,65000000.0,3449000000.0,1907000000.0,-139000000.0,1768000000.0,10856000000.0,535800000.0,536300000.0,542400000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2011.0,Q2,2010-12-01,2011-02-28,2012-04-05 12:23:11+00:00,1.9,1.9,0.56,1.88,429000000.0,1030000000.0,1027000000.0,3000000.0,1018000000.0,12000000.0,1821000000.0,4131000000.0,-11000000.0,320000000.0,1000000.0,502000000.0,1821000000.0,2310000000.0,39000000.0,19000000.0,823000000.0,1487000000.0,-31000000.0,1456000000.0,4131000000.0,535800000.0,536300000.0,542400000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2011.0,Q1,2010-09-01,2010-11-30,2012-01-06 12:45:46+00:00,0.02,0.02,,0.02,9000000.0,15000000.0,15000000.0,,9000000.0,6000000.0,1012000000.0,1836000000.0,-12000000.0,303000000.0,7000000.0,450000000.0,1012000000.0,824000000.0,43000000.0,15000000.0,760000000.0,64000000.0,-40000000.0,24000000.0,1836000000.0,450000000.0,538600000.0,544500000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2011.0,Q1TTM,2009-12-01,2010-11-30,,2.05,2.08,1.08,2.05,408000000.0,1152000000.0,1153000000.0,-1000000.0,1127000000.0,25000000.0,5470000000.0,10615000000.0,-31000000.0,1241000000.0,203000000.0,2003000000.0,5470000000.0,5145000000.0,166000000.0,60000000.0,3447000000.0,1698000000.0,-137000000.0,1561000000.0,10615000000.0,450000000.0,538600000.0,544500000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2012.0,Q4,2012-06-01,2012-08-31,,-0.44,-0.44,0.68,-0.42,-70000000.0,-219000000.0,-220000000.0,1000000.0,-229000000.0,10000000.0,1217000000.0,2098000000.0,,438000000.0,,699000000.0,1217000000.0,881000000.0,52000000.0,18000000.0,1137000000.0,-256000000.0,-34000000.0,-290000000.0,2098000000.0,533900000.0,534100000.0,540200000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2012.0,FY,2011-09-01,2012-08-31,2014-10-29 12:41:48+00:00,3.83,3.83,1.28,3.79,901000000.0,2093000000.0,2087000000.0,6000000.0,2045000000.0,48000000.0,6459000000.0,13504000000.0,-46000000.0,1517000000.0,,2380000000.0,6459000000.0,7045000000.0,191000000.0,77000000.0,3897000000.0,3148000000.0,-160000000.0,2988000000.0,13504000000.0,533900000.0,534100000.0,540200000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2012.0,Q3YTD,2011-09-01,2012-05-31,,4.27,4.27,0.6,4.21,971000000.0,2312000000.0,2307000000.0,5000000.0,2274000000.0,38000000.0,5242000000.0,11406000000.0,-46000000.0,1079000000.0,,1681000000.0,5242000000.0,6164000000.0,139000000.0,59000000.0,2760000000.0,3404000000.0,-126000000.0,3278000000.0,11406000000.0,532400000.0,532900000.0,538800000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2012.0,Q3TTM,2011-06-01,2012-05-31,,4.06,4.06,1.18,3.99,974000000.0,2214000000.0,2210000000.0,4000000.0,2162000000.0,52000000.0,6517000000.0,13653000000.0,-48000000.0,1482000000.0,-8000000.0,2328000000.0,6517000000.0,7136000000.0,184000000.0,82000000.0,3802000000.0,3334000000.0,-150000000.0,3184000000.0,13653000000.0,532400000.0,532900000.0,538800000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2012.0,Q3,2012-03-01,2012-05-31,2013-06-27 15:44:43+00:00,1.76,1.76,0.0,1.74,361000000.0,966000000.0,968000000.0,-2000000.0,937000000.0,29000000.0,1856000000.0,4219000000.0,-3000000.0,375000000.0,,638000000.0,1856000000.0,2363000000.0,39000000.0,21000000.0,1013000000.0,1350000000.0,-21000000.0,1329000000.0,4219000000.0,532400000.0,532900000.0,538800000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2012.0,Q2YTD,2011-09-01,2012-02-29,,2.51,2.51,0.6,2.47,610000000.0,1346000000.0,1339000000.0,7000000.0,1337000000.0,9000000.0,3386000000.0,7187000000.0,-43000000.0,704000000.0,,1043000000.0,3386000000.0,3801000000.0,100000000.0,38000000.0,1747000000.0,2054000000.0,-105000000.0,1949000000.0,7187000000.0,533500000.0,534400000.0,540500000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2012.0,Q2TTM,2011-03-01,2012-02-29,,3.59,3.59,1.18,3.53,889000000.0,1960000000.0,1954000000.0,6000000.0,1917000000.0,43000000.0,6296000000.0,13042000000.0,-60000000.0,1467000000.0,-7000000.0,2281000000.0,6296000000.0,6746000000.0,180000000.0,78000000.0,3741000000.0,3005000000.0,-162000000.0,2843000000.0,13042000000.0,533500000.0,534400000.0,540500000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2012.0,Q2,2011-12-01,2012-02-29,2013-04-04 17:25:08+00:00,2.27,2.27,0.6,2.24,540000000.0,1212000000.0,1205000000.0,7000000.0,1211000000.0,1000000.0,2043000000.0,4748000000.0,-37000000.0,353000000.0,,543000000.0,2043000000.0,2705000000.0,47000000.0,20000000.0,896000000.0,1809000000.0,-64000000.0,1745000000.0,4748000000.0,533500000.0,534400000.0,540500000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2012.0,Q1TTM,2010-12-01,2011-11-30,,3.22,3.22,1.14,3.17,778000000.0,1778000000.0,1776000000.0,2000000.0,1724000000.0,54000000.0,6074000000.0,12425000000.0,-34000000.0,1434000000.0,-6000000.0,2240000000.0,6074000000.0,6351000000.0,172000000.0,77000000.0,3668000000.0,2683000000.0,-129000000.0,2554000000.0,12425000000.0,525000000.0,535400000.0,541400000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2012.0,Q1,2011-09-01,2011-11-30,2013-01-08 16:21:03+00:00,0.24,0.24,,0.23,70000000.0,134000000.0,134000000.0,,126000000.0,8000000.0,1343000000.0,2439000000.0,-6000000.0,351000000.0,,500000000.0,1343000000.0,1096000000.0,53000000.0,18000000.0,851000000.0,245000000.0,-41000000.0,204000000.0,2439000000.0,525000000.0,535400000.0,541400000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2013.0,FY,2012-09-01,2013-08-31,2015-10-29 11:40:47+00:00,4.65,4.65,1.56,4.6,915000000.0,2525000000.0,2514000000.0,11000000.0,2482000000.0,43000000.0,7208000000.0,14861000000.0,-61000000.0,1533000000.0,0.0,2550000000.0,7208000000.0,7653000000.0,172000000.0,92000000.0,4083000000.0,3570000000.0,-141000000.0,3429000000.0,14861000000.0,533800000.0,533700000.0,539700000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2013.0,Q4,2013-06-01,2013-08-31,,-0.46,-0.46,0.81,-0.45,-102000000.0,-239000000.0,-239000000.0,,-249000000.0,10000000.0,1278000000.0,2202000000.0,-26000000.0,435000000.0,,778000000.0,1278000000.0,924000000.0,49000000.0,23000000.0,1213000000.0,-289000000.0,-52000000.0,-341000000.0,2202000000.0,533800000.0,533700000.0,539700000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2013.0,Q3YTD,2012-09-01,2013-05-31,,5.11,5.11,0.75,5.05,1017000000.0,2764000000.0,2753000000.0,11000000.0,2731000000.0,33000000.0,5930000000.0,12659000000.0,-35000000.0,1098000000.0,,1772000000.0,5930000000.0,6729000000.0,123000000.0,69000000.0,2870000000.0,3859000000.0,-89000000.0,3770000000.0,12659000000.0,534700000.0,534100000.0,540000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2013.0,Q3TTM,2012-06-01,2013-05-31,,4.67,4.67,1.43,4.63,947000000.0,2545000000.0,2533000000.0,12000000.0,2502000000.0,43000000.0,7147000000.0,14757000000.0,-35000000.0,1536000000.0,,2471000000.0,7147000000.0,7610000000.0,175000000.0,87000000.0,4007000000.0,3603000000.0,-123000000.0,3480000000.0,14757000000.0,534700000.0,534100000.0,540000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2013.0,Q3,2013-03-01,2013-05-31,2014-06-25 12:01:34+00:00,1.7,1.7,0.0,1.68,292000000.0,932000000.0,932000000.0,0.0,909000000.0,23000000.0,1986000000.0,4248000000.0,4000000.0,392000000.0,,632000000.0,1986000000.0,2262000000.0,37000000.0,19000000.0,1024000000.0,1238000000.0,-14000000.0,1224000000.0,4248000000.0,534700000.0,534100000.0,540000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2013.0,Q2YTD,2012-09-01,2013-02-28,,3.41,3.41,0.75,3.37,725000000.0,1832000000.0,1821000000.0,11000000.0,1822000000.0,10000000.0,3944000000.0,8411000000.0,-39000000.0,706000000.0,,1140000000.0,3944000000.0,4467000000.0,86000000.0,50000000.0,1846000000.0,2621000000.0,-75000000.0,2546000000.0,8411000000.0,533500000.0,534800000.0,540900000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2013.0,Q2TTM,2012-03-01,2013-02-28,,4.73,4.73,1.43,4.69,1016000000.0,2579000000.0,2569000000.0,10000000.0,2530000000.0,49000000.0,7017000000.0,14728000000.0,-42000000.0,1519000000.0,,2477000000.0,7017000000.0,7711000000.0,177000000.0,89000000.0,3996000000.0,3715000000.0,-130000000.0,3585000000.0,14728000000.0,533500000.0,534800000.0,540900000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2013.0,Q2,2012-12-01,2013-02-28,2014-04-03 14:34:08+00:00,2.78,2.78,0.75,2.74,603000000.0,1483000000.0,1479000000.0,4000000.0,1483000000.0,0.0,2402000000.0,5472000000.0,-22000000.0,360000000.0,,598000000.0,2402000000.0,3070000000.0,35000000.0,27000000.0,958000000.0,2112000000.0,-30000000.0,2082000000.0,5472000000.0,533500000.0,534800000.0,540900000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2013.0,Q1TTM,2011-12-01,2012-11-30,,4.22,4.22,1.28,4.19,953000000.0,2308000000.0,2295000000.0,13000000.0,2258000000.0,50000000.0,6658000000.0,14004000000.0,-57000000.0,1512000000.0,,2422000000.0,6658000000.0,7346000000.0,189000000.0,82000000.0,3934000000.0,3412000000.0,-164000000.0,3248000000.0,14004000000.0,538100000.0,534800000.0,540400000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2013.0,Q1,2012-09-01,2012-11-30,2014-01-08 16:34:40+00:00,0.63,0.63,0.0,0.63,122000000.0,349000000.0,342000000.0,7000000.0,339000000.0,10000000.0,1542000000.0,2939000000.0,-17000000.0,346000000.0,,542000000.0,1542000000.0,1397000000.0,51000000.0,23000000.0,888000000.0,509000000.0,-45000000.0,464000000.0,2939000000.0,538100000.0,534800000.0,540400000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2014.0,FY,2013-09-01,2014-08-31,2016-10-19 16:31:54+00:00,5.28,5.28,1.78,5.22,1078000000.0,2762000000.0,2749000000.0,13000000.0,2740000000.0,22000000.0,7281000000.0,15855000000.0,-102000000.0,1725000000.0,0.0,2774000000.0,7281000000.0,8574000000.0,248000000.0,102000000.0,4499000000.0,4075000000.0,-248000000.0,3827000000.0,15855000000.0,518900000.0,519300000.0,524900000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2014.0,Q4,2014-06-01,2014-08-31,,-0.24,-0.24,0.92,-0.24,-87000000.0,-163000000.0,-163000000.0,,-156000000.0,-7000000.0,1397000000.0,2630000000.0,-18000000.0,485000000.0,,905000000.0,1397000000.0,1233000000.0,113000000.0,38000000.0,1390000000.0,-157000000.0,-93000000.0,-250000000.0,2630000000.0,518900000.0,519300000.0,524900000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2014.0,Q3YTD,2013-09-01,2014-05-31,,5.52,5.52,0.86,5.46,1165000000.0,2925000000.0,2912000000.0,13000000.0,2896000000.0,29000000.0,5884000000.0,13225000000.0,-84000000.0,1240000000.0,,1869000000.0,5884000000.0,7341000000.0,135000000.0,64000000.0,3109000000.0,4232000000.0,-155000000.0,4077000000.0,13225000000.0,523200000.0,524300000.0,529800000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2014.0,Q3TTM,2013-06-01,2014-05-31,,5.06,5.06,1.67,5.01,1063000000.0,2686000000.0,2673000000.0,13000000.0,2647000000.0,39000000.0,7162000000.0,15427000000.0,-110000000.0,1675000000.0,,2647000000.0,7162000000.0,8265000000.0,184000000.0,87000000.0,4322000000.0,3943000000.0,-207000000.0,3736000000.0,15427000000.0,523200000.0,524300000.0,529800000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2014.0,Q3,2014-03-01,2014-05-31,2015-06-25 16:00:02+00:00,1.64,1.64,0.0,1.62,341000000.0,880000000.0,880000000.0,0.0,858000000.0,22000000.0,1919000000.0,4250000000.0,-3000000.0,427000000.0,,655000000.0,1919000000.0,2331000000.0,42000000.0,17000000.0,1082000000.0,1249000000.0,-28000000.0,1221000000.0,4250000000.0,523200000.0,524300000.0,529800000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2014.0,Q2YTD,2013-09-01,2014-02-28,,3.88,3.88,0.86,3.84,824000000.0,2045000000.0,2032000000.0,13000000.0,2038000000.0,7000000.0,3965000000.0,8975000000.0,-81000000.0,813000000.0,,1214000000.0,3965000000.0,5010000000.0,93000000.0,47000000.0,2027000000.0,2983000000.0,-127000000.0,2856000000.0,8975000000.0,525200000.0,524800000.0,530300000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2014.0,Q2TTM,2013-03-01,2014-02-28,,5.12,5.12,1.67,5.07,1014000000.0,2738000000.0,2725000000.0,13000000.0,2698000000.0,40000000.0,7229000000.0,15425000000.0,-103000000.0,1640000000.0,,2624000000.0,7229000000.0,8196000000.0,179000000.0,89000000.0,4264000000.0,3932000000.0,-193000000.0,3739000000.0,15425000000.0,525200000.0,524800000.0,530300000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2014.0,Q2,2013-12-01,2014-02-28,2015-04-02 16:16:16+00:00,3.18,3.18,0.86,3.15,672000000.0,1672000000.0,1668000000.0,4000000.0,1670000000.0,2000000.0,2385000000.0,5832000000.0,-61000000.0,404000000.0,,625000000.0,2385000000.0,3447000000.0,40000000.0,23000000.0,1029000000.0,2418000000.0,-78000000.0,2340000000.0,5832000000.0,525200000.0,524800000.0,530300000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2014.0,Q1TTM,2012-12-01,2013-11-30,,4.72,4.72,1.56,4.66,945000000.0,2549000000.0,2536000000.0,13000000.0,2511000000.0,38000000.0,7246000000.0,15065000000.0,-64000000.0,1596000000.0,,2597000000.0,7246000000.0,7819000000.0,174000000.0,93000000.0,4193000000.0,3626000000.0,-145000000.0,3481000000.0,15065000000.0,525700000.0,526900000.0,532600000.0
