company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,assetretirementandlitigationobligation,cashandequivalents,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,dividendspayable,goodwill,grossppe,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,noncurrentnotereceivables,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,otherequity,othernoncurrentassets,othernoncurrentliabilities,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2012.0,Q3,,2012-05-31,2012-06-29 11:45:52+00:00,584000000.0,4401000000.0,878000000.0,4392000000.0,-1176000000.0,167000000.0,1716000000.0,10168000000.0,401000000.0,659000000.0,440000000.0,470000000.0,,3282000000.0,8556000000.0,1181000000.0,1538000000.0,2514000000.0,4164000000.0,195000000.0,259000000.0,595000000.0,304000000.0,468000000.0,376000000.0,191000000.0,875000000.0,,-1000000.0,603000000.0,553000000.0,141000000.0,6122000000.0,634000000.0,302000000.0,19984000000.0,12077000000.0,9783000000.0,4282000000.0,12077000000.0,12272000000.0,7571000000.0,19984000000.0,6037000000.0,3289000000.0,-3036000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2012.0,Q2,,2012-02-29,2012-04-05 12:23:11+00:00,681000000.0,3002000000.0,1237000000.0,4431000000.0,-533000000.0,178000000.0,3123000000.0,10250000000.0,856000000.0,536000000.0,578000000.0,306000000.0,160000000.0,3377000000.0,8690000000.0,1277000000.0,1538000000.0,2862000000.0,4259000000.0,202000000.0,292000000.0,799000000.0,127000000.0,494000000.0,372000000.0,199000000.0,765000000.0,,-1000000.0,613000000.0,703000000.0,,5190000000.0,610000000.0,302000000.0,20721000000.0,11994000000.0,10024000000.0,5193000000.0,11994000000.0,12196000000.0,8525000000.0,20721000000.0,6438000000.0,3332000000.0,-2912000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2012.0,Q1,,2011-11-30,2012-01-06 12:45:46+00:00,735000000.0,2632000000.0,1340000000.0,4286000000.0,-760000000.0,174000000.0,3007000000.0,10142000000.0,2013000000.0,494000000.0,165000000.0,262000000.0,,3348000000.0,8516000000.0,1300000000.0,1542000000.0,3136000000.0,4230000000.0,159000000.0,319000000.0,822000000.0,124000000.0,514000000.0,404000000.0,163000000.0,816000000.0,,-2000000.0,585000000.0,697000000.0,,4300000000.0,522000000.0,302000000.0,20423000000.0,11041000000.0,9734000000.0,5853000000.0,11041000000.0,11200000000.0,9223000000.0,20423000000.0,6459000000.0,3370000000.0,-2639000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2013.0,FY,,2013-08-31,2014-10-29 12:41:48+00:00,995000000.0,2463000000.0,1138000000.0,4837000000.0,-1278000000.0,193000000.0,3668000000.0,10789000000.0,529000000.0,579000000.0,91000000.0,492000000.0,228000000.0,3520000000.0,9491000000.0,1226000000.0,2061000000.0,2947000000.0,4654000000.0,169000000.0,138000000.0,454000000.0,469000000.0,357000000.0,237000000.0,166000000.0,812000000.0,,,496000000.0,382000000.0,,7188000000.0,51000000.0,254000000.0,20664000000.0,12559000000.0,10077000000.0,4336000000.0,12559000000.0,12728000000.0,7936000000.0,20664000000.0,5933000000.0,3600000000.0,-4140000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2013.0,Q3,,2013-05-31,2013-06-27 15:44:43+00:00,745000000.0,4422000000.0,829000000.0,4775000000.0,-1122000000.0,204000000.0,2921000000.0,10749000000.0,322000000.0,574000000.0,397000000.0,408000000.0,0.0,3510000000.0,9242000000.0,1225000000.0,2054000000.0,2884000000.0,4467000000.0,209000000.0,167000000.0,518000000.0,444000000.0,498000000.0,242000000.0,197000000.0,944000000.0,,,576000000.0,420000000.0,,7865000000.0,169000000.0,143000000.0,21679000000.0,13869000000.0,11141000000.0,3814000000.0,13869000000.0,14078000000.0,7601000000.0,21679000000.0,6071000000.0,3787000000.0,-3623000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2013.0,Q2,,2013-02-28,2013-04-04 17:25:08+00:00,751000000.0,2857000000.0,1259000000.0,4729000000.0,-944000000.0,217000000.0,4443000000.0,10600000000.0,763000000.0,658000000.0,430000000.0,372000000.0,201000000.0,3519000000.0,9129000000.0,1220000000.0,2054000000.0,3095000000.0,4400000000.0,218000000.0,187000000.0,542000000.0,410000000.0,526000000.0,255000000.0,171000000.0,781000000.0,,,609000000.0,518000000.0,,6956000000.0,152000000.0,310000000.0,22079000000.0,13240000000.0,11534000000.0,4709000000.0,13240000000.0,13458000000.0,8621000000.0,22079000000.0,6145000000.0,3912000000.0,-3372000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2013.0,Q1,,2012-11-30,2013-01-08 16:21:03+00:00,785000000.0,2868000000.0,1421000000.0,4584000000.0,-988000000.0,212000000.0,4637000000.0,10443000000.0,2851000000.0,513000000.0,68000000.0,307000000.0,,3447000000.0,8932000000.0,1210000000.0,2054000000.0,3571000000.0,4348000000.0,206000000.0,218000000.0,552000000.0,314000000.0,530000000.0,290000000.0,161000000.0,703000000.0,,,630000000.0,583000000.0,,5876000000.0,26000000.0,310000000.0,22537000000.0,12259000000.0,12060000000.0,6161000000.0,12259000000.0,12465000000.0,10072000000.0,22537000000.0,6129000000.0,3911000000.0,-3072000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2014.0,FY,,2014-08-31,2015-10-29 11:40:47+00:00,1111000000.0,2831000000.0,1448000000.0,5275000000.0,-1114000000.0,184000000.0,2367000000.0,10009000000.0,520000000.0,635000000.0,99000000.0,500000000.0,239000000.0,4319000000.0,10357000000.0,1554000000.0,7465000000.0,3597000000.0,5082000000.0,39000000.0,47000000.0,450000000.0,509000000.0,345000000.0,92000000.0,205000000.0,962000000.0,,,746000000.0,342000000.0,,9012000000.0,233000000.0,40000000.0,21918000000.0,7875000000.0,9675000000.0,5112000000.0,7875000000.0,7914000000.0,14004000000.0,21918000000.0,7161000000.0,8892000000.0,-10032000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2014.0,Q3,,2014-05-31,2014-06-25 12:01:34+00:00,780000000.0,5032000000.0,994000000.0,5192000000.0,-1031000000.0,195000000.0,1898000000.0,11114000000.0,334000000.0,557000000.0,400000000.0,407000000.0,1000000.0,4341000000.0,10070000000.0,1610000000.0,3049000000.0,3552000000.0,4878000000.0,188000000.0,67000000.0,490000000.0,469000000.0,332000000.0,109000000.0,198000000.0,853000000.0,,,616000000.0,388000000.0,,9633000000.0,162000000.0,0.0,23281000000.0,14662000000.0,11237000000.0,3931000000.0,14662000000.0,14850000000.0,8431000000.0,23281000000.0,7166000000.0,4500000000.0,-5054000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2014.0,Q2,,2014-02-28,2014-04-03 14:34:08+00:00,847000000.0,3183000000.0,1243000000.0,5080000000.0,-1196000000.0,187000000.0,3805000000.0,11003000000.0,894000000.0,591000000.0,630000000.0,334000000.0,226000000.0,4327000000.0,9815000000.0,1645000000.0,3051000000.0,3692000000.0,4735000000.0,163000000.0,94000000.0,459000000.0,507000000.0,333000000.0,131000000.0,234000000.0,773000000.0,,,610000000.0,393000000.0,,8775000000.0,104000000.0,45000000.0,23457000000.0,13678000000.0,11550000000.0,5051000000.0,13678000000.0,13841000000.0,9616000000.0,23457000000.0,7172000000.0,4565000000.0,-4904000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2014.0,Q1,,2013-11-30,2014-01-08 16:34:40+00:00,853000000.0,3057000000.0,1390000000.0,4974000000.0,-1176000000.0,186000000.0,4496000000.0,10893000000.0,2868000000.0,631000000.0,101000000.0,281000000.0,0.0,4325000000.0,9660000000.0,1367000000.0,3057000000.0,3873000000.0,4686000000.0,167000000.0,113000000.0,484000000.0,544000000.0,348000000.0,153000000.0,190000000.0,943000000.0,,,566000000.0,392000000.0,,7556000000.0,262000000.0,249000000.0,24077000000.0,12572000000.0,12496000000.0,6698000000.0,12572000000.0,12739000000.0,11338000000.0,24077000000.0,6895000000.0,4640000000.0,-4701000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2015.0,FY,,2015-08-31,2016-10-19 16:31:54+00:00,836000000.0,2439000000.0,1531000000.0,5455000000.0,-2801000000.0,241000000.0,3701000000.0,11470000000.0,442000000.0,743000000.0,234000000.0,304000000.0,254000000.0,4061000000.0,10428000000.0,1332000000.0,8429000000.0,3496000000.0,4973000000.0,15000000.0,47000000.0,277000000.0,340000000.0,336000000.0,42000000.0,192000000.0,961000000.0,7000000.0,,610000000.0,345000000.0,,10374000000.0,615000000.0,47000000.0,21920000000.0,6990000000.0,10625000000.0,5177000000.0,6990000000.0,7005000000.0,14915000000.0,21920000000.0,6322000000.0,9738000000.0,-12053000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2015.0,Q3,,2015-05-31,2015-06-25 16:00:02+00:00,686000000.0,4875000000.0,984000000.0,5357000000.0,-2504000000.0,170000000.0,1179000000.0,11445000000.0,396000000.0,697000000.0,346000000.0,243000000.0,1000000.0,4153000000.0,10221000000.0,1432000000.0,8396000000.0,3625000000.0,4864000000.0,22000000.0,54000000.0,324000000.0,529000000.0,327000000.0,19000000.0,185000000.0,854000000.0,,,878000000.0,326000000.0,,11350000000.0,587000000.0,28000000.0,22259000000.0,8338000000.0,10589000000.0,4097000000.0,8338000000.0,8360000000.0,13899000000.0,22259000000.0,6806000000.0,9802000000.0,-11953000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2015.0,Q2,,2015-02-28,2015-04-02 16:16:16+00:00,785000000.0,3068000000.0,1460000000.0,5317000000.0,-2203000000.0,180000000.0,2732000000.0,10174000000.0,1085000000.0,652000000.0,526000000.0,241000000.0,238000000.0,4189000000.0,10186000000.0,1466000000.0,7894000000.0,3978000000.0,4869000000.0,9000000.0,38000000.0,350000000.0,491000000.0,332000000.0,18000000.0,269000000.0,791000000.0,,,811000000.0,327000000.0,,10207000000.0,346000000.0,0.0,22402000000.0,7659000000.0,10699000000.0,5472000000.0,7659000000.0,7668000000.0,14734000000.0,22402000000.0,6834000000.0,9262000000.0,-10519000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2015.0,Q1,,2014-11-30,2015-01-08 15:28:52+00:00,905000000.0,3117000000.0,1466000000.0,5301000000.0,-1589000000.0,179000000.0,3136000000.0,10067000000.0,2557000000.0,605000000.0,62000000.0,249000000.0,1000000.0,4254000000.0,10286000000.0,1506000000.0,7529000000.0,4300000000.0,4985000000.0,22000000.0,45000000.0,400000000.0,514000000.0,339000000.0,19000000.0,200000000.0,1123000000.0,,,812000000.0,337000000.0,,9255000000.0,636000000.0,40000000.0,23374000000.0,7410000000.0,11398000000.0,6999000000.0,7410000000.0,7432000000.0,15942000000.0,23374000000.0,6991000000.0,8943000000.0,-10323000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2016.0,FY,,2016-08-31,2017-10-27 14:29:39+00:00,1006000000.0,2681000000.0,1697000000.0,5885000000.0,-2808000000.0,217000000.0,1676000000.0,11632000000.0,691000000.0,,41000000.0,239000000.0,237000000.0,4020000000.0,11116000000.0,1125000000.0,7453000000.0,3241000000.0,5231000000.0,11000000.0,35000000.0,613000000.0,68000000.0,371000000.0,101000000.0,227000000.0,1231000000.0,272000000.0,,489000000.0,318000000.0,,10763000000.0,1587000000.0,60000000.0,19736000000.0,4534000000.0,8157000000.0,6729000000.0,4534000000.0,4545000000.0,15191000000.0,19736000000.0,6348000000.0,8462000000.0,-15053000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2016.0,Q3,,2016-05-31,2016-06-30 15:47:31+00:00,620000000.0,3912000000.0,1153000000.0,5766000000.0,-2859000000.0,314000000.0,1205000000.0,11596000000.0,468000000.0,0.0,173000000.0,202000000.0,0.0,4003000000.0,10760000000.0,1151000000.0,7948000000.0,3370000000.0,4994000000.0,4000000.0,40000000.0,451000000.0,76000000.0,337000000.0,156000000.0,270000000.0,1007000000.0,287000000.0,,518000000.0,319000000.0,,11426000000.0,2557000000.0,11000000.0,20328000000.0,5110000000.0,9055000000.0,6180000000.0,5110000000.0,5114000000.0,15214000000.0,20328000000.0,6279000000.0,9034000000.0,-15053000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2016.0,Q2,,2016-02-29,2016-04-07 14:41:36+00:00,635000000.0,2527000000.0,1416000000.0,5638000000.0,-3051000000.0,314000000.0,1050000000.0,11547000000.0,1180000000.0,760000000.0,273000000.0,190000000.0,236000000.0,3994000000.0,10530000000.0,1182000000.0,7945000000.0,3704000000.0,4892000000.0,-1000000.0,44000000.0,236000000.0,352000000.0,335000000.0,35000000.0,430000000.0,926000000.0,,,591000000.0,333000000.0,,10709000000.0,1083000000.0,12000000.0,19413000000.0,4152000000.0,8483000000.0,5939000000.0,4152000000.0,4151000000.0,15262000000.0,19413000000.0,6038000000.0,9323000000.0,-15053000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2016.0,Q1,,2015-11-30,2016-01-07 16:07:11+00:00,818000000.0,3106000000.0,1114000000.0,5542000000.0,-3018000000.0,325000000.0,2277000000.0,11059000000.0,3162000000.0,772000000.0,46000000.0,212000000.0,0.0,3985000000.0,10412000000.0,1205000000.0,7939000000.0,3872000000.0,4870000000.0,9000000.0,45000000.0,260000000.0,380000000.0,330000000.0,35000000.0,393000000.0,1361000000.0,,,624000000.0,358000000.0,,10121000000.0,1788000000.0,47000000.0,21446000000.0,3559000000.0,10467000000.0,8501000000.0,3559000000.0,3568000000.0,17878000000.0,21446000000.0,6109000000.0,9377000000.0,-14603000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2017.0,FY,,2017-08-31,2018-04-05 16:10:39+00:00,1068000000.0,2988000000.0,1977000000.0,6301000000.0,-2427000000.0,218000000.0,1856000000.0,11846000000.0,833000000.0,,58000000.0,578000000.0,237000000.0,4088000000.0,12231000000.0,1024000000.0,7254000000.0,3340000000.0,5930000000.0,20000000.0,114000000.0,564000000.0,192000000.0,313000000.0,121000000.0,268000000.0,777000000.0,199000000.0,,955000000.0,386000000.0,,12072000000.0,870000000.0,,21333000000.0,6438000000.0,8651000000.0,6398000000.0,6438000000.0,6458000000.0,14875000000.0,21333000000.0,6752000000.0,8477000000.0,-15053000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2017.0,Q3,,2017-05-31,2017-06-29 14:49:04+00:00,753000000.0,4676000000.0,1523000000.0,6164000000.0,-2735000000.0,223000000.0,1614000000.0,11793000000.0,582000000.0,,243000000.0,366000000.0,0.0,4032000000.0,11664000000.0,1045000000.0,7246000000.0,3189000000.0,5500000000.0,16000000.0,24000000.0,534000000.0,122000000.0,316000000.0,117000000.0,231000000.0,880000000.0,302000000.0,,512000000.0,321000000.0,,12527000000.0,2611000000.0,6000000.0,21758000000.0,6532000000.0,10018000000.0,6958000000.0,6532000000.0,6548000000.0,15210000000.0,21758000000.0,6240000000.0,8252000000.0,-15053000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2017.0,Q2,,2017-02-28,2017-04-06 15:52:36+00:00,785000000.0,3377000000.0,1760000000.0,6051000000.0,-2817000000.0,219000000.0,2281000000.0,11725000000.0,1454000000.0,,307000000.0,264000000.0,237000000.0,4010000000.0,11386000000.0,1072000000.0,7560000000.0,3621000000.0,5335000000.0,14000000.0,27000000.0,527000000.0,73000000.0,326000000.0,54000000.0,304000000.0,871000000.0,289000000.0,,493000000.0,325000000.0,,11685000000.0,1611000000.0,10000000.0,21373000000.0,5540000000.0,9882000000.0,7289000000.0,5540000000.0,5554000000.0,15819000000.0,21373000000.0,6156000000.0,8530000000.0,-15053000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2017.0,Q1,,2016-11-30,2017-01-06 14:55:31+00:00,1073000000.0,3113000000.0,1467000000.0,5907000000.0,-3015000000.0,212000000.0,2129000000.0,11678000000.0,3001000000.0,,130000000.0,212000000.0,0.0,3998000000.0,11124000000.0,1078000000.0,8047000000.0,3839000000.0,5217000000.0,15000000.0,31000000.0,487000000.0,90000000.0,338000000.0,39000000.0,244000000.0,1047000000.0,267000000.0,,488000000.0,324000000.0,,10792000000.0,570000000.0,60000000.0,20959000000.0,4402000000.0,9652000000.0,7500000000.0,4402000000.0,4417000000.0,16542000000.0,20959000000.0,6090000000.0,9042000000.0,-15053000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2018.0,Q2,,2018-02-28,2018-04-05 16:10:39+00:00,875000000.0,3292000000.0,1943000000.0,6596000000.0,-2445000000.0,213000000.0,2409000000.0,11962000000.0,1699000000.0,,200000000.0,261000000.0,239000000.0,4100000000.0,12705000000.0,977000000.0,6635000000.0,4015000000.0,6109000000.0,12000000.0,114000000.0,495000000.0,139000000.0,303000000.0,58000000.0,310000000.0,720000000.0,30000000.0,,892000000.0,368000000.0,,13290000000.0,1212000000.0,,22687000000.0,7754000000.0,10056000000.0,7149000000.0,7754000000.0,7766000000.0,14921000000.0,22687000000.0,6522000000.0,7772000000.0,-15053000000.0
Monsanto Co,MON,NONUZEX43GHIPSVDD938,1110783,2018.0,Q1,,2017-11-30,2018-01-05 15:09:46+00:00,1194000000.0,3102000000.0,1623000000.0,6424000000.0,-2495000000.0,222000000.0,3102000000.0,11908000000.0,3194000000.0,,42000000.0,268000000.0,0.0,4082000000.0,12383000000.0,999000000.0,6949000000.0,4033000000.0,5959000000.0,14000000.0,111000000.0,534000000.0,290000000.0,306000000.0,56000000.0,279000000.0,769000000.0,44000000.0,,946000000.0,385000000.0,,12241000000.0,1168000000.0,,23136000000.0,6601000000.0,10560000000.0,8258000000.0,6601000000.0,6615000000.0,16521000000.0,23136000000.0,6617000000.0,8263000000.0,-15053000000.0
