company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commonequity,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,prepaidexpenses,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2011.0,Q2,,2011-07-01,2011-07-26 17:48:15+00:00,1515113000.0,3099418000.0,2718251000.0,,737839000.0,551583000.0,3754580000.0,14741004000.0,6210769000.0,6524931000.0,533136000.0,2065049000.0,2226119000.0,66023000.0,,,1247548000.0,4151630000.0,,,838750000.0,11997077000.0,47932000.0,31513376000.0,16489496000.0,6554800000.0,4281296000.0,16489496000.0,16555519000.0,14957857000.0,31513376000.0,22732457000.0,10676561000.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2011.0,Q1,,2011-04-01,2011-04-20 18:30:58+00:00,1239137000.0,2210224000.0,2025796000.0,,606862000.0,1593559000.0,2690299000.0,10934931000.0,3539466000.0,2668039000.0,523231000.0,1284932000.0,1177703000.0,64510000.0,,,727658000.0,2319298000.0,,,1043177000.0,11362018000.0,58922000.0,23034881000.0,14659179000.0,6131892000.0,3323855000.0,14659179000.0,14723689000.0,8311192000.0,23034881000.0,15725286000.0,4987337000.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2012.0,FY,,2012-12-31,2014-02-21 08:57:03+00:00,1546300000.0,3267300000.0,2604300000.0,,-59200000.0,1678700000.0,3695800000.0,15462000000.0,6344000000.0,5287600000.0,548300000.0,1813400000.0,2140900000.0,67400000.0,,,858000000.0,4363400000.0,,,828400000.0,15379900000.0,55500000.0,32941000000.0,19016500000.0,7587800000.0,4206100000.0,19016500000.0,19083900000.0,13857100000.0,32941000000.0,23212300000.0,9651000000.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2012.0,Q3,,2012-09-28,2012-10-17 17:55:39+00:00,1492632000.0,2984728000.0,2386994000.0,,149874000.0,1541335000.0,3969585000.0,15056604000.0,6104073000.0,4659158000.0,560629000.0,1882370000.0,2062952000.0,66680000.0,,,893162000.0,4038807000.0,,,499567000.0,14766627000.0,55063000.0,31585420000.0,18886086000.0,6908000000.0,3934689000.0,18886086000.0,18952766000.0,12632654000.0,31585420000.0,22614468000.0,8697965000.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2012.0,Q2,,2012-06-29,2012-07-18 17:45:45+00:00,1511061000.0,3094250000.0,2463233000.0,,-74945000.0,1118240000.0,4141663000.0,14927272000.0,6176882000.0,4847620000.0,552540000.0,1855811000.0,2065451000.0,65808000.0,,,837943000.0,3925538000.0,,,542194000.0,14235198000.0,55407000.0,31170583000.0,18301916000.0,6610495000.0,4029701000.0,18301916000.0,18367724000.0,12802859000.0,31170583000.0,22494637000.0,8773158000.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2012.0,Q1,,2012-03-30,2012-04-18 17:42:03+00:00,1465982000.0,2996457000.0,2383476000.0,,147436000.0,1043283000.0,4023400000.0,14573310000.0,5861848000.0,4862716000.0,549865000.0,1889079000.0,2104811000.0,67897000.0,,,787902000.0,3754475000.0,,,614404000.0,13652469000.0,63108000.0,30420959000.0,17823305000.0,6543223000.0,3912566000.0,17823305000.0,17891202000.0,12529757000.0,30420959000.0,21772925000.0,8617191000.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2013.0,FY,,2013-12-31,2015-02-24 18:01:50+00:00,1778200000.0,3451600000.0,2686900000.0,,214500000.0,3115200000.0,4165500000.0,16038200000.0,6247700000.0,3436700000.0,,1783500000.0,2211300000.0,66100000.0,,,1061300000.0,4256700000.0,,,763400000.0,18005300000.0,62300000.0,34672200000.0,22385300000.0,9113700000.0,4527400000.0,22385300000.0,22451400000.0,12220800000.0,34672200000.0,23347200000.0,7693400000.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2013.0,Q3,,2013-09-27,2013-10-16 18:14:47+00:00,1683600000.0,3372700000.0,2539300000.0,,-25200000.0,1995600000.0,4096300000.0,16024400000.0,6344500000.0,3445500000.0,0.0,1965700000.0,2179200000.0,66200000.0,,,1149400000.0,4625500000.0,,,689700000.0,17233500000.0,56500000.0,33721200000.0,21304600000.0,8023700000.0,4279400000.0,21304600000.0,21370800000.0,12350400000.0,33721200000.0,23518300000.0,8071000000.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2013.0,Q2,,2013-06-28,2013-07-17 18:06:43+00:00,1621400000.0,3281400000.0,2457200000.0,,-378600000.0,2324900000.0,4020800000.0,15535200000.0,6195500000.0,4100900000.0,0.0,1911000000.0,2148900000.0,68500000.0,,,998400000.0,4511000000.0,,,713700000.0,16653900000.0,53900000.0,33109000000.0,20296100000.0,8231000000.0,4132500000.0,20296100000.0,20364600000.0,12744400000.0,33109000000.0,22729100000.0,8611900000.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2013.0,Q1,,2013-03-29,2013-04-17 18:07:25+00:00,1534500000.0,3118300000.0,2325000000.0,,-268000000.0,2150700000.0,3894600000.0,15359400000.0,6148400000.0,4404300000.0,0.0,1866500000.0,2109900000.0,68100000.0,,,941600000.0,4389300000.0,,,774500000.0,16054500000.0,67000000.0,32469300000.0,19681100000.0,7910000000.0,3926500000.0,19681100000.0,19749200000.0,12720100000.0,32469300000.0,22449400000.0,8793600000.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2014.0,FY,,2014-12-31,2016-02-23 18:11:12+00:00,1825000000.0,3445800000.0,3191500000.0,,-1433700000.0,3005600000.0,4488800000.0,15673200000.0,7059500000.0,3401500000.0,,1782800000.0,2171900000.0,71700000.0,244400000.0,308000000.0,1016700000.0,4584400000.0,1639100000.0,159600000.0,952700000.0,20323000000.0,71900000.0,36991700000.0,23378100000.0,9431300000.0,5396400000.0,23378100000.0,23449800000.0,13541900000.0,36991700000.0,25388500000.0,8145500000.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2014.0,Q3,,2014-09-26,2014-10-15 18:11:34+00:00,1684000000.0,3498100000.0,2715700000.0,,-379800000.0,4025300000.0,4388800000.0,15978700000.0,6213900000.0,2964700000.0,,1874000000.0,2161600000.0,69400000.0,,,1192200000.0,4290000000.0,,,592100000.0,19731700000.0,71400000.0,35535900000.0,23740700000.0,9989500000.0,4471100000.0,23740700000.0,23810100000.0,11725800000.0,35535900000.0,23384800000.0,7254700000.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2014.0,Q2,,2014-06-27,2014-07-16 17:46:18+00:00,1734800000.0,3631800000.0,2622900000.0,,305800000.0,3321100000.0,4293300000.0,16398400000.0,6369100000.0,3020000000.0,,1894200000.0,2232100000.0,68400000.0,,,1145200000.0,4436500000.0,,,660200000.0,19121400000.0,49000000.0,35652100000.0,23720500000.0,9507300000.0,4406700000.0,23720500000.0,23788900000.0,11863200000.0,35652100000.0,23912700000.0,7456500000.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2014.0,Q1,,2014-03-28,2014-04-16 16:01:47+00:00,1685400000.0,3467600000.0,2554900000.0,,218600000.0,3346500000.0,4228000000.0,16148300000.0,6212600000.0,3422900000.0,,1871300000.0,2182600000.0,67100000.0,,,1094800000.0,4286500000.0,,,718900000.0,18515100000.0,64100000.0,35042600000.0,22961700000.0,9404300000.0,4304400000.0,22961700000.0,23028800000.0,12013800000.0,35042600000.0,23455700000.0,7709400000.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2015.0,FY,,2015-12-31,2017-02-21 18:11:24+00:00,1391900000.0,2985100000.0,2609400000.0,,-2311200000.0,790800000.0,4989200000.0,21014900000.0,10545300000.0,12025200000.0,,1573100000.0,2302700000.0,73700000.0,1598200000.0,1323900000.0,845300000.0,5750000000.0,5677300000.0,512600000.0,889500000.0,21012300000.0,845200000.0,48222200000.0,23690300000.0,7836700000.0,6170400000.0,23690300000.0,23764000000.0,24458200000.0,48222200000.0,38082800000.0,18287800000.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2015.0,Q3,,2015-10-02,2015-10-21 17:47:57+00:00,1819400000.0,3906100000.0,3274500000.0,2675000000.0,-2199000000.0,1833500000.0,4895300000.0,25128700000.0,11690500000.0,11522700000.0,,2340600000.0,2791600000.0,71100000.0,0.0,42400000.0,1165300000.0,6375800000.0,0.0,0.0,851600000.0,20416400000.0,3489300000.0,49707900000.0,23112700000.0,8931800000.0,8625600000.0,23112700000.0,23183800000.0,26524100000.0,49707900000.0,37984500000.0,17898500000.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2015.0,Q2,,2015-07-03,2015-07-22 18:37:56+00:00,1744100000.0,3565200000.0,3201400000.0,,-2032100000.0,3342000000.0,4736100000.0,16935100000.0,7097300000.0,3052700000.0,,1912200000.0,2161300000.0,70800000.0,,,1138600000.0,4706500000.0,,,835100000.0,21397200000.0,110100000.0,36986800000.0,24101200000.0,9654500000.0,5055600000.0,24101200000.0,24172000000.0,12814800000.0,36986800000.0,25171000000.0,7759200000.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2015.0,Q1,,2015-04-03,2015-04-22 18:07:09+00:00,1732300000.0,3446900000.0,3096700000.0,,-2107900000.0,2511000000.0,4631600000.0,16711500000.0,7358400000.0,3053800000.0,,1897200000.0,2135900000.0,69700000.0,,,1092100000.0,4675100000.0,,,919300000.0,20797300000.0,123700000.0,36072300000.0,23321000000.0,8774400000.0,4952700000.0,23321000000.0,23390700000.0,12681600000.0,36072300000.0,25162000000.0,7728900000.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2016.0,FY,,2016-12-31,2018-02-20 18:34:14+00:00,1485000000.0,3186100000.0,2794200000.0,,-3021700000.0,963700000.0,5321000000.0,23826900000.0,11818000000.0,9674200000.0,,1709400000.0,2354000000.0,74000000.0,,,631300000.0,5670300000.0,,,805900000.0,20703500000.0,2594800000.0,45295300000.0,23002800000.0,6665100000.0,6874000000.0,23002800000.0,23076800000.0,22218500000.0,45295300000.0,36276200000.0,15344500000.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2016.0,Q3,,2016-09-30,2016-10-19 18:01:29+00:00,1354500000.0,3081800000.0,2599800000.0,1987500000.0,-2122300000.0,971400000.0,5270800000.0,21580900000.0,10307900000.0,7503100000.0,,1712200000.0,2255100000.0,72800000.0,0.0,0.0,660400000.0,5766600000.0,0.0,0.0,727800000.0,20043100000.0,809100000.0,41297500000.0,23191600000.0,6493200000.0,4763400000.0,23191600000.0,23264400000.0,18033100000.0,41297500000.0,32549200000.0,13269700000.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2016.0,Q2,,2016-07-01,2016-07-25 06:08:32+00:00,1993200000.0,3994800000.0,3388200000.0,2923600000.0,-2391200000.0,4097600000.0,5229500000.0,25378300000.0,11083500000.0,12007700000.0,,2240200000.0,2784800000.0,75200000.0,,,1026100000.0,6349800000.0,,,898400000.0,22206800000.0,2644500000.0,51503700000.0,25045100000.0,11231000000.0,8025900000.0,25045100000.0,25120300000.0,26383400000.0,51503700000.0,37487900000.0,18357500000.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2016.0,Q1,,2016-04-01,2016-04-20 18:07:08+00:00,1918800000.0,3871200000.0,3205500000.0,2861800000.0,-2236500000.0,664300000.0,5080600000.0,25485400000.0,11263800000.0,12194700000.0,,2237700000.0,2872500000.0,72400000.0,,,1016700000.0,6292500000.0,,,974000000.0,21660600000.0,197000000.0,48385600000.0,24504700000.0,7747200000.0,5321300000.0,24504700000.0,24577100000.0,23808500000.0,48385600000.0,37765900000.0,18487200000.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2017.0,FY,,2017-12-31,2019-02-20 19:10:11+00:00,1509900000.0,3521800000.0,3087700000.0,,-1994200000.0,630300000.0,5546300000.0,25138600000.0,11667100000.0,10327400000.0,,1840800000.0,2454600000.0,9600000.0,,,538300000.0,5161100000.0,,,857100000.0,22806100000.0,194700000.0,46648600000.0,26358200000.0,6850000000.0,4792300000.0,26358200000.0,26367800000.0,20280800000.0,46648600000.0,37344000000.0,15488500000.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2017.0,Q3,,2017-09-29,2017-10-18 18:15:02+00:00,1501800000.0,3254600000.0,2703500000.0,2373300000.0,-2151800000.0,648600000.0,5480100000.0,24783800000.0,11693300000.0,10726800000.0,,1892300000.0,2424900000.0,5200000.0,,,689100000.0,5356400000.0,,,464700000.0,22047100000.0,182200000.0,45851300000.0,25375400000.0,6260200000.0,4387500000.0,25375400000.0,25380600000.0,20470700000.0,45851300000.0,37166200000.0,16083200000.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2017.0,Q2,,2017-06-30,2017-07-19 18:15:15+00:00,1427000000.0,3214800000.0,2606100000.0,2226000000.0,-2414500000.0,726400000.0,5432200000.0,24523600000.0,11749900000.0,11422500000.0,,1791700000.0,2422800000.0,5200000.0,,,693900000.0,5426500000.0,,,523700000.0,21572300000.0,169500000.0,45646800000.0,24590000000.0,6256600000.0,4202600000.0,24590000000.0,24595200000.0,21051600000.0,45646800000.0,36967400000.0,16849000000.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2017.0,Q1,,2017-03-31,2017-04-19 17:52:45+00:00,1402200000.0,3034900000.0,2379900000.0,2089900000.0,-2705200000.0,803900000.0,5378600000.0,24015000000.0,11816800000.0,9729300000.0,,1764900000.0,2408700000.0,5300000.0,,,685700000.0,5721600000.0,,,715200000.0,21112400000.0,2221000000.0,45245100000.0,23785800000.0,6318900000.0,6003100000.0,23785800000.0,23791100000.0,21454000000.0,45245100000.0,36517500000.0,15450900000.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2018.0,FY,,2018-12-31,2020-02-21 07:32:05+00:00,1495400000.0,3029800000.0,2689300000.0,,-2791100000.0,787800000.0,5842500000.0,22580500000.0,10282800000.0,9688500000.0,,1631400000.0,2249600000.0,12300000.0,786800000.0,605000000.0,5625800000.0,4701600000.0,,374200000.0,858000000.0,25163000000.0,51800000.0,47832500000.0,28214400000.0,7093800000.0,4841500000.0,28214400000.0,28226700000.0,19605800000.0,47832500000.0,38489100000.0,14764300000.0,0.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2018.0,Q3,,2018-09-28,2018-10-17 18:31:54+00:00,1569600000.0,3323100000.0,2835900000.0,,-2635700000.0,776200000.0,5780400000.0,26035000000.0,11814400000.0,10558000000.0,,2029400000.0,2462300000.0,11800000.0,,,577300000.0,5011000000.0,,,701800000.0,24528700000.0,59800000.0,47719500000.0,27673400000.0,6830500000.0,4465300000.0,27673400000.0,27685200000.0,20034300000.0,47719500000.0,38426700000.0,15569000000.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2018.0,Q2,,2018-06-29,2018-07-18 18:34:00+00:00,1587000000.0,3296600000.0,2843300000.0,,-2479200000.0,904000000.0,5714300000.0,25916500000.0,12185900000.0,11145600000.0,,1980500000.0,2492900000.0,12100000.0,,,547400000.0,5080400000.0,,,732000000.0,23977200000.0,175100000.0,48055800000.0,27212300000.0,6913100000.0,4605400000.0,27212300000.0,27224400000.0,20831400000.0,48055800000.0,38649800000.0,16226000000.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2018.0,Q1,,2018-03-30,2018-04-18 18:01:28+00:00,1579000000.0,3270700000.0,2765200000.0,,-1844700000.0,1045700000.0,5619200000.0,25437900000.0,11581000000.0,10410700000.0,,1949100000.0,2475900000.0,11900000.0,,,575300000.0,5089800000.0,,,809600000.0,23415400000.0,98700000.0,47145200000.0,27189900000.0,7075100000.0,4442900000.0,27189900000.0,27201800000.0,19943400000.0,47145200000.0,37594200000.0,15500500000.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2019.0,FY,,2019-12-31,2020-05-06 17:02:28+00:00,1514400000.0,3191400000.0,3205300000.0,,-3068300000.0,19912300000.0,7573000000.0,22712500000.0,9749700000.0,21516700000.0,,1628300000.0,2302000000.0,11300000.0,,,1720800000.0,5350900000.0,,,864600000.0,24166300000.0,212400000.0,62081600000.0,28671000000.0,25596600000.0,4932100000.0,30270600000.0,30281900000.0,31799700000.0,62081600000.0,34183000000.0,26867600000.0,1599600000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2019.0,Q3,,2019-09-27,2019-10-23 18:53:13+00:00,1606800000.0,3467100000.0,3258600000.0,,-3088300000.0,14252100000.0,7509800000.0,25724800000.0,11145900000.0,16536200000.0,,2023700000.0,2519600000.0,693300000.0,,,1787100000.0,5865300000.0,,,610800000.0,26481200000.0,1068600000.0,61531100000.0,30902700000.0,20353700000.0,5934000000.0,32502300000.0,33195600000.0,28335500000.0,61531100000.0,38657800000.0,22401500000.0,1599600000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2019.0,Q2,,2019-06-28,2019-07-17 18:49:35+00:00,1664100000.0,3481600000.0,3190200000.0,,-2844300000.0,5433600000.0,7490900000.0,26074500000.0,11424100000.0,10144400000.0,,2055900000.0,2541600000.0,12000000.0,,,1678100000.0,5956400000.0,,,632600000.0,25955000000.0,153700000.0,53322000000.0,30601600000.0,11603700000.0,5008000000.0,32201200000.0,32213200000.0,21108800000.0,53322000000.0,39176700000.0,16100800000.0,1599600000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2019.0,Q1,,2019-03-29,2019-04-17 18:22:08+00:00,1676200000.0,3409200000.0,2920000000.0,,-2796100000.0,3910000000.0,7384600000.0,26001400000.0,11541900000.0,9458200000.0,,2027900000.0,2504300000.0,12100000.0,,,1646400000.0,6114700000.0,,,733300000.0,25368500000.0,36600000.0,51774400000.0,29957000000.0,10080400000.0,4632800000.0,31556600000.0,31568700000.0,20205700000.0,51774400000.0,39189700000.0,15572900000.0,1599600000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2020.0,Q1,,2020-04-03,2020-05-06 17:02:28+00:00,1748300000.0,3433300000.0,3483000000.0,,-2791300000.0,4367700000.0,7638200000.0,33725500000.0,18512600000.0,22737200000.0,,2575000000.0,2988500000.0,11300000.0,,,2561100000.0,6661100000.0,,,766600000.0,24608600000.0,3234300000.0,68930300000.0,29455500000.0,11142600000.0,8465600000.0,31055100000.0,31066400000.0,37863900000.0,68930300000.0,54799200000.0,29398300000.0,1599600000.0
