company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,preferreddividends,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2009.0,Q1,2009-01-01,2009-04-03,2010-04-21 17:43:43+00:00,0.74,0.74,,0.72,79115000.0,237712000.0,237712000.0,,237712000.0,,1369135000.0,2627744000.0,,,,160895000.0,757495000.0,1369135000.0,1258609000.0,24057000.0,665000.0,918390000.0,340219000.0,-23392000.0,316827000.0,2627744000.0,321200000.0,319336000.0,333481000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2010.0,Q4,2010-10-02,2010-12-31,,0.73,0.73,0.02,0.73,102480000.0,473856000.0,429526000.0,44330000.0,473856000.0,,1513607000.0,3231907000.0,-37000.0,,,205528000.0,967846000.0,1513607000.0,1718300000.0,26864000.0,13981000.0,1173374000.0,544926000.0,-12920000.0,532006000.0,3231907000.0,654400000.0,653200000.0,683300000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2010.0,FY,2010-01-01,2010-12-31,2013-02-22 08:11:26+00:00,2.74,2.74,,2.64,511400000.0,1793000000.0,1718200000.0,74800000.0,1793000000.0,,6145500000.0,12550000000.0,291000000.0,,,774000000.0,3603700000.0,6145500000.0,6404500000.0,117100000.0,28900000.0,4377700000.0,2026800000.0,202800000.0,2229600000.0,12550000000.0,654400000.0,653200000.0,683300000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2010.0,Q3YTD,2010-01-01,2010-10-01,,2.02,2.02,0.06,2.02,408920000.0,1319144000.0,1288674000.0,30470000.0,1319144000.0,,4631893000.0,9318093000.0,291037000.0,,,568472000.0,2635854000.0,4631893000.0,4686200000.0,90236000.0,14919000.0,3204326000.0,1481874000.0,215720000.0,1697594000.0,9318093000.0,653000000.0,654599000.0,683431000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2010.0,Q3TTM,2009-10-03,2010-10-01,,2.42,2.42,0.08,2.42,467788000.0,1586079000.0,1490949000.0,95130000.0,1586079000.0,,5868266000.0,11782728000.0,291037000.0,,,690305000.0,3451363000.0,5868266000.0,5914462000.0,121662000.0,16568000.0,4141668000.0,1772794000.0,185943000.0,1958737000.0,11782728000.0,653000000.0,654599000.0,683431000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2010.0,Q3,2010-07-03,2010-10-01,2011-10-19 17:44:43+00:00,0.99,0.99,,0.95,180875000.0,646435000.0,633804000.0,12631000.0,646435000.0,,1480901000.0,3092836000.0,291037000.0,,,196437000.0,872935000.0,1480901000.0,1611935000.0,31248000.0,12327000.0,1069372000.0,542563000.0,272116000.0,814679000.0,3092836000.0,653000000.0,654599000.0,683431000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2010.0,Q2YTD,2010-01-01,2010-07-02,,1.03,1.03,0.04,1.03,228045000.0,672709000.0,654870000.0,17839000.0,672709000.0,,3150992000.0,6225257000.0,,,,372035000.0,1762919000.0,3150992000.0,3074265000.0,58988000.0,2592000.0,2134954000.0,939311000.0,-56396000.0,882915000.0,6225257000.0,653500000.0,652478000.0,682338000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2010.0,Q2TTM,2009-07-04,2010-07-02,,1.98,1.98,0.07,1.98,369899000.0,1291007000.0,1208508000.0,82499000.0,1291007000.0,,5817101000.0,11440585000.0,,-85118000.0,,652908000.0,3360866000.0,5817101000.0,5623484000.0,122256000.0,5835000.0,3928656000.0,1694828000.0,-116421000.0,1578407000.0,11440585000.0,653500000.0,652478000.0,682338000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2010.0,Q2,2010-04-03,2010-07-02,2011-07-26 17:48:15+00:00,0.57,0.57,,0.55,127738000.0,372476000.0,362123000.0,10353000.0,372476000.0,,1611875000.0,3217428000.0,,,,191199000.0,896588000.0,1611875000.0,1605553000.0,28944000.0,1039000.0,1087787000.0,517766000.0,-27905000.0,489861000.0,3217428000.0,653500000.0,652478000.0,682338000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2010.0,Q1TTM,2009-04-04,2010-04-02,,1.87,1.87,0.07,1.87,260210000.0,1214225000.0,1142079000.0,72146000.0,1214225000.0,,5616566000.0,10896766000.0,,-85118000.0,,620209000.0,3224101000.0,5616566000.0,5280200000.0,124641000.0,5922000.0,3759192000.0,1521008000.0,-118719000.0,1402289000.0,10896766000.0,652700000.0,648968000.0,680122000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2010.0,Q1,2010-01-01,2010-04-02,2011-04-20 18:30:58+00:00,0.46,0.46,,0.45,100307000.0,300233000.0,292747000.0,7486000.0,300233000.0,,1539117000.0,3007829000.0,,,,180836000.0,866331000.0,1539117000.0,1468712000.0,30044000.0,1553000.0,1047167000.0,421545000.0,-28491000.0,393054000.0,3007829000.0,652700000.0,648968000.0,680122000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2011.0,Q4,2011-10-01,2011-12-31,,0.84,0.84,0.03,0.84,178581000.0,570750000.0,563567000.0,7183000.0,570750000.0,,2389527000.0,4716644000.0,,,,282094000.0,1287662000.0,2389527000.0,2327117000.0,37400000.0,22187000.0,1569756000.0,757361000.0,-15213000.0,742148000.0,4716644000.0,676700000.0,676200000.0,701200000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2011.0,FY,2011-01-01,2011-12-31,2014-02-21 08:57:03+00:00,3.21,3.21,,3.11,512500000.0,2172300000.0,1935300000.0,237000000.0,2172300000.0,,7913900000.0,16090500000.0,,,,1018500000.0,4607700000.0,7913900000.0,8176600000.0,174500000.0,71900000.0,5626200000.0,2550400000.0,-102600000.0,2447800000.0,16090500000.0,676700000.0,676200000.0,701200000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2011.0,Q3YTD,2011-01-01,2011-09-30,,2.33,2.33,0.06,2.33,333919000.0,1601550000.0,1371733000.0,229817000.0,1601550000.0,,5524373000.0,11373856000.0,,,,736406000.0,3320038000.0,5524373000.0,5849483000.0,137100000.0,49713000.0,4056444000.0,1793039000.0,-87387000.0,1705652000.0,11373856000.0,688700000.0,687259000.0,710403000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2011.0,Q3TTM,2010-10-02,2011-09-30,,3.02,3.02,0.08,3.02,436399000.0,2075406000.0,1801259000.0,274147000.0,2075406000.0,,7037980000.0,14605763000.0,-37000.0,,,941934000.0,4287884000.0,7037980000.0,7567783000.0,163964000.0,63694000.0,5229818000.0,2337965000.0,-100307000.0,2237658000.0,14605763000.0,688700000.0,687259000.0,710403000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2011.0,Q3,2011-07-02,2011-09-30,2012-10-17 17:55:39+00:00,0.76,0.76,,0.74,52890000.0,523428000.0,515408000.0,8020000.0,523428000.0,,2262706000.0,4445787000.0,,,,287506000.0,1268411000.0,2262706000.0,2183081000.0,75249000.0,16383000.0,1555917000.0,627164000.0,-58866000.0,568298000.0,4445787000.0,688700000.0,687259000.0,710403000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2011.0,Q2YTD,2011-01-01,2011-07-01,,1.62,1.62,0.04,1.62,281029000.0,1078122000.0,856325000.0,221797000.0,1078122000.0,,3261667000.0,6928069000.0,,,,448900000.0,2051627000.0,3261667000.0,3666402000.0,61851000.0,33330000.0,2500527000.0,1165875000.0,-28521000.0,1137354000.0,6928069000.0,668800000.0,667207000.0,694599000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2011.0,Q2TTM,2010-07-03,2011-07-01,,3.29,3.29,0.08,3.29,564384000.0,2198413000.0,1919655000.0,278758000.0,2198413000.0,,6256175000.0,13252812000.0,291000000.0,,,850865000.0,3892408000.0,6256175000.0,6996637000.0,119963000.0,59638000.0,4743273000.0,2253364000.0,230675000.0,2484039000.0,13252812000.0,668800000.0,667207000.0,694599000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2011.0,Q2,2011-04-02,2011-07-01,2012-07-18 17:45:45+00:00,0.97,0.97,,0.94,141275000.0,648764000.0,439550000.0,209214000.0,648764000.0,,1718319000.0,3635871000.0,,,,233670000.0,1088385000.0,1718319000.0,1917552000.0,31412000.0,16740000.0,1322055000.0,595497000.0,-14672000.0,580825000.0,3635871000.0,668800000.0,667207000.0,694599000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2011.0,Q1TTM,2010-04-03,2011-04-01,,2.91,2.91,0.08,2.91,550847000.0,1922125000.0,1842228000.0,79897000.0,1922125000.0,,6149731000.0,12834369000.0,291000000.0,,,808394000.0,3700611000.0,6149731000.0,6684638000.0,117495000.0,43937000.0,4509005000.0,2175633000.0,217442000.0,2393075000.0,12834369000.0,660600000.0,661599000.0,688328000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2011.0,Q1,2011-01-01,2011-04-01,2012-04-18 17:42:03+00:00,0.65,0.65,,0.63,139754000.0,429358000.0,416775000.0,12583000.0,429358000.0,,1543348000.0,3292198000.0,,,,215230000.0,963242000.0,1543348000.0,1748850000.0,30439000.0,16590000.0,1178472000.0,570378000.0,-13849000.0,556529000.0,3292198000.0,660600000.0,661599000.0,688328000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2012.0,Q4,2012-09-29,2012-12-31,,0.91,0.91,,0.89,193000000.0,630400000.0,630400000.0,,630400000.0,,2429900000.0,4975200000.0,,,,294700000.0,1406500000.0,2429900000.0,2545300000.0,40800000.0,20100000.0,1701200000.0,844100000.0,-20700000.0,823400000.0,4975200000.0,693400000.0,693400000.0,713100000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2012.0,FY,2012-01-01,2012-12-31,2015-02-24 18:01:50+00:00,3.45,3.45,,3.36,711500000.0,2392200000.0,2299300000.0,92900000.0,2392200000.0,,8846100000.0,18260400000.0,0.0,,,1137900000.0,5181200000.0,8846100000.0,9414300000.0,157500000.0,73100000.0,6319100000.0,3095200000.0,-84400000.0,3010800000.0,18260400000.0,693400000.0,693400000.0,713100000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2012.0,Q3YTD,2012-01-01,2012-09-28,,2.53,2.53,0.07,2.53,518500000.0,1761800000.0,1668900000.0,92900000.0,1761800000.0,,6416200000.0,13285200000.0,,,,843200000.0,3774700000.0,6416200000.0,6869000000.0,116700000.0,53000000.0,4617900000.0,2251100000.0,-63700000.0,2187400000.0,13285200000.0,694600000.0,695200000.0,713900000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2012.0,Q3TTM,2011-10-01,2012-09-28,,3.36,3.36,0.1,3.36,697081000.0,2332550000.0,2232467000.0,100083000.0,2332550000.0,,8805727000.0,18001844000.0,,,,1125294000.0,5062362000.0,8805727000.0,9196117000.0,154100000.0,75187000.0,6187656000.0,3008461000.0,-78913000.0,2929548000.0,18001844000.0,694600000.0,695200000.0,713900000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2012.0,Q3,2012-06-30,2012-09-28,2013-10-16 18:14:47+00:00,0.79,0.79,,0.77,168400000.0,548700000.0,548700000.0,0.0,548700000.0,,2137500000.0,4415500000.0,,,,289500000.0,1251200000.0,2137500000.0,2278000000.0,39400000.0,19200000.0,1540700000.0,737300000.0,-20200000.0,717100000.0,4415500000.0,694600000.0,695200000.0,713900000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2012.0,Q2YTD,2012-01-01,2012-06-29,,1.74,1.74,0.05,1.74,350100000.0,1213100000.0,1120200000.0,92900000.0,1213100000.0,,4278700000.0,8869700000.0,,,,553700000.0,2523500000.0,4278700000.0,4591000000.0,77300000.0,33800000.0,3077200000.0,1513800000.0,-43500000.0,1470300000.0,8869700000.0,697900000.0,695600000.0,714900000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2012.0,Q2TTM,2011-07-02,2012-06-29,,3.32,3.32,0.1,3.32,581571000.0,2307278000.0,2199175000.0,108103000.0,2307278000.0,,8930933000.0,18032131000.0,,,,1123300000.0,5079573000.0,8930933000.0,9101198000.0,189949000.0,72370000.0,6202873000.0,2898325000.0,-117579000.0,2780746000.0,18032131000.0,697900000.0,695600000.0,714900000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2012.0,Q2,2012-03-31,2012-06-29,2013-07-17 18:06:43+00:00,0.86,0.86,,0.84,173900000.0,600200000.0,600200000.0,0.0,600200000.0,,2198000000.0,4553500000.0,,,,283600000.0,1278600000.0,2198000000.0,2355500000.0,37900000.0,18700000.0,1562200000.0,793300000.0,-19200000.0,774100000.0,4553500000.0,697900000.0,695600000.0,714900000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2012.0,Q1TTM,2011-04-02,2012-03-30,,3.41,3.41,0.09,3.41,548946000.0,2355842000.0,2038525000.0,317317000.0,2355842000.0,,8451252000.0,17114502000.0,,,,1073370000.0,4889358000.0,8451252000.0,8663250000.0,183461000.0,70410000.0,5962728000.0,2700522000.0,-113051000.0,2587471000.0,17114502000.0,688700000.0,691500000.0,714000000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2012.0,Q1,2012-01-01,2012-03-30,2013-04-17 18:07:25+00:00,0.89,0.89,,0.86,176200000.0,612900000.0,520000000.0,92900000.0,612900000.0,,2080700000.0,4316200000.0,,,,270100000.0,1244900000.0,2080700000.0,2235500000.0,39400000.0,15100000.0,1515000000.0,720500000.0,-24300000.0,696200000.0,4316200000.0,688700000.0,691500000.0,714000000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2013.0,FY,2013-01-01,2013-12-31,2016-02-23 18:11:12+00:00,3.87,3.87,,3.8,825700000.0,2695000000.0,2590600000.0,104400000.0,2695000000.0,,8941100000.0,18283100000.0,431300000.0,,,1104400000.0,5117100000.0,8941100000.0,9342000000.0,141200000.0,5700000.0,6221500000.0,3120500000.0,295800000.0,3416300000.0,18283100000.0,696400000.0,696000000.0,711000000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2013.0,Q4,2013-09-28,2013-12-31,,1.13,1.13,0.03,1.13,224400000.0,789300000.0,684900000.0,104400000.0,789300000.0,,2335700000.0,4431800000.0,431300000.0,,,186700000.0,1175800000.0,2335700000.0,2096100000.0,27600000.0,-228000000.0,1362500000.0,733600000.0,175700000.0,909300000.0,4431800000.0,696400000.0,696000000.0,711000000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2013.0,Q3,2013-06-29,2013-09-27,2014-10-15 18:11:34+00:00,0.86,0.86,,0.84,181800000.0,597000000.0,597000000.0,,597000000.0,,2244400000.0,4669100000.0,0.0,,,309100000.0,1303200000.0,2244400000.0,2424700000.0,35000000.0,1400000.0,1612300000.0,812400000.0,-33600000.0,778800000.0,4669100000.0,694200000.0,697700000.0,711900000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2013.0,Q3YTD,2013-01-01,2013-09-27,,2.73,2.73,0.05,2.73,601300000.0,1905700000.0,1905700000.0,,1905700000.0,,6605400000.0,13851300000.0,,,,917700000.0,3941300000.0,6605400000.0,7245900000.0,113600000.0,233700000.0,4859000000.0,2386900000.0,120100000.0,2507000000.0,13851300000.0,694200000.0,697700000.0,711900000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2013.0,Q3TTM,2012-09-29,2013-09-27,,3.63,3.63,0.1,3.63,794300000.0,2536100000.0,2536100000.0,,2536100000.0,,9035300000.0,18826500000.0,,,,1212400000.0,5347800000.0,9035300000.0,9791200000.0,154400000.0,253800000.0,6560200000.0,3231000000.0,99400000.0,3330400000.0,18826500000.0,694200000.0,697700000.0,711900000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2013.0,Q2,2013-03-30,2013-06-28,2014-07-16 17:46:18+00:00,0.89,0.89,,0.87,189000000.0,616800000.0,616800000.0,,616800000.0,,2242000000.0,4737500000.0,0.0,,,312200000.0,1339700000.0,2242000000.0,2495500000.0,39400000.0,1600000.0,1651900000.0,843600000.0,-37800000.0,805800000.0,4737500000.0,693000000.0,695200000.0,709800000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2013.0,Q2YTD,2013-01-01,2013-06-28,,1.89,1.89,,1.85,419500000.0,1308700000.0,1308700000.0,,1308700000.0,,4361000000.0,9182200000.0,,,,608600000.0,2638100000.0,4361000000.0,4821200000.0,78600000.0,232300000.0,3246700000.0,1574500000.0,153700000.0,1728200000.0,9182200000.0,693000000.0,695200000.0,709800000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2013.0,Q2TTM,2012-06-30,2013-06-28,,3.59,3.59,,3.51,780900000.0,2487800000.0,2487800000.0,,2487800000.0,,8928400000.0,18572900000.0,,,,1192800000.0,5295800000.0,8928400000.0,9644500000.0,158800000.0,271600000.0,6488600000.0,3155900000.0,112800000.0,3268700000.0,18572900000.0,693000000.0,695200000.0,709800000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2013.0,Q1,2013-01-01,2013-03-29,2014-04-16 16:01:47+00:00,1.0,1.0,,0.98,230500000.0,691900000.0,691900000.0,,691900000.0,,2119000000.0,4444700000.0,,,,296400000.0,1298400000.0,2119000000.0,2325700000.0,39200000.0,230700000.0,1594800000.0,730900000.0,191500000.0,922400000.0,4444700000.0,691900000.0,692000000.0,708400000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2013.0,Q1TTM,2012-03-31,2013-03-29,,3.57,3.57,0.1,3.57,765800000.0,2471200000.0,2471200000.0,,2471200000.0,,8884400000.0,18388900000.0,,,,1164200000.0,5234700000.0,8884400000.0,9504500000.0,157300000.0,288700000.0,6398900000.0,3105600000.0,131400000.0,3237000000.0,18388900000.0,691900000.0,692000000.0,708400000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2014.0,FY,2014-01-01,2014-12-31,2017-02-21 18:11:24+00:00,3.7,3.7,,3.63,447500000.0,2598400000.0,1638700000.0,959700000.0,2598400000.0,,6017400000.0,12866900000.0,122600000.0,,,769400000.0,4035100000.0,6017400000.0,6849500000.0,94700000.0,13300000.0,4804500000.0,2045000000.0,41200000.0,2086200000.0,12866900000.0,702300000.0,702200000.0,716100000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2014.0,Q4,2014-09-27,2014-12-31,,0.94,0.94,0.55,0.94,-133800000.0,661700000.0,-298700000.0,960400000.0,661700000.0,,-790600000.0,-1466500000.0,65200000.0,,,-168500000.0,-8000000.0,-790600000.0,-675900000.0,-600000.0,1100000.0,-176500000.0,-499400000.0,66900000.0,-432500000.0,-1466500000.0,702300000.0,702200000.0,716100000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2014.0,Q3,2014-06-28,2014-09-26,2015-10-21 17:47:57+00:00,0.97,0.97,,0.95,197100000.0,680600000.0,681300000.0,-700000.0,680600000.0,,2254800000.0,4707100000.0,38200000.0,,,288100000.0,1298000000.0,2254800000.0,2452300000.0,29600000.0,3600000.0,1586100000.0,866200000.0,12200000.0,878400000.0,4707100000.0,701600000.0,702600000.0,716200000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2014.0,Q3YTD,2014-01-01,2014-09-26,,2.76,2.76,-0.22,2.76,581300000.0,1936700000.0,1937400000.0,-700000.0,1936700000.0,,6808000000.0,14333400000.0,57400000.0,,,937900000.0,4043100000.0,6808000000.0,7525400000.0,95300000.0,12200000.0,4981000000.0,2544400000.0,-25700000.0,2518700000.0,14333400000.0,701600000.0,702600000.0,716200000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2014.0,Q3TTM,2013-09-28,2014-09-26,,3.88,3.88,-0.2,3.88,805700000.0,2726000000.0,2622300000.0,103700000.0,2726000000.0,,9143700000.0,18765200000.0,488700000.0,,,1124600000.0,5218900000.0,9143700000.0,9621500000.0,122900000.0,-215800000.0,6343500000.0,3278000000.0,150000000.0,3428000000.0,18765200000.0,701600000.0,702600000.0,716200000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2014.0,Q2YTD,2014-01-01,2014-06-27,,1.79,1.79,0.12,1.79,384200000.0,1256100000.0,1256100000.0,,1256100000.0,,4553200000.0,9626300000.0,19200000.0,,,649800000.0,2745100000.0,4553200000.0,5073100000.0,65700000.0,8600000.0,3394900000.0,1678200000.0,-37900000.0,1640300000.0,9626300000.0,704600000.0,701200000.0,715600000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2014.0,Q2TTM,2013-06-29,2014-06-27,,3.77,3.77,0.17,3.77,790400000.0,2642400000.0,2538000000.0,104400000.0,2642400000.0,,9133300000.0,18727200000.0,450500000.0,,,1145600000.0,5224100000.0,9133300000.0,9593900000.0,128300000.0,-218000000.0,6369700000.0,3224200000.0,104200000.0,3328400000.0,18727200000.0,704600000.0,701200000.0,715600000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2014.0,Q2,2014-03-29,2014-06-27,2015-07-22 18:37:56+00:00,0.96,0.96,,0.95,202600000.0,676400000.0,676400000.0,,676400000.0,,2343400000.0,4963600000.0,19200000.0,,,336400000.0,1394500000.0,2343400000.0,2620200000.0,33200000.0,3700000.0,1730900000.0,889300000.0,-10300000.0,879000000.0,4963600000.0,704600000.0,701200000.0,715600000.0
