company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2009.0,Q2YTD,2009-01-01,2009-07-03,2010-08-10 18:38:47+00:00,-140368000.0,75089000.0,99418000.0,18387000.0,91657000.0,,35929000.0,56502000.0,46761000.0,744615000.0,,300197000.0,-272913000.0,802344000.0,,,,300197000.0,-272913000.0,802344000.0,865557000.0,533406000.0,533406000.0,,45690000.0,,-19148000.0,-50768000.0,-83943000.0,-472031000.0,,,2166000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2009.0,Q1,2009-01-01,2009-04-03,2010-04-21 17:43:43+00:00,,35405000.0,33807000.0,16856000.0,45391000.0,,10040000.0,-25760000.0,17198000.0,744615000.0,,326424000.0,-70052000.0,316679000.0,,,,326424000.0,-70052000.0,316679000.0,583091000.0,237712000.0,237712000.0,,23931000.0,,-9562000.0,-33978000.0,-36408000.0,-425827000.0,,,334000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2010.0,Q4,2010-10-02,2010-12-31,,-561632000.0,54189000.0,-177628000.0,-104941000.0,47510000.0,,-1630000.0,463000.0,61200000.0,,,47818000.0,-600388000.0,541622000.0,,-21152000.0,31709000.0,47818000.0,-621540000.0,573331000.0,-2021000.0,473856000.0,429527000.0,44329000.0,9933000.0,12874000.0,-13113000.0,,-50919000.0,-269000.0,,,-711000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2010.0,FY,2010-01-01,2010-12-31,2013-02-22 08:11:26+00:00,-2129700000.0,198600000.0,,,189700000.0,0.0,-1200000.0,137900000.0,178400000.0,0.0,,116800000.0,-2262700000.0,2018700000.0,,-26200000.0,65700000.0,116800000.0,-2288900000.0,2084400000.0,-88900000.0,1793000000.0,1718200000.0,74800000.0,-225700000.0,58100000.0,-52200000.0,,-191100000.0,-9400000.0,0.0,,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2010.0,Q3TTM,2009-10-03,2010-10-01,,-1990210000.0,186947000.0,18035000.0,18756000.0,179049000.0,9795000.0,30830000.0,252687000.0,194842000.0,,,127706000.0,-2149055000.0,1894424000.0,,-17082000.0,111987000.0,127706000.0,-2166137000.0,2006411000.0,-1190000.0,1586079000.0,1490948000.0,95131000.0,-215207000.0,45226000.0,-52028000.0,-16000000.0,-200205000.0,-15108000.0,,,2339000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2010.0,Q3,2010-07-03,2010-10-01,,-169542000.0,50049000.0,63188000.0,65749000.0,45826000.0,,19360000.0,107764000.0,24350000.0,-21543000.0,,-19399000.0,-175294000.0,560928000.0,,-1829000.0,18339000.0,-19399000.0,-177123000.0,579267000.0,402105000.0,646435000.0,633804000.0,12631000.0,-276515000.0,45226000.0,-13075000.0,,-51062000.0,-9131000.0,,,84000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2010.0,Q3YTD,2010-01-01,2010-10-01,2011-10-19 17:44:43+00:00,-1568068000.0,144411000.0,177628000.0,104941000.0,142190000.0,0.0,430000.0,137437000.0,117200000.0,,,68982000.0,-1662312000.0,1477078000.0,,-5048000.0,33991000.0,68982000.0,-1667360000.0,1511069000.0,-86879000.0,1319144000.0,1288673000.0,30471000.0,-235633000.0,45226000.0,-39087000.0,,-140181000.0,-9131000.0,,,711000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2010.0,Q2TTM,2009-07-04,2010-07-02,,-1961669000.0,175700000.0,15022000.0,20805000.0,180072000.0,9795000.0,9082000.0,274572000.0,220322000.0,21543000.0,,195416000.0,-2145012000.0,1836644000.0,,-15253000.0,93648000.0,195416000.0,-2160265000.0,1930292000.0,-25475000.0,1291007000.0,1208507000.0,82500000.0,-2207000.0,,-48581000.0,-16000000.0,-180614000.0,2132000.0,,,3476000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2010.0,Q2,2010-04-03,2010-07-02,,-135284000.0,48395000.0,121303000.0,2622000.0,49338000.0,,-3903000.0,36397000.0,62537000.0,21543000.0,,81471000.0,-186822000.0,520652000.0,,-2101000.0,17271000.0,81471000.0,-188923000.0,537923000.0,426568000.0,372476000.0,362122000.0,10354000.0,24400000.0,,-13050000.0,,-51834000.0,10441000.0,,,296000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2010.0,Q2YTD,2010-01-01,2010-07-02,2011-07-26 17:48:15+00:00,-1398526000.0,94362000.0,114440000.0,39192000.0,96364000.0,,-18930000.0,29673000.0,92850000.0,21543000.0,,88381000.0,-1487018000.0,916150000.0,,-3219000.0,15652000.0,88381000.0,-1490237000.0,931802000.0,-488984000.0,672709000.0,654869000.0,17840000.0,40882000.0,,-26012000.0,,-89119000.0,,,,627000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2010.0,Q1TTM,2009-04-04,2010-04-02,,-1966753000.0,166989000.0,-40670000.0,19714000.0,177000000.0,9795000.0,38874000.0,320437000.0,187348000.0,,,87718000.0,-2161051000.0,1801657000.0,,-13152000.0,76377000.0,87718000.0,-2174203000.0,1878034000.0,-169577000.0,1214225000.0,1142079000.0,72146000.0,-4848000.0,,-45117000.0,-32790000.0,-176315000.0,-54513000.0,,,5012000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2010.0,Q1,2010-01-01,2010-04-02,2011-04-20 18:30:58+00:00,-1263242000.0,45967000.0,-6863000.0,36570000.0,47026000.0,,-15027000.0,-6724000.0,30313000.0,,,6910000.0,-1300196000.0,395498000.0,,-1118000.0,-1619000.0,6910000.0,-1301314000.0,393879000.0,-915552000.0,300233000.0,292747000.0,7486000.0,16482000.0,,-12962000.0,,-37285000.0,-10441000.0,,,331000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2011.0,Q4,2011-10-01,2011-12-31,,-123713000.0,82565000.0,-367890000.0,-108546000.0,121133000.0,-5000.0,3745000.0,19349000.0,52228000.0,-562035000.0,,-534805000.0,-242735000.0,816257000.0,,-819000.0,10969000.0,-534805000.0,-243554000.0,827226000.0,52612000.0,570750000.0,563567000.0,7183000.0,29643000.0,661000.0,-17171000.0,,-119678000.0,-7827000.0,,,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2011.0,FY,2011-01-01,2011-12-31,2014-02-21 08:57:03+00:00,-6210800000.0,284300000.0,,,350700000.0,680100000.0,36400000.0,84600000.0,1112500000.0,2639800000.0,,2088600000.0,-5841800000.0,2732100000.0,,-5500000.0,-105800000.0,2088600000.0,-5847300000.0,2626300000.0,-1096000000.0,2172300000.0,1935300000.0,237000000.0,77200000.0,23400000.0,-61300000.0,,-334500000.0,-1602400000.0,0.0,0.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2011.0,Q3TTM,2010-10-02,2011-09-30,,-6648719000.0,255924000.0,190262000.0,3605000.0,277077000.0,680105000.0,31025000.0,65714000.0,1121472000.0,3201835000.0,,2671223000.0,-6199453000.0,2457465000.0,,-25833000.0,-85060000.0,2671223000.0,-6225286000.0,2372405000.0,-1150633000.0,2075406000.0,1801260000.0,274146000.0,57490000.0,35613000.0,-57242000.0,,-265741000.0,-1594842000.0,,,-711000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2011.0,Q3,2011-07-02,2011-09-30,,-30808000.0,83096000.0,205194000.0,70107000.0,124596000.0,,65000.0,-53096000.0,9950000.0,953924000.0,,-645834000.0,-121221000.0,688181000.0,,-167000.0,11761000.0,-645834000.0,-121388000.0,699942000.0,-67215000.0,523428000.0,515408000.0,8020000.0,18177000.0,19308000.0,-17156000.0,,-109721000.0,-1592552000.0,,,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-10-17 17:55:39+00:00,-6087087000.0,201735000.0,367890000.0,108546000.0,229567000.0,680105000.0,32655000.0,65251000.0,1060272000.0,3201835000.0,,2623405000.0,-5599065000.0,1915843000.0,,-4681000.0,-116769000.0,2623405000.0,-5603746000.0,1799074000.0,-1148612000.0,1601550000.0,1371733000.0,229817000.0,47557000.0,22739000.0,-44129000.0,,-214822000.0,-1594573000.0,0.0,,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2011.0,Q2TTM,2010-07-03,2011-07-01,,-6787453000.0,222877000.0,48256000.0,-753000.0,198307000.0,680105000.0,50320000.0,226574000.0,1135872000.0,2226368000.0,,3297658000.0,-6253526000.0,2330212000.0,,-27495000.0,-78482000.0,3297658000.0,-6281021000.0,2251730000.0,-681313000.0,2198413000.0,1919656000.0,278757000.0,-237202000.0,61531000.0,-53161000.0,,-207082000.0,-11421000.0,,,-627000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2011.0,Q2,2011-04-02,2011-07-01,,-5538859000.0,63076000.0,69411000.0,2070000.0,56411000.0,680105000.0,-3999000.0,213267000.0,999842000.0,2230640000.0,,3216777000.0,-4916528000.0,793383000.0,,-875000.0,-130734000.0,3216777000.0,-4917403000.0,662649000.0,-1041976000.0,648764000.0,439550000.0,209214000.0,21079000.0,3431000.0,-13705000.0,,-58795000.0,,,,-2410000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2011.0,Q2YTD,2011-01-01,2011-07-01,2012-07-18 17:45:45+00:00,-6056279000.0,118639000.0,162696000.0,38439000.0,104971000.0,680105000.0,32590000.0,118347000.0,1050322000.0,2247911000.0,,3269239000.0,-5477844000.0,1227662000.0,,-4514000.0,-128530000.0,3269239000.0,-5482358000.0,1099132000.0,-1081397000.0,1078122000.0,856325000.0,221797000.0,29380000.0,3431000.0,-26973000.0,,-105101000.0,-2021000.0,,,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2011.0,Q1TTM,2010-04-03,2011-04-01,,-1383878000.0,208196000.0,100148000.0,-201000.0,191234000.0,,50416000.0,49704000.0,198567000.0,17271000.0,,162352000.0,-1523820000.0,2057481000.0,,-28721000.0,69523000.0,162352000.0,-1552541000.0,2127004000.0,787231000.0,1922125000.0,1842228000.0,79897000.0,-233881000.0,58100000.0,-52506000.0,,-200121000.0,-980000.0,,,2079000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2011.0,Q1,2011-01-01,2011-04-01,2012-04-18 17:42:03+00:00,-517420000.0,55563000.0,93285000.0,36369000.0,48560000.0,,36589000.0,-94920000.0,50480000.0,17271000.0,,52462000.0,-561316000.0,434279000.0,,-3639000.0,2204000.0,52462000.0,-564955000.0,436483000.0,-39421000.0,429358000.0,416775000.0,12583000.0,8301000.0,,-13268000.0,,-46306000.0,-2021000.0,,,2410000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2012.0,Q4,2012-09-29,2012-12-31,,-824000000.0,90100000.0,-226200000.0,-126900000.0,129300000.0,-337500000.0,2500000.0,-55600000.0,68800000.0,195900000.0,,277300000.0,-1279600000.0,830800000.0,,337500000.0,-31100000.0,277300000.0,-942100000.0,799700000.0,137400000.0,630400000.0,630400000.0,,36600000.0,6800000.0,-34400000.0,,-124900000.0,436900000.0,-389900000.0,,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2012.0,FY,2012-01-01,2012-12-31,2015-02-24 18:01:50+00:00,-1796800000.0,342000000.0,,,497800000.0,,2700000.0,278500000.0,212000000.0,195900000.0,,-388400000.0,-2225100000.0,3502100000.0,,337500000.0,-87100000.0,-388400000.0,-1887600000.0,3415000000.0,1141700000.0,2392200000.0,2299300000.0,92900000.0,84500000.0,30000000.0,-86400000.0,,-458300000.0,-61500000.0,-648400000.0,0.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2012.0,Q3TTM,2011-10-01,2012-09-28,,-1096513000.0,334465000.0,-141690000.0,18354000.0,489633000.0,337495000.0,3945000.0,353449000.0,195428000.0,-562035000.0,,-1200505000.0,-1188235000.0,3487557000.0,,-819000.0,-45031000.0,-1200505000.0,-1189054000.0,3442526000.0,1056912000.0,2332550000.0,2232467000.0,100083000.0,77543000.0,23861000.0,-69171000.0,,-453078000.0,-506227000.0,-258500000.0,,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2012.0,Q3,2012-06-30,2012-09-28,,-27700000.0,86900000.0,77400000.0,65000000.0,123700000.0,,8500000.0,193200000.0,38900000.0,,,-423100000.0,-123500000.0,975400000.0,,,-14200000.0,-423100000.0,-123500000.0,961200000.0,423100000.0,548700000.0,548700000.0,,22900000.0,9100000.0,-17300000.0,,-104900000.0,-186200000.0,-258500000.0,,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2012.0,Q3YTD,2012-01-01,2012-09-28,2013-10-16 18:14:47+00:00,-972800000.0,251900000.0,226200000.0,126900000.0,368500000.0,337500000.0,200000.0,334100000.0,143200000.0,,,-665700000.0,-945500000.0,2671300000.0,,,-56000000.0,-665700000.0,-945500000.0,2615300000.0,1004300000.0,1761800000.0,1668900000.0,92900000.0,47900000.0,23200000.0,-52000000.0,,-333400000.0,-498400000.0,-258500000.0,,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2012.0,Q2TTM,2011-07-02,2012-06-29,,-1099621000.0,330661000.0,-13896000.0,23461000.0,490529000.0,337495000.0,-4490000.0,107153000.0,166478000.0,391889000.0,,-1423239000.0,-1185956000.0,3200338000.0,,-986000.0,-19070000.0,-1423239000.0,-1186942000.0,3181268000.0,566597000.0,2307278000.0,2199175000.0,108103000.0,72820000.0,34069000.0,-69027000.0,,-457899000.0,-1912579000.0,,,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2012.0,Q2,2012-03-31,2012-06-29,,-889400000.0,83700000.0,94900000.0,23600000.0,123800000.0,,-13200000.0,226200000.0,33300000.0,,,68000000.0,-988700000.0,1044500000.0,,,-35700000.0,68000000.0,-988700000.0,1008800000.0,74900000.0,600200000.0,600200000.0,,10600000.0,11400000.0,-17400000.0,,-110700000.0,52100000.0,,,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2012.0,Q2YTD,2012-01-01,2012-06-29,2013-07-17 18:06:43+00:00,-945100000.0,165000000.0,148800000.0,61900000.0,244800000.0,337500000.0,-8300000.0,140900000.0,104300000.0,,,-242600000.0,-822000000.0,1695900000.0,,,-41800000.0,-242600000.0,-822000000.0,1654100000.0,581200000.0,1213100000.0,1120200000.0,92900000.0,25000000.0,14100000.0,-34700000.0,,-228500000.0,-312200000.0,,,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2012.0,Q1TTM,2011-04-02,2012-03-30,,-5749080000.0,310037000.0,-39385000.0,1931000.0,423140000.0,1017600000.0,4711000.0,94220000.0,1133020000.0,2622529000.0,,1725538000.0,-5113784000.0,2949221000.0,,-1861000.0,-114104000.0,1725538000.0,-5115645000.0,2835117000.0,-550279000.0,2355842000.0,2038525000.0,317317000.0,83299000.0,26100000.0,-65332000.0,,-405994000.0,-1964679000.0,,,-2410000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2012.0,Q1,2012-01-01,2012-03-30,2013-04-17 18:07:25+00:00,-55700000.0,81300000.0,53900000.0,38300000.0,121000000.0,337500000.0,4900000.0,-85300000.0,71000000.0,,,-310600000.0,166700000.0,651400000.0,,,-6100000.0,-310600000.0,166700000.0,645300000.0,506300000.0,612900000.0,520000000.0,92900000.0,14400000.0,2700000.0,-17300000.0,,-117800000.0,-364300000.0,,,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2013.0,FY,2013-01-01,2013-12-31,2016-02-23 18:11:12+00:00,-882500000.0,338900000.0,,,511700000.0,,9500000.0,281300000.0,177400000.0,,,-1605800000.0,-464400000.0,3467400000.0,,-88100000.0,117900000.0,-1605800000.0,-552500000.0,3585300000.0,1436500000.0,2695000000.0,2590600000.0,104400000.0,-255100000.0,-2400000.0,-52100000.0,0.0,-538100000.0,-1731100000.0,,958600000.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2013.0,Q4,2013-09-28,2013-12-31,,-13900000.0,67600000.0,-351000000.0,-127300000.0,121300000.0,,6800000.0,264100000.0,28700000.0,,,15100000.0,107600000.0,960300000.0,,-88100000.0,117900000.0,15100000.0,19500000.0,1078200000.0,1119600000.0,789300000.0,684900000.0,104400000.0,-177600000.0,1200000.0,-17400000.0,,-146300000.0,3800000.0,,266600000.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2013.0,Q3YTD,2013-01-01,2013-09-27,2014-10-15 18:11:34+00:00,-868600000.0,271300000.0,351000000.0,127300000.0,390400000.0,0.0,2700000.0,17200000.0,148700000.0,,,-1620900000.0,-572000000.0,2507100000.0,,,,-1620900000.0,-572000000.0,2507100000.0,316900000.0,1905700000.0,1905700000.0,,-77500000.0,-3600000.0,-34700000.0,0.0,-391800000.0,-1734900000.0,,692000000.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2013.0,Q3TTM,2012-09-29,2013-09-27,,-1692600000.0,361400000.0,124800000.0,400000.0,519700000.0,-337500000.0,5200000.0,-38400000.0,217500000.0,195900000.0,,-1343600000.0,-1851600000.0,3337900000.0,,337500000.0,-31100000.0,-1343600000.0,-1514100000.0,3306800000.0,454300000.0,2536100000.0,2536100000.0,,-40900000.0,3200000.0,-69100000.0,,-516700000.0,-1298000000.0,-389900000.0,692000000.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2013.0,Q3,2013-06-29,2013-09-27,,-546000000.0,91900000.0,168300000.0,66600000.0,133400000.0,,17500000.0,119500000.0,38700000.0,,,-635200000.0,-683000000.0,971400000.0,,,,-635200000.0,-683000000.0,971400000.0,-329300000.0,597000000.0,597000000.0,,29600000.0,2300000.0,-17400000.0,,-139300000.0,-656500000.0,,,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2013.0,Q2YTD,2013-01-01,2013-06-28,2014-07-16 17:46:18+00:00,-322600000.0,179400000.0,182700000.0,60700000.0,257000000.0,,-14800000.0,-102300000.0,110000000.0,,,-985700000.0,111000000.0,1535700000.0,,,,-985700000.0,111000000.0,1535700000.0,646200000.0,1308700000.0,1308700000.0,,-107100000.0,-5900000.0,-17300000.0,,-252500000.0,-1078400000.0,,692000000.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2013.0,Q2TTM,2012-06-30,2013-06-28,,-1174300000.0,356400000.0,33900000.0,-1200000.0,510000000.0,-337500000.0,-3800000.0,35300000.0,217700000.0,195900000.0,,-1131500000.0,-1292100000.0,3341900000.0,,337500000.0,-45300000.0,-1131500000.0,-954600000.0,3296600000.0,1206700000.0,2487800000.0,2487800000.0,,-47600000.0,10000000.0,-69000000.0,,-482300000.0,-827700000.0,-648400000.0,692000000.0,
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2013.0,Q2,2013-03-30,2013-06-28,,-310500000.0,90100000.0,125600000.0,23000000.0,129500000.0,-692000000.0,-6100000.0,34500000.0,55700000.0,-500000.0,,-276200000.0,-443700000.0,899200000.0,,,,-275200000.0,-443700000.0,899200000.0,174200000.0,616800000.0,616800000.0,,28300000.0,3000000.0,-17300000.0,,-136200000.0,-314100000.0,,692000000.0,
