company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,cashandequivalents,commonequity,goodwill,longtermdebt,longterminvestments,netinventory,noncontrollinginterests,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,restrictedcash,retainedearnings,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Lennar Corp,LEN,,920760,2016.0,Q3,,2016-08-31,2016-10-04 16:57:05+00:00,,0.0,1123000.0,816095000.0,2628398000.0,,,241680000.0,18500000.0,217371000.0,,97556000.0,8303778000.0,6499000.0,4001905000.0,1180330000.0,6522496000.0,841094000.0,,6545535000.0,6762906000.0,8303778000.0,14998720000.0,339236000.0,8303778000.0,0.0,-108930000.0
Lennar Corp,LEN,,920760,2016.0,Q2,,2016-05-31,2016-07-01 17:36:33+00:00,,0.0,515000.0,919099000.0,2429317000.0,,,238740000.0,24008000.0,244568000.0,,91797000.0,8554042000.0,8579000.0,3775094000.0,1282223000.0,6096194000.0,951686000.0,,6118366000.0,6362934000.0,8554042000.0,14847801000.0,330537000.0,8554042000.0,0.0,-108732000.0
Lennar Corp,LEN,,920760,2018.0,FY,,2018-11-30,2020-01-27 16:40:35+00:00,11400000.0,200000.0,-366000.0,,8496677000.0,0.0,51900000.0,427904000.0,290700000.0,101422000.0,,68540000.0,13939844000.0,7175000.0,6487650000.0,794519000.0,14548092000.0,298075000.0,11400000.0,14581535000.0,14682957000.0,14003144000.0,28566181000.0,496444000.0,13991744000.0,0.0,-435869000.0
Lennar Corp,LEN,,920760,2019.0,Q3,,2019-08-31,2019-10-08 16:16:05+00:00,0.0,0.0,407000.0,0.0,8559704000.0,0.0,0.0,0.0,0.0,94009000.0,0.0,0.0,13993500000.0,0.0,7633375000.0,,15338285000.0,,,15371938000.0,15465947000.0,13993500000.0,29459447000.0,,13993500000.0,0.0,-855201000.0
Lennar Corp,LEN,,920760,2019.0,Q2,,2019-05-31,2019-07-03 16:00:09+00:00,1067984000.0,614317000.0,227000.0,993541000.0,8563275000.0,3657875000.0,9390941000.0,1923849000.0,19122477000.0,87231000.0,0.0,3243475000.0,3877604000.0,27530000.0,7132908000.0,29583064000.0,15159304000.0,20757865000.0,1067984000.0,15159304000.0,15246535000.0,14336529000.0,29583064000.0,8825199000.0,13268545000.0,0.0,-537106000.0
