company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2009.0,Q2TTM,2008-07-01,2009-06-30,,-1759391000.0,831317000.0,,,1091241000.0,,-173592000.0,-1263901000.0,3847556000.0,-1962340000.0,-4149434000.0,6343513000.0,-1962340000.0,-4149434000.0,6343513000.0,407718000.0,5347580000.0,5201077000.0,146503000.0,483779000.0,838493000.0,11126000.0,349571000.0,-2291374000.0,-1432467000.0,-1099288000.0,-3521863000.0,-835152000.0,,130586000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2009.0,Q2,2009-04-01,2009-06-30,,-17332000.0,233331000.0,,,304067000.0,,82723000.0,-169666000.0,777007000.0,-329623000.0,-2137392000.0,1713801000.0,-329623000.0,-2137392000.0,1713801000.0,-670491000.0,1288105000.0,1288105000.0,,57964000.0,13425000.0,-625000.0,,-618227000.0,-1717733000.0,-262740000.0,-500000000.0,-1828000.0,,-138962000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2009.0,Q1,2009-01-01,2009-03-31,2010-06-09 11:09:34+00:00,-1492059000.0,193973000.0,,,270072000.0,,-14789000.0,-1390911000.0,4770418000.0,1684602000.0,-1605758000.0,698718000.0,1684602000.0,-1605758000.0,698718000.0,762773000.0,1438637000.0,1438637000.0,,186947000.0,279394000.0,-510000.0,,-559081000.0,0.0,-252151000.0,-1983176000.0,-822953000.0,,138962000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2010.0,FY,2010-01-01,2010-12-31,2012-02-21 15:11:18+00:00,-9433243000.0,1416855000.0,809710000.0,580168000.0,1207450000.0,,-620893000.0,658784000.0,4000000000.0,-1087741000.0,-12188315000.0,-516363000.0,-1087741000.0,-12188315000.0,-516363000.0,-5677331000.0,4626172000.0,-4626172000.0,0.0,826720000.0,328411000.0,-1888426000.0,8735981000.0,-2671475000.0,-805932000.0,-1015075000.0,-1877852000.0,-866825000.0,,954361000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2010.0,Q4,2010-10-01,2010-12-31,,-313200000.0,406347000.0,809710000.0,580168000.0,303231000.0,,47410000.0,-330390000.0,1000000000.0,-93314000.0,-2440389000.0,-6935825000.0,-93314000.0,-2440389000.0,-6935825000.0,-686137000.0,1440847000.0,-7811497000.0,,496484000.0,56366000.0,-10588000.0,8735981000.0,-692101000.0,-805932000.0,-291333000.0,-456927000.0,-652000.0,,-1019336000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-04 14:00:54+00:00,-9120043000.0,1010508000.0,,,904219000.0,,-668303000.0,989174000.0,3000000000.0,-994427000.0,-9747926000.0,6419462000.0,-994427000.0,-9747926000.0,6419462000.0,-4991194000.0,3185325000.0,3185325000.0,0.0,330236000.0,272045000.0,-1877838000.0,,-1979374000.0,0.0,-723742000.0,-1420925000.0,-866173000.0,,1973697000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2010.0,Q3TTM,2009-10-01,2010-09-30,,-9971770000.0,1233248000.0,,,1228832000.0,,-633746000.0,464883000.0,3936258000.0,-491054000.0,-8185049000.0,8252079000.0,-491054000.0,-8185049000.0,8252079000.0,-1057770000.0,4724054000.0,4724054000.0,,601062000.0,458895000.0,-1880814000.0,,-2598150000.0,2646721000.0,-969189000.0,-1420925000.0,-867132000.0,,1990003000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2010.0,Q3,2010-07-01,2010-09-30,,-2200000000.0,363866000.0,,,313158000.0,,28134000.0,908583000.0,,-687106000.0,-2392998000.0,2548413000.0,-687106000.0,-2392998000.0,2548413000.0,-503557000.0,890660000.0,890660000.0,,72146000.0,68457000.0,-2230000.0,,-679423000.0,,-205085000.0,-73814000.0,-2326000.0,,14317000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-04 15:04:36+00:00,-6920043000.0,646642000.0,,,591061000.0,,-696437000.0,80591000.0,3000000000.0,-307321000.0,-7354928000.0,3871049000.0,-307321000.0,-7354928000.0,3871049000.0,-4487637000.0,2294665000.0,2294665000.0,0.0,258090000.0,203588000.0,-1875608000.0,0.0,-1299951000.0,0.0,-518657000.0,-1347111000.0,-863847000.0,,1959380000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2010.0,Q2TTM,2009-07-01,2010-06-30,,-7781282000.0,1097871000.0,,,1227899000.0,,-645523000.0,502656000.0,3669906000.0,-660281000.0,-7310488000.0,8733690000.0,-660281000.0,-7310488000.0,8733690000.0,117398000.0,5313761000.0,5313761000.0,,591503000.0,419438000.0,-1880841000.0,,-2537103000.0,1468763000.0,-1092814000.0,-1347111000.0,-865411000.0,,1975686000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2010.0,Q2,2010-04-01,2010-06-30,,-504395000.0,371390000.0,,,303812000.0,,-110125000.0,297221000.0,2224994000.0,212878000.0,303832000.0,2348297000.0,212878000.0,303832000.0,2348297000.0,2754882000.0,1291650000.0,1291650000.0,,84224000.0,15419000.0,-3500000.0,,-679199000.0,,-273514000.0,-1345857000.0,-2479000.0,,1085241000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 14:14:37+00:00,-6415648000.0,275252000.0,,,287249000.0,,-586312000.0,-216630000.0,775006000.0,-520199000.0,-7658760000.0,1522752000.0,-520199000.0,-7658760000.0,1522752000.0,-7242519000.0,1003015000.0,1003015000.0,0.0,173866000.0,188169000.0,-1872108000.0,0.0,-620752000.0,0.0,-245143000.0,-1254000.0,-861368000.0,,874139000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2010.0,Q1TTM,2009-04-01,2010-03-31,,-7294219000.0,959812000.0,,,1228154000.0,,-452675000.0,35769000.0,2221919000.0,-1202782000.0,-9751712000.0,8099194000.0,-1202782000.0,-9751712000.0,8099194000.0,-3307975000.0,5310216000.0,5310216000.0,,565243000.0,417444000.0,-1877966000.0,,-2476131000.0,-248970000.0,-1082040000.0,-501254000.0,-864760000.0,,751483000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2011.0,FY,2011-01-01,2011-12-31,2013-02-15 15:15:07+00:00,-672500000.0,1648523000.0,1781602000.0,544559000.0,1395371000.0,,-43005000.0,1067000.0,1000000000.0,-6023455000.0,260832000.0,8970077000.0,-6023455000.0,260832000.0,8970077000.0,3164449000.0,4728449000.0,4728449000.0,,1196667000.0,968759000.0,1886099000.0,,-2938096000.0,-5109987000.0,-1491500000.0,-4977111000.0,-77007000.0,,5648720000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2011.0,Q4,2011-10-01,2011-12-31,,,407256000.0,1781602000.0,544559000.0,241173000.0,,282516000.0,-1469812000.0,1000000000.0,-1284818000.0,1364474000.0,1401349000.0,-1284818000.0,1364474000.0,1401349000.0,1763521000.0,1618668000.0,1618668000.0,,604064000.0,651296000.0,6928000.0,,-752090000.0,-4016439000.0,-274735000.0,-2181445000.0,-2579000.0,,5648720000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-07 14:04:37+00:00,-672500000.0,1241267000.0,0.0,0.0,1154198000.0,,-325521000.0,1470879000.0,0.0,-4738637000.0,-1103642000.0,7568728000.0,-4738637000.0,-1103642000.0,7568728000.0,1400928000.0,3109781000.0,3109781000.0,,592603000.0,317463000.0,1879171000.0,,-2186006000.0,-1093548000.0,-1216765000.0,-2795666000.0,-74428000.0,,
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2011.0,Q3TTM,2010-10-01,2011-09-30,,-985700000.0,1647614000.0,809710000.0,580168000.0,1457429000.0,,-278111000.0,1140489000.0,1000000000.0,-4831951000.0,-3544031000.0,632903000.0,-4831951000.0,-3544031000.0,632903000.0,714791000.0,4550628000.0,-4701716000.0,,1089087000.0,373829000.0,1868583000.0,8735981000.0,-2878107000.0,-1899480000.0,-1508098000.0,-3252593000.0,-75080000.0,,-1019336000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2011.0,Q3,2011-07-01,2011-09-30,,-485000000.0,417674000.0,,,420712000.0,,-406022000.0,1845025000.0,-1174730000.0,-2668122000.0,991995000.0,3054430000.0,-2668122000.0,991995000.0,3054430000.0,972281000.0,303181000.0,303181000.0,,67838000.0,47808000.0,-3199000.0,,-751630000.0,1932189000.0,-451995000.0,-788987000.0,-583000.0,,
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-07 14:37:36+00:00,-187500000.0,823593000.0,0.0,0.0,733486000.0,,80501000.0,-374146000.0,1174730000.0,-2070515000.0,-2095637000.0,4514298000.0,-2070515000.0,-2095637000.0,4514298000.0,428647000.0,2806600000.0,2806600000.0,,524765000.0,269655000.0,1882370000.0,,-1434376000.0,-3025737000.0,-764770000.0,-2006679000.0,-73845000.0,,
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2011.0,Q2TTM,2010-07-01,2011-06-30,,-2700700000.0,1593806000.0,809710000.0,580168000.0,1349875000.0,,156045000.0,204047000.0,2174730000.0,-2850935000.0,-6929024000.0,126886000.0,-2850935000.0,-6929024000.0,126886000.0,-761047000.0,5138107000.0,-4114237000.0,,1093395000.0,394478000.0,1869552000.0,8735981000.0,-2805900000.0,-3831669000.0,-1261188000.0,-2537420000.0,-76823000.0,,-1005019000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2011.0,Q2,2011-04-01,2011-06-30,,-187500000.0,432046000.0,,,379366000.0,,14298000.0,-499999000.0,778517000.0,-1386181000.0,205593000.0,2503152000.0,-1386181000.0,205593000.0,2503152000.0,1336862000.0,1942782000.0,1942782000.0,,248957000.0,93903000.0,1874566000.0,,-750409000.0,-1108516000.0,-372957000.0,-1506097000.0,-2095000.0,,
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2011.0,Q1,2011-01-01,2011-03-31,2012-05-08 15:38:12+00:00,0.0,391547000.0,0.0,0.0,354120000.0,,66203000.0,125853000.0,396213000.0,-684334000.0,-2301230000.0,2011146000.0,-684334000.0,-2301230000.0,2011146000.0,-908215000.0,863818000.0,863818000.0,,275808000.0,175752000.0,7804000.0,0.0,-683967000.0,-1917221000.0,-391813000.0,-500582000.0,-71750000.0,,
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2011.0,Q1TTM,2010-04-01,2011-03-31,,-3017595000.0,1533150000.0,809710000.0,580168000.0,1274321000.0,,31622000.0,1001267000.0,3621207000.0,-1251876000.0,-6830785000.0,-27969000.0,-1251876000.0,-6830785000.0,-27969000.0,656973000.0,4486975000.0,-4765369000.0,,928662000.0,315994000.0,-8514000.0,8735981000.0,-2734690000.0,-2723153000.0,-1161745000.0,-2377180000.0,-77207000.0,,80222000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 12:57:49+00:00,-706000000.0,1419000000.0,1367000000.0,576000000.0,1363000000.0,,40000000.0,-1859000000.0,15484000000.0,195000000.0,-5560000000.0,9314000000.0,195000000.0,-5560000000.0,9314000000.0,3989000000.0,5963000000.0,5963000000.0,,2428000000.0,1329000000.0,3000000.0,,-3183000000.0,-11998000000.0,-1795000000.0,-11071000000.0,-2364000000.0,,8936000000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2012.0,Q4,2012-10-01,2012-12-31,,-24376000.0,330011000.0,1367000000.0,576000000.0,257559000.0,,21766000.0,-1947557000.0,14695642000.0,2505365000.0,-1224998000.0,1502739000.0,2505365000.0,-1224998000.0,1502739000.0,2804872000.0,1053461000.0,1053461000.0,,1809265000.0,279438000.0,1002000.0,,-812063000.0,-9751817000.0,-385807000.0,-11017000000.0,-640652000.0,,8936000000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-07 16:05:51+00:00,-681624000.0,1088989000.0,0.0,0.0,1105441000.0,,18234000.0,88557000.0,788358000.0,-2310365000.0,-4335002000.0,7811261000.0,-2310365000.0,-4335002000.0,7811261000.0,1184128000.0,4909539000.0,4909539000.0,,618735000.0,1049562000.0,1998000.0,,-2370937000.0,-2246183000.0,-1409193000.0,-54000000.0,-1723348000.0,,
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2012.0,Q3TTM,2011-10-01,2012-09-30,,-681624000.0,1496245000.0,1781602000.0,544559000.0,1346614000.0,,300750000.0,-1381255000.0,1788358000.0,-3595183000.0,-2970528000.0,9212610000.0,-3595183000.0,-2970528000.0,9212610000.0,2947649000.0,6528207000.0,6528207000.0,,1222799000.0,1700858000.0,8926000.0,,-3123027000.0,-6262622000.0,-1683928000.0,-2235445000.0,-1725927000.0,,5648720000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2012.0,Q3,2012-07-01,2012-09-30,,-21624000.0,329384000.0,,,430344000.0,,147234000.0,741363000.0,-1908411000.0,-2590957000.0,-131607000.0,3519502000.0,-2590957000.0,-131607000.0,3519502000.0,944172000.0,1942803000.0,1942803000.0,,75608000.0,124093000.0,-10310000.0,,-805405000.0,431074000.0,-530747000.0,,-1234000.0,,
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-06 12:33:40+00:00,-660000000.0,759605000.0,0.0,0.0,675097000.0,,-129000000.0,-652806000.0,2696769000.0,280592000.0,-4203395000.0,4291759000.0,280592000.0,-4203395000.0,4291759000.0,239956000.0,2966736000.0,2966736000.0,,543127000.0,925469000.0,12308000.0,,-1565532000.0,-2677257000.0,-878446000.0,-54000000.0,-1722114000.0,,
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2012.0,Q2TTM,2011-07-01,2012-06-30,,-1145000000.0,1584535000.0,1781602000.0,544559000.0,1336982000.0,,-252506000.0,-277593000.0,2522039000.0,-3672348000.0,-1846926000.0,8747538000.0,-3672348000.0,-1846926000.0,8747538000.0,2975758000.0,4888585000.0,4888585000.0,,1215029000.0,1624573000.0,16037000.0,,-3069252000.0,-4761507000.0,-1605176000.0,-3024432000.0,-1725276000.0,,5648720000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2012.0,Q2,2012-04-01,2012-06-30,,-110000000.0,370549000.0,,,320886000.0,,-163700000.0,-545003000.0,1297740000.0,115367000.0,688370000.0,2066829000.0,115367000.0,688370000.0,2066829000.0,2706866000.0,1724612000.0,1724612000.0,,195785000.0,359039000.0,1159000.0,,-806984000.0,1222327000.0,-425116000.0,,-734428000.0,,
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2012.0,Q1,2012-01-01,2012-03-31,2013-05-08 15:33:31+00:00,-550000000.0,389056000.0,0.0,0.0,354211000.0,,34700000.0,-107803000.0,1399029000.0,165225000.0,-4891765000.0,2224930000.0,165225000.0,-4891765000.0,2224930000.0,-2466910000.0,1242124000.0,1242124000.0,,347342000.0,566430000.0,11149000.0,,-758548000.0,-3899584000.0,-453330000.0,-54000000.0,-987686000.0,,
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2012.0,Q1TTM,2011-04-01,2012-03-31,,-1222500000.0,1646032000.0,1781602000.0,544559000.0,1395462000.0,,-74508000.0,-232589000.0,2002816000.0,-5173896000.0,-2329703000.0,9183861000.0,-5173896000.0,-2329703000.0,9183861000.0,1605754000.0,5106755000.0,5106755000.0,,1268201000.0,1359437000.0,1889444000.0,,-3012677000.0,-7092350000.0,-1553017000.0,-4530529000.0,-992943000.0,,5648720000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2013.0,FY,2013-01-01,2013-12-31,2015-02-27 12:57:49+00:00,-580000000.0,791000000.0,1039000000.0,148000000.0,928000000.0,,-26000000.0,-1237000000.0,2095000000.0,-6696000000.0,-3929000000.0,3324000000.0,-6696000000.0,-3929000000.0,3324000000.0,-7327000000.0,2576000000.0,2576000000.0,,266000000.0,-6001000000.0,21000000.0,,-882000000.0,-10064000000.0,-1145000000.0,-303000000.0,-1605000000.0,,7839000000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2013.0,Q4,2013-10-01,2013-12-31,,-14000000.0,198000000.0,1039000000.0,148000000.0,228000000.0,,-3000000.0,566000000.0,-1429000000.0,-1869000000.0,840000000.0,1625000000.0,-1869000000.0,840000000.0,1625000000.0,593000000.0,589000000.0,589000000.0,,44000000.0,120000000.0,2000000.0,,-218000000.0,-6684000000.0,-303000000.0,-303000000.0,-39000000.0,,7839000000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2013.0,Q3TTM,2012-10-01,2013-09-30,,-590376000.0,923011000.0,1367000000.0,576000000.0,957559000.0,,-1234000.0,-3750557000.0,18219642000.0,-2321635000.0,-5993998000.0,3201739000.0,-2321635000.0,-5993998000.0,3201739000.0,-5115128000.0,3040461000.0,3040461000.0,,2031265000.0,-5841562000.0,20002000.0,,-1476063000.0,-13131817000.0,-1227807000.0,-11017000000.0,-2206652000.0,,8936000000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2013.0,Q3,2013-07-01,2013-09-30,,-566000000.0,197000000.0,,,239000000.0,,44000000.0,-925000000.0,374000000.0,-559000000.0,-2697000000.0,522000000.0,-559000000.0,-2697000000.0,522000000.0,-2690000000.0,966000000.0,966000000.0,,45000000.0,-362000000.0,19000000.0,,-220000000.0,-1873000000.0,-277000000.0,,-351000000.0,,
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-06 17:01:19+00:00,-566000000.0,593000000.0,,,700000000.0,,-23000000.0,-1803000000.0,3524000000.0,-4827000000.0,-4769000000.0,1699000000.0,-4827000000.0,-4769000000.0,1699000000.0,-7920000000.0,1987000000.0,1987000000.0,,222000000.0,-6121000000.0,19000000.0,,-664000000.0,-3380000000.0,-842000000.0,,-1566000000.0,,
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2013.0,Q2TTM,2012-07-01,2013-06-30,,-46000000.0,1055395000.0,1367000000.0,576000000.0,1148903000.0,,102000000.0,-2084194000.0,15937231000.0,-4353592000.0,-3428605000.0,6199241000.0,-4353592000.0,-3428605000.0,6199241000.0,-1480956000.0,4017264000.0,4017264000.0,,2061873000.0,-5355469000.0,-9308000.0,,-2061468000.0,-10827743000.0,-1481554000.0,-11017000000.0,-1856886000.0,,8936000000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2013.0,Q2,2013-04-01,2013-06-30,,,197000000.0,,,239000000.0,,-19000000.0,-247000000.0,902000000.0,465000000.0,36000000.0,717000000.0,465000000.0,36000000.0,717000000.0,1199000000.0,477000000.0,477000000.0,,51000000.0,73000000.0,,,-220000000.0,327000000.0,-291000000.0,,-290000000.0,,
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-05 16:32:05+00:00,,396000000.0,,,461000000.0,,-67000000.0,-878000000.0,3150000000.0,-4268000000.0,-2072000000.0,1177000000.0,-4268000000.0,-2072000000.0,1177000000.0,-5230000000.0,1021000000.0,1021000000.0,,177000000.0,-5759000000.0,,,-444000000.0,-1507000000.0,-565000000.0,,-1215000000.0,,
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2013.0,Q1,2013-01-01,2013-03-31,2014-05-07 16:47:07+00:00,0.0,199000000.0,0.0,0.0,222000000.0,,-48000000.0,-631000000.0,2248000000.0,-4733000000.0,-2108000000.0,460000000.0,-4733000000.0,-2108000000.0,460000000.0,-6429000000.0,544000000.0,544000000.0,,126000000.0,-5832000000.0,0.0,,-224000000.0,-1834000000.0,-274000000.0,0.0,-925000000.0,,0.0
