company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,othergains,otherincome,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2007.0,FY,2007-01-01,2007-12-31,2010-02-19 16:05:52+00:00,,2.34,2.34,,2.31,863334000.0,3606314000.0,3606314000.0,0.0,3606314000.0,11422046000.0,25914238000.0,,-150523000.0,2505649000.0,7407998000.0,11422046000.0,14492192000.0,593142000.0,634768000.0,9913647000.0,4578545000.0,-108897000.0,4469648000.0,25914238000.0,1541200000.0,1543082000.0,1560057000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2008.0,FY,2008-01-01,2008-12-31,2011-02-18 15:03:18+00:00,,3.16,3.16,0.0,3.12,1122070000.0,4880719000.0,4734216000.0,146503000.0,4880719000.0,12612022000.0,29527552000.0,,370695000.0,2786067000.0,8435624000.0,12612022000.0,16915530000.0,528474000.0,320226000.0,11221691000.0,5693839000.0,162447000.0,5856286000.0,29527552000.0,1544500000.0,1545355000.0,1560753000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2008.0,Q3,2008-07-01,2008-09-30,2009-11-06 10:45:41+00:00,,0.7,0.7,0.36,0.69,288424000.0,1084612000.0,1084612000.0,,1084612000.0,3352869000.0,7497660000.0,,46220000.0,680360000.0,2067914000.0,3352869000.0,4144791000.0,125014000.0,55313000.0,2748274000.0,1396517000.0,-23481000.0,1373036000.0,7497660000.0,1549400000.0,1545639000.0,1563730000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2008.0,Q2,2008-04-01,2008-06-30,2009-08-07 09:27:16+00:00,,1.72,0.86,0.36,0.85,314304000.0,1322014000.0,1322014000.0,,1322014000.0,3119700000.0,7314021000.0,,295999000.0,735419000.0,2052317000.0,3119700000.0,4194321000.0,137769000.0,71503000.0,2787736000.0,1406585000.0,229733000.0,1636318000.0,7314021000.0,768600000.0,1539786000.0,1553395000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2009.0,FY,2009-01-01,2009-12-31,2011-02-18 15:03:18+00:00,,3.71,3.71,0.0,3.69,1447936000.0,5745838000.0,5745838000.0,0.0,5745838000.0,13209329000.0,30764707000.0,,1339910000.0,2913733000.0,8405904000.0,13209329000.0,17555378000.0,519656000.0,137779000.0,11319637000.0,6235741000.0,958033000.0,7193774000.0,30764707000.0,1548700000.0,1546983000.0,1555126000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2009.0,Q4,2009-10-01,2009-12-31,,,1.0,1.0,-1.2,0.99,284153000.0,1538729000.0,1538729000.0,,1538729000.0,3784223000.0,8790127000.0,,53513000.0,917048000.0,2225047000.0,3784223000.0,5005904000.0,123885000.0,29445000.0,3142095000.0,1863809000.0,-40927000.0,1822882000.0,8790127000.0,1548700000.0,1546983000.0,1555126000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2009.0,Q3,2009-07-01,2009-09-30,2010-11-05 13:50:38+00:00,,0.95,0.95,0.4,0.95,391008000.0,1480367000.0,1480367000.0,,1480367000.0,3360187000.0,7761336000.0,,327821000.0,675736000.0,2085660000.0,3360187000.0,4401149000.0,134612000.0,38413000.0,2761396000.0,1639753000.0,231622000.0,1871375000.0,7761336000.0,1558300000.0,1546291000.0,1552483000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2009.0,Q3YTD,2009-01-01,2009-09-30,,,2.71,2.71,1.2,2.7,1163783000.0,4207109000.0,4207109000.0,,4207109000.0,9425106000.0,21974580000.0,,1286397000.0,1996685000.0,6180857000.0,9425106000.0,12549474000.0,395771000.0,108334000.0,8177542000.0,4371932000.0,998960000.0,5370892000.0,21974580000.0,1558300000.0,1546291000.0,1552483000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2009.0,Q2,2009-04-01,2009-06-30,2010-08-05 13:33:16+00:00,,0.83,0.83,0.4,0.83,278933000.0,1288105000.0,1288105000.0,,1288105000.0,3128998000.0,7494876000.0,,-1290000.0,670206000.0,2024252000.0,3128998000.0,4365878000.0,136969000.0,33877000.0,2694458000.0,1671420000.0,-104382000.0,1567038000.0,7494876000.0,1551900000.0,1545643000.0,1550564000.0
Abbott Laboratories,ABT,HQD377W2YR662HK5JX27,1800,2009.0,Q2YTD,2009-01-01,2009-06-30,,,1.76,1.76,0.8,1.75,772775000.0,2726742000.0,2726742000.0,,2726742000.0,6064919000.0,14213244000.0,,958576000.0,1320949000.0,4095197000.0,6064919000.0,8148325000.0,261159000.0,69921000.0,5416146000.0,2732179000.0,767338000.0,3499517000.0,14213244000.0,1551900000.0,1545643000.0,1550564000.0
