company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,restructuringcharge,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2010.0,Q2TTM,2009-07-01,2010-06-30,,21000000.0,1.67,1.67,1.38,1.66,,1478000000.0,2680000000.0,3464000000.0,3464000000.0,,3462000000.0,2000000.0,15554000000.0,24348000000.0,,257000000.0,,283000000.0,15554000000.0,8794000000.0,1139000000.0,528000000.0,3241000000.0,5553000000.0,-611000000.0,4942000000.0,24348000000.0,2084000000.0,2084000000.0,2084000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2010.0,Q1,2010-01-01,2010-03-31,2010-04-28 16:44:19+00:00,6000000.0,0.39,0.39,0.35,0.39,,468000000.0,641000000.0,813000000.0,813000000.0,,813000000.0,,3676000000.0,5760000000.0,,,,7000000.0,3676000000.0,2084000000.0,287000000.0,138000000.0,654000000.0,1430000000.0,-149000000.0,1281000000.0,5760000000.0,2084600000.0,2084600000.0,2084600000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2010.0,Q1TTM,2009-04-01,2010-03-31,,20000000.0,1.66,1.66,1.35,1.65,,1765000000.0,2767000000.0,3432000000.0,3432000000.0,,3430000000.0,2000000.0,15917000000.0,24793000000.0,,88000000.0,,300000000.0,15917000000.0,8876000000.0,1136000000.0,632000000.0,3175000000.0,5701000000.0,-504000000.0,5197000000.0,24793000000.0,2084600000.0,2084600000.0,2084600000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2011.0,Q4,2011-10-01,2011-12-31,,4000000.0,0.41,0.41,0.41,0.41,,346000000.0,790000000.0,837000000.0,837000000.0,,836000000.0,3000000.0,3755000000.0,6129000000.0,,5000000.0,,219000000.0,3755000000.0,2374000000.0,351000000.0,178000000.0,1018000000.0,1356000000.0,-173000000.0,1183000000.0,6129000000.0,2064000000.0,2067100000.0,2067100000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2011.0,FY,2011-01-01,2011-12-31,2014-02-26 11:58:36+00:00,20000000.0,1.64,1.64,1.58,1.64,,2189000000.0,2643000000.0,3393000000.0,3393000000.0,,3390000000.0,3000000.0,14861000000.0,23800000000.0,,-14000000.0,,222000000.0,14861000000.0,8939000000.0,1216000000.0,730000000.0,2871000000.0,6068000000.0,-486000000.0,5582000000.0,23800000000.0,2064000000.0,2067100000.0,2067100000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2011.0,Q3,2011-07-01,2011-09-30,2011-10-27 12:21:49+00:00,5000000.0,0.57,0.57,0.41,0.57,,619000000.0,581000000.0,1174000000.0,1174000000.0,,1173000000.0,,3663000000.0,6108000000.0,,-19000000.0,,,3663000000.0,2445000000.0,293000000.0,208000000.0,567000000.0,1878000000.0,-85000000.0,1793000000.0,6108000000.0,2054000000.0,2054000000.0,2054000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2011.0,Q3YTD,2011-01-01,2011-09-30,,16000000.0,1.23,1.23,1.17,1.23,,1843000000.0,1853000000.0,2556000000.0,2556000000.0,,2554000000.0,,11106000000.0,17671000000.0,,-19000000.0,,3000000.0,11106000000.0,6565000000.0,865000000.0,552000000.0,1853000000.0,4712000000.0,-313000000.0,4399000000.0,17671000000.0,2054000000.0,2054000000.0,2054000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2011.0,Q3TTM,2010-10-01,2011-09-30,,20000000.0,1.67,1.67,1.55,1.67,,2330000000.0,2605000000.0,3476000000.0,3476000000.0,,3473000000.0,1000000.0,14779000000.0,23598000000.0,,-19000000.0,,8000000.0,14779000000.0,8819000000.0,1142000000.0,743000000.0,2614000000.0,6205000000.0,-399000000.0,5806000000.0,23598000000.0,2054000000.0,2054000000.0,2054000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2011.0,Q2,2011-04-01,2011-06-30,2011-07-28 15:04:49+00:00,5000000.0,0.21,0.21,0.38,0.21,,712000000.0,671000000.0,444000000.0,444000000.0,,444000000.0,,3948000000.0,5920000000.0,,,,1000000.0,3948000000.0,1972000000.0,294000000.0,155000000.0,677000000.0,1295000000.0,-139000000.0,1156000000.0,5920000000.0,2076000000.0,2076000000.0,2076000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2011.0,Q2YTD,2011-01-01,2011-06-30,,11000000.0,0.66,0.66,0.76,0.66,,1224000000.0,1272000000.0,1382000000.0,1382000000.0,,1381000000.0,,7443000000.0,11563000000.0,,,,3000000.0,7443000000.0,4120000000.0,572000000.0,344000000.0,1286000000.0,2834000000.0,-228000000.0,2606000000.0,11563000000.0,2076000000.0,2076000000.0,2076000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2011.0,Q2TTM,2010-07-01,2011-06-30,,21000000.0,1.64,1.64,1.52,1.64,,2263000000.0,2715000000.0,3433000000.0,3433000000.0,,3431000000.0,1000000.0,15042000000.0,23892000000.0,,,,11000000.0,15042000000.0,8850000000.0,1128000000.0,721000000.0,2747000000.0,6103000000.0,-407000000.0,5696000000.0,23892000000.0,2076000000.0,2076000000.0,2076000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2011.0,Q1,2011-01-01,2011-03-31,2011-04-28 15:50:58+00:00,6000000.0,0.45,0.45,0.38,0.45,,512000000.0,601000000.0,938000000.0,938000000.0,,937000000.0,,3495000000.0,5643000000.0,,,,2000000.0,3495000000.0,2148000000.0,278000000.0,189000000.0,609000000.0,1539000000.0,-89000000.0,1450000000.0,5643000000.0,2084000000.0,2084000000.0,2084000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2011.0,Q1TTM,2010-04-01,2011-03-31,,20000000.0,1.93,1.93,1.49,1.93,,1860000000.0,2695000000.0,4032000000.0,4032000000.0,,4029000000.0,2000000.0,14994000000.0,24246000000.0,,169000000.0,,31000000.0,14994000000.0,9252000000.0,1124000000.0,679000000.0,2915000000.0,6337000000.0,-445000000.0,5892000000.0,24246000000.0,2084000000.0,2084000000.0,2084000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2012.0,FY,2012-01-01,2012-12-31,2015-02-25 14:10:07+00:00,,2.06,2.06,1.7,2.06,,2294000000.0,2301000000.0,4183000000.0,4183000000.0,,4180000000.0,3000000.0,15055000000.0,24618000000.0,,-52000000.0,,61000000.0,15055000000.0,9563000000.0,2000000000.0,1224000000.0,2310000000.0,7253000000.0,-776000000.0,6477000000.0,24618000000.0,2024000000.0,2029100000.0,2029100000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2012.0,Q4,2012-10-01,2012-12-31,,-15000000.0,0.66,0.66,0.44,0.66,,773000000.0,623000000.0,1327000000.0,1327000000.0,,1325000000.0,2000000.0,3859000000.0,6242000000.0,,-4000000.0,,14000000.0,3859000000.0,2383000000.0,258000000.0,593000000.0,618000000.0,1765000000.0,335000000.0,2100000000.0,6242000000.0,2024000000.0,2029100000.0,2029100000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2012.0,Q3,2012-07-01,2012-09-30,2012-10-30 15:47:36+00:00,5000000.0,0.32,0.32,0.44,0.32,,386000000.0,548000000.0,657000000.0,657000000.0,,657000000.0,0.0,3758000000.0,6242000000.0,,-48000000.0,,10000000.0,3758000000.0,2484000000.0,1156000000.0,230000000.0,515000000.0,1969000000.0,-926000000.0,1043000000.0,6242000000.0,2024000000.0,2053100000.0,2053100000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2012.0,Q3YTD,2012-01-01,2012-09-30,,15000000.0,1.4,1.4,1.26,1.4,,1521000000.0,1678000000.0,2856000000.0,2856000000.0,,2855000000.0,1000000.0,11196000000.0,18376000000.0,,-48000000.0,,47000000.0,11196000000.0,7180000000.0,1742000000.0,631000000.0,1692000000.0,5488000000.0,-1111000000.0,4377000000.0,18376000000.0,2024000000.0,2053100000.0,2053100000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2012.0,Q3TTM,2011-10-01,2012-09-30,,19000000.0,1.81,1.81,1.67,1.81,,1867000000.0,2468000000.0,3693000000.0,3693000000.0,,3691000000.0,4000000.0,14951000000.0,24505000000.0,,-43000000.0,,266000000.0,14951000000.0,9554000000.0,2093000000.0,809000000.0,2710000000.0,6844000000.0,-1284000000.0,5560000000.0,24505000000.0,2024000000.0,2053100000.0,2053100000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2012.0,Q2,2012-04-01,2012-06-30,2012-07-26 15:15:08+00:00,5000000.0,0.6,0.6,0.41,0.6,,581000000.0,596000000.0,1226000000.0,1226000000.0,,1225000000.0,1000000.0,3993000000.0,6487000000.0,,,,16000000.0,3993000000.0,2494000000.0,293000000.0,223000000.0,617000000.0,1877000000.0,-70000000.0,1807000000.0,6487000000.0,2027000000.0,2041700000.0,2041700000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2012.0,Q2YTD,2012-01-01,2012-06-30,,10000000.0,1.08,1.08,0.82,1.08,,1135000000.0,1130000000.0,2199000000.0,2199000000.0,,2198000000.0,1000000.0,7438000000.0,12134000000.0,,,,37000000.0,7438000000.0,4696000000.0,586000000.0,401000000.0,1177000000.0,3519000000.0,-185000000.0,3334000000.0,12134000000.0,2027000000.0,2041700000.0,2041700000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2012.0,Q2TTM,2011-07-01,2012-06-30,,19000000.0,2.06,2.06,1.64,2.06,,2100000000.0,2501000000.0,4210000000.0,4210000000.0,,4207000000.0,4000000.0,14856000000.0,24371000000.0,,-14000000.0,,256000000.0,14856000000.0,9515000000.0,1230000000.0,787000000.0,2762000000.0,6753000000.0,-443000000.0,6310000000.0,24371000000.0,2027000000.0,2041700000.0,2041700000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2012.0,Q1,2012-01-01,2012-03-31,2012-04-26 15:08:42+00:00,5000000.0,0.48,0.48,0.41,0.48,,554000000.0,534000000.0,973000000.0,973000000.0,,973000000.0,,3445000000.0,5647000000.0,,,,21000000.0,3445000000.0,2202000000.0,293000000.0,178000000.0,560000000.0,1642000000.0,-115000000.0,1527000000.0,5647000000.0,2034000000.0,2027100000.0,2027100000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2013.0,FY,2013-01-01,2013-12-31,2015-02-25 14:10:07+00:00,,2.26,2.26,1.84,2.26,,2407000000.0,2340000000.0,4535000000.0,4535000000.0,,4535000000.0,0.0,14009000000.0,24466000000.0,,22000000.0,,11000000.0,14009000000.0,10457000000.0,2133000000.0,991000000.0,2373000000.0,8084000000.0,-1142000000.0,6942000000.0,24466000000.0,1999000000.0,2006600000.0,2006600000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2013.0,Q4,2013-10-01,2013-12-31,,-10000000.0,0.24,0.24,0.48,0.24,,225000000.0,612000000.0,488000000.0,488000000.0,,488000000.0,,3672000000.0,6080000000.0,,-3000000.0,,10000000.0,3672000000.0,2408000000.0,1339000000.0,253000000.0,609000000.0,1799000000.0,-1086000000.0,713000000.0,6080000000.0,1999000000.0,2006600000.0,2006600000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2013.0,Q3,2013-07-01,2013-09-30,2014-10-30 10:20:23+00:00,,0.7,0.7,0.48,0.7,,722000000.0,664000000.0,1396000000.0,1396000000.0,,1396000000.0,0.0,3732000000.0,6553000000.0,,25000000.0,,0.0,3732000000.0,2821000000.0,269000000.0,255000000.0,689000000.0,2132000000.0,-14000000.0,2118000000.0,6553000000.0,1998000000.0,1994300000.0,1994300000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2013.0,Q3YTD,2013-01-01,2013-09-30,,10000000.0,2.02,2.02,1.36,2.02,,2182000000.0,1728000000.0,4047000000.0,4047000000.0,,4047000000.0,,10337000000.0,18386000000.0,,25000000.0,,1000000.0,10337000000.0,8049000000.0,794000000.0,738000000.0,1764000000.0,6285000000.0,-56000000.0,6229000000.0,18386000000.0,1998000000.0,1994300000.0,1994300000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2013.0,Q3TTM,2012-10-01,2013-09-30,,-5000000.0,2.68,2.68,1.8,2.68,,2955000000.0,2351000000.0,5374000000.0,5374000000.0,,5372000000.0,2000000.0,14196000000.0,24628000000.0,,21000000.0,,15000000.0,14196000000.0,10432000000.0,1052000000.0,1331000000.0,2382000000.0,8050000000.0,279000000.0,8329000000.0,24628000000.0,1998000000.0,1994300000.0,1994300000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2013.0,Q2,2013-04-01,2013-06-30,2013-07-24 08:18:23+00:00,5000000.0,0.63,0.63,0.44,0.63,,698000000.0,547000000.0,1266000000.0,1266000000.0,,1266000000.0,0.0,3751000000.0,6305000000.0,,,,1000000.0,3751000000.0,2554000000.0,264000000.0,227000000.0,553000000.0,2001000000.0,-37000000.0,1964000000.0,6305000000.0,2002000000.0,2009500000.0,2009500000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2013.0,Q2YTD,2013-01-01,2013-06-30,,10000000.0,1.32,1.32,0.88,1.32,,1460000000.0,1064000000.0,2651000000.0,2651000000.0,,2651000000.0,,6605000000.0,11833000000.0,,,,1000000.0,6605000000.0,5228000000.0,525000000.0,483000000.0,1075000000.0,4153000000.0,-42000000.0,4111000000.0,11833000000.0,2002000000.0,2009500000.0,2009500000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2013.0,Q2TTM,2012-07-01,2013-06-30,,,2.3,2.3,1.76,2.3,,2619000000.0,2235000000.0,4635000000.0,4635000000.0,,4633000000.0,2000000.0,14222000000.0,24317000000.0,,-52000000.0,,25000000.0,14222000000.0,10095000000.0,1939000000.0,1306000000.0,2208000000.0,7887000000.0,-633000000.0,7254000000.0,24317000000.0,2002000000.0,2009500000.0,2009500000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2013.0,Q1,2013-01-01,2013-03-31,2013-04-25 10:16:12+00:00,5000000.0,0.69,0.69,0.44,0.69,,762000000.0,517000000.0,1385000000.0,1385000000.0,,1385000000.0,0.0,2854000000.0,5528000000.0,,,,0.0,2854000000.0,2674000000.0,261000000.0,256000000.0,522000000.0,2152000000.0,-5000000.0,2147000000.0,5528000000.0,2003000000.0,2007200000.0,2007200000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2013.0,Q1TTM,2012-04-01,2013-03-31,,,2.27,2.27,1.73,2.27,,2502000000.0,2284000000.0,4595000000.0,4595000000.0,,4592000000.0,3000000.0,14464000000.0,24499000000.0,,-52000000.0,,40000000.0,14464000000.0,10035000000.0,1968000000.0,1302000000.0,2272000000.0,7763000000.0,-666000000.0,7097000000.0,24499000000.0,2003000000.0,2007200000.0,2007200000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2014.0,FY,2014-01-01,2014-12-31,2017-02-27 13:56:20+00:00,,2.56,2.56,2.0,2.56,-1000000.0,2704000000.0,2539000000.0,5070000000.0,5070000000.0,,5070000000.0,0.0,14362000000.0,24522000000.0,0.0,2000000.0,,,14362000000.0,10160000000.0,852000000.0,1006000000.0,2540000000.0,7620000000.0,154000000.0,7774000000.0,24522000000.0,1978000000.0,1980500000.0,1980500000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2014.0,Q4,2014-10-01,2014-12-31,,,0.62,0.62,0.52,0.62,-1000000.0,673000000.0,718000000.0,1236000000.0,1236000000.0,,1236000000.0,,3631000000.0,6258000000.0,,-3000000.0,,1000000.0,3631000000.0,2627000000.0,256000000.0,253000000.0,715000000.0,1912000000.0,-3000000.0,1909000000.0,6258000000.0,1978000000.0,1980500000.0,1980500000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2014.0,Q3,2014-07-01,2014-09-30,2015-10-29 10:10:51+00:00,,0.71,0.71,0.52,0.71,,717000000.0,663000000.0,1397000000.0,1397000000.0,,1397000000.0,0.0,3817000000.0,6491000000.0,,5000000.0,,7000000.0,3817000000.0,2674000000.0,213000000.0,328000000.0,675000000.0,1999000000.0,115000000.0,2114000000.0,6491000000.0,1976000000.0,1967600000.0,1967600000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2014.0,Q3YTD,2014-01-01,2014-09-30,,,1.94,1.94,1.48,1.94,,2031000000.0,1821000000.0,3834000000.0,3834000000.0,,3834000000.0,,10731000000.0,18264000000.0,,5000000.0,,-1000000.0,10731000000.0,7533000000.0,596000000.0,753000000.0,1825000000.0,5708000000.0,157000000.0,5865000000.0,18264000000.0,1976000000.0,1967600000.0,1967600000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2014.0,Q3TTM,2013-10-01,2014-09-30,,-10000000.0,2.18,2.18,1.96,2.18,,2256000000.0,2433000000.0,4322000000.0,4322000000.0,,4322000000.0,,14403000000.0,24344000000.0,,2000000.0,,9000000.0,14403000000.0,9941000000.0,1935000000.0,1006000000.0,2434000000.0,7507000000.0,-929000000.0,6578000000.0,24344000000.0,1976000000.0,1967600000.0,1967600000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2014.0,Q2,2014-04-01,2014-06-30,2015-07-29 09:50:55+00:00,,0.64,0.64,0.48,0.64,,683000000.0,638000000.0,1262000000.0,1262000000.0,,1262000000.0,0.0,3653000000.0,6256000000.0,,,,-10000000.0,3653000000.0,2603000000.0,230000000.0,200000000.0,628000000.0,1975000000.0,-30000000.0,1945000000.0,6256000000.0,1980000000.0,1971900000.0,1971900000.0
