company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,dividendspayable,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,noncurrentnotereceivables,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othertaxespayable,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2008.0,FY,,2008-12-31,2010-02-24 17:24:05+00:00,510000000.0,44000000.0,1502000000.0,3145000000.0,-2181000000.0,7916000000.0,,7285000000.0,1690000000.0,,248000000.0,665000000.0,77000000.0,5344000000.0,3039000000.0,7339000000.0,4261000000.0,1069000000.0,2199000000.0,0.0,4995000000.0,3601000000.0,,357000000.0,3984000000.0,6563000000.0,1310000000.0,98000000.0,0.0,22131000000.0,135000000.0,27215000000.0,2828000000.0,11076000000.0,7142000000.0,2828000000.0,2828000000.0,24387000000.0,27215000000.0,13940000000.0,17245000000.0,-24407000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2009.0,FY,,2009-12-31,2011-02-24 19:01:35+00:00,494000000.0,96000000.0,1821000000.0,3460000000.0,-1561000000.0,1871000000.0,,6932000000.0,1336000000.0,,239000000.0,710000000.0,5174000000.0,6144000000.0,12138000000.0,11185000000.0,4980000000.0,1810000000.0,2684000000.0,3000000.0,8563000000.0,3483000000.0,,660000000.0,3635000000.0,5928000000.0,1350000000.0,318000000.0,32000000.0,22599000000.0,775000000.0,36677000000.0,4069000000.0,5773000000.0,7992000000.0,4069000000.0,4072000000.0,32573000000.0,36677000000.0,28220000000.0,24581000000.0,-23901000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2009.0,Q3,,2009-09-30,2009-10-29 12:39:21+00:00,312000000.0,92000000.0,1736000000.0,3353000000.0,-1834000000.0,1030000000.0,,7016000000.0,1501000000.0,,184000000.0,709000000.0,4998000000.0,,12142000000.0,11184000000.0,4962000000.0,1762000000.0,2774000000.0,2000000.0,8306000000.0,3970000000.0,,623000000.0,3274000000.0,5996000000.0,1495000000.0,180000000.0,32000000.0,22581000000.0,775000000.0,35880000000.0,3721000000.0,5008000000.0,7170000000.0,3721000000.0,3723000000.0,32125000000.0,35880000000.0,28098000000.0,24955000000.0,-24042000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2009.0,Q2,,2009-06-30,2009-08-04 12:56:17+00:00,293000000.0,101000000.0,1805000000.0,3257000000.0,-2015000000.0,544000000.0,0.0,7017000000.0,1561000000.0,,150000000.0,667000000.0,4998000000.0,,12149000000.0,11684000000.0,4780000000.0,1881000000.0,2824000000.0,2000000.0,8191000000.0,3944000000.0,,795000000.0,2208000000.0,6196000000.0,1656000000.0,686000000.0,32000000.0,22404000000.0,1168000000.0,35829000000.0,3343000000.0,4882000000.0,6977000000.0,3343000000.0,3345000000.0,32452000000.0,35829000000.0,28123000000.0,25475000000.0,-24063000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2010.0,FY,,2010-12-31,2012-02-16 10:53:04+00:00,529000000.0,85000000.0,1516000000.0,2770000000.0,-1484000000.0,2314000000.0,0.0,6686000000.0,1165000000.0,,232000000.0,797000000.0,5174000000.0,5150000000.0,12118000000.0,12194000000.0,5367000000.0,1803000000.0,2380000000.0,3000000.0,8498000000.0,3593000000.0,,614000000.0,3535000000.0,6382000000.0,1050000000.0,231000000.0,32000000.0,23459000000.0,,37402000000.0,5192000000.0,5981000000.0,6840000000.0,5192000000.0,5195000000.0,32175000000.0,37402000000.0,29041000000.0,25335000000.0,-23469000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2010.0,Q3,,2010-09-30,2010-10-28 09:32:02+00:00,320000000.0,82000000.0,1695000000.0,2755000000.0,-1369000000.0,1700000000.0,,6695000000.0,1264000000.0,,180000000.0,796000000.0,5174000000.0,,12122000000.0,12194000000.0,5374000000.0,1618000000.0,2422000000.0,2000000.0,8771000000.0,3516000000.0,,842000000.0,3226000000.0,6512000000.0,1095000000.0,132000000.0,33000000.0,23334000000.0,,37110000000.0,5150000000.0,5506000000.0,6349000000.0,5150000000.0,5152000000.0,31925000000.0,37110000000.0,29182000000.0,25576000000.0,-23510000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2010.0,Q2,,2010-06-30,2010-08-26 09:56:09+00:00,277000000.0,90000000.0,1679000000.0,3286000000.0,-1576000000.0,854000000.0,,6744000000.0,1267000000.0,,141000000.0,733000000.0,5174000000.0,,12128000000.0,11984000000.0,5119000000.0,1650000000.0,2535000000.0,2000000.0,8464000000.0,3517000000.0,,791000000.0,2150000000.0,5637000000.0,1173000000.0,371000000.0,33000000.0,22996000000.0,200000000.0,35245000000.0,4521000000.0,4652000000.0,5551000000.0,4521000000.0,4523000000.0,30689000000.0,35245000000.0,28058000000.0,25138000000.0,-23643000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2010.0,Q1,,2010-03-31,2010-04-28 16:44:19+00:00,311000000.0,170000000.0,1649000000.0,3377000000.0,-1491000000.0,3290000000.0,,6755000000.0,1261000000.0,204000000.0,92000000.0,733000000.0,5174000000.0,,12132000000.0,11185000000.0,5177000000.0,1813000000.0,2635000000.0,2000000.0,8481000000.0,3504000000.0,,504000000.0,4712000000.0,5843000000.0,1492000000.0,364000000.0,32000000.0,22683000000.0,975000000.0,37999000000.0,4263000000.0,7038000000.0,9040000000.0,4263000000.0,4265000000.0,33702000000.0,37999000000.0,28326000000.0,24662000000.0,-23684000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2011.0,FY,,2011-12-31,2013-02-27 15:37:34+00:00,503000000.0,268000000.0,1750000000.0,2512000000.0,-1887000000.0,3270000000.0,,6609000000.0,1207000000.0,,225000000.0,841000000.0,5174000000.0,4728000000.0,12098000000.0,13089000000.0,5509000000.0,1779000000.0,2216000000.0,3000000.0,7562000000.0,4021000000.0,,396000000.0,3513000000.0,4834000000.0,932000000.0,,32000000.0,23583000000.0,600000000.0,36751000000.0,3680000000.0,6920000000.0,7432000000.0,3680000000.0,3683000000.0,33036000000.0,36751000000.0,27615000000.0,25604000000.0,-24625000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2011.0,Q3,,2011-09-30,2011-10-27 12:21:49+00:00,326000000.0,194000000.0,1602000000.0,2478000000.0,-1461000000.0,3043000000.0,0.0,6585000000.0,1187000000.0,192000000.0,178000000.0,846000000.0,5174000000.0,,12102000000.0,13088000000.0,5539000000.0,1625000000.0,2284000000.0,2000000.0,8080000000.0,3399000000.0,,526000000.0,3141000000.0,5527000000.0,1200000000.0,94000000.0,34000000.0,23585000000.0,600000000.0,37201000000.0,4419000000.0,6575000000.0,6979000000.0,4419000000.0,4421000000.0,32746000000.0,37201000000.0,28342000000.0,25767000000.0,-24290000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2011.0,Q2,,2011-06-30,2011-07-28 15:04:49+00:00,252000000.0,166000000.0,1728000000.0,2432000000.0,-1279000000.0,2064000000.0,0.0,6562000000.0,1163000000.0,42000000.0,138000000.0,792000000.0,5174000000.0,,12107000000.0,13688000000.0,5927000000.0,1673000000.0,2305000000.0,2000000.0,8212000000.0,3406000000.0,,591000000.0,2137000000.0,5662000000.0,1412000000.0,357000000.0,33000000.0,23256000000.0,,36832000000.0,4633000000.0,5657000000.0,5446000000.0,4633000000.0,4635000000.0,32164000000.0,36832000000.0,28870000000.0,26718000000.0,-23906000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2011.0,Q1,,2011-03-31,2011-04-28 15:50:58+00:00,282000000.0,71000000.0,1522000000.0,2760000000.0,-1391000000.0,3432000000.0,,6556000000.0,1163000000.0,337000000.0,94000000.0,798000000.0,5174000000.0,,12112000000.0,12194000000.0,5649000000.0,1824000000.0,2339000000.0,2000000.0,8512000000.0,3399000000.0,,498000000.0,4568000000.0,6322000000.0,1107000000.0,283000000.0,33000000.0,23601000000.0,,38584000000.0,5453000000.0,6988000000.0,7884000000.0,5453000000.0,5455000000.0,33096000000.0,38584000000.0,29257000000.0,25212000000.0,-23313000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2012.0,FY,,2012-12-31,2014-02-26 11:58:36+00:00,451000000.0,193000000.0,5277000000.0,2648000000.0,-2040000000.0,2900000000.0,0.0,6623000000.0,1216000000.0,,184000000.0,888000000.0,5174000000.0,4750000000.0,12078000000.0,12419000000.0,6637000000.0,1746000000.0,2102000000.0,2000000.0,6652000000.0,4239000000.0,2581000000.0,260000000.0,,442000000.0,556000000.0,,34000000.0,24316000000.0,1459000000.0,35329000000.0,3168000000.0,6315000000.0,8259000000.0,3168000000.0,3170000000.0,32125000000.0,35329000000.0,26912000000.0,23866000000.0,-25731000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2012.0,Q3,,2012-09-30,2012-10-30 15:47:36+00:00,289000000.0,196000000.0,1717000000.0,2608000000.0,-1604000000.0,2186000000.0,0.0,6605000000.0,1287000000.0,,146000000.0,895000000.0,5174000000.0,,12083000000.0,13878000000.0,6468000000.0,1624000000.0,2111000000.0,2000000.0,6815000000.0,3475000000.0,,641000000.0,3236000000.0,3268000000.0,621000000.0,65000000.0,33000000.0,24098000000.0,0.0,35038000000.0,3866000000.0,5934000000.0,6348000000.0,3866000000.0,3868000000.0,31137000000.0,35038000000.0,26993000000.0,24789000000.0,-25233000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2012.0,Q2,,2012-06-30,2012-07-26 15:15:08+00:00,335000000.0,256000000.0,1798000000.0,2619000000.0,-1674000000.0,1528000000.0,0.0,6582000000.0,1207000000.0,,110000000.0,836000000.0,5174000000.0,,12088000000.0,13089000000.0,6486000000.0,1684000000.0,2131000000.0,2000000.0,6838000000.0,3506000000.0,,468000000.0,2184000000.0,3525000000.0,725000000.0,218000000.0,33000000.0,24334000000.0,600000000.0,34547000000.0,4273000000.0,5143000000.0,6081000000.0,4273000000.0,4275000000.0,30239000000.0,34547000000.0,27273000000.0,24158000000.0,-24969000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2012.0,Q1,,2012-03-31,2012-04-26 15:08:42+00:00,328000000.0,244000000.0,1812000000.0,2572000000.0,-1685000000.0,4156000000.0,0.0,6568000000.0,1207000000.0,309000000.0,75000000.0,839000000.0,5174000000.0,,12093000000.0,13089000000.0,5965000000.0,1830000000.0,2165000000.0,3000000.0,7446000000.0,3521000000.0,,456000000.0,4538000000.0,4525000000.0,1242000000.0,280000000.0,32000000.0,23720000000.0,600000000.0,37815000000.0,3701000000.0,7893000000.0,8781000000.0,3701000000.0,3704000000.0,34079000000.0,37815000000.0,27757000000.0,25298000000.0,-24902000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2013.0,FY,,2013-12-31,2015-02-25 14:10:07+00:00,409000000.0,115000000.0,4910000000.0,2789000000.0,-1378000000.0,3175000000.0,0.0,6649000000.0,1100000000.0,,255000000.0,959000000.0,5174000000.0,4817000000.0,12058000000.0,13992000000.0,6455000000.0,1879000000.0,2028000000.0,-1000000.0,6854000000.0,2367000000.0,1997000000.0,321000000.0,,557000000.0,435000000.0,,35000000.0,25168000000.0,525000000.0,34859000000.0,4119000000.0,6590000000.0,7058000000.0,4119000000.0,4118000000.0,30706000000.0,34859000000.0,26241000000.0,23648000000.0,-26320000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2013.0,Q3,,2013-09-30,2013-10-24 10:16:13+00:00,347000000.0,92000000.0,4828000000.0,2746000000.0,-2223000000.0,4211000000.0,0.0,6636000000.0,1218000000.0,,215000000.0,963000000.0,5174000000.0,,12063000000.0,12892000000.0,6520000000.0,1718000000.0,2041000000.0,0.0,6466000000.0,3735000000.0,2153000000.0,310000000.0,,450000000.0,505000000.0,,34000000.0,25636000000.0,1984000000.0,35950000000.0,3981000000.0,7549000000.0,8337000000.0,3981000000.0,3981000000.0,31935000000.0,35950000000.0,26360000000.0,23598000000.0,-26068000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2013.0,Q2,,2013-06-30,2013-07-24 08:18:23+00:00,275000000.0,114000000.0,1669000000.0,2736000000.0,-2330000000.0,2571000000.0,0.0,6605000000.0,1217000000.0,,169000000.0,885000000.0,5174000000.0,,12068000000.0,12890000000.0,6502000000.0,1701000000.0,2040000000.0,1000000.0,6560000000.0,3791000000.0,2345000000.0,257000000.0,2088000000.0,451000000.0,530000000.0,,33000000.0,25201000000.0,1984000000.0,34440000000.0,3565000000.0,5860000000.0,7070000000.0,3565000000.0,3566000000.0,30841000000.0,34440000000.0,26540000000.0,23771000000.0,-25911000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2013.0,Q1,,2013-03-31,2013-04-25 10:16:12+00:00,259000000.0,112000000.0,1500000000.0,2695000000.0,-2068000000.0,3775000000.0,0.0,6591000000.0,1216000000.0,600000000.0,126000000.0,886000000.0,5174000000.0,,12073000000.0,11894000000.0,6749000000.0,1816000000.0,2068000000.0,1000000.0,6657000000.0,3824000000.0,2385000000.0,197000000.0,4143000000.0,441000000.0,528000000.0,,35000000.0,24817000000.0,1984000000.0,36006000000.0,3569000000.0,7116000000.0,9498000000.0,3569000000.0,3570000000.0,32401000000.0,36006000000.0,26822000000.0,22903000000.0,-25771000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2014.0,FY,,2014-12-31,2015-10-29 10:10:51+00:00,416000000.0,124000000.0,5043000000.0,2772000000.0,-2682000000.0,3321000000.0,0.0,6670000000.0,1143000000.0,,186000000.0,1028000000.0,5285000000.0,4755000000.0,12049000000.0,13693000000.0,6183000000.0,2040000000.0,1983000000.0,-4000000.0,6088000000.0,3473000000.0,1614000000.0,250000000.0,,483000000.0,503000000.0,,35000000.0,26277000000.0,1000000000.0,34475000000.0,3014000000.0,6878000000.0,7673000000.0,3014000000.0,3010000000.0,31430000000.0,34475000000.0,25614000000.0,23757000000.0,-27251000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2014.0,Q3,,2014-09-30,2014-10-30 10:20:23+00:00,332000000.0,106000000.0,4563000000.0,2853000000.0,-1454000000.0,2241000000.0,0.0,6658000000.0,1095000000.0,,141000000.0,1031000000.0,5285000000.0,,12054000000.0,12693000000.0,6640000000.0,1890000000.0,1998000000.0,-3000000.0,6829000000.0,2365000000.0,1773000000.0,330000000.0,,670000000.0,502000000.0,,35000000.0,26066000000.0,1300000000.0,34082000000.0,4294000000.0,5662000000.0,7367000000.0,4294000000.0,4291000000.0,29756000000.0,34082000000.0,26422000000.0,22389000000.0,-26976000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2014.0,Q2,,2014-06-30,2014-07-22 10:49:13+00:00,311000000.0,105000000.0,3680000000.0,2819000000.0,-1229000000.0,1193000000.0,0.0,6627000000.0,1101000000.0,,101000000.0,954000000.0,5285000000.0,,12059000000.0,13993000000.0,7033000000.0,1850000000.0,1997000000.0,-2000000.0,6970000000.0,2365000000.0,1783000000.0,226000000.0,,650000000.0,481000000.0,,34000000.0,25698000000.0,0.0,33282000000.0,4395000000.0,4475000000.0,5046000000.0,4395000000.0,4393000000.0,28855000000.0,33282000000.0,26810000000.0,23809000000.0,-26701000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2014.0,Q1,,2014-03-31,2014-04-24 14:24:16+00:00,321000000.0,113000000.0,5723000000.0,2825000000.0,-1318000000.0,3620000000.0,0.0,6613000000.0,1100000000.0,518000000.0,65000000.0,957000000.0,5174000000.0,,12053000000.0,13992000000.0,6734000000.0,1970000000.0,2003000000.0,-2000000.0,6908000000.0,2369000000.0,1874000000.0,174000000.0,,591000000.0,406000000.0,,34000000.0,25388000000.0,0.0,35406000000.0,4115000000.0,6977000000.0,7584000000.0,4115000000.0,4113000000.0,31259000000.0,35406000000.0,26426000000.0,23675000000.0,-26568000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2015.0,FY,,2015-12-31,2017-02-27 13:56:20+00:00,400000000.0,124000000.0,5358000000.0,2895000000.0,-3280000000.0,2369000000.0,0.0,6748000000.0,,,198000000.0,1110000000.0,5285000000.0,4877000000.0,12028000000.0,12843000000.0,5483000000.0,2031000000.0,1982000000.0,-7000000.0,4667000000.0,3522000000.0,1239000000.0,387000000.0,,531000000.0,447000000.0,,37000000.0,27257000000.0,4000000.0,31459000000.0,2880000000.0,4911000000.0,7070000000.0,2880000000.0,2873000000.0,28549000000.0,31459000000.0,24566000000.0,21479000000.0,-27845000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2015.0,Q3,,2015-09-30,2015-10-29 10:10:51+00:00,307000000.0,137000000.0,5001000000.0,2850000000.0,-3157000000.0,1907000000.0,0.0,6735000000.0,1143000000.0,,146000000.0,1110000000.0,5285000000.0,4866000000.0,12033000000.0,12918000000.0,5442000000.0,1954000000.0,2016000000.0,-6000000.0,5831000000.0,3347000000.0,1295000000.0,370000000.0,,417000000.0,420000000.0,,35000000.0,27118000000.0,3000000.0,31999000000.0,2887000000.0,5511000000.0,6567000000.0,2887000000.0,2881000000.0,29083000000.0,31999000000.0,24472000000.0,22516000000.0,-27809000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2015.0,Q2,,2015-06-30,2015-07-29 09:50:55+00:00,290000000.0,142000000.0,3841000000.0,2814000000.0,-2878000000.0,1123000000.0,0.0,6703000000.0,1143000000.0,,104000000.0,1023000000.0,5285000000.0,4805000000.0,12039000000.0,12917000000.0,6117000000.0,1914000000.0,1991000000.0,-6000000.0,6011000000.0,3396000000.0,1339000000.0,311000000.0,,465000000.0,475000000.0,,36000000.0,26698000000.0,1003000000.0,31869000000.0,2779000000.0,4633000000.0,6261000000.0,2779000000.0,2773000000.0,29060000000.0,31869000000.0,25245000000.0,22799000000.0,-27744000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2015.0,Q1,,2015-03-31,2015-04-23 10:07:53+00:00,274000000.0,172000000.0,6046000000.0,2812000000.0,-2945000000.0,3674000000.0,0.0,6689000000.0,1143000000.0,482000000.0,67000000.0,1026000000.0,5285000000.0,4784000000.0,12044000000.0,12901000000.0,5850000000.0,2085000000.0,1972000000.0,-5000000.0,5907000000.0,3432000000.0,1360000000.0,159000000.0,,468000000.0,515000000.0,,34000000.0,26271000000.0,1000000000.0,34212000000.0,2533000000.0,7233000000.0,8895000000.0,2533000000.0,2528000000.0,31650000000.0,34212000000.0,25007000000.0,22755000000.0,-27482000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2016.0,FY,,2016-12-31,2018-02-27 17:31:37+00:00,425000000.0,151000000.0,5473000000.0,2877000000.0,-2052000000.0,4569000000.0,0.0,6828000000.0,269000000.0,,289000000.0,1188000000.0,5285000000.0,4835000000.0,12036000000.0,13881000000.0,17852000000.0,2051000000.0,1958000000.0,3000000.0,8416000000.0,3022000000.0,1028000000.0,220000000.0,,513000000.0,427000000.0,,38000000.0,36906000000.0,0.0,45932000000.0,12770000000.0,7260000000.0,7375000000.0,12770000000.0,12773000000.0,33121000000.0,45932000000.0,36714000000.0,25746000000.0,-28912000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2016.0,Q3,,2016-09-30,2016-10-27 10:04:23+00:00,296000000.0,146000000.0,5190000000.0,2851000000.0,-3278000000.0,2298000000.0,0.0,6799000000.0,1188000000.0,,216000000.0,1193000000.0,5285000000.0,4820000000.0,12042000000.0,13878000000.0,5826000000.0,1980000000.0,1969000000.0,3000000.0,5607000000.0,3159000000.0,1046000000.0,791000000.0,,363000000.0,412000000.0,,36000000.0,27816000000.0,0.0,32934000000.0,2944000000.0,6403000000.0,6895000000.0,2944000000.0,2947000000.0,29951000000.0,32934000000.0,24562000000.0,23056000000.0,-28393000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2016.0,Q2,,2016-06-30,2016-07-27 10:34:46+00:00,193000000.0,122000000.0,4043000000.0,2904000000.0,-3340000000.0,819000000.0,0.0,6786000000.0,1188000000.0,,169000000.0,1107000000.0,5285000000.0,4866000000.0,12047000000.0,12837000000.0,5877000000.0,1970000000.0,1962000000.0,3000000.0,5659000000.0,3722000000.0,1155000000.0,501000000.0,,398000000.0,415000000.0,,36000000.0,27915000000.0,0.0,31324000000.0,3140000000.0,4600000000.0,5512000000.0,3140000000.0,3143000000.0,28145000000.0,31324000000.0,24762000000.0,22633000000.0,-28221000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2016.0,Q1,,2016-03-31,2016-04-28 09:56:46+00:00,208000000.0,104000000.0,6568000000.0,2894000000.0,-3327000000.0,3815000000.0,0.0,6753000000.0,1175000000.0,590000000.0,137000000.0,1109000000.0,5285000000.0,4849000000.0,12023000000.0,12846000000.0,5743000000.0,2108000000.0,1955000000.0,3000000.0,5606000000.0,3793000000.0,1165000000.0,296000000.0,,394000000.0,417000000.0,,37000000.0,27367000000.0,4000000.0,34063000000.0,2745000000.0,7498000000.0,8616000000.0,2745000000.0,2748000000.0,31278000000.0,34063000000.0,24610000000.0,22662000000.0,-28048000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2017.0,FY,,2017-12-31,2019-02-26 13:49:51+00:00,374000000.0,142000000.0,4108000000.0,2965000000.0,-1897000000.0,1253000000.0,0.0,6887000000.0,461000000.0,,188000000.0,1258000000.0,5307000000.0,4879000000.0,12400000000.0,13030000000.0,17952000000.0,2225000000.0,1914000000.0,3000000.0,5247000000.0,2432000000.0,,263000000.0,,1285000000.0,283000000.0,,38000000.0,42251000000.0,864000000.0,43202000000.0,15377000000.0,4344000000.0,6792000000.0,15377000000.0,15380000000.0,27784000000.0,43202000000.0,36944000000.0,20992000000.0,-31864000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2017.0,Q3,,2017-09-30,2017-10-26 10:16:56+00:00,270000000.0,148000000.0,4976000000.0,2939000000.0,-1946000000.0,2582000000.0,0.0,6875000000.0,,,152000000.0,1264000000.0,5307000000.0,4846000000.0,12196000000.0,13890000000.0,18213000000.0,1987000000.0,1907000000.0,3000000.0,8234000000.0,2796000000.0,901000000.0,439000000.0,,480000000.0,372000000.0,,37000000.0,38542000000.0,,44160000000.0,12166000000.0,5156000000.0,6662000000.0,12166000000.0,12169000000.0,31954000000.0,44160000000.0,37097000000.0,25292000000.0,-31305000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2017.0,Q2,,2017-06-30,2017-07-27 10:04:54+00:00,194000000.0,119000000.0,3993000000.0,2952000000.0,-1838000000.0,2255000000.0,0.0,6863000000.0,,108000000.0,111000000.0,1176000000.0,5307000000.0,4852000000.0,12196000000.0,13887000000.0,18219000000.0,1999000000.0,1900000000.0,3000000.0,8527000000.0,2879000000.0,988000000.0,238000000.0,,505000000.0,394000000.0,,36000000.0,37939000000.0,,43726000000.0,12418000000.0,4611000000.0,5582000000.0,12418000000.0,12421000000.0,31269000000.0,43726000000.0,37215000000.0,25687000000.0,-30546000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2017.0,Q1,,2017-03-31,2017-05-02 10:11:28+00:00,235000000.0,135000000.0,6391000000.0,2933000000.0,-2212000000.0,5228000000.0,0.0,6844000000.0,,416000000.0,74000000.0,1184000000.0,5307000000.0,4856000000.0,12201000000.0,13884000000.0,17579000000.0,2122000000.0,1923000000.0,3000000.0,8309000000.0,2950000000.0,1019000000.0,141000000.0,,520000000.0,431000000.0,,38000000.0,37124000000.0,,46175000000.0,12260000000.0,7626000000.0,8300000000.0,12260000000.0,12263000000.0,33874000000.0,46175000000.0,36626000000.0,25574000000.0,-29496000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2018.0,FY,,2018-12-31,2020-02-25 16:31:52+00:00,399000000.0,142000000.0,5443000000.0,3012000000.0,-2547000000.0,1333000000.0,0.0,6896000000.0,167000000.0,,,1503000000.0,5196000000.0,4950000000.0,12279000000.0,11898000000.0,30496000000.0,2331000000.0,1938000000.0,2000000.0,4993000000.0,2293000000.0,,326000000.0,,1251000000.0,254000000.0,,39000000.0,43962000000.0,13848000000.0,55459000000.0,14787000000.0,4299000000.0,21193000000.0,14787000000.0,14789000000.0,40631000000.0,55459000000.0,49222000000.0,19438000000.0,-33524000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2018.0,Q3,,2018-09-30,2018-10-25 17:00:20+00:00,289000000.0,187000000.0,4695000000.0,2970000000.0,-2034000000.0,2393000000.0,0.0,6894000000.0,84000000.0,,147000000.0,1508000000.0,5307000000.0,4861000000.0,12385000000.0,11896000000.0,17825000000.0,2077000000.0,1891000000.0,2000000.0,5427000000.0,2243000000.0,848000000.0,424000000.0,,532000000.0,207000000.0,,38000000.0,43805000000.0,2007000000.0,43953000000.0,15494000000.0,5165000000.0,8646000000.0,15494000000.0,15496000000.0,28419000000.0,43953000000.0,36897000000.0,19773000000.0,-33171000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2018.0,Q2,,2018-06-30,2018-07-26 10:44:30+00:00,209000000.0,144000000.0,3882000000.0,2940000000.0,-1652000000.0,1430000000.0,0.0,6883000000.0,182000000.0,,108000000.0,1325000000.0,5307000000.0,4818000000.0,12405000000.0,13036000000.0,18178000000.0,2123000000.0,1878000000.0,2000000.0,5376000000.0,2312000000.0,856000000.0,252000000.0,,422000000.0,230000000.0,,37000000.0,43369000000.0,864000000.0,43177000000.0,15796000000.0,4131000000.0,6388000000.0,15796000000.0,15798000000.0,27342000000.0,43177000000.0,37168000000.0,20954000000.0,-32804000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2018.0,Q1,,2018-03-31,2018-04-26 10:28:05+00:00,203000000.0,133000000.0,5010000000.0,2988000000.0,-1927000000.0,2191000000.0,0.0,6873000000.0,0.0,,68000000.0,1330000000.0,5307000000.0,4879000000.0,12400000000.0,13033000000.0,18199000000.0,2257000000.0,1891000000.0,3000000.0,5292000000.0,2369000000.0,854000000.0,243000000.0,,424000000.0,296000000.0,,37000000.0,42816000000.0,864000000.0,43899000000.0,15394000000.0,4824000000.0,7475000000.0,15394000000.0,15397000000.0,28465000000.0,43899000000.0,37184000000.0,20990000000.0,-32368000000.0
