company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2010.0,Q3YTD,2010-01-01,2010-09-30,2010-10-28 09:32:02+00:00,,,,208000000.0,,,-144000000.0,89000000.0,1007000000.0,-1976000000.0,83000000.0,1722000000.0,,,,-1976000000.0,83000000.0,1722000000.0,-171000000.0,2987000000.0,2987000000.0,,-1329000000.0,,80000000.0,-2165000000.0,,-116000000.0,-907000000.0,,119000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2010.0,Q3TTM,2009-10-01,2010-09-30,,,1606000000.0,942000000.0,281000000.0,,,586000000.0,121000000.0,1007000000.0,-2512000000.0,24000000.0,3158000000.0,,,,-2512000000.0,24000000.0,3158000000.0,670000000.0,3713000000.0,3713000000.0,,-1422000000.0,,96000000.0,-2871000000.0,,-217000000.0,-769000000.0,,145000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2010.0,Q3,2010-07-01,2010-09-30,,,,,71000000.0,,,1188000000.0,50000000.0,10000000.0,-647000000.0,62000000.0,1431000000.0,,,,-647000000.0,62000000.0,1431000000.0,846000000.0,1131000000.0,1131000000.0,,-959000000.0,,62000000.0,-730000000.0,,-47000000.0,23000000.0,,47000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2010.0,Q2YTD,2010-01-01,2010-06-30,2010-08-26 09:56:09+00:00,0.0,,,137000000.0,,,-1332000000.0,39000000.0,997000000.0,-1329000000.0,21000000.0,291000000.0,,,,-1329000000.0,21000000.0,291000000.0,-1017000000.0,1856000000.0,1856000000.0,,-370000000.0,,18000000.0,-1435000000.0,0.0,-69000000.0,-930000000.0,,72000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2010.0,Q2TTM,2009-07-01,2010-06-30,,,1606000000.0,942000000.0,281000000.0,,,242000000.0,77000000.0,809000000.0,-3406000000.0,117000000.0,3599000000.0,,,,-3406000000.0,117000000.0,3599000000.0,310000000.0,3464000000.0,3464000000.0,,-388000000.0,,35000000.0,-2804000000.0,,-230000000.0,-1488000000.0,,312000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2010.0,Q2,2010-04-01,2010-06-30,,,,,68000000.0,,,-2706000000.0,18000000.0,797000000.0,-690000000.0,4000000.0,-1750000000.0,,,,-690000000.0,4000000.0,-1750000000.0,-2436000000.0,1043000000.0,1043000000.0,,-155000000.0,,3000000.0,-729000000.0,,-31000000.0,-776000000.0,,32000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2010.0,Q1,2010-01-01,2010-03-31,2010-04-28 16:44:19+00:00,,,,69000000.0,,,1374000000.0,21000000.0,200000000.0,-639000000.0,17000000.0,2041000000.0,,,,-639000000.0,17000000.0,2041000000.0,1419000000.0,813000000.0,813000000.0,,-215000000.0,,15000000.0,-706000000.0,,-38000000.0,-154000000.0,,40000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2010.0,Q1TTM,2009-04-01,2010-03-31,,,1606000000.0,942000000.0,282000000.0,,,244000000.0,99000000.0,-430000000.0,-4143000000.0,134000000.0,3441000000.0,,,,-4143000000.0,134000000.0,3441000000.0,-568000000.0,3432000000.0,3432000000.0,,-517000000.0,,42000000.0,-2738000000.0,-9000000.0,-268000000.0,-1074000000.0,,369000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2011.0,Q4,2011-10-01,2011-12-31,,,2865000000.0,1154000000.0,69000000.0,,,486000000.0,,6000000.0,-1035000000.0,213000000.0,1049000000.0,,,,-1035000000.0,213000000.0,1049000000.0,227000000.0,837000000.0,837000000.0,,-343000000.0,1000000000.0,1000000.0,-843000000.0,,-30000000.0,129000000.0,-1327000000.0,242000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2011.0,FY,2011-01-01,2011-12-31,2013-02-27 15:37:34+00:00,,2865000000.0,1154000000.0,253000000.0,,,136000000.0,29000000.0,1500000000.0,-3044000000.0,387000000.0,3613000000.0,,,,-3044000000.0,387000000.0,3613000000.0,956000000.0,3393000000.0,3393000000.0,,-169000000.0,,2000000.0,-3222000000.0,,-105000000.0,-24000000.0,-1327000000.0,490000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2011.0,Q3YTD,2011-01-01,2011-09-30,2011-10-27 12:21:49+00:00,,,,184000000.0,,,-350000000.0,29000000.0,1494000000.0,-2009000000.0,174000000.0,2564000000.0,,,,-2009000000.0,174000000.0,2564000000.0,729000000.0,2556000000.0,2556000000.0,,174000000.0,-1000000000.0,1000000.0,-2379000000.0,,-75000000.0,-153000000.0,,248000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2011.0,Q3TTM,2010-10-01,2011-09-30,,,1884000000.0,1084000000.0,252000000.0,,,-164000000.0,44000000.0,1539000000.0,-2616000000.0,350000000.0,3609000000.0,,,,-2616000000.0,350000000.0,3609000000.0,1343000000.0,3476000000.0,3476000000.0,,45000000.0,-1000000000.0,36000000.0,-3172000000.0,,-127000000.0,-27000000.0,,441000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2011.0,Q3,2011-07-01,2011-09-30,,,,,63000000.0,,,-1770000000.0,,,-1190000000.0,84000000.0,2085000000.0,,,,-1190000000.0,84000000.0,2085000000.0,979000000.0,3938000000.0,3938000000.0,,-146000000.0,-425000000.0,,-790000000.0,,-35000000.0,25000000.0,,119000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2011.0,Q2YTD,2011-01-01,2011-06-30,2011-07-28 15:04:49+00:00,,,,121000000.0,,,1420000000.0,29000000.0,1494000000.0,-819000000.0,90000000.0,479000000.0,,,,-819000000.0,90000000.0,479000000.0,-250000000.0,-1382000000.0,-1382000000.0,,320000000.0,-575000000.0,1000000.0,-1589000000.0,,-40000000.0,-178000000.0,,129000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2011.0,Q2TTM,2010-07-01,2011-06-30,,,1884000000.0,1084000000.0,260000000.0,,,2794000000.0,94000000.0,1549000000.0,-2073000000.0,328000000.0,2955000000.0,,,,-2073000000.0,328000000.0,2955000000.0,1210000000.0,669000000.0,669000000.0,,-768000000.0,-575000000.0,98000000.0,-3112000000.0,,-139000000.0,-29000000.0,,369000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2011.0,Q2,2011-04-01,2011-06-30,,,,,61000000.0,,,151000000.0,8000000.0,1494000000.0,117000000.0,98000000.0,-1583000000.0,,,,117000000.0,98000000.0,-1583000000.0,-1368000000.0,-2320000000.0,-2320000000.0,,525000000.0,-575000000.0,,-795000000.0,,-27000000.0,-15000000.0,,125000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2011.0,Q1,2011-01-01,2011-03-31,2011-04-28 15:50:58+00:00,,,,60000000.0,,,1269000000.0,21000000.0,,-936000000.0,-8000000.0,2062000000.0,,,,-936000000.0,-8000000.0,2062000000.0,1118000000.0,938000000.0,938000000.0,,-205000000.0,,1000000.0,-794000000.0,,-13000000.0,-163000000.0,,4000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2011.0,Q1TTM,2010-04-01,2011-03-31,,,1884000000.0,1084000000.0,267000000.0,,,-63000000.0,104000000.0,852000000.0,-2880000000.0,234000000.0,2788000000.0,,,,-2880000000.0,234000000.0,2788000000.0,142000000.0,4032000000.0,4032000000.0,,-1448000000.0,,101000000.0,-3046000000.0,,-143000000.0,-790000000.0,,276000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2012.0,FY,2012-01-01,2012-12-31,2014-02-26 11:58:36+00:00,,3338000000.0,1219000000.0,225000000.0,,,-53000000.0,0.0,2793000000.0,-5175000000.0,920000000.0,3885000000.0,,,,-5175000000.0,920000000.0,3885000000.0,-370000000.0,4183000000.0,4183000000.0,,-470000000.0,,-5000000.0,-3400000000.0,,-124000000.0,-3486000000.0,-1082000000.0,1049000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2012.0,Q4,2012-10-01,2012-12-31,,,3338000000.0,1219000000.0,56000000.0,,,818000000.0,,6000000.0,-1243000000.0,192000000.0,1765000000.0,,,,-1243000000.0,192000000.0,1765000000.0,714000000.0,1105000000.0,1105000000.0,,-214000000.0,,3000000.0,-892000000.0,,-47000000.0,130000000.0,-487000000.0,236000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-24 10:16:13+00:00,,,,169000000.0,,,-871000000.0,,2787000000.0,-3932000000.0,728000000.0,2120000000.0,,,,-3932000000.0,728000000.0,2120000000.0,-1084000000.0,3078000000.0,3078000000.0,,-256000000.0,,-8000000.0,-2508000000.0,,-77000000.0,-3616000000.0,-595000000.0,813000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2012.0,Q3TTM,2011-10-01,2012-09-30,,,2865000000.0,1154000000.0,238000000.0,,,-385000000.0,,2793000000.0,-4967000000.0,941000000.0,3169000000.0,,,,-4967000000.0,941000000.0,3169000000.0,-857000000.0,3915000000.0,3915000000.0,,-599000000.0,1000000000.0,-7000000.0,-3351000000.0,,-107000000.0,-3487000000.0,-1922000000.0,1055000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2012.0,Q3,2012-07-01,2012-09-30,,,,,56000000.0,,,549000000.0,,2787000000.0,-1765000000.0,218000000.0,2205000000.0,,,,-1765000000.0,218000000.0,2205000000.0,658000000.0,657000000.0,657000000.0,,943000000.0,,-5000000.0,-834000000.0,,-38000000.0,-3483000000.0,-235000000.0,261000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-24 08:18:23+00:00,,,,113000000.0,,,-1420000000.0,,0.0,-2167000000.0,510000000.0,-85000000.0,,,,-2167000000.0,510000000.0,-85000000.0,-1742000000.0,2421000000.0,2421000000.0,,-1199000000.0,,-3000000.0,-1674000000.0,,-39000000.0,-133000000.0,-360000000.0,552000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2012.0,Q2TTM,2011-07-01,2012-06-30,,,2865000000.0,1154000000.0,245000000.0,,,-2704000000.0,,6000000.0,-4392000000.0,807000000.0,3049000000.0,,,,-4392000000.0,807000000.0,3049000000.0,-536000000.0,7196000000.0,7196000000.0,,-1688000000.0,575000000.0,-2000000.0,-3307000000.0,,-104000000.0,21000000.0,-1687000000.0,913000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2012.0,Q2,2012-04-01,2012-06-30,,,,,57000000.0,,,-2526000000.0,,,-929000000.0,223000000.0,-1922000000.0,,,,-929000000.0,223000000.0,-1922000000.0,-2628000000.0,1226000000.0,1226000000.0,,-679000000.0,,-3000000.0,-836000000.0,,-23000000.0,1000000.0,-94000000.0,249000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2012.0,Q1,2012-01-01,2012-03-31,2013-04-25 10:16:12+00:00,,,,56000000.0,,,1106000000.0,,,-1238000000.0,287000000.0,1837000000.0,,,,-1238000000.0,287000000.0,1837000000.0,886000000.0,1195000000.0,1195000000.0,,-520000000.0,,,-838000000.0,,-16000000.0,-134000000.0,-266000000.0,303000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2012.0,Q1TTM,2011-04-01,2012-03-31,,,2865000000.0,1154000000.0,249000000.0,,,-27000000.0,8000000.0,1500000000.0,-3346000000.0,682000000.0,3388000000.0,,,,-3346000000.0,682000000.0,3388000000.0,724000000.0,3650000000.0,3650000000.0,,-484000000.0,,1000000.0,-3266000000.0,,-108000000.0,5000000.0,-1593000000.0,789000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2013.0,FY,2013-01-01,2013-12-31,2015-02-25 14:10:07+00:00,0.0,2448000000.0,1099000000.0,212000000.0,,,-904000000.0,,4196000000.0,-4702000000.0,602000000.0,4375000000.0,,,,-4702000000.0,602000000.0,4375000000.0,275000000.0,4535000000.0,4535000000.0,,532000000.0,,17000000.0,-3612000000.0,,-131000000.0,-4652000000.0,-634000000.0,716000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2013.0,Q4,2013-10-01,2013-12-31,,,2448000000.0,1099000000.0,54000000.0,,,-82000000.0,,3200000000.0,-2552000000.0,117000000.0,1399000000.0,,,,-2552000000.0,117000000.0,1399000000.0,-1036000000.0,488000000.0,488000000.0,,939000000.0,,1000000.0,-960000000.0,,-41000000.0,-4540000000.0,-252000000.0,157000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2013.0,Q3YTD,2013-01-01,2013-09-30,2013-10-24 10:16:13+00:00,,,,158000000.0,,,-822000000.0,,996000000.0,-2150000000.0,485000000.0,2976000000.0,,,,-2150000000.0,485000000.0,2976000000.0,1311000000.0,4047000000.0,4047000000.0,,-407000000.0,,16000000.0,-2652000000.0,,-90000000.0,-112000000.0,-382000000.0,559000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2013.0,Q3TTM,2012-10-01,2013-09-30,,,3338000000.0,1219000000.0,214000000.0,,,-4000000.0,,1002000000.0,-3393000000.0,677000000.0,4741000000.0,,,,-3393000000.0,677000000.0,4741000000.0,2025000000.0,5152000000.0,5152000000.0,,-621000000.0,,19000000.0,-3544000000.0,,-137000000.0,18000000.0,-869000000.0,795000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2013.0,Q3,2013-07-01,2013-09-30,,,,,52000000.0,,,882000000.0,,,-1012000000.0,246000000.0,2406000000.0,,,,-1012000000.0,246000000.0,2406000000.0,1640000000.0,1396000000.0,1396000000.0,,76000000.0,,10000000.0,-883000000.0,,-49000000.0,27000000.0,-156000000.0,285000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2013.0,Q2YTD,2013-01-01,2013-06-30,2013-07-24 08:18:23+00:00,,,,106000000.0,,,-1704000000.0,,996000000.0,-1138000000.0,239000000.0,570000000.0,,,,-1138000000.0,239000000.0,570000000.0,-329000000.0,2651000000.0,2651000000.0,,-483000000.0,,6000000.0,-1769000000.0,,-41000000.0,-139000000.0,-226000000.0,274000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2013.0,Q2TTM,2012-07-01,2013-06-30,,,3338000000.0,1219000000.0,218000000.0,,,-337000000.0,,3789000000.0,-4146000000.0,649000000.0,4540000000.0,,,,-4146000000.0,649000000.0,4540000000.0,1043000000.0,4413000000.0,4413000000.0,,246000000.0,,4000000.0,-3495000000.0,,-126000000.0,-3492000000.0,-948000000.0,771000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2013.0,Q2,2013-04-01,2013-06-30,,,,,52000000.0,,,-2314000000.0,,996000000.0,-32000000.0,51000000.0,-1223000000.0,,,,-32000000.0,51000000.0,-1223000000.0,-1204000000.0,1266000000.0,1266000000.0,,-227000000.0,,6000000.0,-883000000.0,,-26000000.0,-10000000.0,-135000000.0,71000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2013.0,Q1,2013-01-01,2013-03-31,2013-04-25 10:16:12+00:00,,,,54000000.0,,,610000000.0,,,-1106000000.0,188000000.0,1793000000.0,,,,-1106000000.0,188000000.0,1793000000.0,875000000.0,1385000000.0,1385000000.0,,-256000000.0,,,-886000000.0,,-15000000.0,-129000000.0,-91000000.0,203000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2013.0,Q1TTM,2012-04-01,2013-03-31,,,3338000000.0,1219000000.0,223000000.0,,,-549000000.0,,2793000000.0,-5043000000.0,821000000.0,3841000000.0,,,,-5043000000.0,821000000.0,3841000000.0,-381000000.0,4373000000.0,4373000000.0,,-206000000.0,,-5000000.0,-3448000000.0,,-123000000.0,-3481000000.0,-907000000.0,949000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2014.0,FY,2014-01-01,2014-12-31,2017-02-27 13:56:20+00:00,-102000000.0,2765000000.0,820000000.0,208000000.0,0.0,,-100000000.0,,1006000000.0,-4694000000.0,177000000.0,4663000000.0,,,,-4694000000.0,177000000.0,4663000000.0,146000000.0,5070000000.0,5070000000.0,,-515000000.0,,73000000.0,-3892000000.0,0.0,-163000000.0,-869000000.0,-939000000.0,369000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2014.0,Q4,2014-10-01,2014-12-31,,-9000000.0,2765000000.0,820000000.0,59000000.0,,,414000000.0,,992000000.0,-640000000.0,117000000.0,1603000000.0,,,,-640000000.0,117000000.0,1603000000.0,1080000000.0,1236000000.0,1236000000.0,,-106000000.0,,-6000000.0,-1028000000.0,,-47000000.0,-344000000.0,-260000000.0,179000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-29 10:10:51+00:00,-93000000.0,,,149000000.0,,,-514000000.0,,14000000.0,-4054000000.0,60000000.0,3060000000.0,,,,-4054000000.0,60000000.0,3060000000.0,-934000000.0,3834000000.0,3834000000.0,,-409000000.0,,79000000.0,-2864000000.0,,-116000000.0,-525000000.0,-679000000.0,190000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2014.0,Q3TTM,2013-10-01,2014-09-30,,-93000000.0,2448000000.0,1099000000.0,203000000.0,,,-596000000.0,,3214000000.0,-6606000000.0,177000000.0,4459000000.0,,,,-6606000000.0,177000000.0,4459000000.0,-1970000000.0,4322000000.0,4322000000.0,,530000000.0,,80000000.0,-3824000000.0,,-157000000.0,-5065000000.0,-931000000.0,347000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2014.0,Q3,2014-07-01,2014-09-30,,,,,49000000.0,,,839000000.0,,14000000.0,-1211000000.0,-42000000.0,2301000000.0,,,,-1211000000.0,-42000000.0,2301000000.0,1048000000.0,1397000000.0,1397000000.0,,16000000.0,,13000000.0,-952000000.0,,-56000000.0,2000000.0,-275000000.0,1000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-29 09:50:55+00:00,-93000000.0,,,100000000.0,,,-1353000000.0,,,-2843000000.0,102000000.0,759000000.0,,,,-2843000000.0,102000000.0,759000000.0,-1982000000.0,2437000000.0,2437000000.0,,-425000000.0,,66000000.0,-1912000000.0,,-60000000.0,-527000000.0,-404000000.0,189000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2014.0,Q2TTM,2013-07-01,2014-06-30,,-93000000.0,2448000000.0,1099000000.0,206000000.0,,,-553000000.0,,3200000000.0,-6407000000.0,465000000.0,4564000000.0,,,,-6407000000.0,465000000.0,4564000000.0,-1378000000.0,4321000000.0,4321000000.0,,590000000.0,,77000000.0,-3755000000.0,,-150000000.0,-5040000000.0,-812000000.0,631000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2014.0,Q2,2014-04-01,2014-06-30,,-93000000.0,,,50000000.0,,,-2478000000.0,,,-1087000000.0,26000000.0,-1366000000.0,,,,-1087000000.0,26000000.0,-1366000000.0,-2427000000.0,1262000000.0,1262000000.0,,-200000000.0,,61000000.0,-955000000.0,,-33000000.0,,-132000000.0,91000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2014.0,Q1,2014-01-01,2014-03-31,2014-04-24 14:24:16+00:00,,,,50000000.0,,,1125000000.0,,,-1756000000.0,76000000.0,2125000000.0,,,,-1756000000.0,76000000.0,2125000000.0,445000000.0,1175000000.0,1175000000.0,,-225000000.0,,5000000.0,-957000000.0,,-27000000.0,-527000000.0,-272000000.0,98000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2014.0,Q1TTM,2013-04-01,2014-03-31,,,2448000000.0,1099000000.0,208000000.0,,,-389000000.0,,4196000000.0,-5352000000.0,490000000.0,4707000000.0,,,,-5352000000.0,490000000.0,4707000000.0,-155000000.0,4325000000.0,4325000000.0,,563000000.0,,22000000.0,-3683000000.0,,-143000000.0,-5050000000.0,-815000000.0,611000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2015.0,FY,2015-01-01,2015-12-31,2018-02-27 17:31:37+00:00,0.0,3029000000.0,776000000.0,225000000.0,0.0,,441000000.0,,0.0,-6780000000.0,-15000000.0,5843000000.0,,,,-6780000000.0,-15000000.0,5843000000.0,-952000000.0,5243000000.0,5243000000.0,,-66000000.0,,-8000000.0,-4179000000.0,-132000000.0,-229000000.0,-2047000000.0,-554000000.0,354000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2015.0,Q4,2015-10-01,2015-12-31,,,3029000000.0,776000000.0,75000000.0,,,554000000.0,,-9000000.0,-1181000000.0,-110000000.0,1753000000.0,,,,-1181000000.0,-110000000.0,1753000000.0,462000000.0,1248000000.0,1248000000.0,,-124000000.0,,-10000000.0,-1108000000.0,-132000000.0,-67000000.0,-28000000.0,-36000000.0,99000000.0,
