company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2010.0,Q2YTD,2010-01-01,2010-06-30,,0.57,0.57,,79420000.0,0.56,61033000.0,155539000.0,148068000.0,7471000.0,155539000.0,241991000.0,714585000.0,1836000.0,84570000.0,-146000.0,,90947000.0,241991000.0,472594000.0,10930000.0,392000.0,254791000.0,217803000.0,-8702000.0,209101000.0,714585000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2010.0,Q2TTM,2009-07-01,2010-06-30,,-1.44,-1.44,,120252000.0,-1.45,75839000.0,294760000.0,248117000.0,46643000.0,294760000.0,364083000.0,780620000.0,-1988000.0,-153626000.0,-1048000.0,,107604000.0,364083000.0,416537000.0,18465000.0,1054000.0,73182000.0,343355000.0,-19399000.0,323956000.0,780620000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2010.0,Q2,2010-04-01,2010-06-30,2011-08-04 10:28:46+00:00,,,,33928000.0,,31505000.0,90916000.0,83445000.0,7471000.0,90916000.0,105444000.0,282180000.0,291000.0,,-17000.0,,23126000.0,105444000.0,176736000.0,5251000.0,211000.0,57037000.0,119699000.0,-4749000.0,114950000.0,282180000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2010.0,Q1TTM,2009-04-01,2010-03-31,,-0.59,-0.59,,128933000.0,-0.6,80803000.0,300427000.0,261255000.0,39172000.0,300427000.0,395479000.0,980600000.0,143000.0,-6238000.0,-971000.0,,109198000.0,395479000.0,585121000.0,13328000.0,1044000.0,230922000.0,354199000.0,-12141000.0,342058000.0,980600000.0,113400000.0,113400000.0,115400000.0
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2010.0,Q1,2010-01-01,2010-03-31,2011-05-03 17:04:47+00:00,0.57,0.57,,45492000.0,0.56,29528000.0,64623000.0,64623000.0,,64623000.0,136547000.0,432405000.0,1545000.0,84570000.0,-129000.0,,67821000.0,136547000.0,295858000.0,5679000.0,181000.0,197754000.0,98104000.0,-3953000.0,94151000.0,432405000.0,113400000.0,113400000.0,115400000.0
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2011.0,Q4,2011-10-01,2011-12-31,,,,,54636000.0,,-4649000.0,45101000.0,33117000.0,11984000.0,45101000.0,162508000.0,275068000.0,1015000.0,,-169000.0,,27962000.0,162508000.0,112560000.0,3070000.0,392000.0,82429000.0,30131000.0,-1663000.0,28468000.0,275068000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2011.0,FY,2011-01-01,2011-12-31,2014-03-03 17:09:23+00:00,,,,183903000.0,,-5659000.0,736841000.0,135739000.0,601102000.0,736841000.0,508066000.0,939229000.0,-162000.0,,-1577000.0,,99254000.0,508066000.0,431163000.0,20071000.0,730000.0,281580000.0,149583000.0,-19503000.0,130080000.0,939229000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2011.0,Q3TTM,2010-10-01,2011-09-30,,-0.57,-0.57,,153083000.0,-0.56,23553000.0,749025000.0,162013000.0,587012000.0,749025000.0,413458000.0,728722000.0,-3167000.0,-84570000.0,-1555000.0,,42863000.0,413458000.0,315264000.0,17496000.0,786000.0,109821000.0,205443000.0,-19877000.0,185566000.0,728722000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2011.0,Q3YTD,2011-01-01,2011-09-30,,,,,129267000.0,,-1010000.0,691740000.0,102622000.0,589118000.0,691740000.0,345558000.0,664161000.0,-1177000.0,,-1408000.0,,71292000.0,345558000.0,318603000.0,17001000.0,338000.0,199151000.0,119452000.0,-17840000.0,101612000.0,664161000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2011.0,Q3,2011-07-01,2011-09-30,2012-11-08 16:27:39+00:00,,,,50306000.0,,-3876000.0,193809000.0,31424000.0,162385000.0,193809000.0,129767000.0,234698000.0,-458000.0,,14000.0,,22649000.0,129767000.0,104931000.0,4233000.0,277000.0,72969000.0,31962000.0,-4414000.0,27548000.0,234698000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2011.0,Q2TTM,2010-07-01,2011-06-30,,-0.57,-0.57,,137842000.0,-0.56,33767000.0,622387000.0,190731000.0,431656000.0,622387000.0,390632000.0,732583000.0,-3016000.0,-84570000.0,-874000.0,,41604000.0,390632000.0,341951000.0,21393000.0,958000.0,94002000.0,247949000.0,-23451000.0,224498000.0,732583000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2011.0,Q2YTD,2011-01-01,2011-06-30,,,,,78961000.0,,2866000.0,497931000.0,71198000.0,426733000.0,497931000.0,215791000.0,429463000.0,-719000.0,,-1422000.0,,48643000.0,215791000.0,213672000.0,12768000.0,61000.0,126182000.0,87490000.0,-13426000.0,74064000.0,429463000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2011.0,Q2,2011-04-01,2011-06-30,2012-08-03 17:44:05+00:00,,,,40807000.0,,280000.0,465859000.0,44403000.0,421456000.0,465859000.0,104517000.0,223497000.0,365000.0,,-1391000.0,,27829000.0,104517000.0,118980000.0,7449000.0,32000.0,67245000.0,51735000.0,-7052000.0,44683000.0,223497000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2011.0,Q1TTM,2010-04-01,2011-03-31,,-0.57,-0.57,,130963000.0,-0.56,64992000.0,247444000.0,229773000.0,17671000.0,247444000.0,391559000.0,791266000.0,-3090000.0,-84570000.0,500000.0,,36901000.0,391559000.0,399707000.0,19195000.0,1137000.0,83794000.0,315913000.0,-21148000.0,294765000.0,791266000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2011.0,Q1,2011-01-01,2011-03-31,2012-05-02 16:14:39+00:00,,,,38154000.0,,2586000.0,32072000.0,26795000.0,5277000.0,32072000.0,111274000.0,205966000.0,-1084000.0,,-31000.0,,20814000.0,111274000.0,94692000.0,5319000.0,29000.0,58937000.0,35755000.0,-6374000.0,29381000.0,205966000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2012.0,Q4,2012-10-01,2012-12-31,,,,,64577000.0,,-22687000.0,54071000.0,70537000.0,-16466000.0,54071000.0,193768000.0,354202000.0,-97000.0,,-4524000.0,,39879000.0,193768000.0,160434000.0,12777000.0,222000.0,99932000.0,60502000.0,-12652000.0,47850000.0,354202000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2012.0,FY,2012-01-01,2012-12-31,2015-03-02 17:18:08+00:00,,,,247900000.0,,-19829000.0,180602000.0,203299000.0,-22697000.0,180602000.0,752173000.0,1392607000.0,613000.0,,-7202000.0,,144684000.0,752173000.0,640434000.0,72940000.0,745000.0,385382000.0,255052000.0,-71582000.0,183470000.0,1392607000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2012.0,Q3TTM,2011-10-01,2012-09-30,,,,,237959000.0,,-1791000.0,171632000.0,165879000.0,5753000.0,171632000.0,720913000.0,1313473000.0,1725000.0,,-2847000.0,,132767000.0,720913000.0,592560000.0,63233000.0,915000.0,367879000.0,224681000.0,-60593000.0,164088000.0,1313473000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2012.0,Q3YTD,2012-01-01,2012-09-30,,,,,183323000.0,,2858000.0,126531000.0,132762000.0,-6231000.0,126531000.0,558405000.0,1038405000.0,710000.0,,-2678000.0,,104805000.0,558405000.0,480000000.0,60163000.0,523000.0,285450000.0,194550000.0,-58930000.0,135620000.0,1038405000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2012.0,Q3,2012-07-01,2012-09-30,2013-11-08 15:06:47+00:00,,,,63027000.0,,8533000.0,27579000.0,26415000.0,1164000.0,27579000.0,188152000.0,353910000.0,-505000.0,,-559000.0,,43954000.0,188152000.0,165758000.0,24146000.0,263000.0,106422000.0,59336000.0,-24388000.0,34948000.0,353910000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2012.0,Q2TTM,2011-07-01,2012-06-30,,,,,225238000.0,,-14200000.0,337862000.0,170888000.0,166974000.0,337862000.0,662528000.0,1194261000.0,1772000.0,,-2274000.0,,111462000.0,662528000.0,531733000.0,43320000.0,929000.0,334426000.0,197307000.0,-40619000.0,156688000.0,1194261000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2012.0,Q2YTD,2012-01-01,2012-06-30,,,,,120296000.0,,-5675000.0,98952000.0,106347000.0,-7395000.0,98952000.0,370253000.0,684495000.0,1215000.0,,-2119000.0,,60851000.0,370253000.0,314242000.0,36017000.0,260000.0,179028000.0,135214000.0,-34542000.0,100672000.0,684495000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2012.0,Q2,2012-04-01,2012-06-30,2013-08-07 18:12:38+00:00,,,,61330000.0,,-5171000.0,49435000.0,50848000.0,-1413000.0,49435000.0,188114000.0,351018000.0,-122000.0,,-2063000.0,,33224000.0,188114000.0,162904000.0,24760000.0,146000.0,92491000.0,70413000.0,-24736000.0,45677000.0,351018000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2012.0,Q1TTM,2011-04-01,2012-03-31,,,,,204715000.0,,-8749000.0,754286000.0,164443000.0,589843000.0,754286000.0,578931000.0,1066740000.0,2259000.0,,-1602000.0,,106067000.0,578931000.0,487809000.0,26009000.0,815000.0,309180000.0,178629000.0,-22935000.0,155694000.0,1066740000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2012.0,Q1,2012-01-01,2012-03-31,2013-05-10 17:09:39+00:00,,,,58966000.0,,-504000.0,49517000.0,55499000.0,-5982000.0,49517000.0,182139000.0,333477000.0,1337000.0,,-56000.0,,27627000.0,182139000.0,151338000.0,11257000.0,114000.0,86537000.0,64801000.0,-9806000.0,54995000.0,333477000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2013.0,Q4,2013-10-01,2013-12-31,,,,,70587000.0,,-5811000.0,49698000.0,49698000.0,,49698000.0,223553000.0,393355000.0,-616000.0,,-1140000.0,,39869000.0,223553000.0,169802000.0,16417000.0,434000.0,109316000.0,60486000.0,-16599000.0,43887000.0,393355000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2013.0,FY,2013-01-01,2013-12-31,2015-03-02 17:18:08+00:00,,,,271008000.0,,8663000.0,252576000.0,252576000.0,0.0,252576000.0,860893000.0,1579284000.0,-2221000.0,,-20119000.0,,135826000.0,860893000.0,718391000.0,69794000.0,1578000.0,386715000.0,331676000.0,-70437000.0,261239000.0,1579284000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2013.0,Q3TTM,2012-10-01,2013-09-30,,,,,264998000.0,,-8213000.0,256949000.0,273415000.0,-16466000.0,256949000.0,831108000.0,1540131000.0,-1702000.0,,-23503000.0,,135836000.0,831108000.0,709023000.0,66154000.0,1366000.0,377331000.0,331692000.0,-66490000.0,265202000.0,1540131000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2013.0,Q3YTD,2013-01-01,2013-09-30,,,,,200421000.0,,14474000.0,202878000.0,202878000.0,,202878000.0,637340000.0,1185929000.0,-1605000.0,,-18979000.0,,95957000.0,637340000.0,548589000.0,53377000.0,1144000.0,277399000.0,271190000.0,-53838000.0,217352000.0,1185929000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2013.0,Q3,2013-07-01,2013-09-30,2014-11-07 11:18:46+00:00,,,0.0,69274000.0,,-453000.0,51900000.0,51900000.0,0.0,51900000.0,211827000.0,382808000.0,-368000.0,,-65000.0,,33263000.0,211827000.0,170981000.0,17111000.0,417000.0,102472000.0,68509000.0,-17062000.0,51447000.0,382808000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2013.0,Q2TTM,2012-07-01,2013-06-30,,,,,258751000.0,,773000.0,232628000.0,247930000.0,-15302000.0,232628000.0,807433000.0,1511233000.0,-1839000.0,,-23997000.0,,146527000.0,807433000.0,703800000.0,73189000.0,1212000.0,381281000.0,322519000.0,-73816000.0,248703000.0,1511233000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2013.0,Q2YTD,2013-01-01,2013-06-30,,,,,131147000.0,,14927000.0,150978000.0,150978000.0,,150978000.0,425513000.0,803121000.0,-1237000.0,,-18914000.0,,62694000.0,425513000.0,377608000.0,36266000.0,727000.0,174927000.0,202681000.0,-36776000.0,165905000.0,803121000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2013.0,Q2,2013-04-01,2013-06-30,2014-08-08 14:19:47+00:00,,,0.0,66531000.0,,11663000.0,82844000.0,82844000.0,0.0,82844000.0,216044000.0,408883000.0,-443000.0,,-19222000.0,,33263000.0,216044000.0,192839000.0,17685000.0,368000.0,80572000.0,112267000.0,-17760000.0,94507000.0,408883000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2013.0,Q1TTM,2012-04-01,2013-03-31,,,,,253550000.0,,-16061000.0,199219000.0,215934000.0,-16715000.0,199219000.0,779503000.0,1453368000.0,-1518000.0,,-6838000.0,,146488000.0,779503000.0,673865000.0,80264000.0,990000.0,393200000.0,280665000.0,-80792000.0,199873000.0,1453368000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2013.0,Q1,2013-01-01,2013-03-31,2014-05-12 17:15:39+00:00,,,,64616000.0,,3264000.0,68134000.0,68134000.0,0.0,68134000.0,209469000.0,394238000.0,-794000.0,,308000.0,,29431000.0,209469000.0,184769000.0,18581000.0,359000.0,94355000.0,90414000.0,-19016000.0,71398000.0,394238000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 13:33:01+00:00,,,,322600000.0,,-150700000.0,-114900000.0,-118900000.0,4000000.0,-114900000.0,991300000.0,1824400000.0,-800000.0,,-22600000.0,,699800000.0,991300000.0,833100000.0,103900000.0,1800000.0,999800000.0,-166700000.0,-102900000.0,-269600000.0,1824400000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2014.0,Q4,2014-10-01,2014-12-31,,,,-0.2,92546000.0,,-114535000.0,-326936000.0,-326913000.0,-23000.0,-326936000.0,279446000.0,556228000.0,-173000.0,,-3445000.0,,599443000.0,279446000.0,276782000.0,29592000.0,79000.0,688544000.0,-411762000.0,-29686000.0,-441448000.0,556228000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2014.0,Q3TTM,2013-10-01,2014-09-30,,,,0.2,300641000.0,,-41976000.0,261734000.0,257711000.0,4023000.0,261734000.0,935407000.0,1661527000.0,-1243000.0,,-20295000.0,,140226000.0,935407000.0,726120000.0,90725000.0,2155000.0,420572000.0,305548000.0,-89813000.0,215735000.0,1661527000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2014.0,Q3,2014-07-01,2014-09-30,2015-11-03 17:22:45+00:00,,,0.1,81503000.0,,-38428000.0,119597000.0,119597000.0,0.0,119597000.0,246907000.0,467692000.0,269000.0,,58000.0,,33040000.0,246907000.0,220785000.0,25656000.0,372000.0,114601000.0,106184000.0,-25015000.0,81169000.0,467692000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2014.0,Q3YTD,2014-01-01,2014-09-30,,,,0.2,230054000.0,,-36165000.0,212036000.0,208013000.0,4023000.0,212036000.0,711854000.0,1268172000.0,-627000.0,,-19155000.0,,100357000.0,711854000.0,556318000.0,74308000.0,1721000.0,311256000.0,245062000.0,-73214000.0,171848000.0,1268172000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2014.0,Q2TTM,2013-07-01,2014-06-30,,,,0.1,288412000.0,,-4001000.0,194037000.0,190014000.0,4023000.0,194037000.0,900327000.0,1576643000.0,-1880000.0,,-20418000.0,,140449000.0,900327000.0,676316000.0,82180000.0,2200000.0,408443000.0,267873000.0,-81860000.0,186013000.0,1576643000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2014.0,Q2,2014-04-01,2014-06-30,2015-08-05 16:30:09+00:00,,,0.1,77678000.0,,1982000.0,32844000.0,32864000.0,-20000.0,32844000.0,244578000.0,422878000.0,-545000.0,,859000.0,,37442000.0,244578000.0,178300000.0,27692000.0,762000.0,115979000.0,62321000.0,-27475000.0,34846000.0,422878000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2014.0,Q2YTD,2014-01-01,2014-06-30,,,,0.1,148551000.0,,2263000.0,92439000.0,88416000.0,4023000.0,92439000.0,464947000.0,800480000.0,-896000.0,,-19213000.0,,67317000.0,464947000.0,335533000.0,48652000.0,1349000.0,196655000.0,138878000.0,-48199000.0,90679000.0,800480000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2014.0,Q1TTM,2013-04-01,2014-03-31,,,,,277265000.0,,5680000.0,244037000.0,239994000.0,4043000.0,244037000.0,871793000.0,1562648000.0,-1778000.0,,-40499000.0,,136270000.0,871793000.0,690855000.0,72173000.0,1806000.0,373036000.0,317819000.0,-72145000.0,245674000.0,1562648000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2014.0,Q1,2014-01-01,2014-03-31,2015-05-06 19:32:47+00:00,,,0.0,70873000.0,,281000.0,59595000.0,55552000.0,4043000.0,59595000.0,220369000.0,377602000.0,-351000.0,,-20072000.0,,29875000.0,220369000.0,157233000.0,20960000.0,587000.0,80676000.0,76557000.0,-20724000.0,55833000.0,377602000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 13:22:48+00:00,,,0.4,391400000.0,,64400000.0,93300000.0,93300000.0,,93300000.0,993100000.0,2137000000.0,-3700000.0,0.0,-7700000.0,,453100000.0,993100000.0,1143900000.0,146800000.0,1100000.0,836800000.0,307100000.0,-149400000.0,157700000.0,2137000000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2015.0,Q4,2015-10-01,2015-12-31,,0.25,0.25,-0.3,102220000.0,0.25,13573000.0,124296000.0,124296000.0,,124296000.0,235822000.0,535825000.0,-779000.0,,-9825000.0,,27356000.0,235822000.0,300003000.0,41914000.0,310000.0,119751000.0,180252000.0,-42383000.0,137869000.0,535825000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2015.0,Q3,2015-07-01,2015-09-30,2016-11-01 14:58:00+00:00,-1.92,-1.92,0.1,104100000.0,-1.92,25900000.0,-239400000.0,-239400000.0,,-239400000.0,247600000.0,545400000.0,-1800000.0,,2300000.0,,362000000.0,247600000.0,297800000.0,41300000.0,200000.0,468400000.0,-170600000.0,-42900000.0,-213500000.0,545400000.0,124700000.0,124700000.0,124700000.0
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2015.0,Q3YTD,2015-01-01,2015-09-30,,-0.25,-0.25,0.3,289180000.0,-0.25,50827000.0,-30996000.0,-30996000.0,,-30996000.0,757278000.0,1601175000.0,-2921000.0,,2125000.0,,425744000.0,757278000.0,843897000.0,104886000.0,790000.0,717049000.0,126848000.0,-107017000.0,19831000.0,1601175000.0,124700000.0,124700000.0,124700000.0
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2015.0,Q3TTM,2014-10-01,2015-09-30,,-0.25,-0.25,0.1,381726000.0,-0.25,-63708000.0,-357932000.0,-357909000.0,-23000.0,-357932000.0,1036724000.0,2157403000.0,-3094000.0,,-1320000.0,,1025187000.0,1036724000.0,1120679000.0,134478000.0,869000.0,1405593000.0,-284914000.0,-136703000.0,-421617000.0,2157403000.0,124700000.0,124700000.0,124700000.0
