company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Helmerich and Payne Inc,HP,,46765,2010.0,Q2TTM,2009-04-01,2010-03-31,,-16000.0,,,,239860000.0,,90509000.0,2522038000.0,-136903000.0,-473156000.0,608393000.0,-3370000.0,22567000.0,-136903000.0,-476526000.0,630960000.0,17531000.0,214514000.0,269440000.0,-54926000.0,8584000.0,4247000.0,280000.0,-21150000.0,-16000.0,-493273000.0,-2642038000.0,,12516000.0,7353000.0
Helmerich and Payne Inc,HP,,46765,2010.0,Q2,2010-01-01,2010-03-31,,,,,,63493000.0,,-36303000.0,275000000.0,-49120000.0,-63880000.0,103335000.0,-123000.0,-142000.0,-49120000.0,-64003000.0,103193000.0,-9930000.0,46747000.0,74105000.0,-27358000.0,2040000.0,1180000.0,,-5300000.0,,-77527000.0,-320000000.0,,12516000.0,1131000.0
Helmerich and Payne Inc,HP,,46765,2010.0,Q2YTD,2009-10-01,2010-03-31,2011-05-06 10:05:09+00:00,,,,,124210000.0,,-43578000.0,710000000.0,-95419000.0,-126201000.0,226614000.0,-86000.0,-1105000.0,-95419000.0,-126287000.0,225509000.0,3803000.0,109982000.0,137907000.0,-27925000.0,8075000.0,2206000.0,,-10587000.0,-16000.0,-142318000.0,-797038000.0,,12516000.0,3617000.0
Helmerich and Payne Inc,HP,,46765,2010.0,Q1TTM,2009-01-01,2009-12-31,,-16000.0,,,,233480000.0,,208689000.0,3354708000.0,-50257000.0,-694357000.0,740967000.0,-3247000.0,22709000.0,-50257000.0,-697604000.0,763676000.0,15815000.0,271505000.0,299073000.0,-27568000.0,-275000.0,3198000.0,280000.0,-21125000.0,-12516000.0,-691249000.0,-3387038000.0,,,9144000.0
Helmerich and Payne Inc,HP,,46765,2010.0,Q1,2009-10-01,2009-12-31,2011-02-07 11:38:43+00:00,,,,,60717000.0,,-7275000.0,435000000.0,-46299000.0,-62321000.0,123279000.0,37000.0,-963000.0,-46299000.0,-62284000.0,122316000.0,13733000.0,63235000.0,63802000.0,-567000.0,6035000.0,1026000.0,,-5287000.0,-16000.0,-64791000.0,-477038000.0,,,2486000.0
Helmerich and Payne Inc,HP,,46765,2011.0,Q4,2011-07-01,2011-09-30,,,,,,87018000.0,,73225000.0,-4844000.0,-9497000.0,-195431000.0,281203000.0,,-94000.0,-9497000.0,-195431000.0,281109000.0,76181000.0,121420000.0,121514000.0,-94000.0,-554000.0,2866000.0,,-7519000.0,,-200488000.0,,,,5057000.0
Helmerich and Payne Inc,HP,,46765,2011.0,FY,2010-10-01,2011-09-30,2013-11-27 12:35:49+00:00,-4000000.0,,,,315468000.0,,230507000.0,10000000.0,-8789000.0,-667537000.0,978034000.0,,-482000.0,-8789000.0,-667537000.0,977552000.0,301226000.0,434186000.0,434668000.0,-482000.0,-2609000.0,27952000.0,,-26741000.0,,-694264000.0,-20000000.0,,3932000.0,26795000.0
Helmerich and Payne Inc,HP,,46765,2011.0,Q3TTM,2010-07-01,2011-06-30,,-4000000.0,,,,301690000.0,,130421000.0,74844000.0,-35438000.0,-579908000.0,828937000.0,,-3243000.0,-35438000.0,-579908000.0,825694000.0,210348000.0,395811000.0,396445000.0,-634000.0,381000.0,25303000.0,,-25585000.0,,-603148000.0,-110000000.0,,3932000.0,23308000.0
Helmerich and Payne Inc,HP,,46765,2011.0,Q3,2011-04-01,2011-06-30,,,,,,79109000.0,,57188000.0,4844000.0,1561000.0,-198877000.0,244698000.0,,-2000.0,1561000.0,-198877000.0,244696000.0,47380000.0,109826000.0,109828000.0,-2000.0,-1427000.0,3155000.0,,-6438000.0,,-207525000.0,,,3932000.0,4716000.0
Helmerich and Payne Inc,HP,,46765,2011.0,Q3YTD,2010-10-01,2011-06-30,2012-08-03 09:12:06+00:00,-4000000.0,,,,228450000.0,,157282000.0,14844000.0,708000.0,-472106000.0,696831000.0,,-388000.0,708000.0,-472106000.0,696443000.0,225045000.0,312766000.0,313154000.0,-388000.0,-2055000.0,25086000.0,,-19222000.0,,-493776000.0,-20000000.0,,3932000.0,21738000.0
Helmerich and Payne Inc,HP,,46765,2011.0,Q2TTM,2010-04-01,2011-03-31,,-4000000.0,,,,287789000.0,,50435000.0,195000000.0,-91584000.0,-456233000.0,692169000.0,31000.0,-3643000.0,-91584000.0,-456202000.0,688526000.0,140740000.0,249270000.0,351500000.0,-102230000.0,2445000.0,22867000.0,,-24451000.0,,-473505000.0,-285000000.0,,,21272000.0
Helmerich and Payne Inc,HP,,46765,2011.0,Q2,2011-01-01,2011-03-31,,,,,,76161000.0,,39287000.0,,9802000.0,-156033000.0,213263000.0,,-171000.0,9802000.0,-156033000.0,213092000.0,66861000.0,98790000.0,98961000.0,-171000.0,-1146000.0,16210000.0,,-6408000.0,,-170027000.0,,,,13994000.0
Helmerich and Payne Inc,HP,,46765,2011.0,Q2YTD,2010-10-01,2011-03-31,2012-05-04 10:24:04+00:00,-4000000.0,,,,149341000.0,,100094000.0,10000000.0,-853000.0,-273229000.0,452133000.0,,-386000.0,-853000.0,-273229000.0,451747000.0,177665000.0,202940000.0,203326000.0,-386000.0,-628000.0,21931000.0,,-12784000.0,,-286251000.0,-20000000.0,,,17022000.0
Helmerich and Payne Inc,HP,,46765,2011.0,Q1TTM,2010-01-01,2010-12-31,,-4000000.0,,,,275121000.0,,-25155000.0,470000000.0,-150506000.0,-364080000.0,582241000.0,-92000.0,-3614000.0,-150506000.0,-364172000.0,578627000.0,63949000.0,197227000.0,326644000.0,-129417000.0,5631000.0,7837000.0,,-23343000.0,,-381005000.0,-605000000.0,,12516000.0,8409000.0
Helmerich and Payne Inc,HP,,46765,2011.0,Q1,2010-10-01,2010-12-31,2012-02-07 10:17:48+00:00,-4000000.0,,,,73180000.0,,60807000.0,10000000.0,-10655000.0,-117196000.0,238870000.0,,-215000.0,-10655000.0,-117196000.0,238655000.0,110804000.0,104150000.0,104365000.0,-215000.0,518000.0,5721000.0,,-6376000.0,,-116224000.0,-20000000.0,,,3028000.0
Helmerich and Payne Inc,HP,,46765,2012.0,Q4,2012-07-01,2012-09-30,,,,,,115145000.0,,122605000.0,16045000.0,-132244000.0,-315381000.0,387345000.0,7500000.0,9000.0,-132244000.0,-307881000.0,387354000.0,-52771000.0,157115000.0,149606000.0,7509000.0,-11000.0,346000.0,,-7429000.0,,-323437000.0,-135000000.0,-6206000.0,,8056000.0
Helmerich and Payne Inc,HP,,46765,2012.0,FY,2011-10-01,2012-09-30,2014-11-26 13:16:50+00:00,,,,,387549000.0,,40178000.0,20000000.0,-218197000.0,-1057786000.0,1000396000.0,7500000.0,-64000.0,-218197000.0,-1050286000.0,1000332000.0,-268151000.0,581045000.0,573609000.0,7436000.0,-940000.0,4462000.0,,-30049000.0,,-1097680000.0,-135000000.0,-77610000.0,,39894000.0
Helmerich and Payne Inc,HP,,46765,2012.0,Q3TTM,2011-07-01,2012-06-30,,,,,,359422000.0,,-9202000.0,-889000.0,-95450000.0,-937836000.0,894254000.0,,-167000.0,-95450000.0,-937836000.0,894087000.0,-139199000.0,545350000.0,545517000.0,-167000.0,-1483000.0,6982000.0,,-30139000.0,,-974731000.0,,-71404000.0,,36895000.0
Helmerich and Payne Inc,HP,,46765,2012.0,Q3,2012-04-01,2012-06-30,,,,,,95182000.0,,-73763000.0,3955000.0,-74428000.0,-275247000.0,174174000.0,,-18000.0,-74428000.0,-275247000.0,174156000.0,-175519000.0,149925000.0,149943000.0,-18000.0,2812000.0,571000.0,,-7550000.0,,-281542000.0,,-71404000.0,,6295000.0
Helmerich and Payne Inc,HP,,46765,2012.0,Q3YTD,2011-10-01,2012-06-30,2013-08-02 09:11:22+00:00,,,,,272404000.0,,-82427000.0,3955000.0,-85953000.0,-742405000.0,613051000.0,,-73000.0,-85953000.0,-742405000.0,612978000.0,-215380000.0,423930000.0,424003000.0,-73000.0,-929000.0,4116000.0,,-22620000.0,,-774243000.0,,-71404000.0,,31838000.0
Helmerich and Payne Inc,HP,,46765,2012.0,Q2TTM,2011-04-01,2012-03-31,,,,,,343349000.0,,121749000.0,,-19461000.0,-861466000.0,964778000.0,,-151000.0,-19461000.0,-861466000.0,964627000.0,83700000.0,505251000.0,505402000.0,-151000.0,-5722000.0,9566000.0,,-29027000.0,,-900714000.0,,,3932000.0,35316000.0
Helmerich and Payne Inc,HP,,46765,2012.0,Q2,2012-01-01,2012-03-31,,,,,,90934000.0,,-15487000.0,,-5288000.0,-220370000.0,202228000.0,,-44000.0,-5288000.0,-220370000.0,202184000.0,-23474000.0,129719000.0,129763000.0,-44000.0,-2982000.0,2260000.0,,-7548000.0,,-235758000.0,,,,15388000.0
Helmerich and Payne Inc,HP,,46765,2012.0,Q2YTD,2011-10-01,2012-03-31,2013-05-03 09:02:19+00:00,,,,,177222000.0,,-8664000.0,,-11525000.0,-467158000.0,438877000.0,,-55000.0,-11525000.0,-467158000.0,438822000.0,-39861000.0,274005000.0,274060000.0,-55000.0,-3741000.0,3545000.0,,-15070000.0,,-492701000.0,,,,25543000.0
Helmerich and Payne Inc,HP,,46765,2012.0,Q1TTM,2011-01-01,2011-12-31,,,,,,328576000.0,,176523000.0,,-4371000.0,-797129000.0,975813000.0,,-278000.0,-4371000.0,-797129000.0,975535000.0,174035000.0,474322000.0,474600000.0,-278000.0,-3886000.0,23516000.0,,-27887000.0,,-834983000.0,,,3932000.0,33922000.0
Helmerich and Payne Inc,HP,,46765,2012.0,Q1,2011-10-01,2011-12-31,2013-02-07 12:08:47+00:00,,,,,86288000.0,,6823000.0,,-6237000.0,-246788000.0,236649000.0,,-11000.0,-6237000.0,-246788000.0,236638000.0,-16387000.0,144286000.0,144297000.0,-11000.0,-759000.0,1285000.0,,-7522000.0,,-256943000.0,,,,10155000.0
Helmerich and Payne Inc,HP,,46765,2013.0,FY,2012-10-01,2013-09-30,2015-11-25 14:02:07+00:00,,409000.0,,,455623000.0,,-29078000.0,,-111593000.0,-548819000.0,996999000.0,15000000.0,186000.0,-111593000.0,-533819000.0,997185000.0,351773000.0,736639000.0,721453000.0,15186000.0,-151408000.0,21460000.0,,-93053000.0,,-809066000.0,-40000000.0,,232221000.0,28026000.0
Helmerich and Payne Inc,HP,,46765,2013.0,Q4,2013-07-01,2013-09-30,,,409000.0,,,118801000.0,,-46308000.0,,-83935000.0,-184219000.0,235542000.0,,,-83935000.0,-184219000.0,235542000.0,-32612000.0,159797000.0,159797000.0,,2843000.0,9599000.0,,-53534000.0,,-190516000.0,-40000000.0,,,6297000.0
Helmerich and Payne Inc,HP,,46765,2013.0,Q3TTM,2012-07-01,2013-06-30,,,,,,451967000.0,,139835000.0,16045000.0,-159902000.0,-679981000.0,1148802000.0,22500000.0,195000.0,-159902000.0,-657481000.0,1148997000.0,331614000.0,733957000.0,711262000.0,22695000.0,-154262000.0,12207000.0,,-46948000.0,,-941987000.0,-135000000.0,-6206000.0,232221000.0,29785000.0
Helmerich and Payne Inc,HP,,46765,2013.0,Q3,2013-04-01,2013-06-30,,,,,,117790000.0,,49638000.0,,-14463000.0,39620000.0,267149000.0,15000000.0,181000.0,-14463000.0,54620000.0,267330000.0,307487000.0,266159000.0,250978000.0,15181000.0,-151257000.0,1587000.0,,-16050000.0,,-180077000.0,,,214119000.0,5578000.0
Helmerich and Payne Inc,HP,,46765,2013.0,Q3YTD,2012-10-01,2013-06-30,2014-08-08 12:33:27+00:00,,,,,336822000.0,,17230000.0,,-27658000.0,-364600000.0,761457000.0,15000000.0,186000.0,-27658000.0,-349600000.0,761643000.0,384385000.0,576842000.0,561656000.0,15186000.0,-154251000.0,11861000.0,,-39519000.0,,-618550000.0,,,232221000.0,21729000.0
Helmerich and Payne Inc,HP,,46765,2013.0,Q2TTM,2012-04-01,2013-03-31,,,,,,429359000.0,,16434000.0,20000000.0,-219867000.0,-994848000.0,1055827000.0,7500000.0,-4000.0,-219867000.0,-987348000.0,1055823000.0,-151392000.0,617723000.0,610227000.0,7496000.0,-193000.0,11191000.0,,-38448000.0,,-1043452000.0,-135000000.0,-77610000.0,18102000.0,30502000.0
Helmerich and Payne Inc,HP,,46765,2013.0,Q2,2013-01-01,2013-03-31,,,,,,112433000.0,,-116068000.0,,-10252000.0,-210292000.0,152378000.0,,13000.0,-10252000.0,-210292000.0,152391000.0,-68153000.0,151080000.0,151067000.0,13000.0,4946000.0,5785000.0,,-16037000.0,,-219029000.0,,,,8737000.0
Helmerich and Payne Inc,HP,,46765,2013.0,Q2YTD,2012-10-01,2013-03-31,2014-05-02 09:14:30+00:00,,,,,219032000.0,,-32408000.0,,-13195000.0,-404220000.0,494308000.0,,5000.0,-13195000.0,-404220000.0,494313000.0,76898000.0,310683000.0,310678000.0,5000.0,-2994000.0,10274000.0,,-23469000.0,,-438473000.0,,,18102000.0,16151000.0
Helmerich and Payne Inc,HP,,46765,2013.0,Q1TTM,2012-01-01,2012-12-31,,,,,,407860000.0,,117015000.0,20000000.0,-214903000.0,-1004926000.0,1105677000.0,7500000.0,-61000.0,-214903000.0,-997426000.0,1105616000.0,-106713000.0,596362000.0,588923000.0,7439000.0,-8121000.0,7666000.0,,-29959000.0,,-1060181000.0,-135000000.0,-77610000.0,18102000.0,37153000.0
Helmerich and Payne Inc,HP,,46765,2013.0,Q1,2012-10-01,2012-12-31,2014-02-07 10:54:39+00:00,,,,,106599000.0,,83660000.0,,-2943000.0,-193928000.0,341930000.0,,-8000.0,-2943000.0,-193928000.0,341922000.0,145051000.0,159603000.0,159611000.0,-8000.0,-7940000.0,4489000.0,,-7432000.0,,-219444000.0,,,18102000.0,7414000.0
Helmerich and Payne Inc,HP,,46765,2014.0,FY,2013-10-01,2014-09-30,2016-11-23 15:51:57+00:00,,400000.0,,,523984000.0,,-65428000.0,,-332569000.0,-872155000.0,1129129000.0,,-47000.0,-332569000.0,-872155000.0,1129082000.0,-75642000.0,706563000.0,706610000.0,-47000.0,-36437000.0,46817000.0,,-264386000.0,,-951536000.0,-115000000.0,,49205000.0,30176000.0
Helmerich and Payne Inc,HP,,46765,2014.0,Q4,2014-07-01,2014-09-30,,,80000.0,,,150806000.0,,13978000.0,,-188072000.0,-320817000.0,331204000.0,,-17000.0,-188072000.0,-320817000.0,331187000.0,-177702000.0,166532000.0,166549000.0,-17000.0,-209000.0,1772000.0,,-74844000.0,,-329508000.0,-115000000.0,,,8691000.0
Helmerich and Payne Inc,HP,,46765,2014.0,Q3YTD,2013-10-01,2014-06-30,2015-08-07 12:54:17+00:00,,320000.0,,,373178000.0,,-79406000.0,,-144497000.0,-551338000.0,797925000.0,,-30000.0,-144497000.0,-551338000.0,797895000.0,102060000.0,540031000.0,540061000.0,-30000.0,-36228000.0,45045000.0,,-189542000.0,,-622028000.0,,,49205000.0,21485000.0
Helmerich and Payne Inc,HP,,46765,2014.0,Q3TTM,2013-07-01,2014-06-30,,,729000.0,,,491979000.0,,-125714000.0,,-228432000.0,-735557000.0,1033467000.0,,-30000.0,-228432000.0,-735557000.0,1033437000.0,69448000.0,699828000.0,699858000.0,-30000.0,-33385000.0,54644000.0,,-243076000.0,,-812544000.0,-40000000.0,,49205000.0,27782000.0
Helmerich and Payne Inc,HP,,46765,2014.0,Q3,2014-04-01,2014-06-30,,,134000.0,,,128978000.0,,-45783000.0,,-61691000.0,-231244000.0,257895000.0,,-11000.0,-61691000.0,-231244000.0,257884000.0,-35051000.0,192279000.0,192290000.0,-11000.0,-17724000.0,6306000.0,,-67997000.0,,-265275000.0,,,25867000.0,8164000.0
Helmerich and Payne Inc,HP,,46765,2014.0,Q2YTD,2013-10-01,2014-03-31,2015-05-01 14:43:21+00:00,,186000.0,,,244200000.0,,-33623000.0,,-82806000.0,-320094000.0,540030000.0,,-19000.0,-82806000.0,-320094000.0,540011000.0,137111000.0,347752000.0,347771000.0,-19000.0,-18504000.0,38739000.0,,-121545000.0,,-356753000.0,,,23338000.0,13321000.0
Helmerich and Payne Inc,HP,,46765,2014.0,Q2TTM,2013-04-01,2014-03-31,,,595000.0,,,480791000.0,,-30293000.0,,-181204000.0,-464693000.0,1042721000.0,15000000.0,162000.0,-181204000.0,-449693000.0,1042883000.0,411986000.0,773708000.0,758546000.0,15162000.0,-166918000.0,49925000.0,,-191129000.0,,-727346000.0,-40000000.0,,237457000.0,25196000.0
Helmerich and Payne Inc,HP,,46765,2014.0,Q2,2014-01-01,2014-03-31,,,186000.0,,,123963000.0,,-43716000.0,,-44224000.0,-187364000.0,235172000.0,,-19000.0,-44224000.0,-187364000.0,235153000.0,3565000.0,174570000.0,174589000.0,-19000.0,-19850000.0,23461000.0,,-67685000.0,,-216110000.0,,,23338000.0,5408000.0
Helmerich and Payne Inc,HP,,46765,2014.0,Q1TTM,2013-01-01,2013-12-31,,,409000.0,,,469261000.0,,-102645000.0,,-147232000.0,-487621000.0,959927000.0,15000000.0,194000.0,-147232000.0,-472621000.0,960121000.0,340268000.0,750218000.0,735024000.0,15194000.0,-142122000.0,32249000.0,,-139481000.0,,-730265000.0,-40000000.0,,214119000.0,28525000.0
Helmerich and Payne Inc,HP,,46765,2014.0,Q1,2013-10-01,2013-12-31,2015-02-06 11:35:19+00:00,,,,,120237000.0,,10093000.0,,-38582000.0,-132730000.0,304858000.0,,,-38582000.0,-132730000.0,304858000.0,133546000.0,173182000.0,173182000.0,,1346000.0,15278000.0,,-53860000.0,,-140643000.0,,,,7913000.0
Helmerich and Payne Inc,HP,,46765,2015.0,FY,2014-10-01,2015-09-30,2017-11-22 17:10:22+00:00,0.0,749000.0,,,608039000.0,,338217000.0,498127000.0,94912000.0,-1154409000.0,1428621000.0,,-47000.0,94912000.0,-1154409000.0,1428574000.0,369077000.0,420427000.0,420474000.0,-47000.0,61142000.0,1282000.0,,-298367000.0,-45607000.0,-1131445000.0,-46476000.0,-59654000.0,0.0,22643000.0
Helmerich and Payne Inc,HP,,46765,2015.0,Q4,2015-07-01,2015-09-30,,,264000.0,,,174594000.0,,80115000.0,,-121610000.0,-200564000.0,277024000.0,,-6000.0,-121610000.0,-200564000.0,277018000.0,-45156000.0,-27596000.0,-27590000.0,-6000.0,49641000.0,-6798000.0,,-74540000.0,-45607000.0,-159843000.0,-40272000.0,,,4886000.0
Helmerich and Payne Inc,HP,,46765,2015.0,Q3YTD,2014-10-01,2015-06-30,2016-08-05 12:12:51+00:00,,485000.0,,,433445000.0,,258102000.0,498127000.0,216522000.0,-953845000.0,1151597000.0,,-41000.0,216522000.0,-953845000.0,1151556000.0,414233000.0,448023000.0,448064000.0,-41000.0,11501000.0,8080000.0,,-223827000.0,,-971602000.0,-6204000.0,-59654000.0,,17757000.0
Helmerich and Payne Inc,HP,,46765,2015.0,Q3TTM,2014-07-01,2015-06-30,,,565000.0,,,584251000.0,,272080000.0,498127000.0,28450000.0,-1274662000.0,1482801000.0,,-58000.0,28450000.0,-1274662000.0,1482743000.0,236531000.0,614555000.0,614613000.0,-58000.0,11292000.0,9852000.0,,-298671000.0,,-1301110000.0,-121204000.0,-59654000.0,,26448000.0
Helmerich and Payne Inc,HP,,46765,2015.0,Q3,2015-04-01,2015-06-30,,,298000.0,,,144965000.0,,93436000.0,,-77262000.0,-202971000.0,335015000.0,,-27000.0,-77262000.0,-202971000.0,334988000.0,54755000.0,90872000.0,90899000.0,-27000.0,5417000.0,-1914000.0,,-74480000.0,,-205573000.0,-868000.0,,,2602000.0
