company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accumulateddepreciation,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentemployeebenefitliabilities,employeebenefitassets,goodwill,grossppe,intangibleassets,longtermdebt,netinventory,netppe,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,notereceivable,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2011.0,Q2,,2011-06-30,2011-07-27 12:01:39+00:00,1259000000.0,,,-2173000000.0,2810000000.0,0.0,5304000000.0,1820000000.0,465000000.0,1062000000.0,344000000.0,12376000000.0,,174000000.0,3937000000.0,902000000.0,3028000000.0,555000000.0,,2597000000.0,3474000000.0,163000000.0,1612000000.0,0.0,0.0,1086000000.0,899000000.0,9018000000.0,42000000.0,25377000000.0,12149000000.0,7814000000.0,5795000000.0,12149000000.0,12149000000.0,13228000000.0,25377000000.0,14535000000.0,7433000000.0,
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2011.0,Q1,,2011-03-31,2011-04-27 11:53:33+00:00,1347000000.0,,,-2187000000.0,4019000000.0,,6227000000.0,1899000000.0,417000000.0,944000000.0,333000000.0,12376000000.0,,183000000.0,3939000000.0,859000000.0,3046000000.0,691000000.0,,3097000000.0,3563000000.0,213000000.0,1932000000.0,,,1090000000.0,916000000.0,8637000000.0,39000000.0,26790000000.0,12677000000.0,9071000000.0,6161000000.0,12677000000.0,12677000000.0,14113000000.0,26790000000.0,14673000000.0,7952000000.0,
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2012.0,FY,,2012-12-31,2014-02-03 16:43:05+00:00,1392000000.0,,,-4787000000.0,3862000000.0,0.0,3163000000.0,1759000000.0,574000000.0,1173000000.0,,12431000000.0,,,3930000000.0,798000000.0,2887000000.0,1542000000.0,,6085000000.0,2858000000.0,300000000.0,1732000000.0,,,1291000000.0,958000000.0,11138000000.0,,26543000000.0,9514000000.0,8392000000.0,6056000000.0,9514000000.0,9514000000.0,17029000000.0,26543000000.0,15264000000.0,10973000000.0,0.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2012.0,Q3,,2012-09-30,2012-10-24 11:26:38+00:00,1194000000.0,,,-3334000000.0,3525000000.0,0.0,3542000000.0,1838000000.0,560000000.0,1036000000.0,,12373000000.0,,,3931000000.0,627000000.0,2895000000.0,680000000.0,,3754000000.0,2973000000.0,217000000.0,1622000000.0,,,1412000000.0,940000000.0,10739000000.0,,25262000000.0,10947000000.0,7902000000.0,5690000000.0,10947000000.0,10947000000.0,14315000000.0,25262000000.0,14465000000.0,8625000000.0,0.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2012.0,Q2,,2012-06-30,2012-07-25 13:53:38+00:00,1191000000.0,,,-3395000000.0,3148000000.0,0.0,3691000000.0,1826000000.0,504000000.0,1020000000.0,,12344000000.0,,,3932000000.0,704000000.0,2935000000.0,838000000.0,,4067000000.0,3119000000.0,225000000.0,1571000000.0,,,1409000000.0,904000000.0,10419000000.0,,25226000000.0,10715000000.0,7700000000.0,5608000000.0,10715000000.0,10715000000.0,14511000000.0,25226000000.0,14591000000.0,8903000000.0,0.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2012.0,Q1,,2012-03-31,2012-04-25 15:55:39+00:00,1226000000.0,,,-3434000000.0,2682000000.0,0.0,3898000000.0,1756000000.0,466000000.0,935000000.0,,12374000000.0,,,3933000000.0,804000000.0,2993000000.0,895000000.0,,4080000000.0,3231000000.0,177000000.0,1677000000.0,,,1431000000.0,905000000.0,10077000000.0,,25053000000.0,10541000000.0,7360000000.0,5594000000.0,10541000000.0,10541000000.0,14512000000.0,25053000000.0,14700000000.0,8918000000.0,0.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2013.0,FY,,2013-12-31,2015-02-02 17:09:25+00:00,1229000000.0,,,-2984000000.0,5150000000.0,0.0,1066000000.0,1722000000.0,605000000.0,1446000000.0,,12438000000.0,,,5928000000.0,698000000.0,2806000000.0,209000000.0,,2954000000.0,2685000000.0,350000000.0,1418000000.0,,,1440000000.0,1064000000.0,12538000000.0,,26381000000.0,10620000000.0,9488000000.0,5815000000.0,10620000000.0,10620000000.0,15761000000.0,26381000000.0,14087000000.0,9946000000.0,0.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2013.0,Q3,,2013-09-30,2013-10-23 07:08:05+00:00,1221000000.0,,,-4543000000.0,4944000000.0,0.0,1703000000.0,1698000000.0,596000000.0,1058000000.0,,12438000000.0,,,5928000000.0,784000000.0,2763000000.0,1274000000.0,,5374000000.0,3003000000.0,264000000.0,1785000000.0,,,1339000000.0,985000000.0,12196000000.0,,27405000000.0,9356000000.0,9591000000.0,5762000000.0,9356000000.0,9356000000.0,18049000000.0,27405000000.0,15051000000.0,12287000000.0,0.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2013.0,Q2,,2013-06-30,2013-07-24 07:09:23+00:00,1195000000.0,,,-4635000000.0,4904000000.0,0.0,2355000000.0,1802000000.0,551000000.0,1001000000.0,,12437000000.0,,,5929000000.0,745000000.0,2783000000.0,1429000000.0,,5426000000.0,3124000000.0,240000000.0,1641000000.0,,,1295000000.0,956000000.0,11838000000.0,,27508000000.0,9558000000.0,9564000000.0,5639000000.0,9558000000.0,9558000000.0,17950000000.0,27508000000.0,15161000000.0,12311000000.0,0.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2013.0,Q1,,2013-03-31,2013-04-24 07:03:06+00:00,1225000000.0,,,-4723000000.0,3183000000.0,0.0,2696000000.0,1801000000.0,524000000.0,938000000.0,,12437000000.0,,,3937000000.0,930000000.0,2829000000.0,1510000000.0,,6025000000.0,3050000000.0,159000000.0,1591000000.0,,,1292000000.0,928000000.0,11496000000.0,,25914000000.0,9469000000.0,7846000000.0,5555000000.0,9469000000.0,9469000000.0,16445000000.0,25914000000.0,15239000000.0,10890000000.0,0.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2014.0,FY,,2014-12-31,2015-10-28 06:10:29+00:00,1305000000.0,,,-5356000000.0,3863000000.0,0.0,199000000.0,1713000000.0,404000000.0,1441000000.0,,12466000000.0,,,5925000000.0,742000000.0,2991000000.0,1622000000.0,,6555000000.0,2806000000.0,369000000.0,1433000000.0,,,1309000000.0,965000000.0,12392000000.0,,26572000000.0,7235000000.0,8184000000.0,5892000000.0,7235000000.0,7235000000.0,19337000000.0,26572000000.0,15397000000.0,13445000000.0,0.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2014.0,Q3,,2014-09-30,2014-10-22 07:06:12+00:00,1193000000.0,,,-2878000000.0,3402000000.0,0.0,203000000.0,1610000000.0,526000000.0,1225000000.0,,12463000000.0,,,5926000000.0,671000000.0,2845000000.0,129000000.0,,2775000000.0,3233000000.0,290000000.0,1483000000.0,,,1484000000.0,938000000.0,12568000000.0,,25043000000.0,9893000000.0,8122000000.0,5511000000.0,9893000000.0,9893000000.0,15150000000.0,25043000000.0,14076000000.0,9639000000.0,0.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2014.0,Q2,,2014-06-30,2014-07-23 07:11:55+00:00,1178000000.0,,,-2886000000.0,3476000000.0,0.0,209000000.0,1588000000.0,554000000.0,1154000000.0,,12468000000.0,,,5927000000.0,741000000.0,2818000000.0,180000000.0,,2820000000.0,3280000000.0,339000000.0,1494000000.0,,,1495000000.0,922000000.0,12945000000.0,,25351000000.0,10268000000.0,8390000000.0,5414000000.0,10268000000.0,10268000000.0,15083000000.0,25351000000.0,14143000000.0,9669000000.0,0.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2014.0,Q1,,2014-03-31,2014-04-23 07:05:05+00:00,1229000000.0,,,-2921000000.0,3885000000.0,0.0,507000000.0,1494000000.0,539000000.0,1050000000.0,,12468000000.0,,,5927000000.0,781000000.0,2793000000.0,199000000.0,,2874000000.0,3234000000.0,165000000.0,1498000000.0,,,1471000000.0,894000000.0,12983000000.0,,25535000000.0,10569000000.0,8604000000.0,5271000000.0,10569000000.0,10569000000.0,14966000000.0,25535000000.0,14138000000.0,9695000000.0,0.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2015.0,FY,,2015-12-31,2017-01-30 16:16:57+00:00,1282000000.0,,,-5320000000.0,2319000000.0,0.0,181000000.0,1537000000.0,,1195000000.0,,12460000000.0,,,6386000000.0,807000000.0,3064000000.0,1409000000.0,,6172000000.0,2841000000.0,367000000.0,1443000000.0,,,1157000000.0,887000000.0,10661000000.0,,24424000000.0,5522000000.0,6334000000.0,5457000000.0,5522000000.0,5522000000.0,18902000000.0,24424000000.0,15026000000.0,13445000000.0,0.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2015.0,Q3,,2015-09-30,2015-10-28 06:10:29+00:00,1194000000.0,,,-5099000000.0,1292000000.0,0.0,183000000.0,1299000000.0,336000000.0,1208000000.0,,12458000000.0,,,6417000000.0,856000000.0,3005000000.0,1352000000.0,,5778000000.0,3268000000.0,199000000.0,1432000000.0,,,1200000000.0,941000000.0,10613000000.0,,23966000000.0,5697000000.0,5951000000.0,5133000000.0,5697000000.0,5697000000.0,18269000000.0,23966000000.0,15010000000.0,13136000000.0,0.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2015.0,Q2,,2015-06-30,2015-07-29 07:04:42+00:00,1246000000.0,,,-5181000000.0,1907000000.0,0.0,188000000.0,1370000000.0,386000000.0,1097000000.0,,12464000000.0,,,6417000000.0,856000000.0,3005000000.0,1383000000.0,,5871000000.0,3151000000.0,160000000.0,1441000000.0,,,1240000000.0,939000000.0,11164000000.0,,24552000000.0,6171000000.0,6460000000.0,5154000000.0,6171000000.0,6171000000.0,18381000000.0,24552000000.0,15087000000.0,13227000000.0,0.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2015.0,Q1,,2015-03-31,2015-04-29 07:08:52+00:00,1248000000.0,,,-5290000000.0,2646000000.0,0.0,195000000.0,1430000000.0,371000000.0,1063000000.0,,12464000000.0,,,6418000000.0,818000000.0,2989000000.0,1393000000.0,,5962000000.0,3131000000.0,177000000.0,1543000000.0,,,1277000000.0,854000000.0,11843000000.0,,25266000000.0,6748000000.0,7143000000.0,5284000000.0,6748000000.0,6748000000.0,18518000000.0,25266000000.0,15134000000.0,13234000000.0,0.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2016.0,FY,,2016-12-31,2018-01-29 17:09:25+00:00,1554000000.0,,,-5546000000.0,2541000000.0,0.0,175000000.0,1471000000.0,,1342000000.0,,12450000000.0,,,7058000000.0,816000000.0,3588000000.0,1462000000.0,,6818000000.0,3299000000.0,200000000.0,1263000000.0,,,1258000000.0,849000000.0,10630000000.0,,25614000000.0,5259000000.0,6856000000.0,5630000000.0,5259000000.0,5259000000.0,20355000000.0,25614000000.0,15170000000.0,14725000000.0,0.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2016.0,Q3,,2016-09-30,2016-10-26 06:35:11+00:00,1325000000.0,,,-5038000000.0,1103000000.0,0.0,177000000.0,1306000000.0,,1257000000.0,,12464000000.0,,,6387000000.0,797000000.0,3334000000.0,1239000000.0,,6009000000.0,3659000000.0,212000000.0,1218000000.0,,,1292000000.0,831000000.0,10628000000.0,,24100000000.0,5767000000.0,5771000000.0,5106000000.0,5767000000.0,5767000000.0,18333000000.0,24100000000.0,14995000000.0,13227000000.0,0.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2016.0,Q2,,2016-06-30,2016-07-27 06:09:10+00:00,1272000000.0,,,-5132000000.0,1139000000.0,0.0,179000000.0,1383000000.0,,1112000000.0,,12463000000.0,,,6387000000.0,973000000.0,3299000000.0,1375000000.0,,6061000000.0,3483000000.0,186000000.0,1332000000.0,,,1163000000.0,853000000.0,10634000000.0,,24081000000.0,5681000000.0,5781000000.0,5099000000.0,5681000000.0,5681000000.0,18400000000.0,24081000000.0,15001000000.0,13301000000.0,0.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2016.0,Q1,,2016-03-31,2016-04-27 06:10:37+00:00,1204000000.0,,,-5224000000.0,1277000000.0,0.0,181000000.0,1409000000.0,,1071000000.0,,12462000000.0,,,6387000000.0,898000000.0,3230000000.0,1383000000.0,,6117000000.0,3346000000.0,185000000.0,1271000000.0,,,1152000000.0,853000000.0,10664000000.0,,23933000000.0,5621000000.0,5706000000.0,4955000000.0,5621000000.0,5621000000.0,18312000000.0,23933000000.0,14997000000.0,13357000000.0,0.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2017.0,FY,,2017-12-31,2019-01-31 06:39:46+00:00,1661000000.0,4519000000.0,,1000000.0,11225000000.0,0.0,218000000.0,1761000000.0,,1382000000.0,,12455000000.0,,52000000.0,14399000000.0,398000000.0,4225000000.0,447000000.0,0.0,5511000000.0,,445000000.0,2288000000.0,,,1362000000.0,994000000.0,6913000000.0,,35128000000.0,7132000000.0,16587000000.0,7092000000.0,7132000000.0,7132000000.0,27996000000.0,35128000000.0,14316000000.0,20904000000.0,0.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2017.0,Q3,,2017-09-30,2017-10-25 06:38:10+00:00,1507000000.0,,,-5243000000.0,1878000000.0,0.0,190000000.0,1290000000.0,,1309000000.0,,12456000000.0,,,6227000000.0,1007000000.0,3925000000.0,1200000000.0,,6579000000.0,4414000000.0,300000000.0,2194000000.0,,,1333000000.0,914000000.0,11546000000.0,,26513000000.0,6493000000.0,7599000000.0,6300000000.0,6493000000.0,6493000000.0,20020000000.0,26513000000.0,14989000000.0,13720000000.0,0.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2017.0,Q2,,2017-06-30,2017-07-26 06:39:01+00:00,1385000000.0,,,-5342000000.0,1383000000.0,0.0,174000000.0,1340000000.0,,1213000000.0,,12453000000.0,,,6219000000.0,1039000000.0,3802000000.0,1385000000.0,,6666000000.0,4280000000.0,162000000.0,2248000000.0,,,1309000000.0,823000000.0,11087000000.0,,25813000000.0,5919000000.0,6864000000.0,6186000000.0,5919000000.0,5919000000.0,19894000000.0,25813000000.0,15147000000.0,13708000000.0,0.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2017.0,Q1,,2017-03-31,2017-04-26 06:35:33+00:00,1374000000.0,,,-5441000000.0,1403000000.0,0.0,175000000.0,1286000000.0,,1141000000.0,,12454000000.0,,,7060000000.0,933000000.0,3656000000.0,1416000000.0,,6746000000.0,4072000000.0,160000000.0,1367000000.0,,,1319000000.0,881000000.0,10824000000.0,,25413000000.0,5558000000.0,6568000000.0,5168000000.0,5558000000.0,5558000000.0,19855000000.0,25413000000.0,15189000000.0,14687000000.0,0.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2018.0,FY,,2018-12-31,2020-01-30 06:39:26+00:00,2182000000.0,6474000000.0,,-52000000.0,1579000000.0,0.0,171000000.0,1917000000.0,,1676000000.0,,18672000000.0,,1372000000.0,13883000000.0,654000000.0,6372000000.0,94000000.0,108000000.0,5755000000.0,,973000000.0,2499000000.0,,,1463000000.0,1446000000.0,8068000000.0,,37653000000.0,8187000000.0,9680000000.0,8274000000.0,8187000000.0,8187000000.0,29466000000.0,37653000000.0,21601000000.0,21192000000.0,0.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2018.0,Q3,,2018-09-30,2018-10-24 06:36:00+00:00,1939000000.0,7302000000.0,,-5535000000.0,1228000000.0,0.0,174000000.0,1686000000.0,,1645000000.0,,18642000000.0,,1460000000.0,13889000000.0,719000000.0,6025000000.0,69000000.0,,5394000000.0,,883000000.0,2769000000.0,,,1615000000.0,1518000000.0,14464000000.0,,37943000000.0,9103000000.0,10132000000.0,8039000000.0,9103000000.0,9103000000.0,28840000000.0,37943000000.0,21786000000.0,20801000000.0,0.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2018.0,Q2,,2018-06-30,2018-07-25 06:42:29+00:00,1824000000.0,7087000000.0,,-5616000000.0,1539000000.0,0.0,174000000.0,1711000000.0,,1451000000.0,,18747000000.0,,1329000000.0,14387000000.0,690000000.0,5864000000.0,179000000.0,,5755000000.0,,406000000.0,2847000000.0,,,1537000000.0,1176000000.0,13669000000.0,,37378000000.0,8227000000.0,9722000000.0,7833000000.0,8227000000.0,8227000000.0,29151000000.0,37378000000.0,21792000000.0,21318000000.0,0.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2018.0,Q1,,2018-03-31,2018-04-25 06:35:20+00:00,1395000000.0,5110000000.0,,-5699000000.0,10369000000.0,0.0,174000000.0,1479000000.0,,1204000000.0,,12455000000.0,,,14392000000.0,435000000.0,4285000000.0,474000000.0,,5362000000.0,,243000000.0,2337000000.0,,,1424000000.0,946000000.0,13205000000.0,,34795000000.0,7680000000.0,16157000000.0,6415000000.0,7680000000.0,7680000000.0,27115000000.0,34795000000.0,14353000000.0,20700000000.0,0.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2019.0,FY,,2019-12-31,2020-04-29 06:40:24+00:00,2226000000.0,1326000000.0,,-97000000.0,2245000000.0,0.0,168000000.0,2237000000.0,,1865000000.0,,18708000000.0,,1040000000.0,12770000000.0,783000000.0,6912000000.0,508000000.0,,6979000000.0,,6331000000.0,3106000000.0,,,3236000000.0,3087000000.0,8748000000.0,,41089000000.0,8819000000.0,10685000000.0,9434000000.0,8819000000.0,8819000000.0,32270000000.0,41089000000.0,23492000000.0,22836000000.0,0.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2019.0,Q3,,2019-09-30,2019-10-24 06:38:52+00:00,2021000000.0,7888000000.0,,-87000000.0,1127000000.0,0.0,169000000.0,2127000000.0,,1744000000.0,,18707000000.0,,1123000000.0,13826000000.0,810000000.0,6611000000.0,83000000.0,111000000.0,5431000000.0,,1011000000.0,2524000000.0,,,3193000000.0,3038000000.0,9649000000.0,,40553000000.0,9731000000.0,10836000000.0,8416000000.0,9731000000.0,9731000000.0,30822000000.0,40553000000.0,23106000000.0,22406000000.0,0.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2019.0,Q1,,2019-03-31,2019-04-24 06:37:09+00:00,1932000000.0,7951000000.0,,-59000000.0,755000000.0,0.0,170000000.0,1969000000.0,,1404000000.0,,18698000000.0,,1289000000.0,13863000000.0,778000000.0,6420000000.0,84000000.0,133000000.0,5646000000.0,,959000000.0,3516000000.0,,,2817000000.0,2549000000.0,8628000000.0,,39751000000.0,8739000000.0,10443000000.0,8821000000.0,8739000000.0,8739000000.0,31012000000.0,39751000000.0,22888000000.0,22191000000.0,0.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2020.0,Q1,,2020-03-31,2020-04-29 06:40:24+00:00,2071000000.0,2136000000.0,,-116000000.0,3278000000.0,0.0,167000000.0,2027000000.0,,1472000000.0,,18698000000.0,,974000000.0,14299000000.0,785000000.0,6956000000.0,355000000.0,,6779000000.0,,6929000000.0,4607000000.0,,,3092000000.0,2886000000.0,9011000000.0,,43203000000.0,9062000000.0,13128000000.0,10177000000.0,9062000000.0,9062000000.0,34141000000.0,43203000000.0,23119000000.0,23964000000.0,0.0
