company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,investmentbankingincome,investmentsecuritiesinterestincome,longtermdebtinterestexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,premiumsearned,propertyliabilityinsuranceclaims,provisionforcreditlosses,restructuringcharge,salariesandemployeebenefitsexpense,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Citigroup Inc,C,,831001,2009.0,Q1,2009-01-01,2009-03-31,2010-05-07 16:42:31+00:00,-0.18,-0.18,,-0.18,,835000000.0,,20583000000.0,7657000000.0,334000000.0,1577000000.0,1694000000.0,-117000000.0,1593000000.0,-16000000.0,12926000000.0,2225000000.0,9000000.0,3670000000.0,2904000000.0,7161000000.0,755000000.0,,10307000000.0,-13000000.0,6235000000.0,7657000000.0,20583000000.0,11685000000.0,11595000000.0,2529000000.0,24521000000.0,-8850000000.0,5385000000.0,5953300000.0
Citigroup Inc,C,,831001,2010.0,Q4,2010-10-01,2010-12-31,,0.45,0.45,,0.45,,-313000000.0,,18703000000.0,6251000000.0,518000000.0,1471000000.0,1373000000.0,98000000.0,1309000000.0,162000000.0,12452000000.0,2112000000.0,1569000000.0,-489000000.0,5097000000.0,5605000000.0,645000000.0,451000000.0,4354000000.0,,6190000000.0,6251000000.0,18703000000.0,14368000000.0,7330000000.0,1060000000.0,19782000000.0,2904700000.0,2877600000.0,2967800000.0
Citigroup Inc,C,,831001,2010.0,FY,2010-01-01,2010-12-31,2013-03-01 07:49:35+00:00,3.65,3.65,,3.54,,2233000000.0,,79282000000.0,25096000000.0,1645000000.0,10883000000.0,10951000000.0,-68000000.0,10602000000.0,281000000.0,54186000000.0,8255000000.0,2411000000.0,7517000000.0,14456000000.0,21214000000.0,2684000000.0,965000000.0,25077000000.0,,24430000000.0,25096000000.0,79282000000.0,49751000000.0,33826000000.0,13184000000.0,88012000000.0,2904700000.0,2877600000.0,2967800000.0
Citigroup Inc,C,,831001,2010.0,Q3,2010-07-01,2010-09-30,2010-11-05 08:16:38+00:00,0.07,0.07,,0.07,,698000000.0,,19371000000.0,6125000000.0,458000000.0,2227000000.0,2601000000.0,-374000000.0,2168000000.0,59000000.0,13246000000.0,2095000000.0,742000000.0,1528000000.0,2850000000.0,4567000000.0,655000000.0,227000000.0,5692000000.0,0.0,6117000000.0,6125000000.0,19371000000.0,11747000000.0,7492000000.0,3299000000.0,20738000000.0,30971400000.0,28877500000.0,29778300000.0
Citigroup Inc,C,,831001,2010.0,Q3YTD,2010-01-01,2010-09-30,,0.32,0.32,,0.32,,2546000000.0,,60579000000.0,18845000000.0,1127000000.0,9412000000.0,9578000000.0,-166000000.0,9293000000.0,119000000.0,41734000000.0,6143000000.0,842000000.0,8006000000.0,9359000000.0,15609000000.0,2039000000.0,514000000.0,20723000000.0,,18240000000.0,18845000000.0,60579000000.0,35383000000.0,26496000000.0,12124000000.0,68230000000.0,30971400000.0,28877500000.0,29778300000.0
Citigroup Inc,C,,831001,2010.0,Q3TTM,2009-10-01,2010-09-30,,0.06,0.06,,0.06,,-4807000000.0,,78045000000.0,25568000000.0,1540000000.0,1904000000.0,1838000000.0,66000000.0,1714000000.0,190000000.0,52477000000.0,8436000000.0,368000000.0,7273000000.0,12744000000.0,10721000000.0,2796000000.0,190000000.0,29231000000.0,-34000000.0,24497000000.0,25568000000.0,78045000000.0,47373000000.0,21158000000.0,-2969000000.0,73635000000.0,30971400000.0,28877500000.0,29778300000.0
Citigroup Inc,C,,831001,2010.0,Q2YTD,2010-01-01,2010-06-30,,2.47,2.47,,2.47,,1848000000.0,,41208000000.0,12720000000.0,669000000.0,7185000000.0,6977000000.0,208000000.0,7125000000.0,60000000.0,28488000000.0,4048000000.0,100000000.0,6478000000.0,6509000000.0,11042000000.0,1384000000.0,287000000.0,15031000000.0,,12123000000.0,12720000000.0,41208000000.0,23636000000.0,19004000000.0,8825000000.0,47492000000.0,2900000000.0,2884900000.0,2975300000.0
Citigroup Inc,C,,831001,2010.0,Q2TTM,2009-07-01,2010-06-30,,-0.12,-0.12,0.24,-0.12,,-6627000000.0,,77352000000.0,26123000000.0,1399000000.0,-148000000.0,-170000000.0,22000000.0,-353000000.0,205000000.0,51229000000.0,8490000000.0,-659000000.0,7088000000.0,13150000000.0,12725000000.0,2904000000.0,287000000.0,32310000000.0,-68000000.0,24516000000.0,26123000000.0,77352000000.0,47774000000.0,22058000000.0,-6797000000.0,73287000000.0,2900000000.0,2884900000.0,2975300000.0
Citigroup Inc,C,,831001,2010.0,Q2,2010-04-01,2010-06-30,2011-08-05 14:45:03+00:00,0.93,0.93,,0.9,,812000000.0,,20356000000.0,6429000000.0,367000000.0,2725000000.0,2728000000.0,-3000000.0,2697000000.0,28000000.0,13927000000.0,2019000000.0,69000000.0,2362000000.0,3519000000.0,5077000000.0,636000000.0,,6665000000.0,,5961000000.0,6429000000.0,20356000000.0,11866000000.0,8144000000.0,3540000000.0,22071000000.0,2900000000.0,2884900000.0,2975300000.0
Citigroup Inc,C,,831001,2010.0,Q1,2010-01-01,2010-03-31,2011-05-05 16:08:14+00:00,0.15,0.15,,0.15,,1036000000.0,,20852000000.0,6291000000.0,302000000.0,4460000000.0,4249000000.0,211000000.0,4428000000.0,32000000.0,14561000000.0,2029000000.0,31000000.0,4116000000.0,2990000000.0,5965000000.0,748000000.0,287000000.0,8366000000.0,0.0,6162000000.0,6291000000.0,20852000000.0,11770000000.0,10860000000.0,5285000000.0,25421000000.0,29520000000.0,28444300000.0,29333500000.0
Citigroup Inc,C,,831001,2010.0,Q1TTM,2009-04-01,2010-03-31,,0.04,0.04,0.08,0.04,,-6532000000.0,,76667000000.0,26536000000.0,1383000000.0,1372000000.0,1489000000.0,-117000000.0,1229000000.0,143000000.0,50131000000.0,8716000000.0,-888000000.0,6514000000.0,12707000000.0,22415000000.0,3013000000.0,287000000.0,38321000000.0,-100000000.0,24914000000.0,26536000000.0,76667000000.0,47907000000.0,31054000000.0,-5043000000.0,81185000000.0,29520000000.0,28444300000.0,29333500000.0
Citigroup Inc,C,,831001,2011.0,FY,2011-01-01,2011-12-31,2014-03-03 07:57:17+00:00,3.73,3.73,,3.63,,3575000000.0,,71858000000.0,24209000000.0,2268000000.0,11215000000.0,11147000000.0,68000000.0,11067000000.0,148000000.0,47649000000.0,8365000000.0,1997000000.0,4980000000.0,14003000000.0,20144000000.0,2561000000.0,972000000.0,11387000000.0,,25614000000.0,24209000000.0,71858000000.0,51222000000.0,29682000000.0,14722000000.0,77331000000.0,2967000000.0,2909800000.0,2998800000.0
Citigroup Inc,C,,831001,2011.0,Q3YTD,2011-01-01,2011-09-30,,3.47,3.47,0.02,3.47,2000000.0,3430000000.0,,54886000000.0,18522000000.0,1659000000.0,10217000000.0,10105000000.0,112000000.0,10111000000.0,106000000.0,36364000000.0,6312000000.0,50000000.0,7738000000.0,10327000000.0,15011000000.0,2014000000.0,259000000.0,9620000000.0,,19301000000.0,18522000000.0,54886000000.0,37942000000.0,24815000000.0,13535000000.0,61179000000.0,2969300000.0,2910800000.0,2998600000.0
Citigroup Inc,C,,831001,2011.0,Q2YTD,2011-01-01,2011-06-30,,2.18,2.18,0.01,2.18,,2152000000.0,,36741000000.0,12491000000.0,1024000000.0,6474000000.0,6363000000.0,111000000.0,6340000000.0,134000000.0,24250000000.0,4146000000.0,-715000000.0,5783000000.0,7014000000.0,9674000000.0,1356000000.0,,6571000000.0,,13078000000.0,12491000000.0,36741000000.0,25262000000.0,16098000000.0,8515000000.0,40348000000.0,2983000000.0,2908600000.0,2997000000.0
Citigroup Inc,C,,831001,2011.0,Q2TTM,2010-07-01,2011-06-30,,3.38,3.38,0.02,3.38,,2537000000.0,,74815000000.0,24867000000.0,2000000000.0,10172000000.0,10337000000.0,-165000000.0,9817000000.0,355000000.0,49948000000.0,8353000000.0,1596000000.0,6822000000.0,14961000000.0,19846000000.0,2656000000.0,678000000.0,16617000000.0,,25385000000.0,24867000000.0,74815000000.0,51377000000.0,30920000000.0,12874000000.0,80868000000.0,2983000000.0,2908600000.0,2997000000.0
Citigroup Inc,C,,831001,2011.0,Q2,2011-04-01,2011-06-30,2012-08-03 16:19:01+00:00,1.12,1.12,,1.09,,967000000.0,,18586000000.0,6438000000.0,627000000.0,3403000000.0,3332000000.0,71000000.0,3341000000.0,62000000.0,12148000000.0,2107000000.0,412000000.0,2616000000.0,3533000000.0,4762000000.0,684000000.0,,3387000000.0,,6669000000.0,6438000000.0,18586000000.0,12936000000.0,8474000000.0,4299000000.0,20622000000.0,2983000000.0,2908600000.0,2997000000.0
Citigroup Inc,C,,831001,2011.0,Q1TTM,2010-04-01,2011-03-31,,3.16,3.16,,3.16,,2382000000.0,,76585000000.0,24858000000.0,1740000000.0,9494000000.0,9733000000.0,-239000000.0,9173000000.0,321000000.0,51727000000.0,8265000000.0,1253000000.0,6568000000.0,14947000000.0,20161000000.0,2608000000.0,678000000.0,19895000000.0,,24677000000.0,24858000000.0,76585000000.0,50307000000.0,30590000000.0,12115000000.0,82317000000.0,2940200000.0,2904400000.0,2996600000.0
Citigroup Inc,C,,831001,2011.0,Q1,2011-01-01,2011-03-31,2012-05-04 16:07:01+00:00,1.02,1.02,,0.99,,1185000000.0,,18155000000.0,6053000000.0,397000000.0,3071000000.0,3031000000.0,40000000.0,2999000000.0,72000000.0,12102000000.0,2039000000.0,-1127000000.0,3167000000.0,3481000000.0,4912000000.0,672000000.0,,3184000000.0,,6409000000.0,6053000000.0,18155000000.0,12326000000.0,7624000000.0,4216000000.0,19726000000.0,2940200000.0,2904400000.0,2996600000.0
Citigroup Inc,C,,831001,2012.0,Q4,2012-10-01,2012-12-31,,0.41,0.41,0.01,0.41,,-223000000.0,,16338000000.0,4653000000.0,496000000.0,1224000000.0,1292000000.0,-68000000.0,1196000000.0,28000000.0,11685000000.0,2366000000.0,566000000.0,5230000000.0,9229000000.0,4644000000.0,562000000.0,444000000.0,2550000000.0,,6511000000.0,4653000000.0,16338000000.0,19046000000.0,10980000000.0,1069000000.0,22665000000.0,3004400000.0,2930600000.0,3015500000.0
Citigroup Inc,C,,831001,2012.0,FY,2012-01-01,2012-12-31,2015-02-25 17:06:00+00:00,2.51,2.51,,2.44,,7000000.0,,67298000000.0,20612000000.0,2164000000.0,7760000000.0,7818000000.0,-58000000.0,7541000000.0,219000000.0,46686000000.0,9095000000.0,3251000000.0,4980000000.0,18629000000.0,16849000000.0,2395000000.0,887000000.0,10442000000.0,,25119000000.0,20612000000.0,67298000000.0,55894000000.0,27475000000.0,7825000000.0,74161000000.0,3004400000.0,2930600000.0,3015500000.0
Citigroup Inc,C,,831001,2012.0,Q3YTD,2012-01-01,2012-09-30,,2.17,2.17,0.04,2.17,,230000000.0,,50960000000.0,15959000000.0,1668000000.0,6536000000.0,6526000000.0,10000000.0,6345000000.0,191000000.0,35001000000.0,6729000000.0,2685000000.0,-250000000.0,9400000000.0,12205000000.0,1833000000.0,443000000.0,7892000000.0,,18608000000.0,15959000000.0,50960000000.0,36848000000.0,16495000000.0,6756000000.0,51496000000.0,3120000000.0,2926800000.0,3015300000.0
Citigroup Inc,C,,831001,2012.0,Q3,2012-07-01,2012-09-30,2013-11-01 08:22:53+00:00,0.15,0.15,,0.15,,-1494000000.0,,16737000000.0,5026000000.0,589000000.0,493000000.0,485000000.0,8000000.0,468000000.0,25000000.0,11711000000.0,2282000000.0,615000000.0,-2494000000.0,3108000000.0,3274000000.0,597000000.0,,2620000000.0,,6113000000.0,5026000000.0,16737000000.0,12092000000.0,1992000000.0,-1009000000.0,13703000000.0,3120000000.0,2926800000.0,3015300000.0
Citigroup Inc,C,,831001,2012.0,Q2YTD,2012-01-01,2012-06-30,,2.01,2.01,0.02,2.01,,1724000000.0,,34223000000.0,10933000000.0,1079000000.0,6043000000.0,6041000000.0,2000000.0,5877000000.0,166000000.0,23290000000.0,4447000000.0,2070000000.0,2244000000.0,6292000000.0,8931000000.0,1236000000.0,443000000.0,5272000000.0,,12495000000.0,10933000000.0,34223000000.0,24756000000.0,14503000000.0,7765000000.0,37793000000.0,3006100000.0,2926600000.0,3015000000.0
Citigroup Inc,C,,831001,2012.0,Q2TTM,2011-07-01,2012-06-30,,3.62,3.62,0.05,3.62,,3147000000.0,,69340000000.0,22651000000.0,2323000000.0,10784000000.0,10825000000.0,-41000000.0,10604000000.0,180000000.0,46689000000.0,8666000000.0,4782000000.0,1441000000.0,13281000000.0,19401000000.0,2441000000.0,1415000000.0,10088000000.0,,25031000000.0,22651000000.0,69340000000.0,50716000000.0,28087000000.0,13972000000.0,74776000000.0,3006100000.0,2926600000.0,3015000000.0
Citigroup Inc,C,,831001,2012.0,Q2,2012-04-01,2012-06-30,2013-08-02 08:06:57+00:00,0.98,0.98,,0.95,,718000000.0,,16686000000.0,5343000000.0,576000000.0,2986000000.0,2979000000.0,7000000.0,2946000000.0,40000000.0,11343000000.0,2266000000.0,145000000.0,1640000000.0,3042000000.0,4658000000.0,601000000.0,214000000.0,2482000000.0,,6110000000.0,5343000000.0,16686000000.0,12208000000.0,7044000000.0,3697000000.0,18387000000.0,3006100000.0,2926600000.0,3015000000.0
Citigroup Inc,C,,831001,2012.0,Q1TTM,2011-04-01,2012-03-31,,3.76,3.76,0.05,3.76,,3396000000.0,,71240000000.0,23746000000.0,2374000000.0,11201000000.0,11178000000.0,23000000.0,10999000000.0,202000000.0,47494000000.0,8507000000.0,5049000000.0,2417000000.0,13772000000.0,19505000000.0,2524000000.0,1201000000.0,10993000000.0,,25590000000.0,23746000000.0,71240000000.0,51444000000.0,29517000000.0,14574000000.0,77011000000.0,2990800000.0,2926200000.0,3014500000.0
Citigroup Inc,C,,831001,2012.0,Q1,2012-01-01,2012-03-31,2013-05-03 08:10:21+00:00,0.98,0.98,,0.95,,1006000000.0,,17537000000.0,5590000000.0,503000000.0,3057000000.0,3062000000.0,-5000000.0,2931000000.0,126000000.0,11947000000.0,2181000000.0,1925000000.0,604000000.0,3250000000.0,4273000000.0,635000000.0,229000000.0,2790000000.0,,6385000000.0,5590000000.0,17537000000.0,12548000000.0,7459000000.0,4068000000.0,19406000000.0,2990800000.0,2926200000.0,3014500000.0
Citigroup Inc,C,,831001,2013.0,Q3YTD,2013-01-01,2013-09-30,,3.7,3.7,0.07,3.7,,4777000000.0,,47263000000.0,12440000000.0,1387000000.0,11394000000.0,11305000000.0,89000000.0,11217000000.0,177000000.0,34823000000.0,6953000000.0,319000000.0,6298000000.0,9538000000.0,15450000000.0,1728000000.0,204000000.0,6238000000.0,,18238000000.0,12440000000.0,47263000000.0,36320000000.0,23795000000.0,16082000000.0,58618000000.0,3195000000.0,3034300000.0,3040900000.0
Citigroup Inc,C,,831001,2013.0,Q3TTM,2012-10-01,2013-09-30,,4.09,4.09,0.08,4.09,,4554000000.0,,63601000000.0,17093000000.0,1883000000.0,12618000000.0,12597000000.0,21000000.0,12413000000.0,205000000.0,46508000000.0,9319000000.0,885000000.0,11528000000.0,18767000000.0,20094000000.0,2290000000.0,648000000.0,8788000000.0,,24749000000.0,17093000000.0,63601000000.0,55366000000.0,34775000000.0,17151000000.0,81283000000.0,3195000000.0,3034300000.0,3040900000.0
Citigroup Inc,C,,831001,2013.0,Q3,2013-07-01,2013-09-30,2014-10-30 16:44:08+00:00,1.01,1.01,,1.0,,1080000000.0,,15463000000.0,3952000000.0,458000000.0,3278000000.0,3186000000.0,92000000.0,3227000000.0,51000000.0,11511000000.0,2331000000.0,63000000.0,1110000000.0,3062000000.0,4664000000.0,556000000.0,204000000.0,1755000000.0,,5828000000.0,3952000000.0,15463000000.0,11883000000.0,6393000000.0,4266000000.0,17904000000.0,3195000000.0,3034300000.0,3040900000.0
Citigroup Inc,C,,831001,2013.0,Q2YTD,2013-01-01,2013-06-30,,2.63,2.63,0.02,2.63,,3697000000.0,,31800000000.0,8488000000.0,929000000.0,8116000000.0,8119000000.0,-3000000.0,7990000000.0,126000000.0,23312000000.0,4622000000.0,256000000.0,5188000000.0,6476000000.0,10786000000.0,1172000000.0,,4483000000.0,,12410000000.0,8488000000.0,31800000000.0,24437000000.0,17402000000.0,11816000000.0,40714000000.0,3097800000.0,3040700000.0,3046300000.0
Citigroup Inc,C,,831001,2013.0,Q2TTM,2012-07-01,2013-06-30,,3.17,3.17,0.05,3.17,,1980000000.0,,64875000000.0,18167000000.0,2014000000.0,9833000000.0,9896000000.0,-63000000.0,9654000000.0,179000000.0,46708000000.0,9270000000.0,1437000000.0,7924000000.0,18813000000.0,18704000000.0,2331000000.0,444000000.0,9653000000.0,,25034000000.0,18167000000.0,64875000000.0,55575000000.0,30374000000.0,11876000000.0,77082000000.0,3097800000.0,3040700000.0,3046300000.0
Citigroup Inc,C,,831001,2013.0,Q2,2013-04-01,2013-06-30,2014-08-01 07:49:15+00:00,1.35,1.35,,1.34,,2127000000.0,,15840000000.0,4158000000.0,480000000.0,4218000000.0,4188000000.0,30000000.0,4182000000.0,36000000.0,11682000000.0,2248000000.0,89000000.0,2684000000.0,3346000000.0,5451000000.0,582000000.0,,2024000000.0,,6075000000.0,4158000000.0,15840000000.0,12149000000.0,8806000000.0,6315000000.0,20488000000.0,3097800000.0,3040700000.0,3046300000.0
Citigroup Inc,C,,831001,2013.0,Q1TTM,2012-04-01,2013-03-31,,2.77,2.77,0.05,2.77,,571000000.0,,65721000000.0,19352000000.0,2110000000.0,8601000000.0,8687000000.0,-86000000.0,8418000000.0,183000000.0,46369000000.0,9288000000.0,1493000000.0,6880000000.0,18509000000.0,17911000000.0,2350000000.0,658000000.0,10111000000.0,,25069000000.0,19352000000.0,65721000000.0,55634000000.0,28612000000.0,9258000000.0,74981000000.0,3095900000.0,3040100000.0,3044700000.0
Citigroup Inc,C,,831001,2013.0,Q1,2013-01-01,2013-03-31,2014-05-02 07:53:33+00:00,1.23,1.23,,1.23,,1570000000.0,,15960000000.0,4330000000.0,449000000.0,3898000000.0,3931000000.0,-33000000.0,3808000000.0,90000000.0,11630000000.0,2374000000.0,167000000.0,2504000000.0,3130000000.0,5335000000.0,590000000.0,,2459000000.0,,6335000000.0,4330000000.0,15960000000.0,12288000000.0,8596000000.0,5501000000.0,20226000000.0,3095900000.0,3040100000.0,3044700000.0
Citigroup Inc,C,,831001,2014.0,Q4,2014-10-01,2014-12-31,,0.06,0.06,,0.06,,1077000000.0,,15260000000.0,3159000000.0,484000000.0,382000000.0,383000000.0,-1000000.0,344000000.0,38000000.0,12101000000.0,2407000000.0,567000000.0,-6000000.0,4110000000.0,4756000000.0,497000000.0,801000000.0,1212000000.0,,5807000000.0,3159000000.0,15260000000.0,14426000000.0,5814000000.0,1460000000.0,17915000000.0,3307700000.0,3031600000.0,3037000000.0
Citigroup Inc,C,,831001,2014.0,FY,2014-01-01,2014-12-31,2016-02-26 16:45:11+00:00,2.21,2.21,,2.2,,7197000000.0,,61683000000.0,13690000000.0,1844000000.0,7502000000.0,7504000000.0,-2000000.0,7310000000.0,192000000.0,47993000000.0,9614000000.0,570000000.0,6274000000.0,18833000000.0,20272000000.0,2110000000.0,801000000.0,6666000000.0,,23959000000.0,13690000000.0,61683000000.0,55051000000.0,29226000000.0,14701000000.0,77219000000.0,3307700000.0,3031600000.0,3037000000.0
Citigroup Inc,C,,831001,2014.0,Q3YTD,2014-01-01,2014-09-30,,2.15,2.15,,2.14,,6120000000.0,,46423000000.0,10531000000.0,1360000000.0,7120000000.0,7121000000.0,-1000000.0,6966000000.0,154000000.0,35892000000.0,7207000000.0,3000000.0,6280000000.0,13906000000.0,15516000000.0,1613000000.0,,5454000000.0,,18152000000.0,10531000000.0,46423000000.0,40625000000.0,23412000000.0,13241000000.0,59304000000.0,3228400000.0,3029500000.0,3034800000.0
Citigroup Inc,C,,831001,2014.0,Q3,2014-07-01,2014-09-30,2015-10-30 16:25:44+00:00,0.88,0.88,,0.88,,2068000000.0,,15512000000.0,3325000000.0,442000000.0,2900000000.0,2916000000.0,-16000000.0,2841000000.0,59000000.0,12187000000.0,2434000000.0,29000000.0,1549000000.0,3965000000.0,5378000000.0,530000000.0,,1750000000.0,,6114000000.0,3325000000.0,15512000000.0,12955000000.0,7486000000.0,4984000000.0,19673000000.0,3228400000.0,3029500000.0,3034800000.0
Citigroup Inc,C,,831001,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.27,1.27,,1.26,,4052000000.0,,30911000000.0,7206000000.0,918000000.0,4220000000.0,4205000000.0,15000000.0,4125000000.0,95000000.0,23705000000.0,4773000000.0,-26000000.0,4731000000.0,9941000000.0,10138000000.0,1083000000.0,,3704000000.0,,12038000000.0,7206000000.0,30911000000.0,27670000000.0,15926000000.0,8257000000.0,39631000000.0,6033300000.0,3033800000.0,3038300000.0
Citigroup Inc,C,,831001,2014.0,Q2,2014-04-01,2014-06-30,2015-08-03 08:11:03+00:00,0.03,0.03,,0.03,,1921000000.0,,15561000000.0,3615000000.0,460000000.0,231000000.0,253000000.0,-22000000.0,181000000.0,50000000.0,11946000000.0,2438000000.0,47000000.0,1843000000.0,6595000000.0,5051000000.0,538000000.0,,1730000000.0,,6028000000.0,3615000000.0,15561000000.0,15521000000.0,7479000000.0,2174000000.0,19425000000.0,6033300000.0,3033800000.0,3038300000.0
