company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,prepaidexpenses,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2011.0,Q2,,2011-06-30,2011-07-22 07:04:41+00:00,596315000.0,1323470000.0,108871000.0,,1397419000.0,,,78505000.0,40318000.0,247265000.0,3616805000.0,1038658000.0,2186238000.0,882512000.0,936797000.0,,446579000.0,,223449000.0,,113773000.0,5507270000.0,22590000.0,77985000.0,71509000.0,,47748000.0,0.0,9482038000.0,,3753415000.0,1263966000.0,,,9482038000.0,9482038000.0,4791826000.0,8218072000.0,,
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2011.0,Q1,,2011-03-31,2011-04-21 07:33:38+00:00,591989000.0,1213348000.0,98230000.0,,1378119000.0,,,81317000.0,96022000.0,206884000.0,3616161000.0,1068617000.0,2185991000.0,845230000.0,905649000.0,,459677000.0,,241122000.0,,112505000.0,5357281000.0,65894000.0,83344000.0,73303000.0,,39603000.0,,9360143000.0,,3591317000.0,1273850000.0,,,9360143000.0,9360143000.0,4863177000.0,8086293000.0,,
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2012.0,FY,,2012-12-31,2014-02-14 08:25:34+00:00,651358000.0,1225898000.0,103318000.0,-54906000.0,800076000.0,,1088796000.0,49935000.0,30920000.0,334634000.0,4114650000.0,1625420000.0,2189350000.0,872841000.0,1167052000.0,,462244000.0,,255632000.0,,111432000.0,677533000.0,397545000.0,208958000.0,79094000.0,7199227000.0,610766000.0,,10443943000.0,4919230000.0,3027844000.0,1986628000.0,4919230000.0,4919230000.0,5524713000.0,10443943000.0,6249047000.0,3538085000.0,0.0,-3313887000.0
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2012.0,Q3,,2012-09-30,2012-10-17 07:07:05+00:00,607164000.0,1412311000.0,105642000.0,,794099000.0,,,40297000.0,13377000.0,316919000.0,4047293000.0,1344594000.0,2192162000.0,923389000.0,1113918000.0,,506577000.0,,229743000.0,,123748000.0,5838511000.0,3485000.0,96916000.0,107011000.0,,3134000.0,,9910145000.0,,3277107000.0,1275979000.0,,,9910145000.0,9910145000.0,5519120000.0,8634166000.0,,
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2012.0,Q2,,2012-06-30,2012-07-18 07:08:08+00:00,620598000.0,1320245000.0,103400000.0,,785965000.0,,,40089000.0,26370000.0,279934000.0,4021133000.0,1370810000.0,2191750000.0,921040000.0,1086151000.0,,508082000.0,,228005000.0,,117969000.0,5746310000.0,3028000.0,96554000.0,137975000.0,,3402000.0,,9804405000.0,,3205314000.0,1261709000.0,,,9804405000.0,9804405000.0,5512940000.0,8542696000.0,,
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2012.0,Q1,,2012-03-31,2012-04-18 07:10:02+00:00,603544000.0,1273690000.0,110581000.0,,899976000.0,,,38400000.0,25662000.0,249533000.0,3959772000.0,1307281000.0,2191757000.0,880443000.0,1068946000.0,,477628000.0,,212804000.0,,119539000.0,5726653000.0,4272000.0,96907000.0,146260000.0,,3510000.0,,9698579000.0,,3238769000.0,1205634000.0,,,9698579000.0,9698579000.0,5390864000.0,8492945000.0,,
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2013.0,FY,,2013-12-31,2015-02-13 08:05:52+00:00,522713000.0,1076641000.0,92600000.0,67723000.0,803882000.0,,1126895000.0,60101000.0,10469000.0,267579000.0,3108580000.0,1258911000.0,2599201000.0,715311000.0,787849000.0,,491851000.0,,219609000.0,,202806000.0,508864000.0,2779063000.0,535621000.0,62037000.0,7954536000.0,229278000.0,,10855181000.0,5377396000.0,2717972000.0,1342248000.0,5377396000.0,5377396000.0,5477785000.0,10855181000.0,7349360000.0,4135537000.0,0.0,-3771758000.0
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2013.0,Q3,,2013-09-30,2013-10-17 07:08:37+00:00,677994000.0,1437513000.0,106879000.0,,739824000.0,,,66358000.0,8802000.0,302684000.0,4158710000.0,1552751000.0,2190156000.0,949618000.0,1148784000.0,,519347000.0,,250043000.0,,166215000.0,5803660000.0,375500000.0,133430000.0,69857000.0,,672135000.0,,10665130000.0,,3263170000.0,2018537000.0,,,10665130000.0,10665130000.0,6253176000.0,8646593000.0,,
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2013.0,Q2,,2013-06-30,2013-07-18 07:04:08+00:00,664058000.0,1398829000.0,104655000.0,,605950000.0,,,63813000.0,21839000.0,270769000.0,4106345000.0,1564006000.0,2189811000.0,917217000.0,1137645000.0,,480937000.0,,247997000.0,,120551000.0,5571224000.0,371824000.0,132185000.0,63076000.0,,665781000.0,,10349256000.0,,3048885000.0,1975099000.0,,,10349256000.0,10349256000.0,6162726000.0,8374157000.0,,
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2013.0,Q1,,2013-03-31,2013-04-17 07:07:08+00:00,648409000.0,1309446000.0,106252000.0,,571359000.0,,,67208000.0,27199000.0,233648000.0,4081545000.0,1574664000.0,2189521000.0,905952000.0,1141477000.0,,487878000.0,,233352000.0,,111442000.0,5401244000.0,405923000.0,204813000.0,65898000.0,,702598000.0,,10234914000.0,,2919863000.0,1951458000.0,,,10234914000.0,10234914000.0,6173574000.0,8283456000.0,,
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2014.0,FY,,2014-12-31,2016-02-12 06:47:30+00:00,615332000.0,1186746000.0,95896000.0,-158931000.0,681581000.0,,1156726000.0,,10566000.0,272822000.0,3491557000.0,1369520000.0,2253041000.0,863737000.0,837069000.0,,504618000.0,,266277000.0,,171005000.0,482340000.0,327171000.0,50718000.0,101905000.0,7074782000.0,777956000.0,,9030291000.0,3700725000.0,2833969000.0,2038849000.0,3700725000.0,3700725000.0,5329566000.0,9030291000.0,5359253000.0,3290717000.0,0.0,-4371852000.0
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2014.0,Q3,,2014-09-30,2014-10-16 07:08:17+00:00,649805000.0,1338586000.0,98781000.0,,706234000.0,,,58164000.0,7305000.0,254607000.0,3446317000.0,1327232000.0,2570257000.0,908048000.0,818730000.0,,533994000.0,,230400000.0,,239689000.0,4380240000.0,10887000.0,80731000.0,105299000.0,,153066000.0,,8959186000.0,,3116331000.0,1393964000.0,,,8959186000.0,8959186000.0,5024125000.0,7565222000.0,,
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2014.0,Q2,,2014-06-30,2014-07-17 07:17:50+00:00,625513000.0,1303431000.0,98925000.0,,547388000.0,,,60739000.0,2624000.0,226349000.0,3350687000.0,1279558000.0,2596344000.0,890606000.0,821589000.0,,503792000.0,,227540000.0,,231827000.0,4357508000.0,207884000.0,105730000.0,101365000.0,,50749000.0,,8795074000.0,,2903529000.0,1231700000.0,,,8795074000.0,8795074000.0,5069956000.0,7563374000.0,,
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2014.0,Q1,,2014-03-31,2014-04-17 07:18:26+00:00,607616000.0,1238368000.0,99177000.0,,486039000.0,,,62216000.0,35146000.0,196495000.0,3329435000.0,1312466000.0,2602334000.0,840490000.0,817818000.0,,511826000.0,,215880000.0,,213581000.0,4204793000.0,289381000.0,114028000.0,74596000.0,,77095000.0,,8664390000.0,,2701709000.0,1231409000.0,,,8664390000.0,8664390000.0,5144863000.0,7432981000.0,,
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2015.0,FY,,2015-12-31,2017-02-10 17:21:03+00:00,650880000.0,1120490000.0,99642000.0,-254573000.0,362185000.0,,1184522000.0,,6528000.0,223039000.0,3737389000.0,1413223000.0,2603655000.0,802895000.0,854269000.0,,575709000.0,,235971000.0,,182185000.0,414955000.0,,,133440000.0,7686642000.0,151122000.0,,8606076000.0,3644575000.0,2419010000.0,1367182000.0,3644575000.0,3644575000.0,4961501000.0,8606076000.0,5332797000.0,3594319000.0,0.0,-4972016000.0
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2015.0,Q3,,2015-09-30,2015-10-20 07:02:40+00:00,622807000.0,1193844000.0,103615000.0,,662673000.0,,,63373000.0,17351000.0,215569000.0,3441780000.0,1230312000.0,2224943000.0,810715000.0,824032000.0,,569203000.0,,248052000.0,,167867000.0,4015975000.0,0.0,0.0,84224000.0,,461305000.0,,8478820000.0,,2814829000.0,1668699000.0,,,8478820000.0,8478820000.0,4839959000.0,6810121000.0,,
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2015.0,Q2,,2015-06-30,2015-07-21 07:07:32+00:00,606346000.0,1149414000.0,98680000.0,,595168000.0,,,67224000.0,80753000.0,195170000.0,3455814000.0,1276018000.0,2225063000.0,844355000.0,827908000.0,,577258000.0,,250805000.0,,169952000.0,4050791000.0,0.0,0.0,80964000.0,,381951000.0,,8466817000.0,,2737125000.0,1613705000.0,,,8466817000.0,8466817000.0,4901784000.0,6853112000.0,,
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2015.0,Q1,,2015-03-31,2015-04-21 07:06:58+00:00,584100000.0,1133213000.0,97318000.0,,538486000.0,,,65678000.0,32498000.0,189174000.0,3464041000.0,1309135000.0,2217874000.0,861952000.0,821736000.0,,578438000.0,,253462000.0,,164813000.0,4031628000.0,215429000.0,36711000.0,72222000.0,,625502000.0,,8646705000.0,,2671551000.0,1782054000.0,,,8646705000.0,8646705000.0,5153418000.0,6864651000.0,,
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2016.0,FY,,2016-12-31,2018-02-09 16:38:48+00:00,830318000.0,1265201000.0,96062000.0,-359326000.0,349146000.0,,1203293000.0,,40353000.0,226440000.0,4562677000.0,1802923000.0,3206637000.0,870487000.0,945670000.0,,710173000.0,,332595000.0,,215530000.0,459117000.0,,,104357000.0,7927795000.0,414550000.0,,10115991000.0,3799746000.0,2589191000.0,1940318000.0,3799746000.0,3799746000.0,6316245000.0,10115991000.0,6581130000.0,4375927000.0,0.0,-4972016000.0
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2016.0,Q3,,2016-09-30,2016-10-19 06:50:42+00:00,748799000.0,1199137000.0,101225000.0,,514755000.0,,3788900000.0,,25448000.0,221278000.0,4039935000.0,1475757000.0,2613761000.0,828286000.0,839430000.0,,586408000.0,77370000.0,260063000.0,20278000.0,204194000.0,418143000.0,,,119419000.0,,513980000.0,,9298283000.0,3788900000.0,2738967000.0,1891071000.0,3788900000.0,3788900000.0,5509383000.0,9298283000.0,5719886000.0,3618312000.0,,
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2016.0,Q2,,2016-06-30,2016-07-21 06:46:40+00:00,723693000.0,1180146000.0,102219000.0,,255140000.0,,3713735000.0,,20759000.0,197166000.0,4034499000.0,1499894000.0,2607066000.0,833907000.0,853584000.0,,593776000.0,,252373000.0,,211359000.0,424148000.0,,,110563000.0,,344157000.0,,8979092000.0,3713735000.0,2379756000.0,1640367000.0,3713735000.0,3713735000.0,5265357000.0,8979092000.0,5745752000.0,3624990000.0,,
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2016.0,Q1,,2016-03-31,2016-04-21 07:01:13+00:00,706191000.0,1167313000.0,101584000.0,,243720000.0,,,,9359000.0,178784000.0,4034620000.0,1543397000.0,2610642000.0,849830000.0,858984000.0,,603496000.0,,247033000.0,,198138000.0,4117948000.0,,,84893000.0,,405858000.0,,8980895000.0,,2345756000.0,1648809000.0,,,8980895000.0,8980895000.0,5776155000.0,7332086000.0,,
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2017.0,FY,,2017-12-31,2019-02-15 17:22:29+00:00,882007000.0,1183514000.0,101619000.0,-194759000.0,753964000.0,,1199477000.0,,14697000.0,228118000.0,3686372000.0,1282624000.0,2986702000.0,677043000.0,787940000.0,108497000.0,348201000.0,,334435000.0,,245723000.0,425548000.0,1865553000.0,264253000.0,175626000.0,8455501000.0,581102000.0,,10658359000.0,4383180000.0,2790147000.0,2141978000.0,4383180000.0,4383180000.0,6275179000.0,10658359000.0,7080272000.0,4133201000.0,0.0,-5077039000.0
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2017.0,Q3,,2017-09-30,2017-10-19 06:49:29+00:00,976257000.0,1446556000.0,102113000.0,,322039000.0,,,,18779000.0,250780000.0,4633749000.0,1741130000.0,2985048000.0,982196000.0,1012765000.0,,610495000.0,,335239000.0,,236975000.0,4730591000.0,,,117980000.0,,484088000.0,,10493390000.0,,2868771000.0,2167256000.0,,,10493390000.0,10493390000.0,6611854000.0,8326134000.0,,
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2017.0,Q2,,2017-06-30,2017-07-20 06:55:51+00:00,954115000.0,1395745000.0,106186000.0,,301588000.0,,4072434000.0,,14005000.0,211728000.0,4564266000.0,1757675000.0,2925472000.0,962070000.0,978621000.0,,630079000.0,,322347000.0,,232277000.0,449092000.0,,,100181000.0,,606965000.0,,10292423000.0,4072434000.0,2759584000.0,2215346000.0,4072434000.0,4072434000.0,6219989000.0,10292423000.0,6554218000.0,4004643000.0,,
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2017.0,Q1,,2017-03-31,2017-04-20 06:55:13+00:00,880755000.0,1299427000.0,103230000.0,,415530000.0,,3953415000.0,,76572000.0,189665000.0,4508720000.0,1782107000.0,2887962000.0,942176000.0,946376000.0,,643363000.0,,320555000.0,,239186000.0,434365000.0,,,104786000.0,,748426000.0,,10238308000.0,3953415000.0,2761919000.0,2319203000.0,3953415000.0,3953415000.0,6284893000.0,10238308000.0,6530013000.0,3965690000.0,,
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2018.0,FY,,2018-12-31,2020-02-14 16:35:38+00:00,969531000.0,1231859000.0,97600000.0,-243096000.0,396221000.0,,1143838000.0,,13854000.0,212666000.0,3677328000.0,1134256000.0,2943660000.0,748796000.0,806497000.0,54304000.0,339325000.0,,313452000.0,,243936000.0,432395000.0,,,126878000.0,7815486000.0,220318000.0,,8365771000.0,2768666000.0,2503754000.0,1827421000.0,2768666000.0,2768666000.0,5597105000.0,8365771000.0,5055520000.0,3769684000.0,0.0,-5947562000.0
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2018.0,Q3,,2018-09-30,2018-10-18 06:53:38+00:00,948640000.0,1283775000.0,99001000.0,,209277000.0,,,,16300000.0,215128000.0,3719598000.0,1195850000.0,2981923000.0,803981000.0,806737000.0,98954000.0,330888000.0,,312577000.0,,280536000.0,3159700000.0,0.0,0.0,162016000.0,,298659000.0,,8461770000.0,,2459049000.0,1890305000.0,,,8461770000.0,8461770000.0,5195984000.0,6571465000.0,,
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2018.0,Q2,,2018-06-30,2018-07-19 06:49:59+00:00,938425000.0,1281260000.0,100721000.0,,242814000.0,,,,11717000.0,183396000.0,3715365000.0,1228605000.0,2974940000.0,764053000.0,805009000.0,98954000.0,336147000.0,,295038000.0,,276463000.0,3249202000.0,0.0,0.0,159601000.0,,284630000.0,,8473170000.0,,2447728000.0,1813927000.0,,,8473170000.0,8473170000.0,5220433000.0,6659243000.0,,
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2018.0,Q1,,2018-03-31,2018-04-27 07:02:43+00:00,997704000.0,1414941000.0,103580000.0,,367222000.0,,,,24955000.0,201436000.0,4682939000.0,1609728000.0,3032003000.0,972893000.0,1030645000.0,98954000.0,438016000.0,,326662000.0,,267729000.0,4893479000.0,,,196943000.0,,426251000.0,,10543040000.0,,2951999000.0,2080588000.0,,,10543040000.0,10543040000.0,6560396000.0,8462452000.0,,
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2019.0,FY,,2019-12-31,2020-04-21 06:38:56+00:00,983293000.0,1217190000.0,98432000.0,,397253000.0,,3032660000.0,,17748000.0,226658000.0,3783347000.0,1055014000.0,2985716000.0,806141000.0,842318000.0,52000000.0,322036000.0,,339060000.0,,440368000.0,527174000.0,,,127846000.0,,84700000.0,,8669477000.0,3032660000.0,2548430000.0,1749891000.0,3032660000.0,3032660000.0,5636817000.0,8669477000.0,5278729000.0,3886926000.0,,
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2019.0,Q3,,2019-09-30,2019-10-17 06:55:10+00:00,952708000.0,1269150000.0,101677000.0,,340532000.0,,3017643000.0,,24173000.0,225515000.0,3760428000.0,1080130000.0,2908729000.0,816563000.0,820582000.0,54304000.0,333886000.0,,338529000.0,,422169000.0,529438000.0,,,159747000.0,,182700000.0,,8669301000.0,3017643000.0,2585992000.0,1825302000.0,3017643000.0,3017643000.0,5651659000.0,8669301000.0,5262727000.0,3826357000.0,,
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2019.0,Q2,,2019-06-30,2019-07-18 06:53:22+00:00,960432000.0,1288755000.0,101826000.0,,321326000.0,,2955271000.0,,20938000.0,184623000.0,3795588000.0,1129352000.0,2946493000.0,849266000.0,815003000.0,54304000.0,336989000.0,,329596000.0,,412856000.0,527878000.0,,,163904000.0,,357700000.0,,8776050000.0,2955271000.0,2623251000.0,1955115000.0,2955271000.0,2955271000.0,5820779000.0,8776050000.0,5337796000.0,3865664000.0,,
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2019.0,Q1,,2019-03-31,2019-04-18 07:20:05+00:00,952162000.0,1272053000.0,99215000.0,,243014000.0,,,,14566000.0,176726000.0,3777277000.0,1149136000.0,2940967000.0,828298000.0,797682000.0,54304000.0,349428000.0,44210000.0,337417000.0,20581000.0,404350000.0,3366290000.0,,,141891000.0,,346255000.0,,8657911000.0,,2529466000.0,1946922000.0,,,8657911000.0,8657911000.0,5330763000.0,6710989000.0,,
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2020.0,Q1,,2020-03-31,2020-04-21 06:38:56+00:00,947006000.0,1222154000.0,99992000.0,,508907000.0,,2980681000.0,,16295000.0,175231000.0,3860817000.0,1096140000.0,2963018000.0,852075000.0,841813000.0,52000000.0,338586000.0,,355837000.0,,439483000.0,515607000.0,,,122864000.0,,500000000.0,,8944253000.0,2980681000.0,2706000000.0,2094361000.0,2980681000.0,2980681000.0,5963572000.0,8944253000.0,5396440000.0,3869211000.0,,
