company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofplantpropertyandequipment
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-08 10:20:33+00:00,,19000000.0,34000000.0,55000000.0,123000000.0,,-247000000.0,1000000.0,1775000000.0,601000000.0,-119000000.0,54000000.0,601000000.0,-119000000.0,54000000.0,536000000.0,-163000000.0,-163000000.0,322000000.0,1276000000.0,,-1429000000.0,-119000000.0,-1022000000.0,,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2011.0,Q2TTM,2010-07-01,2011-06-30,,,21000000.0,11000000.0,16000000.0,159000000.0,,-178000000.0,1000000.0,1953000000.0,390000000.0,-212000000.0,203000000.0,390000000.0,-212000000.0,203000000.0,381000000.0,186000000.0,186000000.0,15000000.0,1058000000.0,2000000.0,-1429000000.0,-214000000.0,-1193000000.0,,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2011.0,Q2,2011-04-01,2011-06-30,,,7000000.0,11000000.0,8000000.0,41000000.0,,87000000.0,1000000.0,,-10000000.0,-20000000.0,186000000.0,-10000000.0,-20000000.0,186000000.0,156000000.0,40000000.0,40000000.0,11000000.0,,,,-20000000.0,-11000000.0,,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-08 10:06:56+00:00,,12000000.0,11000000.0,8000000.0,81000000.0,,-362000000.0,1000000.0,1775000000.0,642000000.0,-83000000.0,-178000000.0,642000000.0,-83000000.0,-178000000.0,381000000.0,85000000.0,85000000.0,6000000.0,1310000000.0,,-1429000000.0,-83000000.0,-1015000000.0,,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2011.0,Q1,2011-01-01,2011-03-31,2012-05-09 10:08:13+00:00,,5000000.0,0.0,0.0,40000000.0,,-449000000.0,,1775000000.0,652000000.0,-63000000.0,-364000000.0,652000000.0,-63000000.0,-364000000.0,225000000.0,45000000.0,45000000.0,-5000000.0,1310000000.0,,-1429000000.0,-63000000.0,-1004000000.0,,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2012.0,FY,2012-01-01,2012-12-31,2015-02-19 10:36:39+00:00,,28000000.0,28000000.0,111000000.0,165000000.0,,-50000000.0,7000000.0,,-28000000.0,-162000000.0,332000000.0,-28000000.0,-162000000.0,332000000.0,142000000.0,146000000.0,146000000.0,43000000.0,,,-5000000.0,-162000000.0,-29000000.0,-1000000.0,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2012.0,Q4,2012-10-01,2012-12-31,,,7000000.0,,9000000.0,43000000.0,,256000000.0,1000000.0,,-12000000.0,-70000000.0,373000000.0,-12000000.0,-70000000.0,373000000.0,291000000.0,50000000.0,50000000.0,17000000.0,,,-5000000.0,-70000000.0,-7000000.0,-1000000.0,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2012.0,Q3TTM,2011-10-01,2012-09-30,,,28000000.0,40000000.0,111000000.0,163000000.0,,336000000.0,7000000.0,,-33000000.0,-170000000.0,433000000.0,-33000000.0,-170000000.0,433000000.0,230000000.0,159000000.0,159000000.0,-253000000.0,-10000000.0,,,-170000000.0,-30000000.0,,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2012.0,Q3,2012-07-01,2012-09-30,,,7000000.0,20000000.0,47000000.0,40000000.0,,68000000.0,2000000.0,,-5000000.0,-35000000.0,137000000.0,-5000000.0,-35000000.0,137000000.0,97000000.0,13000000.0,13000000.0,9000000.0,,,,-35000000.0,-7000000.0,,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-07 11:55:10+00:00,,21000000.0,28000000.0,102000000.0,122000000.0,,-306000000.0,6000000.0,,-16000000.0,-92000000.0,-41000000.0,-16000000.0,-92000000.0,-41000000.0,-149000000.0,96000000.0,96000000.0,26000000.0,,0.0,0.0,-92000000.0,-22000000.0,0.0,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2012.0,Q2TTM,2011-07-01,2012-06-30,,,28000000.0,43000000.0,111000000.0,165000000.0,,383000000.0,5000000.0,,-69000000.0,-171000000.0,528000000.0,-69000000.0,-171000000.0,528000000.0,288000000.0,-102000000.0,-102000000.0,54000000.0,-44000000.0,,,-171000000.0,-30000000.0,,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2012.0,Q2,2012-04-01,2012-06-30,,,7000000.0,4000000.0,8000000.0,40000000.0,,45000000.0,4000000.0,,-3000000.0,-30000000.0,151000000.0,-3000000.0,-30000000.0,151000000.0,118000000.0,50000000.0,50000000.0,9000000.0,,,,-30000000.0,-7000000.0,,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-07 10:24:24+00:00,,14000000.0,8000000.0,55000000.0,82000000.0,,-374000000.0,4000000.0,,-11000000.0,-57000000.0,-178000000.0,-11000000.0,-57000000.0,-178000000.0,-246000000.0,83000000.0,83000000.0,17000000.0,,,0.0,-57000000.0,-15000000.0,0.0,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2012.0,Q1TTM,2011-04-01,2012-03-31,,,28000000.0,50000000.0,111000000.0,166000000.0,,425000000.0,2000000.0,,-76000000.0,-161000000.0,563000000.0,-76000000.0,-161000000.0,563000000.0,326000000.0,-112000000.0,-112000000.0,56000000.0,-44000000.0,,,-161000000.0,-34000000.0,,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2012.0,Q1,2012-01-01,2012-03-31,2013-05-08 09:59:36+00:00,,7000000.0,4000000.0,47000000.0,42000000.0,,-419000000.0,,,-8000000.0,-27000000.0,-329000000.0,-8000000.0,-27000000.0,-329000000.0,-364000000.0,33000000.0,33000000.0,8000000.0,,,0.0,-27000000.0,-8000000.0,,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2013.0,FY,2013-01-01,2013-12-31,2016-02-18 13:41:56+00:00,,29000000.0,154000000.0,109000000.0,206000000.0,,-227000000.0,7000000.0,,-169000000.0,-81000000.0,236000000.0,-169000000.0,-81000000.0,236000000.0,-14000000.0,261000000.0,261000000.0,-33000000.0,24000000.0,58000000.0,-25000000.0,-139000000.0,-56000000.0,-119000000.0,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2013.0,Q4,2013-10-01,2013-12-31,,,7000000.0,100000000.0,8000000.0,71000000.0,,182000000.0,1000000.0,,-90000000.0,-54000000.0,292000000.0,-90000000.0,-54000000.0,292000000.0,148000000.0,91000000.0,91000000.0,-59000000.0,19000000.0,,-10000000.0,-54000000.0,-34000000.0,-66000000.0,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2013.0,Q3TTM,2012-10-01,2013-09-30,,,29000000.0,54000000.0,110000000.0,178000000.0,,-153000000.0,7000000.0,,-91000000.0,-97000000.0,317000000.0,-91000000.0,-97000000.0,317000000.0,129000000.0,220000000.0,220000000.0,43000000.0,5000000.0,58000000.0,-20000000.0,-155000000.0,-29000000.0,-54000000.0,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2013.0,Q3,2013-07-01,2013-09-30,,,7000000.0,13000000.0,46000000.0,53000000.0,,142000000.0,3000000.0,,-37000000.0,28000000.0,281000000.0,-37000000.0,28000000.0,281000000.0,272000000.0,69000000.0,69000000.0,10000000.0,2000000.0,58000000.0,-5000000.0,-30000000.0,-9000000.0,-28000000.0,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-06 11:19:16+00:00,0.0,22000000.0,54000000.0,101000000.0,135000000.0,,-409000000.0,6000000.0,,-79000000.0,-27000000.0,-56000000.0,-79000000.0,-27000000.0,-56000000.0,-162000000.0,170000000.0,170000000.0,26000000.0,5000000.0,58000000.0,-15000000.0,-85000000.0,-22000000.0,-53000000.0,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2013.0,Q2TTM,2012-07-01,2013-06-30,,,29000000.0,61000000.0,111000000.0,165000000.0,,-227000000.0,6000000.0,,-59000000.0,-160000000.0,173000000.0,-59000000.0,-160000000.0,173000000.0,-46000000.0,164000000.0,164000000.0,42000000.0,3000000.0,,-15000000.0,-160000000.0,-27000000.0,-26000000.0,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2013.0,Q2,2013-04-01,2013-06-30,,,7000000.0,28000000.0,9000000.0,39000000.0,,-88000000.0,1000000.0,,-29000000.0,-25000000.0,25000000.0,-29000000.0,-25000000.0,25000000.0,-29000000.0,57000000.0,57000000.0,10000000.0,,,-5000000.0,-25000000.0,,-25000000.0,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-07 10:46:58+00:00,0.0,15000000.0,41000000.0,55000000.0,82000000.0,,-551000000.0,3000000.0,,-42000000.0,-55000000.0,-337000000.0,-42000000.0,-55000000.0,-337000000.0,-434000000.0,101000000.0,101000000.0,16000000.0,3000000.0,,-10000000.0,-55000000.0,-13000000.0,-25000000.0,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2013.0,Q1TTM,2012-04-01,2013-03-31,,,29000000.0,37000000.0,110000000.0,166000000.0,,-94000000.0,9000000.0,,-33000000.0,-165000000.0,299000000.0,-33000000.0,-165000000.0,299000000.0,101000000.0,157000000.0,157000000.0,41000000.0,3000000.0,,-10000000.0,-165000000.0,-34000000.0,-1000000.0,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 10:02:27+00:00,0.0,8000000.0,13000000.0,46000000.0,43000000.0,,-463000000.0,2000000.0,,-13000000.0,-30000000.0,-362000000.0,-13000000.0,-30000000.0,-362000000.0,-405000000.0,44000000.0,44000000.0,6000000.0,3000000.0,,-5000000.0,-30000000.0,-13000000.0,0.0,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2014.0,FY,2014-01-01,2014-12-31,2017-02-16 11:44:26+00:00,-272000000.0,39000000.0,161000000.0,113000000.0,166000000.0,,88000000.0,2000000.0,600000000.0,-371000000.0,-437000000.0,755000000.0,-371000000.0,-437000000.0,755000000.0,-53000000.0,338000000.0,338000000.0,124000000.0,-64000000.0,,-49000000.0,-165000000.0,-722000000.0,-138000000.0,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2014.0,Q4,2014-10-01,2014-12-31,,,11000000.0,29000000.0,17000000.0,30000000.0,,232000000.0,,600000000.0,-146000000.0,-74000000.0,441000000.0,-146000000.0,-74000000.0,441000000.0,221000000.0,52000000.0,52000000.0,116000000.0,-15000000.0,,-19000000.0,-74000000.0,-686000000.0,-26000000.0,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2014.0,Q3TTM,2013-10-01,2014-09-30,,-272000000.0,35000000.0,232000000.0,104000000.0,207000000.0,,38000000.0,3000000.0,,-315000000.0,-417000000.0,606000000.0,-315000000.0,-417000000.0,606000000.0,-126000000.0,377000000.0,377000000.0,-51000000.0,-30000000.0,,-40000000.0,-145000000.0,-70000000.0,-178000000.0,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-05 10:21:26+00:00,-272000000.0,28000000.0,132000000.0,96000000.0,136000000.0,,-144000000.0,2000000.0,,-225000000.0,-363000000.0,314000000.0,-225000000.0,-363000000.0,314000000.0,-274000000.0,286000000.0,286000000.0,8000000.0,-49000000.0,,-30000000.0,-91000000.0,-36000000.0,-112000000.0,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2014.0,Q3,2014-07-01,2014-09-30,,1000000.0,11000000.0,38000000.0,44000000.0,39000000.0,,98000000.0,,,-40000000.0,-39000000.0,256000000.0,-40000000.0,-39000000.0,256000000.0,177000000.0,96000000.0,96000000.0,12000000.0,,,-10000000.0,-40000000.0,-22000000.0,-8000000.0,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2014.0,Q2TTM,2013-07-01,2014-06-30,,-273000000.0,31000000.0,207000000.0,106000000.0,221000000.0,,82000000.0,6000000.0,,-312000000.0,-350000000.0,631000000.0,-312000000.0,-350000000.0,631000000.0,-31000000.0,350000000.0,350000000.0,-53000000.0,-28000000.0,58000000.0,-35000000.0,-135000000.0,-57000000.0,-198000000.0,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-06 10:42:41+00:00,-273000000.0,17000000.0,94000000.0,52000000.0,97000000.0,,-242000000.0,2000000.0,,-185000000.0,-324000000.0,58000000.0,-185000000.0,-324000000.0,58000000.0,-451000000.0,190000000.0,190000000.0,-4000000.0,-49000000.0,,-20000000.0,-51000000.0,-14000000.0,-104000000.0,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2014.0,Q2,2014-04-01,2014-06-30,,-227000000.0,8000000.0,64000000.0,7000000.0,43000000.0,,128000000.0,1000000.0,,-168000000.0,-254000000.0,272000000.0,-168000000.0,-254000000.0,272000000.0,-150000000.0,100000000.0,100000000.0,-7000000.0,-51000000.0,,-10000000.0,-27000000.0,-14000000.0,-94000000.0,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2014.0,Q1TTM,2013-04-01,2014-03-31,,-46000000.0,30000000.0,171000000.0,108000000.0,217000000.0,,-134000000.0,6000000.0,,-173000000.0,-121000000.0,384000000.0,-173000000.0,-121000000.0,384000000.0,90000000.0,307000000.0,307000000.0,-36000000.0,23000000.0,58000000.0,-30000000.0,-133000000.0,-43000000.0,-129000000.0,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2014.0,Q1,2014-01-01,2014-03-31,2015-05-07 10:37:55+00:00,-46000000.0,9000000.0,30000000.0,45000000.0,54000000.0,,-370000000.0,1000000.0,,-17000000.0,-70000000.0,-214000000.0,-17000000.0,-70000000.0,-214000000.0,-301000000.0,90000000.0,90000000.0,3000000.0,2000000.0,,-10000000.0,-24000000.0,,-10000000.0,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2015.0,FY,2015-01-01,2015-12-31,2018-02-15 16:16:57+00:00,-6000000.0,34000000.0,242000000.0,96000000.0,154000000.0,,96000000.0,,600000000.0,-816000000.0,-141000000.0,861000000.0,-816000000.0,-141000000.0,861000000.0,-96000000.0,404000000.0,404000000.0,173000000.0,-54000000.0,21000000.0,-81000000.0,-188000000.0,-1049000000.0,-232000000.0,32000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2015.0,Q4,2015-10-01,2015-12-31,,,9000000.0,32000000.0,28000000.0,38000000.0,,237000000.0,,600000000.0,-108000000.0,-102000000.0,433000000.0,-108000000.0,-102000000.0,433000000.0,223000000.0,50000000.0,50000000.0,99000000.0,,,-23000000.0,-102000000.0,-645000000.0,-40000000.0,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-03 10:39:52+00:00,-6000000.0,25000000.0,210000000.0,68000000.0,116000000.0,,-141000000.0,,,-708000000.0,-39000000.0,428000000.0,-708000000.0,-39000000.0,428000000.0,-319000000.0,354000000.0,354000000.0,74000000.0,-54000000.0,21000000.0,-58000000.0,-86000000.0,-404000000.0,-192000000.0,32000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2015.0,Q3TTM,2014-10-01,2015-09-30,,-6000000.0,36000000.0,239000000.0,85000000.0,146000000.0,,91000000.0,,600000000.0,-854000000.0,-113000000.0,869000000.0,-854000000.0,-113000000.0,869000000.0,-98000000.0,406000000.0,406000000.0,190000000.0,-69000000.0,21000000.0,-77000000.0,-160000000.0,-1090000000.0,-218000000.0,32000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2015.0,Q3,2015-07-01,2015-09-30,,,7000000.0,79000000.0,23000000.0,39000000.0,,79000000.0,,,-504000000.0,-37000000.0,252000000.0,-504000000.0,-37000000.0,252000000.0,-289000000.0,111000000.0,111000000.0,16000000.0,,,-19000000.0,-37000000.0,-383000000.0,-102000000.0,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-04 10:29:06+00:00,-6000000.0,18000000.0,131000000.0,45000000.0,77000000.0,,-220000000.0,,,-204000000.0,-2000000.0,176000000.0,-204000000.0,-2000000.0,176000000.0,-30000000.0,243000000.0,243000000.0,58000000.0,-54000000.0,21000000.0,-39000000.0,-49000000.0,-21000000.0,-90000000.0,32000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2015.0,Q2TTM,2014-07-01,2015-06-30,,-5000000.0,40000000.0,198000000.0,106000000.0,146000000.0,,110000000.0,,600000000.0,-390000000.0,-115000000.0,873000000.0,-390000000.0,-115000000.0,873000000.0,368000000.0,391000000.0,391000000.0,186000000.0,-69000000.0,21000000.0,-68000000.0,-163000000.0,-729000000.0,-124000000.0,32000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2015.0,Q2,2015-04-01,2015-06-30,,,8000000.0,105000000.0,22000000.0,38000000.0,,-91000000.0,,,-102000000.0,-8000000.0,166000000.0,-102000000.0,-8000000.0,166000000.0,56000000.0,156000000.0,156000000.0,55000000.0,,21000000.0,-20000000.0,-29000000.0,-21000000.0,-61000000.0,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 11:16:45+00:00,-6000000.0,10000000.0,26000000.0,23000000.0,39000000.0,,-129000000.0,,,-102000000.0,6000000.0,10000000.0,-102000000.0,6000000.0,10000000.0,-86000000.0,87000000.0,87000000.0,3000000.0,-54000000.0,,-19000000.0,-20000000.0,,-29000000.0,32000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2015.0,Q1TTM,2014-04-01,2015-03-31,,-232000000.0,40000000.0,157000000.0,91000000.0,151000000.0,,329000000.0,1000000.0,600000000.0,-456000000.0,-361000000.0,979000000.0,-456000000.0,-361000000.0,979000000.0,162000000.0,335000000.0,335000000.0,124000000.0,-120000000.0,,-58000000.0,-161000000.0,-722000000.0,-157000000.0,32000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2016.0,FY,2016-01-01,2016-12-31,2019-02-14 14:38:12+00:00,-372000000.0,28000000.0,229000000.0,71000000.0,163000000.0,,42000000.0,,,-343000000.0,-653000000.0,822000000.0,-343000000.0,-653000000.0,822000000.0,-174000000.0,573000000.0,573000000.0,16000000.0,-51000000.0,,-98000000.0,-285000000.0,,-194000000.0,4000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2016.0,Q4,2016-10-01,2016-12-31,,-372000000.0,8000000.0,31000000.0,35000000.0,40000000.0,,106000000.0,,,-70000000.0,-512000000.0,345000000.0,-70000000.0,-512000000.0,345000000.0,-237000000.0,197000000.0,197000000.0,-6000000.0,,,-28000000.0,-140000000.0,,-42000000.0,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-08 11:35:07+00:00,,20000000.0,198000000.0,36000000.0,123000000.0,,-64000000.0,,,-273000000.0,-141000000.0,477000000.0,-273000000.0,-141000000.0,477000000.0,63000000.0,376000000.0,376000000.0,22000000.0,-51000000.0,,-70000000.0,-145000000.0,,-152000000.0,4000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2016.0,Q3TTM,2015-10-01,2016-09-30,,,29000000.0,230000000.0,64000000.0,161000000.0,,173000000.0,,600000000.0,-381000000.0,-243000000.0,910000000.0,-381000000.0,-243000000.0,910000000.0,286000000.0,426000000.0,426000000.0,121000000.0,-51000000.0,,-93000000.0,-247000000.0,-645000000.0,-192000000.0,4000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2016.0,Q3,2016-07-01,2016-09-30,,,6000000.0,75000000.0,,40000000.0,,89000000.0,,,-89000000.0,-60000000.0,254000000.0,-89000000.0,-60000000.0,254000000.0,105000000.0,107000000.0,107000000.0,12000000.0,-1000000.0,,-22000000.0,-60000000.0,,-66000000.0,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-03 10:14:57+00:00,,14000000.0,123000000.0,36000000.0,83000000.0,,-153000000.0,,,-184000000.0,-81000000.0,223000000.0,-184000000.0,-81000000.0,223000000.0,-42000000.0,269000000.0,269000000.0,10000000.0,-50000000.0,,-48000000.0,-85000000.0,,-86000000.0,4000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2016.0,Q2TTM,2015-07-01,2016-06-30,,,30000000.0,234000000.0,87000000.0,160000000.0,,163000000.0,,600000000.0,-796000000.0,-220000000.0,908000000.0,-796000000.0,-220000000.0,908000000.0,-108000000.0,430000000.0,430000000.0,125000000.0,-50000000.0,,-90000000.0,-224000000.0,-1028000000.0,-228000000.0,4000000.0
