company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentemployeebenefitliabilities,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,prepaidexpenses,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2011.0,Q1,,2010-12-31,2012-02-03 11:05:22+00:00,5340000000.0,6142000000.0,,321000000.0,0.0,,,,956000000.0,6523000000.0,751000000.0,2684000000.0,766000000.0,1939000000.0,4215000000.0,117000000.0,,929000000.0,2313000000.0,2643000000.0,,,10431000000.0,3023000000.0,1839000000.0,,,,204000000.0,,850000000.0,25993000000.0,10431000000.0,10715000000.0,9789000000.0,10431000000.0,10548000000.0,15241000000.0,25993000000.0,11063000000.0,5452000000.0,,
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2012.0,FY,,2012-09-28,2013-11-21 17:19:43+00:00,6114000000.0,7308000000.0,458000000.0,265000000.0,0.0,2735000000.0,,,1090000000.0,6982000000.0,947000000.0,5321000000.0,948000000.0,2343000000.0,6440000000.0,148000000.0,,1248000000.0,2827000000.0,2904000000.0,0.0,0.0,,2894000000.0,1504000000.0,,,,253000000.0,8611000000.0,747000000.0,30954000000.0,11625000000.0,12743000000.0,10855000000.0,11625000000.0,11773000000.0,18928000000.0,30954000000.0,11771000000.0,8073000000.0,,-179000000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2012.0,Q3,,2012-06-30,2013-08-01 12:37:27+00:00,6062000000.0,7155000000.0,291000000.0,602000000.0,0.0,2733000000.0,,,1000000000.0,6953000000.0,949000000.0,5624000000.0,1007000000.0,2362000000.0,6116000000.0,147000000.0,,744000000.0,2447000000.0,2714000000.0,,,,3411000000.0,1866000000.0,,,,214000000.0,8691000000.0,1035000000.0,31002000000.0,11596000000.0,12566000000.0,10811000000.0,11596000000.0,11743000000.0,19045000000.0,31002000000.0,12320000000.0,8234000000.0,,-119000000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2012.0,Q2,,2012-03-31,2013-05-03 13:04:12+00:00,6313000000.0,7402000000.0,633000000.0,240000000.0,0.0,2676000000.0,,,956000000.0,7040000000.0,966000000.0,5645000000.0,961000000.0,2374000000.0,6086000000.0,150000000.0,,782000000.0,2346000000.0,2608000000.0,,,,3558000000.0,1928000000.0,,,,318000000.0,8396000000.0,678000000.0,30973000000.0,11595000000.0,12362000000.0,10555000000.0,11595000000.0,11745000000.0,18910000000.0,30973000000.0,12525000000.0,8355000000.0,,-110000000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2012.0,Q1,,2011-12-31,2013-02-01 10:24:31+00:00,5905000000.0,6888000000.0,431000000.0,241000000.0,0.0,2649000000.0,,,954000000.0,6955000000.0,941000000.0,5526000000.0,896000000.0,2283000000.0,5743000000.0,141000000.0,,788000000.0,2425000000.0,2787000000.0,,,,3311000000.0,1706000000.0,,,,282000000.0,8134000000.0,457000000.0,29683000000.0,11137000000.0,11837000000.0,10103000000.0,11137000000.0,11278000000.0,18123000000.0,29683000000.0,12103000000.0,8020000000.0,,-77000000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2013.0,FY,,2013-09-27,2014-11-19 17:06:50+00:00,6318000000.0,7206000000.0,418000000.0,1055000000.0,0.0,3099000000.0,,,1215000000.0,6589000000.0,999000000.0,4560000000.0,1024000000.0,2325000000.0,6585000000.0,260000000.0,,750000000.0,2308000000.0,3244000000.0,804000000.0,402000000.0,,2623000000.0,1360000000.0,0.0,,,157000000.0,9328000000.0,938000000.0,31518000000.0,12314000000.0,13698000000.0,12117000000.0,12314000000.0,12574000000.0,18787000000.0,31518000000.0,11235000000.0,6670000000.0,,-531000000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2013.0,Q3,,2013-06-28,2014-08-01 12:27:30+00:00,6217000000.0,7259000000.0,244000000.0,391000000.0,,2991000000.0,,,1106000000.0,7135000000.0,1055000000.0,4593000000.0,1022000000.0,2470000000.0,6569000000.0,243000000.0,,1205000000.0,2619000000.0,3030000000.0,0.0,0.0,,3300000000.0,1602000000.0,0.0,,,205000000.0,9359000000.0,1431000000.0,31820000000.0,12188000000.0,12739000000.0,11784000000.0,12188000000.0,12431000000.0,19184000000.0,31820000000.0,12512000000.0,7400000000.0,,-406000000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2013.0,Q2,,2013-03-29,2014-05-02 15:42:27+00:00,6146000000.0,7317000000.0,308000000.0,481000000.0,0.0,2874000000.0,,,979000000.0,7097000000.0,1126000000.0,4590000000.0,1059000000.0,2449000000.0,6525000000.0,234000000.0,,1211000000.0,2670000000.0,2896000000.0,0.0,0.0,,3224000000.0,1718000000.0,,,,205000000.0,8937000000.0,2080000000.0,31948000000.0,11889000000.0,12917000000.0,12101000000.0,11889000000.0,12123000000.0,19620000000.0,31948000000.0,12506000000.0,7519000000.0,,-230000000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2013.0,Q1,,2012-12-31,2014-02-03 11:20:50+00:00,5880000000.0,7090000000.0,495000000.0,314000000.0,0.0,2776000000.0,,,931000000.0,7016000000.0,1031000000.0,5413000000.0,1015000000.0,2384000000.0,6553000000.0,155000000.0,,1235000000.0,3115000000.0,2922000000.0,0.0,0.0,,2789000000.0,1533000000.0,,,,270000000.0,8842000000.0,1035000000.0,31307000000.0,11933000000.0,12903000000.0,10768000000.0,11933000000.0,12088000000.0,18949000000.0,31307000000.0,11851000000.0,8181000000.0,,-180000000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2014.0,FY,,2014-09-30,2015-11-18 14:51:06+00:00,5270000000.0,5871000000.0,-237000000.0,409000000.0,0.0,3376000000.0,,,1124000000.0,7127000000.0,1639000000.0,6357000000.0,1018000000.0,2477000000.0,6314000000.0,251000000.0,,865000000.0,2193000000.0,3176000000.0,2157000000.0,1801000000.0,,2969000000.0,2132000000.0,630000000.0,,,194000000.0,9956000000.0,323000000.0,32804000000.0,11311000000.0,13107000000.0,11694000000.0,11311000000.0,11562000000.0,21048000000.0,32804000000.0,13383000000.0,9354000000.0,,-1784000000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2014.0,Q3,,2014-06-27,2015-07-31 11:40:09+00:00,5567000000.0,6710000000.0,406000000.0,160000000.0,,3350000000.0,,,1134000000.0,7658000000.0,1669000000.0,6416000000.0,966000000.0,2591000000.0,6260000000.0,280000000.0,,717000000.0,2411000000.0,3377000000.0,1575000000.0,994000000.0,,2446000000.0,1519000000.0,628000000.0,,,184000000.0,9793000000.0,1071000000.0,33074000000.0,11815000000.0,13447000000.0,12143000000.0,11815000000.0,12095000000.0,20795000000.0,33074000000.0,13367000000.0,8652000000.0,,-1734000000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2014.0,Q2,,2014-03-28,2015-04-30 13:17:25+00:00,6042000000.0,7028000000.0,387000000.0,209000000.0,,3269000000.0,,,996000000.0,6722000000.0,1056000000.0,4733000000.0,1110000000.0,2516000000.0,6632000000.0,273000000.0,,726000000.0,2490000000.0,3263000000.0,816000000.0,333000000.0,,2638000000.0,1464000000.0,0.0,,,183000000.0,9764000000.0,1518000000.0,31217000000.0,11686000000.0,13059000000.0,12152000000.0,11686000000.0,11959000000.0,19075000000.0,31217000000.0,11526000000.0,6923000000.0,,-1734000000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2014.0,Q1,,2013-12-27,2015-01-30 12:44:56+00:00,5592000000.0,6743000000.0,400000000.0,245000000.0,,3134000000.0,,,1017000000.0,6717000000.0,1070000000.0,4866000000.0,1043000000.0,2452000000.0,6665000000.0,261000000.0,,736000000.0,2509000000.0,3069000000.0,777000000.0,321000000.0,,2611000000.0,1466000000.0,0.0,,,169000000.0,9649000000.0,1804000000.0,30832000000.0,11531000000.0,12726000000.0,11803000000.0,11531000000.0,11792000000.0,18871000000.0,30832000000.0,11441000000.0,7068000000.0,,-1652000000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2015.0,FY,,2015-09-30,2016-07-29 10:36:30+00:00,764000000.0,1722000000.0,-1841000000.0,1401000000.0,0.0,720000000.0,379000000.0,62000000.0,,4203000000.0,822000000.0,2159000000.0,,620000000.0,1166000000.0,35000000.0,302000000.0,,,1644000000.0,208000000.0,80000000.0,,1367000000.0,1930000000.0,,,750000000.0,,5165000000.0,987000000.0,12321000000.0,4041000000.0,4763000000.0,3854000000.0,4041000000.0,4076000000.0,8245000000.0,12321000000.0,6392000000.0,4391000000.0,0.0,-3000000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2015.0,Q3,,2015-06-26,2015-07-31 12:03:19+00:00,744000000.0,1775000000.0,-1562000000.0,531000000.0,0.0,508000000.0,403000000.0,304000000.0,,4291000000.0,890000000.0,1744000000.0,,690000000.0,1215000000.0,35000000.0,313000000.0,,,1996000000.0,13000000.0,6000000.0,,1191000000.0,1898000000.0,,,820000000.0,0.0,5358000000.0,277000000.0,11720000000.0,4304000000.0,4133000000.0,3426000000.0,4304000000.0,4339000000.0,7381000000.0,11720000000.0,6372000000.0,3955000000.0,0.0,0.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2015.0,Q2,,2015-03-27,2016-04-29 13:06:02+00:00,4640000000.0,5384000000.0,-1076000000.0,164000000.0,,3608000000.0,,,815000000.0,6788000000.0,1558000000.0,5448000000.0,1239000000.0,2414000000.0,5870000000.0,199000000.0,,785000000.0,1790000000.0,2807000000.0,1969000000.0,1511000000.0,,3091000000.0,1834000000.0,693000000.0,,,202000000.0,10649000000.0,2136000000.0,30960000000.0,10583000000.0,11721000000.0,11909000000.0,10583000000.0,10782000000.0,19976000000.0,30960000000.0,13369000000.0,8067000000.0,,-2598000000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2015.0,Q1,,2014-12-26,2016-02-01 16:51:03+00:00,4584000000.0,5360000000.0,-601000000.0,168000000.0,,3520000000.0,,,864000000.0,7010000000.0,1600000000.0,6322000000.0,1117000000.0,2439000000.0,6114000000.0,263000000.0,,833000000.0,1783000000.0,2945000000.0,2112000000.0,1706000000.0,,3219000000.0,1843000000.0,684000000.0,,,209000000.0,10291000000.0,1214000000.0,31606000000.0,10823000000.0,11862000000.0,11313000000.0,10823000000.0,11086000000.0,20311000000.0,31606000000.0,13630000000.0,8998000000.0,,-2387000000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2016.0,FY,,2016-09-30,2017-11-21 14:05:21+00:00,4000000000.0,6394000000.0,-1153000000.0,579000000.0,,16114000000.0,1228000000.0,,1333000000.0,21024000000.0,7540000000.0,11053000000.0,990000000.0,2888000000.0,5632000000.0,972000000.0,,1550000000.0,1436000000.0,3788000000.0,5812000000.0,4276000000.0,,3510000000.0,5033000000.0,7374000000.0,3888000000.0,,234000000.0,9177000000.0,1706000000.0,63179000000.0,24118000000.0,17109000000.0,16331000000.0,24118000000.0,25090000000.0,37855000000.0,63179000000.0,40438000000.0,21524000000.0,0.0,-20000000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2016.0,Q3,,2016-06-30,2016-07-29 12:36:37+00:00,5455000000.0,6170000000.0,-1174000000.0,467000000.0,0.0,3837000000.0,,,1093000000.0,7093000000.0,1568000000.0,5139000000.0,2665000000.0,2972000000.0,6374000000.0,924000000.0,,727000000.0,2221000000.0,3479000000.0,17000000.0,0.0,,2332000000.0,2353000000.0,0.0,,,251000000.0,10575000000.0,2859000000.0,31879000000.0,9599000000.0,11847000000.0,12886000000.0,9599000000.0,10523000000.0,21105000000.0,31879000000.0,13658000000.0,8219000000.0,,-3639000000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2016.0,Q2,,2016-03-31,2016-04-29 13:06:02+00:00,5360000000.0,5987000000.0,-1039000000.0,358000000.0,,3806000000.0,,,947000000.0,7042000000.0,1576000000.0,5143000000.0,2736000000.0,2922000000.0,6397000000.0,898000000.0,,781000000.0,1774000000.0,3602000000.0,17000000.0,0.0,,2390000000.0,2364000000.0,0.0,,,237000000.0,10380000000.0,1883000000.0,31199000000.0,9984000000.0,11058000000.0,11792000000.0,9984000000.0,10882000000.0,20080000000.0,31199000000.0,13744000000.0,8288000000.0,,-3163000000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2016.0,Q1,,2015-12-25,2016-02-01 16:51:03+00:00,4936000000.0,5745000000.0,-1218000000.0,414000000.0,,3787000000.0,,,996000000.0,6918000000.0,1583000000.0,5301000000.0,2607000000.0,2769000000.0,6256000000.0,931000000.0,,782000000.0,1993000000.0,3516000000.0,0.0,0.0,,2734000000.0,1982000000.0,0.0,,,216000000.0,11100000000.0,1853000000.0,31019000000.0,10506000000.0,10921000000.0,11301000000.0,10506000000.0,11437000000.0,19366000000.0,31019000000.0,13842000000.0,8065000000.0,,-3163000000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2017.0,FY,,2017-09-30,2018-11-20 12:08:04+00:00,4271000000.0,6666000000.0,-473000000.0,321000000.0,,16399000000.0,1279000000.0,,1071000000.0,19688000000.0,6741000000.0,11964000000.0,1191000000.0,3209000000.0,6121000000.0,920000000.0,,947000000.0,1907000000.0,3553000000.0,189000000.0,72000000.0,,3931000000.0,5368000000.0,1920000000.0,173000000.0,,211000000.0,5231000000.0,1608000000.0,51884000000.0,20447000000.0,12292000000.0,11854000000.0,20447000000.0,21367000000.0,30306000000.0,51884000000.0,33471000000.0,18452000000.0,0.0,-710000000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2017.0,Q3,,2017-06-30,2017-08-03 10:16:30+00:00,3764000000.0,6443000000.0,-729000000.0,458000000.0,0.0,16352000000.0,,,1004000000.0,19619000000.0,6727000000.0,11772000000.0,1159000000.0,3384000000.0,5870000000.0,884000000.0,,1330000000.0,1595000000.0,4001000000.0,2082000000.0,247000000.0,,3349000000.0,5265000000.0,0.0,0.0,,189000000.0,4589000000.0,2499000000.0,50686000000.0,19731000000.0,13962000000.0,11515000000.0,19731000000.0,20615000000.0,29882000000.0,50686000000.0,30854000000.0,18367000000.0,0.0,-481000000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2017.0,Q2,,2017-03-31,2017-05-04 10:57:37+00:00,3720000000.0,6094000000.0,-987000000.0,412000000.0,0.0,16279000000.0,,,1082000000.0,19644000000.0,6687000000.0,11810000000.0,1099000000.0,3138000000.0,5601000000.0,813000000.0,,1048000000.0,1548000000.0,4037000000.0,2037000000.0,237000000.0,,3347000000.0,5638000000.0,0.0,0.0,,,4268000000.0,1666000000.0,49607000000.0,19388000000.0,13229000000.0,10742000000.0,19388000000.0,20201000000.0,29238000000.0,49607000000.0,30777000000.0,18496000000.0,0.0,-172000000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2017.0,Q1,,2016-12-31,2017-02-08 11:45:02+00:00,3453000000.0,6057000000.0,-1233000000.0,377000000.0,0.0,16186000000.0,,,1164000000.0,20772000000.0,7290000000.0,10351000000.0,1030000000.0,2943000000.0,5556000000.0,819000000.0,,1094000000.0,1416000000.0,3912000000.0,173000000.0,31000000.0,,3174000000.0,5329000000.0,0.0,0.0,,159000000.0,4669000000.0,2899000000.0,48788000000.0,19577000000.0,10966000000.0,11459000000.0,19577000000.0,20396000000.0,28233000000.0,48788000000.0,32266000000.0,16774000000.0,0.0,-45000000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2018.0,FY,,2018-09-30,2019-11-21 12:14:20+00:00,3407000000.0,5622000000.0,-946000000.0,185000000.0,0.0,16559000000.0,1326000000.0,,1021000000.0,18381000000.0,6187000000.0,9623000000.0,848000000.0,1819000000.0,3300000000.0,1294000000.0,,616000000.0,1182000000.0,2398000000.0,3015000000.0,1791000000.0,,3070000000.0,4643000000.0,5188000000.0,207000000.0,,0.0,6604000000.0,1307000000.0,48797000000.0,21164000000.0,11823000000.0,11250000000.0,21164000000.0,22458000000.0,26339000000.0,48797000000.0,33674000000.0,15089000000.0,0.0,-1053000000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2018.0,Q3,,2018-06-30,2018-08-02 11:01:42+00:00,4410000000.0,6895000000.0,-808000000.0,283000000.0,0.0,16510000000.0,1317000000.0,,984000000.0,19512000000.0,6424000000.0,10373000000.0,1290000000.0,3509000000.0,6093000000.0,1036000000.0,,777000000.0,1766000000.0,3007000000.0,12000000.0,0.0,,3622000000.0,4915000000.0,0.0,0.0,,231000000.0,6075000000.0,1583000000.0,49406000000.0,20773000000.0,12465000000.0,11301000000.0,20773000000.0,21809000000.0,27366000000.0,49406000000.0,30848000000.0,16065000000.0,0.0,-1004000000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2018.0,Q2,,2018-03-31,2018-05-03 12:06:23+00:00,4250000000.0,6679000000.0,-254000000.0,268000000.0,0.0,16480000000.0,1543000000.0,,866000000.0,19806000000.0,6625000000.0,10962000000.0,1294000000.0,3565000000.0,6235000000.0,1006000000.0,,864000000.0,1737000000.0,3197000000.0,22000000.0,0.0,,3721000000.0,5019000000.0,0.0,0.0,,235000000.0,5594000000.0,1136000000.0,49952000000.0,20874000000.0,12271000000.0,10992000000.0,20874000000.0,21880000000.0,27837000000.0,49952000000.0,31446000000.0,16845000000.0,0.0,-946000000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2018.0,Q1,,2017-12-31,2018-02-02 10:41:07+00:00,4020000000.0,6731000000.0,-414000000.0,552000000.0,0.0,16436000000.0,1368000000.0,,883000000.0,19717000000.0,6657000000.0,10895000000.0,1219000000.0,3459000000.0,6105000000.0,965000000.0,,896000000.0,1647000000.0,3370000000.0,40000000.0,0.0,,3640000000.0,5004000000.0,0.0,0.0,,226000000.0,5398000000.0,1605000000.0,49767000000.0,20535000000.0,12429000000.0,11246000000.0,20535000000.0,21500000000.0,28041000000.0,49767000000.0,31233000000.0,16795000000.0,0.0,-885000000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2019.0,FY,,2019-09-30,2020-05-01 11:06:09+00:00,3582000000.0,5770000000.0,-795000000.0,2805000000.0,0.0,16820000000.0,1407000000.0,,953000000.0,18178000000.0,5632000000.0,6708000000.0,853000000.0,1814000000.0,3348000000.0,1063000000.0,,1044000000.0,1906000000.0,2573000000.0,98000000.0,44000000.0,,1823000000.0,4636000000.0,60000000.0,,,,4827000000.0,511000000.0,42287000000.0,19766000000.0,12393000000.0,9070000000.0,19766000000.0,20829000000.0,21458000000.0,42287000000.0,26546000000.0,12388000000.0,0.0,-1086000000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2019.0,Q3,,2019-06-30,2019-08-01 10:49:58+00:00,3671000000.0,6033000000.0,-564000000.0,3685000000.0,0.0,16729000000.0,1389000000.0,,781000000.0,18312000000.0,5739000000.0,6804000000.0,848000000.0,2050000000.0,3282000000.0,1046000000.0,,493000000.0,1179000000.0,2834000000.0,95000000.0,46000000.0,,1787000000.0,5121000000.0,59000000.0,0.0,,0.0,6366000000.0,521000000.0,43069000000.0,20363000000.0,13042000000.0,9242000000.0,20363000000.0,21409000000.0,21660000000.0,43069000000.0,26745000000.0,12418000000.0,0.0,-2168000000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2019.0,Q2,,2019-03-31,2019-05-03 10:47:16+00:00,3482000000.0,5707000000.0,-952000000.0,239000000.0,0.0,16650000000.0,1521000000.0,,732000000.0,18311000000.0,6015000000.0,8418000000.0,937000000.0,2124000000.0,3332000000.0,1265000000.0,,532000000.0,1767000000.0,2180000000.0,2999000000.0,1558000000.0,,1829000000.0,4612000000.0,5229000000.0,185000000.0,,0.0,6416000000.0,3968000000.0,48489000000.0,20036000000.0,12836000000.0,13441000000.0,20036000000.0,21301000000.0,27188000000.0,48489000000.0,32321000000.0,13747000000.0,0.0,-2078000000.0
