company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstonetincometocommon,othergains,otherincome,otheroperatingexpenses,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2010.0,Q4,2010-07-01,2010-09-24,,,0.39,,0.39,,4000000.0,293000000.0,293000000.0,,265000000.0,28000000.0,7617000000.0,9040000000.0,,,,,,1171000000.0,7617000000.0,1423000000.0,53000000.0,98000000.0,1171000000.0,252000000.0,45000000.0,297000000.0,9040000000.0,,673700000.0,680700000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2010.0,FY,2009-09-26,2010-09-24,2012-11-19 11:54:32+00:00,,1.94,,1.92,,127000000.0,1382000000.0,1382000000.0,,1307000000.0,75000000.0,29084000000.0,34305000000.0,,,,,,3796000000.0,29084000000.0,5221000000.0,170000000.0,254000000.0,3796000000.0,1425000000.0,84000000.0,1509000000.0,34305000000.0,,673700000.0,680700000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2010.0,Q3,2010-04-01,2010-06-30,2011-08-03 12:03:22+00:00,0.62,0.62,,0.61,,31000000.0,426000000.0,426000000.0,,418000000.0,8000000.0,7201000000.0,8540000000.0,,,,,,895000000.0,7201000000.0,1339000000.0,39000000.0,52000000.0,895000000.0,444000000.0,13000000.0,457000000.0,8540000000.0,674200000.0,674200000.0,685200000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2010.0,Q3TTM,2009-06-27,2010-06-30,,0.68,0.68,0.49,0.68,-4000000.0,204000000.0,507000000.0,512000000.0,-5000000.0,457000000.0,62000000.0,31973000000.0,36042000000.0,-12000000.0,,-4000000.0,,,3105000000.0,31973000000.0,4069000000.0,283000000.0,35000000.0,3101000000.0,968000000.0,-252000000.0,716000000.0,36042000000.0,674200000.0,674200000.0,685200000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2010.0,Q3YTD,2009-09-26,2010-06-25,,,1.55,,1.53,,123000000.0,1089000000.0,1089000000.0,,1042000000.0,47000000.0,21467000000.0,25265000000.0,,,,,,2625000000.0,21467000000.0,3798000000.0,117000000.0,156000000.0,2625000000.0,1173000000.0,39000000.0,1212000000.0,25265000000.0,,674200000.0,685200000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2010.0,Q2,2009-12-26,2010-03-31,2011-05-04 12:49:26+00:00,0.41,0.41,,0.4,,87000000.0,297000000.0,297000000.0,,274000000.0,23000000.0,7094000000.0,8317000000.0,,,,,,847000000.0,7094000000.0,1223000000.0,43000000.0,51000000.0,847000000.0,376000000.0,8000000.0,384000000.0,8317000000.0,668300000.0,668300000.0,685000000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2010.0,Q2TTM,2009-03-28,2010-03-31,,0.3,0.3,0.48,0.3,-4000000.0,223000000.0,248000000.0,253000000.0,-5000000.0,202000000.0,58000000.0,30712000000.0,34481000000.0,-12000000.0,,-4000000.0,,,2997000000.0,30712000000.0,3769000000.0,309000000.0,13000000.0,2993000000.0,776000000.0,-300000000.0,476000000.0,34481000000.0,668300000.0,668300000.0,685000000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2010.0,Q2YTD,2009-09-26,2010-03-26,,,0.93,,0.92,,92000000.0,663000000.0,663000000.0,,624000000.0,39000000.0,14266000000.0,16725000000.0,,,,,,1730000000.0,14266000000.0,2459000000.0,78000000.0,104000000.0,1730000000.0,729000000.0,26000000.0,755000000.0,16725000000.0,,668300000.0,685000000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2010.0,Q1,2009-09-26,2009-12-31,2011-01-31 14:41:17+00:00,0.52,0.52,,0.52,,5000000.0,366000000.0,366000000.0,,350000000.0,16000000.0,7172000000.0,8408000000.0,,,,,0.0,883000000.0,7172000000.0,1236000000.0,35000000.0,53000000.0,883000000.0,353000000.0,18000000.0,371000000.0,8408000000.0,673100000.0,673100000.0,673100000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2010.0,Q1TTM,2008-12-27,2009-12-25,,0.92,0.92,0.46,0.92,,-205000000.0,624000000.0,624000000.0,,620000000.0,16000000.0,25469000000.0,29569000000.0,-12000000.0,,,,230000000.0,3234000000.0,25469000000.0,4100000000.0,329000000.0,112000000.0,3464000000.0,636000000.0,-217000000.0,419000000.0,29569000000.0,,673100000.0,673100000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2011.0,Q4,2011-07-01,2011-09-30,,-2.13,0.48,,0.48,,-16000000.0,364000000.0,364000000.0,,329000000.0,35000000.0,9167000000.0,10788000000.0,,,,,,1338000000.0,9167000000.0,1621000000.0,50000000.0,115000000.0,1338000000.0,283000000.0,65000000.0,348000000.0,10788000000.0,,677000000.0,686900000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2011.0,FY,2010-09-25,2011-09-30,2013-11-21 17:19:43+00:00,,2.09,,2.06,,258000000.0,1532000000.0,1532000000.0,,1415000000.0,117000000.0,34774000000.0,40833000000.0,,,0.0,,0.0,4393000000.0,34774000000.0,6059000000.0,174000000.0,298000000.0,4393000000.0,1666000000.0,124000000.0,1790000000.0,40833000000.0,,677000000.0,686900000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2011.0,Q3,2011-04-01,2011-06-30,2012-08-02 10:25:50+00:00,0.53,0.53,,0.52,,89000000.0,380000000.0,380000000.0,,357000000.0,23000000.0,8814000000.0,10364000000.0,,,,,0.0,1094000000.0,8814000000.0,1550000000.0,43000000.0,56000000.0,1094000000.0,456000000.0,13000000.0,469000000.0,10364000000.0,673600000.0,673600000.0,686500000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2011.0,Q3YTD,2010-09-25,2011-06-30,,2.13,1.61,,1.58,,274000000.0,1168000000.0,1168000000.0,,1086000000.0,82000000.0,25607000000.0,30045000000.0,,,,,,3055000000.0,25607000000.0,4438000000.0,124000000.0,183000000.0,3055000000.0,1383000000.0,59000000.0,1442000000.0,30045000000.0,673600000.0,673600000.0,686500000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2011.0,Q3TTM,2010-07-01,2011-06-30,,0.58,2.0,,1.97,,278000000.0,1461000000.0,1461000000.0,,1351000000.0,110000000.0,33224000000.0,39085000000.0,,,,,,4226000000.0,33224000000.0,5861000000.0,177000000.0,281000000.0,4226000000.0,1635000000.0,104000000.0,1739000000.0,39085000000.0,673600000.0,673600000.0,686500000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2011.0,Q2,2011-01-01,2011-03-31,2012-05-03 13:09:14+00:00,1.04,0.52,,0.51,,90000000.0,385000000.0,385000000.0,,354000000.0,31000000.0,8670000000.0,10144000000.0,,,,,,1014000000.0,8670000000.0,1474000000.0,46000000.0,61000000.0,1014000000.0,460000000.0,15000000.0,475000000.0,10144000000.0,340400000.0,680800000.0,694100000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2011.0,Q2YTD,2010-09-25,2011-03-31,,1.6,1.08,,1.06,,185000000.0,788000000.0,788000000.0,,729000000.0,59000000.0,16793000000.0,19681000000.0,,,,,,1961000000.0,16793000000.0,2888000000.0,81000000.0,127000000.0,1961000000.0,927000000.0,46000000.0,973000000.0,19681000000.0,340400000.0,680800000.0,694100000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2011.0,Q2TTM,2010-04-01,2011-03-31,,0.67,2.09,,2.06,,220000000.0,1507000000.0,1507000000.0,,1412000000.0,95000000.0,31611000000.0,37261000000.0,,,,,,4027000000.0,31611000000.0,5650000000.0,173000000.0,277000000.0,4027000000.0,1623000000.0,104000000.0,1727000000.0,37261000000.0,340400000.0,680800000.0,694100000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2011.0,Q1,2010-10-01,2010-12-31,2012-02-03 11:05:22+00:00,0.56,0.56,,0.55,,95000000.0,403000000.0,403000000.0,,375000000.0,28000000.0,8123000000.0,9537000000.0,,,,,0.0,947000000.0,8123000000.0,1414000000.0,35000000.0,66000000.0,947000000.0,467000000.0,31000000.0,498000000.0,9537000000.0,669600000.0,669600000.0,681800000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2011.0,Q1TTM,2010-01-01,2010-12-31,,0.04,1.98,,1.95,,217000000.0,1419000000.0,1419000000.0,,1332000000.0,87000000.0,30035000000.0,35434000000.0,,,,,,3860000000.0,30035000000.0,5399000000.0,170000000.0,267000000.0,3860000000.0,1539000000.0,97000000.0,1636000000.0,35434000000.0,669600000.0,669600000.0,681800000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2012.0,Q4,2012-07-01,2012-09-28,,,-0.07,,-0.08,,-125000000.0,-22000000.0,-107000000.0,85000000.0,-50000000.0,28000000.0,7834000000.0,9041000000.0,,,40000000.0,,235000000.0,1253000000.0,7834000000.0,1207000000.0,60000000.0,69000000.0,1488000000.0,-281000000.0,49000000.0,-232000000.0,9041000000.0,,680500000.0,688400000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2012.0,FY,2011-10-01,2012-09-28,2014-11-19 17:06:50+00:00,,1.74,,1.72,,161000000.0,1310000000.0,1225000000.0,85000000.0,1184000000.0,126000000.0,34767000000.0,40604000000.0,,,40000000.0,,287000000.0,4311000000.0,34767000000.0,5837000000.0,231000000.0,338000000.0,4598000000.0,1239000000.0,147000000.0,1386000000.0,40604000000.0,,680500000.0,688400000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2012.0,Q3,2012-04-01,2012-06-30,2013-08-01 12:37:27+00:00,0.63,0.63,,0.63,,71000000.0,456000000.0,456000000.0,,431000000.0,25000000.0,9040000000.0,10581000000.0,,,,,52000000.0,973000000.0,9040000000.0,1541000000.0,59000000.0,70000000.0,1025000000.0,516000000.0,11000000.0,527000000.0,10581000000.0,684100000.0,684100000.0,684100000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2012.0,Q3YTD,2011-10-01,2012-06-30,,1.81,1.81,,1.8,,286000000.0,1332000000.0,1332000000.0,,1234000000.0,98000000.0,26933000000.0,31563000000.0,,,,,52000000.0,3058000000.0,26933000000.0,4630000000.0,171000000.0,269000000.0,3110000000.0,1520000000.0,98000000.0,1618000000.0,31563000000.0,684100000.0,684100000.0,684100000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2012.0,Q3TTM,2011-07-01,2012-06-30,,-0.32,2.29,,2.28,,270000000.0,1696000000.0,1696000000.0,,1563000000.0,133000000.0,36100000000.0,42351000000.0,,,,,52000000.0,4396000000.0,36100000000.0,6251000000.0,221000000.0,384000000.0,4448000000.0,1803000000.0,163000000.0,1966000000.0,42351000000.0,684100000.0,684100000.0,684100000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2012.0,Q2,2012-01-01,2012-03-31,2013-05-03 13:04:12+00:00,0.56,0.56,,0.55,,102000000.0,417000000.0,417000000.0,,379000000.0,38000000.0,9012000000.0,10565000000.0,,,,,0.0,1050000000.0,9012000000.0,1553000000.0,63000000.0,79000000.0,1050000000.0,503000000.0,16000000.0,519000000.0,10565000000.0,676800000.0,676800000.0,689100000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2012.0,Q2TTM,2011-04-01,2012-03-31,,-0.42,2.19,,2.17,,288000000.0,1620000000.0,1620000000.0,,1489000000.0,131000000.0,35874000000.0,42134000000.0,,,,,,4517000000.0,35874000000.0,6260000000.0,205000000.0,370000000.0,4517000000.0,1743000000.0,165000000.0,1908000000.0,42134000000.0,676800000.0,676800000.0,689100000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2012.0,Q2YTD,2011-10-01,2012-03-31,,1.18,1.18,,1.17,,215000000.0,876000000.0,876000000.0,,803000000.0,73000000.0,17893000000.0,20982000000.0,,,,,,2085000000.0,17893000000.0,3089000000.0,112000000.0,199000000.0,2085000000.0,1004000000.0,87000000.0,1091000000.0,20982000000.0,676800000.0,676800000.0,689100000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2012.0,Q1,2011-10-01,2011-12-31,2013-02-01 10:24:31+00:00,0.62,0.62,,0.62,,113000000.0,459000000.0,459000000.0,,424000000.0,35000000.0,8881000000.0,10417000000.0,,,,,,1035000000.0,8881000000.0,1536000000.0,49000000.0,120000000.0,1035000000.0,501000000.0,71000000.0,572000000.0,10417000000.0,683900000.0,683900000.0,683900000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2012.0,Q1TTM,2011-01-01,2011-12-31,,0.06,2.15,,2.13,,276000000.0,1588000000.0,1588000000.0,,1464000000.0,124000000.0,35532000000.0,41713000000.0,,,,,,4481000000.0,35532000000.0,6181000000.0,188000000.0,352000000.0,4481000000.0,1700000000.0,164000000.0,1864000000.0,41713000000.0,683900000.0,683900000.0,683900000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2013.0,FY,2012-09-29,2013-09-27,2015-11-18 14:51:06+00:00,,1.72,,1.71,,674000000.0,1297000000.0,1094000000.0,203000000.0,1178000000.0,119000000.0,30999000000.0,37145000000.0,,,,,903000000.0,3627000000.0,30999000000.0,6146000000.0,247000000.0,399000000.0,4530000000.0,1616000000.0,152000000.0,1768000000.0,37145000000.0,,684900000.0,688900000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2013.0,Q4,2013-07-01,2013-09-27,,0.15,0.15,0.19,0.15,,433000000.0,143000000.0,-26000000.0,169000000.0,105000000.0,38000000.0,4496000000.0,6122000000.0,,,-29000000.0,,676000000.0,554000000.0,4496000000.0,1626000000.0,53000000.0,93000000.0,1230000000.0,396000000.0,11000000.0,407000000.0,6122000000.0,,684900000.0,688900000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2013.0,Q3YTD,2012-09-29,2013-06-28,,,1.57,,1.56,,241000000.0,1154000000.0,1120000000.0,34000000.0,1073000000.0,81000000.0,26503000000.0,31023000000.0,,,29000000.0,,227000000.0,3073000000.0,26503000000.0,4520000000.0,194000000.0,306000000.0,3300000000.0,1220000000.0,141000000.0,1361000000.0,31023000000.0,,687500000.0,687500000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2013.0,Q3TTM,2012-07-01,2013-06-28,,,1.5,,1.48,,116000000.0,1132000000.0,1013000000.0,119000000.0,1023000000.0,109000000.0,34337000000.0,40064000000.0,,,69000000.0,,462000000.0,4326000000.0,34337000000.0,5727000000.0,254000000.0,375000000.0,4788000000.0,939000000.0,190000000.0,1129000000.0,40064000000.0,,687500000.0,687500000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2013.0,Q3,2013-04-01,2013-06-28,2014-08-01 12:27:30+00:00,,0.8,,0.8,,-72000000.0,572000000.0,552000000.0,20000000.0,550000000.0,22000000.0,8935000000.0,10499000000.0,,,29000000.0,,143000000.0,977000000.0,8935000000.0,1564000000.0,67000000.0,74000000.0,1120000000.0,444000000.0,36000000.0,480000000.0,10499000000.0,,687500000.0,687500000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2013.0,Q2YTD,2012-09-29,2013-03-29,,,0.77,,0.76,,313000000.0,582000000.0,568000000.0,14000000.0,523000000.0,59000000.0,17568000000.0,20524000000.0,,,,,84000000.0,2096000000.0,17568000000.0,2956000000.0,127000000.0,232000000.0,2180000000.0,776000000.0,105000000.0,881000000.0,20524000000.0,,683300000.0,683300000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2013.0,Q2TTM,2012-04-01,2013-03-29,,,1.33,,1.31,,259000000.0,1016000000.0,917000000.0,99000000.0,904000000.0,112000000.0,34442000000.0,40146000000.0,,,40000000.0,,371000000.0,4322000000.0,34442000000.0,5704000000.0,246000000.0,371000000.0,4693000000.0,1011000000.0,165000000.0,1176000000.0,40146000000.0,,683300000.0,683300000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2013.0,Q2,2013-01-01,2013-03-29,2014-05-02 15:42:27+00:00,,0.24,,0.24,,214000000.0,193000000.0,179000000.0,14000000.0,164000000.0,29000000.0,8662000000.0,10102000000.0,,,,,84000000.0,1044000000.0,8662000000.0,1440000000.0,66000000.0,147000000.0,1128000000.0,312000000.0,81000000.0,393000000.0,10102000000.0,,683300000.0,683300000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2013.0,Q1,2012-09-29,2012-12-31,2014-02-03 11:20:50+00:00,0.53,0.53,,0.52,,99000000.0,389000000.0,389000000.0,,359000000.0,30000000.0,8906000000.0,10422000000.0,,,,,,1052000000.0,8906000000.0,1516000000.0,61000000.0,85000000.0,1052000000.0,464000000.0,24000000.0,488000000.0,10422000000.0,677400000.0,677400000.0,690400000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2013.0,Q1TTM,2012-01-01,2012-12-28,,,1.65,,1.62,,147000000.0,1240000000.0,1155000000.0,85000000.0,1119000000.0,121000000.0,34792000000.0,40609000000.0,,,40000000.0,,287000000.0,4328000000.0,34792000000.0,5817000000.0,243000000.0,303000000.0,4615000000.0,1202000000.0,100000000.0,1302000000.0,40609000000.0,,677400000.0,690400000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2014.0,Q4,2014-06-28,2014-09-30,,-1.07,-1.07,0.59,-1.07,-27000000.0,243000000.0,-588000000.0,632000000.0,-1220000000.0,-712000000.0,124000000.0,27616000000.0,31116000000.0,,-206000000.0,397000000.0,-1000000.0,324000000.0,2339000000.0,27616000000.0,3500000000.0,171000000.0,-10000000.0,2635000000.0,865000000.0,216000000.0,1081000000.0,31116000000.0,666900000.0,666900000.0,666900000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2014.0,FY,2013-09-28,2014-09-30,2016-11-23 15:17:06+00:00,1.82,1.82,0.88,1.8,,407000000.0,1343000000.0,1509000000.0,-166000000.0,1215000000.0,128000000.0,32444000000.0,38749000000.0,,,395000000.0,,324000000.0,4216000000.0,32444000000.0,6305000000.0,244000000.0,,4540000000.0,1765000000.0,151000000.0,1916000000.0,38749000000.0,666900000.0,666900000.0,666900000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2014.0,Q3YTD,2013-09-28,2014-06-27,,4.76,4.76,0.5,4.76,17000000.0,267000000.0,2247000000.0,1357000000.0,890000000.0,2180000000.0,67000000.0,18668000000.0,22701000000.0,,215000000.0,,,,2661000000.0,18668000000.0,4033000000.0,135000000.0,189000000.0,2678000000.0,1355000000.0,54000000.0,1409000000.0,22701000000.0,457400000.0,458000000.0,466000000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2014.0,Q3TTM,2013-07-01,2014-06-27,,4.99,4.99,0.79,4.99,17000000.0,700000000.0,2390000000.0,1331000000.0,1059000000.0,2285000000.0,105000000.0,23164000000.0,28823000000.0,,215000000.0,-29000000.0,,676000000.0,3215000000.0,23164000000.0,5659000000.0,188000000.0,282000000.0,3908000000.0,1751000000.0,65000000.0,1816000000.0,28823000000.0,457400000.0,458000000.0,466000000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2014.0,Q3,2014-03-29,2014-06-27,2015-07-31 12:03:19+00:00,3.17,3.17,,3.11,17000000.0,55000000.0,1452000000.0,437000000.0,1015000000.0,1450000000.0,2000000.0,1675000000.0,2660000000.0,,215000000.0,0.0,0.0,,671000000.0,1675000000.0,985000000.0,24000000.0,4000000.0,688000000.0,297000000.0,-20000000.0,277000000.0,2660000000.0,457400000.0,458000000.0,466000000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2014.0,Q2YTD,2013-09-28,2014-03-28,,1.03,1.03,0.32,1.03,10000000.0,109000000.0,479000000.0,440000000.0,39000000.0,477000000.0,2000000.0,3153000000.0,4973000000.0,,-9000000.0,-2000000.0,1000000.0,,1206000000.0,3153000000.0,1820000000.0,49000000.0,6000000.0,1217000000.0,603000000.0,-45000000.0,558000000.0,4973000000.0,460000000.0,461000000.0,469000000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2014.0,Q2TTM,2013-04-01,2014-03-28,,2.07,2.07,0.8,2.07,,573000000.0,1510000000.0,1446000000.0,64000000.0,1385000000.0,125000000.0,30424000000.0,36662000000.0,,,,,819000000.0,3521000000.0,30424000000.0,6238000000.0,231000000.0,352000000.0,4340000000.0,1898000000.0,121000000.0,2019000000.0,36662000000.0,,669200000.0,669200000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2014.0,Q2,2014-01-01,2014-03-28,2015-04-30 13:17:25+00:00,,0.39,,0.39,,101000000.0,293000000.0,436000000.0,-143000000.0,261000000.0,32000000.0,7995000000.0,9467000000.0,,,,,,952000000.0,7995000000.0,1472000000.0,56000000.0,73000000.0,952000000.0,520000000.0,17000000.0,537000000.0,9467000000.0,,669200000.0,669200000.0
Johnson Controls International PLC,JCI,549300XQ6S1GYKGBL205,833444,2014.0,Q1TTM,2013-01-01,2013-12-27,,1.92,1.92,0.58,1.92,,686000000.0,1410000000.0,1189000000.0,221000000.0,1288000000.0,122000000.0,31091000000.0,37297000000.0,,,,,903000000.0,3613000000.0,31091000000.0,6206000000.0,241000000.0,426000000.0,4516000000.0,1690000000.0,185000000.0,1875000000.0,37297000000.0,,670000000.0,679700000.0
