company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
NVIDIA Corp,NVDA,549300S4KLFTLO7GSQ80,1045810,2008.0,Q2YTD,2008-01-25,2008-07-27,2009-08-20 16:59:23+00:00,-27948000.0,,4459000.0,0.0,87664000.0,-167695000.0,39981000.0,,-83915000.0,-150113000.0,226202000.0,-83915000.0,-150113000.0,226202000.0,-7826000.0,55876000.0,55876000.0,250357000.0,0.0,1718000.0,,-678704000.0,-255687000.0,0.0,-123896000.0,810508000.0
NVIDIA Corp,NVDA,549300S4KLFTLO7GSQ80,1045810,2008.0,FY,2007-01-29,2008-01-27,2010-03-17 19:16:55+00:00,-75542000.0,,2328000.0,0.0,133192000.0,156646000.0,225969000.0,220000.0,-326323000.0,-761318000.0,1270196000.0,-326323000.0,-761318000.0,1270196000.0,182555000.0,797645000.0,797645000.0,182713000.0,0.0,-1622000.0,,-1250248000.0,-187745000.0,0.0,-552512000.0,753839000.0
NVIDIA Corp,NVDA,549300S4KLFTLO7GSQ80,1045810,2009.0,Q2TTM,2008-07-28,2009-07-26,,-47594000.0,,-438000.0,1643000.0,145508000.0,575602000.0,233080000.0,220000.0,-273494000.0,-751267000.0,1321239000.0,-273494000.0,-751267000.0,1321239000.0,296478000.0,435129000.0,435129000.0,165000000.0,-78075000.0,-2558000.0,,-1101654000.0,29509000.0,-103000.0,-428616000.0,371030000.0
NVIDIA Corp,NVDA,549300S4KLFTLO7GSQ80,1045810,2009.0,FY,2008-01-28,2009-01-25,2011-03-16 16:33:51+00:00,-27948000.0,,7620000.0,0.0,185023000.0,-134906000.0,73547000.0,,-349274000.0,-209367000.0,249360000.0,-349274000.0,-209367000.0,249360000.0,-309281000.0,-30041000.0,-30041000.0,229284000.0,871000.0,-442000.0,,-999953000.0,-407670000.0,-56000.0,-423636000.0,1226646000.0
NVIDIA Corp,NVDA,549300S4KLFTLO7GSQ80,1045810,2009.0,Q4,2008-10-27,2009-01-25,,,,941000.0,,48055000.0,83696000.0,6817000.0,,7632000.0,-31352000.0,-19845000.0,7632000.0,-31352000.0,-19845000.0,-43565000.0,-147665000.0,-147665000.0,-3931000.0,871000.0,-1910000.0,,-81966000.0,-42975000.0,-56000.0,,95499000.0
NVIDIA Corp,NVDA,549300S4KLFTLO7GSQ80,1045810,2009.0,Q3,2008-07-28,2008-10-26,,-27948000.0,,4986000.0,-1643000.0,36988000.0,-469863000.0,19638000.0,,-325820000.0,-37953000.0,-8040000.0,-325820000.0,-37953000.0,-8040000.0,-371813000.0,424264000.0,424264000.0,571000.0,78075000.0,686000.0,,-387877000.0,-326262000.0,103000.0,-423636000.0,703448000.0
NVIDIA Corp,NVDA,549300S4KLFTLO7GSQ80,1045810,2009.0,Q3YTD,2008-01-28,2008-10-26,2009-11-19 09:03:13+00:00,-27948000.0,,6679000.0,0.0,136968000.0,-218602000.0,66730000.0,,-356906000.0,-178015000.0,269205000.0,-356906000.0,-178015000.0,269205000.0,-265716000.0,117624000.0,117624000.0,233215000.0,0.0,1468000.0,,-917987000.0,-364695000.0,0.0,-423636000.0,1131147000.0
NVIDIA Corp,NVDA,549300S4KLFTLO7GSQ80,1045810,2010.0,Q4,2009-10-26,2010-01-31,,,,1606000.0,803000.0,47914000.0,-2661000.0,-92192000.0,,47260000.0,-283774000.0,69245000.0,47260000.0,-283774000.0,69245000.0,-167269000.0,131076000.0,131076000.0,-107084000.0,140063000.0,,,-389338000.0,-22575000.0,-611000.0,,128139000.0
NVIDIA Corp,NVDA,549300S4KLFTLO7GSQ80,1045810,2010.0,FY,2009-01-26,2010-01-31,2012-03-13 16:56:38+00:00,0.0,,4217000.0,3256000.0,196664000.0,246134000.0,,,61059000.0,-519333000.0,487807000.0,61059000.0,-519333000.0,487807000.0,29533000.0,-67987000.0,-67987000.0,112996000.0,61988000.0,-218000.0,,-1193948000.0,-77601000.0,-929000.0,,752434000.0
NVIDIA Corp,NVDA,549300S4KLFTLO7GSQ80,1045810,2010.0,Q3YTD,2009-01-26,2009-10-25,2010-12-07 16:44:42+00:00,,,2611000.0,2453000.0,148750000.0,248795000.0,92192000.0,,13799000.0,-235559000.0,418562000.0,13799000.0,-235559000.0,418562000.0,196802000.0,-199063000.0,-199063000.0,220080000.0,-78075000.0,-218000.0,,-804610000.0,-55026000.0,-318000.0,,624295000.0
NVIDIA Corp,NVDA,549300S4KLFTLO7GSQ80,1045810,2010.0,Q3TTM,2008-10-27,2009-10-25,,,,3552000.0,2453000.0,196805000.0,332491000.0,99009000.0,,21431000.0,-266911000.0,398717000.0,21431000.0,-266911000.0,398717000.0,153237000.0,-346728000.0,-346728000.0,216149000.0,-77204000.0,-2128000.0,,-886576000.0,-98001000.0,-374000.0,,719794000.0
NVIDIA Corp,NVDA,549300S4KLFTLO7GSQ80,1045810,2010.0,Q3,2009-07-27,2009-10-25,,,,918000.0,810000.0,48770000.0,-2466000.0,45100000.0,,44885000.0,-95497000.0,141317000.0,44885000.0,-95497000.0,141317000.0,90705000.0,107577000.0,107577000.0,-12564000.0,,-1000000.0,,-274500000.0,-16593000.0,-215000.0,,196596000.0
NVIDIA Corp,NVDA,549300S4KLFTLO7GSQ80,1045810,2010.0,Q2TTM,2009-07-27,2009-07-26,,-27948000.0,,7620000.0,,185023000.0,-134906000.0,73547000.0,,-349274000.0,-209367000.0,249360000.0,-349274000.0,-209367000.0,249360000.0,-309281000.0,-30041000.0,-30041000.0,229284000.0,871000.0,-442000.0,,-999953000.0,-407670000.0,-56000.0,-423636000.0,1226646000.0
NVIDIA Corp,NVDA,549300S4KLFTLO7GSQ80,1045810,2010.0,Q2,2008-10-26,2009-07-26,,,,774000.0,1643000.0,49322000.0,33985000.0,7432000.0,,7551000.0,-131157000.0,135117000.0,7551000.0,-131157000.0,135117000.0,11511000.0,-105302000.0,-105302000.0,157112000.0,,782000.0,,-315022000.0,-17656000.0,119000.0,,200739000.0
NVIDIA Corp,NVDA,549300S4KLFTLO7GSQ80,1045810,2010.0,Q1,2009-01-26,2009-04-26,2010-05-21 16:36:56+00:00,,,919000.0,0.0,50658000.0,217276000.0,39660000.0,,-38637000.0,-8905000.0,142128000.0,-38637000.0,-8905000.0,142128000.0,94586000.0,-201338000.0,-201338000.0,75532000.0,-78075000.0,,,-215088000.0,-20777000.0,-222000.0,,226960000.0
NVIDIA Corp,NVDA,549300S4KLFTLO7GSQ80,1045810,2011.0,Q4,2010-11-01,2011-01-30,,,,-1451000.0,768000.0,0.0,0.0,-104131000.0,,88765000.0,-309251000.0,434673000.0,88765000.0,-309251000.0,434673000.0,214187000.0,171651000.0,171651000.0,263022000.0,192592000.0,-507000.0,,-526377000.0,-21343000.0,304000.0,,238976000.0
