company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentassets,otherequity,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities
Baxalta Inc ,BXLT,5493000JW8DCO3T45R55,1620546,2014.0,FY,,2014-12-31,2016-03-03 17:21:13+00:00,484000000.0,960000000.0,1156000000.0,-433000000.0,,0.0,,565000000.0,459000000.0,275000000.0,1960000000.0,4192000000.0,43000000.0,72000000.0,,6180000000.0,231000000.0,849000000.0,173000000.0,,,8583000000.0,5747000000.0,3093000000.0,1640000000.0,5747000000.0,5747000000.0,2836000000.0,8583000000.0,1298000000.0,1196000000.0
Baxalta Inc ,BXLT,5493000JW8DCO3T45R55,1620546,2015.0,FY,,2015-12-31,2016-05-09 17:26:51+00:00,706000000.0,914000000.0,1202000000.0,-495000000.0,1001000000.0,0.0,4110000000.0,829000000.0,1295000000.0,5265000000.0,2173000000.0,5034000000.0,,,,,463000000.0,1229000000.0,620000000.0,309000000.0,3000000.0,12329000000.0,3924000000.0,4708000000.0,1911000000.0,3924000000.0,3924000000.0,8405000000.0,12329000000.0,2587000000.0,6494000000.0
Baxalta Inc ,BXLT,5493000JW8DCO3T45R55,1620546,2015.0,Q3,,2015-09-30,2015-11-12 17:17:29+00:00,492000000.0,927000000.0,1531000000.0,-378000000.0,1328000000.0,0.0,4100000000.0,856000000.0,1321000000.0,5277000000.0,2184000000.0,4809000000.0,,,858000000.0,,623000000.0,1620000000.0,,262000000.0,2000000.0,12906000000.0,3984000000.0,5297000000.0,2025000000.0,3984000000.0,3984000000.0,8922000000.0,12906000000.0,2800000000.0,6897000000.0
Baxalta Inc ,BXLT,5493000JW8DCO3T45R55,1620546,2015.0,Q2,,2015-06-30,2015-08-13 16:16:11+00:00,397000000.0,1083000000.0,965000000.0,-748000000.0,2091000000.0,0.0,,636000000.0,608000000.0,5245000000.0,2114000000.0,4531000000.0,,,381000000.0,4474000000.0,360000000.0,1471000000.0,,,,11804000000.0,3726000000.0,5669000000.0,1362000000.0,3726000000.0,3726000000.0,8078000000.0,11804000000.0,1604000000.0,6716000000.0
Baxalta Inc ,BXLT,5493000JW8DCO3T45R55,1620546,2016.0,Q1,,2016-03-31,2016-05-09 17:26:51+00:00,427000000.0,1127000000.0,1244000000.0,-358000000.0,911000000.0,0.0,4174000000.0,883000000.0,1320000000.0,5317000000.0,2237000000.0,5208000000.0,,,,,537000000.0,1309000000.0,601000000.0,404000000.0,307000000.0,12824000000.0,4220000000.0,4876000000.0,1978000000.0,4220000000.0,4220000000.0,8604000000.0,12824000000.0,2740000000.0,6626000000.0
