company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,assetretirementandlitigationobligation,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,grossppe,longtermdebt,longterminvestments,netinventory,netppe,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingliabilities,retainedearnings,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2012.0,Q3,,2012-09-30,2012-10-24 21:09:29+00:00,318492000.0,120120000.0,133369000.0,2015840000.0,67297000.0,,151000.0,0.0,1904875000.0,,37300000.0,,8118209000.0,2849869000.0,135867000.0,18423000.0,6102369000.0,656849000.0,198082000.0,131841000.0,9299000.0,,47284000.0,148949000.0,125349000.0,,314534000.0,6657720000.0,2291585000.0,270535000.0,545744000.0,2281827000.0,2281827000.0,4375893000.0,6657720000.0,284816000.0,3830149000.0,,4879000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2012.0,Q2,,2012-06-30,2012-07-25 18:59:55+00:00,266412000.0,104952000.0,144765000.0,1896291000.0,157038000.0,,158000.0,0.0,1890465000.0,,82170000.0,,7713949000.0,2623562000.0,135825000.0,15997000.0,5817658000.0,698429000.0,170763000.0,251236000.0,8288000.0,,38865000.0,218068000.0,93919000.0,,374873000.0,6543894000.0,2428031000.0,372343000.0,540500000.0,2416721000.0,2416721000.0,4127173000.0,6543894000.0,353893000.0,3586673000.0,0.0,5655000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2012.0,Q1,,2012-03-31,2012-04-25 16:14:11+00:00,300284000.0,108884000.0,125447000.0,1792260000.0,200159000.0,,122898000.0,0.0,1873512000.0,,84084000.0,,7281845000.0,2388260000.0,137873000.0,14589000.0,5489585000.0,685078000.0,165958000.0,216508000.0,9772000.0,,34948000.0,187608000.0,91025000.0,,325696000.0,6277945000.0,2393089000.0,462879000.0,554535000.0,2393089000.0,2393089000.0,3884856000.0,6277945000.0,325481000.0,3330321000.0,0.0,-6278000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2013.0,FY,,2013-12-31,2015-02-24 17:04:30+00:00,258431000.0,179667000.0,161520000.0,2360285000.0,6236000.0,,348000.0,0.0,1961270000.0,51414000.0,,,9151506000.0,3140516000.0,129034000.0,12451000.0,6791221000.0,771980000.0,247537000.0,4421000.0,31235000.0,,44375000.0,130530000.0,229040000.0,,450583000.0,7299086000.0,2421726000.0,248301000.0,495561000.0,2414452000.0,2414452000.0,4884634000.0,7299086000.0,259564000.0,4389073000.0,0.0,3637000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2013.0,Q3,,2013-09-30,2013-10-29 18:31:17+00:00,251635000.0,151407000.0,159697000.0,2243030000.0,19733000.0,,255000.0,0.0,1946071000.0,2179000.0,,,8785248000.0,3067170000.0,127236000.0,12898000.0,6542218000.0,759556000.0,207404000.0,55993000.0,10337000.0,,31914000.0,138444000.0,151916000.0,,428948000.0,7030630000.0,2398503000.0,222732000.0,453583000.0,2391001000.0,2391001000.0,4639629000.0,7030630000.0,265680000.0,4186046000.0,0.0,3751000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2013.0,Q2,,2013-06-30,2013-07-24 17:23:37+00:00,303618000.0,159981000.0,133064000.0,2116221000.0,36888000.0,,284000.0,0.0,1936340000.0,,21312000.0,,8486219000.0,2948835000.0,132115000.0,16131000.0,6369998000.0,735166000.0,207906000.0,97052000.0,2366000.0,,44016000.0,154621000.0,148116000.0,,416306000.0,6930182000.0,2393285000.0,273448000.0,504376000.0,2385783000.0,2385783000.0,4544399000.0,6930182000.0,286736000.0,4040023000.0,0.0,3751000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2013.0,Q1,,2013-03-31,2013-04-25 17:15:14+00:00,363273000.0,152670000.0,175338000.0,2022401000.0,56051000.0,,194000.0,0.0,1926249000.0,12646000.0,,,8244648000.0,2936505000.0,129954000.0,16600000.0,6222247000.0,683857000.0,222700000.0,23052000.0,22028000.0,165478000.0,47024000.0,143690000.0,158414000.0,,278859000.0,6866531000.0,2264926000.0,370640000.0,607663000.0,2257392000.0,2257392000.0,4609139000.0,6866531000.0,273644000.0,4001476000.0,,3767000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2014.0,FY,,2014-12-31,2015-10-28 17:00:47+00:00,396942000.0,188941000.0,187973000.0,2680625000.0,,284994000.0,448000.0,0.0,2402162000.0,,115587000.0,,10695779000.0,3073000000.0,,17854000.0,8015154000.0,997494000.0,178599000.0,363049000.0,15067000.0,,39695000.0,161334000.0,0.0,,1058355000.0,8746780000.0,3463605000.0,570292000.0,755264000.0,3457429000.0,3457429000.0,5289351000.0,8746780000.0,161334000.0,4534087000.0,0.0,3088000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2014.0,Q3,,2014-09-30,2014-10-29 17:28:19+00:00,266702000.0,172429000.0,171345000.0,2559113000.0,-222000.0,,468000.0,0.0,2391178000.0,2010000.0,,,10227753000.0,2999000000.0,,16961000.0,7668640000.0,948904000.0,197277000.0,44774000.0,5037000.0,,23328000.0,129168000.0,253940000.0,,781049000.0,8034450000.0,3175093000.0,236642000.0,466412000.0,3168917000.0,3168917000.0,4865533000.0,8034450000.0,129168000.0,4399121000.0,0.0,3088000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2014.0,Q2,,2014-06-30,2014-07-28 17:12:44+00:00,291107000.0,183749000.0,158518000.0,2421473000.0,1950000.0,,292000.0,0.0,2379941000.0,39411000.0,,,9855481000.0,2830000000.0,,18664000.0,7434008000.0,894115000.0,240787000.0,5463000.0,68002000.0,,41243000.0,118971000.0,256612000.0,,641379000.0,7800558000.0,3026366000.0,247579000.0,558870000.0,3020174000.0,3020174000.0,4780384000.0,7800558000.0,118971000.0,4221514000.0,0.0,3096000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2014.0,Q1,,2014-03-31,2014-04-28 17:28:39+00:00,273756000.0,221304000.0,164585000.0,2485044000.0,4996000.0,,246000.0,0.0,1971586000.0,40362000.0,,,9429779000.0,3234866000.0,123791000.0,17353000.0,6944735000.0,778955000.0,235307000.0,80000.0,77891000.0,,32303000.0,134904000.0,235431000.0,,476554000.0,7482775000.0,2456591000.0,279345000.0,548535000.0,2449681000.0,2449681000.0,5033094000.0,7482775000.0,258695000.0,4484559000.0,0.0,3455000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2015.0,FY,,2015-12-31,2017-02-22 17:17:29+00:00,117346000.0,123842000.0,188028000.0,2725589000.0,,254590000.0,471000.0,0.0,2444316000.0,,,0.0,9106349000.0,,,33217000.0,6380760000.0,777947000.0,104792000.0,281544000.0,16207000.0,,30139000.0,80197000.0,2651324000.0,,317587000.0,6900031000.0,2759658000.0,439074000.0,351720000.0,2759658000.0,2759658000.0,4140373000.0,6900031000.0,80197000.0,3788653000.0,0.0,-2245000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2015.0,Q3,,2015-09-30,2015-10-28 17:00:47+00:00,147870000.0,110792000.0,172702000.0,2970527000.0,,299973000.0,490000.0,0.0,2440768000.0,,95502000.0,,10785156000.0,3587000000.0,,23038000.0,7814629000.0,843189000.0,117137000.0,289108000.0,17982000.0,,31756000.0,159847000.0,111000.0,,646189000.0,8397904000.0,3089232000.0,423428000.0,465812000.0,3084682000.0,3084682000.0,5313222000.0,8397904000.0,159847000.0,4847410000.0,0.0,2275000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2015.0,Q2,,2015-06-30,2015-07-28 16:54:48+00:00,206748000.0,115006000.0,162724000.0,2821386000.0,,297648000.0,521000.0,0.0,2429861000.0,,73941000.0,,11094358000.0,3464000000.0,,20914000.0,8272972000.0,999532000.0,156460000.0,237167000.0,17689000.0,,45650000.0,159351000.0,125000.0,,953911000.0,8805931000.0,3386130000.0,373608000.0,506752000.0,3381414000.0,3381414000.0,5424517000.0,8805931000.0,159351000.0,4917765000.0,0.0,2358000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2015.0,Q1,,2015-03-31,2015-04-28 16:53:26+00:00,278248000.0,134261000.0,170034000.0,2674695000.0,,294742000.0,519000.0,0.0,2412938000.0,,121198000.0,,10815655000.0,3262000000.0,,17315000.0,8140960000.0,1014250000.0,173134000.0,358544000.0,18831000.0,,22994000.0,193288000.0,,,1079280000.0,8844887000.0,3494980000.0,510639000.0,611305000.0,3489456000.0,3489456000.0,5355431000.0,8844887000.0,193288000.0,4744126000.0,0.0,2762000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2016.0,FY,,2016-12-31,2018-02-27 17:58:46+00:00,229190000.0,241718000.0,265843000.0,3225739000.0,0.0,310642000.0,314000.0,0.0,5526894000.0,,,1654292000.0,12498949000.0,876428000.0,,26573000.0,9273210000.0,943343000.0,119231000.0,13278000.0,172280000.0,,35340000.0,72860000.0,2921580000.0,,-117317000.0,11282245000.0,5408368000.0,281883000.0,702653000.0,5408368000.0,5408368000.0,5873877000.0,11282245000.0,1727152000.0,5171224000.0,0.0,-1209000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2016.0,Q3,,2016-09-30,2016-11-16 16:18:01+00:00,124348000.0,183883000.0,294253000.0,3090885000.0,,277671000.0,542000.0,0.0,5515198000.0,,,1630981000.0,12315293000.0,,,36445000.0,9224408000.0,1176353000.0,119645000.0,158340000.0,22348000.0,,21185000.0,92660000.0,3830643000.0,,-52684000.0,11327259000.0,5460813000.0,379210000.0,462134000.0,5460813000.0,5460813000.0,5866446000.0,11327259000.0,1723641000.0,5404312000.0,0.0,-1701000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2016.0,Q2,,2016-06-30,2016-07-26 17:25:30+00:00,92081000.0,81418000.0,179812000.0,2958964000.0,,255863000.0,382000.0,0.0,2472515000.0,,,,9116106000.0,,,20662000.0,6157142000.0,606482000.0,127090000.0,43250000.0,35720000.0,,32000000.0,77325000.0,2586204000.0,,-5855000.0,6380179000.0,2464927000.0,145712000.0,339613000.0,2464927000.0,2464927000.0,3915252000.0,6380179000.0,77325000.0,3575639000.0,0.0,-1733000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2016.0,Q1,,2016-03-31,2016-04-28 16:37:24+00:00,133853000.0,104894000.0,160165000.0,2841207000.0,,254114000.0,529000.0,0.0,2450733000.0,,,,9075823000.0,,,25224000.0,6234616000.0,735971000.0,115152000.0,261079000.0,15263000.0,,28953000.0,78808000.0,2590335000.0,,222482000.0,6705150000.0,2671344000.0,391726000.0,338234000.0,2671344000.0,2671344000.0,4033806000.0,6705150000.0,78808000.0,3695572000.0,0.0,-1871000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2017.0,FY,,2017-12-31,2019-02-25 17:12:13+00:00,343871000.0,348833000.0,317531000.0,3749411000.0,-1332000.0,286043000.0,448000.0,0.0,5580213000.0,,,1641197000.0,13330814000.0,1208467000.0,,21346000.0,9581403000.0,693356000.0,101102000.0,58607000.0,50560000.0,,43511000.0,77007000.0,2910128000.0,,195990000.0,11728841000.0,5774272000.0,429234000.0,755473000.0,5774272000.0,5774272000.0,5954569000.0,11728841000.0,1718204000.0,5199096000.0,0.0,-599000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2017.0,Q3,,2017-09-30,2017-10-24 17:01:42+00:00,317112000.0,285166000.0,277355000.0,3591083000.0,,296736000.0,529000.0,0.0,5558311000.0,,,1641197000.0,13175463000.0,1082708000.0,,21379000.0,9584380000.0,1042889000.0,91014000.0,30176000.0,39804000.0,,37095000.0,74912000.0,2915546000.0,,-20232000.0,11637739000.0,5537480000.0,337250000.0,671366000.0,5537480000.0,5537480000.0,6100259000.0,11637739000.0,1716109000.0,5428893000.0,0.0,-599000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2017.0,Q2,,2017-06-30,2017-08-01 17:01:34+00:00,286619000.0,261129000.0,256227000.0,3436487000.0,,301886000.0,520000.0,0.0,5550060000.0,,,1646710000.0,12958089000.0,949948000.0,,18406000.0,9521602000.0,1114583000.0,96854000.0,80559000.0,12171000.0,,41975000.0,92410000.0,2899182000.0,,112430000.0,11621336000.0,5661891000.0,360614000.0,596992000.0,5661891000.0,5661891000.0,5959445000.0,11621336000.0,1739120000.0,5362453000.0,0.0,-599000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2017.0,Q1,,2017-03-31,2017-04-24 17:02:06+00:00,299839000.0,246392000.0,231568000.0,3289136000.0,,301687000.0,545000.0,0.0,5535687000.0,,,1654292000.0,12665749000.0,,,20146000.0,9376613000.0,1055737000.0,110455000.0,30454000.0,62984000.0,,36689000.0,93303000.0,3740310000.0,,47843000.0,11421745000.0,5582476000.0,297537000.0,631080000.0,5582476000.0,5582476000.0,5839269000.0,11421745000.0,1747595000.0,5208189000.0,0.0,-1054000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2018.0,FY,,2018-12-31,2020-02-27 17:06:51+00:00,227344000.0,490723000.0,475848000.0,4164153000.0,-658000.0,319379000.0,545000.0,0.0,5630942000.0,,,,13197114000.0,932018000.0,,,9032961000.0,666668000.0,67542000.0,110917000.0,9629000.0,,41990000.0,73008000.0,2908305000.0,,-1570462000.0,9708154000.0,4059431000.0,602185000.0,754811000.0,4059431000.0,4059431000.0,5648723000.0,9708154000.0,73008000.0,4893912000.0,0.0,-391000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2018.0,Q3,,2018-09-30,2018-10-23 17:02:01+00:00,225874000.0,397536000.0,386671000.0,4030462000.0,-1124000.0,303813000.0,357000.0,0.0,5619866000.0,,,1641197000.0,13755600000.0,1257199000.0,,24488000.0,9725138000.0,731723000.0,86794000.0,103000.0,103583000.0,,37739000.0,77317000.0,2915452000.0,,198950000.0,11866136000.0,5817288000.0,422484000.0,753867000.0,5817288000.0,5817288000.0,6048848000.0,11866136000.0,1718514000.0,5294981000.0,0.0,-404000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2018.0,Q2,,2018-06-30,2018-07-30 17:05:37+00:00,248226000.0,362490000.0,341428000.0,4063008000.0,-1194000.0,310133000.0,415000.0,0.0,5610201000.0,,,1641197000.0,13781320000.0,1304584000.0,,21967000.0,9718312000.0,707563000.0,87087000.0,,107655000.0,,42700000.0,81696000.0,2912666000.0,,155432000.0,11826077000.0,5764035000.0,384872000.0,740009000.0,5764035000.0,5764035000.0,6062042000.0,11826077000.0,1722893000.0,5322033000.0,0.0,-404000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2018.0,Q1,,2018-03-31,2018-04-25 17:11:05+00:00,314819000.0,294448000.0,282809000.0,3908650000.0,-1263000.0,293813000.0,527000.0,0.0,5596167000.0,,,1641197000.0,13572220000.0,1180227000.0,,30064000.0,9663570000.0,736054000.0,101334000.0,12908000.0,44730000.0,,36488000.0,87454000.0,2905302000.0,,240257000.0,11730168000.0,5834592000.0,337947000.0,678846000.0,5834592000.0,5834592000.0,5895576000.0,11730168000.0,1728651000.0,5216730000.0,0.0,-569000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2019.0,FY,,2019-12-31,2020-04-30 18:02:05+00:00,155341000.0,272900000.0,356392000.0,4269410000.0,-788000.0,259151000.0,546000.0,0.0,5662346000.0,,,,10315820000.0,464319000.0,,,6046410000.0,160196000.0,64070000.0,154356000.0,15512000.0,,39299000.0,138191000.0,2750635000.0,,-3306834000.0,6612403000.0,2347488000.0,427802000.0,566544000.0,2347488000.0,2347488000.0,4264915000.0,6612403000.0,138191000.0,3698371000.0,0.0,-7236000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2019.0,Q3,,2019-09-30,2019-10-23 17:02:43+00:00,163327000.0,249190000.0,351981000.0,4140088000.0,-478000.0,244396000.0,354000.0,0.0,5655519000.0,,,,12441969000.0,318919000.0,,25895000.0,8301881000.0,661216000.0,58329000.0,137019000.0,7006000.0,,35116000.0,139860000.0,2855717000.0,,-1496521000.0,8854199000.0,4158192000.0,412458000.0,557430000.0,4158192000.0,4158192000.0,4696007000.0,8854199000.0,139860000.0,4138577000.0,0.0,-328000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2019.0,Q2,,2019-06-30,2019-07-25 17:02:07+00:00,193190000.0,289295000.0,371795000.0,4016266000.0,-538000.0,323668000.0,507000.0,0.0,5647094000.0,,,,13144286000.0,885286000.0,,26706000.0,9128020000.0,712495000.0,62431000.0,142591000.0,6782000.0,,41864000.0,141189000.0,2948544000.0,,-1463912000.0,9728308000.0,4182253000.0,459099000.0,613631000.0,4182253000.0,4182253000.0,5546055000.0,9728308000.0,141189000.0,4932424000.0,0.0,-391000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2019.0,Q1,,2019-03-31,2019-04-22 17:06:44+00:00,215073000.0,356716000.0,399822000.0,4298424000.0,-598000.0,319079000.0,488000.0,0.0,5637722000.0,,,,13412518000.0,884652000.0,,25128000.0,9114094000.0,672376000.0,75179000.0,6146000.0,18854000.0,,37051000.0,132492000.0,2950315000.0,,-1574070000.0,9635064000.0,4062663000.0,388478000.0,670800000.0,4062663000.0,4062663000.0,5572401000.0,9635064000.0,132492000.0,4901601000.0,0.0,-391000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2020.0,Q1,,2020-03-31,2020-04-30 18:02:05+00:00,163277000.0,188162000.0,290703000.0,4349440000.0,-715000.0,137091000.0,528000.0,0.0,5666912000.0,,,,10344801000.0,545270000.0,,,5995361000.0,210803000.0,46411000.0,278427000.0,2393000.0,,33752000.0,127160000.0,2685350000.0,,-3161859000.0,6589638000.0,2474588000.0,467117000.0,490125000.0,2474588000.0,2474588000.0,4115050000.0,6589638000.0,127160000.0,3624925000.0,0.0,-29750000.0
