company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2007.0,FY,2007-01-01,2007-12-31,2010-02-23 19:45:38+00:00,-1118851000.0,2277000.0,,,220578000.0,234332000.0,,163434000.0,302734000.0,1118377000.0,379917000.0,-1013197000.0,632102000.0,-7375000.0,10189000.0,379917000.0,-1020572000.0,642291000.0,1636000.0,217268000.0,153675000.0,63593000.0,92138000.0,,,-19082000.0,-142648000.0,-26044000.0,-1022112000.0,,40014000.0,
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2008.0,Q4,2008-10-01,2008-12-31,,-311078000.0,763000.0,,,80893000.0,1538000.0,,14270000.0,2708000.0,240635000.0,120107000.0,-343998000.0,224379000.0,,,120107000.0,-343998000.0,224379000.0,488000.0,93596000.0,93596000.0,,34857000.0,,25496000.0,-6221000.0,-46070000.0,-15425000.0,-117015000.0,,1541000.0,
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2008.0,FY,2008-01-01,2008-12-31,2011-03-02 12:58:37+00:00,-881950000.0,2900000.0,,,299831000.0,68231000.0,,124183000.0,291183000.0,1735723000.0,903745000.0,-1731777000.0,824767000.0,,,903745000.0,-1731777000.0,824767000.0,-3265000.0,351040000.0,351040000.0,,46813000.0,,,-24625000.0,-55370000.0,-870834000.0,-1095210000.0,-3326000.0,8146000.0,
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2008.0,Q3,2008-07-01,2008-09-30,,-582595000.0,649000.0,,,76690000.0,33000.0,,-77564000.0,1399000.0,558894000.0,353647000.0,-608981000.0,255526000.0,,,353647000.0,-608981000.0,255526000.0,192000.0,284950000.0,284950000.0,,-29199000.0,,-25496000.0,-6208000.0,-3452000.0,-756000.0,-200438000.0,,3285000.0,
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2008.0,Q3YTD,2008-01-01,2008-09-30,2009-10-21 20:10:57+00:00,-1405630000.0,2137000.0,,,218938000.0,66693000.0,,109913000.0,293778000.0,1489785000.0,783638000.0,-1387779000.0,600388000.0,,,783638000.0,-1387779000.0,600388000.0,-3753000.0,257444000.0,257444000.0,,11956000.0,,-25496000.0,-18404000.0,-9300000.0,-20651000.0,-981521000.0,,6605000.0,
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2008.0,Q2YTD,2008-01-01,2008-06-30,2009-07-23 06:49:02+00:00,-823035000.0,1488000.0,,,142248000.0,66660000.0,,187477000.0,292379000.0,930891000.0,429991000.0,-778798000.0,344862000.0,,,429991000.0,-778798000.0,344862000.0,-3945000.0,-27506000.0,-27506000.0,,41155000.0,,0.0,-12196000.0,-5848000.0,-19895000.0,-781083000.0,,3320000.0,
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2009.0,Q4,2009-10-01,2009-12-31,,193870000.0,5013000.0,,,-2163000.0,51846000.0,,156542000.0,-1680000.0,132201000.0,-59293000.0,96147000.0,110439000.0,-184853000.0,37468000.0,-59293000.0,-88706000.0,147907000.0,-92000.0,-16777000.0,76073000.0,-92850000.0,-125026000.0,,-1528000.0,-6326000.0,-538000.0,-150427000.0,-183433000.0,-55000.0,2924000.0,
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2009.0,FY,2009-01-01,2009-12-31,2012-02-23 16:08:09+00:00,-356329000.0,8755000.0,,,268078000.0,234076000.0,,126571000.0,12737000.0,999402000.0,-117854000.0,-288954000.0,554207000.0,-184853000.0,37468000.0,-117854000.0,-473807000.0,591675000.0,14000.0,-53870000.0,38980000.0,-92850000.0,111823000.0,,7076000.0,-25169000.0,-7470000.0,-172386000.0,-1104769000.0,-55000.0,6079000.0,
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2009.0,Q3TTM,2008-10-01,2009-09-30,,-861277000.0,4505000.0,,,351134000.0,183768000.0,,-15701000.0,17125000.0,1107836000.0,61546000.0,-729099000.0,668147000.0,,,61546000.0,-729099000.0,668147000.0,594000.0,56503000.0,56503000.0,,271706000.0,,34100000.0,-25064000.0,-53002000.0,-37384000.0,-1038351000.0,,4696000.0,
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2009.0,Q3,2009-07-01,2009-09-30,,-160479000.0,1409000.0,,,97208000.0,108000.0,,773000.0,4732000.0,131000000.0,-6518000.0,-170109000.0,175334000.0,,,-6518000.0,-170109000.0,175334000.0,-1293000.0,-29818000.0,-29818000.0,,105762000.0,,-475000.0,-6302000.0,-3327000.0,-7110000.0,-135948000.0,,1174000.0,
