company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accruedinterestpayable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,goodwill,intangibleassets,longtermdebt,netpremisesandequipment,noncontrollinginterests,otherassets,otherlongtermliabilities,othershorttermpayables,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalpreferredequity,treasurystock
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2011.0,Q1,,2011-03-31,2011-05-05 16:35:36+00:00,61286000.0,54416000.0,362823000.0,,8594237000.0,2669986000.0,2440314000.0,5387728000.0,3770671000.0,9822000.0,1435528000.0,1035598000.0,587016000.0,,79427000.0,-1644754000.0,178105000.0,10758749000.0,3499194000.0,3499194000.0,3509016000.0,7249733000.0,10758749000.0,0.0,-3504705000.0
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2012.0,FY,,2012-12-31,2014-02-25 21:57:53+00:00,358233000.0,-183347000.0,368618000.0,0.0,5016083000.0,2842643000.0,3206085000.0,8693345000.0,5765856000.0,111080000.0,1836911000.0,1079725000.0,124147000.0,,69316000.0,-1196907000.0,149798000.0,14089429000.0,3573101000.0,3573101000.0,3684181000.0,10405248000.0,14089429000.0,0.0,-62728000.0
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2012.0,Q3,,2012-09-30,2012-10-31 16:36:10+00:00,408377000.0,-164081000.0,382312000.0,0.0,4975137000.0,2763706000.0,2595059000.0,7359355000.0,5242781000.0,129228000.0,1933964000.0,1065042000.0,133896000.0,,43482000.0,-1237569000.0,308652000.0,12961304000.0,3556754000.0,3556754000.0,3685982000.0,9275322000.0,12961304000.0,0.0,-16733000.0
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2012.0,Q2,,2012-06-30,2012-08-02 16:33:47+00:00,398832000.0,-203303000.0,481937000.0,0.0,4950207000.0,2714718000.0,2569999000.0,7337552000.0,5079729000.0,128642000.0,1824216000.0,979124000.0,91414000.0,,38760000.0,-1378518000.0,416247000.0,12709359000.0,3357548000.0,3357548000.0,3486190000.0,9223169000.0,12709359000.0,0.0,-10838000.0
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2012.0,Q1,,2012-03-31,2012-05-03 17:28:11+00:00,409822000.0,-97682000.0,471258000.0,0.0,4921201000.0,2767516000.0,2523354000.0,7161126000.0,5006647000.0,107435000.0,1813093000.0,951410000.0,92939000.0,,56338000.0,-1339627000.0,436506000.0,12638206000.0,3478968000.0,3478968000.0,3586403000.0,9051803000.0,12638206000.0,0.0,-4924000.0
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2013.0,FY,,2013-12-31,2015-02-24 06:35:58+00:00,526939000.0,-311220000.0,293576000.0,0.0,5134592000.0,3854802000.0,6570119000.0,14408146000.0,7177728000.0,55875000.0,2234524000.0,1352816000.0,162079000.0,,152916000.0,-1081467000.0,243645000.0,20283665000.0,3534165000.0,3534165000.0,3590040000.0,16693625000.0,20283665000.0,0.0,-207740000.0
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2013.0,Q3,,2013-09-30,2013-10-30 17:20:11+00:00,415839000.0,-298015000.0,4040353000.0,0.0,5101298000.0,2815271000.0,3195106000.0,12578532000.0,5878826000.0,82954000.0,2119745000.0,1167552000.0,138422000.0,,132019000.0,-1066580000.0,269058000.0,18181320000.0,3528963000.0,3528963000.0,3611917000.0,14569403000.0,18181320000.0,0.0,-207740000.0
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2013.0,Q2,,2013-06-30,2013-07-31 16:47:22+00:00,383306000.0,-274256000.0,448447000.0,0.0,5065783000.0,2832392000.0,3214383000.0,8798604000.0,5811081000.0,101544000.0,1935814000.0,1139883000.0,142310000.0,,97277000.0,-1135851000.0,255424000.0,14339394000.0,3518323000.0,3518323000.0,3619867000.0,10719527000.0,14339394000.0,0.0,-137353000.0
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2013.0,Q1,,2013-03-31,2013-05-01 16:40:41+00:00,343252000.0,-158043000.0,441706000.0,0.0,5033227000.0,2898638000.0,3271981000.0,8791520000.0,5879513000.0,109907000.0,1925169000.0,1151574000.0,148405000.0,,46733000.0,-1128361000.0,247467000.0,14463740000.0,3671615000.0,3671615000.0,3781522000.0,10682218000.0,14463740000.0,0.0,-75208000.0
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2014.0,FY,,2014-12-31,2015-10-29 16:28:28+00:00,548101000.0,-794221000.0,313492000.0,0.0,5792781000.0,4032174000.0,6900162000.0,13711084000.0,7590112000.0,99792000.0,2335786000.0,1637722000.0,233819000.0,,160206000.0,-837320000.0,1147854000.0,21331932000.0,3953500000.0,3953560000.0,4053352000.0,17278580000.0,21331932000.0,60000.0,-207740000.0
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2014.0,Q3,,2014-09-30,2014-10-30 16:40:17+00:00,528155000.0,-504339000.0,295613000.0,0.0,5761225000.0,3866550000.0,6389227000.0,12973835000.0,7552110000.0,-9313000.0,2357878000.0,1499548000.0,190616000.0,,135237000.0,-854579000.0,1219147000.0,20596615000.0,4194567000.0,4194627000.0,4185314000.0,16411301000.0,20596615000.0,60000.0,-207740000.0
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2014.0,Q2,,2014-06-30,2014-07-30 18:08:11+00:00,540246000.0,-250920000.0,282959000.0,0.0,5776257000.0,3854931000.0,6637882000.0,12749471000.0,7589815000.0,1670000.0,2323158000.0,1446856000.0,204437000.0,,158992000.0,-911163000.0,1498563000.0,20847737000.0,4406434000.0,4406494000.0,4408164000.0,16439573000.0,20847737000.0,60000.0,-207740000.0
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2014.0,Q1,,2014-03-31,2014-05-01 16:35:07+00:00,491394000.0,-272410000.0,333439000.0,0.0,5157386000.0,3737681000.0,6617524000.0,14009007000.0,7344049000.0,30427000.0,2223452000.0,1431790000.0,215429000.0,,161262000.0,-1006058000.0,568182000.0,20417407000.0,3671178000.0,3671178000.0,3701605000.0,16715802000.0,20417407000.0,0.0,-207740000.0
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2015.0,FY,,2015-12-31,2017-02-27 17:05:07+00:00,632085000.0,-1836996000.0,320686000.0,0.0,9694876000.0,4091805000.0,9837876000.0,17068807000.0,9866424000.0,61139000.0,2645288000.0,1922618000.0,211001000.0,0.0,142193000.0,-998535000.0,356943000.0,26904272000.0,6651605000.0,6651679000.0,6712818000.0,20191454000.0,26904272000.0,,-207740000.0
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2015.0,Q3,,2015-09-30,2015-10-29 16:28:28+00:00,823938000.0,-1832903000.0,287404000.0,0.0,9654392000.0,4055171000.0,10012397000.0,16981556000.0,9806190000.0,66311000.0,2627700000.0,1891522000.0,203295000.0,,137926000.0,-995932000.0,342275000.0,26926788000.0,6617817000.0,6617891000.0,6684202000.0,20242586000.0,26926788000.0,74000.0,-207740000.0
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2015.0,Q2,,2015-06-30,2015-07-29 17:14:06+00:00,533463000.0,-1228521000.0,274702000.0,0.0,9623666000.0,4036642000.0,9853199000.0,16185211000.0,9586400000.0,62286000.0,2583633000.0,1874728000.0,193514000.0,,135149000.0,-876607000.0,309651000.0,26469725000.0,7310798000.0,7310872000.0,7373158000.0,19096567000.0,26469725000.0,74000.0,-207740000.0
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2015.0,Q1,,2015-03-31,2015-04-30 17:18:16+00:00,470104000.0,-1205860000.0,323400000.0,0.0,9587757000.0,3980174000.0,9536782000.0,14930952000.0,9422641000.0,79953000.0,2537692000.0,1836189000.0,220454000.0,,129505000.0,-822545000.0,1040856000.0,25930194000.0,7351612000.0,7351686000.0,7431639000.0,18498555000.0,25930194000.0,74000.0,-207740000.0
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2016.0,FY,,2016-12-31,2018-02-27 17:43:57+00:00,777800000.0,-1999300000.0,787200000.0,0.0,10047800000.0,5070700000.0,11274600000.0,18294700000.0,10517300000.0,212300000.0,3080100000.0,2885700000.0,245400000.0,1091300000.0,149300000.0,-1077000000.0,608100000.0,30879200000.0,6763800000.0,6763900000.0,6976200000.0,22811700000.0,30879200000.0,,-207700000.0
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2016.0,Q3,,2016-09-30,2016-10-27 16:58:39+00:00,680066000.0,-1876374000.0,530358000.0,0.0,9822099000.0,4997224000.0,11557964000.0,18436144000.0,10452038000.0,66885000.0,2967288000.0,2825347000.0,254336000.0,1100202000.0,150655000.0,-1030663000.0,585151000.0,30655527000.0,6707322000.0,6707396000.0,6774281000.0,22781044000.0,30655527000.0,,-207740000.0
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2016.0,Q2,,2016-06-30,2016-07-28 17:06:57+00:00,769076000.0,-1770998000.0,410538000.0,0.0,9785503000.0,4981919000.0,11590692000.0,18403013000.0,10575425000.0,66710000.0,3038863000.0,2756172000.0,224312000.0,1085157000.0,142761000.0,-1033324000.0,662243000.0,30740198000.0,6773441000.0,6773515000.0,6840225000.0,22814816000.0,30740198000.0,,-207740000.0
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2016.0,Q1,,2016-03-31,2016-04-29 16:45:21+00:00,525445000.0,-1610592000.0,336403000.0,,9719225000.0,4123401000.0,9813990000.0,16884242000.0,9917985000.0,66966000.0,2731671000.0,1981702000.0,222387000.0,,140865000.0,-967718000.0,450324000.0,27064315000.0,6933175000.0,6933249000.0,7000215000.0,20064100000.0,27064315000.0,,-207740000.0
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2017.0,Q3,,2017-09-30,2017-10-31 16:46:37+00:00,877314000.0,-1839029000.0,799467000.0,0.0,10216910000.0,5371679000.0,11580994000.0,18581381000.0,10795057000.0,591506000.0,3616921000.0,3221303000.0,288884000.0,1146773000.0,155208000.0,-975158000.0,1094038000.0,32319326000.0,6518113000.0,6518127000.0,7109633000.0,24062920000.0,32319326000.0,,-884610000.0
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2017.0,Q2,,2017-06-30,2017-07-27 16:53:10+00:00,882892000.0,-1848803000.0,770024000.0,0.0,10169715000.0,5371165000.0,11728666000.0,17509937000.0,10725707000.0,562406000.0,3399371000.0,3148380000.0,283486000.0,1155867000.0,143277000.0,-989153000.0,2112533000.0,32138210000.0,6482695000.0,6482709000.0,7045115000.0,23937228000.0,32138210000.0,,-849064000.0
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2017.0,Q1,,2017-03-31,2017-04-27 16:37:05+00:00,840720000.0,-1759489000.0,712778000.0,0.0,10098326000.0,5379830000.0,11826886000.0,17182754000.0,10717160000.0,532366000.0,3275257000.0,3150749000.0,284215000.0,1129988000.0,145478000.0,-1053706000.0,2084123000.0,32057389000.0,6852400000.0,6852474000.0,7384840000.0,23542561000.0,32057389000.0,,-432731000.0
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2018.0,FY,,2018-12-31,2019-10-31 16:12:37+00:00,1122800000.0,-2642900000.0,1208700000.0,0.0,10385300000.0,5501900000.0,11174300000.0,18405100000.0,11247100000.0,563500000.0,3782200000.0,3011000000.0,304100000.0,1004800000.0,96200000.0,-1199500000.0,3263000000.0,33010400000.0,5336100000.0,5336100000.0,5899600000.0,26106000000.0,33010400000.0,,-1206800000.0
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2018.0,Q3,,2018-09-30,2018-10-30 16:17:22+00:00,984700000.0,-2696300000.0,1026500000.0,0.0,10314500000.0,5463400000.0,11481700000.0,18422900000.0,10996300000.0,578000000.0,4109300000.0,3191100000.0,276600000.0,954800000.0,,-1104300000.0,3318400000.0,33077200000.0,5350700000.0,5350700000.0,5928700000.0,26193700000.0,33077200000.0,,-1163200000.0
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2018.0,Q2,,2018-06-30,2018-07-31 17:15:12+00:00,960600000.0,-2510100000.0,834500000.0,0.0,10256400000.0,5526600000.0,11758200000.0,18322000000.0,11067000000.0,575900000.0,4019400000.0,3184900000.0,328600000.0,1009300000.0,,-1121600000.0,3273700000.0,33205700000.0,5550700000.0,5550700000.0,6126600000.0,26069800000.0,33205700000.0,,-1074000000.0
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2018.0,Q1,,2018-03-31,2018-05-01 21:08:05+00:00,956400000.0,-1834600000.0,1125400000.0,0.0,10228500000.0,5647100000.0,11940200000.0,18568800000.0,11294800000.0,607100000.0,4365200000.0,3252700000.0,331400000.0,1065200000.0,,-1085700000.0,3256900000.0,34372700000.0,6334200000.0,6334200000.0,6941300000.0,26366200000.0,34372700000.0,,-974000000.0
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2019.0,FY,,2019-12-31,2020-04-29 16:25:19+00:00,1167600000.0,-2823600000.0,1501200000.0,0.0,10122200000.0,6178300000.0,12318400000.0,21127200000.0,12084400000.0,435000000.0,10642500000.0,9599800000.0,294300000.0,1096500000.0,76800000.0,-1016800000.0,4025800000.0,42801600000.0,5055400000.0,5055400000.0,5490400000.0,36214700000.0,42801600000.0,,-1226400000.0
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2019.0,Q3,,2019-09-30,2019-10-31 16:12:37+00:00,1002100000.0,-2979000000.0,1352600000.0,0.0,10556300000.0,5481400000.0,10895800000.0,19040000000.0,11283200000.0,554700000.0,10198500000.0,9109900000.0,302900000.0,574800000.0,95700000.0,-1130100000.0,3482400000.0,39307200000.0,5240400000.0,5240400000.0,5795100000.0,32937300000.0,39307200000.0,,-1206800000.0
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2019.0,Q2,,2019-06-30,2019-07-31 16:09:27+00:00,989800000.0,-2606700000.0,1192200000.0,0.0,10497200000.0,5557800000.0,10895200000.0,18615900000.0,11268600000.0,565600000.0,10065100000.0,9001900000.0,334800000.0,590200000.0,93800000.0,-1206200000.0,3497000000.0,39072700000.0,5477500000.0,5477500000.0,6043100000.0,32439400000.0,39072700000.0,,-1206800000.0
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2019.0,Q1,,2019-03-31,2019-05-03 16:17:37+00:00,990200000.0,-2672200000.0,1004800000.0,0.0,10452400000.0,5538200000.0,11042800000.0,19107100000.0,11202600000.0,553300000.0,10043500000.0,8918500000.0,293000000.0,589000000.0,94900000.0,-1226400000.0,3128700000.0,38926800000.0,5347000000.0,5347000000.0,5900300000.0,32437500000.0,38926800000.0,,-1206800000.0
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2020.0,Q1,,2020-03-31,2020-04-29 16:25:19+00:00,1024600000.0,-4271700000.0,1326000000.0,0.0,10260100000.0,5948800000.0,11600600000.0,21937400000.0,11451300000.0,430200000.0,10388100000.0,9091300000.0,408500000.0,541400000.0,74300000.0,-1082500000.0,3721300000.0,40789100000.0,3634400000.0,3634400000.0,4064600000.0,36183100000.0,40789100000.0,,-1271500000.0
