company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,paymentofdividends,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-10-31 16:36:10+00:00,,,48808000.0,195877000.0,411902000.0,-1089000.0,-907000.0,60926000.0,461956000.0,,4265000.0,-1559631000.0,849998000.0,4265000.0,-1559631000.0,849998000.0,-706457000.0,185406000.0,185406000.0,253597000.0,79601000.0,0.0,,-1638072000.0,,-207120000.0,-391098000.0,,78441000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2011.0,Q2TTM,2010-07-01,2011-06-30,,,9408000.0,-39552000.0,11495000.0,509277000.0,9196000.0,-83126000.0,88657000.0,2355302000.0,,1027813000.0,-2071279000.0,1063919000.0,1027813000.0,-2071279000.0,1063919000.0,29649000.0,382436000.0,382436000.0,241736000.0,17760000.0,,4188000.0,-2172718000.0,,-972236000.0,-461670000.0,,101439000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2011.0,Q2,2011-04-01,2011-06-30,,,,-41772000.0,70614000.0,138558000.0,-3192000.0,-13989000.0,30055000.0,130241000.0,,80146000.0,-382757000.0,275522000.0,80146000.0,-382757000.0,275522000.0,-30281000.0,113171000.0,113171000.0,37782000.0,24600000.0,,,-416006000.0,,-890000.0,-103860000.0,,33249000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-02 16:33:47+00:00,,,-28295000.0,121420000.0,269789000.0,3908000.0,3646000.0,40228000.0,231370000.0,,-57380000.0,-1057287000.0,559338000.0,-57380000.0,-1057287000.0,559338000.0,-551421000.0,205132000.0,205132000.0,80771000.0,30164000.0,0.0,,-1143292000.0,,-127559000.0,-231583000.0,,86005000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2011.0,Q1TTM,2010-04-01,2011-03-31,,,9408000.0,5578000.0,14964000.0,481122000.0,13390000.0,-70057000.0,101212000.0,2225061000.0,,770154000.0,-1824752000.0,1051144000.0,770154000.0,-1824752000.0,1051144000.0,9936000.0,369084000.0,369084000.0,257399000.0,-6917000.0,,4188000.0,-1894365000.0,,-1049697000.0,-499505000.0,,69613000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2011.0,Q1,2011-01-01,2011-03-31,2012-05-03 17:28:11+00:00,,,13477000.0,50806000.0,131231000.0,7100000.0,17635000.0,10173000.0,101129000.0,,-137526000.0,-674530000.0,283816000.0,-137526000.0,-674530000.0,283816000.0,-521140000.0,91961000.0,91961000.0,42989000.0,5564000.0,,,-727286000.0,,-126669000.0,-127723000.0,,52756000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2012.0,Q4,2012-10-01,2012-12-31,,,11090000.0,-28465000.0,-265443000.0,178488000.0,14310000.0,9935000.0,12616000.0,1315068000.0,,1058271000.0,-1384119000.0,297844000.0,1058271000.0,-1384119000.0,297844000.0,-13694000.0,118153000.0,118153000.0,-15667000.0,20803000.0,-185758000.0,-4155000.0,-1400094000.0,,-58463000.0,-45995000.0,,15975000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2012.0,FY,2012-01-01,2012-12-31,2015-02-24 06:35:58+00:00,,11090000.0,,,644276000.0,12055000.0,157809000.0,55441000.0,4207969000.0,0.0,1170366000.0,-2558385000.0,1414391000.0,1170366000.0,-2558385000.0,1414391000.0,38427000.0,594025000.0,594025000.0,11346000.0,39088000.0,-355574000.0,-4155000.0,-2933067000.0,,-2713830000.0,-62728000.0,0.0,374682000.0,0.0
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2012.0,Q3TTM,2011-10-01,2012-09-30,,,13092000.0,-20343000.0,69566000.0,609403000.0,-16163000.0,86281000.0,67541000.0,4276153000.0,,1193925000.0,-2405447000.0,1432491000.0,1193925000.0,-2405447000.0,1432491000.0,204806000.0,672306000.0,672306000.0,44308000.0,64480000.0,-307581000.0,7101000.0,-2781179000.0,,-2843631000.0,-63037000.0,,375732000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2012.0,Q3,2012-07-01,2012-09-30,,,,15689000.0,93782000.0,144061000.0,12255000.0,30439000.0,11691000.0,24405000.0,,-58195000.0,-407357000.0,353672000.0,-58195000.0,-407357000.0,353672000.0,-99625000.0,231825000.0,231825000.0,-52653000.0,1448000.0,-86935000.0,,-573087000.0,,-2909000.0,-5895000.0,,165730000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-30 17:20:11+00:00,,,28465000.0,265443000.0,465788000.0,-2255000.0,147874000.0,42825000.0,2892901000.0,,112095000.0,-1174266000.0,1116547000.0,112095000.0,-1174266000.0,1116547000.0,52121000.0,475872000.0,475872000.0,27013000.0,18285000.0,-169816000.0,,-1532973000.0,,-2655367000.0,-16733000.0,,358707000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2012.0,Q2TTM,2011-07-01,2012-06-30,,,13092000.0,41071000.0,50241000.0,607455000.0,-33415000.0,51289000.0,76548000.0,4482334000.0,,1313765000.0,-2500434000.0,1369479000.0,1313765000.0,-2500434000.0,1369479000.0,149395000.0,420755000.0,420755000.0,269787000.0,112469000.0,-220646000.0,7101000.0,-2702872000.0,,-2920283000.0,-216657000.0,,202438000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2012.0,Q2,2012-04-01,2012-06-30,,,,11879000.0,93725000.0,172072000.0,-17416000.0,31345000.0,15519000.0,811023000.0,,142850000.0,-475613000.0,360858000.0,142850000.0,-475613000.0,360858000.0,10679000.0,33689000.0,33689000.0,123752000.0,22973000.0,-82881000.0,,-667495000.0,,-633611000.0,9827000.0,,191882000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-31 16:47:22+00:00,,,12776000.0,171661000.0,321727000.0,-14510000.0,117435000.0,31134000.0,2868496000.0,,170290000.0,-766909000.0,762875000.0,170290000.0,-766909000.0,762875000.0,151746000.0,244047000.0,244047000.0,79666000.0,16837000.0,-82881000.0,,-959886000.0,,-2652458000.0,-10838000.0,,192977000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2012.0,Q1TTM,2011-04-01,2012-03-31,,,13092000.0,-12580000.0,27130000.0,573941000.0,-19191000.0,5955000.0,91084000.0,3801552000.0,,1251061000.0,-2407578000.0,1284143000.0,1251061000.0,-2407578000.0,1284143000.0,108435000.0,500237000.0,500237000.0,183817000.0,114096000.0,-137765000.0,7101000.0,-2451383000.0,,-2287562000.0,-330344000.0,,43805000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2012.0,Q1,2012-01-01,2012-03-31,2013-05-01 16:40:41+00:00,,,897000.0,77936000.0,149655000.0,2906000.0,86090000.0,15615000.0,2057473000.0,,27440000.0,-291296000.0,402017000.0,27440000.0,-291296000.0,402017000.0,141067000.0,210358000.0,210358000.0,-44086000.0,-6136000.0,,,-292391000.0,,-2018847000.0,-20665000.0,,1095000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2013.0,Q4,2013-10-01,2013-12-31,,,7596000.0,-23172000.0,-283145000.0,244811000.0,-17488000.0,115523000.0,12523000.0,1875364000.0,,30806000.0,-4214699000.0,454604000.0,30806000.0,-4214699000.0,454604000.0,-3746777000.0,73925000.0,73925000.0,14159000.0,-220000.0,-224976000.0,-1410000.0,-4627036000.0,,-1631885000.0,,,412337000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2013.0,FY,2013-01-01,2013-12-31,2015-02-24 06:35:58+00:00,,7596000.0,,,800145000.0,-26317000.0,127194000.0,45496000.0,9418167000.0,0.0,3525565000.0,-5173337000.0,1599047000.0,3525565000.0,-5173337000.0,1599047000.0,-75042000.0,482208000.0,482208000.0,183314000.0,8174000.0,-434687000.0,-1410000.0,-5613563000.0,,-5366573000.0,-145012000.0,0.0,440226000.0,0.0
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2013.0,Q3TTM,2012-10-01,2013-09-30,,,11090000.0,-5293000.0,17702000.0,733822000.0,5481000.0,21606000.0,45589000.0,8857871000.0,,4553030000.0,-2342757000.0,1442287000.0,4553030000.0,-2342757000.0,1442287000.0,3658041000.0,526436000.0,526436000.0,153488000.0,29197000.0,-395469000.0,-4155000.0,-2386621000.0,,-3793151000.0,-191007000.0,,43864000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2013.0,Q3,2013-07-01,2013-09-30,,,,6019000.0,101830000.0,184922000.0,-771000.0,-9063000.0,13221000.0,4515953000.0,,3589619000.0,-356864000.0,359922000.0,3589619000.0,-356864000.0,359922000.0,3591906000.0,163222000.0,163222000.0,20841000.0,4314000.0,-106727000.0,,-356775000.0,,-766755000.0,-70387000.0,,-89000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-30 16:40:17+00:00,,,23172000.0,283145000.0,555334000.0,-8829000.0,11671000.0,32973000.0,7542803000.0,0.0,3494759000.0,-958638000.0,1144443000.0,3494759000.0,-958638000.0,1144443000.0,3671735000.0,408283000.0,408283000.0,169155000.0,8394000.0,-209711000.0,,-986527000.0,,-3734688000.0,-145012000.0,,27889000.0,0.0
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-30 18:08:11+00:00,,,17153000.0,181315000.0,370412000.0,-8058000.0,20734000.0,19752000.0,3026850000.0,0.0,-94860000.0,-601774000.0,784521000.0,-94860000.0,-601774000.0,784521000.0,79829000.0,245061000.0,245061000.0,148314000.0,4080000.0,-102984000.0,,-629752000.0,,-2967933000.0,-74625000.0,,27978000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2013.0,Q2TTM,2012-07-01,2013-06-30,,,11090000.0,4377000.0,9654000.0,692961000.0,18507000.0,61108000.0,44059000.0,4366323000.0,,905216000.0,-2393250000.0,1436037000.0,905216000.0,-2393250000.0,1436037000.0,-33490000.0,595039000.0,595039000.0,79994000.0,26331000.0,-375677000.0,-4155000.0,-2602933000.0,,-3029305000.0,-126515000.0,,209683000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2013.0,Q2,2013-04-01,2013-06-30,,,,3610000.0,86064000.0,184608000.0,-29109000.0,-4522000.0,13612000.0,16000000.0,,-129489000.0,-225146000.0,390485000.0,-129489000.0,-225146000.0,390485000.0,6741000.0,84113000.0,84113000.0,126286000.0,6983000.0,-102984000.0,,-245974000.0,,-955000.0,-62145000.0,,20828000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2013.0,Q1TTM,2012-04-01,2013-03-31,,,11090000.0,12646000.0,17315000.0,680425000.0,30200000.0,96975000.0,45966000.0,5161346000.0,,1177555000.0,-2643717000.0,1406410000.0,1177555000.0,-2643717000.0,1406410000.0,-29552000.0,544615000.0,544615000.0,77460000.0,42321000.0,-355574000.0,-4155000.0,-3024454000.0,,-3661961000.0,-54543000.0,,380737000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2013.0,Q1,2013-01-01,2013-03-31,2014-05-01 16:35:07+00:00,,,13543000.0,95251000.0,185804000.0,21051000.0,25256000.0,6140000.0,3010850000.0,,34629000.0,-376628000.0,394036000.0,34629000.0,-376628000.0,394036000.0,73088000.0,160948000.0,160948000.0,22028000.0,-2903000.0,0.0,,-383778000.0,,-2966978000.0,-12480000.0,,7150000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2014.0,FY,2014-01-01,2014-12-31,2017-02-27 17:05:07+00:00,,-4870000.0,,,1003802000.0,-30534000.0,279496000.0,62276000.0,3704914000.0,583105000.0,-134591000.0,-1949548000.0,2134589000.0,-134591000.0,-1949548000.0,2134589000.0,19916000.0,803199000.0,803199000.0,52962000.0,-90394000.0,-420644000.0,,-2425439000.0,-974404000.0,-3914737000.0,,-59111000.0,1434831000.0,15464000.0
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2014.0,Q4,2014-10-01,2014-12-31,,,-4870000.0,-52379000.0,-438404000.0,263546000.0,-28212000.0,140374000.0,14338000.0,1501037000.0,,327246000.0,-846138000.0,564983000.0,327246000.0,-846138000.0,564983000.0,17879000.0,181597000.0,181597000.0,-15664000.0,1111000.0,-150593000.0,,-853169000.0,-974404000.0,-979536000.0,,-59111000.0,981435000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2014.0,Q3TTM,2013-10-01,2014-09-30,,,7596000.0,29207000.0,155259000.0,985067000.0,-19810000.0,254645000.0,60461000.0,4079241000.0,583105000.0,-431031000.0,-5318109000.0,2024210000.0,-431031000.0,-5318109000.0,2024210000.0,-3744740000.0,695527000.0,695527000.0,82785000.0,-91725000.0,-495027000.0,-1410000.0,-6199306000.0,,-4567086000.0,,,865733000.0,15464000.0
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2014.0,Q3,2014-07-01,2014-09-30,,,,16603000.0,168147000.0,249066000.0,-5360000.0,19953000.0,17200000.0,1071204000.0,-221000.0,-212605000.0,-266605000.0,497224000.0,-212605000.0,-266605000.0,497224000.0,12654000.0,206630000.0,206630000.0,21575000.0,-68300000.0,-142782000.0,,-396678000.0,,-1089706000.0,,,114609000.0,15464000.0
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-29 16:28:28+00:00,0.0,,52379000.0,438404000.0,740256000.0,-2322000.0,139122000.0,47938000.0,2203877000.0,583105000.0,-461837000.0,-1103410000.0,1569606000.0,-461837000.0,-1103410000.0,1569606000.0,2037000.0,621602000.0,621602000.0,68626000.0,-91505000.0,-270051000.0,,-1572270000.0,,-2935201000.0,,,453396000.0,15464000.0
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2014.0,Q2TTM,2013-07-01,2014-06-30,,,7596000.0,18623000.0,88942000.0,920923000.0,-15221000.0,225629000.0,56482000.0,7523990000.0,583326000.0,3371193000.0,-5408368000.0,1886908000.0,3371193000.0,-5408368000.0,1886908000.0,-165488000.0,652119000.0,652119000.0,82051000.0,-19111000.0,-458972000.0,-1410000.0,-6159403000.0,,-4244135000.0,-70387000.0,,751035000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2014.0,Q2,2014-04-01,2014-06-30,,,,16682000.0,115760000.0,245427000.0,-4200000.0,90172000.0,16943000.0,360000000.0,583326000.0,-96331000.0,-545749000.0,595800000.0,-96331000.0,-545749000.0,595800000.0,-50480000.0,221659000.0,221659000.0,38542000.0,-1194000.0,-126715000.0,,-746308000.0,,-928691000.0,,,200559000.0,
