company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2009.0,Q1,2009-01-01,2009-03-31,2010-04-27 15:17:42+00:00,-3.78,-3.78,,158000000.0,-3.78,,-110000000.0,-439000000.0,-439000000.0,-439000000.0,,3007000000.0,2750000000.0,,-4000000.0,-76000000.0,,143000000.0,3007000000.0,-257000000.0,36000000.0,-35000000.0,221000000.0,-478000000.0,-71000000.0,-549000000.0,2750000000.0,116100000.0,116100000.0,116100000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2010.0,Q4,2010-10-01,2010-12-31,,-1.74,-1.74,-0.15,168000000.0,-1.74,,41000000.0,-249000000.0,-249000000.0,-249000000.0,,4115000000.0,4300000000.0,-46000000.0,-8000000.0,-23000000.0,,162000000.0,4115000000.0,185000000.0,50000000.0,2000000.0,299000000.0,-114000000.0,-94000000.0,-208000000.0,4300000000.0,143571000.0,143571000.0,143571000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2010.0,FY,2010-01-01,2010-12-31,2013-02-15 08:27:47+00:00,-3.36,-3.36,,658000000.0,-3.36,,97000000.0,-482000000.0,-482000000.0,-482000000.0,,16259000000.0,17374000000.0,-86000000.0,-15000000.0,-27000000.0,,610000000.0,16259000000.0,1115000000.0,195000000.0,7000000.0,1226000000.0,-111000000.0,-274000000.0,-385000000.0,17374000000.0,143571000.0,143571000.0,143571000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2010.0,Q3YTD,2010-01-01,2010-09-30,,-1.62,-1.62,0.15,490000000.0,-1.62,,56000000.0,-233000000.0,-233000000.0,-233000000.0,,12144000000.0,13074000000.0,-40000000.0,-7000000.0,-4000000.0,,448000000.0,12144000000.0,930000000.0,145000000.0,5000000.0,927000000.0,3000000.0,-180000000.0,-177000000.0,13074000000.0,145700000.0,145700000.0,145700000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2010.0,Q3TTM,2009-10-01,2010-09-30,,-3.23,-3.23,0.05,667000000.0,-3.23,,-61000000.0,-501000000.0,-501000000.0,-500000000.0,-1000000.0,15492000000.0,16428000000.0,-52000000.0,-14000000.0,3000000.0,,606000000.0,15492000000.0,936000000.0,188000000.0,4000000.0,1262000000.0,-326000000.0,-236000000.0,-562000000.0,16428000000.0,145700000.0,145700000.0,145700000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2010.0,Q3,2010-07-01,2010-09-30,2011-10-25 12:29:53+00:00,-0.35,-0.35,0.05,163000000.0,-0.35,,-9000000.0,-51000000.0,-51000000.0,-51000000.0,0.0,4321000000.0,4497000000.0,127000000.0,-2000000.0,5000000.0,,148000000.0,4321000000.0,176000000.0,50000000.0,1000000.0,314000000.0,-138000000.0,78000000.0,-60000000.0,4497000000.0,145700000.0,145700000.0,145700000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2010.0,Q2YTD,2010-01-01,2010-06-30,,-1.27,-1.27,0.1,327000000.0,-1.27,,65000000.0,-182000000.0,-182000000.0,-182000000.0,,7823000000.0,8577000000.0,-167000000.0,-5000000.0,-9000000.0,,300000000.0,7823000000.0,754000000.0,95000000.0,4000000.0,613000000.0,141000000.0,-258000000.0,-117000000.0,8577000000.0,147100000.0,147100000.0,147100000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2010.0,Q2TTM,2009-07-01,2010-06-30,,-4.99,-4.99,0.05,671000000.0,-4.99,,-182000000.0,-757000000.0,-757000000.0,-752000000.0,-5000000.0,14073000000.0,14748000000.0,-179000000.0,-15000000.0,-2000000.0,,621000000.0,14073000000.0,675000000.0,180000000.0,20000000.0,1275000000.0,-600000000.0,-339000000.0,-939000000.0,14748000000.0,147100000.0,147100000.0,147100000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2010.0,Q2,2010-04-01,2010-06-30,2011-07-26 15:23:05+00:00,-0.17,-0.17,0.05,162000000.0,-0.17,,72000000.0,-24000000.0,-24000000.0,-25000000.0,1000000.0,4184000000.0,4681000000.0,-99000000.0,-4000000.0,-11000000.0,,152000000.0,4184000000.0,497000000.0,52000000.0,1000000.0,299000000.0,198000000.0,-150000000.0,48000000.0,4681000000.0,147100000.0,147100000.0,147100000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2010.0,Q1TTM,2009-04-01,2010-03-31,,-7.74,-7.74,0.05,668000000.0,-7.74,,-336000000.0,-1125000000.0,-1125000000.0,-1119000000.0,-6000000.0,12229000000.0,12194000000.0,-80000000.0,-46000000.0,-17000000.0,,623000000.0,12229000000.0,-35000000.0,166000000.0,48000000.0,1228000000.0,-1263000000.0,-198000000.0,-1461000000.0,12194000000.0,143390000.0,143390000.0,143390000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2010.0,Q1,2010-01-01,2010-03-31,2011-04-26 13:24:47+00:00,-1.1,-1.1,0.05,165000000.0,-1.1,,-7000000.0,-158000000.0,-158000000.0,-157000000.0,-1000000.0,3639000000.0,3896000000.0,-68000000.0,-1000000.0,2000000.0,,148000000.0,3639000000.0,257000000.0,43000000.0,3000000.0,314000000.0,-57000000.0,-108000000.0,-165000000.0,3896000000.0,143390000.0,143390000.0,143390000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2011.0,Q4,2011-10-01,2011-12-31,,-1.46,-1.46,-0.15,169000000.0,-1.25,,-34000000.0,-211000000.0,-211000000.0,-211000000.0,,4647000000.0,4819000000.0,-59000000.0,-3000000.0,-34000000.0,,183000000.0,4647000000.0,172000000.0,45000000.0,2000000.0,315000000.0,-143000000.0,-102000000.0,-245000000.0,4819000000.0,143967000.0,143967000.0,143967000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2011.0,FY,2011-01-01,2011-12-31,2014-02-25 16:56:50+00:00,-0.37,-0.37,,681000000.0,-0.37,0.0,80000000.0,-53000000.0,-53000000.0,-53000000.0,0.0,18326000000.0,19884000000.0,-54000000.0,-11000000.0,-110000000.0,0.0,733000000.0,18326000000.0,1558000000.0,190000000.0,6000000.0,1293000000.0,265000000.0,-238000000.0,27000000.0,19884000000.0,143967000.0,143967000.0,143967000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2011.0,Q3YTD,2011-01-01,2011-09-30,,1.09,1.09,0.15,512000000.0,0.88,,114000000.0,158000000.0,158000000.0,158000000.0,,13679000000.0,15065000000.0,5000000.0,-8000000.0,-76000000.0,,550000000.0,13679000000.0,1386000000.0,145000000.0,4000000.0,978000000.0,408000000.0,-136000000.0,272000000.0,15065000000.0,144067000.0,144067000.0,144067000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2011.0,Q3TTM,2010-10-01,2011-09-30,,-0.65,-0.65,,680000000.0,-0.86,,155000000.0,-91000000.0,-91000000.0,-91000000.0,,17794000000.0,19365000000.0,-41000000.0,-16000000.0,-99000000.0,,712000000.0,17794000000.0,1571000000.0,195000000.0,6000000.0,1277000000.0,294000000.0,-230000000.0,64000000.0,19365000000.0,144067000.0,144067000.0,144067000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2011.0,Q3,2011-07-01,2011-09-30,2012-10-30 14:04:01+00:00,0.15,0.15,0.05,172000000.0,0.15,,33000000.0,22000000.0,22000000.0,22000000.0,0.0,4560000000.0,5081000000.0,-98000000.0,-4000000.0,-27000000.0,,181000000.0,4560000000.0,521000000.0,47000000.0,1000000.0,322000000.0,199000000.0,-144000000.0,55000000.0,5081000000.0,144067000.0,144067000.0,144067000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2011.0,Q2YTD,2011-01-01,2011-06-30,,0.94,0.94,0.1,340000000.0,0.73,,81000000.0,136000000.0,136000000.0,136000000.0,,9119000000.0,9984000000.0,103000000.0,-4000000.0,-49000000.0,,369000000.0,9119000000.0,865000000.0,98000000.0,3000000.0,656000000.0,209000000.0,8000000.0,217000000.0,9984000000.0,143922000.0,143922000.0,166900000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2011.0,Q2TTM,2010-07-01,2011-06-30,,-1.15,-1.15,,671000000.0,-1.36,,113000000.0,-164000000.0,-164000000.0,-164000000.0,,17555000000.0,18781000000.0,184000000.0,-14000000.0,-67000000.0,,679000000.0,17555000000.0,1226000000.0,198000000.0,6000000.0,1269000000.0,-43000000.0,-8000000.0,-51000000.0,18781000000.0,143922000.0,143922000.0,166900000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2011.0,Q2,2011-04-01,2011-06-30,2012-07-31 11:20:59+00:00,1.54,1.54,0.05,171000000.0,1.33,,65000000.0,222000000.0,222000000.0,222000000.0,0.0,4498000000.0,5120000000.0,34000000.0,-3000000.0,-35000000.0,,189000000.0,4498000000.0,622000000.0,48000000.0,1000000.0,322000000.0,300000000.0,-13000000.0,287000000.0,5120000000.0,143922000.0,143922000.0,166900000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2011.0,Q1TTM,2010-04-01,2011-03-31,,-2.86,-2.86,,662000000.0,-2.86,,120000000.0,-410000000.0,-410000000.0,-411000000.0,1000000.0,17241000000.0,18342000000.0,51000000.0,-15000000.0,-43000000.0,,642000000.0,17241000000.0,1101000000.0,202000000.0,6000000.0,1246000000.0,-145000000.0,-145000000.0,-290000000.0,18342000000.0,143801000.0,143801000.0,143801000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2011.0,Q1,2011-01-01,2011-03-31,2012-04-25 11:21:38+00:00,-0.6,-0.6,0.05,169000000.0,-0.6,,16000000.0,-86000000.0,-86000000.0,-86000000.0,0.0,4621000000.0,4864000000.0,69000000.0,-1000000.0,-14000000.0,,180000000.0,4621000000.0,243000000.0,50000000.0,2000000.0,334000000.0,-91000000.0,21000000.0,-70000000.0,4864000000.0,143801000.0,143801000.0,143801000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2012.0,Q4,2012-10-01,2012-12-31,,-0.34,-0.34,-0.15,171000000.0,-0.24,,-8000000.0,-51000000.0,-51000000.0,-50000000.0,-1000000.0,4201000000.0,4487000000.0,-11000000.0,-7000000.0,-40000000.0,,157000000.0,4201000000.0,286000000.0,54000000.0,1000000.0,281000000.0,5000000.0,-64000000.0,-59000000.0,4487000000.0,144237000.0,144237000.0,144237000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2012.0,FY,2012-01-01,2012-12-31,2015-02-24 16:57:07+00:00,-0.86,-0.86,,661000000.0,-0.86,0.0,131000000.0,-125000000.0,-125000000.0,-124000000.0,-1000000.0,17630000000.0,19328000000.0,-34000000.0,-16000000.0,152000000.0,0.0,654000000.0,17630000000.0,1698000000.0,214000000.0,7000000.0,1451000000.0,247000000.0,-241000000.0,6000000.0,19328000000.0,144237000.0,144237000.0,144237000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2012.0,Q3YTD,2012-01-01,2012-09-30,,-0.52,-0.52,0.15,490000000.0,-0.62,,139000000.0,-74000000.0,-74000000.0,-74000000.0,,13429000000.0,14841000000.0,-23000000.0,-9000000.0,192000000.0,,497000000.0,13429000000.0,1412000000.0,160000000.0,6000000.0,1170000000.0,242000000.0,-177000000.0,65000000.0,14841000000.0,144350000.0,144350000.0,157100000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2012.0,Q3TTM,2011-10-01,2012-09-30,,-1.98,-1.98,,659000000.0,-1.87,,105000000.0,-285000000.0,-285000000.0,-285000000.0,,18076000000.0,19660000000.0,-82000000.0,-12000000.0,158000000.0,,680000000.0,18076000000.0,1584000000.0,205000000.0,8000000.0,1485000000.0,99000000.0,-279000000.0,-180000000.0,19660000000.0,144350000.0,144350000.0,157100000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2012.0,Q3,2012-07-01,2012-09-30,2013-10-29 17:07:06+00:00,0.3,0.3,0.05,163000000.0,0.28,0.0,-27000000.0,44000000.0,44000000.0,44000000.0,0.0,4318000000.0,4652000000.0,-1000000.0,-1000000.0,-49000000.0,,159000000.0,4318000000.0,334000000.0,45000000.0,1000000.0,272000000.0,62000000.0,-45000000.0,17000000.0,4652000000.0,144350000.0,144350000.0,157100000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2012.0,Q2YTD,2012-01-01,2012-06-30,,-0.82,-0.82,0.1,327000000.0,-0.9,,166000000.0,-118000000.0,-118000000.0,-118000000.0,,9111000000.0,10189000000.0,-22000000.0,-8000000.0,241000000.0,,338000000.0,9111000000.0,1078000000.0,115000000.0,5000000.0,898000000.0,180000000.0,-132000000.0,48000000.0,10189000000.0,144176000.0,144176000.0,162900000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2012.0,Q2TTM,2011-07-01,2012-06-30,,-2.13,-2.13,,668000000.0,-2.0,,165000000.0,-307000000.0,-307000000.0,-307000000.0,,18318000000.0,20089000000.0,-179000000.0,-15000000.0,180000000.0,,702000000.0,18318000000.0,1771000000.0,207000000.0,8000000.0,1535000000.0,236000000.0,-378000000.0,-142000000.0,20089000000.0,144176000.0,144176000.0,162900000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2012.0,Q2,2012-04-01,2012-06-30,2013-07-30 15:50:55+00:00,0.7,0.7,0.05,164000000.0,0.62,,70000000.0,101000000.0,101000000.0,101000000.0,0.0,4485000000.0,5017000000.0,-17000000.0,-6000000.0,-44000000.0,,165000000.0,4485000000.0,532000000.0,66000000.0,1000000.0,279000000.0,253000000.0,-82000000.0,171000000.0,5017000000.0,144176000.0,144176000.0,162900000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2012.0,Q1TTM,2011-04-01,2012-03-31,,-1.29,-1.29,,675000000.0,-1.29,,160000000.0,-186000000.0,-186000000.0,-186000000.0,,18331000000.0,20192000000.0,-128000000.0,-12000000.0,189000000.0,,726000000.0,18331000000.0,1861000000.0,189000000.0,8000000.0,1578000000.0,283000000.0,-309000000.0,-26000000.0,20192000000.0,144075000.0,144075000.0,144075000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2012.0,Q1,2012-01-01,2012-03-31,2013-04-30 14:48:06+00:00,-1.52,-1.52,0.05,163000000.0,-1.52,,96000000.0,-219000000.0,-219000000.0,-219000000.0,0.0,4626000000.0,5172000000.0,-5000000.0,-2000000.0,285000000.0,,173000000.0,4626000000.0,546000000.0,49000000.0,4000000.0,619000000.0,-73000000.0,-50000000.0,-123000000.0,5172000000.0,144075000.0,144075000.0,144075000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2013.0,FY,2013-01-01,2013-12-31,2016-02-29 14:26:29+00:00,-11.37,-11.37,,684000000.0,-11.37,1806000000.0,-587000000.0,-1645000000.0,-1645000000.0,-1645000000.0,0.0,16016000000.0,17424000000.0,-69000000.0,0.0,-40000000.0,248000000.0,610000000.0,16016000000.0,1408000000.0,266000000.0,3000000.0,3308000000.0,-1900000000.0,-332000000.0,-2232000000.0,17424000000.0,144578000.0,144578000.0,144578000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2013.0,Q4,2013-10-01,2013-12-31,,2.06,2.06,-0.15,170000000.0,2.06,23000000.0,-601000000.0,297000000.0,297000000.0,297000000.0,,3911000000.0,4269000000.0,-14000000.0,-6000000.0,-9000000.0,248000000.0,161000000.0,3911000000.0,358000000.0,62000000.0,1000000.0,587000000.0,-229000000.0,-75000000.0,-304000000.0,4269000000.0,144578000.0,144578000.0,144578000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2013.0,Q3YTD,2013-01-01,2013-09-30,,-13.43,-13.43,0.15,514000000.0,-13.43,1783000000.0,14000000.0,-1942000000.0,-1942000000.0,-1942000000.0,,12105000000.0,13155000000.0,-55000000.0,6000000.0,-31000000.0,,449000000.0,12105000000.0,1050000000.0,204000000.0,2000000.0,2721000000.0,-1671000000.0,-257000000.0,-1928000000.0,13155000000.0,144727000.0,144727000.0,144727000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2013.0,Q3TTM,2012-10-01,2013-09-30,,-13.77,-13.77,,685000000.0,-13.67,1783000000.0,6000000.0,-1993000000.0,-1993000000.0,-1992000000.0,-1000000.0,16306000000.0,17642000000.0,-66000000.0,-1000000.0,-71000000.0,,606000000.0,16306000000.0,1336000000.0,258000000.0,3000000.0,3002000000.0,-1666000000.0,-321000000.0,-1987000000.0,17642000000.0,144727000.0,144727000.0,144727000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2013.0,Q3,2013-07-01,2013-09-30,2014-10-29 12:22:22+00:00,-12.38,-12.38,0.05,173000000.0,-12.38,1783000000.0,4000000.0,-1791000000.0,-1791000000.0,-1791000000.0,0.0,3749000000.0,4131000000.0,-24000000.0,1000000.0,-26000000.0,0.0,153000000.0,3749000000.0,382000000.0,61000000.0,0.0,2084000000.0,-1702000000.0,-85000000.0,-1787000000.0,4131000000.0,144727000.0,144727000.0,144727000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2013.0,Q2YTD,2013-01-01,2013-06-30,,-1.05,-1.05,0.1,341000000.0,-1.05,,10000000.0,-151000000.0,-151000000.0,-151000000.0,,8356000000.0,9024000000.0,-31000000.0,5000000.0,-5000000.0,,296000000.0,8356000000.0,668000000.0,143000000.0,2000000.0,637000000.0,31000000.0,-172000000.0,-141000000.0,9024000000.0,144485000.0,144485000.0,144485000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2013.0,Q2TTM,2012-07-01,2013-06-30,,-1.09,-1.09,,675000000.0,-1.01,,-25000000.0,-158000000.0,-158000000.0,-157000000.0,-1000000.0,16875000000.0,18163000000.0,-43000000.0,-3000000.0,-94000000.0,,612000000.0,16875000000.0,1288000000.0,242000000.0,4000000.0,1190000000.0,98000000.0,-281000000.0,-183000000.0,18163000000.0,144485000.0,144485000.0,144485000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2013.0,Q2,2013-04-01,2013-06-30,2014-07-30 13:33:28+00:00,-0.54,-0.54,0.05,170000000.0,-0.54,,3000000.0,-78000000.0,-78000000.0,-78000000.0,0.0,4114000000.0,4429000000.0,-11000000.0,-1000000.0,2000000.0,0.0,151000000.0,4114000000.0,315000000.0,58000000.0,1000000.0,322000000.0,-7000000.0,-68000000.0,-75000000.0,4429000000.0,144485000.0,144485000.0,144485000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2013.0,Q1TTM,2012-04-01,2013-03-31,,0.15,0.15,,669000000.0,0.15,,42000000.0,21000000.0,21000000.0,22000000.0,-1000000.0,17246000000.0,18751000000.0,-49000000.0,-8000000.0,-140000000.0,,626000000.0,17246000000.0,1505000000.0,250000000.0,4000000.0,1147000000.0,358000000.0,-295000000.0,63000000.0,18751000000.0,144353000.0,144353000.0,144353000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2013.0,Q1,2013-01-01,2013-03-31,2014-04-30 10:31:32+00:00,-0.51,-0.51,0.05,171000000.0,-0.51,,7000000.0,-73000000.0,-73000000.0,-73000000.0,0.0,4242000000.0,4595000000.0,-20000000.0,6000000.0,-7000000.0,,145000000.0,4242000000.0,353000000.0,85000000.0,1000000.0,315000000.0,38000000.0,-104000000.0,-66000000.0,4595000000.0,144353000.0,144353000.0,144353000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2014.0,FY,2014-01-01,2014-12-31,2017-02-28 14:56:06+00:00,0.71,0.71,,627000000.0,0.69,0.0,68000000.0,102000000.0,102000000.0,102000000.0,0.0,15455000000.0,17507000000.0,-21000000.0,-12000000.0,251000000.0,250000000.0,523000000.0,15455000000.0,2052000000.0,234000000.0,12000000.0,1639000000.0,413000000.0,-243000000.0,170000000.0,17507000000.0,145164000.0,145164000.0,145164000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2014.0,Q4,2014-10-01,2014-12-31,,1.89,1.89,-0.15,138000000.0,1.89,,72000000.0,275000000.0,275000000.0,275000000.0,,3472000000.0,4072000000.0,-2000000.0,-425000000.0,377000000.0,-4000000.0,117000000.0,3472000000.0,600000000.0,56000000.0,8000000.0,203000000.0,397000000.0,-50000000.0,347000000.0,4072000000.0,145164000.0,145164000.0,145164000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2014.0,Q3YTD,2014-01-01,2014-09-30,,-1.18,-1.18,0.15,489000000.0,-1.2,,-4000000.0,-173000000.0,-173000000.0,-173000000.0,,11983000000.0,13435000000.0,-19000000.0,413000000.0,-126000000.0,254000000.0,406000000.0,11983000000.0,1452000000.0,178000000.0,4000000.0,1436000000.0,16000000.0,-193000000.0,-177000000.0,13435000000.0,145348000.0,145348000.0,145348000.0
United States Steel Corp,X,JNLUVFYJT1OZSIQ24U47,1163302,2014.0,Q3TTM,2013-10-01,2014-09-30,,0.88,0.88,,659000000.0,0.86,23000000.0,-605000000.0,124000000.0,124000000.0,124000000.0,,15894000000.0,17704000000.0,-33000000.0,407000000.0,-135000000.0,502000000.0,567000000.0,15894000000.0,1810000000.0,240000000.0,5000000.0,2023000000.0,-213000000.0,-268000000.0,-481000000.0,17704000000.0,145348000.0,145348000.0,145348000.0
