company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstonetincometocommon,othergains,otherincome,otheroperatingexpenses,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Baker Hughes A GE Co,BKR,,1701605,2018.0,Q3,2018-07-01,2018-09-30,2019-10-30 16:29:16+00:00,0.03,0.03,0.18,0.03,,110000000.0,38000000.0,38000000.0,13000000.0,25000000.0,4692000000.0,5665000000.0,,-85000000.0,6000000.0,,83000000.0,608000000.0,4692000000.0,973000000.0,55000000.0,691000000.0,282000000.0,-49000000.0,233000000.0,5665000000.0,412000000.0,412000000.0,412000000.0
Baker Hughes A GE Co,BKR,,1701605,2018.0,Q3YTD,2018-01-01,2018-09-30,,0.15,0.15,0.54,0.15,,86000000.0,-19000000.0,-19000000.0,64000000.0,-83000000.0,13862000000.0,16612000000.0,,-139000000.0,51000000.0,,487000000.0,1944000000.0,13862000000.0,2750000000.0,164000000.0,2431000000.0,319000000.0,-113000000.0,206000000.0,16612000000.0,412000000.0,412000000.0,412000000.0
Baker Hughes A GE Co,BKR,,1701605,2018.0,Q3TTM,2017-10-01,2018-09-30,,0.22,0.22,17.87,0.22,,19000000.0,-99000000.0,-99000000.0,95000000.0,-194000000.0,18802000000.0,22411000000.0,,-137000000.0,69000000.0,,670000000.0,2731000000.0,18802000000.0,3609000000.0,220000000.0,3401000000.0,208000000.0,-151000000.0,57000000.0,22411000000.0,412000000.0,412000000.0,412000000.0
Baker Hughes A GE Co,BKR,,1701605,2018.0,Q2,2018-04-01,2018-06-30,2019-08-01 07:26:44+00:00,-0.05,-0.05,0.18,-0.05,,62000000.0,-38000000.0,-38000000.0,-19000000.0,-19000000.0,4612000000.0,5548000000.0,,-34000000.0,43000000.0,,196000000.0,662000000.0,4612000000.0,936000000.0,63000000.0,858000000.0,78000000.0,-20000000.0,58000000.0,5548000000.0,380000000.0,380000000.0,380000000.0
Baker Hughes A GE Co,BKR,,1701605,2018.0,Q2YTD,2018-01-01,2018-06-30,,0.12,0.12,0.36,0.12,,-24000000.0,-57000000.0,-57000000.0,51000000.0,-108000000.0,9170000000.0,10947000000.0,,-54000000.0,45000000.0,,404000000.0,1336000000.0,9170000000.0,1777000000.0,109000000.0,1740000000.0,37000000.0,-64000000.0,-27000000.0,10947000000.0,380000000.0,380000000.0,380000000.0
Baker Hughes A GE Co,BKR,,1701605,2018.0,Q2TTM,2017-07-01,2018-06-30,,-0.12,-0.12,17.86,-0.12,,23000000.0,-494000000.0,-494000000.0,-52000000.0,-442000000.0,18459000000.0,22047000000.0,,-65000000.0,67000000.0,,937000000.0,2918000000.0,18459000000.0,3588000000.0,206000000.0,3855000000.0,-267000000.0,-139000000.0,-406000000.0,22047000000.0,380000000.0,380000000.0,380000000.0
Baker Hughes A GE Co,BKR,,1701605,2018.0,Q1,2018-01-01,2018-03-31,2019-04-30 16:20:23+00:00,0.17,0.17,0.18,0.17,,-86000000.0,-19000000.0,-19000000.0,70000000.0,-89000000.0,4558000000.0,5399000000.0,,-20000000.0,2000000.0,,208000000.0,674000000.0,4558000000.0,841000000.0,46000000.0,882000000.0,-41000000.0,-44000000.0,-85000000.0,5399000000.0,421000000.0,421000000.0,421000000.0
Baker Hughes A GE Co,BKR,,1701605,2018.0,Q1TTM,2017-04-01,2018-03-31,,-0.07,-0.07,17.68,-0.07,,-49000000.0,-476000000.0,-476000000.0,-33000000.0,-417000000.0,16323000000.0,19514000000.0,-26000000.0,-31000000.0,74000000.0,,885000000.0,2717000000.0,16323000000.0,3191000000.0,157000000.0,3602000000.0,-411000000.0,-83000000.0,-494000000.0,19514000000.0,421000000.0,421000000.0,421000000.0
Baker Hughes A GE Co,BKR,,1701605,2019.0,Q4,2019-10-01,2019-12-31,,0.08,0.08,0.18,0.08,-62000000.0,213000000.0,94000000.0,94000000.0,48000000.0,46000000.0,5054000000.0,6347000000.0,,,40000000.0,-34000000.0,311000000.0,748000000.0,5054000000.0,1293000000.0,63000000.0,963000000.0,330000000.0,-23000000.0,307000000.0,6347000000.0,555000000.0,555000000.0,555000000.0
Baker Hughes A GE Co,BKR,,1701605,2019.0,FY,2019-01-01,2019-12-31,2020-02-13 16:18:34+00:00,0.23,0.23,0.72,0.23,,482000000.0,271000000.0,271000000.0,128000000.0,143000000.0,19406000000.0,23838000000.0,0.0,0.0,-84000000.0,,526000000.0,2832000000.0,19406000000.0,4432000000.0,237000000.0,3358000000.0,1074000000.0,-321000000.0,753000000.0,23838000000.0,555000000.0,555000000.0,555000000.0
Baker Hughes A GE Co,BKR,,1701605,2019.0,Q3YTD,2019-01-01,2019-09-30,,0.15,0.15,0.54,0.15,62000000.0,269000000.0,177000000.0,177000000.0,80000000.0,97000000.0,14352000000.0,17491000000.0,,,-124000000.0,34000000.0,215000000.0,2084000000.0,14352000000.0,3139000000.0,174000000.0,2395000000.0,744000000.0,-298000000.0,446000000.0,17491000000.0,538000000.0,538000000.0,538000000.0
Baker Hughes A GE Co,BKR,,1701605,2019.0,Q3TTM,2018-10-01,2019-09-30,,0.46,0.46,0.72,0.45,62000000.0,441000000.0,479000000.0,479000000.0,211000000.0,268000000.0,19381000000.0,23756000000.0,,,27000000.0,34000000.0,314000000.0,2839000000.0,19381000000.0,4375000000.0,233000000.0,3249000000.0,1126000000.0,-206000000.0,920000000.0,23756000000.0,538000000.0,538000000.0,538000000.0
Baker Hughes A GE Co,BKR,,1701605,2019.0,Q3,2019-07-01,2019-09-30,2019-10-30 16:29:16+00:00,0.11,0.11,0.18,0.11,,107000000.0,117000000.0,117000000.0,57000000.0,60000000.0,4781000000.0,5882000000.0,,0.0,-14000000.0,,125000000.0,679000000.0,4781000000.0,1101000000.0,59000000.0,804000000.0,297000000.0,-73000000.0,224000000.0,5882000000.0,538000000.0,538000000.0,538000000.0
Baker Hughes A GE Co,BKR,,1701605,2019.0,Q2YTD,2019-01-01,2019-06-30,,0.04,0.04,0.36,0.04,62000000.0,162000000.0,60000000.0,60000000.0,23000000.0,37000000.0,9571000000.0,11609000000.0,,,-110000000.0,34000000.0,90000000.0,1405000000.0,9571000000.0,2038000000.0,115000000.0,1591000000.0,447000000.0,-225000000.0,222000000.0,11609000000.0,450000000.0,450000000.0,450000000.0
Baker Hughes A GE Co,BKR,,1701605,2019.0,Q2TTM,2018-07-01,2019-06-30,,0.38,0.38,0.72,0.37,62000000.0,444000000.0,400000000.0,400000000.0,167000000.0,233000000.0,19292000000.0,23539000000.0,,-85000000.0,47000000.0,34000000.0,272000000.0,2768000000.0,19292000000.0,4247000000.0,229000000.0,3136000000.0,1111000000.0,-182000000.0,929000000.0,23539000000.0,450000000.0,450000000.0,450000000.0
Baker Hughes A GE Co,BKR,,1701605,2019.0,Q2,2019-04-01,2019-06-30,2019-08-01 07:26:44+00:00,-0.02,-0.02,0.18,-0.02,,95000000.0,-11000000.0,-11000000.0,-9000000.0,-2000000.0,4932000000.0,5994000000.0,,0.0,-131000000.0,,90000000.0,701000000.0,4932000000.0,1062000000.0,56000000.0,791000000.0,271000000.0,-187000000.0,84000000.0,5994000000.0,450000000.0,450000000.0,450000000.0
Baker Hughes A GE Co,BKR,,1701605,2019.0,Q1,2019-01-01,2019-03-31,2020-04-24 07:42:22+00:00,0.06,0.06,0.18,0.06,62000000.0,67000000.0,71000000.0,71000000.0,32000000.0,39000000.0,4639000000.0,5615000000.0,,,21000000.0,34000000.0,,704000000.0,4639000000.0,976000000.0,59000000.0,800000000.0,176000000.0,-38000000.0,138000000.0,5615000000.0,515000000.0,515000000.0,515000000.0
Baker Hughes A GE Co,BKR,,1701605,2019.0,Q1TTM,2018-04-01,2019-03-31,,0.35,0.35,0.72,0.34,62000000.0,411000000.0,373000000.0,373000000.0,157000000.0,216000000.0,18972000000.0,23093000000.0,,-119000000.0,221000000.0,34000000.0,378000000.0,2729000000.0,18972000000.0,4121000000.0,236000000.0,3203000000.0,918000000.0,-15000000.0,903000000.0,23093000000.0,515000000.0,515000000.0,515000000.0
Baker Hughes A GE Co,BKR,,1701605,2020.0,Q1TTM,2019-04-01,2020-03-31,,-15.47,-15.47,0.72,-15.47,16036000000.0,420000000.0,-15898000000.0,-15898000000.0,-10114000000.0,-5784000000.0,19437000000.0,23648000000.0,,,-80000000.0,7000000.0,526000000.0,2803000000.0,19437000000.0,4211000000.0,237000000.0,19372000000.0,-15161000000.0,-317000000.0,-15478000000.0,23648000000.0,653000000.0,653000000.0,653000000.0
Baker Hughes A GE Co,BKR,,1701605,2020.0,Q1,2020-01-01,2020-03-31,2020-04-24 07:42:22+00:00,-15.64,-15.64,0.18,-15.64,16098000000.0,5000000.0,-16098000000.0,-16098000000.0,-10210000000.0,-5888000000.0,4670000000.0,5425000000.0,,,25000000.0,41000000.0,,675000000.0,4670000000.0,755000000.0,59000000.0,16814000000.0,-16059000000.0,-34000000.0,-16093000000.0,5425000000.0,653000000.0,653000000.0,653000000.0
