company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,othergains,otherincome,otheroperatingexpenses,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2010.0,Q1TTM,2009-04-01,2010-03-31,,37416000.0,3.93,3.93,0.4,3.88,455663000.0,761719000.0,761336000.0,383000.0,724457000.0,37262000.0,4334359000.0,7452740000.0,,,-11597000.0,-9695000.0,,1754050000.0,4334359000.0,3118381000.0,140615000.0,32601000.0,1781771000.0,1336610000.0,-119611000.0,1216999000.0,7452740000.0,180500000.0,180219000.0,182383000.0
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2010.0,Q1,2010-01-01,2010-03-31,2011-05-09 18:09:16+00:00,9359000.0,0.9,0.9,0.1,0.89,105378000.0,171153000.0,171205000.0,-52000.0,162448000.0,8705000.0,1066373000.0,1805503000.0,,,6012000.0,476000.0,,430733000.0,1066373000.0,739130000.0,35955000.0,7964000.0,440568000.0,298562000.0,-21979000.0,276583000.0,1805503000.0,180500000.0,180219000.0,182383000.0
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2011.0,Q4,2011-10-01,2011-12-31,,13157000.0,1.17,1.17,0.17,1.16,98886000.0,199242000.0,186111000.0,13131000.0,189870000.0,9372000.0,1045034000.0,1760817000.0,,,3815000.0,-265000.0,,385758000.0,1045034000.0,715783000.0,42082000.0,6131000.0,398650000.0,317133000.0,-32136000.0,284997000.0,1760817000.0,159000000.0,159000000.0,159000000.0
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2011.0,FY,2011-01-01,2011-12-31,2014-02-18 08:04:30+00:00,61000000.0,2.95,2.95,0.47,2.92,355000000.0,506000000.0,494000000.0,12000000.0,471000000.0,35000000.0,4363000000.0,7392000000.0,,,3000000.0,238000000.0,0.0,1743000000.0,4363000000.0,3029000000.0,170000000.0,29000000.0,2042000000.0,987000000.0,-138000000.0,849000000.0,7392000000.0,159000000.0,159000000.0,159000000.0
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2011.0,Q3YTD,2011-01-01,2011-09-30,,47843000.0,1.78,1.78,0.3,1.76,256114000.0,306758000.0,307889000.0,-1131000.0,281130000.0,25628000.0,3317966000.0,5631183000.0,,,-815000.0,238265000.0,,1357242000.0,3317966000.0,2313217000.0,127918000.0,22869000.0,1643350000.0,669867000.0,-105864000.0,564003000.0,5631183000.0,159100000.0,157816000.0,159002000.0
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2011.0,Q3TTM,2010-10-01,2011-09-30,,52412000.0,2.74,2.74,0.4,2.72,352310000.0,480990000.0,469283000.0,11707000.0,446886000.0,34104000.0,4356692000.0,7346418000.0,,,2453000.0,245810000.0,,1739377000.0,4356692000.0,2989726000.0,162863000.0,29876000.0,2037599000.0,952127000.0,-130534000.0,821593000.0,7346418000.0,159100000.0,157816000.0,159002000.0
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2011.0,Q3,2011-07-01,2011-09-30,2012-10-24 16:19:14+00:00,19402000.0,1.08,1.08,0.1,1.07,101126000.0,181893000.0,182143000.0,-250000.0,171848000.0,10045000.0,1116574000.0,1906405000.0,,,-2677000.0,1781000.0,,446595000.0,1116574000.0,789831000.0,43408000.0,7301000.0,467778000.0,322053000.0,-38784000.0,283269000.0,1906405000.0,159100000.0,157816000.0,159002000.0
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2011.0,Q2YTD,2011-01-01,2011-06-30,,28441000.0,0.7,0.7,0.2,0.69,154988000.0,124865000.0,125746000.0,-881000.0,109282000.0,15583000.0,2201392000.0,3724778000.0,,,1862000.0,236484000.0,,910647000.0,2201392000.0,1523386000.0,84510000.0,15568000.0,1175572000.0,347814000.0,-67080000.0,280734000.0,3724778000.0,158400000.0,157607000.0,159352000.0
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2011.0,Q2TTM,2010-07-01,2011-06-30,,42925000.0,2.8,2.8,0.4,2.78,354086000.0,506853000.0,495256000.0,11597000.0,473113000.0,33740000.0,4331583000.0,7304668000.0,,,8280000.0,243875000.0,,1719344000.0,4331583000.0,2973085000.0,155655000.0,29776000.0,2006144000.0,966941000.0,-117599000.0,849342000.0,7304668000.0,158400000.0,157607000.0,159352000.0
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2011.0,Q2,2011-04-01,2011-06-30,2012-07-26 16:44:56+00:00,18592000.0,1.03,1.03,0.1,1.02,105762000.0,171527000.0,172034000.0,-507000.0,163143000.0,8384000.0,1104394000.0,1903201000.0,,,-346000.0,572000.0,,462789000.0,1104394000.0,798807000.0,46581000.0,7869000.0,481953000.0,316854000.0,-39058000.0,277796000.0,1903201000.0,158400000.0,157607000.0,159352000.0
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2011.0,Q1TTM,2010-04-01,2011-03-31,,33603000.0,2.85,2.85,0.4,2.83,373975000.0,539202000.0,527364000.0,11838000.0,504585000.0,34617000.0,4306160000.0,7276194000.0,,,1507000.0,244483000.0,,1675967000.0,4306160000.0,2970034000.0,145441000.0,29292000.0,1954053000.0,1015981000.0,-114642000.0,901339000.0,7276194000.0,163200000.0,161489000.0,161489000.0
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2011.0,Q1,2011-01-01,2011-03-31,2012-04-27 16:32:36+00:00,9849000.0,-0.33,-0.33,0.1,-0.33,49226000.0,-46662000.0,-46288000.0,-374000.0,-53861000.0,7199000.0,1096998000.0,1821577000.0,,,2208000.0,235912000.0,,447858000.0,1096998000.0,724579000.0,37929000.0,7699000.0,693619000.0,30960000.0,-28022000.0,2938000.0,1821577000.0,163200000.0,161489000.0,161489000.0
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2012.0,FY,2012-01-01,2012-12-31,2015-02-24 16:33:19+00:00,75000000.0,3.49,3.49,0.81,3.46,402000000.0,592000000.0,666000000.0,-74000000.0,556000000.0,36000000.0,4365000000.0,7383000000.0,,,6000000.0,-3000000.0,0.0,1745000000.0,4365000000.0,3018000000.0,165000000.0,26000000.0,1817000000.0,1201000000.0,-133000000.0,1068000000.0,7383000000.0,159000000.0,159000000.0,159000000.0
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2012.0,Q4,2012-10-01,2012-12-31,,18790000.0,0.35,0.35,0.3,0.35,81734000.0,65474000.0,149490000.0,-84016000.0,56095000.0,9379000.0,1072895000.0,1774203000.0,,,-3000.0,-3500000.0,,420809000.0,1072895000.0,701308000.0,40339000.0,6357000.0,436099000.0,265209000.0,-33985000.0,231224000.0,1774203000.0,159000000.0,159000000.0,159000000.0
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2012.0,Q3YTD,2012-01-01,2012-09-30,,56210000.0,3.14,3.14,0.51,3.11,320266000.0,526526000.0,516510000.0,10016000.0,499905000.0,26621000.0,3292105000.0,5608797000.0,,,6003000.0,500000.0,,1324191000.0,3292105000.0,2316692000.0,124661000.0,19643000.0,1380901000.0,935791000.0,-99015000.0,836776000.0,5608797000.0,159900000.0,158783000.0,160702000.0
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2012.0,Q3TTM,2011-10-01,2012-09-30,,69367000.0,4.31,4.31,0.68,4.27,419152000.0,725768000.0,702621000.0,23147000.0,689775000.0,35993000.0,4337139000.0,7369614000.0,,,9818000.0,235000.0,,1709949000.0,4337139000.0,3032475000.0,166743000.0,25774000.0,1779551000.0,1252924000.0,-131151000.0,1121773000.0,7369614000.0,159900000.0,158783000.0,160702000.0
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2012.0,Q3,2012-07-01,2012-09-30,2013-10-24 16:23:45+00:00,18577000.0,1.02,1.02,0.17,1.01,103978000.0,171538000.0,166997000.0,4541000.0,163082000.0,8456000.0,1081017000.0,1821748000.0,,,2502000.0,680000.0,0.0,416854000.0,1081017000.0,740731000.0,40809000.0,4662000.0,436111000.0,304620000.0,-33645000.0,270975000.0,1821748000.0,159900000.0,158783000.0,160702000.0
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2012.0,Q2YTD,2012-01-01,2012-06-30,,37633000.0,2.12,2.12,0.34,2.1,216288000.0,354988000.0,349513000.0,5475000.0,336823000.0,18165000.0,2211088000.0,3787049000.0,,,3501000.0,-180000.0,,907337000.0,2211088000.0,1575961000.0,83852000.0,14981000.0,944790000.0,631171000.0,-65370000.0,565801000.0,3787049000.0,158700000.0,158477000.0,159784000.0
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2012.0,Q2TTM,2011-07-01,2012-06-30,,70192000.0,4.37,4.37,0.61,4.33,416300000.0,736123000.0,717767000.0,18356000.0,698541000.0,37582000.0,4372696000.0,7454271000.0,,,4639000.0,1336000.0,,1739690000.0,4372696000.0,3081575000.0,169342000.0,28413000.0,1811218000.0,1270357000.0,-136290000.0,1134067000.0,7454271000.0,158700000.0,158477000.0,159784000.0
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2012.0,Q2,2012-04-01,2012-06-30,2013-07-25 17:07:20+00:00,18808000.0,1.12,1.12,0.17,1.11,113726000.0,186473000.0,183993000.0,2480000.0,177705000.0,8768000.0,1101924000.0,1878352000.0,,,-1255000.0,183000.0,,424085000.0,1101924000.0,776428000.0,41750000.0,7372000.0,443076000.0,333352000.0,-35633000.0,297719000.0,1878352000.0,158700000.0,158477000.0,159784000.0
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2012.0,Q1TTM,2011-04-01,2012-03-31,,69976000.0,4.28,4.28,0.54,4.24,408336000.0,721177000.0,705808000.0,15369000.0,683979000.0,37198000.0,4375166000.0,7479120000.0,,,5548000.0,1725000.0,,1778394000.0,4375166000.0,3103954000.0,174173000.0,28910000.0,1850095000.0,1253859000.0,-139715000.0,1114144000.0,7479120000.0,159100000.0,158293000.0,159706000.0
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2012.0,Q1,2012-01-01,2012-03-31,2013-04-24 16:34:40+00:00,18825000.0,1.0,1.0,0.17,0.99,102562000.0,168515000.0,165520000.0,2995000.0,159118000.0,9397000.0,1109164000.0,1908697000.0,,,4756000.0,-363000.0,,483252000.0,1109164000.0,799533000.0,42102000.0,7609000.0,501714000.0,297819000.0,-29737000.0,268082000.0,1908697000.0,159100000.0,158293000.0,159706000.0
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 16:05:35+00:00,79000000.0,5.58,5.58,1.2,5.54,500000000.0,883000000.0,848000000.0,35000000.0,849000000.0,34000000.0,4326000000.0,7146000000.0,,24000000.0,8000000.0,36000000.0,-474000000.0,1704000000.0,4326000000.0,2820000000.0,159000000.0,,1345000000.0,1475000000.0,-151000000.0,1324000000.0,7146000000.0,152000000.0,152000000.0,152000000.0
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2013.0,Q4,2013-10-01,2013-12-31,,20000000.0,0.95,0.95,0.3,0.94,87000000.0,151000000.0,151000000.0,,143000000.0,8000000.0,1051000000.0,1756000000.0,,24000000.0,1000000.0,,,415000000.0,1051000000.0,705000000.0,39000000.0,-18000000.0,435000000.0,270000000.0,-56000000.0,214000000.0,1756000000.0,152000000.0,152000000.0,152000000.0
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2013.0,Q3YTD,2013-01-01,2013-09-30,,59000000.0,4.63,4.63,0.9,4.6,413000000.0,732000000.0,697000000.0,35000000.0,706000000.0,26000000.0,3275000000.0,5390000000.0,,,7000000.0,36000000.0,-474000000.0,1289000000.0,3275000000.0,2115000000.0,120000000.0,18000000.0,910000000.0,1205000000.0,-95000000.0,1110000000.0,5390000000.0,150000000.0,150000000.0,151000000.0
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2013.0,Q3TTM,2012-10-01,2013-09-30,,77790000.0,4.98,4.98,1.2,4.95,494734000.0,797474000.0,846490000.0,-49016000.0,762095000.0,35379000.0,4347895000.0,7164203000.0,,,6997000.0,32500000.0,-474000000.0,1709809000.0,4347895000.0,2816308000.0,160339000.0,24357000.0,1346099000.0,1470209000.0,-128985000.0,1341224000.0,7164203000.0,150000000.0,150000000.0,151000000.0
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2013.0,Q3,2013-07-01,2013-09-30,2014-10-30 16:35:52+00:00,20000000.0,2.7,2.7,0.3,2.68,245000000.0,414000000.0,412000000.0,2000000.0,405000000.0,9000000.0,1089000000.0,1788000000.0,,,3000000.0,41000000.0,-474000000.0,423000000.0,1089000000.0,699000000.0,40000000.0,5000000.0,10000000.0,689000000.0,-32000000.0,657000000.0,1788000000.0,150000000.0,150000000.0,151000000.0
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2013.0,Q2YTD,2013-01-01,2013-06-30,,39000000.0,1.93,1.93,0.6,1.92,168000000.0,318000000.0,285000000.0,33000000.0,301000000.0,17000000.0,2186000000.0,3602000000.0,,,4000000.0,-5000000.0,,866000000.0,2186000000.0,1416000000.0,80000000.0,13000000.0,900000000.0,516000000.0,-63000000.0,453000000.0,3602000000.0,154200000.0,153000000.0,154000000.0
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2013.0,Q2TTM,2012-07-01,2013-06-30,,76367000.0,3.3,3.3,1.07,3.28,353712000.0,555012000.0,601487000.0,-46475000.0,520177000.0,34835000.0,4339912000.0,7197951000.0,,,6499000.0,-7820000.0,,1703663000.0,4339912000.0,2858039000.0,161148000.0,24019000.0,1772210000.0,1085829000.0,-130630000.0,955199000.0,7197951000.0,154200000.0,153000000.0,154000000.0
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2013.0,Q2,2013-04-01,2013-06-30,2014-07-31 16:42:40+00:00,20000000.0,1.07,1.07,0.3,1.07,95000000.0,174000000.0,161000000.0,13000000.0,165000000.0,9000000.0,1094000000.0,1815000000.0,,,0.0,-6000000.0,,418000000.0,1094000000.0,721000000.0,40000000.0,7000000.0,432000000.0,289000000.0,-33000000.0,256000000.0,1815000000.0,154200000.0,153000000.0,154000000.0
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2013.0,Q1TTM,2012-04-01,2013-03-31,,75175000.0,3.35,3.35,0.94,3.32,372438000.0,567485000.0,624480000.0,-56995000.0,532882000.0,34603000.0,4347836000.0,7261303000.0,,,5244000.0,-1637000.0,,1709748000.0,4347836000.0,2913467000.0,162898000.0,24391000.0,1783286000.0,1130181000.0,-133263000.0,996918000.0,7261303000.0,158100000.0,158000000.0,159000000.0
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2013.0,Q1,2013-01-01,2013-03-31,2014-05-01 17:16:44+00:00,19000000.0,0.86,0.86,0.3,0.85,73000000.0,144000000.0,124000000.0,20000000.0,136000000.0,8000000.0,1092000000.0,1787000000.0,,,4000000.0,1000000.0,,448000000.0,1092000000.0,695000000.0,40000000.0,6000000.0,468000000.0,227000000.0,-30000000.0,197000000.0,1787000000.0,158100000.0,158000000.0,159000000.0
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2014.0,FY,2014-01-01,2014-12-31,2017-02-22 16:11:38+00:00,94000000.0,3.83,3.83,1.32,3.81,262000000.0,592000000.0,587000000.0,5000000.0,556000000.0,36000000.0,4637000000.0,7435000000.0,,26000000.0,4000000.0,-7000000.0,,1728000000.0,4637000000.0,2798000000.0,164000000.0,,1815000000.0,983000000.0,-160000000.0,823000000.0,7435000000.0,145000000.0,145000000.0,145000000.0
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2014.0,Q4,2014-10-01,2014-12-31,,23000000.0,1.3,1.3,0.33,1.3,28000000.0,200000000.0,202000000.0,5000000.0,190000000.0,10000000.0,1184000000.0,1883000000.0,-7000000.0,26000000.0,1000000.0,-8000000.0,,427000000.0,1184000000.0,699000000.0,42000000.0,-12000000.0,442000000.0,257000000.0,-53000000.0,204000000.0,1883000000.0,145000000.0,145000000.0,145000000.0
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2014.0,Q3,2014-07-01,2014-09-30,2015-10-29 16:13:00+00:00,24000000.0,0.89,0.89,0.33,0.88,82000000.0,139000000.0,132000000.0,,129000000.0,10000000.0,1178000000.0,1904000000.0,7000000.0,,-1000000.0,0.0,,446000000.0,1178000000.0,726000000.0,41000000.0,,470000000.0,256000000.0,-42000000.0,214000000.0,1904000000.0,144900000.0,145000000.0,145000000.0
