company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-10-26 16:30:16+00:00,-16603000.0,193662000.0,,175838000.0,,510000000.0,-503819000.0,-140193000.0,637099000.0,-503819000.0,-140193000.0,637099000.0,-6913000.0,575660000.0,575660000.0,-308061000.0,49766000.0,-6557000.0,-79262000.0,-117033000.0,-634332000.0,-349991000.0,,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2009.0,Q2TTM,2008-07-01,2009-06-30,,-12052000.0,261956000.0,-11821000.0,352407000.0,,525978000.0,-755509000.0,-223990000.0,955395000.0,-755509000.0,-223990000.0,955395000.0,-24104000.0,671405000.0,671405000.0,-330373000.0,39450000.0,-6261000.0,-112251000.0,-193856000.0,-704689000.0,-503997000.0,,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2009.0,Q2,2009-04-01,2009-06-30,,-10623000.0,65187000.0,,13359000.0,,460000000.0,-23009000.0,-52711000.0,-9207000.0,-23009000.0,-52711000.0,-9207000.0,-84927000.0,198369000.0,198369000.0,-286122000.0,7937000.0,-5702000.0,-28031000.0,-36386000.0,-462915000.0,,,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-07-27 17:24:10+00:00,-12052000.0,130047000.0,,89659000.0,,510000000.0,-304132000.0,-94076000.0,263556000.0,-304132000.0,-94076000.0,263556000.0,-134652000.0,374025000.0,374025000.0,-330175000.0,19015000.0,-6028000.0,-52079000.0,-75996000.0,-531068000.0,-250000000.0,,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2009.0,Q1,2009-01-01,2009-03-31,2010-04-26 16:18:02+00:00,-1429000.0,64860000.0,,76300000.0,,50000000.0,-281123000.0,-41365000.0,272763000.0,-281123000.0,-41365000.0,272763000.0,-49725000.0,175656000.0,175656000.0,-44053000.0,11078000.0,-326000.0,-24048000.0,-39610000.0,-68153000.0,-250000000.0,,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2010.0,Q4,2010-10-01,2010-12-31,,,63520000.0,,46365000.0,,,-182873000.0,-76676000.0,339541000.0,-182873000.0,-76676000.0,339589000.0,80040000.0,174232000.0,174232000.0,55424000.0,8608000.0,-7567000.0,-28275000.0,-69109000.0,-163206000.0,,,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2010.0,FY,2010-01-01,2010-12-31,2013-02-27 16:38:49+00:00,0.0,253964000.0,0.0,49251000.0,,0.0,-986492000.0,-216510000.0,1118047000.0,-986492000.0,-216510000.0,1118047000.0,-84955000.0,757017000.0,757017000.0,57815000.0,49419000.0,-11110000.0,-108060000.0,-205400000.0,-177851000.0,-750000000.0,0.0,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2010.0,Q3TTM,2009-10-01,2010-09-30,,-1692000.0,253469000.0,,9853000.0,,735525000.0,-821004000.0,-195545000.0,1138825000.0,-821004000.0,-195545000.0,1138777000.0,122228000.0,773347000.0,773347000.0,102156000.0,83705000.0,-7667000.0,-110795000.0,-186186000.0,-629439000.0,-900000000.0,,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2010.0,Q3,2010-07-01,2010-09-30,,,64137000.0,,50910000.0,,,-360911000.0,-47790000.0,330114000.0,-360911000.0,-47790000.0,330074000.0,-78627000.0,207756000.0,207756000.0,7311000.0,633000.0,-347000.0,-26525000.0,-47443000.0,-10792000.0,-324227000.0,,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-03 16:34:50+00:00,0.0,190444000.0,,2886000.0,,0.0,-803619000.0,-139834000.0,778506000.0,-803619000.0,-139834000.0,778458000.0,-164995000.0,582785000.0,582785000.0,2391000.0,40811000.0,-3543000.0,-79785000.0,-136291000.0,-14645000.0,-750000000.0,0.0,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2010.0,Q2TTM,2009-07-01,2010-06-30,,-6243000.0,252947000.0,,45122000.0,,735525000.0,-659780000.0,-193872000.0,1182254000.0,-659780000.0,-193872000.0,1182246000.0,328594000.0,767226000.0,767226000.0,116959000.0,113823000.0,-7849000.0,-111453000.0,-179780000.0,-721911000.0,-675764000.0,,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2010.0,Q2,2010-04-01,2010-06-30,,,62974000.0,,-71453000.0,,,-175070000.0,-49450000.0,210123000.0,-175070000.0,-49450000.0,209169000.0,-15351000.0,203876000.0,203876000.0,14726000.0,20912000.0,-365000.0,-29399000.0,-49085000.0,8478000.0,-175061000.0,,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-07-27 17:24:11+00:00,0.0,126307000.0,,-48024000.0,,0.0,-442708000.0,-92044000.0,448392000.0,-442708000.0,-92044000.0,448384000.0,-86368000.0,375029000.0,375029000.0,-4920000.0,40178000.0,-3196000.0,-53260000.0,-88848000.0,-3853000.0,-425773000.0,0.0,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2010.0,Q1TTM,2009-04-01,2010-03-31,,-16866000.0,255160000.0,,129934000.0,,1195525000.0,-507719000.0,-197133000.0,962924000.0,-507719000.0,-197133000.0,963870000.0,259018000.0,761719000.0,761719000.0,-183889000.0,100848000.0,-13186000.0,-110085000.0,-167081000.0,-1193304000.0,-500703000.0,,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2010.0,Q1,2010-01-01,2010-03-31,2011-05-09 18:09:16+00:00,,63333000.0,,23429000.0,,0.0,-267638000.0,-42594000.0,238269000.0,-267638000.0,-42594000.0,239215000.0,-71017000.0,171153000.0,171153000.0,-19646000.0,19266000.0,-2831000.0,-23861000.0,-39763000.0,-12331000.0,-250712000.0,,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2011.0,Q4,2011-10-01,2011-12-31,,-482000.0,71569000.0,,12667000.0,,30671000.0,-241854000.0,-40942000.0,337272000.0,-241854000.0,-40942000.0,337272000.0,54476000.0,199242000.0,199242000.0,53794000.0,32421000.0,2202000.0,-26405000.0,-43121000.0,-228536000.0,-50005000.0,459000.0,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2011.0,FY,2011-01-01,2011-12-31,2014-02-18 08:04:30+00:00,-1299000000.0,281000000.0,0.0,64000000.0,,2689000000.0,64000000.0,-1243000000.0,895000000.0,64000000.0,-1243000000.0,895000000.0,-284000000.0,506000000.0,506000000.0,44000000.0,141000000.0,3000000.0,-101000000.0,-161000000.0,-1730000000.0,-935000000.0,214000000.0,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2011.0,Q3TTM,2010-10-01,2011-09-30,,-1298518000.0,272951000.0,,97698000.0,,2658329000.0,122981000.0,-1278734000.0,897269000.0,122981000.0,-1278734000.0,897317000.0,-258436000.0,480990000.0,480990000.0,45630000.0,117187000.0,-6769000.0,-102870000.0,-186988000.0,-1664670000.0,-884995000.0,213541000.0,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2011.0,Q3,2011-07-01,2011-09-30,,-162138000.0,73347000.0,,75963000.0,,225000000.0,-216946000.0,-194092000.0,337645000.0,-216946000.0,-194092000.0,337645000.0,-73393000.0,181893000.0,181893000.0,6442000.0,6577000.0,7301000.0,-24815000.0,-39255000.0,-373714000.0,-49994000.0,,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-10-24 16:19:14+00:00,-1298518000.0,209431000.0,,51333000.0,,2658329000.0,305854000.0,-1202058000.0,557728000.0,305854000.0,-1202058000.0,557728000.0,-338476000.0,306758000.0,306758000.0,-9794000.0,108579000.0,798000.0,-74595000.0,-117879000.0,-1501464000.0,-884995000.0,213541000.0,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2011.0,Q2TTM,2010-07-01,2011-06-30,,-1136380000.0,263741000.0,,72645000.0,,2433329000.0,-20984000.0,-1132432000.0,889738000.0,-20984000.0,-1132432000.0,889746000.0,-263670000.0,506853000.0,506853000.0,46499000.0,111243000.0,-14417000.0,-104580000.0,-195176000.0,-1301748000.0,-1159228000.0,213541000.0,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2011.0,Q2,2011-04-01,2011-06-30,,-1136380000.0,72719000.0,,-8667000.0,,615000000.0,97686000.0,-967213000.0,59503000.0,97686000.0,-967213000.0,59503000.0,-810024000.0,171527000.0,171527000.0,-176076000.0,43534000.0,-4741000.0,-27376000.0,-39633000.0,-533472000.0,,213541000.0,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-07-26 16:44:56+00:00,-1136380000.0,136084000.0,,-24630000.0,,2433329000.0,522800000.0,-1007966000.0,220083000.0,522800000.0,-1007966000.0,220083000.0,-265083000.0,124865000.0,124865000.0,-16236000.0,102002000.0,-6503000.0,-49780000.0,-78624000.0,-1127750000.0,-835001000.0,213541000.0,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2011.0,Q1TTM,2010-04-01,2011-03-31,,,253996000.0,,9859000.0,,1818329000.0,-293740000.0,-214669000.0,1040358000.0,-293740000.0,-214669000.0,1039412000.0,531003000.0,539202000.0,539202000.0,237301000.0,88621000.0,-10041000.0,-106603000.0,-204628000.0,-759798000.0,-1334289000.0,,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2011.0,Q1,2011-01-01,2011-03-31,2012-04-27 16:32:36+00:00,0.0,63365000.0,,-15963000.0,,1818329000.0,425114000.0,-40753000.0,160580000.0,425114000.0,-40753000.0,160580000.0,544941000.0,-46662000.0,-46662000.0,159840000.0,58468000.0,-1762000.0,-22404000.0,-38991000.0,-594278000.0,-835001000.0,,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2012.0,FY,2012-01-01,2012-12-31,2015-02-24 16:33:19+00:00,-51000000.0,287000000.0,0.0,-157000000.0,,727000000.0,-822000000.0,-217000000.0,1187000000.0,-822000000.0,-217000000.0,1187000000.0,148000000.0,592000000.0,592000000.0,465000000.0,166000000.0,16000000.0,-146000000.0,-182000000.0,-1369000000.0,-200000000.0,,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2012.0,Q4,2012-10-01,2012-12-31,,-426000.0,71700000.0,,-139197000.0,,2458000.0,-217119000.0,-42010000.0,380245000.0,-217119000.0,-42010000.0,380245000.0,121116000.0,65474000.0,65474000.0,382268000.0,18245000.0,18098000.0,-40854000.0,-59682000.0,-146964000.0,-50004000.0,,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2012.0,Q3TTM,2011-10-01,2012-09-30,,-51056000.0,286869000.0,,-5136000.0,,755213000.0,-846735000.0,-215932000.0,1144027000.0,-846735000.0,-215932000.0,1144027000.0,81360000.0,725768000.0,725768000.0,136526000.0,180176000.0,104000.0,-131551000.0,-165439000.0,-1450572000.0,-200001000.0,459000.0,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2012.0,Q3,2012-07-01,2012-09-30,,-6000.0,71271000.0,,64858000.0,,22365000.0,-332144000.0,-44449000.0,394621000.0,-332144000.0,-44449000.0,394621000.0,18028000.0,171538000.0,171538000.0,86954000.0,53247000.0,467000.0,-35370000.0,-44910000.0,-322390000.0,-49996000.0,,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-24 16:23:45+00:00,-50574000.0,215300000.0,0.0,-17803000.0,,724542000.0,-604881000.0,-174990000.0,806755000.0,-604881000.0,-174990000.0,806755000.0,26884000.0,526526000.0,526526000.0,82732000.0,147755000.0,-2098000.0,-105146000.0,-122318000.0,-1222036000.0,-149996000.0,,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2012.0,Q2TTM,2011-07-01,2012-06-30,,-213188000.0,288945000.0,,5969000.0,,957848000.0,-731537000.0,-365575000.0,1087051000.0,-731537000.0,-365575000.0,1087051000.0,-10061000.0,736123000.0,736123000.0,56014000.0,133506000.0,6938000.0,-120996000.0,-159784000.0,-1501896000.0,-199999000.0,459000.0,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2012.0,Q2,2012-04-01,2012-06-30,,-12000.0,71855000.0,,-53122000.0,,317249000.0,-175266000.0,-47298000.0,250867000.0,-175266000.0,-47298000.0,250867000.0,28303000.0,186473000.0,186473000.0,45661000.0,26811000.0,124000.0,-36992000.0,-47410000.0,-432334000.0,-50000000.0,,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-25 17:07:20+00:00,-50568000.0,144029000.0,0.0,-82661000.0,,702177000.0,-272737000.0,-130541000.0,412134000.0,-272737000.0,-130541000.0,412134000.0,8856000.0,354988000.0,354988000.0,-4222000.0,94508000.0,-2565000.0,-69776000.0,-77408000.0,-899646000.0,-100000000.0,,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2012.0,Q1TTM,2011-04-01,2012-03-31,,-1349556000.0,289809000.0,,50424000.0,,1255599000.0,-458585000.0,-1285490000.0,895687000.0,-458585000.0,-1285490000.0,895687000.0,-848388000.0,721177000.0,721177000.0,-165723000.0,150229000.0,2073000.0,-111380000.0,-152007000.0,-1603034000.0,-149999000.0,214000000.0,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2012.0,Q1,2012-01-01,2012-03-31,2013-04-24 16:34:40+00:00,-50556000.0,72174000.0,0.0,-29539000.0,,384928000.0,-97471000.0,-83243000.0,161267000.0,-97471000.0,-83243000.0,161267000.0,-19447000.0,168515000.0,168515000.0,-49883000.0,67697000.0,-2689000.0,-32784000.0,-29998000.0,-467312000.0,-50000000.0,,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 16:05:35+00:00,-213000000.0,283000000.0,770000000.0,-353000000.0,0.0,906000000.0,-1106000000.0,328000000.0,652000000.0,-1106000000.0,328000000.0,652000000.0,-126000000.0,883000000.0,883000000.0,-161000000.0,142000000.0,2000000.0,-217000000.0,-231000000.0,-900000000.0,-1037000000.0,,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2013.0,Q2TTM,2012-07-01,2013-06-30,,-180432000.0,284971000.0,266000000.0,-196339000.0,,602823000.0,-950263000.0,-105459000.0,1029866000.0,-950263000.0,-105459000.0,1029866000.0,-25856000.0,555012000.0,555012000.0,386222000.0,137492000.0,18565000.0,-184224000.0,-209592000.0,-894354000.0,-612000000.0,,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2013.0,Q2,2013-04-01,2013-06-30,,-90000000.0,72000000.0,266000000.0,-12000000.0,,402000000.0,-341000000.0,121000000.0,208000000.0,-341000000.0,121000000.0,208000000.0,-12000000.0,174000000.0,174000000.0,-26000000.0,51000000.0,1000000.0,-57000000.0,-56000000.0,-287000000.0,-450000000.0,,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-31 16:42:40+00:00,-180000000.0,142000000.0,266000000.0,-122000000.0,,578000000.0,-401000000.0,-19000000.0,255000000.0,-401000000.0,-19000000.0,255000000.0,-165000000.0,318000000.0,318000000.0,-83000000.0,66000000.0,0.0,-108000000.0,-105000000.0,-425000000.0,-512000000.0,,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2013.0,Q1TTM,2012-04-01,2013-03-31,,-90444000.0,284826000.0,,-237461000.0,,518072000.0,-784529000.0,-273757000.0,1072733000.0,-784529000.0,-273757000.0,1072733000.0,14447000.0,567485000.0,567485000.0,457883000.0,113303000.0,17689000.0,-164216000.0,-201002000.0,-1039688000.0,-212000000.0,,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2013.0,Q1,2013-01-01,2013-03-31,2014-05-01 17:16:44+00:00,-90000000.0,70000000.0,,-110000000.0,,176000000.0,-60000000.0,-140000000.0,47000000.0,-60000000.0,-140000000.0,47000000.0,-153000000.0,144000000.0,144000000.0,-57000000.0,15000000.0,-1000000.0,-51000000.0,-49000000.0,-138000000.0,-62000000.0,,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2014.0,FY,2014-01-01,2014-12-31,2017-02-22 16:11:38+00:00,-728000000.0,314000000.0,0.0,-297000000.0,0.0,2018000000.0,86000000.0,-1025000000.0,944000000.0,86000000.0,-1025000000.0,944000000.0,5000000.0,592000000.0,592000000.0,335000000.0,72000000.0,11000000.0,-218000000.0,-308000000.0,-1654000000.0,-132000000.0,,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2014.0,Q4,2014-10-01,2014-12-31,,-3000000.0,79000000.0,,-48000000.0,,65000000.0,-196000000.0,-91000000.0,309000000.0,-196000000.0,-91000000.0,309000000.0,22000000.0,200000000.0,200000000.0,78000000.0,17000000.0,1000000.0,-56000000.0,-89000000.0,-172000000.0,-50000000.0,,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-29 16:13:00+00:00,-725000000.0,235000000.0,,-249000000.0,0.0,1953000000.0,282000000.0,-934000000.0,635000000.0,282000000.0,-934000000.0,635000000.0,-17000000.0,392000000.0,392000000.0,257000000.0,55000000.0,10000000.0,-162000000.0,-219000000.0,-1482000000.0,-82000000.0,,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2014.0,Q3,2014-07-01,2014-09-30,,-2000000.0,79000000.0,,-33000000.0,,215000000.0,-152000000.0,-93000000.0,271000000.0,-152000000.0,-93000000.0,271000000.0,26000000.0,139000000.0,139000000.0,86000000.0,25000000.0,11000000.0,-57000000.0,-102000000.0,-310000000.0,-25000000.0,,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-30 16:26:07+00:00,-723000000.0,156000000.0,,-216000000.0,,1738000000.0,434000000.0,-841000000.0,364000000.0,434000000.0,-841000000.0,364000000.0,-43000000.0,253000000.0,253000000.0,171000000.0,30000000.0,-1000000.0,-105000000.0,-117000000.0,-1172000000.0,-57000000.0,,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2014.0,Q2TTM,2013-07-01,2014-06-30,,-756000000.0,297000000.0,504000000.0,-447000000.0,,2066000000.0,-271000000.0,-494000000.0,761000000.0,-271000000.0,-494000000.0,761000000.0,-4000000.0,818000000.0,818000000.0,93000000.0,106000000.0,1000000.0,-214000000.0,-243000000.0,-1647000000.0,-582000000.0,,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2014.0,Q2,2014-04-01,2014-06-30,,-156000000.0,81000000.0,,-29000000.0,,225000000.0,-75000000.0,-205000000.0,280000000.0,-75000000.0,-205000000.0,280000000.0,,142000000.0,142000000.0,86000000.0,18000000.0,,-59000000.0,-49000000.0,-234000000.0,-25000000.0,,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2014.0,Q1,2014-01-01,2014-03-31,2015-04-30 16:55:59+00:00,-567000000.0,75000000.0,,-187000000.0,,1513000000.0,509000000.0,-636000000.0,84000000.0,509000000.0,-636000000.0,84000000.0,-43000000.0,111000000.0,111000000.0,85000000.0,12000000.0,-1000000.0,-46000000.0,-68000000.0,-938000000.0,-32000000.0,,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2014.0,Q1TTM,2013-04-01,2014-03-31,,-690000000.0,288000000.0,770000000.0,-430000000.0,,2243000000.0,-537000000.0,-168000000.0,689000000.0,-537000000.0,-168000000.0,689000000.0,-16000000.0,850000000.0,850000000.0,-19000000.0,139000000.0,2000000.0,-212000000.0,-250000000.0,-1700000000.0,-1007000000.0,,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2015.0,FY,2015-01-01,2015-12-31,2018-02-23 16:19:47+00:00,-100000000.0,304000000.0,0.0,-257000000.0,63000000.0,2453000000.0,-518000000.0,-362000000.0,821000000.0,-518000000.0,-362000000.0,821000000.0,-59000000.0,753000000.0,753000000.0,21000000.0,2000000.0,1000000.0,-254000000.0,-263000000.0,-2558000000.0,-224000000.0,,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2015.0,Q4,2015-10-01,2015-12-31,,-22000000.0,74000000.0,,-90000000.0,12000000.0,239000000.0,-137000000.0,-125000000.0,272000000.0,-137000000.0,-125000000.0,272000000.0,10000000.0,200000000.0,200000000.0,88000000.0,1000000.0,-9000000.0,-68000000.0,-94000000.0,-271000000.0,-50000000.0,,
Quest Diagnostics Inc,DGX,8MCWUBXQ0WE04KMXBX50,1022079,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-21 16:23:33+00:00,-78000000.0,230000000.0,0.0,-167000000.0,51000000.0,2214000000.0,-381000000.0,-237000000.0,549000000.0,-381000000.0,-237000000.0,549000000.0,-69000000.0,553000000.0,553000000.0,-67000000.0,1000000.0,10000000.0,-186000000.0,-169000000.0,-2287000000.0,-174000000.0,,
