company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,amortizationofdeferredpolicyacquisitioncosts,basicdilutedeps,basiceps,capitalizedleaseobligationinterestexpense,cashdividendspershare,currentandfuturebenefits,depositsinterestexpense,depreciationexpense,dilutedeps,extraordinaryincome,impairmentexpense,incometaxexpense,investmentsecuritiesinterestincome,longtermdebtinterestexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,nonoperatingincome,otheradjustmentstoconsolidatednetincome,othergains,otherinterestexpense,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,policyacquisitioncosts,preferreddividends,premiumsearned,propertyliabilityinsuranceclaims,provisionforcreditlosses,restructuringcharge,salariesandemployeebenefitsexpense,totalinterestexpense,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,trustfeeincome,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2010.0,Q2YTD,2010-01-01,2010-06-30,,,767301000.0,2.82,2.82,,0.31,,,,2.8,,,179924000.0,,30322000.0,,321898000.0,321898000.0,,321898000.0,,-30322000.0,,384940000.0,,,,,,1175393000.0,166672000.0,,,3756538000.0,1833312000.0,,,,30322000.0,3776006000.0,4308150000.0,501822000.0,4277828000.0,,112000000.0,111893858.0,112715117.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2010.0,Q2,2010-04-01,2010-06-30,2011-08-03 16:43:58+00:00,,362117000.0,1.47,1.47,,0.16,,,,1.46,,,88781000.0,,15161000.0,,164675000.0,164675000.0,,164675000.0,,-15161000.0,,200372000.0,,,,,,604244000.0,90027000.0,,,1849895000.0,905316000.0,,,,15161000.0,1871677000.0,2140294000.0,253456000.0,2125133000.0,,112000000.0,111893858.0,112715117.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2010.0,Q1,2010-01-01,2010-03-31,2011-05-04 16:38:12+00:00,,405184000.0,1.35,1.35,,0.15,,,,1.34,,,91143000.0,,15161000.0,,157223000.0,157223000.0,,157223000.0,,-15161000.0,,184568000.0,,,,,,571149000.0,76645000.0,,,1906643000.0,927996000.0,,,,15161000.0,1904329000.0,2167856000.0,248366000.0,2152695000.0,,116500000.0,116817005.0,117194873.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2011.0,Q4,2011-10-01,2011-12-31,,,329977000.0,1.72,1.72,,0.18,,,,1.69,,,89484000.0,,15076000.0,,159152000.0,159152000.0,,159152000.0,,-15076000.0,,188972000.0,,,,,,645411000.0,104826000.0,,,1817733000.0,872431000.0,,,,15076000.0,1847819000.0,2111531000.0,248636000.0,2096455000.0,,96600000.0,96626306.0,97795309.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2011.0,FY,2011-01-01,2011-12-31,2014-02-18 18:00:08+00:00,,1327788000.0,5.58,5.58,,0.7,,,,5.51,,,167171000.0,,60360000.0,,538956000.0,538956000.0,,538956000.0,,-60360000.0,,742573000.0,,,,,,2428795000.0,404863000.0,,,7125368000.0,3749734000.0,,,,60360000.0,7506317000.0,8272804000.0,706127000.0,8212444000.0,,96600000.0,96626306.0,97795309.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2011.0,Q3YTD,2011-01-01,2011-09-30,,,997811000.0,3.86,3.86,,0.52,,,,3.82,,,77687000.0,,45284000.0,,379804000.0,379804000.0,,379804000.0,,-45284000.0,,553601000.0,,,,,,1783384000.0,300037000.0,,,5307635000.0,2877303000.0,,,,45284000.0,5658498000.0,6161273000.0,457491000.0,6115989000.0,,94900000.0,95351601.0,96303012.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2011.0,Q3TTM,2010-10-01,2011-09-30,,,1255229000.0,2.25,2.25,,0.68,,,,2.22,,317548000.0,140599000.0,,60446000.0,,194843000.0,194843000.0,,194843000.0,,-60446000.0,,753590000.0,,,,,,2542639000.0,402829000.0,,,7121622000.0,3766737000.0,,,,60446000.0,7882153000.0,8278041000.0,335442000.0,8217595000.0,,94900000.0,95351601.0,96303012.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2011.0,Q3,2011-07-01,2011-09-30,2012-10-29 16:33:13+00:00,,340673000.0,0.78,0.78,,0.18,,,,0.77,,,38386000.0,,15078000.0,,74037000.0,74037000.0,,74037000.0,,-15078000.0,,177822000.0,,,,,,596110000.0,106578000.0,,,1777315000.0,997431000.0,,,,15078000.0,1934214000.0,2061715000.0,112423000.0,2046637000.0,,94900000.0,95351601.0,96303012.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2011.0,Q2YTD,2011-01-01,2011-06-30,,,657138000.0,3.08,3.08,,0.34,,,,3.05,,,39301000.0,,30206000.0,,305767000.0,305767000.0,,305767000.0,,-30206000.0,,375779000.0,,,,,,1187274000.0,193459000.0,,,3530320000.0,1879872000.0,,,,30206000.0,3724284000.0,4099558000.0,345068000.0,4069352000.0,,97600000.0,97713045.0,98690114.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2011.0,Q2TTM,2010-07-01,2011-06-30,,,1291406000.0,2.78,2.78,,0.66,,,,2.75,,317548000.0,187275000.0,,60530000.0,,262476000.0,262476000.0,,262476000.0,,-60530000.0,,764005000.0,,,,,,2528503000.0,389471000.0,,,7176821000.0,3682559000.0,,,,60530000.0,7820016000.0,8330297000.0,449751000.0,8269767000.0,,97600000.0,97713045.0,98690114.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2011.0,Q2,2011-04-01,2011-06-30,2012-08-01 17:08:21+00:00,,331598000.0,1.69,1.69,,0.18,,,,1.67,,,-34374000.0,,15075000.0,,165016000.0,165016000.0,,165016000.0,,-15075000.0,,194995000.0,,,,,,598728000.0,99584000.0,,,1768308000.0,986844000.0,,,,15075000.0,1917170000.0,2062887000.0,130642000.0,2047812000.0,,97600000.0,97713045.0,98690114.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2011.0,Q1TTM,2010-04-01,2011-03-31,,,1321925000.0,2.56,2.56,,0.64,,,,2.54,,317548000.0,310430000.0,,60616000.0,,262135000.0,262135000.0,,262135000.0,,-60616000.0,,769382000.0,,,,,,2534019000.0,379914000.0,,,7258408000.0,3601031000.0,,,,60616000.0,7774523000.0,8407704000.0,572565000.0,8347088000.0,,101300000.0,101194814.0,101974815.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2011.0,Q1,2011-01-01,2011-03-31,2012-05-02 16:43:51+00:00,,325540000.0,1.39,1.39,,0.16,,,,1.38,,,73675000.0,,15131000.0,,140751000.0,140751000.0,,140751000.0,,-15131000.0,,180784000.0,,,,,,588546000.0,93875000.0,,,1762012000.0,893028000.0,,,,15131000.0,1807114000.0,2036671000.0,214426000.0,2021540000.0,,101300000.0,101194814.0,101974815.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2012.0,Q4,2012-10-01,2012-12-31,,,362600000.0,0.4,0.4,,0.21,,,,0.4,,,9836000.0,,15078000.0,,24987000.0,24987000.0,,24987000.0,,-15078000.0,,206856000.0,,,,,,716936000.0,124914000.0,,,1829206000.0,1031539000.0,,,,15078000.0,2111075000.0,2160976000.0,34823000.0,2145898000.0,,84300000.0,84276427.0,85307065.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2012.0,FY,2012-01-01,2012-12-31,2015-02-19 16:36:35+00:00,,1403215000.0,5.74,5.74,,0.81,,,,5.67,,,274046000.0,,60306000.0,,483705000.0,483705000.0,,483705000.0,,-60306000.0,,795894000.0,,,,,,2631594000.0,475392000.0,,,7236984000.0,3655404000.0,,,,60306000.0,7690213000.0,8508270000.0,757751000.0,8447964000.0,,84300000.0,84276427.0,85307065.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2012.0,Q3YTD,2012-01-01,2012-09-30,,,1040615000.0,5.34,5.34,,0.6,,,,5.27,,,264210000.0,,45228000.0,,458718000.0,458718000.0,,458718000.0,,-45228000.0,,589038000.0,,,,,,1914658000.0,350478000.0,,,5407778000.0,2623865000.0,,,,45228000.0,5579138000.0,6347294000.0,722928000.0,6302066000.0,,82000000.0,82156838.0,82959453.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2012.0,Q3TTM,2011-10-01,2012-09-30,,,1370592000.0,7.06,7.06,,0.78,,,,6.96,,,353694000.0,,60304000.0,,617870000.0,617870000.0,,617870000.0,,-60304000.0,,778010000.0,,,,,,2560069000.0,455304000.0,,,7225511000.0,3496296000.0,,,,60304000.0,7426957000.0,8458825000.0,971564000.0,8398521000.0,,82000000.0,82156838.0,82959453.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2012.0,Q3,2012-07-01,2012-09-30,2013-10-30 16:15:39+00:00,,363996000.0,1.54,1.54,,0.21,,,,1.52,,,82331000.0,,15078000.0,,126288000.0,126288000.0,,126288000.0,,-15078000.0,,182493000.0,,,,,,661907000.0,124106000.0,,,1838481000.0,895480000.0,,,,15078000.0,1921383000.0,2145080000.0,208619000.0,2130002000.0,,82000000.0,82156838.0,82959453.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2012.0,Q2YTD,2012-01-01,2012-06-30,,,676619000.0,3.8,3.8,,0.39,,,,3.75,,,181879000.0,,30150000.0,,332430000.0,332430000.0,,332430000.0,,-30150000.0,,406545000.0,,,,,,1252751000.0,226372000.0,,,3569297000.0,1728385000.0,,,,30150000.0,3657755000.0,4202214000.0,514309000.0,4172064000.0,,86300000.0,86279670.0,87044581.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2012.0,Q2TTM,2011-07-01,2012-06-30,,,1347269000.0,6.3,6.3,,0.75,,,,6.21,,,309749000.0,,60304000.0,,565619000.0,565619000.0,,565619000.0,,-60304000.0,,773339000.0,,,,,,2494272000.0,437776000.0,,,7164345000.0,3598247000.0,,,,60304000.0,7439788000.0,8375460000.0,875368000.0,8315156000.0,,86300000.0,86279670.0,87044581.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2012.0,Q2,2012-04-01,2012-06-30,2013-07-31 16:26:17+00:00,,334861000.0,1.96,1.96,,0.21,,,,1.94,,,95491000.0,,15074000.0,,169170000.0,169170000.0,,169170000.0,,-15074000.0,,222085000.0,,,,,,642667000.0,114969000.0,,,1792236000.0,872027000.0,,,,15074000.0,1849555000.0,2129290000.0,264661000.0,2114216000.0,,86300000.0,86279670.0,87044581.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2012.0,Q1TTM,2011-04-01,2012-03-31,,,1344006000.0,6.03,6.03,,0.72,,,,5.94,,,179884000.0,,60305000.0,,561465000.0,561465000.0,,561465000.0,,-60305000.0,,746249000.0,,,,,,2450333000.0,422391000.0,,,7140417000.0,3713064000.0,,,,60305000.0,7507403000.0,8309057000.0,741349000.0,8248752000.0,,88700000.0,88772845.0,90069097.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2012.0,Q1,2012-01-01,2012-03-31,2013-05-01 17:20:27+00:00,,341758000.0,1.84,1.84,,0.18,,,,1.81,,,86388000.0,,15076000.0,,163260000.0,163260000.0,,163260000.0,,-15076000.0,,184460000.0,,,,,,610084000.0,111403000.0,,,1777061000.0,856358000.0,,,,15076000.0,1808200000.0,2072924000.0,249648000.0,2057848000.0,,88700000.0,88772845.0,90069097.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2013.0,FY,2013-01-01,2013-12-31,2016-02-16 15:59:05+00:00,,1470287000.0,6.38,6.38,,0.96,,,,6.3,,4387000.0,300792000.0,,77735000.0,,488907000.0,488907000.0,,488907000.0,,-77735000.0,,689208000.0,,,,,16310000.0,3034404000.0,586730000.0,,,7759796000.0,3675532000.0,,,,77735000.0,8184610000.0,9052044000.0,789699000.0,8974309000.0,,76600000.0,76648688.0,77654764.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2013.0,Q4,2013-10-01,2013-12-31,,,368289000.0,1.49,1.49,,0.25,,,,1.46,,4280000.0,69721000.0,,20366000.0,,108816000.0,108816000.0,,108816000.0,,-20366000.0,,157481000.0,,,,,16310000.0,866037000.0,185604000.0,,,2045503000.0,967389000.0,,,,20366000.0,2205995000.0,2404898000.0,178537000.0,2384532000.0,,76600000.0,76648688.0,77654764.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2013.0,Q3YTD,2013-01-01,2013-09-30,,,1101998000.0,4.89,4.89,,0.71,,,,4.84,,107000.0,231071000.0,,57369000.0,,380091000.0,380091000.0,,380091000.0,,-57369000.0,,531727000.0,,,,,,2168367000.0,401126000.0,,,5714293000.0,2708143000.0,,,,57369000.0,5978615000.0,6647146000.0,611162000.0,6589777000.0,,75800000.0,75544542.0,76459791.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2013.0,Q3TTM,2012-10-01,2013-09-30,,,1464598000.0,5.29,5.29,,0.92,,,,5.24,,107000.0,240907000.0,,72447000.0,,405078000.0,405078000.0,,405078000.0,,-72447000.0,,738583000.0,,,,,,2885303000.0,526040000.0,,,7543499000.0,3739682000.0,,,,72447000.0,8089690000.0,8808122000.0,645985000.0,8735675000.0,,75800000.0,75544542.0,76459791.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2013.0,Q3,2013-07-01,2013-09-30,2014-11-04 16:17:37+00:00,,372750000.0,1.7,1.7,,0.25,,,,1.68,,,65183000.0,,20771000.0,,128788000.0,128788000.0,,128788000.0,,-20771000.0,,159652000.0,,,,,,737326000.0,151567000.0,,,1947431000.0,933832000.0,,,,20771000.0,2043908000.0,2258650000.0,193971000.0,2237879000.0,,75800000.0,75544542.0,76459791.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2013.0,Q2,2013-04-01,2013-06-30,2014-07-29 16:12:40+00:00,,346459000.0,1.72,1.72,,0.25,,,,1.7,,107000.0,77244000.0,,21520000.0,,133523000.0,133523000.0,,133523000.0,,-21520000.0,,188960000.0,,,,,,742070000.0,132499000.0,,,1916414000.0,916950000.0,,,,21520000.0,2005586000.0,2237873000.0,210767000.0,2216353000.0,,77600000.0,77508062.0,78366115.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2013.0,Q2YTD,2013-01-01,2013-06-30,,,729248000.0,3.19,3.19,,0.46,,,,3.16,,107000.0,165888000.0,,36598000.0,,251303000.0,251303000.0,,251303000.0,,-36598000.0,,372075000.0,,,,,,1431041000.0,249559000.0,,,3766862000.0,1774311000.0,,,,36598000.0,3934707000.0,4388496000.0,417191000.0,4351898000.0,,77600000.0,77508062.0,78366115.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2013.0,Q2TTM,2012-07-01,2013-06-30,,,1455844000.0,5.13,5.13,,0.88,,,,5.08,,107000.0,258055000.0,,66754000.0,,402578000.0,402578000.0,,402578000.0,,-66754000.0,,761424000.0,,,,,,2809884000.0,498579000.0,,,7434549000.0,3701330000.0,,,,66754000.0,7967165000.0,8694552000.0,660633000.0,8627798000.0,,77600000.0,77508062.0,78366115.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2013.0,Q1TTM,2012-04-01,2013-03-31,,,1444246000.0,5.37,5.37,,0.84,,,,5.32,,,276302000.0,,60308000.0,,438225000.0,438225000.0,,438225000.0,,-60308000.0,,794549000.0,,,,,,2710481000.0,481049000.0,,,7310371000.0,3656407000.0,,,,60308000.0,7811134000.0,8585969000.0,714527000.0,8525661000.0,,80100000.0,79984576.0,80946649.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2013.0,Q1,2013-01-01,2013-03-31,2014-04-29 16:31:06+00:00,,382789000.0,1.47,1.47,,0.21,,,,1.46,,,88644000.0,,15078000.0,,117780000.0,117780000.0,,117780000.0,,-15078000.0,,183115000.0,,,,,,688971000.0,117060000.0,,,1850448000.0,857361000.0,,,,15078000.0,1929121000.0,2150623000.0,206424000.0,2135545000.0,,80100000.0,79984576.0,80946649.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2014.0,FY,2014-01-01,2014-12-31,2017-02-14 16:22:16+00:00,,1485558000.0,6.52,6.52,,1.06,,,,6.44,,,273230000.0,,58395000.0,,470907000.0,470907000.0,,470907000.0,,-58395000.0,,717212000.0,,,,,-1506000.0,3688230000.0,1033805000.0,,,8632142000.0,4405333000.0,,,,58395000.0,9579121000.0,10381653000.0,744137000.0,10323258000.0,,72200000.0,72181447.0,73152010.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2014.0,Q4,2014-10-01,2014-12-31,,,387478000.0,0.72,0.72,,0.27,,,,0.71,,,40591000.0,,13778000.0,,49755000.0,49755000.0,,49755000.0,,-13778000.0,,165106000.0,,,,,-1506000.0,1007095000.0,316955000.0,,,2142137000.0,1123995000.0,,,,13778000.0,2518568000.0,2622692000.0,90346000.0,2608914000.0,,72200000.0,72181447.0,73152010.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2014.0,Q3YTD,2014-01-01,2014-09-30,,,1098080000.0,5.8,5.8,,0.79,,,,5.73,,,232639000.0,,44617000.0,,421152000.0,421152000.0,,421152000.0,,-44617000.0,,552106000.0,,,,,,2681135000.0,716850000.0,,,6490005000.0,3281338000.0,,,,44617000.0,7060553000.0,7758961000.0,653791000.0,7714344000.0,,72300000.0,72182547.0,73046704.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2014.0,Q3TTM,2013-10-01,2014-09-30,,,1466369000.0,7.29,7.29,,1.04,,,,7.19,,4280000.0,302360000.0,,64983000.0,,529968000.0,529968000.0,,529968000.0,,-64983000.0,,709587000.0,,,,,16310000.0,3547172000.0,902454000.0,,,8535508000.0,4248727000.0,,,,64983000.0,9266548000.0,10163859000.0,832328000.0,10098876000.0,,72300000.0,72182547.0,73046704.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2014.0,Q3,2014-07-01,2014-09-30,2015-11-03 16:17:16+00:00,,386709000.0,1.94,1.94,,0.27,,,,1.92,,,84454000.0,,13776000.0,,140297000.0,140297000.0,,140297000.0,,-13776000.0,,183398000.0,,,,,,953559000.0,261281000.0,,,2257809000.0,1123693000.0,,,,13776000.0,2463961000.0,2702488000.0,224751000.0,2688712000.0,,72300000.0,72182547.0,73046704.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2014.0,Q2YTD,2014-01-01,2014-06-30,,,711371000.0,3.86,3.86,,0.52,,,,3.81,,,148185000.0,,30841000.0,,280855000.0,280855000.0,,280855000.0,,-30841000.0,,368708000.0,,,,,,1727576000.0,455569000.0,,,4232196000.0,2157645000.0,,,,30841000.0,4596592000.0,5056473000.0,429040000.0,5025632000.0,,72500000.0,72659590.0,73544191.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2014.0,Q2TTM,2013-07-01,2014-06-30,,,1452410000.0,7.05,7.05,,1.02,,,,6.95,,4280000.0,283089000.0,,71978000.0,,518459000.0,518459000.0,,518459000.0,,-71978000.0,,685841000.0,,,,,16310000.0,3330939000.0,792740000.0,,,8225130000.0,4058866000.0,,,,71978000.0,8846495000.0,9720021000.0,801548000.0,9648043000.0,,72500000.0,72659590.0,73544191.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2014.0,Q2,2014-04-01,2014-06-30,2015-08-04 16:13:01+00:00,,366589000.0,1.98,1.98,,0.27,,,,1.95,,,50177000.0,,13776000.0,,143610000.0,143610000.0,,143610000.0,,-13776000.0,,177239000.0,,,,,,884336000.0,259128000.0,,,2171734000.0,1149613000.0,,,,13776000.0,2400538000.0,2608101000.0,193787000.0,2594325000.0,,72500000.0,72659590.0,73544191.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2014.0,Q1TTM,2013-04-01,2014-03-31,,,1432280000.0,6.79,6.79,,1.0,,,,6.7,,4387000.0,310156000.0,,79722000.0,,508372000.0,508372000.0,,508372000.0,,-79722000.0,,697562000.0,,,,,16310000.0,3188673000.0,666111000.0,,,7969810000.0,3826203000.0,,,,79722000.0,8451543000.0,9349793000.0,818528000.0,9270071000.0,,73000000.0,72848756.0,73873952.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2014.0,Q1,2014-01-01,2014-03-31,2015-05-06 16:10:15+00:00,,344782000.0,1.88,1.88,,0.25,,,,1.86,,0.0,98008000.0,,17065000.0,,137245000.0,137245000.0,,137245000.0,,-17065000.0,,191469000.0,,,,,,843240000.0,196441000.0,,,2060462000.0,1008032000.0,,,,17065000.0,2196054000.0,2448372000.0,235253000.0,2431307000.0,,73000000.0,72848756.0,73873952.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2015.0,FY,2015-01-01,2015-12-31,2018-02-14 17:31:25+00:00,,1402600000.0,2.08,2.08,,1.37,,,,2.05,,,59600000.0,,55100000.0,,141600000.0,141600000.0,,141600000.0,,-55100000.0,,658000000.0,,,,,13000000.0,3924100000.0,1303500000.0,,,8351000000.0,4742500000.0,,,,55100000.0,10069200000.0,10325500000.0,201200000.0,10270400000.0,,68100000.0,68163825.0,69017209.0
