company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,explorationexpense,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2009.0,Q1,2009-01-01,2009-03-31,2010-05-05 16:57:38+00:00,0.39,0.39,0.125,161300000.0,0.38,3100000.0,3700000.0,38700000.0,67700000.0,67700000.0,,67200000.0,500000.0,415600000.0,922500000.0,-138300000.0,29000000.0,,-1900000.0,,41200000.0,415600000.0,506900000.0,31800000.0,6000000.0,236400000.0,270500000.0,-164100000.0,106400000.0,922500000.0,172300000.0,173800000.0,175900000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2010.0,Q4,2010-10-01,2010-12-31,,0.36,0.36,0.14,-108500000.0,0.36,-3600000.0,-7600000.0,-12100000.0,63100000.0,-15000000.0,78100000.0,63700000.0,-600000.0,-43900000.0,-206700000.0,,-12000000.0,,-1100000.0,,5100000.0,-43900000.0,-162800000.0,-5100000.0,2900000.0,-127700000.0,-35100000.0,8000000.0,-27100000.0,-206700000.0,175800000.0,175400000.0,178000000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2010.0,FY,2010-01-01,2010-12-31,2013-02-21 21:03:45+00:00,1.93,1.93,0.54,153400000.0,1.91,,,109400000.0,339200000.0,192300000.0,146900000.0,339200000.0,,456700000.0,1123600000.0,,50600000.0,,-400000.0,11500000.0,108500000.0,456700000.0,666900000.0,57100000.0,15500000.0,323600000.0,343300000.0,-41600000.0,301700000.0,1123600000.0,175800000.0,175400000.0,178000000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2010.0,Q3,2010-07-01,2010-09-30,2010-11-04 16:47:59+00:00,0.15,0.15,0.14,38200000.0,0.15,,0.0,16400000.0,27700000.0,27700000.0,0.0,27700000.0,,13600000.0,145200000.0,,11900000.0,,-100000.0,0.0,27200000.0,13600000.0,131600000.0,14100000.0,3800000.0,77200000.0,54400000.0,-10300000.0,44100000.0,145200000.0,184700000.0,175500000.0,178200000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2010.0,Q3YTD,2010-01-01,2010-09-30,,1.57,1.57,0.4,261900000.0,1.55,3600000.0,7600000.0,121500000.0,276100000.0,207300000.0,68800000.0,275500000.0,600000.0,500600000.0,1330300000.0,,62600000.0,,700000.0,11500000.0,103400000.0,500600000.0,829700000.0,62200000.0,12600000.0,451300000.0,378400000.0,-49600000.0,328800000.0,1330300000.0,184700000.0,175500000.0,178200000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2010.0,Q3TTM,2009-10-01,2010-09-30,,2.43,2.43,0.53,31400000.0,2.4,-8400000.0,100000.0,128600000.0,425000000.0,214800000.0,210200000.0,426100000.0,-1100000.0,402100000.0,773700000.0,166100000.0,41000000.0,,2300000.0,11500000.0,84500000.0,402100000.0,371600000.0,45200000.0,13300000.0,162400000.0,209200000.0,134200000.0,343400000.0,773700000.0,184700000.0,175500000.0,178200000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2010.0,Q2,2010-04-01,2010-06-30,2010-08-19 13:15:06+00:00,0.56,0.56,0.13,37400000.0,0.55,,0.0,17100000.0,97500000.0,28700000.0,68800000.0,97500000.0,,57700000.0,201100000.0,,13200000.0,,0.0,11500000.0,25000000.0,57700000.0,143400000.0,14000000.0,3500000.0,87100000.0,56300000.0,-10500000.0,45800000.0,201100000.0,174100000.0,175100000.0,177600000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2010.0,Q2YTD,2010-01-01,2010-06-30,,1.42,1.42,0.26,223700000.0,1.4,3600000.0,7600000.0,105100000.0,248400000.0,179600000.0,68800000.0,247800000.0,600000.0,487000000.0,1185100000.0,,50700000.0,,800000.0,11500000.0,76200000.0,487000000.0,698100000.0,48100000.0,8800000.0,374100000.0,324000000.0,-39300000.0,284700000.0,1185100000.0,174100000.0,175100000.0,177600000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2010.0,Q2TTM,2009-07-01,2010-06-30,,2.85,2.85,0.52,29400000.0,2.81,-8400000.0,100000.0,126300000.0,495500000.0,213900000.0,281600000.0,496000000.0,-500000.0,398100000.0,759400000.0,166100000.0,39200000.0,,2300000.0,11500000.0,81000000.0,398100000.0,361300000.0,45500000.0,13400000.0,155100000.0,206200000.0,134000000.0,340200000.0,759400000.0,174100000.0,175100000.0,177600000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2010.0,Q1,2010-01-01,2010-03-31,2010-05-05 16:57:38+00:00,0.86,0.86,0.13,186300000.0,0.85,3600000.0,7600000.0,88000000.0,150900000.0,150900000.0,,150300000.0,600000.0,429300000.0,984000000.0,0.0,37500000.0,,800000.0,,51200000.0,429300000.0,554700000.0,34100000.0,5300000.0,287000000.0,267700000.0,-28800000.0,238900000.0,984000000.0,174800000.0,174900000.0,177200000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2010.0,Q1TTM,2009-04-01,2010-03-31,,2.73,2.73,0.51,172100000.0,2.7,500000.0,3900000.0,153700000.0,476500000.0,263700000.0,212800000.0,476400000.0,100000.0,512700000.0,1171400000.0,138300000.0,50900000.0,,2500000.0,,103400000.0,512700000.0,658700000.0,61900000.0,15600000.0,333300000.0,325400000.0,92000000.0,417400000.0,1171400000.0,174800000.0,174900000.0,177200000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2011.0,Q4,2011-10-01,2011-12-31,,0.77,0.77,0.16,41500000.0,0.77,,,75700000.0,-55800000.0,-55800000.0,,-55800000.0,,159700000.0,354800000.0,,12300000.0,,100000.0,,84900000.0,159700000.0,195100000.0,40800000.0,4400000.0,138800000.0,56300000.0,-36400000.0,19900000.0,354800000.0,177700000.0,177400000.0,178800000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2011.0,FY,2011-01-01,2011-12-31,2013-02-21 21:03:45+00:00,1.17,1.17,0.62,159900000.0,1.16,,,116400000.0,207900000.0,207900000.0,0.0,207900000.0,,497400000.0,1194400000.0,,52500000.0,,-200000.0,0.0,117900000.0,497400000.0,697000000.0,56800000.0,14200000.0,330100000.0,366900000.0,-42600000.0,324300000.0,1194400000.0,177700000.0,177400000.0,178800000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2011.0,Q3,2011-07-01,2011-09-30,2012-10-31 15:50:05+00:00,,,0.1525,40100000.0,,,,,91600000.0,91600000.0,,91600000.0,,5400000.0,146700000.0,,13500000.0,,-200000.0,,,5400000.0,141300000.0,,3700000.0,53400000.0,87900000.0,3700000.0,91600000.0,146700000.0,,177500000.0,178900000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2011.0,Q3YTD,2011-01-01,2011-09-30,,0.4,0.4,0.46,118400000.0,0.39,,,40700000.0,263700000.0,263700000.0,,263700000.0,,337700000.0,839600000.0,,40200000.0,,-300000.0,,33000000.0,337700000.0,501900000.0,16000000.0,9800000.0,191300000.0,310600000.0,-6200000.0,304400000.0,839600000.0,,177500000.0,178900000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2011.0,Q3TTM,2010-10-01,2011-09-30,,0.76,0.76,0.6,9900000.0,0.75,-3600000.0,-7600000.0,28600000.0,326800000.0,248700000.0,78100000.0,327400000.0,-600000.0,293800000.0,632900000.0,,28200000.0,,-1400000.0,,38100000.0,293800000.0,339100000.0,10900000.0,12700000.0,63600000.0,275500000.0,1800000.0,277300000.0,632900000.0,,177500000.0,178900000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2011.0,Q2,2011-04-01,2011-06-30,2012-08-01 15:59:49+00:00,,,0.1525,38900000.0,,,,,102200000.0,102200000.0,,102200000.0,,71000000.0,222900000.0,,13100000.0,,0.0,,,71000000.0,151900000.0,,2300000.0,52000000.0,99900000.0,2300000.0,102200000.0,222900000.0,,177500000.0,178800000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2011.0,Q2YTD,2011-01-01,2011-06-30,,0.4,0.4,0.31,78300000.0,0.39,,,40700000.0,172100000.0,172100000.0,,172100000.0,,332300000.0,692900000.0,,26700000.0,,-100000.0,,33000000.0,332300000.0,360600000.0,16000000.0,6100000.0,137900000.0,222700000.0,-9900000.0,212800000.0,692900000.0,,177500000.0,178800000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2011.0,Q2TTM,2010-07-01,2011-06-30,,0.91,0.91,0.59,8000000.0,0.9,-3600000.0,-7600000.0,45000000.0,262900000.0,184800000.0,78100000.0,263500000.0,-600000.0,302000000.0,631400000.0,,26600000.0,,-1300000.0,,65300000.0,302000000.0,329400000.0,25000000.0,12800000.0,87400000.0,242000000.0,-12200000.0,229800000.0,631400000.0,,177500000.0,178800000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2011.0,Q1,2011-01-01,2011-03-31,2011-05-06 16:32:28+00:00,0.4,0.4,0.1525,39400000.0,0.39,,,40700000.0,69900000.0,69900000.0,0.0,69900000.0,,261300000.0,470000000.0,,13600000.0,,-100000.0,0.0,33000000.0,261300000.0,208700000.0,16000000.0,3800000.0,85900000.0,122800000.0,-12200000.0,110600000.0,470000000.0,174800000.0,177000000.0,178500000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2011.0,Q1TTM,2010-04-01,2011-03-31,,1.47,1.47,0.56,6500000.0,1.45,-3600000.0,-7600000.0,62100000.0,258200000.0,111300000.0,146900000.0,258800000.0,-600000.0,288700000.0,609600000.0,,26700000.0,,-1300000.0,11500000.0,90300000.0,288700000.0,320900000.0,39000000.0,14000000.0,122500000.0,198400000.0,-25000000.0,173400000.0,609600000.0,174800000.0,177000000.0,178500000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2012.0,FY,2012-01-01,2012-12-31,2014-02-25 17:18:05+00:00,1.2,1.2,0.665,181600000.0,1.19,,0.0,116500000.0,212000000.0,212000000.0,,212000000.0,,373100000.0,1098900000.0,,47900000.0,0.0,-5100000.0,4900000.0,120800000.0,373100000.0,725800000.0,57900000.0,10700000.0,350100000.0,375700000.0,-47200000.0,328500000.0,1098900000.0,176700000.0,176500000.0,177500000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2012.0,Q4,2012-10-01,2012-12-31,,1.2,1.2,0.17,46000000.0,1.19,,,116500000.0,-95700000.0,-95700000.0,,-95700000.0,,97100000.0,229900000.0,-18400000.0,9900000.0,,2600000.0,4900000.0,12700000.0,97100000.0,132800000.0,15800000.0,-1700000.0,76100000.0,56700000.0,-35900000.0,20800000.0,229900000.0,176700000.0,176500000.0,177500000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2012.0,Q3,2012-07-01,2012-09-30,2012-10-31 15:50:05+00:00,,,0.17,45900000.0,,,,,63700000.0,63700000.0,,63700000.0,,2600000.0,174800000.0,18400000.0,11100000.0,,-5000000.0,,53100000.0,2600000.0,172200000.0,26900000.0,5100000.0,105100000.0,67100000.0,-3400000.0,63700000.0,174800000.0,,175400000.0,176500000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2012.0,Q3YTD,2012-01-01,2012-09-30,,,,0.5,135600000.0,,,,,307700000.0,307700000.0,,307700000.0,,276000000.0,869000000.0,18400000.0,38000000.0,,-7700000.0,,108100000.0,276000000.0,593000000.0,42100000.0,12400000.0,274000000.0,319000000.0,-11300000.0,307700000.0,869000000.0,,175400000.0,176500000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2012.0,Q3TTM,2011-10-01,2012-09-30,,0.77,0.77,0.66,177100000.0,0.77,,,75700000.0,251900000.0,251900000.0,,251900000.0,,435700000.0,1223800000.0,18400000.0,50300000.0,,-7600000.0,,193000000.0,435700000.0,788100000.0,82900000.0,16800000.0,412800000.0,375300000.0,-47700000.0,327600000.0,1223800000.0,,175400000.0,176500000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2012.0,Q2,2012-04-01,2012-06-30,2012-08-01 15:59:49+00:00,,,0.1625,45500000.0,,,,,82600000.0,82600000.0,,82600000.0,,64000000.0,268500000.0,,12600000.0,,-500000.0,,55000000.0,64000000.0,204500000.0,15200000.0,5900000.0,112600000.0,91900000.0,-9300000.0,82600000.0,268500000.0,,177200000.0,178300000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2012.0,Q2YTD,2012-01-01,2012-06-30,,,,0.33,89700000.0,,,,,244000000.0,244000000.0,,244000000.0,,273400000.0,694200000.0,,26900000.0,,-2700000.0,,55000000.0,273400000.0,420800000.0,15200000.0,7300000.0,168900000.0,251900000.0,-7900000.0,244000000.0,694200000.0,,177200000.0,178300000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2012.0,Q2TTM,2011-07-01,2012-06-30,,0.77,0.77,0.64,171300000.0,0.77,,,75700000.0,279800000.0,279800000.0,,279800000.0,,438500000.0,1195700000.0,,52700000.0,,-2800000.0,,139900000.0,438500000.0,757200000.0,56000000.0,15400000.0,361100000.0,396100000.0,-40600000.0,355500000.0,1195700000.0,,177200000.0,178300000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2012.0,Q1,2012-01-01,2012-03-31,2013-05-01 17:21:06+00:00,,,0.1625,44200000.0,,,,,161400000.0,161400000.0,,161400000.0,,209400000.0,425700000.0,,14300000.0,,-2200000.0,0.0,,209400000.0,216300000.0,,1400000.0,56300000.0,160000000.0,1400000.0,161400000.0,425700000.0,,178200000.0,179300000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2012.0,Q1TTM,2011-04-01,2012-03-31,,0.77,0.77,0.63,164700000.0,0.77,,,75700000.0,299400000.0,299400000.0,,299400000.0,,445500000.0,1150100000.0,,53200000.0,,-2300000.0,,84900000.0,445500000.0,704600000.0,40800000.0,11800000.0,300500000.0,404100000.0,-29000000.0,375100000.0,1150100000.0,,178200000.0,179300000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2013.0,Q4,2013-10-01,2013-12-31,,0.92,0.92,0.18,51400000.0,0.92,,,63500000.0,25700000.0,25700000.0,,25700000.0,,218200000.0,304600000.0,74600000.0,12200000.0,200000.0,300000.0,,5000000.0,218200000.0,86600000.0,2100000.0,-1000000.0,68900000.0,17700000.0,71500000.0,89200000.0,304800000.0,175217000.0,175400000.0,176000000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2013.0,FY,2013-01-01,2013-12-31,2015-02-19 17:34:32+00:00,0.92,0.92,0.71,194800000.0,0.92,,80600000.0,101300000.0,161200000.0,161200000.0,,161200000.0,,460200000.0,1219800000.0,,57400000.0,200000.0,200000.0,0.0,121000000.0,460200000.0,759800000.0,56900000.0,13600000.0,454000000.0,305800000.0,-43300000.0,262500000.0,1220000000.0,175217000.0,175400000.0,176000000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2013.0,Q3,2013-07-01,2013-09-30,2013-10-31 13:42:51+00:00,,,0.18,47400000.0,,,80600000.0,-10100000.0,-19200000.0,-19200000.0,,-19200000.0,,1400000.0,149600000.0,,15200000.0,,0.0,0.0,24400000.0,1400000.0,148200000.0,13900000.0,4000000.0,167600000.0,-19400000.0,-9900000.0,-29300000.0,149600000.0,,175500000.0,175500000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2013.0,Q3YTD,2013-01-01,2013-09-30,,,,0.53,143400000.0,,,80600000.0,37800000.0,135500000.0,135500000.0,,135500000.0,,242000000.0,915200000.0,-74600000.0,45200000.0,,-100000.0,,116000000.0,242000000.0,673200000.0,54800000.0,14600000.0,385100000.0,288100000.0,-114800000.0,173300000.0,915200000.0,,175500000.0,175500000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2013.0,Q3TTM,2012-10-01,2013-09-30,,1.2,1.2,0.7,189400000.0,1.19,,80600000.0,154300000.0,39800000.0,39800000.0,,39800000.0,,339100000.0,1145100000.0,-93000000.0,55100000.0,,2500000.0,4900000.0,128700000.0,339100000.0,806000000.0,70600000.0,12900000.0,461200000.0,344800000.0,-150700000.0,194100000.0,1145100000.0,,175500000.0,175500000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2013.0,Q2,2013-04-01,2013-06-30,2013-08-01 13:16:43+00:00,,,0.18,47500000.0,,,,,81800000.0,81800000.0,,81800000.0,,-7300000.0,288700000.0,-74600000.0,14700000.0,,-100000.0,0.0,57800000.0,-7300000.0,296000000.0,26400000.0,6700000.0,119900000.0,176100000.0,-94300000.0,81800000.0,288700000.0,,175500000.0,176300000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2013.0,Q2YTD,2013-01-01,2013-06-30,,,,0.35,96000000.0,,,,47900000.0,154700000.0,154700000.0,,154700000.0,,240600000.0,765600000.0,-74600000.0,30000000.0,,-100000.0,,91600000.0,240600000.0,525000000.0,40900000.0,10600000.0,217500000.0,307500000.0,-104900000.0,202600000.0,765600000.0,,175500000.0,176300000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2013.0,Q2TTM,2012-07-01,2013-06-30,,1.2,1.2,0.69,187900000.0,1.19,,,164400000.0,122700000.0,122700000.0,,122700000.0,,340300000.0,1170300000.0,-74600000.0,51000000.0,,-2500000.0,4900000.0,157400000.0,340300000.0,830000000.0,83600000.0,14000000.0,398700000.0,431300000.0,-144200000.0,287100000.0,1170300000.0,,175500000.0,176300000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2013.0,Q1,2013-01-01,2013-03-31,2013-05-01 17:21:06+00:00,,,0.17,48500000.0,,,,47900000.0,72900000.0,72900000.0,,72900000.0,,247900000.0,476900000.0,,15300000.0,,0.0,0.0,33800000.0,247900000.0,229000000.0,14500000.0,3900000.0,97600000.0,131400000.0,-10600000.0,120800000.0,476900000.0,,175300000.0,176100000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2013.0,Q1TTM,2012-04-01,2013-03-31,,1.2,1.2,0.67,185900000.0,1.19,,,164400000.0,123500000.0,123500000.0,,123500000.0,,411600000.0,1150100000.0,,48900000.0,,-2900000.0,4900000.0,154600000.0,411600000.0,738500000.0,72400000.0,13200000.0,391400000.0,347100000.0,-59200000.0,287900000.0,1150100000.0,,175300000.0,176100000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2014.0,FY,2014-01-01,2014-12-31,2016-02-18 16:19:15+00:00,1.29,1.29,0.75,213700000.0,1.29,,2000000.0,125900000.0,226500000.0,226500000.0,,226500000.0,,380500000.0,1186700000.0,,66200000.0,2600000.0,-1200000.0,,122700000.0,380500000.0,808800000.0,63100000.0,10100000.0,403400000.0,405400000.0,-53000000.0,352400000.0,1189300000.0,175600000.0,175800000.0,176100000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2014.0,Q4,2014-10-01,2014-12-31,,0.36,0.36,0.19,50800000.0,0.36,,,35800000.0,62500000.0,62500000.0,,62500000.0,,159000000.0,371800000.0,,12800000.0,1400000.0,400000.0,,38500000.0,159000000.0,214200000.0,15800000.0,2400000.0,102500000.0,111700000.0,-13400000.0,98300000.0,373200000.0,175600000.0,175800000.0,176100000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2014.0,Q3,2014-07-01,2014-09-30,2015-11-05 14:35:04+00:00,0.22,0.22,0.19,50800000.0,0.22,,0.0,17500000.0,38600000.0,38600000.0,,38600000.0,,-1800000.0,157400000.0,,16800000.0,500000.0,-1500000.0,,24700000.0,-1800000.0,159700000.0,15700000.0,2900000.0,90800000.0,68900000.0,-12800000.0,56100000.0,157900000.0,175500000.0,175800000.0,176100000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2014.0,Q3YTD,2014-01-01,2014-09-30,,0.93,0.93,0.56,162900000.0,0.93,,2000000.0,90100000.0,164000000.0,164000000.0,,164000000.0,,221500000.0,814900000.0,,53400000.0,1200000.0,-1600000.0,,84200000.0,221500000.0,594600000.0,47300000.0,7700000.0,300900000.0,293700000.0,-39600000.0,254100000.0,816100000.0,175500000.0,175800000.0,176100000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2014.0,Q3TTM,2013-10-01,2014-09-30,,1.85,1.85,0.74,214300000.0,1.85,,2000000.0,153600000.0,189700000.0,189700000.0,,189700000.0,,439700000.0,1119500000.0,74600000.0,65600000.0,1400000.0,-1300000.0,,89200000.0,439700000.0,681200000.0,49400000.0,6700000.0,369800000.0,311400000.0,31900000.0,343300000.0,1120900000.0,175500000.0,175800000.0,176100000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2014.0,Q2,2014-04-01,2014-06-30,2015-08-06 11:06:14+00:00,0.23,0.23,0.19,56800000.0,0.23,,2000000.0,22500000.0,40300000.0,40300000.0,,40300000.0,,18200000.0,200900000.0,,18700000.0,400000.0,-100000.0,,29200000.0,18200000.0,183100000.0,15800000.0,2100000.0,106600000.0,76500000.0,-13700000.0,62800000.0,201300000.0,175200000.0,175800000.0,176100000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.71,0.71,0.37,112100000.0,0.71,,2000000.0,72600000.0,125400000.0,125400000.0,,125400000.0,,223300000.0,657500000.0,,36600000.0,700000.0,-100000.0,,59500000.0,223300000.0,434900000.0,31600000.0,4800000.0,210100000.0,224800000.0,-26800000.0,198000000.0,658200000.0,175200000.0,175800000.0,176100000.0
