company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofplantpropertyandequipment
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2009.0,Q3,2009-07-01,2009-09-30,,,,,-231800000.0,25100000.0,-238600000.0,4100000.0,30900000.0,-39100000.0,569700000.0,-505500000.0,-114200000.0,-766500000.0,855600000.0,-153300000.0,-196800000.0,350100000.0,25100000.0,98800000.0,-21100000.0,119900000.0,-14000000.0,-8100000.0,92800000.0,,-18500000.0,482800000.0,-47000000.0,-500000.0,-5900000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2009.0,Q2,2009-04-01,2009-06-30,,,,,182200000.0,,91900000.0,4000000.0,-100000.0,-54100000.0,-312500000.0,366600000.0,,,,-54100000.0,-312500000.0,366600000.0,,78500000.0,78500000.0,,14000000.0,-1300000.0,-4400000.0,,-25100000.0,-308900000.0,-30000000.0,-1600000.0,800000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2009.0,Q1,2009-01-01,2009-03-31,2010-05-05 16:57:38+00:00,,,,163300000.0,,244200000.0,3200000.0,50000000.0,-121100000.0,-383600000.0,480800000.0,,,,-121100000.0,-383600000.0,480800000.0,-23900000.0,67700000.0,67700000.0,,5600000.0,17000000.0,-200000.0,,-21700000.0,-390500000.0,-165600000.0,-4000000.0,7100000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2010.0,Q4,2010-10-01,2010-12-31,,,44600000.0,109900000.0,41300000.0,,-38300000.0,5800000.0,91600000.0,74200000.0,-119700000.0,67300000.0,8400000.0,,-8400000.0,82600000.0,-119700000.0,58900000.0,21800000.0,63700000.0,63700000.0,,600000.0,400000.0,-9600000.0,,-24700000.0,-110100000.0,3000000.0,-1900000.0,
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2010.0,FY,2010-01-01,2010-12-31,2013-02-21 21:03:45+00:00,,44600000.0,109900000.0,161800000.0,19300000.0,-16900000.0,17900000.0,317600000.0,185100000.0,-525700000.0,350900000.0,103800000.0,-598600000.0,475500000.0,288900000.0,-1124300000.0,826400000.0,10300000.0,340500000.0,192300000.0,148200000.0,13700000.0,8400000.0,-206000000.0,,-94800000.0,-320300000.0,-52900000.0,-11100000.0,600000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2010.0,Q3YTD,2010-01-01,2010-09-30,2010-11-04 16:47:59+00:00,,,,120500000.0,19300000.0,21400000.0,12100000.0,226000000.0,110900000.0,-406000000.0,283600000.0,95400000.0,-598600000.0,483900000.0,206300000.0,-1004600000.0,767500000.0,-11500000.0,276800000.0,128600000.0,148200000.0,13100000.0,8000000.0,-196400000.0,,-70100000.0,-210200000.0,-55900000.0,-9200000.0,600000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2010.0,Q3TTM,2009-10-01,2010-09-30,,,6400000.0,116200000.0,161100000.0,,9300000.0,17100000.0,208200000.0,157700000.0,-529400000.0,370500000.0,200800000.0,-978500000.0,777700000.0,358500000.0,-1507900000.0,1148200000.0,-1200000.0,427700000.0,184000000.0,243700000.0,16100000.0,2800000.0,-236500000.0,,-92700000.0,-293400000.0,32600000.0,-10300000.0,500000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2010.0,Q3,2010-07-01,2010-09-30,,,,,40500000.0,19300000.0,-43900000.0,2800000.0,50000000.0,27400000.0,-55300000.0,27900000.0,-15700000.0,,15700000.0,11700000.0,-55300000.0,43600000.0,,27700000.0,27700000.0,,3600000.0,100000.0,15300000.0,-19300000.0,-24600000.0,-70700000.0,-100000.0,-800000.0,100000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2010.0,Q2YTD,2010-01-01,2010-06-30,2010-08-19 13:15:06+00:00,,,,80000000.0,,65300000.0,9300000.0,176000000.0,83500000.0,-350700000.0,255700000.0,111100000.0,-598600000.0,468200000.0,194600000.0,-949300000.0,723900000.0,-11500000.0,249100000.0,100900000.0,148200000.0,9500000.0,7900000.0,-211700000.0,19300000.0,-45500000.0,-139500000.0,-55800000.0,-8400000.0,500000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2010.0,Q2TTM,2009-07-01,2010-06-30,,,6400000.0,116200000.0,-111200000.0,5800000.0,-185400000.0,18400000.0,189100000.0,91200000.0,95600000.0,-162900000.0,102300000.0,-1745000000.0,1617600000.0,193500000.0,-1649400000.0,1454700000.0,23900000.0,498800000.0,135200000.0,363600000.0,-1500000.0,-5400000.0,-159000000.0,19300000.0,-86600000.0,260100000.0,-14300000.0,-10000000.0,-5500000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2010.0,Q2,2010-04-01,2010-06-30,,,,,-108300000.0,,53800000.0,3400000.0,176000000.0,130300000.0,-1200000.0,-109800000.0,111100000.0,-598600000.0,468200000.0,241400000.0,-599800000.0,358400000.0,19300000.0,98200000.0,-50000000.0,148200000.0,-5300000.0,-3800000.0,-211500000.0,19300000.0,-21500000.0,209900000.0,-21300000.0,-2500000.0,400000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2010.0,Q1,2010-01-01,2010-03-31,2010-05-05 16:57:38+00:00,,,,188300000.0,,11500000.0,5900000.0,0.0,-46800000.0,-349500000.0,365500000.0,,,,-46800000.0,-349500000.0,365500000.0,-30800000.0,150900000.0,150900000.0,,14800000.0,11700000.0,-200000.0,,-24000000.0,-349400000.0,-34500000.0,-5900000.0,100000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2010.0,Q1TTM,2009-04-01,2010-03-31,,,6400000.0,116200000.0,179300000.0,5800000.0,-147300000.0,19000000.0,13000000.0,-93200000.0,-215700000.0,313500000.0,-8800000.0,-1146400000.0,1149400000.0,-102000000.0,-1362100000.0,1462900000.0,4600000.0,479100000.0,263700000.0,215400000.0,17800000.0,-2900000.0,48100000.0,,-90200000.0,-258700000.0,-23000000.0,-9100000.0,-5100000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2011.0,Q4,2011-10-01,2011-12-31,,,-29200000.0,104000000.0,43900000.0,,-65000000.0,1200000.0,138900000.0,82700000.0,-114200000.0,43100000.0,,,,82700000.0,-114200000.0,43100000.0,11600000.0,61600000.0,61600000.0,,2600000.0,-5700000.0,-1700000.0,,-28900000.0,-112500000.0,-21700000.0,-1100000.0,
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2011.0,FY,2011-01-01,2011-12-31,2013-02-21 21:03:45+00:00,,-29200000.0,104000000.0,169400000.0,0.0,101100000.0,7600000.0,174900000.0,-128300000.0,-370900000.0,489000000.0,0.0,0.0,0.0,-128300000.0,-370900000.0,489000000.0,-10200000.0,207900000.0,207900000.0,0.0,10600000.0,9200000.0,-3500000.0,,-110100000.0,-367700000.0,-205000000.0,-4900000.0,300000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-10-31 15:50:05+00:00,,,,125500000.0,,166100000.0,6400000.0,36000000.0,-211000000.0,-256700000.0,445900000.0,,,,-211000000.0,-256700000.0,445900000.0,-21800000.0,146300000.0,146300000.0,,8000000.0,14900000.0,-1800000.0,,-81200000.0,-255200000.0,-183300000.0,-3800000.0,300000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2011.0,Q3TTM,2010-10-01,2011-09-30,,,44600000.0,109900000.0,166800000.0,,127800000.0,12200000.0,127600000.0,-136800000.0,-376400000.0,513200000.0,8400000.0,,-8400000.0,-128400000.0,-376400000.0,504800000.0,,210000000.0,210000000.0,,8600000.0,15300000.0,-11400000.0,,-105900000.0,-365300000.0,-180300000.0,-5700000.0,300000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2011.0,Q3,2011-07-01,2011-09-30,,,,,42400000.0,,-3700000.0,800000.0,36000000.0,35900000.0,-112400000.0,76500000.0,,,,35900000.0,-112400000.0,76500000.0,,36100000.0,36100000.0,,1700000.0,5700000.0,-700000.0,,-27100000.0,-111800000.0,21700000.0,-1200000.0,100000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-01 15:59:49+00:00,,,,83100000.0,,169800000.0,5600000.0,,-246900000.0,-144300000.0,369400000.0,,,,-246900000.0,-144300000.0,369400000.0,-21800000.0,110200000.0,110200000.0,,6300000.0,9200000.0,-1100000.0,,-54100000.0,-143400000.0,-205000000.0,-2600000.0,200000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2011.0,Q2TTM,2010-07-01,2011-06-30,,,44600000.0,109900000.0,164900000.0,19300000.0,87600000.0,14200000.0,141600000.0,-145300000.0,-319300000.0,464600000.0,-7300000.0,,7300000.0,-152600000.0,-319300000.0,471900000.0,,201600000.0,201600000.0,,10500000.0,9700000.0,4600000.0,-19300000.0,-103400000.0,-324200000.0,-202100000.0,-5300000.0,300000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2011.0,Q2,2011-04-01,2011-06-30,,,,,41300000.0,,56200000.0,,,-72800000.0,-67800000.0,140600000.0,,,,-72800000.0,-67800000.0,140600000.0,,40300000.0,40300000.0,,2800000.0,3600000.0,-600000.0,,-27100000.0,-67400000.0,-49000000.0,-300000.0,200000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2011.0,Q1,2011-01-01,2011-03-31,2012-05-03 16:16:05+00:00,,,,41800000.0,,113600000.0,5600000.0,,-174100000.0,-76500000.0,228800000.0,,,,-174100000.0,-76500000.0,228800000.0,-21800000.0,69900000.0,69900000.0,,3500000.0,5600000.0,-500000.0,,-27000000.0,-76000000.0,-156000000.0,-2300000.0,
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2011.0,Q1TTM,2010-04-01,2011-03-31,,,44600000.0,109900000.0,15300000.0,19300000.0,85200000.0,17600000.0,317600000.0,57800000.0,-252700000.0,214200000.0,103800000.0,-598600000.0,475500000.0,161600000.0,-851300000.0,689700000.0,19300000.0,259500000.0,111300000.0,148200000.0,2400000.0,2300000.0,-206300000.0,,-97800000.0,-46900000.0,-174400000.0,-7500000.0,500000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2012.0,FY,2012-01-01,2012-12-31,2014-02-25 17:18:05+00:00,0.0,9100000.0,108400000.0,189200000.0,,60500000.0,7200000.0,192800000.0,-97200000.0,-365300000.0,467700000.0,,,,-97200000.0,-365300000.0,467700000.0,5200000.0,,,,218000000.0,0.0,-3000000.0,,-117400000.0,-370700000.0,-92300000.0,-87500000.0,8400000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2012.0,Q4,2012-10-01,2012-12-31,,,9100000.0,108400000.0,47900000.0,,-32700000.0,2500000.0,148800000.0,26300000.0,-91200000.0,81700000.0,,,,26300000.0,-91200000.0,81700000.0,16800000.0,,,,66500000.0,-13500000.0,-500000.0,,-29800000.0,-94600000.0,-66700000.0,-15000000.0,3900000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2012.0,Q3YTD,2012-01-01,2012-09-30,2012-10-31 15:50:05+00:00,,,,141300000.0,,93200000.0,4700000.0,44000000.0,-123500000.0,-274100000.0,386000000.0,,,,-123500000.0,-274100000.0,386000000.0,-11600000.0,,,,151500000.0,13500000.0,-2500000.0,,-87600000.0,-276100000.0,-25600000.0,-72500000.0,4500000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2012.0,Q3TTM,2011-10-01,2012-09-30,,,-29200000.0,104000000.0,185200000.0,,28200000.0,5900000.0,182900000.0,-40800000.0,-388300000.0,429100000.0,,,,-40800000.0,-388300000.0,429100000.0,,61600000.0,61600000.0,,154100000.0,7800000.0,-4200000.0,,-116500000.0,-388600000.0,-47300000.0,-73600000.0,4500000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2012.0,Q3,2012-07-01,2012-09-30,,,,,47700000.0,,-800000.0,900000.0,44000000.0,1000000.0,-82000000.0,81000000.0,,,,1000000.0,-82000000.0,81000000.0,,,,,34100000.0,-2200000.0,-800000.0,,-29800000.0,-85300000.0,3800000.0,-15700000.0,4100000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2012.0,Q2YTD,2012-01-01,2012-06-30,2012-08-01 15:59:49+00:00,,,,93600000.0,,94000000.0,3800000.0,,-124500000.0,-192100000.0,305000000.0,,,,-124500000.0,-192100000.0,305000000.0,-11600000.0,,,,117400000.0,15700000.0,-1700000.0,,-57800000.0,-190800000.0,-29400000.0,-56800000.0,400000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2012.0,Q2TTM,2011-07-01,2012-06-30,,,-29200000.0,104000000.0,179900000.0,,25300000.0,5800000.0,174900000.0,-5900000.0,-418700000.0,424600000.0,,,,-5900000.0,-418700000.0,424600000.0,,97700000.0,97700000.0,,121700000.0,15700000.0,-4100000.0,,-113800000.0,-415100000.0,-29400000.0,-59100000.0,500000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2012.0,Q2,2012-04-01,2012-06-30,,,,,47300000.0,,-4300000.0,1000000.0,,-5200000.0,-87200000.0,84300000.0,,,,-5200000.0,-87200000.0,84300000.0,-8100000.0,-126700000.0,-126700000.0,,168000000.0,12200000.0,-1000000.0,,-28800000.0,-86600000.0,60600000.0,-50200000.0,400000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2012.0,Q1,2012-01-01,2012-03-31,2012-05-03 16:16:05+00:00,,,,46300000.0,,98300000.0,2800000.0,,-119300000.0,-104900000.0,220700000.0,,,,-119300000.0,-104900000.0,220700000.0,-3500000.0,126700000.0,126700000.0,,-50600000.0,3500000.0,-700000.0,,-29000000.0,-104200000.0,-90000000.0,-6600000.0,
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2012.0,Q1TTM,2011-04-01,2012-03-31,,,-29200000.0,104000000.0,173900000.0,,85800000.0,4800000.0,174900000.0,-73500000.0,-399300000.0,480900000.0,,,,-73500000.0,-399300000.0,480900000.0,8100000.0,264700000.0,264700000.0,,-43500000.0,7100000.0,-3700000.0,,-112100000.0,-395900000.0,-139000000.0,-9200000.0,300000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2013.0,Q4,2013-10-01,2013-12-31,,2400000.0,33600000.0,102000000.0,53100000.0,,-46300000.0,100000.0,68300000.0,49300000.0,-111400000.0,78100000.0,,,,49300000.0,-111400000.0,78100000.0,16000000.0,161200000.0,161200000.0,,-89900000.0,10900000.0,-1800000.0,,-31600000.0,-112000000.0,1600000.0,,
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2013.0,FY,2013-01-01,2013-12-31,2015-02-19 17:34:32+00:00,-104300000.0,33600000.0,102000000.0,201800000.0,,46300000.0,2300000.0,160300000.0,5100000.0,-508000000.0,502100000.0,,,,5100000.0,-508000000.0,502100000.0,-800000.0,161200000.0,161200000.0,,92800000.0,14000000.0,-4900000.0,,-124600000.0,-399400000.0,-42700000.0,-4200000.0,600000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2013.0,Q3YTD,2013-01-01,2013-09-30,2013-10-31 13:42:51+00:00,-106700000.0,,,148700000.0,,92600000.0,2200000.0,92000000.0,-44200000.0,-396600000.0,424000000.0,,,,-44200000.0,-396600000.0,424000000.0,-16800000.0,,,,182700000.0,3100000.0,-3100000.0,,-93000000.0,-287400000.0,-44300000.0,-4200000.0,600000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2013.0,Q3TTM,2012-10-01,2013-09-30,,-106700000.0,9100000.0,108400000.0,196600000.0,,59900000.0,4700000.0,240800000.0,-17900000.0,-487800000.0,505700000.0,,,,-17900000.0,-487800000.0,505700000.0,,,,,249200000.0,-10400000.0,-3600000.0,,-122800000.0,-382000000.0,-111000000.0,-19200000.0,4500000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2013.0,Q3,2013-07-01,2013-09-30,,-106700000.0,,,49200000.0,,-23900000.0,,92000000.0,115600000.0,-202000000.0,86400000.0,,,,115600000.0,-202000000.0,86400000.0,,,,,61100000.0,1200000.0,-900000.0,,-31600000.0,-94500000.0,54700000.0,-700000.0,100000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2013.0,Q2YTD,2013-01-01,2013-06-30,2013-08-01 13:16:43+00:00,,,,99500000.0,,116500000.0,2200000.0,,-159800000.0,-194600000.0,337600000.0,,,,-159800000.0,-194600000.0,337600000.0,-16800000.0,,,,121600000.0,1900000.0,-2200000.0,,-61400000.0,-192900000.0,-99000000.0,-3500000.0,500000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2013.0,Q2TTM,2012-07-01,2013-06-30,,,9100000.0,108400000.0,195100000.0,,83000000.0,5600000.0,192800000.0,-132500000.0,-367800000.0,500300000.0,,,,-132500000.0,-367800000.0,500300000.0,,,,,222200000.0,-13800000.0,-3500000.0,,-121000000.0,-372800000.0,-161900000.0,-34200000.0,8500000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2013.0,Q2,2013-04-01,2013-06-30,,,,,49300000.0,,37300000.0,400000.0,,-28600000.0,-110200000.0,131600000.0,,,,-28600000.0,-110200000.0,131600000.0,-7200000.0,,,,45000000.0,500000.0,-1700000.0,,-31600000.0,-108900000.0,2100000.0,,400000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2013.0,Q1,2013-01-01,2013-03-31,2013-05-01 17:21:06+00:00,,,,50200000.0,,79200000.0,1800000.0,,-131200000.0,-84400000.0,206000000.0,,,,-131200000.0,-84400000.0,206000000.0,-9600000.0,,,,76600000.0,1400000.0,-500000.0,,-29800000.0,-84000000.0,-101100000.0,-3500000.0,100000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2013.0,Q1TTM,2012-04-01,2013-03-31,,,9100000.0,108400000.0,193100000.0,,41400000.0,6200000.0,192800000.0,-109100000.0,-344800000.0,453000000.0,,,,-109100000.0,-344800000.0,453000000.0,-900000.0,-126700000.0,-126700000.0,,345200000.0,-2100000.0,-2800000.0,,-118200000.0,-350500000.0,-103400000.0,-84400000.0,8500000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2014.0,FY,2014-01-01,2014-12-31,2016-02-18 16:19:15+00:00,-52400000.0,97400000.0,113000000.0,234400000.0,,-32300000.0,2900000.0,71000000.0,-60800000.0,-366800000.0,443600000.0,,,,-60800000.0,-366800000.0,443600000.0,16000000.0,226500000.0,226500000.0,,15000000.0,2200000.0,-4800000.0,,-131900000.0,-319100000.0,-900000.0,-4100000.0,9500000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2014.0,Q4,2014-10-01,2014-12-31,,-52400000.0,97400000.0,113000000.0,65300000.0,,-51400000.0,1900000.0,71000000.0,81900000.0,-138300000.0,81100000.0,,,,81900000.0,-138300000.0,81100000.0,24700000.0,62500000.0,62500000.0,,4700000.0,900000.0,-2200000.0,,-33400000.0,-83800000.0,41800000.0,-300000.0,100000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-05 14:35:04+00:00,0.0,,,169100000.0,,19100000.0,1000000.0,,-142700000.0,-228500000.0,362500000.0,,,,-142700000.0,-228500000.0,362500000.0,-8700000.0,164000000.0,164000000.0,,10300000.0,1300000.0,-2600000.0,,-98500000.0,-235300000.0,-42700000.0,-3800000.0,9400000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2014.0,Q3TTM,2013-10-01,2014-09-30,,2400000.0,33600000.0,102000000.0,222200000.0,,-27200000.0,1100000.0,68300000.0,-93400000.0,-339900000.0,440600000.0,,,,-93400000.0,-339900000.0,440600000.0,7300000.0,325200000.0,325200000.0,,-79600000.0,12200000.0,-4400000.0,,-130100000.0,-347300000.0,-41100000.0,-3800000.0,9400000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2014.0,Q3,2014-07-01,2014-09-30,,,,,52700000.0,,-13900000.0,,,21800000.0,-93200000.0,78700000.0,,,,21800000.0,-93200000.0,78700000.0,7300000.0,38600000.0,38600000.0,,1300000.0,-600000.0,-900000.0,,-33500000.0,-100900000.0,56800000.0,-900000.0,8600000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-06 11:06:14+00:00,0.0,,,116400000.0,,33000000.0,1000000.0,,-164500000.0,-135300000.0,283800000.0,,,,-164500000.0,-135300000.0,283800000.0,-16000000.0,125400000.0,125400000.0,,9000000.0,1900000.0,-1700000.0,,-65000000.0,-134400000.0,-99500000.0,-2900000.0,800000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2014.0,Q2TTM,2013-07-01,2014-06-30,,-104300000.0,33600000.0,102000000.0,218700000.0,,-37200000.0,1100000.0,160300000.0,400000.0,-448700000.0,448300000.0,,,,400000.0,-448700000.0,448300000.0,,286600000.0,286600000.0,,-19800000.0,14000000.0,-4400000.0,,-128200000.0,-340900000.0,-43200000.0,-3600000.0,900000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2014.0,Q2,2014-04-01,2014-06-30,,,,,59200000.0,,-33700000.0,500000.0,,-11800000.0,-64700000.0,70900000.0,,,,-11800000.0,-64700000.0,70900000.0,-5600000.0,40300000.0,40300000.0,,5100000.0,1400000.0,-800000.0,,-33400000.0,-64700000.0,19800000.0,-100000.0,800000.0
