company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,assetretirementandlitigationobligation,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,employeebenefitassets,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
W. R. Grace & Co,GRA,,1045309,2012.0,Q2,,2012-06-30,2012-08-06 11:31:20+00:00,259900000.0,510500000.0,-613700000.0,1844700000.0,1111400000.0,0.0,487200000.0,61300000.0,35500000.0,145400000.0,64700000.0,980700000.0,76800000.0,317000000.0,720300000.0,9200000.0,,738800000.0,88400000.0,537100000.0,94300000.0,297000000.0,,,539000000.0,197700000.0,,,140200000.0,431300000.0,61100000.0,0.0,4555200000.0,279400000.0,2234700000.0,618000000.0,279400000.0,288600000.0,4266600000.0,4555200000.0,1600200000.0,3648600000.0,-25400000.0
W. R. Grace & Co,GRA,,1045309,2012.0,Q1,,2012-03-31,2012-05-04 09:16:15+00:00,263600000.0,471700000.0,-562300000.0,1846300000.0,1008200000.0,0.0,479800000.0,68700000.0,33300000.0,150400000.0,,971900000.0,76400000.0,358500000.0,726800000.0,8600000.0,,735000000.0,89400000.0,477800000.0,86500000.0,291100000.0,,,604900000.0,197900000.0,,,139600000.0,362000000.0,62600000.0,0.0,4460000000.0,250800000.0,2133200000.0,617300000.0,250800000.0,259400000.0,4200600000.0,4460000000.0,1600000000.0,3583300000.0,-28700000.0
W. R. Grace & Co,GRA,,1045309,2013.0,FY,,2013-12-31,2015-02-25 13:03:53+00:00,262500000.0,481800000.0,10600000.0,,964800000.0,0.0,534200000.0,58100000.0,16700000.0,457500000.0,315500000.0,29600000.0,96200000.0,295300000.0,,10600000.0,,845900000.0,23200000.0,299600000.0,99000000.0,292000000.0,,,1369900000.0,3836900000.0,,,395400000.0,15800000.0,81100000.0,,5396100000.0,560600000.0,2294400000.0,635600000.0,560600000.0,571200000.0,4824900000.0,5396100000.0,3101700000.0,4189300000.0,0.0
W. R. Grace & Co,GRA,,1045309,2013.0,Q3,,2013-09-30,2013-11-07 18:38:20+00:00,260300000.0,483900000.0,-527700000.0,2199000000.0,1054700000.0,0.0,530900000.0,10600000.0,30200000.0,204000000.0,76900000.0,1029000000.0,90800000.0,314800000.0,787800000.0,10100000.0,,814600000.0,109300000.0,425600000.0,140400000.0,289300000.0,,,536100000.0,214900000.0,,,185200000.0,600300000.0,90700000.0,500000000.0,5230000000.0,601800000.0,2689600000.0,640300000.0,601800000.0,611900000.0,4618100000.0,5230000000.0,1752600000.0,3977800000.0,-1700000.0
W. R. Grace & Co,GRA,,1045309,2013.0,Q2,,2013-06-30,2013-08-02 11:38:40+00:00,282700000.0,481500000.0,-561500000.0,2202000000.0,942400000.0,0.0,559100000.0,52600000.0,28300000.0,201200000.0,78900000.0,1021100000.0,99500000.0,313400000.0,772600000.0,10500000.0,,900900000.0,112800000.0,450600000.0,91400000.0,274500000.0,,,534300000.0,212500000.0,,,168500000.0,530900000.0,75200000.0,500000000.0,5165500000.0,523600000.0,2549800000.0,632400000.0,523600000.0,534100000.0,4631400000.0,5165500000.0,1843100000.0,3999000000.0,-4900000.0
W. R. Grace & Co,GRA,,1045309,2013.0,Q1,,2013-03-31,2013-05-03 11:37:29+00:00,286200000.0,443400000.0,-577200000.0,2204300000.0,1319800000.0,0.0,543500000.0,52600000.0,36500000.0,194300000.0,78900000.0,1014500000.0,90500000.0,317800000.0,762500000.0,10400000.0,,927200000.0,117300000.0,494200000.0,94400000.0,238900000.0,,,529900000.0,210400000.0,,,201600000.0,448100000.0,72000000.0,,5049400000.0,401200000.0,2429600000.0,597100000.0,401200000.0,411600000.0,4637800000.0,5049400000.0,1857300000.0,4040700000.0,-13200000.0
W. R. Grace & Co,GRA,,1045309,2014.0,FY,,2014-12-31,2016-02-25 13:55:03+00:00,255300000.0,481100000.0,-23800000.0,,557500000.0,0.0,526800000.0,,44100000.0,452900000.0,288000000.0,1919000000.0,113100000.0,332800000.0,,3100000.0,,845800000.0,43200000.0,457500000.0,84100000.0,828500000.0,,,894200000.0,124300000.0,,,0.0,292100000.0,96800000.0,,4093600000.0,365900000.0,1455500000.0,1180600000.0,365900000.0,369000000.0,3724600000.0,4093600000.0,2638100000.0,2544000000.0,-429200000.0
W. R. Grace & Co,GRA,,1045309,2014.0,Q3,,2014-09-30,2014-11-06 14:27:24+00:00,298500000.0,527300000.0,6000000.0,,608000000.0,0.0,539500000.0,227300000.0,44000000.0,460200000.0,296200000.0,1929300000.0,108800000.0,337300000.0,826400000.0,11900000.0,,587900000.0,35700000.0,328900000.0,100000000.0,834100000.0,,,57000000.0,131800000.0,,,0.0,276600000.0,97700000.0,,4180400000.0,512500000.0,1799900000.0,1230300000.0,512500000.0,524400000.0,3656000000.0,4180400000.0,1554100000.0,2425700000.0,-309600000.0
W. R. Grace & Co,GRA,,1045309,2014.0,Q2,,2014-06-30,2014-08-07 10:37:24+00:00,311500000.0,539900000.0,35400000.0,,283900000.0,0.0,542200000.0,215300000.0,45700000.0,467700000.0,305200000.0,916000000.0,102700000.0,334600000.0,835200000.0,11400000.0,616300000.0,619900000.0,37500000.0,343100000.0,92300000.0,810500000.0,,,61400000.0,140700000.0,,,0.0,202100000.0,157400000.0,,3903800000.0,559400000.0,1466000000.0,1279400000.0,559400000.0,570800000.0,3333000000.0,3903800000.0,1602600000.0,2053600000.0,-220300000.0
W. R. Grace & Co,GRA,,1045309,2014.0,Q1,,2014-03-31,2014-05-08 10:55:26+00:00,305400000.0,504700000.0,9200000.0,0.0,422900000.0,0.0,545900000.0,231300000.0,18100000.0,455700000.0,310100000.0,921500000.0,99700000.0,324800000.0,,10900000.0,602700000.0,661600000.0,98400000.0,0.0,113900000.0,815300000.0,,,895900000.0,575000000.0,,,0.0,65900000.0,149000000.0,,4038700000.0,560500000.0,1597600000.0,1269700000.0,560500000.0,571400000.0,3467300000.0,4038700000.0,2441100000.0,2197600000.0,-60500000.0
W. R. Grace & Co,GRA,,1045309,2015.0,FY,,2015-12-31,2017-02-23 16:03:12+00:00,157800000.0,254500000.0,-66800000.0,,231300000.0,0.0,496700000.0,,,336500000.0,227500000.0,2111500000.0,103200000.0,198800000.0,621700000.0,4700000.0,,714300000.0,11000000.0,377500000.0,44100000.0,232900000.0,446400000.0,258600000.0,33900000.0,115900000.0,424100000.0,109900000.0,9400000.0,436300000.0,58100000.0,,3645700000.0,207800000.0,1184500000.0,707400000.0,207800000.0,212500000.0,3433200000.0,3645700000.0,1839500000.0,2725800000.0,-658400000.0
W. R. Grace & Co,GRA,,1045309,2015.0,Q3,,2015-09-30,2015-11-05 13:40:14+00:00,262300000.0,455200000.0,-73600000.0,,331100000.0,0.0,491900000.0,239600000.0,44700000.0,439900000.0,265700000.0,2143800000.0,112100000.0,323100000.0,813900000.0,4400000.0,,545600000.0,40200000.0,440000000.0,77300000.0,380800000.0,,,59300000.0,111000000.0,,,,416000000.0,72000000.0,,3707500000.0,253000000.0,1426300000.0,715100000.0,253000000.0,257400000.0,3450100000.0,3707500000.0,1467300000.0,2735000000.0,-581300000.0
W. R. Grace & Co,GRA,,1045309,2015.0,Q2,,2015-06-30,2015-08-05 16:36:05+00:00,273000000.0,480900000.0,-36800000.0,,366900000.0,0.0,491800000.0,244000000.0,45600000.0,444800000.0,273600000.0,2146500000.0,108700000.0,322800000.0,,4000000.0,,552200000.0,42700000.0,438600000.0,88900000.0,339000000.0,,,885600000.0,112100000.0,,,,402200000.0,76800000.0,,3814000000.0,381300000.0,1503500000.0,688800000.0,381300000.0,385300000.0,3428700000.0,3814000000.0,2310500000.0,2739900000.0,-475900000.0
W. R. Grace & Co,GRA,,1045309,2015.0,Q1,,2015-03-31,2015-05-07 16:14:18+00:00,258200000.0,447900000.0,-36900000.0,,326800000.0,0.0,499200000.0,143700000.0,43100000.0,443200000.0,278300000.0,2143800000.0,106600000.0,325100000.0,,3300000.0,,682700000.0,40900000.0,428900000.0,95300000.0,315900000.0,,,875400000.0,123400000.0,,,,344800000.0,88800000.0,,3768100000.0,364900000.0,1338800000.0,662900000.0,364900000.0,368200000.0,3399900000.0,3768100000.0,2429300000.0,2737000000.0,-442200000.0
W. R. Grace & Co,GRA,,1045309,2016.0,FY,,2016-12-31,2018-02-22 17:00:59+00:00,195400000.0,273900000.0,66400000.0,,90600000.0,0.0,488000000.0,,,394200000.0,269100000.0,1507600000.0,117600000.0,228000000.0,729600000.0,3600000.0,,709400000.0,,424300000.0,52300000.0,208900000.0,,,37100000.0,126700000.0,,,10000000.0,619300000.0,76500000.0,,2911800000.0,368800000.0,654800000.0,480800000.0,368800000.0,372400000.0,2539400000.0,2911800000.0,1527400000.0,2058600000.0,-804900000.0
W. R. Grace & Co,GRA,,1045309,2016.0,Q3,,2016-09-30,2016-11-03 13:50:43+00:00,162200000.0,252700000.0,58400000.0,,204400000.0,,490400000.0,,,395200000.0,270300000.0,1513100000.0,107500000.0,236100000.0,731700000.0,3300000.0,,717000000.0,12000000.0,379000000.0,45300000.0,233900000.0,0.0,0.0,37500000.0,135600000.0,0.0,0.0,9800000.0,616100000.0,77100000.0,,3007500000.0,491300000.0,748300000.0,473200000.0,491300000.0,494600000.0,2512900000.0,3007500000.0,1527500000.0,2039700000.0,-673600000.0
W. R. Grace & Co,GRA,,1045309,2016.0,Q2,,2016-06-30,2016-08-04 12:17:26+00:00,163800000.0,216500000.0,60400000.0,,194300000.0,,493400000.0,,,403700000.0,267600000.0,1508800000.0,99000000.0,233800000.0,729000000.0,3200000.0,,736400000.0,12100000.0,378100000.0,55800000.0,211100000.0,0.0,0.0,35800000.0,138500000.0,0.0,0.0,9700000.0,595700000.0,80200000.0,,2981600000.0,485800000.0,710100000.0,455100000.0,485800000.0,489000000.0,2492600000.0,2981600000.0,1542500000.0,2037500000.0,-663700000.0
W. R. Grace & Co,GRA,,1045309,2016.0,Q1,,2016-03-31,2016-05-05 16:30:54+00:00,159800000.0,209100000.0,59800000.0,,414500000.0,0.0,495700000.0,,,336600000.0,224200000.0,1507700000.0,110600000.0,211800000.0,627400000.0,3400000.0,,664000000.0,13900000.0,381900000.0,49100000.0,226100000.0,0.0,0.0,31700000.0,125300000.0,0.0,0.0,9400000.0,490900000.0,78900000.0,,2888400000.0,391400000.0,893900000.0,464800000.0,391400000.0,394800000.0,2493600000.0,2888400000.0,1367100000.0,2028800000.0,-655000000.0
W. R. Grace & Co,GRA,,1045309,2017.0,FY,,2017-12-31,2019-02-28 11:58:16+00:00,210300000.0,285200000.0,39900000.0,,152800000.0,0.0,475500000.0,,,402400000.0,255400000.0,1523800000.0,125900000.0,230900000.0,799100000.0,6900000.0,,556500000.0,,502400000.0,49000000.0,217800000.0,,,39100000.0,169300000.0,,,10700000.0,573100000.0,20100000.0,,2907000000.0,256400000.0,728600000.0,448200000.0,256400000.0,263300000.0,2643700000.0,2907000000.0,1379300000.0,2195500000.0,-832100000.0
W. R. Grace & Co,GRA,,1045309,2017.0,Q3,,2017-09-30,2017-11-02 13:56:39+00:00,195200000.0,253100000.0,43700000.0,,175700000.0,,476100000.0,,,401700000.0,259200000.0,1521900000.0,118000000.0,239500000.0,762800000.0,4100000.0,,694100000.0,,452100000.0,36300000.0,207900000.0,,,34700000.0,165300000.0,,,10800000.0,710300000.0,46500000.0,,2985900000.0,392900000.0,715400000.0,449600000.0,392900000.0,397000000.0,2588900000.0,2985900000.0,1507700000.0,2139300000.0,-837200000.0
W. R. Grace & Co,GRA,,1045309,2017.0,Q2,,2017-06-30,2017-07-28 13:46:43+00:00,199900000.0,265000000.0,56500000.0,,161800000.0,,474700000.0,,,397500000.0,261900000.0,1516500000.0,131900000.0,236500000.0,749700000.0,3200000.0,,700300000.0,,444200000.0,41400000.0,183600000.0,,,33100000.0,153600000.0,,,10800000.0,677300000.0,86500000.0,,2989900000.0,402400000.0,715500000.0,470000000.0,402400000.0,405600000.0,2584300000.0,2989900000.0,1524700000.0,2114300000.0,-806100000.0
W. R. Grace & Co,GRA,,1045309,2017.0,Q1,,2017-03-31,2017-05-09 15:07:27+00:00,199700000.0,244500000.0,65400000.0,,76400000.0,,479400000.0,,,394900000.0,265600000.0,1511000000.0,124900000.0,234100000.0,740200000.0,3600000.0,,703100000.0,2900000.0,430500000.0,63800000.0,189600000.0,,,33300000.0,119600000.0,,,10000000.0,647800000.0,44700000.0,,2890800000.0,392100000.0,628800000.0,434000000.0,392100000.0,395700000.0,2495100000.0,2890800000.0,1521800000.0,2064000000.0,-800500000.0
W. R. Grace & Co,GRA,,1045309,2018.0,FY,,2018-12-31,2020-02-27 14:43:43+00:00,248600000.0,288500000.0,67900000.0,,200500000.0,0.0,481800000.0,,,540400000.0,356500000.0,1961000000.0,156100000.0,281100000.0,1011700000.0,6100000.0,,529400000.0,,433100000.0,86700000.0,243500000.0,,,113900000.0,319800000.0,,,500000.0,676700000.0,22300000.0,,3565300000.0,330900000.0,857300000.0,514400000.0,330900000.0,337000000.0,3228300000.0,3565300000.0,1696300000.0,2713900000.0,-895500000.0
W. R. Grace & Co,GRA,,1045309,2018.0,Q3,,2018-09-30,2018-11-08 16:27:57+00:00,245100000.0,279200000.0,46500000.0,,150700000.0,0.0,477700000.0,,,544400000.0,359400000.0,1963700000.0,144400000.0,319000000.0,984100000.0,6300000.0,,543600000.0,,455500000.0,94400000.0,265700000.0,,,91500000.0,280300000.0,,,2600000.0,625400000.0,22800000.0,,3513300000.0,273900000.0,845900000.0,533600000.0,273900000.0,280200000.0,3233100000.0,3513300000.0,1683300000.0,2699500000.0,-875700000.0
W. R. Grace & Co,GRA,,1045309,2018.0,Q2,,2018-06-30,2018-08-08 16:33:59+00:00,262500000.0,277500000.0,55800000.0,,131500000.0,0.0,472800000.0,,,541200000.0,364500000.0,1963300000.0,138700000.0,307400000.0,955900000.0,6500000.0,,535400000.0,,452200000.0,70700000.0,217300000.0,,,78100000.0,188700000.0,,,1300000.0,625500000.0,23300000.0,,3402200000.0,288400000.0,788400000.0,503100000.0,288400000.0,294900000.0,3107300000.0,3402200000.0,1657900000.0,2604200000.0,-865700000.0
W. R. Grace & Co,GRA,,1045309,2018.0,Q1,,2018-03-31,2018-05-09 15:11:22+00:00,217300000.0,269100000.0,23300000.0,,149900000.0,,476800000.0,,,405200000.0,251600000.0,1531700000.0,132200000.0,256200000.0,829400000.0,6700000.0,,550600000.0,,516000000.0,51000000.0,233500000.0,,,48500000.0,185900000.0,,,1400000.0,603700000.0,14800000.0,,2945100000.0,239200000.0,727600000.0,465600000.0,239200000.0,245900000.0,2699200000.0,2945100000.0,1388100000.0,2233600000.0,-864600000.0
W. R. Grace & Co,GRA,,1045309,2019.0,FY,,2019-12-31,2020-05-08 13:47:41+00:00,302300000.0,307000000.0,78800000.0,,282500000.0,0.0,478600000.0,,,556900000.0,342800000.0,1957300000.0,181900000.0,309900000.0,1143800000.0,6500000.0,,517600000.0,,519800000.0,235100000.0,419700000.0,,,54700000.0,308200000.0,,,400000.0,730500000.0,23100000.0,,3932600000.0,395700000.0,1134900000.0,745100000.0,395700000.0,402200000.0,3530400000.0,3932600000.0,1653900000.0,2785300000.0,-892200000.0
W. R. Grace & Co,GRA,,1045309,2019.0,Q3,,2019-09-30,2019-11-07 14:32:04+00:00,266400000.0,265600000.0,85300000.0,,218500000.0,0.0,475400000.0,,,555700000.0,348400000.0,1959300000.0,168500000.0,336500000.0,1098800000.0,6300000.0,,505000000.0,,424300000.0,230500000.0,415400000.0,,,51800000.0,239700000.0,,,400000.0,776900000.0,22900000.0,,3779700000.0,445400000.0,1051500000.0,704700000.0,445400000.0,451700000.0,3328000000.0,3779700000.0,1629400000.0,2623300000.0,-892200000.0
W. R. Grace & Co,GRA,,1045309,2019.0,Q2,,2019-06-30,2019-08-07 12:59:24+00:00,270300000.0,310000000.0,63500000.0,,159500000.0,0.0,470000000.0,,,557900000.0,353900000.0,1960000000.0,165700000.0,318200000.0,1076700000.0,6200000.0,,520100000.0,,433900000.0,219600000.0,386200000.0,,,44500000.0,265800000.0,,,400000.0,741300000.0,23000000.0,,3726500000.0,381100000.0,1007700000.0,679500000.0,381100000.0,387300000.0,3339200000.0,3726500000.0,1642100000.0,2659700000.0,-893700000.0
W. R. Grace & Co,GRA,,1045309,2019.0,Q1,,2019-03-31,2019-05-08 17:08:03+00:00,257500000.0,257800000.0,76500000.0,,203400000.0,0.0,469800000.0,,,540300000.0,351100000.0,1961600000.0,159500000.0,316200000.0,1043700000.0,6000000.0,,525600000.0,,430500000.0,202800000.0,356000000.0,,,45600000.0,264500000.0,,,400000.0,683300000.0,22500000.0,,3646400000.0,347800000.0,980600000.0,636000000.0,347800000.0,353800000.0,3292600000.0,3646400000.0,1622100000.0,2656600000.0,-881800000.0
W. R. Grace & Co,GRA,,1045309,2020.0,Q1,,2020-03-31,2020-05-08 13:47:41+00:00,258600000.0,258300000.0,80200000.0,,193200000.0,0.0,467100000.0,,,556200000.0,337300000.0,1954800000.0,182600000.0,339100000.0,1153200000.0,6600000.0,,511700000.0,,514800000.0,245100000.0,414600000.0,,,66800000.0,293800000.0,,,500000.0,752300000.0,23500000.0,,3844000000.0,377300000.0,1036200000.0,696700000.0,377300000.0,383900000.0,3460100000.0,3844000000.0,1654600000.0,2763400000.0,-922300000.0
