company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
W. R. Grace & Co,GRA,,1045309,2008.0,FY,2008-01-01,2008-12-31,2011-02-25 12:17:56+00:00,0.0,,,118700000.0,0.0,-4900000.0,-67500000.0,6700000.0,600000.0,-31100000.0,15000000.0,600000.0,-31100000.0,15000000.0,-20400000.0,136900000.0,136900000.0,,-173100000.0,9600000.0,30400000.0,,-13400000.0,0.0,-132200000.0,-2300000.0,,70700000.0,0.0
W. R. Grace & Co,GRA,,1045309,2009.0,Q4,2009-10-01,2009-12-31,,-17500000.0,,,28500000.0,13900000.0,500000.0,36500000.0,,-21400000.0,-39400000.0,187900000.0,-21400000.0,-39400000.0,187900000.0,127600000.0,46500000.0,46500000.0,,76400000.0,800000.0,-400000.0,,-26100000.0,,-40200000.0,3900000.0,,4800000.0,
W. R. Grace & Co,GRA,,1045309,2009.0,FY,2009-01-01,2009-12-31,2012-02-24 10:03:27+00:00,-17500000.0,,,113000000.0,40600000.0,14700000.0,89400000.0,,-41300000.0,26100000.0,433400000.0,-41300000.0,26100000.0,433400000.0,432900000.0,81200000.0,81200000.0,,149800000.0,1400000.0,74300000.0,,-40400000.0,,-93800000.0,-2300000.0,,22500000.0,
W. R. Grace & Co,GRA,,1045309,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-11-05 10:39:21+00:00,0.0,,,84500000.0,26700000.0,14200000.0,52900000.0,,-19900000.0,65500000.0,245500000.0,-19900000.0,65500000.0,245500000.0,305300000.0,34700000.0,34700000.0,,73400000.0,600000.0,74700000.0,,-14300000.0,,-53600000.0,-6200000.0,,17700000.0,0.0
W. R. Grace & Co,GRA,,1045309,2009.0,Q3,2009-07-01,2009-09-30,,,,,28100000.0,26700000.0,10200000.0,11400000.0,,-300000.0,20900000.0,126900000.0,-300000.0,20900000.0,126900000.0,157700000.0,50800000.0,50800000.0,,36600000.0,600000.0,1900000.0,,-600000.0,,-17100000.0,-300000.0,,9400000.0,
W. R. Grace & Co,GRA,,1045309,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-05 16:50:04+00:00,0.0,,,56400000.0,0.0,4000000.0,41500000.0,,-19600000.0,44600000.0,118600000.0,-19600000.0,44600000.0,118600000.0,147600000.0,-16100000.0,-16100000.0,,36800000.0,0.0,72800000.0,,-13700000.0,,-36500000.0,-5900000.0,,8300000.0,0.0
W. R. Grace & Co,GRA,,1045309,2010.0,Q4,2010-10-01,2010-12-31,,-32000000.0,,,28700000.0,,-2600000.0,30800000.0,29800000.0,32700000.0,-93500000.0,159800000.0,32700000.0,-93500000.0,159800000.0,96400000.0,44800000.0,44800000.0,,55500000.0,2500000.0,-19400000.0,,,,-42100000.0,400000.0,,,
W. R. Grace & Co,GRA,,1045309,2010.0,FY,2010-01-01,2010-12-31,2013-02-27 12:00:09+00:00,-34700000.0,,,115600000.0,0.0,-1600000.0,-96000000.0,31100000.0,41500000.0,-243100000.0,325900000.0,41500000.0,-243100000.0,325900000.0,122700000.0,207400000.0,207400000.0,,98900000.0,10400000.0,-97300000.0,,,,-111100000.0,,,,
W. R. Grace & Co,GRA,,1045309,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-04 09:28:21+00:00,-2700000.0,,,86900000.0,0.0,1000000.0,-126800000.0,1300000.0,8800000.0,-149600000.0,166100000.0,8800000.0,-149600000.0,166100000.0,26300000.0,162600000.0,162600000.0,,43400000.0,7900000.0,-77900000.0,,0.0,0.0,-69000000.0,-400000.0,,0.0,0.0
W. R. Grace & Co,GRA,,1045309,2010.0,Q3TTM,2009-10-01,2010-09-30,,-20200000.0,,,115400000.0,13900000.0,1500000.0,-90300000.0,1300000.0,-12600000.0,-189000000.0,354000000.0,-12600000.0,-189000000.0,354000000.0,153900000.0,209100000.0,209100000.0,,119800000.0,8700000.0,-78300000.0,,-26100000.0,,-109200000.0,3500000.0,,4800000.0,
W. R. Grace & Co,GRA,,1045309,2010.0,Q3,2010-07-01,2010-09-30,,-2700000.0,,,27200000.0,,15200000.0,-25500000.0,200000.0,6100000.0,-26400000.0,82800000.0,6100000.0,-26400000.0,82800000.0,77700000.0,55000000.0,55000000.0,,26100000.0,1100000.0,3100000.0,,,,-26800000.0,4800000.0,,,
W. R. Grace & Co,GRA,,1045309,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-05 09:38:53+00:00,0.0,,,59700000.0,0.0,-14200000.0,-101300000.0,1100000.0,2700000.0,-123200000.0,83300000.0,2700000.0,-123200000.0,83300000.0,-51400000.0,107600000.0,107600000.0,,17300000.0,6800000.0,-81000000.0,,0.0,0.0,-42200000.0,-5200000.0,,0.0,0.0
W. R. Grace & Co,GRA,,1045309,2010.0,Q2TTM,2009-07-01,2010-06-30,,-17500000.0,,,116300000.0,40600000.0,-3500000.0,-53400000.0,1100000.0,-19000000.0,-141700000.0,398100000.0,-19000000.0,-141700000.0,398100000.0,233900000.0,204900000.0,204900000.0,,130300000.0,8200000.0,-79500000.0,,-26700000.0,,-99500000.0,-1600000.0,,14200000.0,
W. R. Grace & Co,GRA,,1045309,2010.0,Q2,2010-04-01,2010-06-30,,,,,30200000.0,,-8300000.0,-73900000.0,1100000.0,6400000.0,-28300000.0,88900000.0,6400000.0,-28300000.0,88900000.0,58700000.0,50900000.0,50900000.0,,81700000.0,2500000.0,-4000000.0,,,,-24300000.0,2800000.0,,,
W. R. Grace & Co,GRA,,1045309,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 15:32:44+00:00,0.0,,,29500000.0,0.0,-5900000.0,-27400000.0,,-3700000.0,-94900000.0,-5600000.0,-3700000.0,-94900000.0,-5600000.0,-110100000.0,56700000.0,56700000.0,,-64400000.0,4300000.0,-77000000.0,,0.0,0.0,-17900000.0,-8000000.0,,0.0,0.0
W. R. Grace & Co,GRA,,1045309,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 14:14:43+00:00,-55800000.0,,,120000000.0,10000000.0,-5600000.0,-314200000.0,46900000.0,39700000.0,-220900000.0,219400000.0,39700000.0,-220900000.0,219400000.0,32600000.0,219100000.0,219100000.0,,194500000.0,12100000.0,-31100000.0,,,,-144000000.0,-19300000.0,,,
W. R. Grace & Co,GRA,,1045309,2011.0,Q4,2011-10-01,2011-12-31,,,,,30100000.0,10000000.0,-7800000.0,65700000.0,32200000.0,14700000.0,-47100000.0,164700000.0,14700000.0,-47100000.0,164700000.0,124500000.0,8400000.0,8400000.0,,60500000.0,1800000.0,-10200000.0,,,,-46900000.0,-19300000.0,,,
W. R. Grace & Co,GRA,,1045309,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-08 16:23:25+00:00,-55800000.0,,,89900000.0,0.0,2200000.0,-379900000.0,14700000.0,25000000.0,-173800000.0,54700000.0,25000000.0,-173800000.0,54700000.0,-91900000.0,210700000.0,210700000.0,,134000000.0,10300000.0,-20900000.0,,0.0,0.0,-97100000.0,0.0,,0.0,0.0
W. R. Grace & Co,GRA,,1045309,2011.0,Q3TTM,2010-10-01,2011-09-30,,-87800000.0,,,118600000.0,,-400000.0,-349100000.0,44500000.0,57700000.0,-267300000.0,214500000.0,57700000.0,-267300000.0,214500000.0,4500000.0,255500000.0,255500000.0,,189500000.0,12800000.0,-40300000.0,,,,-139200000.0,400000.0,,,
W. R. Grace & Co,GRA,,1045309,2011.0,Q3,2011-07-01,2011-09-30,,-55800000.0,,,31000000.0,,-8100000.0,-37900000.0,11800000.0,17800000.0,-107600000.0,127000000.0,17800000.0,-107600000.0,127000000.0,29100000.0,81200000.0,81200000.0,,52700000.0,4900000.0,-12400000.0,,,,-39400000.0,1100000.0,,,
W. R. Grace & Co,GRA,,1045309,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-06 11:31:20+00:00,0.0,,,58900000.0,0.0,10300000.0,-342000000.0,2900000.0,7200000.0,-66200000.0,-72300000.0,7200000.0,-66200000.0,-72300000.0,-121000000.0,129500000.0,129500000.0,,81300000.0,5400000.0,-8500000.0,,0.0,0.0,-57700000.0,-1100000.0,,0.0,0.0
W. R. Grace & Co,GRA,,1045309,2011.0,Q2TTM,2010-07-01,2011-06-30,,-34700000.0,,,114800000.0,,22900000.0,-336700000.0,32900000.0,46000000.0,-186100000.0,170300000.0,46000000.0,-186100000.0,170300000.0,53100000.0,229300000.0,229300000.0,,162900000.0,9000000.0,-24800000.0,,,,-126600000.0,4100000.0,,,
W. R. Grace & Co,GRA,,1045309,2011.0,Q2,2011-04-01,2011-06-30,,,,,29700000.0,,2400000.0,-54300000.0,1300000.0,6900000.0,-42100000.0,108100000.0,6900000.0,-42100000.0,108100000.0,75300000.0,75500000.0,75500000.0,,57200000.0,3500000.0,-7800000.0,,,,-34300000.0,2100000.0,,,
W. R. Grace & Co,GRA,,1045309,2011.0,Q1TTM,2010-04-01,2011-03-31,,-34700000.0,,,115300000.0,,12200000.0,-356300000.0,32700000.0,45500000.0,-172300000.0,151100000.0,45500000.0,-172300000.0,151100000.0,36500000.0,204700000.0,204700000.0,,187400000.0,8000000.0,-21000000.0,,,,-116600000.0,4800000.0,,,
W. R. Grace & Co,GRA,,1045309,2012.0,Q4,2012-10-01,2012-12-31,,-39500000.0,,4100000.0,30100000.0,,5200000.0,47600000.0,40300000.0,31900000.0,-112600000.0,161200000.0,31900000.0,-112600000.0,161200000.0,85700000.0,-166000000.0,-166000000.0,,249500000.0,20300000.0,-38200000.0,,,,-34900000.0,-28700000.0,,,
W. R. Grace & Co,GRA,,1045309,2012.0,FY,2012-01-01,2012-12-31,2015-02-25 13:03:53+00:00,-80000000.0,,4100000.0,119000000.0,,5000000.0,-71800000.0,70000000.0,110300000.0,-280300000.0,453600000.0,110300000.0,-280300000.0,453600000.0,288600000.0,41000000.0,41000000.0,,365400000.0,69000000.0,-61800000.0,,,,-138500000.0,-28700000.0,0.0,,
