company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,employeebenefitassets,goodwill,longtermdebt,longterminvestments,netinventory,netppe,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,noncurrentnotereceivables,notereceivable,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2011.0,Q2,,2011-06-26,2011-08-04 10:29:07+00:00,277395000.0,265663000.0,590096000.0,,,973478000.0,0.0,2531396000.0,,,31156000.0,4111240000.0,2306165000.0,337472000.0,788943000.0,,,362392000.0,1939181000.0,,217656000.0,,,,,295556000.0,159719000.0,,817268000.0,,1329741000.0,1389441000.0,9361979000.0,2531396000.0,4000978000.0,2197232000.0,2531396000.0,2531396000.0,6830583000.0,9361979000.0,4572058000.0,4633351000.0,,
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2011.0,Q1,,2011-03-27,2011-05-04 16:36:54+00:00,292676000.0,297671000.0,580083000.0,,,932515000.0,,2340248000.0,,,30988000.0,4566959000.0,1806563000.0,372323000.0,799091000.0,,,354132000.0,2304320000.0,,243427000.0,,,,,293592000.0,156472000.0,,932663000.0,,1114572000.0,1391989000.0,9405142000.0,2340248000.0,4170588000.0,1987331000.0,2340248000.0,2340248000.0,7064894000.0,9405142000.0,4435463000.0,5077563000.0,,
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2012.0,FY,,2012-12-31,2014-02-20 13:23:40+00:00,257386000.0,230079000.0,513591000.0,-607678000.0,,1068138000.0,,1069482000.0,110853000.0,0.0,29530000.0,4370544000.0,,393524000.0,815464000.0,171845000.0,0.0,608356000.0,4038807000.0,1743045000.0,181655000.0,0.0,,,,64191000.0,131167000.0,,188008000.0,7306424000.0,732105000.0,135634000.0,9170773000.0,2557624000.0,4050936000.0,1503082000.0,2557624000.0,2557624000.0,6613149000.0,9170773000.0,4304373000.0,5110067000.0,0.0,-5210604000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2012.0,Q3,,2012-09-30,2012-11-08 10:51:06+00:00,293710000.0,256193000.0,606078000.0,,,1795141000.0,,2703363000.0,,,28928000.0,4472413000.0,2285309000.0,379129000.0,764835000.0,,,387228000.0,1904297000.0,,237396000.0,,,,,284118000.0,150504000.0,,730484000.0,,1401887000.0,1349353000.0,10015183000.0,2703363000.0,4747696000.0,2301675000.0,2703363000.0,2703363000.0,7311820000.0,10015183000.0,4502652000.0,5010145000.0,,
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2012.0,Q2,,2012-07-01,2012-08-09 11:58:12+00:00,252239000.0,250268000.0,535097000.0,,,1071496000.0,0.0,,,,28604000.0,3576994000.0,2569187000.0,323046000.0,776793000.0,,,385791000.0,1592544000.0,,245807000.0,399962000.0,,,,279789000.0,147019000.0,,644849000.0,,1353295000.0,1534401000.0,9316784000.0,,4069867000.0,2540593000.0,2666387000.0,2666387000.0,6650397000.0,9316784000.0,4470124000.0,4109804000.0,,
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2012.0,Q1,,2012-04-01,2013-05-09 11:55:15+00:00,355902000.0,264272000.0,577619000.0,,,1276337000.0,,2574659000.0,,,29740000.0,3918384000.0,3991914000.0,467941000.0,791064000.0,,,384083000.0,,1885489000.0,237550000.0,,,,,279099000.0,144994000.0,,246995000.0,,1649706000.0,134946000.0,9605347000.0,2574659000.0,4513530000.0,2583227000.0,2574659000.0,2574659000.0,7030688000.0,9605347000.0,4300753000.0,4447461000.0,,
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2013.0,FY,,2013-12-31,2015-02-19 11:57:16+00:00,239794000.0,261065000.0,427335000.0,-332676000.0,,1066612000.0,,1178484000.0,103625000.0,244871000.0,30452000.0,3416713000.0,,424507000.0,842477000.0,3339000.0,49499000.0,252536000.0,4225877000.0,1773686000.0,115492000.0,0.0,,,,69221000.0,167220000.0,,144807000.0,7852729000.0,1842457000.0,99009000.0,9405040000.0,3009486000.0,3988803000.0,2509586000.0,3009486000.0,3009486000.0,6395554000.0,9405040000.0,4573760000.0,3885968000.0,0.0,-5689051000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2013.0,Q3,,2013-09-29,2013-11-06 16:40:56+00:00,326713000.0,290158000.0,539227000.0,-586406000.0,,1029955000.0,0.0,1156251000.0,,,30041000.0,4067733000.0,,401199000.0,795235000.0,,,412482000.0,4355278000.0,1829612000.0,225188000.0,,,,,210779000.0,140230000.0,,194329000.0,7824236000.0,1115776000.0,122234000.0,9484008000.0,2881847000.0,4092675000.0,1981716000.0,2881847000.0,2881847000.0,6602161000.0,9484008000.0,4596098000.0,4620445000.0,0.0,-5512234000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2013.0,Q2,,2013-06-30,2013-08-08 12:01:47+00:00,344423000.0,253819000.0,450247000.0,-599190000.0,,1300690000.0,0.0,1131493000.0,,,29183000.0,4234352000.0,,307717000.0,790563000.0,,,420096000.0,4214612000.0,2010974000.0,235636000.0,,,,,218369000.0,134822000.0,,212004000.0,7708238000.0,1302019000.0,133631000.0,9707198000.0,2821239000.0,4454471000.0,2096689000.0,2821239000.0,2821239000.0,6885959000.0,9707198000.0,4462164000.0,4789270000.0,0.0,-5419302000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2013.0,Q1,,2013-03-31,2013-05-09 11:55:15+00:00,360018000.0,259673000.0,464317000.0,,,1018759000.0,,2657048000.0,,,28861000.0,3892469000.0,3959903000.0,416050000.0,790245000.0,,,426729000.0,,2074036000.0,232190000.0,,,,,223133000.0,131692000.0,,197025000.0,,1402848000.0,135246000.0,9335121000.0,2657048000.0,4332979000.0,2227183000.0,2657048000.0,2657048000.0,6678073000.0,9335121000.0,4211897000.0,4450890000.0,,
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2014.0,FY,,2014-12-31,2015-11-05 12:51:13+00:00,196868000.0,247621000.0,449317000.0,-514943000.0,,906680000.0,0.0,1268699000.0,89916000.0,0.0,27752000.0,3761528000.0,,448871000.0,883077000.0,77835000.0,0.0,279192000.0,4516246000.0,1916635000.0,182420000.0,,,,,75092000.0,188805000.0,,98627000.0,8459040000.0,1743101000.0,57325000.0,9528097000.0,2909286000.0,3948095000.0,2389286000.0,2909286000.0,2909286000.0,6618811000.0,9528097000.0,4696925000.0,4229525000.0,0.0,-6303510000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2014.0,Q3,,2014-09-28,2015-11-05 12:51:13+00:00,329288000.0,286256000.0,507006000.0,-323064000.0,,979866000.0,0.0,1246115000.0,54962000.0,261983000.0,28638000.0,3573118000.0,,460958000.0,826764000.0,2559000.0,42326000.0,243484000.0,4653034000.0,2012466000.0,208105000.0,,,,,50050000.0,175171000.0,,142286000.0,8443005000.0,1870750000.0,57579000.0,10025506000.0,3284363000.0,4202478000.0,2707044000.0,3284363000.0,3284363000.0,6741143000.0,10025506000.0,4996264000.0,4034099000.0,0.0,-6081693000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2014.0,Q2,,2014-06-29,2015-08-06 10:59:13+00:00,388342000.0,289940000.0,500769000.0,-309051000.0,,999346000.0,0.0,1235352000.0,90348000.0,256279000.0,30252000.0,3794396000.0,,371597000.0,826467000.0,2915000.0,38919000.0,247486000.0,4537405000.0,2281512000.0,128460000.0,,,,,49280000.0,175587000.0,,154681000.0,8352168000.0,1564537000.0,57814000.0,10076296000.0,3366260000.0,4373698000.0,2453648000.0,3366260000.0,3366260000.0,6710036000.0,10076296000.0,4876131000.0,4256388000.0,0.0,-5912209000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2014.0,Q1,,2014-03-30,2014-05-08 11:43:05+00:00,454366000.0,324979000.0,566755000.0,-323929000.0,,935820000.0,0.0,1202090000.0,89070000.0,250575000.0,30427000.0,3271648000.0,,449044000.0,823061000.0,3023000.0,35973000.0,250148000.0,4214496000.0,2223199000.0,127536000.0,,,,,47738000.0,168073000.0,,117883000.0,8058119000.0,1822993000.0,92940000.0,9729791000.0,3159835000.0,4360471000.0,2844114000.0,3159835000.0,3159835000.0,6569956000.0,9729791000.0,4546259000.0,3725842000.0,0.0,-5776445000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2015.0,FY,,2015-12-31,2017-02-21 16:01:23+00:00,235614000.0,247405000.0,471964000.0,-615205000.0,,722209000.0,,1332010000.0,102769000.0,,54182000.0,4832469000.0,,585907000.0,942418000.0,99614000.0,,358547000.0,4814571000.0,2053582000.0,132552000.0,0.0,,,,84309000.0,195000000.0,,88267000.0,8961985000.0,2039729000.0,45192000.0,9972977000.0,1839654000.0,3977883000.0,2747307000.0,1839654000.0,1839654000.0,8133323000.0,9972977000.0,5052676000.0,5386016000.0,0.0,-7839136000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2015.0,Q3,,2015-09-27,2016-11-03 16:02:57+00:00,316894000.0,294054000.0,464352000.0,-538957000.0,,1368554000.0,0.0,1318141000.0,100558000.0,,54267000.0,5040644000.0,,466657000.0,877787000.0,71952000.0,,254864000.0,5009473000.0,2068873000.0,150667000.0,,,,,88335000.0,199669000.0,,113499000.0,8977600000.0,1875938000.0,47358000.0,10712034000.0,2559673000.0,4610220000.0,2657184000.0,2559673000.0,2559673000.0,8152361000.0,10712034000.0,5224027000.0,5495177000.0,0.0,-7197111000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2015.0,Q2,,2015-06-28,2016-08-04 13:22:30+00:00,407636000.0,277569000.0,448737000.0,-522526000.0,,1247579000.0,0.0,1308303000.0,94778000.0,,26105000.0,4551083000.0,,395044000.0,873007000.0,66755000.0,,263155000.0,4816772000.0,2331723000.0,154009000.0,,,,,76577000.0,195017000.0,,136760000.0,8898959000.0,1659939000.0,52516000.0,10549194000.0,3023627000.0,4689978000.0,2516312000.0,3023627000.0,3023627000.0,7525567000.0,10549194000.0,4986209000.0,5009255000.0,0.0,-6661109000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2015.0,Q1,,2015-03-29,2016-05-05 11:26:00+00:00,440920000.0,280497000.0,497027000.0,-522161000.0,,1168724000.0,0.0,1290436000.0,83519000.0,,25632000.0,4347884000.0,,480941000.0,873518000.0,72176000.0,,270908000.0,4490599000.0,2357993000.0,158174000.0,,,,,78440000.0,190651000.0,,120428000.0,8663427000.0,1564630000.0,57219000.0,10247860000.0,2935840000.0,4707495000.0,2502577000.0,2935840000.0,2935840000.0,7312020000.0,10247860000.0,4666847000.0,4809443000.0,0.0,-6495862000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2016.0,FY,,2016-12-31,2018-02-21 16:29:55+00:00,235318000.0,285106000.0,486652000.0,-565381000.0,,759984000.0,,1383668000.0,,0.0,53391000.0,4666975000.0,,499917000.0,981593000.0,167729000.0,,257709000.0,4759197000.0,2076261000.0,174491000.0,0.0,,,,74478000.0,182836000.0,,52574000.0,1337673000.0,2140592000.0,5519000.0,9890240000.0,1920158000.0,3853852000.0,2862562000.0,1920158000.0,1920158000.0,7970082000.0,9890240000.0,5054795000.0,5107520000.0,0.0,-235802000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2016.0,Q3,,2016-09-25,2017-11-02 15:02:08+00:00,291594000.0,346176000.0,506533000.0,-580778000.0,,790284000.0,0.0,1368148000.0,123609000.0,,54663000.0,5170609000.0,,426547000.0,954475000.0,80831000.0,,303319000.0,4944322000.0,2205644000.0,139958000.0,,,,,75591000.0,192223000.0,,65088000.0,9416583000.0,1755580000.0,5038000.0,10212226000.0,1992368000.0,4102344000.0,2553707000.0,1992368000.0,1992368000.0,8219858000.0,10212226000.0,5155407000.0,5666151000.0,0.0,-8211585000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2016.0,Q2,,2016-06-26,2017-08-03 14:01:13+00:00,273696000.0,311956000.0,485811000.0,-590161000.0,,864670000.0,0.0,1353208000.0,116214000.0,,54542000.0,5308063000.0,,371196000.0,951309000.0,83047000.0,,318311000.0,4824071000.0,2457974000.0,153866000.0,,,,,76447000.0,188292000.0,,78078000.0,9365105000.0,1753260000.0,5070000.0,10348440000.0,2021007000.0,4359024000.0,2512767000.0,2021007000.0,2021007000.0,8327433000.0,10348440000.0,5038107000.0,5814666000.0,0.0,-8107145000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2016.0,Q1,,2016-03-27,2017-05-04 11:39:09+00:00,348289000.0,311960000.0,587504000.0,-603338000.0,,694013000.0,0.0,1337399000.0,115585000.0,,54585000.0,5460553000.0,,553750000.0,932836000.0,82188000.0,,326383000.0,4811958000.0,2564608000.0,113520000.0,,,,,94354000.0,199909000.0,,93192000.0,9148017000.0,1652213000.0,45122000.0,10467671000.0,1892820000.0,4491750000.0,2588006000.0,1892820000.0,1892820000.0,8574851000.0,10467671000.0,5043085000.0,5986845000.0,0.0,-7989258000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2017.0,FY,,2017-12-31,2019-02-28 09:17:31+00:00,227597000.0,329986000.0,529822000.0,-500049000.0,,687521000.0,0.0,1424621000.0,0.0,19816000.0,55947000.0,4587258000.0,,538202000.0,967781000.0,109073000.0,,173359000.0,4859424000.0,2105662000.0,175853000.0,,,,,75889000.0,209608000.0,,47518000.0,1607570000.0,2400751000.0,0.0,9972672000.0,1844277000.0,3884742000.0,3158170000.0,1844277000.0,1844277000.0,8128395000.0,9972672000.0,5120149000.0,4970225000.0,0.0,-687865000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2017.0,Q3,,2017-09-24,2018-11-08 11:58:06+00:00,277117000.0,343124000.0,573958000.0,-529082000.0,,683134000.0,0.0,1415067000.0,,0.0,55898000.0,4607791000.0,,469091000.0,934615000.0,180575000.0,,215396000.0,5042857000.0,2058168000.0,182416000.0,,,,,86272000.0,192001000.0,,52209000.0,1660997000.0,2365276000.0,0.0,10088359000.0,1856820000.0,3788142000.0,3216351000.0,1856820000.0,1856820000.0,8231539000.0,10088359000.0,5365602000.0,5015188000.0,0.0,-690162000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2017.0,Q2,,2017-06-25,2018-08-09 14:07:11+00:00,327346000.0,330933000.0,533412000.0,-543945000.0,,988476000.0,0.0,1406241000.0,,0.0,54630000.0,4678350000.0,,372012000.0,946326000.0,170358000.0,,217820000.0,4994002000.0,2338533000.0,151423000.0,,,,,77853000.0,190673000.0,,63225000.0,1654457000.0,2494003000.0,,10487771000.0,2046167000.0,4244602000.0,3354761000.0,2046167000.0,2046167000.0,8441604000.0,10487771000.0,5296843000.0,5086843000.0,0.0,-470586000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2017.0,Q1,,2017-03-26,2018-05-10 15:54:15+00:00,358684000.0,335578000.0,547637000.0,-551630000.0,,839700000.0,0.0,1398985000.0,,0.0,53967000.0,5320797000.0,,485476000.0,953044000.0,165196000.0,,223702000.0,4792027000.0,2354095000.0,142362000.0,,,,,79701000.0,187208000.0,,75705000.0,1459431000.0,1650418000.0,5004000.0,10281855000.0,1993409000.0,4237920000.0,2556739000.0,1993409000.0,1993409000.0,8288446000.0,10281855000.0,5090891000.0,5731707000.0,0.0,-313377000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2018.0,Q3,,2018-09-30,2019-11-07 11:41:30+00:00,310967000.0,332309000.0,564832000.0,-386452000.0,0.0,926992000.0,0.0,1454854000.0,,140763000.0,55318000.0,4196517000.0,,516247000.0,884960000.0,63559000.0,,166936000.0,5187176000.0,2116386000.0,151042000.0,,,,,82566000.0,211561000.0,,36471000.0,1958445000.0,2900015000.0,10011000.0,10503800000.0,2152972000.0,4089458000.0,3775814000.0,2152972000.0,2152972000.0,8350828000.0,10503800000.0,5529382000.0,4575014000.0,0.0,-873875000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2018.0,Q2,,2018-07-01,2019-08-08 10:49:15+00:00,287214000.0,335594000.0,572440000.0,-396764000.0,0.0,978749000.0,0.0,1444398000.0,,131497000.0,55451000.0,4868346000.0,,465373000.0,904113000.0,67505000.0,,169283000.0,5060246000.0,2252956000.0,166362000.0,,,,,83790000.0,214443000.0,,44386000.0,1906015000.0,2272770000.0,0.0,10546022000.0,2161526000.0,4243420000.0,3132424000.0,2161526000.0,2161526000.0,8384496000.0,10546022000.0,5398489000.0,5252072000.0,0.0,-792123000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2018.0,Q1,,2018-04-01,2019-05-09 10:51:23+00:00,319040000.0,355107000.0,566408000.0,-406604000.0,0.0,753517000.0,0.0,1434510000.0,,122230000.0,56524000.0,4108511000.0,,564571000.0,934645000.0,77624000.0,,167952000.0,4784524000.0,2341918000.0,150472000.0,,,,,81920000.0,210106000.0,,54569000.0,1725626000.0,2909655000.0,0.0,10277621000.0,1995949000.0,4220154000.0,3795103000.0,1995949000.0,1995949000.0,8281672000.0,10277621000.0,5122822000.0,4486569000.0,0.0,-757583000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2019.0,FY,,2019-12-31,2020-05-07 15:38:42+00:00,294380000.0,259334000.0,582288000.0,-536949000.0,44447000.0,833868000.0,0.0,1492832000.0,,56014000.0,64160000.0,5124826000.0,,603571000.0,847382000.0,101204000.0,,128651000.0,5101844000.0,2272522000.0,168974000.0,,,,,154732000.0,229464000.0,,64554000.0,2193997000.0,2320104000.0,0.0,10528159000.0,1803999000.0,4202823000.0,3196772000.0,1803999000.0,1803999000.0,8724160000.0,10528159000.0,5477954000.0,5527388000.0,0.0,-1345881000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2019.0,Q3,,2019-09-29,2019-11-07 11:41:30+00:00,348951000.0,307616000.0,556990000.0,-616254000.0,39408000.0,862381000.0,0.0,1484496000.0,,0.0,63727000.0,4607041000.0,,489098000.0,844446000.0,132019000.0,,171593000.0,5305579000.0,2210001000.0,140786000.0,,,,,141462000.0,223218000.0,,79115000.0,2238313000.0,2792810000.0,0.0,10576230000.0,1836219000.0,4088997000.0,3698751000.0,1836219000.0,1836219000.0,8740011000.0,10576230000.0,5642787000.0,5041260000.0,0.0,-1270336000.0
