company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashdividendspershare,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2010.0,Q3TTM,2009-04-01,2010-03-31,,-5501800000.0,58400000.0,,,,312100000.0,,37400000.0,-159700000.0,,,,3937900000.0,-5109400000.0,1706100000.0,,,3100000.0,3937900000.0,-5087800000.0,1714100000.0,601600000.0,1356100000.0,1350900000.0,5200000.0,144400000.0,4882400000.0,-175800000.0,-663600000.0,-2954700000.0,-121900000.0,-1700000.0,-267400000.0,-11800000.0,3661600000.0,-16800000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2010.0,Q3,2010-01-01,2010-03-31,,-4933400000.0,14400000.0,,,,77800000.0,,-17700000.0,113900000.0,,,,4867000000.0,-5260600000.0,611200000.0,,-100000.0,-100000.0,4867000000.0,-5239100000.0,613700000.0,223900000.0,403600000.0,403800000.0,-200000.0,1300000.0,4432000000.0,-1300000.0,-167300000.0,-1203600000.0,-22200000.0,729600000.0,-127300000.0,,899900000.0,
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2010.0,Q2YTD,2009-07-01,2009-12-31,2010-02-09 16:49:02+00:00,-5010500000.0,29200000.0,,,,155000000.0,,19700000.0,-202700000.0,,,,3625400000.0,-4842200000.0,670600000.0,,,,3625400000.0,-4842200000.0,672900000.0,-524200000.0,599900000.0,599900000.0,,89200000.0,4839000000.0,8200000.0,-330800000.0,-1481700000.0,-54300000.0,-730900000.0,-151900000.0,,1693000000.0,3100000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2010.0,Q2TTM,2009-01-01,2009-12-31,,3300400000.0,58600000.0,,,,311500000.0,,56900000.0,-353000000.0,,,,-5403700000.0,4229100000.0,1549100000.0,,,2500000.0,-5403700000.0,4229100000.0,1553900000.0,436200000.0,1355200000.0,1350800000.0,4400000.0,181200000.0,-3720200000.0,-171500000.0,-663000000.0,-2271500000.0,-128500000.0,-739400000.0,-269300000.0,-11800000.0,3517000000.0,-16800000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2010.0,Q2,2009-10-01,2009-12-31,,-4898100000.0,0.0,,,,0.0,,7200000.0,0.0,,,,4931800000.0,-5209900000.0,429200000.0,,,,4931800000.0,-5209900000.0,429200000.0,158300000.0,315800000.0,315800000.0,,113400000.0,5235700000.0,7100000.0,-165200000.0,-984200000.0,-19900000.0,-500000.0,-138200000.0,,685200000.0,
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2010.0,Q1,2009-07-01,2009-09-30,2009-11-06 17:04:43+00:00,-112400000.0,14500000.0,,,,77600000.0,,12500000.0,-169300000.0,,,,-1306400000.0,367700000.0,243700000.0,,,,-1306400000.0,367700000.0,243700000.0,-682500000.0,284100000.0,284100000.0,,36800000.0,-396700000.0,1100000.0,-165600000.0,-497500000.0,-34400000.0,-730400000.0,-13700000.0,,1007800000.0,3100000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2010.0,Q1TTM,2008-10-01,2009-09-30,,-986600000.0,58500000.0,,,,308000000.0,-14400000.0,5900000.0,-468000000.0,,-1350400000.0,,-1452100000.0,224500000.0,1407200000.0,,,2500000.0,-1452100000.0,224500000.0,1408100000.0,186400000.0,1339800000.0,1335400000.0,4400000.0,173300000.0,1620400000.0,-177700000.0,-646100000.0,-2057100000.0,-147100000.0,-739400000.0,-324800000.0,-11800000.0,3624200000.0,-16800000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2011.0,Q4,2011-04-01,2011-06-30,,7516900000.0,12800000.0,,,,75400000.0,,5400000.0,119200000.0,478200000.0,1000000.0,,-7996600000.0,7294200000.0,480700000.0,,,4800000.0,-7996600000.0,7294200000.0,485500000.0,-211500000.0000011,241800000.0,241800000.0,,31500000.0,-7738200000.0,-2500000.0,-179200000.0,-1149600000.0,-59800000.0,-400000.0,-558000000.0,,989200000.0,
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2011.0,FY,2010-07-01,2011-06-30,2013-08-19 12:00:04+00:00,-5708900000.0,53600000.0,,,,314600000.0,0.0,41700000.0,-61300000.0,478200000.0,1000000.0,,5339200000.0,-7340600000.0,1701000000.0,,0.0,4800000.0,5339200000.0,-7340600000.0,1705800000.0,-253900000.0,1254200000.0,1254200000.0,0.0,139900000.0,6290900000.0,2900000.0,-692400000.0,-4770900000.0,-181900000.0,-5700000.0,-732800000.0,,3305100000.0,13100000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2011.0,Q3YTD,2010-07-01,2011-03-31,2011-05-06 11:32:00+00:00,-13225800000.0,40800000.0,,,,239200000.0,,36300000.0,-180500000.0,,,,13335800000.0,-14634800000.0,1220300000.0,,,,13335800000.0,-14634800000.0,1220300000.0,-42399999.999998905,1012400000.0,1012400000.0,,108400000.0,14029100000.0,5400000.0,-513200000.0,-3621300000.0,-122100000.0,-5300000.0,-174800000.0,,2315900000.0,13100000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2011.0,Q3TTM,2010-04-01,2011-03-31,,-5145100000.0,54500000.0,,,,315600000.0,21600000.0,20700000.0,-113000000.0,,,,4932400000.0,-6911500000.0,1620600000.0,,100000.0,100000.0,4932400000.0,-6933000000.0,1615800000.0,-364099999.99999887,1220300000.0,1219600000.0,700000.0,143900000.0,7019800000.0,200000.0,-688500000.0,-4782700000.0,-148500000.0,-736900000.0,-662000000.0,,3129900000.0,13100000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2011.0,Q3,2011-01-01,2011-03-31,,-8156700000.0,13700000.0,,,,81000000.0,,13400000.0,28000000.0,,,,8205500000.0,-8496700000.0,573000000.0,,,,8205500000.0,-8496700000.0,573000000.0,295200000.0000001,423799999.9999991,423799999.9999991,,26500000.000001002,8456400000.0,-1500000.0,-177600000.0,-1053600000.0,-41400000.0,-600000.0,-72700000.0,,756500000.0,
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2011.0,Q2YTD,2010-07-01,2010-12-31,2011-02-09 11:33:24+00:00,-5069100000.0,27100000.0,,,,158200000.0,,22900000.0,-208500000.0,,,,5130300000.0,-6138100000.0,647300000.0,,,,5130300000.0,-6138100000.0,647300000.0,-337599999.99999905,588600000.000001,588600000.000001,,81899999.999999,5572700000.0,6900000.0,-335600000.0,-2567700000.0,-80700000.0,-4700000.0,-102100000.0,,1559400000.0,13100000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2011.0,Q2TTM,2010-01-01,2010-12-31,,-1921800000.0,55200000.0,,,,312400000.0,21600000.0,-10400000.0,-27100000.0,,,,1593900000.0,-3675400000.0,1658800000.0,,,,1593900000.0,-3675400000.0,1656500000.0,-435399999.9999991,1200100000.000001,1199600000.000001,500000.0,118699999.999999,2995400000.0,400000.0,-678200000.0,-4932700000.0,-129300000.0,-6700000.0,-716600000.0,,3273300000.0,13100000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2011.0,Q2,2010-10-01,2010-12-31,,-1194000000.0,14100000.0,,,,82700000.0,,-5100000.0,-32000000.0,,,,1691500000.0,-1982400000.0,425000000.0,,,,1691500000.0,-1982400000.0,425000000.0,129000000.000001,310100000.0000009,310100000.0000009,,50099999.999999,1911800000.0,3500000.0,-167600000.0,-1482400000.0,-42100000.0,-400000.0,-52300000.0,,732500000.0,100000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2011.0,Q1,2010-07-01,2010-09-30,2010-11-04 16:26:46+00:00,-3875100000.0,13000000.0,,,,75500000.0,,28000000.0,-176500000.0,,,,3438800000.0,-4155700000.0,222300000.0,,,,3438800000.0,-4155700000.0,222300000.0,-466600000.0,278500000.0,278500000.0,,31800000.0,3660900000.0,3400000.0,-168000000.0,-1085300000.0,-38600000.0,-4300000.0,-49800000.0,,826900000.0,13000000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2011.0,Q1TTM,2009-10-01,2010-09-30,,-5625900000.0,55800000.0,,,,307100000.0,21600000.0,1900000.0,-28500000.0,,,,4834200000.0,-6902900000.0,1660700000.0,,,,4834200000.0,-6902900000.0,1660700000.0,-406100000.0,1205800000.0,1205300000.0,500000.0,121000000.0,6319300000.0,4000000.0,-675800000.0,-4434500000.0,-107100000.0,-6800000.0,-802500000.0,,3226000000.0,13000000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2012.0,Q4,2012-04-01,2012-06-30,,3819600000.0,16900000.0,,,,79300000.0,4855000000.0,-16900000.0,107400000.0,250000000.0,5700000.0,,-8857600000.0,8258400000.0,487200000.0,,,11900000.0,-8857600000.0,8258400000.0,499100000.0,-117000000.0,258400000.0,258400000.0,,25200000.0,-8578100000.0,-1200000.0,-193300000.0,-1463300000.0,-35700000.0,-500000.0,-341400000.0,,1078400000.0,5600000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2012.0,FY,2011-07-01,2012-06-30,2014-08-08 13:50:03+00:00,-375200000.0,60000000.0,,,,319300000.0,4855000000.0,-41200000.0,67500000.0,250000000.0,5700000.0,,-4953900000.0,3243600000.0,1898300000.0,,0.0,11900000.0,-4953900000.0,3243600000.0,1910200000.0,158700000.0,1388500000.0,1388500000.0,0.0,63000000.0,-3726600000.0,-16400000.0,-739700000.0,-5113500000.0,-140100000.0,-2000000.0,-741300000.0,,3962200000.0,71600000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2012.0,Q3YTD,2011-07-01,2012-03-31,2012-05-04 12:59:31+00:00,-4194800000.0,43100000.0,,,,240000000.0,,-24300000.0,-39900000.0,,,,3903700000.0,-5014800000.0,1411100000.0,,,,3903700000.0,-5014800000.0,1411100000.0,275700000.0,1130100000.0,1130100000.0,,37800000.0,4851500000.0,-15200000.0,-546400000.0,-3650200000.0,-104400000.0,-1500000.0,-399900000.0,,2883800000.0,66000000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2012.0,Q3TTM,2011-04-01,2012-03-31,,3322100000.0,55900000.0,,,,315400000.0,,-18900000.0,79300000.0,478200000.0,1000000.0,,-4092900000.0,2279400000.0,1891800000.0,,,4800000.0,-4092900000.0,2279400000.0,1896600000.0,64199999.999998905,1371900000.0,1371900000.0,,69300000.0,-2886700000.0,-17700000.0,-725600000.0,-4799800000.0,-164200000.0,-1900000.0,-957900000.0,,3873000000.0,66000000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2012.0,Q3,2012-01-01,2012-03-31,,-3967100000.0,15900000.0,,,,81100000.0,-1997600000.0,10000000.0,68800000.0,,,,6243500000.0,-6582900000.0,663200000.0,,,,6243500000.0,-6582900000.0,663200000.0,333800000.0,452400000.0,452400000.0,,45000000.0,6538500000.0,-15400000.0,-192500000.0,-1417100000.0,-37800000.0,-500000.0,-102000000.0,,852100000.0,
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2012.0,Q2YTD,2011-07-01,2011-12-31,2012-02-07 16:10:28+00:00,-227700000.0,27200000.0,,,,158900000.0,1997600000.0,-34300000.0,-108700000.0,,,,-2339800000.0,1568100000.0,747900000.0,,,,-2339800000.0,1568100000.0,747900000.0,-58100000.0,677700000.0,677700000.0,,-7200000.0,-1687000000.0,200000.0,-353900000.0,-2233100000.0,-66600000.0,-1000000.0,-297900000.0,,2031700000.0,66000000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2012.0,Q2TTM,2011-01-01,2011-12-31,,-867500000.0,53700000.0,,,,315300000.0,1997600000.0,-15500000.0,38500000.0,478200000.0,1000000.0,,-2130900000.0,365600000.0,1801600000.0,,,4800000.0,-2130900000.0,365600000.0,1806400000.0,25599999.99999899,1343299999.999999,1343299999.999999,,50800000.000001,-968800000.0,-3800000.0,-710700000.0,-4436300000.0,-167800000.0,-2000000.0,-928600000.0,,3777400000.0,66000000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2012.0,Q2,2011-10-01,2011-12-31,,-201800000.0,14400000.0,,,,79200000.0,-4194600000.0,-10800000.0,-1700000.0,,,,3975600000.0,-4314000000.0,431600000.0,,,,3975600000.0,-4314000000.0,431600000.0,82400000.0,375000000.0,375000000.0,,-35300000.0,4201000000.0,200000.0,-176200000.0,-1138000000.0,-33200000.0,-500000.0,-48700000.0,,1187400000.0,66000000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2012.0,Q1,2011-07-01,2011-09-30,2011-11-04 12:01:04+00:00,-25900000.0,12800000.0,,,,79700000.0,6192200000.0,-23500000.0,-107000000.0,,,,-6315400000.0,5882100000.0,316300000.0,,,,-6315400000.0,5882100000.0,316300000.0,-140500000.0,302700000.0,302700000.0,,28100000.0,-5888000000.0,,-177700000.0,-1095100000.0,-33400000.0,-500000.0,-249200000.0,,844300000.0,
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2012.0,Q1TTM,2010-10-01,2011-09-30,,-1859700000.0,53400000.0,,,,318800000.0,6192200000.0,-9800000.0,8200000.0,478200000.0,1000000.0,,-4415000000.0,2697200000.0,1795000000.0,,,4800000.0,-4415000000.0,2697200000.0,1799800000.0,72200000.0,1278400000.0,1278400000.0,,136200000.0,-3258000000.0,-500000.0,-702100000.0,-4780700000.0,-176700000.0,-1900000.0,-932200000.0,,3322500000.0,100000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2013.0,Q4,2013-04-01,2013-06-30,,7681800000.0,21500000.0,,,,80000000.0,,-2400000.0,180800000.0,481200000.0,1600000.0,,-7862700000.0,7341000000.0,573500000.0,,,2000000.0,-7862700000.0,7341000000.0,575500000.0,51400000.0,227000000.0,227000000.0,,64200000.0,-7888900000.0,-600000.0,-210800000.0,-1065000000.0,-52300000.0,-500000.0,-245300000.0,,777100000.0,
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2013.0,FY,2012-07-01,2013-06-30,2014-08-08 13:50:03+00:00,-311300000.0,79300000.0,,,,316700000.0,161400000.0,1200000.0,-351700000.0,481200000.0,1600000.0,,151000000.0,-1577800000.0,1573800000.0,,-600000.0,3400000.0,151000000.0,-1578400000.0,1577200000.0,151000000.0,1405800000.0,1369100000.0,36700000.0,160400000.0,1138500000.0,700000.0,-805500000.0,-4902600000.0,-174600000.0,-17500000.0,-647300000.0,,3638600000.0,10000000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2013.0,Q3YTD,2012-07-01,2013-03-31,2013-05-03 12:02:06+00:00,-7993100000.0,57800000.0,,,,236700000.0,161400000.0,3600000.0,-532500000.0,,,,8013700000.0,-8918800000.0,1000300000.0,,-600000.0,1400000.0,8013700000.0,-8919400000.0,1001700000.0,99600000.0,1178800000.0,1142100000.0,36700000.0,96200000.0,9027400000.0,1300000.0,-594700000.0,-3837600000.0,-122300000.0,-17000000.0,-402000000.0,,2861500000.0,10000000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2013.0,Q3TTM,2012-04-01,2013-03-31,,-4173500000.0,74700000.0,,,,316000000.0,5016400000.0,-13300000.0,-425100000.0,250000000.0,5700000.0,,-843900000.0,-660400000.0,1487500000.0,,-600000.0,13300000.0,-843900000.0,-661000000.0,1500800000.0,-17400000.0,1437200000.0,1400500000.0,36700000.0,121400000.0,449300000.0,100000.0,-788000000.0,-5300900000.0,-158000000.0,-17500000.0,-743400000.0,,3939900000.0,15600000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2013.0,Q3,2013-01-01,2013-03-31,,-6077000000.0,19900000.0,,,,81100000.0,,-12600000.0,-200000.0,-13500000.0,,,6426700000.0,-6775600000.0,618300000.0,,,,6426700000.0,-6775600000.0,618300000.0,256800000.0,482700000.0,482700000.0,,34800000.0,6754000000.0,1300000.0,-210400000.0,-1677200000.0,-47000000.0,-8300000.0,-95100000.0,,1024300000.0,
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2013.0,Q2YTD,2012-07-01,2012-12-31,2013-02-06 12:41:25+00:00,-1916100000.0,37900000.0,,,,155600000.0,161400000.0,16200000.0,-532300000.0,13500000.0,,,1587000000.0,-2143200000.0,382000000.0,,-600000.0,1400000.0,1587000000.0,-2143800000.0,383400000.0,-157200000.0,696100000.0,659400000.0,36700000.0,61400000.0,2273400000.0,,-384300000.0,-2160400000.0,-75300000.0,-8700000.0,-306900000.0,,1837200000.0,10000000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2013.0,Q2TTM,2012-01-01,2012-12-31,,-2063600000.0,70700000.0,,,,316000000.0,3018800000.0,9300000.0,-356100000.0,263500000.0,5700000.0,,-1027100000.0,-467700000.0,1532400000.0,,-600000.0,13300000.0,-1027100000.0,-468300000.0,1545700000.0,59600000.0,1406900000.0,1370200000.0,36700000.0,131600000.0,233800000.0,-16600000.0,-770100000.0,-5040800000.0,-148800000.0,-9700000.0,-750300000.0,,3767700000.0,15600000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2013.0,Q2,2012-10-01,2012-12-31,,-1881900000.0,19200000.0,,,,77300000.0,-782200000.0,4400000.0,-31100000.0,13500000.0,,,2680300000.0,-2859100000.0,447200000.0,,-600000.0,1300000.0,2680300000.0,-2859700000.0,448500000.0,273500000.0,390800000.0,354100000.0,36700000.0,27700000.0,2971900000.0,,-192200000.0,-1394900000.0,-44800000.0,-500000.0,-112400000.0,,1234700000.0,10000000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2013.0,Q1,2012-07-01,2012-09-30,2012-11-02 09:22:33+00:00,-34200000.0,18700000.0,,,,78300000.0,943600000.0,11800000.0,-501200000.0,,,,-1093300000.0,715900000.0,-65200000.0,,,100000.0,-1093300000.0,715900000.0,-65100000.0,-430700000.0,305300000.0,305300000.0,,33700000.0,-698500000.0,,-192100000.0,-765500000.0,-30500000.0,-8200000.0,-194500000.0,,602500000.0,
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2013.0,Q1TTM,2011-10-01,2012-09-30,,-383500000.0,65900000.0,,,,317900000.0,-393600000.0,-5900000.0,-326700000.0,250000000.0,5700000.0,,268200000.0,-1922600000.0,1516800000.0,,,12000000.0,268200000.0,-1922600000.0,1528800000.0,-131500000.0,1391100000.0,1391100000.0,,68600000.0,1462900000.0,-16400000.0,-754100000.0,-4783900000.0,-137200000.0,-9700000.0,-686600000.0,,3720400000.0,71600000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2014.0,FY,2013-07-01,2014-06-30,2016-08-05 15:09:42+00:00,-143600000.0,94400000.0,,821500000.0,5500000.0,266600000.0,2562200000.0,8000000.0,-181400000.0,194200000.0,2173000000.0,,-2373100000.0,903800000.0,1777000000.0,14900000.0,-90500000.0,44400000.0,-2358200000.0,813300000.0,1821400000.0,284500000.0,1515900000.0,1515900000.0,,81500000.0,-2939600000.0,0.0,-883100000.0,-3414900000.0,-159800000.0,-4400000.0,-667300000.0,-245900000.0,2059500000.0,400000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2014.0,Q4,2014-04-01,2014-06-30,,3284100000.0,24600000.0,,821500000.0,5500000.0,19500000.0,2537800000.0,10300000.0,217300000.0,36600000.0,2139100000.0,,-5308900000.0,5081800000.0,560300000.0,14900000.0,-90000000.0,44200000.0,-5294000000.0,4991800000.0,604500000.0,312600000.0,288800000.0,288800000.0,,10100000.0,-7043500000.0,-100000.0,-231100000.0,-1333100000.0,3000000.0,244200000.0,-208300000.0,-245900000.0,590100000.0,
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2014.0,Q3YTD,2013-07-01,2014-03-31,2014-05-01 16:01:05+00:00,-3427700000.0,69800000.0,,,,247100000.0,24400000.0,-2300000.0,-398700000.0,157600000.0,33900000.0,,2935800000.0,-4178000000.0,1216700000.0,,-500000.0,200000.0,2935800000.0,-4178500000.0,1216900000.0,-28100000.0,1227100000.0,1227100000.0,,71400000.0,4103900000.0,100000.0,-652000000.0,-2081800000.0,-162800000.0,-248600000.0,-459000000.0,,1469400000.0,400000.0
