company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxliabilities,currentemployeebenefitliabilities,dividendspayable,goodwill,intangibleassets,longtermdebt,longterminvestments,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxliabilities,noncurrentnotereceivables,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2012.0,Q3,,2012-03-31,2012-05-04 12:59:31+00:00,137700000.0,1372700000.0,930500000.0,359700000.0,1665100000.0,,548100000.0,343500000.0,97200000.0,517900000.0,190100000.0,3163700000.0,723100000.0,17300000.0,96800000.0,710200000.0,474700000.0,418500000.0,127100000.0,30480800000.0,29207000000.0,6900000.0,,1001700000.0,585100000.0,12371500000.0,,28000000.0,39376100000.0,6456600000.0,33553500000.0,31423900000.0,6456600000.0,6456600000.0,32919500000.0,39376100000.0,5112400000.0,1495600000.0,0.0,-6822700000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2012.0,Q2,,2011-12-31,2012-02-07 16:10:28+00:00,137300000.0,1353900000.0,963000000.0,339500000.0,1331300000.0,,543100000.0,325300000.0,45100000.0,447400000.0,189200000.0,3130000000.0,731500000.0,25500000.0,98700000.0,707900000.0,464400000.0,409300000.0,125200000.0,24008900000.0,22690200000.0,9100000.0,,964000000.0,605300000.0,12112600000.0,,23900000.0,32484400000.0,6182400000.0,26727100000.0,24797500000.0,6182400000.0,6182400000.0,26302000000.0,32484400000.0,5049400000.0,1504500000.0,0.0,-6812800000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2012.0,Q1,,2011-09-30,2011-11-04 12:01:04+00:00,123000000.0,1236900000.0,869900000.0,406500000.0,1248900000.0,,530600000.0,325500000.0,84100000.0,384400000.0,172300000.0,2997500000.0,686700000.0,26000000.0,99700000.0,708300000.0,465700000.0,415400000.0,124800000.0,19940000000.0,18552600000.0,9100000.0,,949200000.0,582100000.0,11930700000.0,,19100000.0,28020200000.0,6019200000.0,22454000000.0,20511800000.0,6019200000.0,6019200000.0,22001000000.0,28020200000.0,4857900000.0,1489200000.0,0.0,-6848600000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2013.0,FY,,2013-06-30,2014-08-08 13:50:03+00:00,156500000.0,1595300000.0,1178300000.0,15400000.0,1699100000.0,,520800000.0,314600000.0,39000000.0,631300000.0,206700000.0,3039200000.0,643200000.0,14700000.0,314000000.0,728600000.0,493200000.0,234400000.0,138700000.0,22875400000.0,21956300000.0,16700000.0,250100000.0,1189900000.0,603100000.0,13020300000.0,0.0,28000000.0,32268100000.0,6189900000.0,26214500000.0,24732800000.0,6189900000.0,6189900000.0,26078200000.0,32268100000.0,5325000000.0,1345400000.0,0.0,-7366600000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2013.0,Q3,,2013-03-31,2013-05-03 12:02:06+00:00,149700000.0,1723600000.0,1137100000.0,209300000.0,1647700000.0,,515100000.0,324500000.0,85200000.0,511400000.0,207200000.0,3068500000.0,644400000.0,15300000.0,77000000.0,716700000.0,488900000.0,383500000.0,136700000.0,31029300000.0,29703400000.0,0.0,0.0,1089800000.0,599000000.0,13003600000.0,,32600000.0,40166300000.0,6561100000.0,34433200000.0,32118500000.0,6561100000.0,6561100000.0,33605200000.0,40166300000.0,5016400000.0,1486700000.0,0.0,-7166900000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2013.0,Q2,,2012-12-31,2013-02-06 12:41:25+00:00,141400000.0,1604100000.0,1163600000.0,314200000.0,1390900000.0,,503700000.0,298400000.0,25900000.0,524500000.0,206500000.0,3100700000.0,670600000.0,15800000.0,82400000.0,712900000.0,484600000.0,385700000.0,135600000.0,24513500000.0,23064700000.0,0.0,13500000.0,1075400000.0,610100000.0,12732000000.0,,43900000.0,33330000000.0,6395300000.0,27552400000.0,25438500000.0,6395300000.0,6395300000.0,26934700000.0,33330000000.0,5064700000.0,1496200000.0,0.0,-7154600000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2013.0,Q1,,2012-09-30,2012-11-02 09:22:33+00:00,138800000.0,1463400000.0,1044900000.0,349400000.0,1117400000.0,,540700000.0,298900000.0,95000000.0,411900000.0,187900000.0,3088800000.0,683800000.0,16300000.0,522400000.0,703900000.0,466000000.0,411200000.0,130700000.0,21223700000.0,19701300000.0,132400000.0,472400000.0,1041900000.0,606800000.0,12552000000.0,,35700000.0,30144100000.0,6292700000.0,23972600000.0,22351100000.0,6292700000.0,6292700000.0,23851400000.0,30144100000.0,5467600000.0,1500300000.0,0.0,-7149400000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2014.0,FY,,2014-06-30,2015-08-07 14:22:14+00:00,152100000.0,1498800000.0,1186800000.0,178200000.0,1584000000.0,,609100000.0,237100000.0,19700000.0,607100000.0,226900000.0,1883500000.0,491000000.0,11500000.0,54100000.0,667100000.0,375200000.0,215900000.0,155400000.0,19947800000.0,18963400000.0,2430200000.0,601500000.0,1315700000.0,619400000.0,13632900000.0,2173000000.0,2032200000.0,32059800000.0,6670200000.0,27493000000.0,24167600000.0,6670200000.0,6670200000.0,25389600000.0,32059800000.0,3899700000.0,1222000000.0,0.0,-7750000000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2014.0,Q3,,2014-03-31,2014-05-01 16:01:05+00:00,145600000.0,1835200000.0,1212700000.0,41000000.0,1671000000.0,,577500000.0,336200000.0,95900000.0,568500000.0,227000000.0,3102000000.0,636200000.0,12100000.0,54300000.0,767500000.0,509200000.0,253300000.0,148900000.0,27003500000.0,25992300000.0,0.0,0.0,1355000000.0,627600000.0,13575100000.0,,22900000.0,36596500000.0,6616100000.0,30532600000.0,28578200000.0,6616100000.0,6616100000.0,29980400000.0,36596500000.0,5296400000.0,1402200000.0,0.0,-7577500000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2014.0,Q2,,2013-12-31,2014-02-05 14:38:57+00:00,140600000.0,1730400000.0,1193900000.0,10700000.0,1267100000.0,,538400000.0,302000000.0,15400000.0,560800000.0,226700000.0,3108600000.0,644500000.0,12600000.0,59900000.0,739300000.0,496500000.0,285600000.0,147500000.0,29281100000.0,28205600000.0,,0.0,1320900000.0,623600000.0,13285000000.0,,22500000.0,38321800000.0,6258500000.0,32301100000.0,30645000000.0,6258500000.0,6258500000.0,32063300000.0,38321800000.0,5281400000.0,1418300000.0,0.0,-7575600000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2014.0,Q1,,2013-09-30,2013-11-01 13:32:42+00:00,148900000.0,1585800000.0,1169700000.0,70500000.0,1149000000.0,,500700000.0,302900000.0,98400000.0,438000000.0,205600000.0,3095700000.0,639100000.0,14200000.0,2549000000.0,735200000.0,490700000.0,271500000.0,140000000.0,17759100000.0,16718000000.0,,340900000.0,1286500000.0,612700000.0,13139300000.0,2477000000.0,541900000.0,29481300000.0,6192800000.0,21035800000.0,21899400000.0,6192800000.0,6192800000.0,23288500000.0,29481300000.0,7710300000.0,1389100000.0,0.0,-7517700000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2015.0,FY,,2015-06-30,2016-08-05 15:09:42+00:00,194500000.0,1546900000.0,1159200000.0,-260600000.0,1639300000.0,,727200000.0,228600000.0,27200000.0,627300000.0,226400000.0,1793500000.0,503200000.0,9200000.0,28900000.0,672700000.0,362700000.0,172100000.0,32200000.0,25596400000.0,24650500000.0,,,1270800000.0,644300000.0,13460300000.0,,26600000.0,33110500000.0,4808500000.0,28809200000.0,27113700000.0,4808500000.0,4808500000.0,28302000000.0,33110500000.0,3628600000.0,1188300000.0,0.0,-9118400000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2015.0,Q3,,2015-03-31,2015-05-06 13:46:49+00:00,130800000.0,1580700000.0,1238200000.0,-137000000.0,1808600000.0,,678100000.0,241500000.0,56800000.0,490300000.0,228800000.0,1785500000.0,498300000.0,9700000.0,29200000.0,646000000.0,355300000.0,228000000.0,31300000.0,29376600000.0,28328300000.0,0.0,0.0,1324200000.0,621500000.0,13348300000.0,0.0,26900000.0,37107300000.0,5178100000.0,32792800000.0,30714700000.0,5178100000.0,5178100000.0,31929200000.0,37107300000.0,3668500000.0,1214500000.0,0.0,-8711300000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2015.0,Q2,,2014-12-31,2015-02-05 14:03:33+00:00,136400000.0,1595600000.0,1163900000.0,-114700000.0,1850800000.0,,648000000.0,232800000.0,41200000.0,502800000.0,232000000.0,1833400000.0,499300000.0,10300000.0,46300000.0,650300000.0,362700000.0,238100000.0,32000000.0,35567700000.0,34461100000.0,0.0,0.0,1325800000.0,629600000.0,13090200000.0,0.0,101900000.0,43503100000.0,5492200000.0,39116000000.0,36770200000.0,5492200000.0,5492200000.0,38010900000.0,43503100000.0,3736800000.0,1240700000.0,0.0,-8131300000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2015.0,Q1,,2014-09-30,2014-10-30 15:46:14+00:00,146900000.0,1390300000.0,1127400000.0,-74100000.0,2175700000.0,,629300000.0,232700000.0,115300000.0,436100000.0,228600000.0,1857600000.0,500400000.0,10900000.0,46600000.0,650700000.0,363700000.0,230200000.0,32700000.0,19965800000.0,18935300000.0,0.0,0.0,1326700000.0,616700000.0,12990000000.0,1937000000.0,2261600000.0,30208100000.0,5827300000.0,25793400000.0,23159300000.0,5827300000.0,5827300000.0,24380800000.0,30208100000.0,3764000000.0,1221500000.0,0.0,-7717900000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2016.0,FY,,2016-06-30,2017-08-04 16:22:32+00:00,152300000.0,1742800000.0,1246800000.0,-215100000.0,3191100000.0,,832000000.0,233200000.0,28200000.0,616700000.0,238400000.0,1682000000.0,534200000.0,2007700000.0,,685000000.0,381100000.0,251100000.0,27100000.0,34566500000.0,33331800000.0,,,1241300000.0,701100000.0,14003300000.0,,,43670000000.0,4481600000.0,39500400000.0,35847400000.0,4481600000.0,4481600000.0,39188400000.0,43670000000.0,3484600000.0,3341000000.0,0.0,-10138600000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2016.0,Q3,,2016-03-31,2016-05-05 11:51:57+00:00,158400000.0,2074400000.0,1344700000.0,-160000000.0,2941400000.0,,799700000.0,243900000.0,68600000.0,514700000.0,238800000.0,1689300000.0,513900000.0,2007700000.0,7800000.0,668800000.0,375200000.0,281600000.0,27500000.0,41779500000.0,40681300000.0,,,1399300000.0,707500000.0,13957200000.0,,23700000.0,51125600000.0,4503200000.0,46819000000.0,43250400000.0,4503200000.0,4503200000.0,46622400000.0,51125600000.0,3637800000.0,3372000000.0,0.0,-10093700000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2016.0,Q2,,2015-12-31,2016-02-03 12:28:57+00:00,138700000.0,1634200000.0,1121800000.0,-379100000.0,2794900000.0,,758600000.0,215200000.0,23400000.0,491700000.0,239600000.0,1671200000.0,495300000.0,1994800000.0,21000000.0,679600000.0,362900000.0,192000000.0,31300000.0,31203200000.0,30237700000.0,,,1341900000.0,675500000.0,13666300000.0,,26900000.0,39899500000.0,4206200000.0,35659200000.0,32468100000.0,4206200000.0,4206200000.0,35693300000.0,39899500000.0,3560700000.0,3225200000.0,0.0,-9839600000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2016.0,Q1,,2015-09-30,2015-11-05 12:03:30+00:00,146500000.0,1565200000.0,1252200000.0,-247400000.0,3184700000.0,,723500000.0,218100000.0,99000000.0,405600000.0,225700000.0,1684600000.0,476200000.0,1995200000.0,21300000.0,680300000.0,356700000.0,162900000.0,32600000.0,25399000000.0,24240200000.0,,,1309200000.0,648000000.0,13568600000.0,,27200000.0,34380300000.0,4630200000.0,30176100000.0,26587300000.0,4630200000.0,4630200000.0,29750100000.0,34380300000.0,3523900000.0,3162800000.0,0.0,-9414500000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2017.0,FY,,2017-06-30,2018-08-03 16:50:24+00:00,149700000.0,1703600000.0,1381900000.0,-379200000.0,2780400000.0,,931700000.0,232900000.0,49000000.0,562500000.0,250500000.0,1741000000.0,620200000.0,2002400000.0,,779900000.0,391400000.0,163100000.0,28000000.0,28174700000.0,27189400000.0,,,1352200000.0,830200000.0,14728200000.0,,,37180000000.0,3977000000.0,32658700000.0,29815900000.0,3977000000.0,3977000000.0,33203000000.0,37180000000.0,3741400000.0,3387100000.0,0.0,-11303700000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2017.0,Q3,,2017-03-31,2017-05-04 14:35:22+00:00,126500000.0,1811500000.0,1336200000.0,-513200000.0,2995500000.0,0.0,897400000.0,227200000.0,133800000.0,527100000.0,251000000.0,1726700000.0,594800000.0,2002500000.0,,750600000.0,386800000.0,108900000.0,27000000.0,34707400000.0,33816700000.0,,,1242400000.0,836100000.0,14717700000.0,,,43855900000.0,4103100000.0,39514400000.0,36418500000.0,4103100000.0,4103100000.0,39752800000.0,43855900000.0,3590900000.0,3334300000.0,0.0,-10998800000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2017.0,Q2,,2016-12-31,2017-02-01 16:20:28+00:00,137400000.0,1839500000.0,1420300000.0,-566700000.0,2705200000.0,0.0,848100000.0,215400000.0,82700000.0,444700000.0,253200000.0,1652900000.0,552400000.0,2002500000.0,,733200000.0,369800000.0,85100000.0,24600000.0,31263400000.0,30402600000.0,,,1228200000.0,770600000.0,14384700000.0,,,39999400000.0,3815100000.0,35808100000.0,32956300000.0,3815100000.0,3815100000.0,36184300000.0,39999400000.0,3458100000.0,3228000000.0,0.0,-10851000000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2017.0,Q1,,2016-09-30,2016-11-03 15:42:56+00:00,117800000.0,1620600000.0,1279600000.0,-246400000.0,2776600000.0,,814300000.0,220600000.0,101700000.0,413200000.0,237300000.0,1698500000.0,553800000.0,2007700000.0,7800000.0,701000000.0,381800000.0,244500000.0,26600000.0,25686000000.0,24349100000.0,,,1225500000.0,734000000.0,14130200000.0,,41000000.0,34337400000.0,4250100000.0,30124200000.0,26719300000.0,4250100000.0,4250100000.0,30087300000.0,34337400000.0,3512200000.0,3368000000.0,0.0,-10448000000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2018.0,FY,,2018-06-30,2019-08-09 16:04:22+00:00,135400000.0,1984200000.0,1547600000.0,-679800000.0,2170000000.0,,1078700000.0,225700000.0,43900000.0,667700000.0,298900000.0,2243500000.0,886400000.0,2002400000.0,,793700000.0,448100000.0,522000000.0,25500000.0,27669100000.0,27493500000.0,,0.0,3076700000.0,728000000.0,16546600000.0,,,38849100000.0,4735900000.0,31823300000.0,30412700000.0,4735900000.0,4735900000.0,34113200000.0,38849100000.0,6232100000.0,3700500000.0,0.0,-12209600000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2018.0,Q3,,2018-03-31,2018-05-04 10:30:40+00:00,105700000.0,2043400000.0,1505300000.0,-638800000.0,2293600000.0,0.0,1028000000.0,235400000.0,80200000.0,595800000.0,275100000.0,2263300000.0,875300000.0,2002400000.0,,794600000.0,391400000.0,105500000.0,27300000.0,34377000000.0,33943700000.0,,,1391000000.0,795800000.0,15466100000.0,,,44065500000.0,4029200000.0,38714000000.0,36741200000.0,4029200000.0,4029200000.0,40036300000.0,44065500000.0,4556900000.0,3295100000.0,0.0,-11826100000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2018.0,Q2,,2017-12-31,2018-02-01 16:21:30+00:00,136800000.0,2045500000.0,1583900000.0,-432600000.0,1773400000.0,0.0,967400000.0,227500000.0,22800000.0,496600000.0,275200000.0,2164300000.0,832700000.0,2002400000.0,,799900000.0,387600000.0,148600000.0,27400000.0,35531100000.0,34508100000.0,,0.0,1371200000.0,824800000.0,15060100000.0,,,44545500000.0,3931200000.0,39350000000.0,37250900000.0,3931200000.0,3931200000.0,40614300000.0,44545500000.0,4395600000.0,3363400000.0,0.0,-11663700000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2018.0,Q1,,2017-09-30,2017-11-02 16:57:30+00:00,112600000.0,1788700000.0,1440400000.0,-344600000.0,2363600000.0,0.0,933700000.0,230500000.0,87000000.0,441100000.0,249000000.0,1757300000.0,687300000.0,2002100000.0,,800400000.0,387500000.0,196000000.0,27300000.0,26850300000.0,25596600000.0,,129400000.0,1386200000.0,835500000.0,14872400000.0,,-129300000.0,35661100000.0,3953400000.0,31002600000.0,28286600000.0,3953400000.0,3953400000.0,31707700000.0,35661100000.0,3858100000.0,3421100000.0,0.0,-11508100000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2019.0,FY,,2019-06-30,2020-05-01 15:49:44+00:00,125500000.0,2439300000.0,1759000000.0,-257300000.0,1949200000.0,0.0,1247100000.0,220700000.0,54800000.0,721100000.0,340100000.0,2323000000.0,1071500000.0,2002200000.0,,764200000.0,399300000.0,659900000.0,23800000.0,29943300000.0,29144500000.0,,262000000.0,3362900000.0,798700000.0,17500600000.0,0.0,10500000.0,41887700000.0,5399900000.0,34342300000.0,32627700000.0,5399900000.0,5399900000.0,36487800000.0,41887700000.0,6781200000.0,3860100000.0,0.0,-13090500000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2019.0,Q3,,2019-03-31,2019-05-03 11:48:54+00:00,156300000.0,2485200000.0,1678700000.0,-411900000.0,1826200000.0,0.0,1204100000.0,228300000.0,99700000.0,607400000.0,340000000.0,2316100000.0,1062900000.0,2002300000.0,,765800000.0,406200000.0,615800000.0,25600000.0,36612600000.0,36055600000.0,,,3101900000.0,759800000.0,17368600000.0,,,48196300000.0,5246200000.0,40924000000.0,39166000000.0,5246200000.0,5246200000.0,42950100000.0,48196300000.0,6506500000.0,3784100000.0,0.0,-12914600000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2019.0,Q2,,2018-12-31,2019-01-31 14:32:17+00:00,151300000.0,2638100000.0,2057800000.0,-615000000.0,2785600000.0,0.0,1140000000.0,224000000.0,29400000.0,445100000.0,341000000.0,2321400000.0,926700000.0,2002300000.0,,772700000.0,410200000.0,580500000.0,25200000.0,26258900000.0,25842300000.0,,,3077700000.0,752500000.0,16959100000.0,1206000000.0,,38806300000.0,4763900000.0,31682600000.0,30296900000.0,4763900000.0,4763900000.0,34042400000.0,38806300000.0,6351000000.0,3745500000.0,0.0,-12720200000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2019.0,Q1,,2018-09-30,2018-11-01 16:53:24+00:00,131800000.0,2216400000.0,1603500000.0,-740100000.0,1490300000.0,0.0,1099000000.0,229000000.0,75400000.0,446900000.0,298800000.0,2325000000.0,917200000.0,2002400000.0,,787700000.0,428600000.0,533200000.0,25200000.0,26249200000.0,25798900000.0,,453000000.0,3405700000.0,736400000.0,16741100000.0,,,37416700000.0,4678800000.0,29955900000.0,29037300000.0,4678800000.0,4678800000.0,32737900000.0,37416700000.0,6673100000.0,3700600000.0,0.0,-12421200000.0
