company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othergains,otherincome,otheroperatingexpenses,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
CF Industries Holdings Inc,CF,,1324404,2009.0,Q1,2009-01-01,2009-03-31,2010-05-07 16:34:16+00:00,1.29,1.29,0.1,1.28,41200000.0,83000000.0,83000000.0,62700000.0,20300000.0,518300000.0,680600000.0,,,-700000.0,300000.0,,,38600000.0,518300000.0,162300000.0,400000.0,1300000.0,38600000.0,123700000.0,1200000.0,124900000.0,680600000.0,48600000.0,48400000.0,49100000.0
CF Industries Holdings Inc,CF,,1324404,2010.0,Q4,2010-10-01,2010-12-31,,3.25,3.25,0.1,3.22,169300000.0,226700000.0,226700000.0,200300000.0,26400000.0,753700000.0,1237600000.0,,,11000000.0,200000.0,-3400000.0,3700000.0,48600000.0,753700000.0,483900000.0,50700000.0,500000.0,48900000.0,435000000.0,-50000000.0,385000000.0,1237600000.0,64700000.0,64700000.0,65400000.0
CF Industries Holdings Inc,CF,,1324404,2010.0,FY,2010-01-01,2010-12-31,2013-02-27 16:19:44+00:00,5.4,5.4,0.4,5.34,273700000.0,440700000.0,440700000.0,349200000.0,91500000.0,2785500000.0,3965000000.0,,,26700000.0,28800000.0,-10600000.0,21600000.0,272800000.0,2785500000.0,1179500000.0,238300000.0,1500000.0,283800000.0,895700000.0,-208000000.0,687700000.0,3965000000.0,64700000.0,64700000.0,65400000.0
CF Industries Holdings Inc,CF,,1324404,2010.0,Q3YTD,2010-01-01,2010-09-30,,2.15,2.15,0.3,2.12,104400000.0,214000000.0,214000000.0,148900000.0,65100000.0,2031800000.0,2727400000.0,,,15700000.0,28600000.0,-7200000.0,17900000.0,224200000.0,2031800000.0,695600000.0,187600000.0,1000000.0,234900000.0,460700000.0,-158000000.0,302700000.0,2727400000.0,70900000.0,71100000.0,71900000.0
CF Industries Holdings Inc,CF,,1324404,2010.0,Q3TTM,2009-10-01,2010-09-30,,3.21,3.21,0.4,3.15,130300000.0,271300000.0,271300000.0,200300000.0,71000000.0,2412400000.0,3234100000.0,,,15400000.0,41000000.0,-7200000.0,17900000.0,279200000.0,2412400000.0,821700000.0,188000000.0,1400000.0,289900000.0,531800000.0,-145600000.0,386200000.0,3234100000.0,70900000.0,71100000.0,71900000.0
CF Industries Holdings Inc,CF,,1324404,2010.0,Q3,2010-07-01,2010-09-30,2011-11-07 17:13:07+00:00,0.68,0.68,0.1,0.67,18900000.0,71200000.0,71200000.0,48200000.0,23000000.0,747300000.0,917100000.0,,,10800000.0,500000.0,-5700000.0,8600000.0,30100000.0,747300000.0,169800000.0,58300000.0,300000.0,33000000.0,136800000.0,-57500000.0,79300000.0,917100000.0,70900000.0,71100000.0,71900000.0
CF Industries Holdings Inc,CF,,1324404,2010.0,Q2YTD,2010-01-01,2010-06-30,,1.47,1.47,0.2,1.45,85500000.0,142800000.0,142800000.0,100700000.0,42100000.0,1284500000.0,1810300000.0,,,4900000.0,28100000.0,-1500000.0,9300000.0,194100000.0,1284500000.0,525800000.0,129300000.0,700000.0,201900000.0,323900000.0,-100500000.0,223400000.0,1810300000.0,67400000.0,67400000.0,68200000.0
CF Industries Holdings Inc,CF,,1324404,2010.0,Q2TTM,2009-07-01,2010-06-30,,3.32,3.32,0.4,3.26,143500000.0,260100000.0,260100000.0,190600000.0,69500000.0,1971200000.0,2747100000.0,,,5200000.0,40500000.0,-1500000.0,9300000.0,283300000.0,1971200000.0,775900000.0,130100000.0,3200000.0,291100000.0,484800000.0,-86400000.0,398400000.0,2747100000.0,67400000.0,67400000.0,68200000.0
CF Industries Holdings Inc,CF,,1324404,2010.0,Q2,2010-04-01,2010-06-30,2011-08-05 15:15:06+00:00,1.56,1.56,0.1,1.54,89900000.0,136600000.0,136600000.0,105100000.0,31500000.0,911100000.0,1307900000.0,,,4800000.0,-200000.0,-1500000.0,9300000.0,38600000.0,911100000.0,396800000.0,128900000.0,400000.0,46400000.0,350400000.0,-128700000.0,221700000.0,1307900000.0,67400000.0,67400000.0,68200000.0
CF Industries Holdings Inc,CF,,1324404,2010.0,Q1TTM,2009-04-01,2010-03-31,,6.16,6.16,0.4,6.05,200400000.0,371700000.0,371700000.0,298500000.0,73200000.0,1624100000.0,2430200000.0,,,-300000.0,40800000.0,,,276500000.0,1624100000.0,806100000.0,1500000.0,3500000.0,276500000.0,529600000.0,42800000.0,572400000.0,2430200000.0,48900000.0,48600000.0,48600000.0
CF Industries Holdings Inc,CF,,1324404,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 11:19:03+00:00,-0.09,-0.09,0.1,-0.09,-4400000.0,6200000.0,6200000.0,-4400000.0,10600000.0,373400000.0,502400000.0,,,100000.0,28300000.0,,,155500000.0,373400000.0,129000000.0,400000.0,300000.0,155500000.0,-26500000.0,28200000.0,1700000.0,502400000.0,48900000.0,48600000.0,48600000.0
CF Industries Holdings Inc,CF,,1324404,2011.0,Q4,2011-10-01,2011-12-31,,6.65,6.65,0.4,6.59,301800000.0,502200000.0,502200000.0,438900000.0,63300000.0,853200000.0,1718400000.0,,,6900000.0,,-9500000.0,200000.0,45400000.0,853200000.0,865200000.0,32200000.0,200000.0,36100000.0,829100000.0,-32000000.0,797100000.0,1718400000.0,69400000.0,69400000.0,70000000.0
CF Industries Holdings Inc,CF,,1324404,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 16:15:29+00:00,22.18,22.18,1.0,21.98,926500000.0,1761000000.0,1761000000.0,1539200000.0,221800000.0,3202300000.0,6097900000.0,,,41900000.0,600000.0,-50200000.0,4400000.0,150900000.0,3202300000.0,2895600000.0,147200000.0,1700000.0,105100000.0,2790500000.0,-144900000.0,2645600000.0,6097900000.0,69400000.0,69400000.0,70000000.0
CF Industries Holdings Inc,CF,,1324404,2011.0,Q3YTD,2011-01-01,2011-09-30,,15.53,15.53,0.6,15.39,624700000.0,1258800000.0,1258800000.0,1100300000.0,158500000.0,2349100000.0,4379500000.0,,,35000000.0,600000.0,-40700000.0,4200000.0,105500000.0,2349100000.0,2030400000.0,115000000.0,1500000.0,69000000.0,1961400000.0,-112900000.0,1848500000.0,4379500000.0,69400000.0,69400000.0,69900000.0
CF Industries Holdings Inc,CF,,1324404,2011.0,Q3TTM,2010-10-01,2011-09-30,,18.78,18.78,0.7,18.61,794000000.0,1485500000.0,1485500000.0,1300600000.0,184900000.0,3102800000.0,5617100000.0,,,46000000.0,800000.0,-44100000.0,7900000.0,154100000.0,3102800000.0,2514300000.0,165700000.0,2000000.0,117900000.0,2396400000.0,-162900000.0,2233500000.0,5617100000.0,69400000.0,69400000.0,69900000.0
CF Industries Holdings Inc,CF,,1324404,2011.0,Q3,2011-07-01,2011-09-30,2012-11-06 15:33:51+00:00,4.77,4.77,0.4,4.73,184900000.0,382400000.0,382400000.0,330900000.0,51500000.0,765800000.0,1403800000.0,,,16700000.0,100000.0,-15000000.0,800000.0,69900000.0,765800000.0,638000000.0,32100000.0,300000.0,55700000.0,582300000.0,-31700000.0,550600000.0,1403800000.0,69400000.0,69400000.0,69900000.0
CF Industries Holdings Inc,CF,,1324404,2011.0,Q2YTD,2011-01-01,2011-06-30,,10.76,10.76,0.2,10.66,439800000.0,876400000.0,876400000.0,769400000.0,107000000.0,1583300000.0,2975700000.0,,,18300000.0,500000.0,-25700000.0,3400000.0,35600000.0,1583300000.0,1392400000.0,82900000.0,1200000.0,13300000.0,1379100000.0,-81200000.0,1297900000.0,2975700000.0,71600000.0,71600000.0,72200000.0
CF Industries Holdings Inc,CF,,1324404,2011.0,Q2TTM,2010-07-01,2011-06-30,,14.69,14.69,0.4,14.55,628000000.0,1174300000.0,1174300000.0,1017900000.0,156400000.0,3084300000.0,5130400000.0,,,40100000.0,1200000.0,-34800000.0,15700000.0,114300000.0,3084300000.0,2046100000.0,191900000.0,2000000.0,95200000.0,1950900000.0,-188700000.0,1762200000.0,5130400000.0,71600000.0,71600000.0,72200000.0
CF Industries Holdings Inc,CF,,1324404,2011.0,Q2,2011-04-01,2011-06-30,2012-08-07 15:29:30+00:00,6.81,6.81,0.1,6.75,281000000.0,543800000.0,543800000.0,487400000.0,56400000.0,934300000.0,1801700000.0,,,9800000.0,200000.0,-14200000.0,1300000.0,35600000.0,934300000.0,867400000.0,30800000.0,900000.0,22700000.0,844700000.0,-29700000.0,815000000.0,1801700000.0,71600000.0,71600000.0,72200000.0
CF Industries Holdings Inc,CF,,1324404,2011.0,Q1TTM,2010-04-01,2011-03-31,,9.44,9.44,0.4,9.34,436900000.0,767100000.0,767100000.0,635600000.0,131500000.0,3061100000.0,4636600000.0,,,35100000.0,800000.0,-22100000.0,23700000.0,117300000.0,3061100000.0,1575500000.0,290000000.0,1500000.0,118900000.0,1456600000.0,-287700000.0,1168900000.0,4636600000.0,71400000.0,71300000.0,72100000.0
CF Industries Holdings Inc,CF,,1324404,2011.0,Q1,2011-01-01,2011-03-31,2012-05-04 16:10:58+00:00,3.95,3.95,0.1,3.91,158800000.0,332600000.0,332600000.0,282000000.0,50600000.0,649000000.0,1174000000.0,,,8500000.0,300000.0,-11500000.0,2100000.0,0.0,649000000.0,525000000.0,52100000.0,300000.0,-9400000.0,534400000.0,-51500000.0,482900000.0,1174000000.0,71400000.0,71300000.0,72100000.0
CF Industries Holdings Inc,CF,,1324404,2012.0,FY,2012-01-01,2012-12-31,2015-02-26 14:49:58+00:00,28.94,28.94,1.6,28.59,964200000.0,1923400000.0,1923400000.0,1848700000.0,74700000.0,2990700000.0,6104000000.0,,,58100000.0,1100000.0,-47000000.0,,200900000.0,2990700000.0,3113300000.0,135300000.0,4300000.0,153900000.0,2959400000.0,-129900000.0,2829500000.0,6104000000.0,63900000.0,63900000.0,64700000.0
CF Industries Holdings Inc,CF,,1324404,2012.0,Q4,2012-10-01,2012-12-31,,7.37,7.37,0.69,7.37,242200000.0,355300000.0,355300000.0,470700000.0,-115400000.0,825200000.0,1481400000.0,,,9300000.0,200000.0,-7500000.0,,47600000.0,825200000.0,656200000.0,30400000.0,2300000.0,40100000.0,616100000.0,-27900000.0,588200000.0,1481400000.0,63900000.0,63900000.0,64700000.0
CF Industries Holdings Inc,CF,,1324404,2012.0,Q3YTD,2012-01-01,2012-09-30,,21.94,21.94,4.62,21.94,722000000.0,1568100000.0,1568100000.0,1378000000.0,190100000.0,2165500000.0,4622600000.0,,,48800000.0,900000.0,-39500000.0,,153300000.0,2165500000.0,2457100000.0,104900000.0,2000000.0,113800000.0,2343300000.0,-102000000.0,2241300000.0,4622600000.0,62700000.0,62800000.0,63500000.0
CF Industries Holdings Inc,CF,,1324404,2012.0,Q3TTM,2011-10-01,2012-09-30,,28.93,28.93,5.33,28.93,1023800000.0,2070300000.0,2070300000.0,1816900000.0,253400000.0,3018700000.0,6341000000.0,,,55700000.0,900000.0,-49000000.0,200000.0,198700000.0,3018700000.0,3322300000.0,137100000.0,2200000.0,149900000.0,3172400000.0,-134000000.0,3038400000.0,6341000000.0,62700000.0,62800000.0,63500000.0
CF Industries Holdings Inc,CF,,1324404,2012.0,Q3,2012-07-01,2012-09-30,2013-11-05 13:50:13+00:00,6.43,6.43,0.4,6.35,206000000.0,458100000.0,458100000.0,403300000.0,54800000.0,657400000.0,1359400000.0,,,23900000.0,200000.0,-10200000.0,,45100000.0,657400000.0,702000000.0,28700000.0,1600000.0,34900000.0,667100000.0,-26900000.0,640200000.0,1359400000.0,62700000.0,62800000.0,63500000.0
CF Industries Holdings Inc,CF,,1324404,2012.0,Q2YTD,2012-01-01,2012-06-30,,15.16,15.16,3.82,15.16,516000000.0,1110000000.0,1110000000.0,974700000.0,135300000.0,1508100000.0,3263200000.0,,,24900000.0,700000.0,-29300000.0,,108200000.0,1508100000.0,1755100000.0,76200000.0,400000.0,78900000.0,1676200000.0,-75100000.0,1601100000.0,3263200000.0,64400000.0,64300000.0,65200000.0
CF Industries Holdings Inc,CF,,1324404,2012.0,Q2TTM,2011-07-01,2012-06-30,,27.13,27.13,6.49,27.13,1002700000.0,1994600000.0,1994600000.0,1744500000.0,250100000.0,3127100000.0,6385400000.0,,,48500000.0,800000.0,-53800000.0,1000000.0,223500000.0,3127100000.0,3258300000.0,140500000.0,900000.0,170700000.0,3087600000.0,-138800000.0,2948800000.0,6385400000.0,64400000.0,64300000.0,65200000.0
CF Industries Holdings Inc,CF,,1324404,2012.0,Q2,2012-04-01,2012-06-30,2013-08-07 13:35:20+00:00,9.42,9.42,0.4,9.31,309200000.0,678300000.0,678300000.0,606300000.0,72000000.0,692300000.0,1735600000.0,,,27200000.0,600000.0,-13800000.0,,52100000.0,692300000.0,1043300000.0,45300000.0,,38300000.0,1005000000.0,-44700000.0,960300000.0,1735600000.0,64400000.0,64300000.0,65200000.0
CF Industries Holdings Inc,CF,,1324404,2012.0,Q1TTM,2011-04-01,2012-03-31,,23.85,23.85,1.3,23.61,974500000.0,1860100000.0,1860100000.0,1625600000.0,234500000.0,3369100000.0,6451500000.0,,,31100000.0,400000.0,-54200000.0,2300000.0,207000000.0,3369100000.0,3082400000.0,126000000.0,1800000.0,155100000.0,2927300000.0,-123800000.0,2803500000.0,6451500000.0,65600000.0,65500000.0,66500000.0
CF Industries Holdings Inc,CF,,1324404,2012.0,Q1,2012-01-01,2012-03-31,2013-05-09 16:33:47+00:00,5.62,5.62,0.4,5.54,206800000.0,431700000.0,431700000.0,368400000.0,63300000.0,815800000.0,1527600000.0,,,-2300000.0,100000.0,-15500000.0,,56100000.0,815800000.0,711800000.0,30900000.0,400000.0,40600000.0,671200000.0,-30400000.0,640800000.0,1527600000.0,65600000.0,65500000.0,66500000.0
CF Industries Holdings Inc,CF,,1324404,2013.0,FY,2013-01-01,2013-12-31,2016-02-25 14:33:55+00:00,4.97,4.97,0.44,4.95,686500000.0,1532800000.0,1532800000.0,1464600000.0,68200000.0,2954500000.0,5474700000.0,,,9600000.0,-54500000.0,-41700000.0,0.0,150200000.0,2954500000.0,2520200000.0,152200000.0,4700000.0,108500000.0,2411700000.0,-202000000.0,2209700000.0,5474700000.0,294700000.0,294400000.0,296000000.0
CF Industries Holdings Inc,CF,,1324404,2013.0,Q4,2013-10-01,2013-12-31,,1.11,1.11,0.23,1.11,187200000.0,341400000.0,341400000.0,325800000.0,15600000.0,732500000.0,1326300000.0,,,3400000.0,-400000.0,-9400000.0,,38400000.0,732500000.0,593800000.0,39800000.0,600000.0,29000000.0,564800000.0,-39600000.0,525200000.0,1326300000.0,294700000.0,294400000.0,296000000.0
CF Industries Holdings Inc,CF,,1324404,2013.0,Q3YTD,2013-01-01,2013-09-30,,19.87,19.87,2.38,19.87,499300000.0,1191400000.0,1191400000.0,1138800000.0,52600000.0,2222000000.0,4148400000.0,,,6200000.0,-54100000.0,-32300000.0,,111800000.0,2222000000.0,1926400000.0,112400000.0,4100000.0,79500000.0,1846900000.0,-162400000.0,1684500000.0,4148400000.0,57200000.0,57300000.0,57500000.0
CF Industries Holdings Inc,CF,,1324404,2013.0,Q3TTM,2012-10-01,2013-09-30,,28.09,28.09,3.15,28.09,741500000.0,1546700000.0,1546700000.0,1609500000.0,-62800000.0,3047200000.0,5629800000.0,,,15500000.0,-53900000.0,-39800000.0,,159400000.0,3047200000.0,2582600000.0,142800000.0,6400000.0,119600000.0,2463000000.0,-190300000.0,2272700000.0,5629800000.0,57200000.0,57300000.0,57500000.0
CF Industries Holdings Inc,CF,,1324404,2013.0,Q3,2013-07-01,2013-09-30,2014-11-06 13:00:31+00:00,4.09,4.09,0.4,4.07,109000000.0,243900000.0,243900000.0,234100000.0,9800000.0,710900000.0,1097000000.0,,,7200000.0,300000.0,-11200000.0,,11900000.0,710900000.0,386100000.0,41000000.0,1000000.0,700000.0,385400000.0,-39700000.0,345700000.0,1097000000.0,57200000.0,57300000.0,57500000.0
CF Industries Holdings Inc,CF,,1324404,2013.0,Q2YTD,2013-01-01,2013-06-30,,15.31,15.31,1.6,15.31,390300000.0,947500000.0,947500000.0,904700000.0,42800000.0,1511100000.0,3051400000.0,,,-1000000.0,-54400000.0,-21100000.0,,99900000.0,1511100000.0,1540300000.0,71400000.0,3100000.0,78800000.0,1461500000.0,-122700000.0,1338800000.0,3051400000.0,59100000.0,59100000.0,59500000.0
CF Industries Holdings Inc,CF,,1324404,2013.0,Q2TTM,2012-07-01,2013-06-30,,30.1,30.1,3.11,30.1,838500000.0,1760900000.0,1760900000.0,1778700000.0,-17800000.0,2993700000.0,5892200000.0,,,32200000.0,-54000000.0,-38800000.0,,192600000.0,2993700000.0,2898500000.0,130500000.0,7000000.0,153800000.0,2744700000.0,-177500000.0,2567200000.0,5892200000.0,59100000.0,59100000.0,59500000.0
CF Industries Holdings Inc,CF,,1324404,2013.0,Q2,2013-04-01,2013-06-30,2014-08-07 14:28:24+00:00,8.43,8.43,0.4,8.38,282900000.0,518100000.0,518100000.0,498200000.0,19900000.0,849700000.0,1714900000.0,,,-1700000.0,300000.0,-9500000.0,,41000000.0,849700000.0,865200000.0,32300000.0,1000000.0,31500000.0,833700000.0,-31000000.0,802700000.0,1714900000.0,59100000.0,59100000.0,59500000.0
CF Industries Holdings Inc,CF,,1324404,2013.0,Q1TTM,2012-04-01,2013-03-31,,30.29,30.29,5.29,30.29,864800000.0,1921100000.0,1921100000.0,1886800000.0,34300000.0,2836300000.0,5912900000.0,,,61100000.0,-53700000.0,-43100000.0,,203700000.0,2836300000.0,3076600000.0,143500000.0,6000000.0,160600000.0,2916000000.0,-191200000.0,2724800000.0,5912900000.0,62300000.0,62300000.0,62800000.0
CF Industries Holdings Inc,CF,,1324404,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 12:51:00+00:00,6.53,6.53,0.4,6.47,107400000.0,429400000.0,429400000.0,406500000.0,22900000.0,661400000.0,1336500000.0,,,700000.0,-54700000.0,-11600000.0,,58900000.0,661400000.0,675100000.0,39100000.0,2100000.0,47300000.0,627800000.0,-91700000.0,536100000.0,1336500000.0,62300000.0,62300000.0,62800000.0
CF Industries Holdings Inc,CF,,1324404,2014.0,FY,2014-01-01,2014-12-31,2017-02-23 13:28:58+00:00,5.43,5.43,1.0,5.42,773000000.0,1437000000.0,1437000000.0,1390000000.0,47000000.0,2965000000.0,4743000000.0,,,23000000.0,748000000.0,-43000000.0,0.0,205000000.0,2965000000.0,1778000000.0,178000000.0,1000000.0,162000000.0,1616000000.0,571000000.0,2187000000.0,4743000000.0,256000000.0,255900000.0,256700000.0
CF Industries Holdings Inc,CF,,1324404,2014.0,Q4,2014-10-01,2014-12-31,,0.93,0.93,0.32,0.93,132100000.0,251300000.0,251300000.0,238000000.0,13300000.0,772500000.0,1216300000.0,,,7200000.0,1400000.0,-15700000.0,,44100000.0,772500000.0,443800000.0,40900000.0,300000.0,28400000.0,415400000.0,-39200000.0,376200000.0,1216300000.0,256000000.0,255900000.0,256700000.0
CF Industries Holdings Inc,CF,,1324404,2014.0,Q3,2014-07-01,2014-09-30,2015-11-09 12:13:59+00:00,0.53,0.53,0.3,0.52,70500000.0,140600000.0,140600000.0,130900000.0,9700000.0,620300000.0,921400000.0,,,10600000.0,100000.0,-9400000.0,0.0,63900000.0,620300000.0,301100000.0,46400000.0,200000.0,54500000.0,246600000.0,-46100000.0,200500000.0,921400000.0,247000000.0,248400000.0,249300000.0
CF Industries Holdings Inc,CF,,1324404,2014.0,Q3YTD,2014-01-01,2014-09-30,,4.64,4.64,0.88,4.64,640900000.0,1185700000.0,1185700000.0,1152000000.0,33700000.0,2192500000.0,3526700000.0,,,15800000.0,746600000.0,-27300000.0,,160900000.0,2192500000.0,1334200000.0,137100000.0,700000.0,133600000.0,1200600000.0,610200000.0,1810800000.0,3526700000.0,247000000.0,248400000.0,249300000.0
CF Industries Holdings Inc,CF,,1324404,2014.0,Q3TTM,2013-10-01,2014-09-30,,5.95,5.95,1.15,5.95,828100000.0,1527100000.0,1527100000.0,1477800000.0,49300000.0,2925000000.0,4853000000.0,,,19200000.0,746200000.0,-36700000.0,,199300000.0,2925000000.0,1928000000.0,176900000.0,1300000.0,162600000.0,1765400000.0,570600000.0,2336000000.0,4853000000.0,247000000.0,248400000.0,249300000.0
CF Industries Holdings Inc,CF,,1324404,2014.0,Q2,2014-04-01,2014-06-30,2015-08-06 13:35:38+00:00,1.22,1.22,0.2,1.22,157200000.0,324700000.0,324700000.0,312600000.0,12100000.0,882400000.0,1472700000.0,,,1700000.0,-700000.0,-2100000.0,,61100000.0,882400000.0,590300000.0,50700000.0,300000.0,59000000.0,531300000.0,-51100000.0,480200000.0,1472700000.0,256200000.0,255300000.0,256000000.0
CF Industries Holdings Inc,CF,,1324404,2014.0,Q2YTD,2014-01-01,2014-06-30,,4.0,4.0,0.51,4.0,570400000.0,1045100000.0,1045100000.0,1021100000.0,24000000.0,1572200000.0,2605300000.0,,,5200000.0,746500000.0,-17900000.0,,97000000.0,1572200000.0,1033100000.0,90700000.0,500000.0,79100000.0,954000000.0,656300000.0,1610300000.0,2605300000.0,256200000.0,255300000.0,256000000.0
CF Industries Holdings Inc,CF,,1324404,2014.0,Q2TTM,2013-07-01,2014-06-30,,6.19,6.19,0.94,6.19,866600000.0,1630400000.0,1630400000.0,1581000000.0,49400000.0,3015600000.0,5028600000.0,,,15800000.0,746400000.0,-38500000.0,,147300000.0,3015600000.0,2013000000.0,171500000.0,2100000.0,108800000.0,1904200000.0,577000000.0,2481200000.0,5028600000.0,256200000.0,255300000.0,256000000.0
CF Industries Holdings Inc,CF,,1324404,2014.0,Q1,2014-01-01,2014-03-31,2015-05-07 12:36:34+00:00,12.94,12.94,1.0,12.9,413200000.0,720400000.0,720400000.0,708500000.0,11900000.0,689800000.0,1132600000.0,,,3500000.0,747200000.0,-15800000.0,,35900000.0,689800000.0,442800000.0,40000000.0,200000.0,20100000.0,422700000.0,707400000.0,1130100000.0,1132600000.0,54800000.0,54800000.0,54900000.0
CF Industries Holdings Inc,CF,,1324404,2014.0,Q1TTM,2013-04-01,2014-03-31,,32.24,32.24,4.12,32.24,992300000.0,1823800000.0,1823800000.0,1766600000.0,57200000.0,2982900000.0,5270800000.0,,,12400000.0,747400000.0,-45900000.0,,127200000.0,2982900000.0,2287900000.0,153100000.0,2800000.0,81300000.0,2206600000.0,597100000.0,2803700000.0,5270800000.0,54800000.0,54800000.0,54900000.0
