company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
CF Industries Holdings Inc,CF,,1324404,2007.0,FY,2007-01-01,2007-12-31,2010-02-25 16:45:36+00:00,-26800000.0,84500000.0,,-1000000.0,182800000.0,,,-4900000.0,-343100000.0,690100000.0,-4900000.0,-343100000.0,690100000.0,341100000.0,427300000.0,427300000.0,-4500000.0,29900000.0,-8200000.0,-34500000.0,-1153300000.0,-105100000.0,-300000.0,,946200000.0,4100000.0
CF Industries Holdings Inc,CF,,1324404,2008.0,Q4,2008-10-01,2008-12-31,,,25100000.0,,1200000.0,-301500000.0,,,-528900000.0,299600000.0,24700000.0,-528900000.0,299600000.0,24700000.0,-203400000.0,239900000.0,239900000.0,61200000.0,700000.0,,-29400000.0,,-30500000.0,,-500200000.0,327100000.0,3000000.0
CF Industries Holdings Inc,CF,,1324404,2008.0,FY,2008-01-01,2008-12-31,2011-02-25 16:51:27+00:00,,100800000.0,,900000.0,-294300000.0,,,-540500000.0,159500000.0,638600000.0,-540500000.0,159500000.0,638600000.0,258500000.0,801500000.0,801500000.0,30600000.0,34400000.0,-5000000.0,-74700000.0,-638200000.0,-141800000.0,,-500200000.0,934100000.0,10400000.0
CF Industries Holdings Inc,CF,,1324404,2008.0,Q3,2008-07-01,2008-09-30,,,24300000.0,,,10900000.0,,,13900000.0,-88700000.0,97400000.0,13900000.0,-88700000.0,97400000.0,22600000.0,76600000.0,76600000.0,-14400000.0,19500000.0,,-5600000.0,-283500000.0,-38500000.0,,,228400000.0,4900000.0
CF Industries Holdings Inc,CF,,1324404,2008.0,Q3YTD,2008-01-01,2008-09-30,2009-11-02 17:28:44+00:00,,75700000.0,,-300000.0,7200000.0,,,-11600000.0,-140100000.0,613900000.0,-11600000.0,-140100000.0,613900000.0,461900000.0,561600000.0,561600000.0,-30600000.0,33700000.0,-5000000.0,-45300000.0,-638200000.0,-111300000.0,,,607000000.0,7400000.0
CF Industries Holdings Inc,CF,,1324404,2008.0,Q2YTD,2008-01-01,2008-06-30,2009-08-05 12:05:07+00:00,,51400000.0,,-300000.0,-3700000.0,,,-25500000.0,-51400000.0,516500000.0,-25500000.0,-51400000.0,516500000.0,439300000.0,485000000.0,485000000.0,-16200000.0,14200000.0,-5000000.0,-39700000.0,-354700000.0,-72800000.0,,,378600000.0,2500000.0
CF Industries Holdings Inc,CF,,1324404,2009.0,Q4,2009-10-01,2009-12-31,,,27700000.0,,-900000.0,123400000.0,,,-4400000.0,93600000.0,111300000.0,-4400000.0,93600000.0,111300000.0,199600000.0,57300000.0,57300000.0,-97100000.0,500000.0,,-4900000.0,-50000000.0,-54300000.0,,,197500000.0,400000.0
CF Industries Holdings Inc,CF,,1324404,2009.0,FY,2009-01-01,2009-12-31,2012-02-27 16:49:08+00:00,,101000000.0,,1900000.0,284900000.0,,,-123900000.0,-487700000.0,681800000.0,-123900000.0,-487700000.0,681800000.0,72100000.0,448500000.0,448500000.0,-152600000.0,7800000.0,-10000000.0,-131700000.0,-552100000.0,-235700000.0,,,300800000.0,9300000.0
CF Industries Holdings Inc,CF,,1324404,2009.0,Q3TTM,2008-10-01,2009-09-30,,,98400000.0,,4000000.0,-140000000.0,,,-648400000.0,-281700000.0,595200000.0,-648400000.0,-281700000.0,595200000.0,-330900000.0,631100000.0,631100000.0,5700000.0,8000000.0,-10000000.0,-156200000.0,-502100000.0,-211900000.0,,-500200000.0,430400000.0,11900000.0
CF Industries Holdings Inc,CF,,1324404,2009.0,Q3,2009-07-01,2009-09-30,,,27000000.0,,-2700000.0,24100000.0,,,400000.0,-399600000.0,83300000.0,400000.0,-399600000.0,83300000.0,-318600000.0,60000000.0,60000000.0,-27800000.0,5300000.0,-2500000.0,-4900000.0,-397100000.0,-54500000.0,,,50900000.0,3600000.0
CF Industries Holdings Inc,CF,,1324404,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-11-05 14:23:43+00:00,,73300000.0,,2800000.0,161500000.0,,,-119500000.0,-581300000.0,570500000.0,-119500000.0,-581300000.0,570500000.0,-127500000.0,391200000.0,391200000.0,-55500000.0,7300000.0,-10000000.0,-126800000.0,-502100000.0,-181400000.0,,,103300000.0,8900000.0
CF Industries Holdings Inc,CF,,1324404,2009.0,Q2TTM,2008-07-01,2009-06-30,,,95700000.0,,6700000.0,-153200000.0,,,-634900000.0,29200000.0,609300000.0,-634900000.0,29200000.0,609300000.0,10300000.0,647700000.0,647700000.0,19100000.0,22200000.0,-7500000.0,-156900000.0,-388500000.0,-195900000.0,,-500200000.0,607900000.0,13200000.0
CF Industries Holdings Inc,CF,,1324404,2009.0,Q2,2009-04-01,2009-06-30,,,24400000.0,,5900000.0,-52200000.0,,,-115400000.0,-73100000.0,194900000.0,-115400000.0,-73100000.0,194900000.0,12300000.0,248200000.0,248200000.0,-25500000.0,1700000.0,,-117100000.0,-69800000.0,-55000000.0,,,49200000.0,2500000.0
CF Industries Holdings Inc,CF,,1324404,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-06 14:02:30+00:00,,46300000.0,,5500000.0,137400000.0,,,-119900000.0,-181700000.0,487200000.0,-119900000.0,-181700000.0,487200000.0,191100000.0,331200000.0,331200000.0,-27700000.0,2000000.0,-7500000.0,-121900000.0,-105000000.0,-126900000.0,,,52400000.0,5300000.0
CF Industries Holdings Inc,CF,,1324404,2009.0,Q1,2009-01-01,2009-03-31,2010-05-07 16:34:16+00:00,,21900000.0,,-400000.0,189600000.0,,,-4500000.0,-108600000.0,292300000.0,-4500000.0,-108600000.0,292300000.0,178800000.0,83000000.0,83000000.0,-2200000.0,300000.0,-7500000.0,-4800000.0,-35200000.0,-71900000.0,,,3200000.0,2800000.0
CF Industries Holdings Inc,CF,,1324404,2010.0,Q4,2010-10-01,2010-12-31,,,106300000.0,,-900000.0,247000000.0,,,-305200000.0,-105000000.0,560400000.0,-305200000.0,-105000000.0,560400000.0,149300000.0,226700000.0,226700000.0,-19600000.0,8400000.0,-54800000.0,-13600000.0,-3100000.0,-69600000.0,-300000000.0,,18700000.0,3800000.0
CF Industries Holdings Inc,CF,,1324404,2010.0,FY,2010-01-01,2010-12-31,2013-02-27 16:19:44+00:00,-3177800000.0,394800000.0,,-600000.0,416000000.0,1150000000.0,5197200000.0,1977000000.0,-3070200000.0,1194400000.0,1977000000.0,-3070200000.0,1194400000.0,100600000.0,440700000.0,440700000.0,-57100000.0,10800000.0,-27500000.0,-163200000.0,-28600000.0,-258100000.0,-4217800000.0,,405300000.0,16500000.0
CF Industries Holdings Inc,CF,,1324404,2010.0,Q3TTM,2009-10-01,2010-09-30,,-3177800000.0,316200000.0,,-600000.0,292400000.0,1150000000.0,5197200000.0,2277800000.0,-2871600000.0,745300000.0,2277800000.0,-2871600000.0,745300000.0,150900000.0,271300000.0,271300000.0,-134600000.0,2900000.0,27300000.0,-154500000.0,-75500000.0,-242800000.0,-3917800000.0,,584100000.0,13100000.0
CF Industries Holdings Inc,CF,,1324404,2010.0,Q3,2010-07-01,2010-09-30,,,110400000.0,,300000.0,426200000.0,,,-461800000.0,-79500000.0,588000000.0,-461800000.0,-79500000.0,588000000.0,47000000.0,71200000.0,71200000.0,-19800000.0,1300000.0,800000.0,-111800000.0,,-84200000.0,-351300000.0,,800000.0,3100000.0
CF Industries Holdings Inc,CF,,1324404,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-07 17:13:07+00:00,-3177800000.0,288500000.0,,300000.0,169000000.0,1150000000.0,5197200000.0,2282200000.0,-2965200000.0,634000000.0,2282200000.0,-2965200000.0,634000000.0,-48700000.0,214000000.0,214000000.0,-37500000.0,2400000.0,27300000.0,-149600000.0,-25500000.0,-188500000.0,-3917800000.0,,386600000.0,12700000.0
CF Industries Holdings Inc,CF,,1324404,2010.0,Q2TTM,2009-07-01,2010-06-30,,-3177800000.0,232800000.0,,-3600000.0,-109700000.0,1150000000.0,5197200000.0,2740000000.0,-3191700000.0,240600000.0,2740000000.0,-3191700000.0,240600000.0,-214700000.0,260100000.0,260100000.0,-142600000.0,6900000.0,24000000.0,-47600000.0,-472600000.0,-213100000.0,-3566500000.0,,634200000.0,13600000.0
CF Industries Holdings Inc,CF,,1324404,2010.0,Q2,2010-04-01,2010-06-30,,-3177800000.0,149800000.0,,100000.0,-296600000.0,1150000000.0,5197200000.0,2780200000.0,-3187900000.0,-1500000.0,2780200000.0,-3187900000.0,-1500000.0,-409100000.0,136600000.0,136600000.0,8700000.0,400000.0,30000000.0,-33000000.0,-100000.0,-75300000.0,-3534400000.0,,31700000.0,3600000.0
CF Industries Holdings Inc,CF,,1324404,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-05 15:15:06+00:00,-3177800000.0,178100000.0,,,-257200000.0,1150000000.0,5197200000.0,2744000000.0,-2885700000.0,46000000.0,2744000000.0,-2885700000.0,46000000.0,-95700000.0,142800000.0,142800000.0,-17700000.0,1100000.0,26500000.0,-37800000.0,-25500000.0,-104300000.0,-3566500000.0,,385800000.0,9600000.0
CF Industries Holdings Inc,CF,,1324404,2010.0,Q1TTM,2009-04-01,2010-03-31,,,107400000.0,,2200000.0,134700000.0,,,-155600000.0,-76900000.0,437000000.0,-155600000.0,-76900000.0,437000000.0,206700000.0,371700000.0,371700000.0,-176800000.0,8200000.0,-6000000.0,-131700000.0,-542300000.0,-192800000.0,-32100000.0,,651700000.0,12500000.0
CF Industries Holdings Inc,CF,,1324404,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 11:19:03+00:00,,28300000.0,,-100000.0,39400000.0,,,-36200000.0,302200000.0,47500000.0,-36200000.0,302200000.0,47500000.0,313400000.0,6200000.0,6200000.0,-26400000.0,700000.0,-3500000.0,-4800000.0,-25400000.0,-29000000.0,-32100000.0,,354100000.0,6000000.0
CF Industries Holdings Inc,CF,,1324404,2011.0,Q4,2011-10-01,2011-12-31,,,101300000.0,,1300000.0,-549900000.0,,,-220200000.0,-124000000.0,123800000.0,-220200000.0,-124000000.0,123800000.0,-219100000.0,502200000.0,502200000.0,70200000.0,22500000.0,-50400000.0,-44400000.0,,-78000000.0,,-198300000.0,1000000.0,3400000.0
CF Industries Holdings Inc,CF,,1324404,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 16:15:29+00:00,,416200000.0,,3600000.0,-134300000.0,,,-1499400000.0,-173800000.0,2078900000.0,-1499400000.0,-173800000.0,2078900000.0,409300000.0,1761000000.0,1761000000.0,36000000.0,62700000.0,-19200000.0,-214400000.0,,-247200000.0,-347500000.0,-1000200000.0,37900000.0,54700000.0
CF Industries Holdings Inc,CF,,1324404,2011.0,Q3TTM,2010-10-01,2011-09-30,,,421200000.0,,1400000.0,662600000.0,,,-1584400000.0,-154800000.0,2515500000.0,-1584400000.0,-154800000.0,2515500000.0,777700000.0,1485500000.0,1485500000.0,-53800000.0,48600000.0,-23600000.0,-183600000.0,-3100000.0,-238800000.0,-647500000.0,-801900000.0,55600000.0,55100000.0
CF Industries Holdings Inc,CF,,1324404,2011.0,Q3,2011-07-01,2011-09-30,,,101600000.0,,2700000.0,501200000.0,,,-917500000.0,-47700000.0,1033000000.0,-917500000.0,-47700000.0,1033000000.0,70500000.0,382400000.0,382400000.0,47800000.0,13000000.0,-100000.0,-127100000.0,,-63700000.0,-1500000.0,-801900000.0,12300000.0,3800000.0
CF Industries Holdings Inc,CF,,1324404,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-06 15:33:51+00:00,,314900000.0,,2300000.0,415600000.0,,,-1279200000.0,-49800000.0,1955100000.0,-1279200000.0,-49800000.0,1955100000.0,628400000.0,1258800000.0,1258800000.0,-34200000.0,40200000.0,31200000.0,-170000000.0,,-169200000.0,-347500000.0,-801900000.0,36900000.0,51300000.0
CF Industries Holdings Inc,CF,,1324404,2011.0,Q2TTM,2010-07-01,2011-06-30,,,430000000.0,,-1000000.0,587600000.0,,,-1128700000.0,-186600000.0,2070500000.0,-1128700000.0,-186600000.0,2070500000.0,754200000.0,1174300000.0,1174300000.0,-121400000.0,36900000.0,-22700000.0,-168300000.0,-3100000.0,-259300000.0,-997300000.0,,44100000.0,54400000.0
CF Industries Holdings Inc,CF,,1324404,2011.0,Q2,2011-04-01,2011-06-30,,,94800000.0,,,-367600000.0,,,-11200000.0,-18200000.0,250900000.0,-11200000.0,-18200000.0,250900000.0,221500000.0,543800000.0,543800000.0,-20100000.0,18300000.0,,-29500000.0,,-50600000.0,,,24100000.0,8300000.0
CF Industries Holdings Inc,CF,,1324404,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-07 15:29:30+00:00,,213300000.0,,-400000.0,-85600000.0,,,-361700000.0,-2100000.0,922100000.0,-361700000.0,-2100000.0,922100000.0,557900000.0,876400000.0,876400000.0,-82000000.0,27200000.0,31300000.0,-42900000.0,,-105500000.0,-346000000.0,,24600000.0,47500000.0
CF Industries Holdings Inc,CF,,1324404,2011.0,Q1TTM,2010-04-01,2011-03-31,,-3177800000.0,485000000.0,,-900000.0,658600000.0,1150000000.0,5197200000.0,1662700000.0,-3356300000.0,1818100000.0,1662700000.0,-3356300000.0,1818100000.0,123600000.0,767100000.0,767100000.0,-92600000.0,19000000.0,7300000.0,-171800000.0,-3200000.0,-284000000.0,-4531700000.0,,51700000.0,49700000.0
CF Industries Holdings Inc,CF,,1324404,2011.0,Q1,2011-01-01,2011-03-31,2012-05-04 16:10:58+00:00,,118500000.0,,-400000.0,282000000.0,,,-350500000.0,16100000.0,671200000.0,-350500000.0,16100000.0,671200000.0,336400000.0,332600000.0,332600000.0,-61900000.0,8900000.0,31300000.0,-13400000.0,,-54900000.0,-346000000.0,,500000.0,39200000.0
CF Industries Holdings Inc,CF,,1324404,2012.0,FY,2012-01-01,2012-12-31,2015-02-26 14:49:58+00:00,,419800000.0,0.0,2600000.0,144800000.0,,40500000.0,-796800000.0,-513500000.0,2375600000.0,-796800000.0,-513500000.0,2375600000.0,1067900000.0,1923400000.0,1923400000.0,-112400000.0,50700000.0,-55400000.0,-334500000.0,,-523500000.0,-53500000.0,-500000000.0,48400000.0,17000000.0
