company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
CF Industries Holdings Inc,CF,,1324404,2012.0,Q2,,2012-06-30,2012-08-07 15:29:30+00:00,334400000.0,360200000.0,-75200000.0,1383000000.0,0.0,2457100000.0,121000000.0,,47000000.0,2064500000.0,1604800000.0,999800000.0,229600000.0,3700800000.0,480800000.0,1017300000.0,23900000.0,52900000.0,,,357100000.0,441300000.0,,,,2637500000.0,,,9118900000.0,5019400000.0,1996700000.0,555300000.0,5019400000.0,5500200000.0,3618700000.0,9118900000.0,3421400000.0,3063400000.0,0.0,
CF Industries Holdings Inc,CF,,1324404,2012.0,Q1,,2012-03-31,2012-05-04 16:10:58+00:00,319300000.0,464900000.0,-72000000.0,1713300000.0,0.0,2820900000.0,399900000.0,,246400000.0,2064500000.0,1617900000.0,1005800000.0,265500000.0,3712500000.0,429000000.0,948200000.0,14700000.0,131800000.0,,153100000.0,375700000.0,439400000.0,,,,3183200000.0,,,9616900000.0,4931900000.0,2458400000.0,1250500000.0,4931900000.0,5360900000.0,4256000000.0,9616900000.0,3446000000.0,3005500000.0,0.0,-1000200000.0
CF Industries Holdings Inc,CF,,1324404,2013.0,FY,,2013-12-31,2015-02-26 14:49:58+00:00,564100000.0,230900000.0,-42600000.0,1710800000.0,,1594900000.0,120600000.0,93400000.0,73300000.0,2095800000.0,3098100000.0,926000000.0,274300000.0,4101700000.0,362300000.0,833200000.0,92400000.0,43500000.0,74300000.0,26800000.0,245500000.0,325600000.0,679000000.0,154500000.0,154000000.0,3725600000.0,,,10678100000.0,5076100000.0,2630100000.0,828300000.0,5076100000.0,5438400000.0,5239700000.0,10678100000.0,3946300000.0,4411400000.0,0.0,-201800000.0
CF Industries Holdings Inc,CF,,1324404,2013.0,Q3,,2013-09-30,2013-11-05 13:50:13+00:00,466900000.0,186900000.0,-72600000.0,2286200000.0,0.0,1659600000.0,433300000.0,79900000.0,3600000.0,2064500000.0,3098000000.0,931800000.0,357400000.0,4250000000.0,356100000.0,870100000.0,37900000.0,9100000.0,,,493000000.0,456000000.0,,,111400000.0,3880600000.0,,,10799000000.0,5105900000.0,3059700000.0,912900000.0,5105900000.0,5462000000.0,5337000000.0,10799000000.0,3489300000.0,4424100000.0,0.0,-361700000.0
CF Industries Holdings Inc,CF,,1324404,2013.0,Q2,,2013-06-30,2013-08-07 13:35:20+00:00,489900000.0,294300000.0,-115300000.0,1934100000.0,0.0,1654100000.0,67700000.0,69400000.0,15900000.0,2064500000.0,3098000000.0,898600000.0,321000000.0,4086500000.0,364800000.0,783200000.0,26500000.0,3600000.0,,,482500000.0,449900000.0,,,74200000.0,3673100000.0,,,10251600000.0,4978600000.0,2719500000.0,577100000.0,4978600000.0,5343400000.0,4908200000.0,10251600000.0,3445600000.0,4331100000.0,0.0,-233300000.0
CF Industries Holdings Inc,CF,,1324404,2013.0,Q1,,2013-03-31,2013-05-09 16:33:47+00:00,448500000.0,242700000.0,-110100000.0,2210300000.0,0.0,2509600000.0,698600000.0,38500000.0,123500000.0,2064500000.0,1600000000.0,905800000.0,385800000.0,3938100000.0,385400000.0,885200000.0,30400000.0,4600000.0,,5300000.0,522300000.0,450200000.0,,,,3842400000.0,4800000.0,,10338400000.0,5732300000.0,2907700000.0,1285300000.0,5732300000.0,6117700000.0,4220700000.0,10338400000.0,3492600000.0,2935400000.0,0.0,-509600000.0
CF Industries Holdings Inc,CF,,1324404,2014.0,FY,,2014-12-31,2016-02-25 14:33:55+00:00,589900000.0,191500000.0,-159800000.0,1996600000.0,,1416400000.0,325400000.0,34800000.0,16000000.0,2092800000.0,4592500000.0,861500000.0,202900000.0,5525800000.0,362800000.0,734600000.0,18600000.0,48400000.0,,,243600000.0,374900000.0,,,86100000.0,3175300000.0,,,11254200000.0,4209700000.0,2530500000.0,979700000.0,4209700000.0,4572500000.0,6681700000.0,11254200000.0,3197900000.0,5702000000.0,0.0,-222200000.0
CF Industries Holdings Inc,CF,,1324404,2014.0,Q3,,2014-09-30,2014-11-06 13:00:31+00:00,555700000.0,156900000.0,-72400000.0,2651200000.0,,1494700000.0,460800000.0,83300000.0,9000000.0,2094000000.0,4592400000.0,925200000.0,254800000.0,5050200000.0,358200000.0,814300000.0,46900000.0,23300000.0,,,251700000.0,349000000.0,,,145600000.0,3679100000.0,,,11659800000.0,4497100000.0,3338700000.0,1048800000.0,4497100000.0,4855300000.0,6804500000.0,11659800000.0,3270900000.0,5755700000.0,0.0,-604300000.0
CF Industries Holdings Inc,CF,,1324404,2014.0,Q2,,2014-06-30,2014-08-07 14:28:24+00:00,551900000.0,258300000.0,-22400000.0,2194100000.0,,1485400000.0,63400000.0,52500000.0,87300000.0,2095700000.0,4592400000.0,943000000.0,205000000.0,4605100000.0,362800000.0,829800000.0,50800000.0,17700000.0,,,255400000.0,317300000.0,,,645000000.0,3622400000.0,,,11304900000.0,4482300000.0,3405700000.0,720300000.0,4482300000.0,4845100000.0,6459800000.0,11304900000.0,3294100000.0,5739500000.0,0.0,-603100000.0
CF Industries Holdings Inc,CF,,1324404,2014.0,Q1,,2014-03-31,2014-05-08 12:51:00+00:00,593700000.0,215700000.0,-52000000.0,3530200000.0,,1612600000.0,477300000.0,44600000.0,347100000.0,2094600000.0,4592300000.0,933500000.0,384400000.0,4281900000.0,364600000.0,821000000.0,82900000.0,17600000.0,,,254400000.0,318200000.0,,,653300000.0,4378900000.0,,,12475500000.0,4943700000.0,4911100000.0,1435700000.0,4943700000.0,5308300000.0,7167200000.0,12475500000.0,3282500000.0,5731500000.0,0.0,-995800000.0
CF Industries Holdings Inc,CF,,1324404,2015.0,FY,,2015-12-31,2017-02-23 13:28:58+00:00,918000000.0,267000000.0,-250000000.0,286000000.0,,1380000000.0,162000000.0,185000000.0,5000000.0,2390000000.0,5537000000.0,298000000.0,321000000.0,8539000000.0,352000000.0,916000000.0,45000000.0,130000000.0,,,329000000.0,628000000.0,,,23000000.0,3058000000.0,,,12683000000.0,4035000000.0,1127000000.0,1215000000.0,4035000000.0,4387000000.0,8296000000.0,12683000000.0,3017000000.0,7081000000.0,0.0,-153000000.0
CF Industries Holdings Inc,CF,,1324404,2015.0,Q3,,2015-09-30,2015-11-09 12:13:59+00:00,825400000.0,251900000.0,-213600000.0,943200000.0,,1377000000.0,381900000.0,178800000.0,4200000.0,2407200000.0,5592600000.0,359800000.0,329800000.0,7939600000.0,355500000.0,909500000.0,34600000.0,62100000.0,,,399000000.0,626600000.0,,,25900000.0,3101300000.0,,,12869800000.0,4112000000.0,1764200000.0,1273600000.0,4112000000.0,4467500000.0,8402300000.0,12869800000.0,3166000000.0,7128700000.0,0.0,-152700000.0
CF Industries Holdings Inc,CF,,1324404,2015.0,Q2,,2015-06-30,2015-08-06 13:35:38+00:00,701200000.0,194900000.0,-205800000.0,809900000.0,,1370400000.0,17300000.0,68500000.0,12400000.0,2090800000.0,4592600000.0,808700000.0,205300000.0,6465600000.0,359900000.0,776500000.0,33800000.0,22600000.0,,,266900000.0,400000000.0,,,54000000.0,3080300000.0,,,10998400000.0,4115900000.0,1366400000.0,753500000.0,4115900000.0,4475800000.0,6522600000.0,10998400000.0,3166400000.0,5769100000.0,0.0,-129000000.0
CF Industries Holdings Inc,CF,,1324404,2015.0,Q1,,2015-03-31,2015-05-07 12:36:34+00:00,693200000.0,167100000.0,-240300000.0,1778800000.0,,1427000000.0,495200000.0,82800000.0,79400000.0,2090400000.0,4592500000.0,853500000.0,267700000.0,5925000000.0,356600000.0,783000000.0,20000000.0,43500000.0,,,236700000.0,380000000.0,,,63300000.0,3334100000.0,,,11485300000.0,4061900000.0,2379700000.0,1311300000.0,4061900000.0,4418500000.0,7066800000.0,11485300000.0,3180600000.0,5755500000.0,0.0,-458900000.0
CF Industries Holdings Inc,CF,,1324404,2016.0,FY,,2016-12-31,2018-02-22 12:38:53+00:00,638000000.0,236000000.0,-398000000.0,1164000000.0,,1382000000.0,42000000.0,841000000.0,1000000.0,2345000000.0,5778000000.0,139000000.0,339000000.0,9652000000.0,3144000000.0,1630000000.0,70000000.0,5000000.0,,,340000000.0,545000000.0,,,5000000.0,2365000000.0,,,15131000000.0,3348000000.0,2655000000.0,686000000.0,3348000000.0,6492000000.0,8639000000.0,15131000000.0,2824000000.0,7953000000.0,0.0,-1000000.0
CF Industries Holdings Inc,CF,,1324404,2016.0,Q3,,2016-09-30,2016-11-03 12:35:05+00:00,843000000.0,207000000.0,-273000000.0,1554000000.0,,1392000000.0,86000000.0,830000000.0,1000000.0,2359000000.0,5540000000.0,287000000.0,312000000.0,9725000000.0,3120000000.0,1642000000.0,21000000.0,36000000.0,,,330000000.0,504000000.0,,,7000000.0,2892000000.0,,,15632000000.0,3860000000.0,2931000000.0,966000000.0,3860000000.0,6980000000.0,8652000000.0,15632000000.0,2976000000.0,7686000000.0,0.0,-151000000.0
CF Industries Holdings Inc,CF,,1324404,2016.0,Q2,,2016-06-30,2016-08-04 11:38:00+00:00,742000000.0,239000000.0,-243000000.0,2008000000.0,,1386000000.0,13000000.0,855000000.0,1000000.0,2363000000.0,5540000000.0,289000000.0,231000000.0,9413000000.0,3181000000.0,1787000000.0,34000000.0,17000000.0,,,323000000.0,497000000.0,,,7000000.0,2991000000.0,,,15762000000.0,3984000000.0,3374000000.0,773000000.0,3984000000.0,7165000000.0,8597000000.0,15762000000.0,2975000000.0,7824000000.0,0.0,-150000000.0
CF Industries Holdings Inc,CF,,1324404,2016.0,Q1,,2016-03-31,2016-05-05 11:10:45+00:00,880000000.0,262000000.0,-202000000.0,2689000000.0,,1383000000.0,227000000.0,207000000.0,4000000.0,2384000000.0,5539000000.0,298000000.0,304000000.0,9052000000.0,3152000000.0,955000000.0,46000000.0,162000000.0,,,327000000.0,620000000.0,,,12000000.0,3014000000.0,,,15581000000.0,4042000000.0,3520000000.0,1273000000.0,4042000000.0,7194000000.0,8387000000.0,15581000000.0,3009000000.0,7114000000.0,0.0,-153000000.0
CF Industries Holdings Inc,CF,,1324404,2017.0,FY,,2017-12-31,2019-02-22 14:31:40+00:00,472000000.0,307000000.0,-263000000.0,835000000.0,,1399000000.0,89000000.0,33000000.0,2000000.0,2371000000.0,4692000000.0,108000000.0,275000000.0,9175000000.0,3105000000.0,1047000000.0,15000000.0,17000000.0,,,344000000.0,460000000.0,,,,2443000000.0,,,13463000000.0,3579000000.0,1465000000.0,580000000.0,3579000000.0,6684000000.0,6779000000.0,13463000000.0,2823000000.0,6199000000.0,0.0,0.0
CF Industries Holdings Inc,CF,,1324404,2017.0,Q3,,2017-09-30,2017-11-02 13:32:59+00:00,635000000.0,279000000.0,-275000000.0,1992000000.0,,1394000000.0,92000000.0,42000000.0,7000000.0,2369000000.0,4988000000.0,109000000.0,316000000.0,9372000000.0,3073000000.0,1592000000.0,22000000.0,19000000.0,,,356000000.0,486000000.0,,,0.0,2048000000.0,798000000.0,,14857000000.0,3167000000.0,2651000000.0,1551000000.0,3167000000.0,6240000000.0,8617000000.0,14857000000.0,2834000000.0,7066000000.0,0.0,0.0
CF Industries Holdings Inc,CF,,1324404,2017.0,Q2,,2017-06-30,2017-08-03 11:45:43+00:00,616000000.0,282000000.0,-325000000.0,2001000000.0,,1390000000.0,5000000.0,34000000.0,0.0,2360000000.0,4986000000.0,120000000.0,325000000.0,9441000000.0,3120000000.0,1632000000.0,29000000.0,23000000.0,,,340000000.0,487000000.0,,,4000000.0,2205000000.0,797000000.0,,14936000000.0,3270000000.0,2675000000.0,1441000000.0,3270000000.0,6390000000.0,8546000000.0,14936000000.0,2820000000.0,7105000000.0,0.0,0.0
CF Industries Holdings Inc,CF,,1324404,2017.0,Q1,,2017-03-31,2017-05-04 11:09:12+00:00,657000000.0,252000000.0,-378000000.0,1312000000.0,,1386000000.0,184000000.0,844000000.0,0.0,2350000000.0,5780000000.0,141000000.0,364000000.0,9552000000.0,3104000000.0,1616000000.0,29000000.0,12000000.0,,,337000000.0,553000000.0,,,4000000.0,2272000000.0,,,15185000000.0,3279000000.0,2805000000.0,853000000.0,3279000000.0,6383000000.0,8802000000.0,15185000000.0,2828000000.0,7949000000.0,0.0,-1000000.0
CF Industries Holdings Inc,CF,,1324404,2018.0,FY,,2018-12-31,2020-02-24 15:15:28+00:00,545000000.0,235000000.0,-371000000.0,682000000.0,,1370000000.0,149000000.0,28000000.0,5000000.0,2353000000.0,4698000000.0,93000000.0,309000000.0,8623000000.0,2773000000.0,1117000000.0,20000000.0,6000000.0,,,318000000.0,410000000.0,,,,2463000000.0,,,12661000000.0,2958000000.0,1274000000.0,705000000.0,2958000000.0,5731000000.0,6930000000.0,12661000000.0,2764000000.0,6225000000.0,0.0,-504000000.0
CF Industries Holdings Inc,CF,,1324404,2018.0,Q3,,2018-09-30,2018-11-01 12:53:27+00:00,467000000.0,273000000.0,-308000000.0,1022000000.0,,1362000000.0,313000000.0,17000000.0,0.0,2361000000.0,4697000000.0,96000000.0,264000000.0,8772000000.0,2727000000.0,1087000000.0,21000000.0,8000000.0,,,330000000.0,421000000.0,,,,2474000000.0,,,13156000000.0,3436000000.0,1597000000.0,788000000.0,3436000000.0,6163000000.0,6993000000.0,13156000000.0,2787000000.0,6205000000.0,0.0,-92000000.0
CF Industries Holdings Inc,CF,,1324404,2018.0,Q2,,2018-06-30,2018-08-02 12:38:37+00:00,429000000.0,338000000.0,-309000000.0,728000000.0,,1351000000.0,21000000.0,1000000.0,23000000.0,2364000000.0,4695000000.0,94000000.0,257000000.0,8841000000.0,2766000000.0,1051000000.0,24000000.0,9000000.0,,,340000000.0,437000000.0,,,,2514000000.0,,,12987000000.0,3556000000.0,1348000000.0,482000000.0,3556000000.0,6322000000.0,6665000000.0,12987000000.0,2798000000.0,6183000000.0,0.0,0.0
CF Industries Holdings Inc,CF,,1324404,2018.0,Q1,,2018-03-31,2018-05-03 13:32:22+00:00,447000000.0,247000000.0,-248000000.0,936000000.0,,1407000000.0,154000000.0,55000000.0,10000000.0,2381000000.0,4693000000.0,100000000.0,401000000.0,9031000000.0,3071000000.0,1076000000.0,21000000.0,15000000.0,,,350000000.0,462000000.0,,,,2436000000.0,,,13522000000.0,3594000000.0,1660000000.0,626000000.0,3594000000.0,6665000000.0,6857000000.0,13522000000.0,2831000000.0,6231000000.0,0.0,-1000000.0
CF Industries Holdings Inc,CF,,1324404,2019.0,FY,,2019-12-31,2020-05-07 13:20:57+00:00,437000000.0,242000000.0,-366000000.0,287000000.0,,1305000000.0,119000000.0,71000000.0,1000000.0,2365000000.0,3957000000.0,88000000.0,351000000.0,8170000000.0,2740000000.0,1246000000.0,23000000.0,108000000.0,,,575000000.0,667000000.0,,,,1958000000.0,0.0,,12172000000.0,2897000000.0,974000000.0,665000000.0,2897000000.0,5637000000.0,6535000000.0,12172000000.0,3028000000.0,5870000000.0,0.0,0.0
CF Industries Holdings Inc,CF,,1324404,2019.0,Q3,,2019-09-30,2019-10-31 12:42:13+00:00,459000000.0,311000000.0,-374000000.0,1019000000.0,,1319000000.0,184000000.0,17000000.0,7000000.0,2344000000.0,4204000000.0,87000000.0,296000000.0,8247000000.0,2701000000.0,1235000000.0,26000000.0,96000000.0,,,555000000.0,537000000.0,,,,2109000000.0,499000000.0,,12902000000.0,2980000000.0,1669000000.0,1245000000.0,2980000000.0,5681000000.0,7221000000.0,12902000000.0,2986000000.0,5976000000.0,0.0,-74000000.0
CF Industries Holdings Inc,CF,,1324404,2019.0,Q2,,2019-06-30,2019-08-01 14:24:33+00:00,416000000.0,313000000.0,-344000000.0,858000000.0,,1301000000.0,21000000.0,1000000.0,13000000.0,2353000000.0,4203000000.0,101000000.0,290000000.0,8336000000.0,2752000000.0,1207000000.0,26000000.0,94000000.0,,,585000000.0,593000000.0,,,,2111000000.0,498000000.0,,12863000000.0,3066000000.0,1488000000.0,1042000000.0,3066000000.0,5818000000.0,7045000000.0,12863000000.0,3039000000.0,6003000000.0,0.0,-2000000.0
CF Industries Holdings Inc,CF,,1324404,2019.0,Q1,,2019-03-31,2019-05-02 14:49:24+00:00,432000000.0,264000000.0,-341000000.0,671000000.0,,1313000000.0,301000000.0,1000000.0,3000000.0,2360000000.0,4700000000.0,100000000.0,446000000.0,8471000000.0,2715000000.0,1135000000.0,30000000.0,90000000.0,,,599000000.0,611000000.0,,,,2047000000.0,,,12942000000.0,2955000000.0,1412000000.0,826000000.0,2955000000.0,5670000000.0,7272000000.0,12942000000.0,3059000000.0,6446000000.0,0.0,-64000000.0
CF Industries Holdings Inc,CF,,1324404,2020.0,Q1,,2020-03-31,2020-05-07 13:20:57+00:00,378000000.0,251000000.0,-440000000.0,753000000.0,,1315000000.0,239000000.0,78000000.0,19000000.0,2346000000.0,3958000000.0,91000000.0,379000000.0,7938000000.0,2675000000.0,1217000000.0,19000000.0,99000000.0,,,586000000.0,628000000.0,,,,1961000000.0,500000000.0,,12441000000.0,2728000000.0,1480000000.0,1235000000.0,2728000000.0,5403000000.0,7038000000.0,12441000000.0,3023000000.0,5803000000.0,0.0,-108000000.0
