company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accruedinvestmentincome,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,deferredacquisitioncost,futurepolicybenefits,goodwill,interestbearingdeposits,loansandleases,longtermdebt,mortgageservicingrights,netloansandleases,netpremisesandequipment,noncontrollinginterests,noninterestbearingdeposits,otherassets,otherlongtermliabilities,participatingpolicyholderequity,redeemablenoncontrollinginterest,retainedearnings,separateaccountbusinessassets,separateaccountbusinessliabilities,shorttermdebt,totalassets,totalcommonequity,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalpreferredequity,tradingaccountsecurities,treasurystock,unearnedpremiumsdebit
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2011.0,Q2,,2011-06-30,2011-08-05 07:33:02+00:00,4341000000.0,3356000000.0,9628000000.0,,26725000000.0,28241000000.0,176353000000.0,12036000000.0,,63624000000.0,66837000000.0,,63624000000.0,8234000000.0,400000000.0,10022000000.0,57245000000.0,26767000000.0,235187000000.0,124000000.0,23399000000.0,202382000000.0,202382000000.0,102000000.0,771483000000.0,53308000000.0,53309000000.0,53709000000.0,717650000000.0,771483000000.0,,364682000000.0,-172000000.0,21070000000.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2011.0,Q1,,2011-03-31,2011-05-09 19:30:24+00:00,4478000000.0,1115000000.0,10692000000.0,,26679000000.0,27979000000.0,172987000000.0,11946000000.0,3206000000.0,61832000000.0,64717000000.0,,61832000000.0,8042000000.0,405000000.0,9313000000.0,47879000000.0,20150000000.0,231895000000.0,128000000.0,22193000000.0,195914000000.0,195914000000.0,572000000.0,751341000000.0,49815000000.0,49816000000.0,50221000000.0,700992000000.0,751341000000.0,,360026000000.0,-172000000.0,20315000000.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2012.0,FY,,2012-12-31,2014-02-26 20:38:57+00:00,4374000000.0,11397000000.0,15738000000.0,0.0,28022000000.0,24761000000.0,192351000000.0,9953000000.0,,414000000.0,26450000000.0,56592000000.0,414000000.0,,384000000.0,6416000000.0,74417000000.0,31586000000.0,245840000000.0,121000000.0,25205000000.0,235393000000.0,235393000000.0,33787000000.0,836781000000.0,64452000000.0,64453000000.0,64837000000.0,771823000000.0,836781000000.0,1000000.0,393505000000.0,-172000000.0,21634000000.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2012.0,Q3,,2012-09-30,2012-11-07 17:08:45+00:00,4716000000.0,11325000000.0,16950000000.0,0.0,26975000000.0,24604000000.0,191068000000.0,10024000000.0,,59170000000.0,27009000000.0,,59170000000.0,8749000000.0,349000000.0,6515000000.0,64957000000.0,33733000000.0,247444000000.0,152000000.0,25920000000.0,237373000000.0,237373000000.0,38593000000.0,846285000000.0,64048000000.0,64049000000.0,64398000000.0,781735000000.0,846285000000.0,1000000.0,396803000000.0,-172000000.0,22939000000.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2012.0,Q2,,2012-06-30,2012-08-07 17:06:04+00:00,4404000000.0,8735000000.0,16035000000.0,0.0,26938000000.0,24505000000.0,188509000000.0,11823000000.0,,58941000000.0,26267000000.0,,58941000000.0,8477000000.0,323000000.0,6832000000.0,69163000000.0,34308000000.0,245728000000.0,95000000.0,26904000000.0,220317000000.0,220317000000.0,40403000000.0,825188000000.0,62405000000.0,62406000000.0,62729000000.0,762364000000.0,825188000000.0,1000000.0,387549000000.0,-172000000.0,23974000000.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2012.0,Q1,,2012-03-31,2012-05-08 16:47:29+00:00,4612000000.0,7266000000.0,18667000000.0,0.0,26931000000.0,25105000000.0,184141000000.0,11903000000.0,,68588000000.0,31228000000.0,,68588000000.0,8472000000.0,344000000.0,10478000000.0,60003000000.0,39758000000.0,240303000000.0,114000000.0,24640000000.0,221975000000.0,221975000000.0,32597000000.0,819604000000.0,58665000000.0,58666000000.0,59010000000.0,760480000000.0,819604000000.0,1000000.0,376520000000.0,-172000000.0,23759000000.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2013.0,FY,,2013-12-31,2015-02-26 19:20:05+00:00,4255000000.0,5104000000.0,7585000000.0,0.0,29288000000.0,26706000000.0,187942000000.0,10542000000.0,,,26042000000.0,57706000000.0,,,543000000.0,,68430000000.0,29997000000.0,230545000000.0,887000000.0,27332000000.0,317201000000.0,317201000000.0,30586000000.0,885296000000.0,61552000000.0,61553000000.0,62096000000.0,822313000000.0,885296000000.0,1000000.0,371012000000.0,-172000000.0,21859000000.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2013.0,Q3,,2013-09-30,2013-11-06 19:01:26+00:00,4519000000.0,5100000000.0,11376000000.0,0.0,29232000000.0,25639000000.0,186528000000.0,9509000000.0,,57733000000.0,25641000000.0,,57733000000.0,,341000000.0,0.0,66470000000.0,29056000000.0,232824000000.0,110000000.0,26766000000.0,255250000000.0,255250000000.0,31966000000.0,822643000000.0,60926000000.0,60927000000.0,61268000000.0,761265000000.0,822643000000.0,1000000.0,368674000000.0,-172000000.0,23473000000.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2013.0,Q2,,2013-06-30,2013-08-07 17:12:54+00:00,4357000000.0,6202000000.0,9184000000.0,0.0,28148000000.0,24782000000.0,184697000000.0,9447000000.0,,55636000000.0,25966000000.0,,55636000000.0,9886000000.0,405000000.0,0.0,57659000000.0,32044000000.0,233497000000.0,130000000.0,25824000000.0,245573000000.0,245573000000.0,33347000000.0,815662000000.0,60002000000.0,60003000000.0,60408000000.0,755124000000.0,815662000000.0,1000000.0,375855000000.0,-172000000.0,23283000000.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2013.0,Q1,,2013-03-31,2013-05-07 17:12:40+00:00,4555000000.0,10580000000.0,9983000000.0,0.0,28083000000.0,24645000000.0,190054000000.0,9696000000.0,,55614000000.0,26110000000.0,,55614000000.0,9998000000.0,422000000.0,0.0,60852000000.0,33190000000.0,243828000000.0,96000000.0,25958000000.0,249220000000.0,249220000000.0,34315000000.0,841685000000.0,64449000000.0,64450000000.0,64872000000.0,776717000000.0,841685000000.0,1000000.0,394070000000.0,-172000000.0,23052000000.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2014.0,FY,,2014-12-31,2016-02-24 21:18:04+00:00,4120000000.0,10649000000.0,10808000000.0,,30555000000.0,24442000000.0,189586000000.0,9872000000.0,,,23675000000.0,60118000000.0,,,507000000.0,,67994000000.0,36442000000.0,227555000000.0,99000000.0,32020000000.0,316994000000.0,316994000000.0,35426000000.0,902337000000.0,72052000000.0,72053000000.0,72560000000.0,829678000000.0,902337000000.0,1000000.0,385745000000.0,-1172000000.0,22244000000.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2014.0,Q3,,2014-09-30,2014-11-06 17:09:52+00:00,4380000000.0,10992000000.0,8783000000.0,0.0,29499000000.0,25503000000.0,189282000000.0,10216000000.0,,,23778000000.0,58038000000.0,,,494000000.0,,69408000000.0,37023000000.0,233787000000.0,102000000.0,30928000000.0,319480000000.0,319480000000.0,33876000000.0,908627000000.0,70804000000.0,70805000000.0,71299000000.0,837226000000.0,908627000000.0,1000000.0,389005000000.0,-615000000.0,23814000000.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2014.0,Q2,,2014-06-30,2014-08-07 21:05:43+00:00,4234000000.0,11058000000.0,7393000000.0,0.0,29449000000.0,25915000000.0,189675000000.0,10430000000.0,,,24172000000.0,57223000000.0,,,583000000.0,,68468000000.0,35899000000.0,232828000000.0,108000000.0,29259000000.0,324977000000.0,324977000000.0,33287000000.0,911120000000.0,69590000000.0,69591000000.0,70174000000.0,840838000000.0,911120000000.0,1000000.0,388750000000.0,-176000000.0,23730000000.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2014.0,Q1,,2014-03-31,2014-05-07 17:39:49+00:00,4446000000.0,8215000000.0,8573000000.0,0.0,29395000000.0,26352000000.0,189970000000.0,10433000000.0,,,24182000000.0,57139000000.0,,,574000000.0,,68239000000.0,33323000000.0,227986000000.0,107000000.0,28319000000.0,316434000000.0,316434000000.0,32569000000.0,890903000000.0,65757000000.0,65758000000.0,66332000000.0,824464000000.0,890903000000.0,1000000.0,376256000000.0,-172000000.0,23031000000.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2015.0,FY,,2015-12-31,2017-02-28 19:01:06+00:00,3988000000.0,4771000000.0,12752000000.0,0.0,30761000000.0,24130000000.0,191879000000.0,9477000000.0,,,25356000000.0,67102000000.0,,,470000000.0,,66437000000.0,34153000000.0,219480000000.0,77000000.0,35519000000.0,301598000000.0,301598000000.0,36971000000.0,877933000000.0,67949000000.0,67949000000.0,68419000000.0,809437000000.0,877933000000.0,0.0,369747000000.0,-3102000000.0,22702000000.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2015.0,Q3,,2015-09-30,2015-11-05 16:24:36+00:00,4187000000.0,6891000000.0,10216000000.0,0.0,30738000000.0,23996000000.0,190754000000.0,9546000000.0,,,24101000000.0,63553000000.0,,,485000000.0,,75567000000.0,39361000000.0,219837000000.0,79000000.0,35153000000.0,299249000000.0,299249000000.0,38091000000.0,882460000000.0,70503000000.0,70503000000.0,70988000000.0,811393000000.0,882460000000.0,0.0,370338000000.0,-2279000000.0,25808000000.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2015.0,Q2,,2015-06-30,2015-08-06 16:13:05+00:00,3990000000.0,6443000000.0,8074000000.0,0.0,30730000000.0,24379000000.0,188928000000.0,9644000000.0,,,24127000000.0,64010000000.0,,,520000000.0,,72473000000.0,38574000000.0,221682000000.0,92000000.0,34376000000.0,319477000000.0,319477000000.0,35632000000.0,898409000000.0,69377000000.0,69377000000.0,69897000000.0,828420000000.0,898409000000.0,0.0,371490000000.0,-2172000000.0,24872000000.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2015.0,Q1,,2015-03-31,2015-05-08 16:27:59+00:00,4298000000.0,11529000000.0,8127000000.0,0.0,30644000000.0,24003000000.0,191217000000.0,9717000000.0,,,25103000000.0,62409000000.0,,,544000000.0,,75863000000.0,41588000000.0,225337000000.0,95000000.0,33754000000.0,324724000000.0,324724000000.0,37412000000.0,919790000000.0,73769000000.0,73770000000.0,74314000000.0,845381000000.0,919790000000.0,1000000.0,386459000000.0,-2158000000.0,24190000000.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2016.0,FY,,2016-12-31,2018-03-01 16:22:57+00:00,3308000000.0,5366000000.0,12651000000.0,0.0,30956000000.0,17590000000.0,166636000000.0,9220000000.0,,,20884000000.0,65167000000.0,,,171000000.0,,273425000000.0,233334000000.0,188515000000.0,,34683000000.0,195578000000.0,195578000000.0,26115000000.0,898764000000.0,67531000000.0,67531000000.0,67702000000.0,831062000000.0,898764000000.0,0.0,306380000000.0,-3474000000.0,15445000000.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2016.0,Q3,,2016-09-30,2016-11-03 17:02:41+00:00,4197000000.0,13595000000.0,15883000000.0,0.0,30809000000.0,24748000000.0,208561000000.0,9592000000.0,,,23805000000.0,71156000000.0,,,180000000.0,,77041000000.0,46637000000.0,235164000000.0,0.0,37054000000.0,315648000000.0,315648000000.0,44623000000.0,952904000000.0,78286000000.0,78286000000.0,78466000000.0,874438000000.0,952904000000.0,0.0,408461000000.0,-3172000000.0,26178000000.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2016.0,Q2,,2016-06-30,2016-08-04 21:18:39+00:00,3884000000.0,14632000000.0,17067000000.0,0.0,30795000000.0,24748000000.0,204461000000.0,9852000000.0,,,23867000000.0,69399000000.0,,,194000000.0,,76755000000.0,47251000000.0,232050000000.0,0.0,36924000000.0,309672000000.0,309672000000.0,45893000000.0,942567000000.0,79179000000.0,79179000000.0,79373000000.0,863194000000.0,942567000000.0,0.0,405155000000.0,-3172000000.0,26035000000.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2016.0,Q1,,2016-03-31,2016-05-05 18:15:45+00:00,4198000000.0,10865000000.0,13290000000.0,0.0,30781000000.0,23973000000.0,196967000000.0,9729000000.0,,,25210000000.0,68651000000.0,,,190000000.0,,73349000000.0,46654000000.0,225320000000.0,0.0,37301000000.0,306047000000.0,306047000000.0,41265000000.0,917428000000.0,75775000000.0,75775000000.0,75965000000.0,841463000000.0,917428000000.0,0.0,390348000000.0,-3172000000.0,27843000000.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2017.0,FY,,2017-12-31,2019-02-21 18:02:55+00:00,3524000000.0,7427000000.0,12701000000.0,0.0,31123000000.0,18419000000.0,177974000000.0,9590000000.0,,,19951000000.0,68731000000.0,,,194000000.0,,55314000000.0,30749000000.0,200836000000.0,,26527000000.0,205001000000.0,205001000000.0,26511000000.0,719892000000.0,58676000000.0,58676000000.0,58870000000.0,661022000000.0,719892000000.0,0.0,328189000000.0,-6401000000.0,18423000000.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2017.0,Q3,,2017-09-30,2017-11-06 06:14:14+00:00,3692000000.0,7005000000.0,13023000000.0,0.0,31078000000.0,18399000000.0,176005000000.0,9556000000.0,,,21052000000.0,68057000000.0,,,230000000.0,,57593000000.0,35299000000.0,200470000000.0,,24410000000.0,203399000000.0,203399000000.0,27346000000.0,720515000000.0,56714000000.0,56714000000.0,56944000000.0,663571000000.0,720515000000.0,0.0,328208000000.0,-5779000000.0,18588000000.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2017.0,Q2,,2017-06-30,2017-08-03 21:10:26+00:00,3970000000.0,8436000000.0,17319000000.0,0.0,31033000000.0,25408000000.0,205836000000.0,9385000000.0,,,23912000000.0,77572000000.0,,,214000000.0,,62342000000.0,37443000000.0,233924000000.0,,35270000000.0,320455000000.0,320455000000.0,33960000000.0,925199000000.0,69455000000.0,69455000000.0,69669000000.0,855530000000.0,925199000000.0,0.0,382261000000.0,-5284000000.0,26487000000.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2017.0,Q1,,2017-03-31,2017-05-04 18:36:55+00:00,3984000000.0,6396000000.0,17411000000.0,0.0,31002000000.0,25547000000.0,203226000000.0,9350000000.0,,,23739000000.0,76541000000.0,,,179000000.0,,65113000000.0,36782000000.0,232152000000.0,,34863000000.0,317521000000.0,317521000000.0,33159000000.0,914687000000.0,67929000000.0,67929000000.0,68108000000.0,846579000000.0,914687000000.0,0.0,373304000000.0,-4332000000.0,25916000000.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2018.0,FY,,2018-12-31,2020-02-20 19:45:09+00:00,3582000000.0,1722000000.0,15821000000.0,0.0,32486000000.0,18895000000.0,186780000000.0,9422000000.0,,,17036000000.0,75752000000.0,,,217000000.0,,56545000000.0,28378000000.0,201327000000.0,,28926000000.0,175556000000.0,175556000000.0,25503000000.0,687538000000.0,52741000000.0,52741000000.0,52958000000.0,634580000000.0,687538000000.0,0.0,312321000000.0,-10393000000.0,19644000000.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2018.0,Q3,,2018-09-30,2018-11-07 18:12:54+00:00,3691000000.0,1000000000.0,12490000000.0,0.0,32487000000.0,19160000000.0,185476000000.0,9440000000.0,,,17627000000.0,72461000000.0,,,184000000.0,,56114000000.0,30126000000.0,201466000000.0,,27331000000.0,185416000000.0,185416000000.0,26531000000.0,698451000000.0,51625000000.0,51625000000.0,51809000000.0,646642000000.0,698451000000.0,0.0,319859000000.0,-9193000000.0,19820000000.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2018.0,Q2,,2018-06-30,2018-08-07 17:20:24+00:00,3512000000.0,2854000000.0,16312000000.0,0.0,32466000000.0,19013000000.0,184461000000.0,9499000000.0,,,18767000000.0,70852000000.0,,,199000000.0,,54528000000.0,30307000000.0,199888000000.0,,26870000000.0,191347000000.0,191347000000.0,27731000000.0,706333000000.0,53633000000.0,53633000000.0,53832000000.0,652501000000.0,706333000000.0,0.0,321662000000.0,-8557000000.0,19608000000.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2018.0,Q1,,2018-03-31,2018-05-07 19:58:54+00:00,3638000000.0,5634000000.0,13927000000.0,0.0,31665000000.0,19330000000.0,180348000000.0,9733000000.0,,,19960000000.0,71055000000.0,,,198000000.0,,56476000000.0,30317000000.0,202261000000.0,,26453000000.0,196358000000.0,196358000000.0,26832000000.0,712584000000.0,56310000000.0,56310000000.0,56508000000.0,656076000000.0,712584000000.0,0.0,322699000000.0,-7442000000.0,19368000000.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2019.0,FY,,2019-12-31,2020-05-08 17:07:05+00:00,3523000000.0,13052000000.0,16598000000.0,0.0,32692000000.0,17833000000.0,194909000000.0,9308000000.0,,,17609000000.0,80529000000.0,,,238000000.0,,61520000000.0,33276000000.0,212499000000.0,,33078000000.0,188445000000.0,188445000000.0,27343000000.0,740463000000.0,66144000000.0,66144000000.0,66382000000.0,674081000000.0,740463000000.0,0.0,342264000000.0,-12678000000.0,20443000000.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2019.0,Q3,,2019-09-30,2019-11-04 20:36:58+00:00,3561000000.0,15197000000.0,19452000000.0,0.0,32651000000.0,17382000000.0,193310000000.0,9278000000.0,,,17605000000.0,78959000000.0,,,251000000.0,,63039000000.0,35223000000.0,209082000000.0,,32948000000.0,190357000000.0,190357000000.0,28616000000.0,742812000000.0,68368000000.0,68368000000.0,68619000000.0,674193000000.0,742812000000.0,0.0,340061000000.0,-12428000000.0,20723000000.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2019.0,Q2,,2019-06-30,2019-08-05 20:48:45+00:00,3535000000.0,11631000000.0,18435000000.0,0.0,32614000000.0,17880000000.0,191139000000.0,9408000000.0,,,17521000000.0,77997000000.0,,,235000000.0,,60058000000.0,33314000000.0,209371000000.0,,31209000000.0,191264000000.0,191264000000.0,25512000000.0,732167000000.0,63811000000.0,63811000000.0,64046000000.0,668121000000.0,732167000000.0,0.0,333165000000.0,-11643000000.0,20425000000.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2019.0,Q1,,2019-03-31,2019-05-07 20:39:04+00:00,3569000000.0,6911000000.0,14506000000.0,0.0,32547000000.0,18349000000.0,187508000000.0,9418000000.0,,,17046000000.0,78601000000.0,,,229000000.0,,59278000000.0,32166000000.0,206087000000.0,,29944000000.0,185765000000.0,185765000000.0,25878000000.0,713188000000.0,58509000000.0,58509000000.0,58738000000.0,654450000000.0,713188000000.0,0.0,323087000000.0,-10893000000.0,20615000000.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2020.0,Q1,,2020-03-31,2020-05-08 17:07:05+00:00,3828000000.0,12757000000.0,24094000000.0,0.0,33723000000.0,17254000000.0,193106000000.0,9159000000.0,,,18642000000.0,81344000000.0,,,242000000.0,,73504000000.0,37579000000.0,212961000000.0,,36919000000.0,168454000000.0,168454000000.0,36536000000.0,737741000000.0,70221000000.0,70221000000.0,70463000000.0,667278000000.0,737741000000.0,0.0,338880000000.0,-13178000000.0,21224000000.0
