company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-05 07:33:02+00:00,-1077000000.0,,-11000000.0,744000000.0,,0.0,-79000000.0,,0.0,6254000000.0,,6861000000.0,-10120000000.0,,6861000000.0,-10120000000.0,3928000000.0,590000000.0,-497000000.0,,,,34100000000.0,1621000000.0,,-61000000.0,-52442000000.0,,-32935000000.0,,0.0,41778000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2010.0,Q1,2010-01-01,2010-03-31,2011-05-09 19:30:24+00:00,-725000000.0,,-88000000.0,258000000.0,,,-28000000.0,,0.0,1949000000.0,,3845000000.0,-7598000000.0,,3845000000.0,-7598000000.0,2871000000.0,-910000000.0,-218000000.0,,,,17254000000.0,508000000.0,,-30000000.0,-24185000000.0,,-15110000000.0,,0.0,16804000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2011.0,FY,2011-01-01,2011-12-31,2014-02-26 20:38:57+00:00,-3478000000.0,-477000000.0,676000000.0,1565000000.0,679000000.0,395000000.0,-22000000.0,8429000000.0,2950000000.0,8170000000.0,,9382000000.0,-22218000000.0,10273000000.0,9382000000.0,-22218000000.0,10273000000.0,-2585000000.0,96000000.0,6415000000.0,6415000000.0,-4773000000.0,92195000000.0,2730000000.0,,-909000000.0,-144076000000.0,0.0,-90169000000.0,,-2951000000.0,122211000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2011.0,Q3,2011-07-01,2011-09-30,,-470000000.0,,82000000.0,350000000.0,,-4000000.0,-13000000.0,,,5124000000.0,,4596000000.0,-6450000000.0,,4596000000.0,-6450000000.0,2246000000.0,379000000.0,637000000.0,,,,25297000000.0,1196000000.0,,-30000000.0,-38843000000.0,,-26432000000.0,,,31671000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-07 17:08:45+00:00,-3102000000.0,,668000000.0,1184000000.0,,265000000.0,133000000.0,,2950000000.0,9152000000.0,,11182000000.0,-23343000000.0,,11182000000.0,-23343000000.0,9034000000.0,-2994000000.0,296000000.0,,,,70020000000.0,2588000000.0,,-91000000.0,-116846000000.0,,-68194000000.0,,-2951000000.0,93752000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2011.0,Q2,2011-04-01,2011-06-30,,-716000000.0,,171000000.0,501000000.0,,269000000.0,53000000.0,,,2129000000.0,,4324000000.0,-8801000000.0,,4324000000.0,-8801000000.0,3289000000.0,-1135000000.0,686000000.0,,,,19690000000.0,475000000.0,,-31000000.0,-41677000000.0,,-18150000000.0,,,32848000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-07 17:06:04+00:00,-2632000000.0,,586000000.0,834000000.0,,269000000.0,146000000.0,,2950000000.0,4028000000.0,,6586000000.0,-16893000000.0,,6586000000.0,-16893000000.0,6788000000.0,-3373000000.0,-341000000.0,,,,44723000000.0,1392000000.0,,-61000000.0,-78003000000.0,,-41762000000.0,,-2951000000.0,62081000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2011.0,Q1,2011-01-01,2011-03-31,2012-05-08 16:47:29+00:00,-1916000000.0,,415000000.0,333000000.0,,,93000000.0,,2950000000.0,1899000000.0,,2262000000.0,-8092000000.0,,2262000000.0,-8092000000.0,3499000000.0,-2238000000.0,-1027000000.0,,,,25033000000.0,917000000.0,,-30000000.0,-36326000000.0,,-23612000000.0,,-2951000000.0,29233000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2012.0,FY,2012-01-01,2012-12-31,2015-02-26 19:20:05+00:00,-3258000000.0,-426000000.0,554000000.0,1335000000.0,596000000.0,576000000.0,11000000.0,10528000000.0,1000000000.0,1948000000.0,,35000000.0,-11929000000.0,17160000000.0,35000000.0,-11929000000.0,17160000000.0,5277000000.0,-4169000000.0,1362000000.0,1362000000.0,5100000000.0,91849000000.0,1142000000.0,,-933000000.0,-132610000000.0,,-89660000000.0,0.0,,122221000000.0,0.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2012.0,Q3,2012-07-01,2012-09-30,,-985000000.0,,140000000.0,452000000.0,,,66000000.0,,,-977000000.0,,-1039000000.0,-1298000000.0,,-1039000000.0,-1298000000.0,3186000000.0,915000000.0,-335000000.0,,,,20217000000.0,498000000.0,,-30000000.0,-33092000000.0,,-19914000000.0,,,32281000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-06 19:01:26+00:00,-2534000000.0,,442000000.0,946000000.0,,0.0,24000000.0,,0.0,6725000000.0,,5252000000.0,-14075000000.0,,5252000000.0,-14075000000.0,15288000000.0,6489000000.0,-4052000000.0,,,,69429000000.0,1238000000.0,,-91000000.0,-102966000000.0,,-66759000000.0,,,90187000000.0,0.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-07 17:12:54+00:00,-1549000000.0,,302000000.0,494000000.0,,0.0,-42000000.0,,,7702000000.0,,6291000000.0,-12777000000.0,,6291000000.0,-12777000000.0,12102000000.0,5574000000.0,-3717000000.0,,,,49212000000.0,740000000.0,,-61000000.0,-69874000000.0,,-46845000000.0,,,57906000000.0,0.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2012.0,Q2,2012-04-01,2012-06-30,,17000000.0,,219000000.0,228000000.0,,,-83000000.0,,,7141000000.0,,6051000000.0,-14944000000.0,,6051000000.0,-14944000000.0,6344000000.0,-2632000000.0,-3667000000.0,,,,24052000000.0,546000000.0,,-31000000.0,-39311000000.0,,-21444000000.0,,,23804000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2012.0,Q1,2012-01-01,2012-03-31,2013-05-07 17:12:40+00:00,-1566000000.0,,83000000.0,266000000.0,,0.0,41000000.0,,,561000000.0,,240000000.0,2167000000.0,,240000000.0,2167000000.0,5758000000.0,8206000000.0,-50000000.0,,,,25160000000.0,194000000.0,,-30000000.0,-30563000000.0,,-25401000000.0,,,34102000000.0,0.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2013.0,FY,2013-01-01,2013-12-31,2016-02-24 21:18:04+00:00,-6710000000.0,-167000000.0,677000000.0,1270000000.0,714000000.0,393000000.0,-212000000.0,8274000000.0,1000000000.0,1447000000.0,0.0,-8907000000.0,-15165000000.0,16131000000.0,-8907000000.0,-15165000000.0,16131000000.0,-8153000000.0,,3393000000.0,3393000000.0,3917000000.0,79783000000.0,1020000000.0,,-1241000000.0,-138720000000.0,-6395000000.0,-89896000000.0,0.0,0.0,135247000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2013.0,Q3,2013-07-01,2013-09-30,,-1293000000.0,,95000000.0,273000000.0,,13000000.0,38000000.0,,1000000000.0,,,-1794000000.0,1278000000.0,,-1794000000.0,1278000000.0,2670000000.0,2192000000.0,,,,,18618000000.0,609000000.0,,-333000000.0,-32892000000.0,,-21079000000.0,,,34841000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-06 17:09:52+00:00,-5593000000.0,,539000000.0,891000000.0,,386000000.0,-187000000.0,,1000000000.0,0.0,,-7584000000.0,-6575000000.0,,-7584000000.0,-6575000000.0,9984000000.0,-4362000000.0,8000000.0,,,,60034000000.0,1212000000.0,,-899000000.0,-105865000000.0,-6395000000.0,-67727000000.0,0.0,,109680000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2013.0,Q2,2013-04-01,2013-06-30,,-1872000000.0,,227000000.0,354000000.0,,,-132000000.0,,,-528000000.0,,-7114000000.0,1866000000.0,,-7114000000.0,1866000000.0,4581000000.0,-799000000.0,,,,,20121000000.0,499000000.0,,-333000000.0,-35163000000.0,,-26374000000.0,,,38402000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-07 21:05:43+00:00,-4300000000.0,,444000000.0,618000000.0,,373000000.0,-225000000.0,,,0.0,,-5790000000.0,-7853000000.0,,-5790000000.0,-7853000000.0,7314000000.0,-6554000000.0,8000000.0,,,,41416000000.0,603000000.0,,-566000000.0,-72973000000.0,-6395000000.0,-46648000000.0,0.0,,74839000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2013.0,Q1,2013-01-01,2013-03-31,2014-05-07 17:39:49+00:00,-2428000000.0,,217000000.0,264000000.0,,373000000.0,-93000000.0,,,528000000.0,,1324000000.0,-9719000000.0,,1324000000.0,-9719000000.0,2733000000.0,-5755000000.0,8000000.0,,,,21295000000.0,104000000.0,,-233000000.0,-37810000000.0,-6395000000.0,-20274000000.0,,,36437000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2014.0,FY,2014-01-01,2014-12-31,2017-02-28 19:01:06+00:00,-4003000000.0,-611000000.0,748000000.0,1213000000.0,713000000.0,436000000.0,-354000000.0,12332000000.0,1000000000.0,6031000000.0,0.0,2256000000.0,-15055000000.0,16376000000.0,2256000000.0,-15055000000.0,16376000000.0,3223000000.0,,6336000000.0,6336000000.0,-2394000000.0,88820000000.0,1248000000.0,,-1621000000.0,-152882000000.0,,-90974000000.0,-1000000000.0,0.0,140146000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2014.0,Q3,2014-07-01,2014-09-30,,-527000000.0,,81000000.0,218000000.0,,,-81000000.0,,,590000000.0,,2411000000.0,-4969000000.0,,2411000000.0,-4969000000.0,4029000000.0,1390000000.0,,,,,26683000000.0,243000000.0,,-425000000.0,-38014000000.0,,-23998000000.0,-439000000.0,,33329000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-05 16:24:36+00:00,-2530000000.0,,413000000.0,841000000.0,,452000000.0,-60000000.0,,,4481000000.0,0.0,1977000000.0,-11669000000.0,,1977000000.0,-11669000000.0,10950000000.0,1198000000.0,,,,,73309000000.0,726000000.0,,-1192000000.0,-109459000000.0,,-74178000000.0,-443000000.0,0.0,99142000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2014.0,Q2,2014-04-01,2014-06-30,,-958000000.0,,235000000.0,378000000.0,,452000000.0,22000000.0,,,1833000000.0,,3225000000.0,-8864000000.0,,3225000000.0,-8864000000.0,4437000000.0,-1180000000.0,,,,,27839000000.0,-27000000.0,,-426000000.0,-42668000000.0,,-26017000000.0,-4000000.0,,34337000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-06 16:13:05+00:00,-2003000000.0,,332000000.0,623000000.0,,452000000.0,21000000.0,,,3891000000.0,0.0,-434000000.0,-6700000000.0,,-434000000.0,-6700000000.0,6921000000.0,-192000000.0,,,,,46626000000.0,483000000.0,,-767000000.0,-71445000000.0,,-50180000000.0,-4000000.0,0.0,65813000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2014.0,Q1,2014-01-01,2014-03-31,2015-05-08 16:27:59+00:00,-1045000000.0,,97000000.0,245000000.0,,,-1000000.0,,,2058000000.0,,-3659000000.0,2164000000.0,,-3659000000.0,2164000000.0,2484000000.0,988000000.0,,,,,18787000000.0,510000000.0,,-341000000.0,-28777000000.0,,-24163000000.0,0.0,,31476000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2015.0,FY,2015-01-01,2015-12-31,2018-03-01 16:22:57+00:00,-4211000000.0,-1141000000.0,1127000000.0,1178000000.0,693000000.0,0.0,-492000000.0,11626000000.0,,5437000000.0,1483000000.0,-1218000000.0,-10398000000.0,14052000000.0,-1218000000.0,-10398000000.0,14052000000.0,1944000000.0,,5385000000.0,5385000000.0,-2511000000.0,93179000000.0,1754000000.0,,-1769000000.0,-174205000000.0,,-96116000000.0,-1930000000.0,-1502000000.0,166264000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-03 17:02:41+00:00,-2887000000.0,,904000000.0,836000000.0,,0.0,-360000000.0,,,4242000000.0,1483000000.0,-2852000000.0,-6907000000.0,,-2852000000.0,-6907000000.0,9527000000.0,-592000000.0,,,,,69395000000.0,2026000000.0,,-1301000000.0,-128319000000.0,,-74062000000.0,-1107000000.0,-1502000000.0,122273000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2015.0,Q3,2015-07-01,2015-09-30,,-287000000.0,,560000000.0,249000000.0,,,-62000000.0,,,2545000000.0,-2000000.0,-288000000.0,-147000000.0,,-288000000.0,-147000000.0,2639000000.0,2142000000.0,,,,,24910000000.0,759000000.0,,-426000000.0,-37065000000.0,,-26638000000.0,-107000000.0,-570000000.0,36446000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-04 21:18:39+00:00,-2600000000.0,,344000000.0,587000000.0,,,-298000000.0,,,1697000000.0,1485000000.0,-2564000000.0,-6760000000.0,,-2564000000.0,-6760000000.0,6888000000.0,-2734000000.0,,,,,44485000000.0,1267000000.0,,-875000000.0,-91254000000.0,,-47424000000.0,-1000000000.0,-932000000.0,85827000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2015.0,Q2TTM,2014-07-01,2015-06-30,,-4600000000.0,-611000000.0,760000000.0,1177000000.0,713000000.0,-16000000.0,-673000000.0,12332000000.0,1000000000.0,3837000000.0,1485000000.0,126000000.0,-15115000000.0,16376000000.0,126000000.0,-15115000000.0,16343000000.0,681000000.0,,6336000000.0,6336000000.0,-2394000000.0,86679000000.0,2032000000.0,,-1729000000.0,-172691000000.0,,-88218000000.0,-1996000000.0,-932000000.0,160160000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2015.0,Q2,2015-04-01,2015-06-30,,-1106000000.0,,197000000.0,373000000.0,,,-108000000.0,,,-1780000000.0,1485000000.0,-4287000000.0,140000000.0,,-4287000000.0,140000000.0,4202000000.0,-53000000.0,,,,,22086000000.0,487000000.0,,-451000000.0,-45886000000.0,,-24681000000.0,-14000000.0,-932000000.0,46645000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 18:15:45+00:00,-1494000000.0,,147000000.0,214000000.0,,,-190000000.0,,,3477000000.0,,1723000000.0,-6900000000.0,,1723000000.0,-6900000000.0,2686000000.0,-2681000000.0,,,,,22399000000.0,780000000.0,,-424000000.0,-45368000000.0,,-22743000000.0,-986000000.0,,39182000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2016.0,FY,2016-01-01,2016-12-31,2019-02-21 18:02:55+00:00,-6963000000.0,-1110000000.0,672000000.0,1202000000.0,652000000.0,156000000.0,-302000000.0,7833000000.0,,0.0,0.0,-3497000000.0,-5850000000.0,14774000000.0,-3497000000.0,-5850000000.0,14774000000.0,5125000000.0,,854000000.0,854000000.0,6545000000.0,86960000000.0,3953000000.0,,-1839000000.0,-171705000000.0,,-88246000000.0,-372000000.0,,168709000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-06 06:14:14+00:00,-4317000000.0,,464000000.0,875000000.0,,156000000.0,306000000.0,,,7227000000.0,,8280000000.0,-14586000000.0,,8280000000.0,-14586000000.0,9131000000.0,3131000000.0,,,,,64949000000.0,3200000000.0,,-1353000000.0,-128325000000.0,,-62473000000.0,-70000000.0,,114700000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2016.0,Q3,2016-07-01,2016-09-30,,-1608000000.0,,71000000.0,252000000.0,,156000000.0,-46000000.0,,,-1367000000.0,,613000000.0,-4678000000.0,,613000000.0,-4678000000.0,2927000000.0,-1184000000.0,,,,,23717000000.0,589000000.0,,-447000000.0,-42638000000.0,,-21290000000.0,,,38823000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-03 21:10:26+00:00,-2709000000.0,,393000000.0,623000000.0,,,352000000.0,,,8594000000.0,,7667000000.0,-9908000000.0,,7667000000.0,-9908000000.0,6204000000.0,4315000000.0,,,,,41232000000.0,2611000000.0,,-906000000.0,-85687000000.0,,-41183000000.0,-70000000.0,,75877000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2016.0,Q2,2016-04-01,2016-06-30,,-1536000000.0,,268000000.0,374000000.0,,,279000000.0,,,4433000000.0,,3376000000.0,-4169000000.0,,3376000000.0,-4169000000.0,4291000000.0,3777000000.0,,,,,21286000000.0,1022000000.0,,-487000000.0,-40513000000.0,,-21856000000.0,,,36858000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 18:36:55+00:00,-1173000000.0,,125000000.0,249000000.0,,,73000000.0,,,4161000000.0,,4291000000.0,-5739000000.0,,4291000000.0,-5739000000.0,1913000000.0,538000000.0,,,,,19946000000.0,1589000000.0,,-419000000.0,-45174000000.0,,-19327000000.0,-70000000.0,,39019000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2017.0,FY,2017-01-01,2017-12-31,2020-02-20 19:45:09+00:00,-8696000000.0,-1044000000.0,1530000000.0,1118000000.0,795000000.0,,,5609000000.0,,4560000000.0,0.0,-906000000.0,-16876000000.0,12283000000.0,-906000000.0,-16876000000.0,12283000000.0,-5176000000.0,,4020000000.0,4020000000.0,2903000000.0,88478000000.0,4481000000.0,323000000.0,-1820000000.0,-124533000000.0,,-89197000000.0,-2927000000.0,,111872000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-07 18:12:54+00:00,-7404000000.0,,633000000.0,806000000.0,,,382000000.0,,,5973000000.0,0.0,1689000000.0,-17158000000.0,,1689000000.0,-17158000000.0,10233000000.0,-4854000000.0,,,,,67312000000.0,4043000000.0,,-1353000000.0,-89537000000.0,,-67938000000.0,-2305000000.0,,75740000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2017.0,Q3,2017-07-01,2017-09-30,,-1706000000.0,,128000000.0,232000000.0,,,96000000.0,,,1779000000.0,,883000000.0,-10009000000.0,,883000000.0,-10009000000.0,4734000000.0,-4296000000.0,,,,,22738000000.0,304000000.0,,-433000000.0,-30322000000.0,,-22706000000.0,-495000000.0,,21715000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-07 17:20:24+00:00,-5698000000.0,,505000000.0,574000000.0,,,286000000.0,,,4194000000.0,0.0,806000000.0,-7149000000.0,,806000000.0,-7149000000.0,5499000000.0,-558000000.0,,,,,44574000000.0,3739000000.0,,-920000000.0,-59215000000.0,,-45232000000.0,-1810000000.0,,54025000000.0,
