company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netrealizedcapitalgains,otheroperatingexpenses,otherservicechargeincome,policyacquisitioncosts,preferreddividends,premiumsearned,propertyliabilityinsuranceclaims,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2009.0,Q1,2009-01-01,2009-03-31,2010-05-05 16:09:13+00:00,-0.71,-0.71,,-0.71,,-377000000.0,-548000000.0,-585000000.0,37000000.0,-574000000.0,-4000000.0,2355000000.0,3002000000.0,1737000000.0,424000000.0,30000000.0,6122000000.0,7750000000.0,11176000000.0,10214000000.0,-962000000.0,10214000000.0,808500000.0,808500000.0,808500000.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2010.0,FY,2010-01-01,2010-12-31,2013-02-26 21:13:26+00:00,2.88,2.88,0.74,2.86,0.0,1110000000.0,2663000000.0,2619000000.0,44000000.0,2545000000.0,4000000.0,16820000000.0,12927000000.0,8356000000.0,1485000000.0,122000000.0,27071000000.0,34106000000.0,48518000000.0,52247000000.0,3729000000.0,52247000000.0,882436532.0,882436532.0,882436532.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2010.0,Q3YTD,2010-01-01,2010-09-30,,3.16,3.16,,3.13,,1251000000.0,2701000000.0,2682000000.0,19000000.0,2617000000.0,-7000000.0,13700000000.0,9330000000.0,6020000000.0,1156000000.0,91000000.0,19856000000.0,25157000000.0,35643000000.0,39576000000.0,3933000000.0,39576000000.0,875782191.0,875782191.0,875782191.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2010.0,Q3TTM,2009-10-01,2010-09-30,,3.51,3.51,0.74,3.48,,1110000000.0,3014000000.0,2974000000.0,40000000.0,2906000000.0,-14000000.0,16634000000.0,12275000000.0,8168000000.0,1508000000.0,122000000.0,26714000000.0,33649000000.0,47432000000.0,51516000000.0,4084000000.0,51516000000.0,875782191.0,875782191.0,875782191.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2010.0,Q3,2010-07-01,2010-09-30,2011-11-04 17:20:10+00:00,0.33,0.33,,0.32,,68000000.0,320000000.0,317000000.0,3000000.0,286000000.0,4000000.0,3778000000.0,2989000000.0,2076000000.0,391000000.0,30000000.0,6484000000.0,8573000000.0,11953000000.0,12338000000.0,385000000.0,12338000000.0,875782191.0,875782191.0,875782191.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2010.0,Q2YTD,2010-01-01,2010-06-30,,2.83,2.83,,2.81,,1183000000.0,2381000000.0,2365000000.0,16000000.0,2331000000.0,-11000000.0,9922000000.0,6341000000.0,3944000000.0,765000000.0,61000000.0,13372000000.0,16584000000.0,23690000000.0,27238000000.0,3548000000.0,27238000000.0,822905671.0,822905671.0,822905671.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2010.0,Q2TTM,2009-07-01,2010-06-30,,2.39,2.39,0.74,2.37,,491000000.0,2069000000.0,2033000000.0,36000000.0,1970000000.0,-23000000.0,14640000000.0,11829000000.0,7945000000.0,1556000000.0,122000000.0,26831000000.0,33507000000.0,46892000000.0,49416000000.0,2524000000.0,49416000000.0,822905671.0,822905671.0,822905671.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2010.0,Q2,2010-04-01,2010-06-30,2011-08-05 07:33:02+00:00,1.85,1.85,,1.84,,827000000.0,1547000000.0,1536000000.0,11000000.0,1526000000.0,-10000000.0,5528000000.0,3409000000.0,2026000000.0,388000000.0,31000000.0,6584000000.0,7978000000.0,11775000000.0,14138000000.0,2363000000.0,14138000000.0,822905671.0,822905671.0,822905671.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2010.0,Q1TTM,2009-04-01,2010-03-31,,-1.2,-1.2,0.74,-1.21,,-1292000000.0,-896000000.0,-922000000.0,26000000.0,-989000000.0,-29000000.0,9013000000.0,10451000000.0,7707000000.0,1602000000.0,122000000.0,26823000000.0,33704000000.0,45757000000.0,43543000000.0,-2214000000.0,43543000000.0,822654945.0,822654945.0,822654945.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2010.0,Q1,2010-01-01,2010-03-31,2011-05-09 19:30:24+00:00,0.98,0.98,,0.97,,356000000.0,834000000.0,829000000.0,5000000.0,805000000.0,-1000000.0,4394000000.0,2932000000.0,1918000000.0,377000000.0,30000000.0,6788000000.0,8606000000.0,11915000000.0,13100000000.0,1185000000.0,13100000000.0,822654945.0,822654945.0,822654945.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2011.0,FY,2011-01-01,2011-12-31,2014-02-26 20:38:57+00:00,5.81,5.81,0.74,5.76,0.0,2793000000.0,6415000000.0,6391000000.0,24000000.0,6155000000.0,-8000000.0,23542000000.0,18537000000.0,10338000000.0,1446000000.0,268000000.0,36361000000.0,41074000000.0,61057000000.0,70241000000.0,9184000000.0,70241000000.0,1059400000.0,1059400000.0,1068600000.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2011.0,Q3YTD,2011-01-01,2011-09-30,,5.27,4.9,,4.87,,2482000000.0,5427000000.0,5428000000.0,-1000000.0,5196000000.0,6000000.0,18583000000.0,13987000000.0,7734000000.0,1130000000.0,237000000.0,27190000000.0,30480000000.0,45597000000.0,53507000000.0,7910000000.0,53507000000.0,1060199513.0,1060199513.0,1060199513.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2011.0,Q3TTM,2010-10-01,2011-09-30,,4.99,4.62,0.74,4.6,,2341000000.0,5389000000.0,5365000000.0,24000000.0,5124000000.0,17000000.0,21703000000.0,17584000000.0,10070000000.0,1459000000.0,268000000.0,34405000000.0,39429000000.0,58472000000.0,66178000000.0,7706000000.0,66178000000.0,1060199513.0,1060199513.0,1060199513.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2011.0,Q3,2011-07-01,2011-09-30,2012-11-07 17:08:45+00:00,3.35,3.23,,3.21,0.0,1673000000.0,3450000000.0,3442000000.0,8000000.0,3426000000.0,6000000.0,8393000000.0,5198000000.0,2718000000.0,384000000.0,30000000.0,9342000000.0,9756000000.0,15338000000.0,20453000000.0,5115000000.0,20453000000.0,1060199513.0,1060199513.0,1060199513.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2011.0,Q2YTD,2011-01-01,2011-06-30,,1.92,1.67,,1.66,,809000000.0,1977000000.0,1986000000.0,-9000000.0,1770000000.0,,10190000000.0,8789000000.0,5016000000.0,746000000.0,207000000.0,17848000000.0,20724000000.0,30259000000.0,33054000000.0,2795000000.0,33054000000.0,937700000.0,1059751486.0,1059751486.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2011.0,Q2TTM,2010-07-01,2011-06-30,,1.97,1.72,0.74,1.71,,736000000.0,2259000000.0,2240000000.0,19000000.0,1984000000.0,15000000.0,17088000000.0,15375000000.0,9428000000.0,1466000000.0,268000000.0,31547000000.0,38246000000.0,55087000000.0,58063000000.0,2976000000.0,58063000000.0,937700000.0,1059751486.0,1059751486.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2011.0,Q2,2011-04-01,2011-06-30,2012-08-07 17:06:04+00:00,1.14,1.01,,1.0,,448000000.0,1093000000.0,1062000000.0,31000000.0,1069000000.0,-7000000.0,5291000000.0,4699000000.0,2561000000.0,374000000.0,31000000.0,9294000000.0,10563000000.0,15636000000.0,17146000000.0,1510000000.0,17146000000.0,937700000.0,1059751486.0,1059751486.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2011.0,Q1TTM,2010-04-01,2011-03-31,,2.68,2.56,0.74,2.55,,1115000000.0,2713000000.0,2714000000.0,-1000000.0,2441000000.0,12000000.0,17325000000.0,14085000000.0,8893000000.0,1480000000.0,268000000.0,28837000000.0,35661000000.0,51226000000.0,55055000000.0,3829000000.0,55055000000.0,898700000.0,1058517978.0,1058517978.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2011.0,Q1,2011-01-01,2011-03-31,2012-05-08 16:47:29+00:00,0.78,0.66,,0.66,,361000000.0,884000000.0,924000000.0,-40000000.0,701000000.0,7000000.0,4899000000.0,4090000000.0,2455000000.0,372000000.0,176000000.0,8554000000.0,10161000000.0,14623000000.0,15908000000.0,1285000000.0,15908000000.0,898700000.0,1058517978.0,1058517978.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2012.0,Q4,2012-10-01,2012-12-31,,0.07,0.07,0.74,0.08,,-582000000.0,136000000.0,105000000.0,31000000.0,96000000.0,9000000.0,4033000000.0,4414000000.0,2711000000.0,319000000.0,31000000.0,10589000000.0,13077000000.0,17810000000.0,17333000000.0,-477000000.0,17333000000.0,1070755561.0,1070755561.0,1070755561.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2012.0,FY,2012-01-01,2012-12-31,2015-02-26 19:20:05+00:00,1.12,1.12,0.74,1.12,1868000000.0,128000000.0,1362000000.0,1314000000.0,48000000.0,1202000000.0,38000000.0,19713000000.0,17755000000.0,10462000000.0,1369000000.0,122000000.0,37975000000.0,45716000000.0,66708000000.0,68150000000.0,1442000000.0,68150000000.0,1070755561.0,1070755561.0,1070755561.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2012.0,Q3YTD,2012-01-01,2012-09-30,,1.05,1.05,,1.04,1868000000.0,710000000.0,1226000000.0,1209000000.0,17000000.0,1106000000.0,29000000.0,15680000000.0,13341000000.0,7751000000.0,1050000000.0,91000000.0,27386000000.0,32639000000.0,48898000000.0,50817000000.0,1919000000.0,50817000000.0,1065041874.0,1065041874.0,1065041874.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2012.0,Q3,2012-07-01,2012-09-30,2013-11-06 19:01:26+00:00,-0.92,-0.92,0.0,-0.92,1868000000.0,-53000000.0,-957000000.0,-957000000.0,0.0,-984000000.0,-3000000.0,4821000000.0,4245000000.0,2586000000.0,355000000.0,30000000.0,9096000000.0,11045000000.0,17513000000.0,16503000000.0,-1010000000.0,16503000000.0,1065041874.0,1065041874.0,1065041874.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2012.0,Q2YTD,2012-01-01,2012-06-30,,1.97,1.97,,1.96,,763000000.0,2183000000.0,2166000000.0,17000000.0,2090000000.0,32000000.0,10859000000.0,9096000000.0,5165000000.0,695000000.0,61000000.0,18290000000.0,21594000000.0,31385000000.0,34314000000.0,2929000000.0,34314000000.0,1064688383.0,1064688383.0,1064688383.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2012.0,Q2TTM,2011-07-01,2012-06-30,,5.86,6.11,0.74,6.06,,2747000000.0,6621000000.0,6571000000.0,50000000.0,6475000000.0,24000000.0,24211000000.0,18844000000.0,10487000000.0,1395000000.0,122000000.0,36803000000.0,41944000000.0,62183000000.0,71501000000.0,9318000000.0,71501000000.0,1064688383.0,1064688383.0,1064688383.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2012.0,Q2,2012-04-01,2012-06-30,2013-08-07 17:12:54+00:00,2.13,2.13,0.0,2.12,,1038000000.0,2303000000.0,2300000000.0,3000000.0,2264000000.0,8000000.0,6747000000.0,4775000000.0,2490000000.0,352000000.0,31000000.0,9161000000.0,9933000000.0,15060000000.0,18398000000.0,3338000000.0,18398000000.0,1064688383.0,1064688383.0,1064688383.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2012.0,Q1TTM,2011-04-01,2012-03-31,,4.87,4.99,0.74,4.94,,2157000000.0,5411000000.0,5333000000.0,78000000.0,5280000000.0,9000000.0,22755000000.0,18768000000.0,10558000000.0,1417000000.0,122000000.0,36936000000.0,42574000000.0,62759000000.0,70249000000.0,7490000000.0,70249000000.0,1064252898.0,1064252898.0,1064252898.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2012.0,Q1,2012-01-01,2012-03-31,2013-05-07 17:12:40+00:00,-0.16,-0.16,0.0,-0.16,,-275000000.0,-120000000.0,-134000000.0,14000000.0,-174000000.0,24000000.0,4112000000.0,4321000000.0,2675000000.0,343000000.0,30000000.0,9129000000.0,11661000000.0,16325000000.0,15916000000.0,-409000000.0,15916000000.0,1064252898.0,1064252898.0,1064252898.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2013.0,FY,2013-01-01,2013-12-31,2016-02-24 21:18:04+00:00,2.94,2.94,1.01,2.91,,661000000.0,3393000000.0,3391000000.0,2000000.0,3246000000.0,25000000.0,19154000000.0,16602000000.0,11371000000.0,1259000000.0,122000000.0,37674000000.0,46286000000.0,64147000000.0,68199000000.0,4052000000.0,68199000000.0,1105579693.0,1105579693.0,1105579693.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2013.0,Q4,2013-10-01,2013-12-31,,0.79,0.79,0.27,0.77,,353000000.0,916000000.0,915000000.0,1000000.0,877000000.0,8000000.0,5296000000.0,4462000000.0,2891000000.0,305000000.0,31000000.0,10271000000.0,12423000000.0,17190000000.0,18458000000.0,1268000000.0,18458000000.0,1105579693.0,1105579693.0,1105579693.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2013.0,Q3YTD,2013-01-01,2013-09-30,,2.15,2.15,0.74,2.14,,308000000.0,2477000000.0,2476000000.0,1000000.0,2369000000.0,17000000.0,13858000000.0,12140000000.0,8480000000.0,954000000.0,91000000.0,27403000000.0,33863000000.0,46957000000.0,49741000000.0,2784000000.0,49741000000.0,1104892638.0,1104892638.0,1104892638.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2013.0,Q3TTM,2012-10-01,2013-09-30,,2.22,2.22,1.48,2.22,,-274000000.0,2613000000.0,2581000000.0,32000000.0,2465000000.0,26000000.0,17891000000.0,16554000000.0,11191000000.0,1273000000.0,122000000.0,37992000000.0,46940000000.0,64767000000.0,67074000000.0,2307000000.0,67074000000.0,1104892638.0,1104892638.0,1104892638.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2013.0,Q3,2013-07-01,2013-09-30,2014-11-06 17:09:52+00:00,0.85,0.85,0.0,0.84,,3000000.0,975000000.0,973000000.0,2000000.0,942000000.0,3000000.0,4395000000.0,3977000000.0,2848000000.0,312000000.0,30000000.0,9094000000.0,11072000000.0,15361000000.0,16337000000.0,976000000.0,16337000000.0,1104892638.0,1104892638.0,1104892638.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.3,1.3,0.74,1.3,,305000000.0,1502000000.0,1503000000.0,-1000000.0,1427000000.0,14000000.0,9463000000.0,8163000000.0,5632000000.0,642000000.0,61000000.0,18309000000.0,22791000000.0,31596000000.0,33404000000.0,1808000000.0,33404000000.0,1097889347.0,1097889347.0,1097889347.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2013.0,Q2TTM,2012-07-01,2013-06-30,,0.45,0.45,1.48,0.46,1868000000.0,-330000000.0,681000000.0,651000000.0,30000000.0,539000000.0,20000000.0,18317000000.0,16822000000.0,10929000000.0,1316000000.0,122000000.0,37994000000.0,46913000000.0,66919000000.0,67240000000.0,321000000.0,67240000000.0,1097889347.0,1097889347.0,1097889347.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2013.0,Q2,2013-04-01,2013-06-30,2014-08-07 21:05:43+00:00,0.43,0.43,0.55,0.43,,53000000.0,510000000.0,508000000.0,2000000.0,471000000.0,8000000.0,3702000000.0,4025000000.0,2861000000.0,329000000.0,31000000.0,9158000000.0,10806000000.0,15160000000.0,15721000000.0,561000000.0,15721000000.0,1097889347.0,1097889347.0,1097889347.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2013.0,Q1TTM,2012-04-01,2013-03-31,,2.15,2.15,0.93,2.15,1868000000.0,655000000.0,2474000000.0,2443000000.0,31000000.0,2332000000.0,20000000.0,21362000000.0,17572000000.0,10558000000.0,1339000000.0,122000000.0,37997000000.0,46040000000.0,66819000000.0,69917000000.0,3098000000.0,69917000000.0,1096925583.0,1096925583.0,1096925583.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2013.0,Q1,2013-01-01,2013-03-31,2014-05-07 17:39:49+00:00,0.87,0.87,0.185,0.87,,252000000.0,992000000.0,995000000.0,-3000000.0,956000000.0,6000000.0,5761000000.0,4138000000.0,2771000000.0,313000000.0,30000000.0,9151000000.0,11985000000.0,16436000000.0,17683000000.0,1247000000.0,17683000000.0,1096925583.0,1096925583.0,1096925583.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2014.0,FY,2014-01-01,2014-12-31,2017-02-28 19:01:06+00:00,5.48,5.48,1.325,5.42,0.0,2465000000.0,6336000000.0,6339000000.0,-3000000.0,6187000000.0,27000000.0,22273000000.0,17091000000.0,11976000000.0,1376000000.0,122000000.0,39067000000.0,46045000000.0,64512000000.0,73316000000.0,8804000000.0,73316000000.0,1128700000.0,1128700000.0,1128700000.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2014.0,Q4,2014-10-01,2014-12-31,,1.32,1.32,0.35,1.3,,549000000.0,1527000000.0,1527000000.0,,1490000000.0,6000000.0,5864000000.0,4488000000.0,2983000000.0,329000000.0,31000000.0,10272000000.0,12226000000.0,17043000000.0,19119000000.0,2076000000.0,19119000000.0,1128700000.0,1128700000.0,1128700000.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2014.0,Q3YTD,2014-01-01,2014-09-30,,4.16,4.16,0.98,4.12,,1916000000.0,4809000000.0,4812000000.0,-3000000.0,4697000000.0,21000000.0,16409000000.0,12603000000.0,8993000000.0,1047000000.0,91000000.0,28795000000.0,33819000000.0,47469000000.0,54197000000.0,6728000000.0,54197000000.0,1125165772.0,1125165772.0,1125165772.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2014.0,Q3TTM,2013-10-01,2014-09-30,,4.95,4.95,1.25,4.89,,2269000000.0,5725000000.0,5727000000.0,-2000000.0,5574000000.0,29000000.0,21705000000.0,17065000000.0,11884000000.0,1352000000.0,122000000.0,39066000000.0,46242000000.0,64659000000.0,72655000000.0,7996000000.0,72655000000.0,1125165772.0,1125165772.0,1125165772.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2014.0,Q3,2014-07-01,2014-09-30,2015-11-05 16:24:36+00:00,1.83,1.83,0.35,1.81,,858000000.0,2094000000.0,2094000000.0,0.0,2064000000.0,0.0,5997000000.0,4218000000.0,3146000000.0,347000000.0,30000000.0,9703000000.0,11329000000.0,15894000000.0,18846000000.0,2952000000.0,18846000000.0,1125165772.0,1125165772.0,1125165772.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2014.0,Q2YTD,2014-01-01,2014-06-30,,2.33,2.33,0.63,2.31,,1058000000.0,2715000000.0,2718000000.0,-3000000.0,2633000000.0,21000000.0,10412000000.0,8385000000.0,5847000000.0,700000000.0,61000000.0,19092000000.0,22490000000.0,31575000000.0,35351000000.0,3776000000.0,35351000000.0,1127986031.0,1127986031.0,1127986031.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2014.0,Q2TTM,2013-07-01,2014-06-30,,3.97,3.97,0.9,3.92,,1414000000.0,4606000000.0,4606000000.0,,4452000000.0,32000000.0,20103000000.0,16824000000.0,11586000000.0,1317000000.0,122000000.0,38457000000.0,45985000000.0,64126000000.0,70146000000.0,6020000000.0,70146000000.0,1127986031.0,1127986031.0,1127986031.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2014.0,Q2,2014-04-01,2014-06-30,2015-08-06 16:13:05+00:00,1.18,1.18,0.35,1.17,,574000000.0,1376000000.0,1376000000.0,0.0,1335000000.0,10000000.0,5445000000.0,4222000000.0,2948000000.0,397000000.0,31000000.0,9873000000.0,11697000000.0,16316000000.0,18266000000.0,1950000000.0,18266000000.0,1127986031.0,1127986031.0,1127986031.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2014.0,Q1TTM,2013-04-01,2014-03-31,,3.22,3.22,1.1,3.18,,893000000.0,3740000000.0,3738000000.0,2000000.0,3588000000.0,30000000.0,18360000000.0,16627000000.0,11499000000.0,1249000000.0,122000000.0,37742000000.0,45094000000.0,62970000000.0,67601000000.0,4631000000.0,67601000000.0,1126922641.0,1126922641.0,1126922641.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2014.0,Q1,2014-01-01,2014-03-31,2015-05-08 16:27:59+00:00,1.15,1.15,0.275,1.14,,484000000.0,1339000000.0,1342000000.0,-3000000.0,1298000000.0,11000000.0,4967000000.0,4163000000.0,2899000000.0,303000000.0,30000000.0,9219000000.0,10793000000.0,15259000000.0,17085000000.0,1826000000.0,17085000000.0,1126922641.0,1126922641.0,1126922641.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2015.0,FY,2015-01-01,2015-12-31,2018-03-01 16:22:57+00:00,4.67,4.67,1.475,4.62,,1590000000.0,5385000000.0,4061000000.0,1324000000.0,5215000000.0,12000000.0,17443000000.0,14777000000.0,7497000000.0,1356000000.0,158000000.0,36403000000.0,39559000000.0,55692000000.0,61343000000.0,5651000000.0,61343000000.0,1116700000.0,1116700000.0,1128800000.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2015.0,Q4,2015-10-01,2015-12-31,,0.78,0.78,0.38,0.77,,-265000000.0,905000000.0,-419000000.0,1324000000.0,848000000.0,8000000.0,2147000000.0,2112000000.0,-1174000000.0,332000000.0,49000000.0,7463000000.0,6676000000.0,9120000000.0,8436000000.0,-684000000.0,8436000000.0,1116700000.0,1116700000.0,1128800000.0
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2015.0,Q3,2015-07-01,2015-09-30,2016-11-03 17:02:41+00:00,1.07,1.07,0.375,1.06,0.0,965000000.0,1198000000.0,1198000000.0,,1197000000.0,-5000000.0,4826000000.0,4533000000.0,2830000000.0,354000000.0,6000000.0,10375000000.0,10981000000.0,15868000000.0,18031000000.0,2163000000.0,18031000000.0,1118856041.0,1118856041.0,1118856041.0
