company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Garmin Ltd,GRMN,,1121788,2009.0,Q2,2009-03-29,2009-06-27,,-2624000.0,7826000.0,,,12761000.0,10598000.0,75610000.0,3903000.0,3942000.0,-234232000.0,255426000.0,3942000.0,-234232000.0,256272000.0,36580000.0,161871000.0,161871000.0,-2642000.0,39000.0,-168000.0,,-272761000.0,-10214000.0,,,,51535000.0,
Garmin Ltd,GRMN,,1121788,2009.0,Q2YTD,2008-12-28,2009-06-27,2010-08-04 10:30:56+00:00,-3496000.0,15914000.0,,,26335000.0,4869000.0,285924000.0,4022000.0,2238000.0,-300221000.0,555688000.0,2238000.0,-300221000.0,555688000.0,262574000.0,210409000.0,210409000.0,17106000.0,65000.0,-125000.0,,-341423000.0,-23350000.0,,-1849000.0,,68173000.0,
Garmin Ltd,GRMN,,1121788,2009.0,Q1,2008-12-28,2009-03-28,2010-05-05 12:59:37+00:00,-872000.0,8088000.0,,,13574000.0,-5729000.0,210314000.0,119000.0,-1704000.0,-65989000.0,300262000.0,-1704000.0,-65989000.0,299416000.0,225994000.0,48538000.0,48538000.0,19748000.0,26000.0,43000.0,,-68662000.0,-13136000.0,,-1849000.0,,16638000.0,
Garmin Ltd,GRMN,,1121788,2010.0,Q4,2010-09-26,2010-12-25,,-8112000.0,8693000.0,43940000.0,1246000.0,13732000.0,1909000.0,-3000.0,3096000.0,2914000.0,-164274000.0,184422000.0,2914000.0,-164274000.0,184422000.0,24971000.0,132907000.0,132907000.0,29093000.0,2118000.0,-321000.0,250000.0,-280726000.0,-9249000.0,,-2550000.0,,133995000.0,139000.0
Garmin Ltd,GRMN,,1121788,2010.0,FY,2009-12-27,2010-12-25,2013-02-27 15:46:09+00:00,-16003000.0,41164000.0,43940000.0,1246000.0,53487000.0,-17592000.0,-15072000.0,9465000.0,-510821000.0,-72869000.0,770637000.0,-510821000.0,-72869000.0,770637000.0,169355000.0,584603000.0,584603000.0,106455000.0,4495000.0,770000.0,-298853000.0,-694038000.0,-32232000.0,,-225928000.0,,668495000.0,139000.0
Garmin Ltd,GRMN,,1121788,2010.0,Q3,2010-06-27,2010-09-25,,338000.0,7662000.0,,,13009000.0,9647000.0,-97449000.0,917000.0,-137654000.0,-13545000.0,204348000.0,-137654000.0,-13545000.0,204348000.0,62796000.0,279552000.0,279552000.0,1574000.0,479000.0,-20000.0,,-244250000.0,-9763000.0,,-139050000.0,,240150000.0,
Garmin Ltd,GRMN,,1121788,2010.0,Q3YTD,2009-12-27,2010-09-25,2011-11-02 11:56:45+00:00,-7891000.0,32471000.0,,,39755000.0,-19501000.0,-15069000.0,6369000.0,-513735000.0,91405000.0,586215000.0,-513735000.0,91405000.0,586215000.0,144384000.0,451696000.0,451696000.0,77362000.0,2377000.0,1091000.0,-299103000.0,-413312000.0,-22983000.0,,-223378000.0,,534500000.0,
Garmin Ltd,GRMN,,1121788,2010.0,Q2,2010-03-28,2010-06-26,,-3200000.0,16475000.0,,,13203000.0,-7940000.0,-399000.0,2727000.0,-333008000.0,41038000.0,181736000.0,-333008000.0,41038000.0,181736000.0,-118174000.0,134815000.0,134815000.0,17642000.0,490000.0,5000.0,-299103000.0,-94759000.0,-9285000.0,,-37122000.0,,148277000.0,
Garmin Ltd,GRMN,,1121788,2010.0,Q2YTD,2009-12-27,2010-06-26,2011-08-30 07:58:22+00:00,-8229000.0,24809000.0,,,26746000.0,-29148000.0,82380000.0,5452000.0,-376081000.0,104950000.0,381867000.0,-376081000.0,104950000.0,381867000.0,81588000.0,172144000.0,172144000.0,75788000.0,1898000.0,1111000.0,-299103000.0,-169062000.0,-13220000.0,,-84328000.0,,294350000.0,
Garmin Ltd,GRMN,,1121788,2010.0,Q1,2009-12-27,2010-03-27,2011-05-04 11:15:05+00:00,-5029000.0,8334000.0,,,13543000.0,-21208000.0,82779000.0,2725000.0,-43073000.0,63912000.0,200131000.0,-43073000.0,63912000.0,200131000.0,199762000.0,37329000.0,37329000.0,58146000.0,1408000.0,1106000.0,,-74303000.0,-3935000.0,,-47206000.0,,146073000.0,
Garmin Ltd,GRMN,,1121788,2011.0,Q4,2011-09-25,2011-12-31,,176000.0,20153000.0,85231000.0,,14052000.0,-3711000.0,-28822000.0,5418000.0,-159364000.0,-164029000.0,224858000.0,-159364000.0,-164029000.0,224858000.0,-102246000.0,165556000.0,165556000.0,53919000.0,-20529000.0,628000.0,-155928000.0,-336590000.0,-11843000.0,,11675000.0,,179473000.0,4127000.0
Garmin Ltd,GRMN,,1121788,2011.0,FY,2010-12-26,2011-12-31,2014-02-19 12:02:31+00:00,-61123000.0,39925000.0,85231000.0,0.0,54610000.0,-499000.0,136877000.0,22337000.0,-307413000.0,-488198000.0,822334000.0,-307413000.0,-488198000.0,822334000.0,26224000.0,520896000.0,520896000.0,70026000.0,-18987000.0,506000.0,-310763000.0,-1172555000.0,-38366000.0,,,0.0,779213000.0,4127000.0
Garmin Ltd,GRMN,,1121788,2011.0,Q3TTM,2010-09-26,2011-09-24,,-69411000.0,28465000.0,43940000.0,1246000.0,54290000.0,5121000.0,165696000.0,20015000.0,-145135000.0,-488443000.0,781898000.0,-145135000.0,-488443000.0,781898000.0,153441000.0,488247000.0,488247000.0,45200000.0,3660000.0,-443000.0,-154585000.0,-1116691000.0,-35772000.0,,-14225000.0,,733735000.0,139000.0
Garmin Ltd,GRMN,,1121788,2011.0,Q3,2011-06-26,2011-09-24,,-58712000.0,8911000.0,,,13165000.0,-12921000.0,20990000.0,1282000.0,-153247000.0,-49820000.0,186523000.0,-153247000.0,-49820000.0,186523000.0,-29465000.0,150381000.0,150381000.0,-6924000.0,345000.0,-6000.0,-154835000.0,-315206000.0,-12208000.0,,-39000.0,,336312000.0,
Garmin Ltd,GRMN,,1121788,2011.0,Q3YTD,2010-12-26,2011-09-24,2012-11-07 10:08:45+00:00,-61299000.0,19772000.0,,,40558000.0,3212000.0,165699000.0,16919000.0,-148049000.0,-324169000.0,597476000.0,-148049000.0,-324169000.0,597476000.0,128470000.0,355340000.0,355340000.0,16107000.0,1542000.0,-122000.0,-154835000.0,-835965000.0,-26523000.0,,-11675000.0,,599740000.0,
Garmin Ltd,GRMN,,1121788,2011.0,Q2TTM,2010-06-27,2011-06-25,,-10361000.0,27216000.0,43940000.0,1246000.0,54134000.0,27689000.0,47257000.0,19650000.0,-129542000.0,-452168000.0,799723000.0,-129542000.0,-452168000.0,799723000.0,245702000.0,617418000.0,617418000.0,53698000.0,3794000.0,-457000.0,250000.0,-1045735000.0,-33327000.0,,-153236000.0,,637573000.0,139000.0
Garmin Ltd,GRMN,,1121788,2011.0,Q2,2011-03-27,2011-06-25,,39000.0,2278000.0,,,13554000.0,3316000.0,54946000.0,6696000.0,1370000.0,216000.0,203354000.0,1370000.0,216000.0,203354000.0,208256000.0,109477000.0,109477000.0,23099000.0,410000.0,-4000.0,,-157496000.0,-7137000.0,,-5736000.0,,164814000.0,
Garmin Ltd,GRMN,,1121788,2011.0,Q2YTD,2010-12-26,2011-06-25,2012-08-08 13:13:56+00:00,-2587000.0,10861000.0,,,27393000.0,16133000.0,144709000.0,15637000.0,5198000.0,-274349000.0,410953000.0,5198000.0,-274349000.0,410953000.0,157935000.0,204959000.0,204959000.0,23031000.0,1197000.0,-116000.0,,-520759000.0,-14315000.0,,-11636000.0,,263428000.0,
Garmin Ltd,GRMN,,1121788,2011.0,Q1TTM,2010-03-28,2011-03-26,,-13600000.0,41413000.0,43940000.0,1246000.0,53783000.0,16433000.0,-8088000.0,15681000.0,-463920000.0,-411346000.0,778105000.0,-463920000.0,-411346000.0,778105000.0,-80728000.0,642756000.0,642756000.0,48241000.0,3874000.0,-448000.0,-298853000.0,-982998000.0,-35475000.0,,-184622000.0,,621036000.0,139000.0
Garmin Ltd,GRMN,,1121788,2011.0,Q1,2010-12-26,2011-03-26,2012-05-09 16:27:00+00:00,-2626000.0,8583000.0,,,13839000.0,12817000.0,89763000.0,8941000.0,3828000.0,-274565000.0,207599000.0,3828000.0,-274565000.0,207599000.0,-50321000.0,95482000.0,95482000.0,-68000.0,787000.0,-112000.0,,-363263000.0,-7178000.0,,-5900000.0,,98614000.0,
Garmin Ltd,GRMN,,1121788,2012.0,Q4,2012-09-30,2012-12-29,,-5296000.0,16643000.0,127509000.0,,12607000.0,3727000.0,-7497000.0,11827000.0,-2702000.0,-191629000.0,174711000.0,-2702000.0,-191629000.0,174711000.0,-15893000.0,129294000.0,129294000.0,23664000.0,-14529000.0,-6000.0,,-425572000.0,-11564000.0,,,,250077000.0,732000.0
Garmin Ltd,GRMN,,1121788,2012.0,FY,2012-01-01,2012-12-29,2015-02-18 14:47:05+00:00,-14480000.0,37835000.0,127509000.0,0.0,52632000.0,5352000.0,-28044000.0,22798000.0,-249849000.0,-496228000.0,684745000.0,-249849000.0,-496228000.0,684745000.0,-55980000.0,542403000.0,542403000.0,79919000.0,-19261000.0,-65000.0,-253386000.0,-1429593000.0,-38445000.0,,,0.0,985598000.0,757000.0
Garmin Ltd,GRMN,,1121788,2012.0,Q3TTM,2011-09-25,2012-09-29,,-9008000.0,41345000.0,85231000.0,,54077000.0,-2086000.0,-49369000.0,16389000.0,-406511000.0,-468628000.0,734892000.0,-406511000.0,-468628000.0,734892000.0,-142333000.0,578665000.0,578665000.0,110174000.0,-25261000.0,569000.0,-409314000.0,-1340611000.0,-38724000.0,,11675000.0,,914994000.0,4152000.0
Garmin Ltd,GRMN,,1121788,2012.0,Q3,2012-07-01,2012-09-29,,-1684000.0,-2517000.0,,,12674000.0,5289000.0,-1180000.0,838000.0,-86486000.0,-104350000.0,164901000.0,-86486000.0,-104350000.0,164901000.0,-20646000.0,140348000.0,140348000.0,15576000.0,424000.0,-5000.0,-87748000.0,-364409000.0,-9455000.0,,,,271192000.0,11000.0
Garmin Ltd,GRMN,,1121788,2012.0,Q3YTD,2012-01-01,2012-09-29,2013-10-30 11:33:43+00:00,-9184000.0,21192000.0,,,40025000.0,1625000.0,-20547000.0,10971000.0,-247147000.0,-304599000.0,510034000.0,-247147000.0,-304599000.0,510034000.0,-40087000.0,413109000.0,413109000.0,56255000.0,-4732000.0,-59000.0,-253386000.0,-1004021000.0,-26881000.0,,,0.0,735521000.0,25000.0
Garmin Ltd,GRMN,,1121788,2012.0,Q2TTM,2011-06-26,2012-06-30,,-66036000.0,52773000.0,85231000.0,,54568000.0,-20296000.0,-27199000.0,16833000.0,-473272000.0,-414098000.0,756514000.0,-473272000.0,-414098000.0,756514000.0,-151152000.0,588698000.0,588698000.0,87674000.0,-25340000.0,568000.0,-476401000.0,-1291408000.0,-41477000.0,,11636000.0,,980114000.0,4141000.0
Garmin Ltd,GRMN,,1121788,2012.0,Q2,2012-04-01,2012-06-30,,-1755000.0,12100000.0,,,13561000.0,-9396000.0,-7598000.0,7250000.0,-86178000.0,-145403000.0,222905000.0,-86178000.0,-145403000.0,222905000.0,-18072000.0,185903000.0,185903000.0,18939000.0,-6016000.0,3000.0,-87723000.0,-389181000.0,-11668000.0,,311000.0,,257186000.0,12000.0
Garmin Ltd,GRMN,,1121788,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-07 10:40:03+00:00,-7500000.0,23709000.0,,,27351000.0,-3664000.0,-19367000.0,10133000.0,-160661000.0,-200249000.0,345133000.0,-160661000.0,-200249000.0,345133000.0,-19441000.0,272761000.0,272761000.0,40679000.0,-5156000.0,-54000.0,-165638000.0,-639612000.0,-17426000.0,,,0.0,464329000.0,14000.0
Garmin Ltd,GRMN,,1121788,2012.0,Q1TTM,2011-03-27,2012-03-31,,-64242000.0,42951000.0,85231000.0,,54561000.0,-7584000.0,35345000.0,16279000.0,-385724000.0,-268479000.0,736963000.0,-385724000.0,-268479000.0,736963000.0,75176000.0,512272000.0,512272000.0,91834000.0,-18914000.0,561000.0,-388678000.0,-1059723000.0,-36946000.0,,5589000.0,,887742000.0,4129000.0
Garmin Ltd,GRMN,,1121788,2012.0,Q1,2012-01-01,2012-03-31,2013-05-08 10:32:00+00:00,-5745000.0,11609000.0,,,13790000.0,5732000.0,-11769000.0,2883000.0,-74483000.0,-54846000.0,122228000.0,-74483000.0,-54846000.0,122228000.0,-1369000.0,86858000.0,86858000.0,21740000.0,860000.0,-57000.0,-77915000.0,-250431000.0,-5758000.0,,-311000.0,,207143000.0,2000.0
Garmin Ltd,GRMN,,1121788,2013.0,FY,2012-12-30,2013-12-28,2016-02-17 17:24:49+00:00,-6802000.0,30328000.0,73372000.0,0.0,48476000.0,-835000.0,-59447000.0,22770000.0,-406838000.0,-274442000.0,630084000.0,-406838000.0,-274442000.0,630084000.0,-52031000.0,612412000.0,612412000.0,-1685000.0,4584000.0,587000.0,-351707000.0,-1046520000.0,-56083000.0,,-82485000.0,,833491000.0,885000.0
Garmin Ltd,GRMN,,1121788,2013.0,Q4,2013-09-29,2013-12-28,,458000.0,6699000.0,73372000.0,,11636000.0,-1672000.0,-18021000.0,9150000.0,-122656000.0,84964000.0,149813000.0,-122656000.0,84964000.0,149813000.0,110449000.0,163585000.0,163585000.0,-14086000.0,11603000.0,3000.0,-87850000.0,-156586000.0,-14758000.0,,-82485000.0,26926000.0,255027000.0,820000.0
Garmin Ltd,GRMN,,1121788,2013.0,Q3TTM,2012-09-30,2013-09-28,,-12556000.0,40272000.0,127509000.0,,49447000.0,4564000.0,-48923000.0,25447000.0,-286884000.0,-551035000.0,654982000.0,-286884000.0,-551035000.0,654982000.0,-178373000.0,578121000.0,578121000.0,36065000.0,-21548000.0,578000.0,-263857000.0,-1315506000.0,-52889000.0,,,-26926000.0,828541000.0,797000.0
Garmin Ltd,GRMN,,1121788,2013.0,Q3,2013-06-30,2013-09-28,,-6561000.0,9051000.0,,,11500000.0,5876000.0,1438000.0,5435000.0,-8090000.0,-229186000.0,216610000.0,-8090000.0,-229186000.0,216610000.0,-14790000.0,187670000.0,187670000.0,6951000.0,48000.0,-3000.0,,-319399000.0,-11602000.0,,,-13573000.0,108378000.0,1000.0
Garmin Ltd,GRMN,,1121788,2013.0,Q3YTD,2012-12-30,2013-09-28,2014-10-29 15:44:12+00:00,-7260000.0,23629000.0,,,36840000.0,837000.0,-41426000.0,13620000.0,-284182000.0,-359406000.0,480271000.0,-284182000.0,-359406000.0,480271000.0,-162480000.0,448827000.0,448827000.0,12401000.0,-7019000.0,584000.0,-263857000.0,-889934000.0,-41325000.0,,,-26926000.0,578464000.0,65000.0
Garmin Ltd,GRMN,,1121788,2013.0,Q2TTM,2012-07-01,2013-06-29,,-7679000.0,28704000.0,127509000.0,,50621000.0,3977000.0,-51541000.0,20850000.0,-365280000.0,-426199000.0,603273000.0,-365280000.0,-426199000.0,603273000.0,-184229000.0,530799000.0,530799000.0,44690000.0,-21172000.0,576000.0,-351605000.0,-1360516000.0,-50742000.0,,,-13353000.0,991355000.0,807000.0
Garmin Ltd,GRMN,,1121788,2013.0,Q2,2013-03-31,2013-06-29,,-352000.0,6307000.0,,,12721000.0,-177000.0,17995000.0,6711000.0,-101806000.0,-112265000.0,204298000.0,-101806000.0,-112265000.0,204298000.0,-9950000.0,172491000.0,172491000.0,-5216000.0,-7263000.0,588000.0,-87901000.0,-293607000.0,-18107000.0,,,-13353000.0,199161000.0,52000.0
Garmin Ltd,GRMN,,1121788,2013.0,Q2YTD,2012-12-30,2013-06-29,2014-07-30 11:44:10+00:00,-699000.0,14578000.0,,,25340000.0,-5039000.0,-42864000.0,8185000.0,-276092000.0,-130220000.0,263661000.0,-276092000.0,-130220000.0,263661000.0,-147690000.0,261157000.0,261157000.0,5450000.0,-7067000.0,587000.0,-263857000.0,-570535000.0,-29723000.0,,,-13353000.0,470086000.0,64000.0
Garmin Ltd,GRMN,,1121788,2013.0,Q1TTM,2012-04-01,2013-03-30,,-9082000.0,34497000.0,127509000.0,,51461000.0,-5242000.0,-77134000.0,21389000.0,-349652000.0,-459337000.0,621880000.0,-349652000.0,-459337000.0,621880000.0,-192351000.0,544211000.0,544211000.0,68845000.0,-19925000.0,-9000.0,-351427000.0,-1456090000.0,-44303000.0,,311000.0,,1049380000.0,767000.0
Garmin Ltd,GRMN,,1121788,2013.0,Q1,2012-12-30,2013-03-30,2014-04-30 12:06:33+00:00,-347000.0,8271000.0,,,12619000.0,-4862000.0,-60859000.0,1474000.0,-174286000.0,-17955000.0,59363000.0,-174286000.0,-17955000.0,59363000.0,-137740000.0,88666000.0,88666000.0,10666000.0,196000.0,-1000.0,-175956000.0,-276928000.0,-11616000.0,,,0.0,270925000.0,12000.0
Garmin Ltd,GRMN,,1121788,2014.0,FY,2013-12-29,2014-12-27,2017-02-22 17:04:14+00:00,-23591000.0,28582000.0,175465000.0,0.0,48433000.0,-37302000.0,31461000.0,20753000.0,-599622000.0,131332000.0,522711000.0,-599622000.0,131332000.0,522711000.0,17119000.0,364211000.0,364211000.0,50024000.0,-84000.0,-59000.0,-360075000.0,-1006482000.0,-73339000.0,,-260216000.0,,1234055000.0,748000.0
Garmin Ltd,GRMN,,1121788,2014.0,Q4,2014-09-28,2014-12-27,,4702000.0,8877000.0,175465000.0,,12573000.0,-22157000.0,-73332000.0,7992000.0,-96048000.0,14898000.0,145017000.0,-96048000.0,14898000.0,145017000.0,41710000.0,210245000.0,210245000.0,-13346000.0,-4506000.0,-15000.0,-92052000.0,-260177000.0,-18510000.0,,-7482000.0,,288898000.0,
Garmin Ltd,GRMN,,1121788,2014.0,Q3YTD,2013-12-29,2014-09-27,2015-10-28 17:02:30+00:00,-28293000.0,19705000.0,,,35860000.0,-15145000.0,104793000.0,12761000.0,-503574000.0,116434000.0,377694000.0,-503574000.0,116434000.0,377694000.0,-24591000.0,153966000.0,153966000.0,63370000.0,4422000.0,-44000.0,-268023000.0,-746305000.0,-54829000.0,,-252734000.0,,945157000.0,748000.0
Garmin Ltd,GRMN,,1121788,2014.0,Q3TTM,2013-09-29,2014-09-27,,-27835000.0,26404000.0,73372000.0,,47496000.0,-16817000.0,86772000.0,21911000.0,-626230000.0,201398000.0,527507000.0,-626230000.0,201398000.0,527507000.0,85858000.0,317551000.0,317551000.0,49284000.0,16025000.0,-41000.0,-355873000.0,-902891000.0,-69587000.0,,-335219000.0,26926000.0,1200184000.0,1568000.0
Garmin Ltd,GRMN,,1121788,2014.0,Q3,2014-06-29,2014-09-27,,-26737000.0,5983000.0,,,12124000.0,-14215000.0,246968000.0,1363000.0,-169224000.0,-39231000.0,142342000.0,-169224000.0,-39231000.0,142342000.0,-80328000.0,-146834000.0,-146834000.0,24101000.0,12237000.0,-43000.0,-92449000.0,-211353000.0,-18068000.0,,-252734000.0,162359000.0,216891000.0,79000.0
Garmin Ltd,GRMN,,1121788,2014.0,Q2TTM,2013-06-30,2014-06-28,,-7659000.0,29472000.0,73372000.0,,46872000.0,3274000.0,-158758000.0,25983000.0,-465096000.0,11443000.0,601775000.0,-465096000.0,11443000.0,601775000.0,151396000.0,652055000.0,652055000.0,32134000.0,3836000.0,-1000.0,-263424000.0,-1010937000.0,-63121000.0,,-82485000.0,-149006000.0,1091671000.0,1490000.0
Garmin Ltd,GRMN,,1121788,2014.0,Q2,2014-03-30,2014-06-28,,-445000.0,6982000.0,,,12064000.0,-1328000.0,-81005000.0,10291000.0,-216759000.0,152103000.0,164179000.0,-216759000.0,152103000.0,164179000.0,98195000.0,181982000.0,181982000.0,44156000.0,-9956000.0,-4000.0,-87721000.0,-236257000.0,-21224000.0,,,-129373000.0,409973000.0,60000.0
Garmin Ltd,GRMN,,1121788,2014.0,Q2YTD,2013-12-29,2014-06-28,2015-07-29 15:42:22+00:00,-1556000.0,13722000.0,,,23736000.0,-930000.0,-142175000.0,11398000.0,-334350000.0,155665000.0,235352000.0,-334350000.0,155665000.0,235352000.0,55737000.0,300800000.0,300800000.0,39269000.0,-7815000.0,-1000.0,-175574000.0,-534952000.0,-36761000.0,,,-162359000.0,728266000.0,669000.0
Garmin Ltd,GRMN,,1121788,2014.0,Q1TTM,2013-03-31,2014-03-29,,-7566000.0,28797000.0,73372000.0,,47529000.0,4425000.0,-59758000.0,22403000.0,-350143000.0,-252925000.0,641894000.0,-350143000.0,-252925000.0,641894000.0,43251000.0,642564000.0,642564000.0,-17238000.0,6529000.0,591000.0,-263604000.0,-1068287000.0,-60004000.0,,-82485000.0,-32986000.0,880859000.0,1482000.0
Garmin Ltd,GRMN,,1121788,2014.0,Q1,2013-12-29,2014-03-29,2015-04-29 16:03:19+00:00,-1111000.0,6740000.0,,,11672000.0,398000.0,-61170000.0,1107000.0,-117591000.0,3562000.0,71173000.0,-117591000.0,3562000.0,71173000.0,-42458000.0,118818000.0,118818000.0,-4887000.0,2141000.0,3000.0,-87853000.0,-298695000.0,-15537000.0,,,-32986000.0,318293000.0,609000.0
Garmin Ltd,GRMN,,1121788,2015.0,FY,2014-12-28,2015-12-26,2018-02-21 07:02:06+00:00,-42576000.0,27049000.0,252885000.0,,51311000.0,-31594000.0,-338824000.0,17073000.0,-500092000.0,-111979000.0,280467000.0,-500092000.0,-111979000.0,280467000.0,-363198000.0,456227000.0,456227000.0,84704000.0,-2049000.0,48000.0,-378117000.0,-915921000.0,-80592000.0,,-136999000.0,,919141000.0,7921000.0
Garmin Ltd,GRMN,,1121788,2015.0,Q4,2015-09-27,2015-12-26,,-27127000.0,6602000.0,252885000.0,,13375000.0,-5028000.0,-20781000.0,8519000.0,-120358000.0,-114787000.0,158336000.0,-120358000.0,-114787000.0,158336000.0,-81837000.0,132383000.0,132383000.0,26757000.0,-3306000.0,,-96870000.0,-266040000.0,-27295000.0,,-28701000.0,,198424000.0,7251000.0
Garmin Ltd,GRMN,,1121788,2015.0,Q3YTD,2014-12-28,2015-09-26,2016-10-26 17:06:27+00:00,-15449000.0,20447000.0,,,37936000.0,-26566000.0,-318043000.0,8554000.0,-379734000.0,2808000.0,122131000.0,-379734000.0,2808000.0,122131000.0,-281361000.0,323844000.0,323844000.0,57947000.0,1257000.0,48000.0,-281247000.0,-649881000.0,-53297000.0,,-108298000.0,,720717000.0,670000.0
