company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accumulateddepreciation,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,dividendspayable,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,notereceivable,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,prepaidexpenses,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Eli Lilly and Co,LLY,FRDRIPF3EKNDJ2CQJL29,59478,2012.0,FY,,2012-12-31,2014-02-19 13:34:18+00:00,1188300000.0,3888300000.0,,-3797100000.0,,4018800000.0,,5679700000.0,,1191500000.0,940300000.0,541400000.0,4752700000.0,,,5519400000.0,6313900000.0,2643800000.0,7760200000.0,8700000.0,1334300000.0,,,3012400000.0,,4516100000.0,,,-3013200000.0,2533400000.0,1369400000.0,,,822300000.0,16088200000.0,11900000.0,1665500000.0,34398900000.0,14765200000.0,13038700000.0,8389500000.0,14765200000.0,14773900000.0,19625000000.0,34398900000.0,13600000000.0,11235500000.0,-192400000.0
Eli Lilly and Co,LLY,FRDRIPF3EKNDJ2CQJL29,59478,2012.0,Q3,,2012-09-30,2012-10-26 15:24:11+00:00,1328700000.0,3795500000.0,7305500000.0,-3535900000.0,,5319200000.0,,5645700000.0,,338200000.0,772700000.0,0.0,5031100000.0,14944400000.0,,5510900000.0,5224300000.0,2553400000.0,7638900000.0,-7600000.0,1275100000.0,,,2702400000.0,,4512000000.0,,,-3013200000.0,2387800000.0,1815000000.0,,,790100000.0,17062200000.0,9100000.0,1580700000.0,34321000000.0,16064500000.0,14038900000.0,6960700000.0,16064500000.0,16056900000.0,18264100000.0,34321000000.0,12643200000.0,11303400000.0,-94300000.0
Eli Lilly and Co,LLY,FRDRIPF3EKNDJ2CQJL29,59478,2012.0,Q2,,2012-06-30,2012-07-27 13:05:14+00:00,1201600000.0,3771700000.0,7085700000.0,-3934200000.0,,4345800000.0,,5615900000.0,,33500000.0,602900000.0,543600000.0,5142800000.0,14705600000.0,,5500200000.0,4547600000.0,2320800000.0,7619900000.0,-2500000.0,1207500000.0,,,2714500000.0,,4219000000.0,,,-3013200000.0,2195000000.0,1472800000.0,,,953300000.0,15736200000.0,9100000.0,915700000.0,31812600000.0,14310400000.0,12307300000.0,6609700000.0,14310400000.0,14307900000.0,17504700000.0,31812600000.0,11885400000.0,10895000000.0,-94300000.0
Eli Lilly and Co,LLY,FRDRIPF3EKNDJ2CQJL29,59478,2012.0,Q1,,2012-03-31,2012-04-30 15:25:52+00:00,1246300000.0,3931300000.0,7011100000.0,-3549200000.0,,4122200000.0,,5584000000.0,324000000.0,388800000.0,533800000.0,0.0,5266700000.0,14765700000.0,,5403200000.0,4521100000.0,2424200000.0,7754600000.0,-11500000.0,1158300000.0,,,2766500000.0,,4374200000.0,,,-3013100000.0,2093200000.0,1533900000.0,,,998500000.0,15906700000.0,10600000.0,802400000.0,32238200000.0,14834100000.0,12602600000.0,6553700000.0,14834100000.0,14822600000.0,17415600000.0,32238200000.0,11881000000.0,10861900000.0,-94300000.0
Eli Lilly and Co,LLY,FRDRIPF3EKNDJ2CQJL29,59478,2013.0,FY,,2013-12-31,2015-02-19 16:02:25+00:00,1119300000.0,4022800000.0,,-2002700000.0,,3830200000.0,,5748500000.0,,1047200000.0,943900000.0,523500000.0,1516800000.0,,2814300000.0,4200300000.0,7624900000.0,2928800000.0,7975500000.0,9300000.0,1078700000.0,,,1549400000.0,,4270100000.0,,,-3013200000.0,2212500000.0,1863000000.0,0.0,,755800000.0,16992400000.0,1012600000.0,1567100000.0,35248700000.0,17631400000.0,13104700000.0,8916600000.0,17631400000.0,17640700000.0,17608000000.0,35248700000.0,14168500000.0,8691400000.0,-93600000.0
Eli Lilly and Co,LLY,FRDRIPF3EKNDJ2CQJL29,59478,2013.0,Q3,,2013-09-30,2013-10-30 11:21:23+00:00,1247400000.0,3995400000.0,7575600000.0,-3564100000.0,,4368900000.0,,5747000000.0,,879400000.0,805200000.0,0.0,4455100000.0,15343000000.0,,4263800000.0,7220200000.0,2974100000.0,7767400000.0,9000000.0,853500000.0,,,2607900000.0,,4125000000.0,,,-3013200000.0,1320700000.0,1268200000.0,,,853400000.0,17811000000.0,1019100000.0,1010400000.0,33965600000.0,16887100000.0,13202200000.0,8076100000.0,16887100000.0,16896100000.0,17069500000.0,33965600000.0,12996000000.0,8993400000.0,-93600000.0
Eli Lilly and Co,LLY,FRDRIPF3EKNDJ2CQJL29,59478,2013.0,Q2,,2013-06-30,2013-07-26 11:57:41+00:00,1141000000.0,4214000000.0,7401200000.0,-3948700000.0,,3786500000.0,,5674300000.0,,950900000.0,671300000.0,527000000.0,4508500000.0,15037900000.0,,4290800000.0,6561400000.0,2725400000.0,7636700000.0,9000000.0,1410600000.0,,,2621700000.0,,4095100000.0,,,-3013200000.0,1880100000.0,1258000000.0,,,988900000.0,16608600000.0,1023200000.0,924500000.0,33226000000.0,15227400000.0,12639300000.0,8408500000.0,15227400000.0,15236400000.0,17989600000.0,33226000000.0,12950000000.0,9581100000.0,-93600000.0
Eli Lilly and Co,LLY,FRDRIPF3EKNDJ2CQJL29,59478,2013.0,Q1,,2013-03-31,2013-04-26 11:42:11+00:00,974400000.0,4029100000.0,7264200000.0,-4014400000.0,,3936600000.0,,5607400000.0,,1079300000.0,543700000.0,0.0,4618600000.0,14887600000.0,,4431600000.0,5636200000.0,2576700000.0,7623400000.0,7000000.0,1363700000.0,,,2660400000.0,,3968200000.0,,,-3013200000.0,2095800000.0,1295200000.0,,,987900000.0,16462400000.0,1028000000.0,795800000.0,32300100000.0,14948600000.0,12326100000.0,7593600000.0,14948600000.0,14955600000.0,17344500000.0,32300100000.0,12350600000.0,9750900000.0,-93600000.0
Eli Lilly and Co,LLY,FRDRIPF3EKNDJ2CQJL29,59478,2014.0,FY,,2014-12-31,2015-10-30 15:07:28+00:00,1128100000.0,3801300000.0,8065400000.0,-3991800000.0,,3871600000.0,,5986900000.0,,1560000000.0,759000000.0,530300000.0,1758100000.0,16029300000.0,2884200000.0,5332800000.0,4568900000.0,2740000000.0,7963900000.0,14900000.0,998500000.0,,,2562900000.0,,4541400000.0,,,-3013200000.0,2382800000.0,1653500000.0,5405600000.0,,811500000.0,16482700000.0,2688700000.0,955400000.0,37143300000.0,15373200000.0,12179800000.0,11207500000.0,15373200000.0,15388100000.0,21755200000.0,37143300000.0,16999600000.0,10547700000.0,-91400000.0
Eli Lilly and Co,LLY,FRDRIPF3EKNDJ2CQJL29,59478,2014.0,Q3,,2014-09-30,2014-10-29 14:28:56+00:00,1023300000.0,3634600000.0,8038200000.0,-2551600000.0,,3165800000.0,,5918600000.0,,1506000000.0,701100000.0,0.0,4750800000.0,16081500000.0,,5292600000.0,7405500000.0,2844500000.0,8043300000.0,13200000.0,932800000.0,,,1524100000.0,,4031200000.0,,,-3013200000.0,2338700000.0,1642200000.0,,,821500000.0,17406900000.0,313000000.0,1644100000.0,34648800000.0,17669300000.0,12110500000.0,7574600000.0,17669300000.0,17682500000.0,16966300000.0,34648800000.0,14495000000.0,9391700000.0,-91400000.0
Eli Lilly and Co,LLY,FRDRIPF3EKNDJ2CQJL29,59478,2014.0,Q2,,2014-06-30,2014-07-28 11:57:12+00:00,1124600000.0,3754100000.0,8012700000.0,-1935300000.0,,3765700000.0,,5819300000.0,,1213000000.0,633400000.0,524100000.0,4670100000.0,16113600000.0,,5301000000.0,6649700000.0,3190300000.0,8100900000.0,11100000.0,940100000.0,,,1528500000.0,,3912000000.0,,,-3013200000.0,2441000000.0,1836600000.0,,,1085800000.0,17204300000.0,10300000.0,1360800000.0,35018400000.0,17983700000.0,13156700000.0,7417400000.0,17983700000.0,17994800000.0,17023600000.0,35018400000.0,13760800000.0,9606200000.0,-91400000.0
Eli Lilly and Co,LLY,FRDRIPF3EKNDJ2CQJL29,59478,2014.0,Q1,,2014-03-31,2014-04-28 14:28:31+00:00,1149900000.0,3746100000.0,7808900000.0,-1957300000.0,,3888000000.0,,5734700000.0,,862900000.0,554800000.0,0.0,4203100000.0,15779600000.0,,5255300000.0,7204800000.0,2969000000.0,7970700000.0,10600000.0,906600000.0,,,1553100000.0,,4055000000.0,,,-3013200000.0,2339000000.0,2061500000.0,,,1111800000.0,17665300000.0,9100000.0,1324400000.0,34756900000.0,18338100000.0,13039300000.0,6631700000.0,18338100000.0,18348700000.0,16408200000.0,34756900000.0,13746900000.0,9776500000.0,-91400000.0
Eli Lilly and Co,LLY,FRDRIPF3EKNDJ2CQJL29,59478,2015.0,FY,,2015-12-31,2017-02-21 15:32:29+00:00,1338200000.0,4071600000.0,,-4580700000.0,,3666400000.0,,6243400000.0,,358900000.0,967000000.0,539000000.0,4039900000.0,,5034800000.0,7972400000.0,3646600000.0,3445800000.0,8053500000.0,19000000.0,868900000.0,,,2160300000.0,,5020400000.0,,,-3013200000.0,2220500000.0,1747400000.0,,,604400000.0,16011800000.0,6100000.0,785400000.0,35568900000.0,14571300000.0,12573600000.0,8229600000.0,14571300000.0,14590300000.0,20978600000.0,35568900000.0,14941800000.0,12749000000.0,-90000000.0
Eli Lilly and Co,LLY,FRDRIPF3EKNDJ2CQJL29,59478,2015.0,Q3,,2015-09-30,2015-10-30 15:07:28+00:00,1179300000.0,4067700000.0,8536200000.0,-4667000000.0,,3238800000.0,,6134900000.0,,1643600000.0,829600000.0,0.0,4054900000.0,16611500000.0,4615900000.0,8069600000.0,4102000000.0,3417700000.0,8075300000.0,19500000.0,910600000.0,,,2358200000.0,,4641500000.0,,,-3013200000.0,2889600000.0,1422100000.0,0.0,,762400000.0,16856700000.0,9300000.0,1080400000.0,36304700000.0,15221400000.0,12567000000.0,8303300000.0,15221400000.0,15240900000.0,21063800000.0,36304700000.0,15662400000.0,12760500000.0,-90000000.0
Eli Lilly and Co,LLY,FRDRIPF3EKNDJ2CQJL29,59478,2015.0,Q2,,2015-06-30,2015-07-30 16:17:28+00:00,1153000000.0,4096600000.0,8381600000.0,-4403200000.0,,3315500000.0,,6061800000.0,,912800000.0,672600000.0,529200000.0,4024700000.0,16404200000.0,4842900000.0,7988600000.0,4099100000.0,3288400000.0,8022600000.0,35100000.0,1026800000.0,,,2629700000.0,,4953600000.0,,,-3013200000.0,2701300000.0,1454100000.0,0.0,,730100000.0,16114900000.0,10800000.0,915400000.0,36036600000.0,14670300000.0,12346000000.0,8232000000.0,14670300000.0,14705400000.0,21331200000.0,36036600000.0,15668000000.0,13099200000.0,-90000000.0
Eli Lilly and Co,LLY,FRDRIPF3EKNDJ2CQJL29,59478,2015.0,Q1,,2015-03-31,2015-04-30 14:14:18+00:00,1179600000.0,3825700000.0,8262600000.0,-4657500000.0,,3064800000.0,,5973700000.0,,1296700000.0,518700000.0,0.0,3946900000.0,16213300000.0,4947700000.0,7415300000.0,4576500000.0,2980200000.0,7950700000.0,26700000.0,954000000.0,,,2520800000.0,,4542500000.0,,,-3013200000.0,2489400000.0,1474400000.0,0.0,,797000000.0,16706800000.0,805400000.0,1075000000.0,35653900000.0,14919800000.0,11742700000.0,8342900000.0,14919800000.0,14946500000.0,20707400000.0,35653900000.0,15960500000.0,12364500000.0,-90000000.0
Eli Lilly and Co,LLY,FRDRIPF3EKNDJ2CQJL29,59478,2016.0,FY,,2016-12-31,2018-02-20 17:27:37+00:00,1349300000.0,4766300000.0,,-5274000000.0,,4582100000.0,,6329100000.0,,119100000.0,896900000.0,548100000.0,3972700000.0,,4357900000.0,8367800000.0,5207500000.0,3561900000.0,8252600000.0,72800000.0,688900000.0,,,2453900000.0,,6135800000.0,,,-3010000000.0,1913800000.0,2228200000.0,,,734600000.0,16046300000.0,1937400000.0,1456500000.0,38805900000.0,14010900000.0,15101400000.0,10986600000.0,14007700000.0,14080500000.0,24725400000.0,38805900000.0,15451900000.0,13738800000.0,-80500000.0
Eli Lilly and Co,LLY,FRDRIPF3EKNDJ2CQJL29,59478,2016.0,Q3,,2016-09-30,2016-10-28 12:02:04+00:00,1161200000.0,4521400000.0,8985900000.0,-4257700000.0,,3489000000.0,,6339000000.0,,183000000.0,738500000.0,0.0,4007700000.0,17237800000.0,4638500000.0,8707300000.0,5027000000.0,3881200000.0,8251900000.0,26600000.0,805600000.0,,,2077800000.0,,5548600000.0,,,-3013200000.0,2279300000.0,2111000000.0,,,756500000.0,16601600000.0,641500000.0,737800000.0,37590300000.0,15589200000.0,13385900000.0,8272800000.0,15589200000.0,15615800000.0,21974500000.0,37590300000.0,15952500000.0,13701700000.0,-80500000.0
Eli Lilly and Co,LLY,FRDRIPF3EKNDJ2CQJL29,59478,2016.0,Q2,,2016-06-30,2016-07-28 13:00:37+00:00,1207800000.0,4493100000.0,8861500000.0,-4371200000.0,,3238000000.0,,6278100000.0,,88000000.0,622500000.0,537500000.0,4026500000.0,16927600000.0,4806300000.0,8685500000.0,4449200000.0,3759900000.0,8066100000.0,18900000.0,805100000.0,,,2020400000.0,,5299400000.0,,,-3013200000.0,2149900000.0,1907100000.0,,,789500000.0,15824100000.0,645800000.0,696800000.0,36475300000.0,14637300000.0,12977300000.0,8401000000.0,14637300000.0,14656200000.0,21819100000.0,36475300000.0,15431900000.0,13418100000.0,-80500000.0
Eli Lilly and Co,LLY,FRDRIPF3EKNDJ2CQJL29,59478,2016.0,Q1,,2016-03-31,2016-04-29 13:26:48+00:00,1151600000.0,4187400000.0,8750000000.0,-4264700000.0,,2307600000.0,,6213300000.0,,114600000.0,548700000.0,0.0,4045100000.0,16783100000.0,4889800000.0,7477600000.0,3764300000.0,3740200000.0,8033100000.0,19500000.0,908000000.0,,,2106600000.0,,4877700000.0,,,-3013200000.0,2244900000.0,1829300000.0,,,792000000.0,16155000000.0,648300000.0,687400000.0,34691800000.0,15009900000.0,11714600000.0,7340900000.0,15009900000.0,15029400000.0,19662400000.0,34691800000.0,14944100000.0,12321500000.0,-80500000.0
Eli Lilly and Co,LLY,FRDRIPF3EKNDJ2CQJL29,59478,2017.0,FY,,2017-12-31,2019-02-19 10:41:31+00:00,1410700000.0,5262200000.0,,-5718600000.0,,6536200000.0,0.0,6505700000.0,,532900000.0,997900000.0,590600000.0,4370100000.0,,4029200000.0,9940500000.0,5678800000.0,4458300000.0,8826500000.0,75700000.0,3776500000.0,1166400000.0,,3513900000.0,,7297200000.0,,,-3010000000.0,1707900000.0,1546300000.0,,,1447500000.0,13894100000.0,3706600000.0,1497900000.0,44981000000.0,11595400000.0,19202100000.0,14535900000.0,11592200000.0,11667900000.0,33313100000.0,44981000000.0,16952400000.0,18777200000.0,-75800000.0
Eli Lilly and Co,LLY,FRDRIPF3EKNDJ2CQJL29,59478,2017.0,Q3,,2017-09-30,2017-10-27 11:53:10+00:00,1200100000.0,5014500000.0,9132200000.0,-4609400000.0,,3724300000.0,,6443200000.0,,414400000.0,821100000.0,0.0,4365600000.0,17730700000.0,4271600000.0,9926600000.0,6148700000.0,4406900000.0,8598500000.0,70300000.0,710000000.0,,,2458100000.0,,6692800000.0,,,-3013200000.0,2197600000.0,2288600000.0,,,1063900000.0,16145500000.0,3538100000.0,3218800000.0,43010400000.0,14890300000.0,17428400000.0,12666500000.0,14890300000.0,14960600000.0,28049800000.0,43010400000.0,16983500000.0,15383300000.0,-75800000.0
Eli Lilly and Co,LLY,FRDRIPF3EKNDJ2CQJL29,59478,2017.0,Q2,,2017-06-30,2017-07-28 11:42:15+00:00,1257200000.0,4956100000.0,8950200000.0,-4774900000.0,,3069900000.0,,6374600000.0,,236000000.0,668400000.0,547500000.0,4290800000.0,17533000000.0,4542600000.0,9867900000.0,5723300000.0,4346000000.0,8582800000.0,68900000.0,705000000.0,,,2465600000.0,,6141200000.0,,,-3013200000.0,2060500000.0,2443800000.0,,,1010300000.0,15590100000.0,2444200000.0,2364200000.0,40946500000.0,14100800000.0,15746500000.0,11294500000.0,14100800000.0,14169700000.0,26776800000.0,40946500000.0,16617200000.0,15482300000.0,-75800000.0
Eli Lilly and Co,LLY,FRDRIPF3EKNDJ2CQJL29,59478,2017.0,Q1,,2017-03-31,2017-05-01 11:49:54+00:00,1220100000.0,4613900000.0,8711100000.0,-5064300000.0,,2616900000.0,,6307600000.0,,122000000.0,566500000.0,0.0,4188000000.0,17136600000.0,4716700000.0,7637500000.0,5297700000.0,4035100000.0,8425500000.0,72700000.0,697200000.0,,,2455700000.0,,5930100000.0,,,-3013200000.0,2020200000.0,2282200000.0,,,821600000.0,15876700000.0,2609300000.0,888700000.0,37624300000.0,14031000000.0,12976200000.0,10448000000.0,14031000000.0,14103700000.0,23520600000.0,37624300000.0,16222600000.0,13072600000.0,-75800000.0
Eli Lilly and Co,LLY,FRDRIPF3EKNDJ2CQJL29,59478,2018.0,FY,,2018-12-31,2020-02-19 12:33:26+00:00,1207100000.0,5776800000.0,,-5729200000.0,,7320700000.0,0.0,7244600000.0,,393400000.0,955600000.0,650800000.0,1366600000.0,,1068000000.0,9196400000.0,2005400000.0,3098100000.0,7996100000.0,1080400000.0,3700000000.0,2613700000.0,1312700000.0,2802200000.0,,6886200000.0,2229100000.0,692800000.0,-3010000000.0,1824900000.0,1357600000.0,6484100000.0,2742300000.0,2036700000.0,11395900000.0,1102200000.0,88200000.0,43908400000.0,9831900000.0,20549600000.0,11888100000.0,9828700000.0,10909100000.0,32999300000.0,43908400000.0,15362700000.0,21111200000.0,-69400000.0
Eli Lilly and Co,LLY,FRDRIPF3EKNDJ2CQJL29,59478,2018.0,Q3,,2018-09-30,2018-11-06 10:35:10+00:00,1281200000.0,5652600000.0,,-5439500000.0,,8960000000.0,,7190000000.0,,409200000.0,858500000.0,0.0,4358400000.0,,3619400000.0,11674700000.0,2005800000.0,4118000000.0,8814100000.0,1074300000.0,3740500000.0,3132300000.0,,2684500000.0,,7275600000.0,,,-3013200000.0,2009200000.0,1547800000.0,,,1879200000.0,14408700000.0,1002200000.0,76100000.0,44625100000.0,13076600000.0,20685900000.0,10826700000.0,13076600000.0,14150900000.0,30474200000.0,44625100000.0,15125100000.0,19647500000.0,-69400000.0
Eli Lilly and Co,LLY,FRDRIPF3EKNDJ2CQJL29,59478,2018.0,Q2,,2018-06-30,2018-07-25 16:48:39+00:00,1316900000.0,5579100000.0,,-6108700000.0,,6817300000.0,,6499200000.0,,464900000.0,710500000.0,578200000.0,4333100000.0,,3772100000.0,9170500000.0,2059600000.0,4155500000.0,8770800000.0,65600000.0,3506600000.0,3314400000.0,,3420500000.0,,6935600000.0,,,-3013200000.0,1776500000.0,1585600000.0,,,1688600000.0,14247300000.0,3049100000.0,92200000.0,42359200000.0,11555200000.0,18332700000.0,13055200000.0,11555200000.0,11620800000.0,30738400000.0,42359200000.0,15255700000.0,17683200000.0,-69400000.0
Eli Lilly and Co,LLY,FRDRIPF3EKNDJ2CQJL29,59478,2018.0,Q1,,2018-03-31,2018-04-27 11:32:39+00:00,1267400000.0,5270700000.0,,-5437500000.0,,3084300000.0,,6438800000.0,,693000000.0,588100000.0,0.0,4412400000.0,,3920000000.0,9393500000.0,5375100000.0,4631300000.0,8958200000.0,60800000.0,3748100000.0,3681600000.0,,3505100000.0,,6694300000.0,,,-3013200000.0,1746800000.0,1574100000.0,,,1570000000.0,16608200000.0,2304200000.0,1705200000.0,44355600000.0,14527000000.0,16261500000.0,11547000000.0,14527000000.0,14587800000.0,29767800000.0,44355600000.0,19135900000.0,18220800000.0,-69300000.0
