company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-09 14:59:05+00:00,-7600000.0,1300000.0,63600000.0,106100000.0,114000000.0,,-16500000.0,-58100000.0,,-148500000.0,-56900000.0,289200000.0,,,-148500000.0,-56900000.0,289200000.0,67300000.0,204600000.0,204600000.0,27400000.0,,2100000.0,,-59000000.0,,-60700000.0,-89500000.0,,6200000.0,3100000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2010.0,Q2TTM,2009-07-01,2010-06-30,,-6900000.0,1400000.0,78500000.0,124500000.0,156500000.0,,-47600000.0,79200000.0,54500000.0,-554800000.0,-69500000.0,544900000.0,,,-554800000.0,-69500000.0,544900000.0,-127000000.0,253800000.0,253800000.0,54000000.0,,5300000.0,,-76000000.0,,-76800000.0,-533300000.0,,1100000.0,7800000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2010.0,Q2,2010-04-01,2010-06-30,,-7600000.0,300000.0,23700000.0,16200000.0,37000000.0,,-16200000.0,-8400000.0,,-21400000.0,-31200000.0,103500000.0,,,-21400000.0,-31200000.0,103500000.0,34700000.0,66900000.0,66900000.0,7700000.0,,400000.0,,-19200000.0,,-25200000.0,-2200000.0,,1100000.0,100000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-05 13:39:34+00:00,-7600000.0,800000.0,36700000.0,60900000.0,76600000.0,,-50500000.0,-36600000.0,0.0,-125600000.0,-43000000.0,186800000.0,,,-125600000.0,-43000000.0,186800000.0,-32300000.0,128100000.0,128100000.0,17900000.0,,1600000.0,,-38300000.0,,-40600000.0,-87300000.0,,1100000.0,2500000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 12:03:07+00:00,,500000.0,13000000.0,44700000.0,39600000.0,,-34300000.0,-28200000.0,,-104200000.0,-11800000.0,83300000.0,,,-104200000.0,-11800000.0,83300000.0,-67000000.0,61200000.0,61200000.0,10200000.0,,1200000.0,,-19100000.0,,-15400000.0,-85100000.0,,,2400000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2011.0,Q4,2011-10-01,2011-12-31,,-1983700000.0,4400000.0,32400000.0,45600000.0,73100000.0,,-1500000.0,15400000.0,3923700000.0,2100800000.0,-2294300000.0,86100000.0,,,2100800000.0,-2294300000.0,86100000.0,-96700000.0,-65700000.0,-65700000.0,58900000.0,400000.0,-9500000.0,12200000.0,-25000000.0,-262900000.0,-43600000.0,-1798300000.0,,,5400000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2011.0,FY,2011-01-01,2011-12-31,2014-02-28 13:14:54+00:00,-1983700000.0,4900000.0,105600000.0,134800000.0,182700000.0,,2000000.0,-74500000.0,3925100000.0,2016400000.0,-2365700000.0,363100000.0,,,2016400000.0,-2365700000.0,363100000.0,28000000.0,132700000.0,132700000.0,117300000.0,-9600000.0,-7800000.0,12200000.0,-87400000.0,-262900000.0,-121700000.0,-1811700000.0,,,10400000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2011.0,Q3TTM,2010-10-01,2011-09-30,,-16500000.0,900000.0,96200000.0,111800000.0,150300000.0,,-12100000.0,-49900000.0,1400000.0,-308900000.0,-111400000.0,470900000.0,,,-308900000.0,-111400000.0,470900000.0,38500000.0,249700000.0,249700000.0,119900000.0,-10000000.0,-2400000.0,,-83100000.0,,-105000000.0,-207400000.0,-9800000.0,6400000.0,6100000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2011.0,Q3,2011-07-01,2011-09-30,,,200000.0,18400000.0,36200000.0,36700000.0,,-21600000.0,19200000.0,400000.0,-13400000.0,-26600000.0,156900000.0,,,-13400000.0,-26600000.0,156900000.0,95300000.0,73700000.0,73700000.0,27100000.0,,600000.0,,-20800000.0,,-31600000.0,7000000.0,,,4400000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-09 16:42:49+00:00,,500000.0,73200000.0,89200000.0,109600000.0,,3500000.0,-89900000.0,1400000.0,-84400000.0,-71400000.0,277000000.0,,,-84400000.0,-71400000.0,277000000.0,124700000.0,198400000.0,198400000.0,58400000.0,-10000000.0,1700000.0,,-62400000.0,,-78100000.0,-13400000.0,,,5000000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-09 14:53:43+00:00,,300000.0,54800000.0,53000000.0,72900000.0,,25100000.0,-109100000.0,1000000.0,-71000000.0,-44800000.0,120100000.0,,,-71000000.0,-44800000.0,120100000.0,29400000.0,124700000.0,124700000.0,31300000.0,-10000000.0,1100000.0,,-41600000.0,,-46500000.0,-20400000.0,,,600000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2011.0,Q2TTM,2010-07-01,2011-06-30,,-16500000.0,1200000.0,104700000.0,120800000.0,151000000.0,,43500000.0,-90600000.0,1000000.0,-318400000.0,-98700000.0,416400000.0,,,-318400000.0,-98700000.0,416400000.0,42800000.0,252500000.0,252500000.0,102300000.0,-10000000.0,-2500000.0,,-83000000.0,,-93500000.0,-216600000.0,-9800000.0,11500000.0,2300000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2011.0,Q2,2011-04-01,2011-06-30,,,100000.0,29600000.0,16900000.0,36900000.0,,6000000.0,-67700000.0,600000.0,-23700000.0,-26200000.0,52900000.0,,,-23700000.0,-26200000.0,52900000.0,9000000.0,65000000.0,65000000.0,18600000.0,-12600000.0,500000.0,,-20800000.0,,-27000000.0,-2900000.0,12000000.0,,300000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2011.0,Q1TTM,2010-04-01,2011-03-31,,-24100000.0,1400000.0,98800000.0,120100000.0,151100000.0,,21300000.0,-31300000.0,400000.0,-316100000.0,-103700000.0,467000000.0,,,-316100000.0,-103700000.0,467000000.0,68500000.0,254400000.0,254400000.0,91400000.0,2600000.0,-2600000.0,,-81400000.0,,-91700000.0,-215900000.0,-21800000.0,12600000.0,2100000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2011.0,Q1,2011-01-01,2011-03-31,2012-05-10 11:50:42+00:00,,200000.0,25200000.0,36100000.0,36000000.0,,19100000.0,-41400000.0,400000.0,-47300000.0,-18600000.0,67200000.0,,,-47300000.0,-18600000.0,67200000.0,20400000.0,59700000.0,59700000.0,12700000.0,2600000.0,600000.0,,-20800000.0,,-19500000.0,-17500000.0,-12000000.0,,300000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2012.0,Q4,2012-10-01,2012-12-31,,2600000.0,400000.0,16200000.0,44800000.0,69300000.0,,-2600000.0,800000.0,1295200000.0,-429000000.0,-17800000.0,329500000.0,-44200000.0,312100000.0,-473200000.0,294300000.0,329500000.0,138800000.0,-351700000.0,-351700000.0,610700000.0,-600000.0,-1800000.0,-9200000.0,-25200000.0,,-25000000.0,-1698400000.0,,,6400000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 12:33:44+00:00,,15000000.0,108600000.0,323000000.0,300200000.0,,11100000.0,-330200000.0,1313700000.0,-585100000.0,-114900000.0,394200000.0,-44200000.0,312100000.0,-629300000.0,197200000.0,394200000.0,-24000000.0,-1619000000.0,-1619000000.0,2028200000.0,-9200000.0,100000.0,2800000.0,-100900000.0,,-122800000.0,-1788700000.0,,,7800000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2012.0,Q3TTM,2011-10-01,2012-09-30,,-1986300000.0,19000000.0,124800000.0,323800000.0,304000000.0,,12200000.0,-315600000.0,3942200000.0,1944700000.0,-2391400000.0,150800000.0,,,1944700000.0,-2391400000.0,150800000.0,-259500000.0,-1333000000.0,-1333000000.0,1476400000.0,-8200000.0,-7600000.0,24200000.0,-100700000.0,-262900000.0,-141400000.0,-1888600000.0,,,6800000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2012.0,Q3,2012-07-01,2012-09-30,,-2600000.0,3600000.0,30700000.0,122500000.0,75700000.0,,1100000.0,-72500000.0,1400000.0,-55600000.0,-29600000.0,126400000.0,,,-55600000.0,-29600000.0,126400000.0,49600000.0,-1238300000.0,-1238300000.0,1357900000.0,-200000.0,3600000.0,7300000.0,-25300000.0,,-31400000.0,-31500000.0,,,800000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-08 09:42:07+00:00,-2600000.0,14600000.0,92400000.0,278200000.0,230900000.0,,13700000.0,-331000000.0,18500000.0,-156100000.0,-97100000.0,64700000.0,,,-156100000.0,-97100000.0,64700000.0,-162800000.0,-1267300000.0,-1267300000.0,1417500000.0,-8600000.0,1900000.0,12000000.0,-75700000.0,,-97800000.0,-90300000.0,,,1400000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2012.0,Q2TTM,2011-07-01,2012-06-30,,-1983700000.0,15600000.0,112500000.0,237500000.0,265000000.0,,-10500000.0,-223900000.0,3941200000.0,1986900000.0,-2388400000.0,181300000.0,,,1986900000.0,-2388400000.0,181300000.0,-213800000.0,-21000000.0,-21000000.0,145600000.0,-8000000.0,-10600000.0,16900000.0,-96200000.0,-262900000.0,-141600000.0,-1850100000.0,,,10400000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2012.0,Q2,2012-04-01,2012-06-30,,,7500000.0,36700000.0,40600000.0,75200000.0,,8700000.0,-69100000.0,17000000.0,-38900000.0,-38300000.0,31500000.0,,,-38900000.0,-38300000.0,31500000.0,-35000000.0,-20600000.0,-20600000.0,38500000.0,800000.0,-3500000.0,2000000.0,-25200000.0,,-35000000.0,-31500000.0,,,200000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-07 13:59:49+00:00,,11000000.0,61700000.0,155700000.0,155200000.0,,12600000.0,-258500000.0,17100000.0,-100500000.0,-67500000.0,-61700000.0,,,-100500000.0,-67500000.0,-61700000.0,-212400000.0,-29000000.0,-29000000.0,59600000.0,-8400000.0,-1700000.0,4700000.0,-50400000.0,,-66400000.0,-58800000.0,,,600000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2012.0,Q1TTM,2011-04-01,2012-03-31,,-1983700000.0,8200000.0,105400000.0,213800000.0,226700000.0,,-13200000.0,-222500000.0,3924800000.0,2002100000.0,-2376300000.0,202700000.0,,,2002100000.0,-2376300000.0,202700000.0,-169800000.0,64600000.0,64600000.0,125700000.0,-21400000.0,-6600000.0,14900000.0,-91800000.0,-262900000.0,-133600000.0,-1821500000.0,12000000.0,,10500000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2012.0,Q1,2012-01-01,2012-03-31,2013-05-08 15:50:34+00:00,,3500000.0,25000000.0,115100000.0,80000000.0,,3900000.0,-189400000.0,100000.0,-61600000.0,-29200000.0,-93200000.0,,,-61600000.0,-29200000.0,-93200000.0,-177400000.0,-8400000.0,-8400000.0,21100000.0,-9200000.0,1800000.0,2700000.0,-25200000.0,,-31400000.0,-27300000.0,,,400000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2013.0,FY,2013-01-01,2013-12-31,2016-02-22 17:05:43+00:00,-1000000.0,,114800000.0,289700000.0,283400000.0,,-20800000.0,108400000.0,478300000.0,-319900000.0,-113900000.0,640400000.0,,,-319900000.0,-113900000.0,640400000.0,312800000.0,95300000.0,95300000.0,153300000.0,-100000.0,,127000000.0,-102000000.0,-8500000.0,-116000000.0,-696100000.0,,,11600000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2013.0,Q4,2013-10-01,2013-12-31,,500000.0,-12300000.0,37600000.0,35700000.0,69800000.0,,-16900000.0,250200000.0,9800000.0,-218100000.0,-38900000.0,370400000.0,,,-218100000.0,-38900000.0,370400000.0,215700000.0,5200000.0,5200000.0,57500000.0,3800000.0,-300000.0,119200000.0,-25600000.0,-8500000.0,-36400000.0,-206100000.0,,,5800000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2013.0,Q3TTM,2012-10-01,2013-09-30,,1100000.0,12700000.0,93400000.0,298800000.0,282900000.0,,-6500000.0,-141000000.0,1763700000.0,-530800000.0,-92800000.0,599500000.0,-44200000.0,312100000.0,-575000000.0,219300000.0,599500000.0,235900000.0,-261600000.0,-261600000.0,706500000.0,-4500000.0,-1500000.0,-1400000.0,-101600000.0,,-104600000.0,-2188400000.0,,,12200000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2013.0,Q3,2013-07-01,2013-09-30,,-1500000.0,2500000.0,21200000.0,112400000.0,67200000.0,,-23300000.0,91700000.0,1800000.0,-24200000.0,-31700000.0,210000000.0,,,-24200000.0,-31700000.0,210000000.0,136600000.0,35100000.0,35100000.0,13500000.0,,,5800000.0,-25500000.0,,-28800000.0,-500000.0,,,-1400000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-05 13:11:48+00:00,-1500000.0,12300000.0,77200000.0,254000000.0,213600000.0,,-3900000.0,-141800000.0,468500000.0,-101800000.0,-75000000.0,270000000.0,,,-101800000.0,-75000000.0,270000000.0,97100000.0,90100000.0,90100000.0,95800000.0,-3900000.0,300000.0,7800000.0,-76400000.0,,-79600000.0,-490000000.0,,,5800000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2013.0,Q2TTM,2012-07-01,2013-06-30,,,13800000.0,102900000.0,308900000.0,291400000.0,,17900000.0,-305200000.0,1763300000.0,-562200000.0,-90700000.0,515900000.0,-44200000.0,312100000.0,-606400000.0,221400000.0,515900000.0,148900000.0,-1535000000.0,-1535000000.0,2050900000.0,-4700000.0,2100000.0,100000.0,-101400000.0,,-107200000.0,-2219400000.0,,,14400000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2013.0,Q2,2013-04-01,2013-06-30,,,5500000.0,24800000.0,31700000.0,74500000.0,,-19600000.0,-64300000.0,4000000.0,-48600000.0,-19100000.0,97800000.0,,,-48600000.0,-19100000.0,97800000.0,14300000.0,54300000.0,54300000.0,27800000.0,,300000.0,3800000.0,-25500000.0,,-25300000.0,-27100000.0,,,5900000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-06 11:44:32+00:00,,9800000.0,56000000.0,141600000.0,146400000.0,,19400000.0,-233500000.0,466700000.0,-77600000.0,-43300000.0,60000000.0,,,-77600000.0,-43300000.0,60000000.0,-39500000.0,55000000.0,55000000.0,82300000.0,-3900000.0,300000.0,2000000.0,-50900000.0,,-50800000.0,-489500000.0,,,7200000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2013.0,Q1TTM,2012-04-01,2013-03-31,,,15800000.0,114800000.0,317800000.0,292100000.0,,46200000.0,-310000000.0,1776300000.0,-552500000.0,-109900000.0,449600000.0,-44200000.0,312100000.0,-596700000.0,202200000.0,449600000.0,99600000.0,-1609900000.0,-1609900000.0,2061600000.0,-3900000.0,-1700000.0,-1700000.0,-101100000.0,,-116900000.0,-2223800000.0,,,8700000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2013.0,Q1,2013-01-01,2013-03-31,2014-05-07 12:06:52+00:00,,4300000.0,31200000.0,109900000.0,71900000.0,,39000000.0,-169200000.0,462700000.0,-29000000.0,-24200000.0,-37800000.0,,,-29000000.0,-24200000.0,-37800000.0,-53800000.0,700000.0,700000.0,54500000.0,-3900000.0,,-1800000.0,-25400000.0,,-25500000.0,-462400000.0,,,1300000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2014.0,FY,2014-01-01,2014-12-31,2017-02-15 16:58:25+00:00,-3600000.0,,85100000.0,710400000.0,266700000.0,,-37400000.0,-940600000.0,2364800000.0,-321200000.0,-126300000.0,-218800000.0,,,-321200000.0,-126300000.0,-218800000.0,-703700000.0,258100000.0,258100000.0,197000000.0,34700000.0,,,-110900000.0,,-153900000.0,-2425800000.0,-184000000.0,15100000.0,16100000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2014.0,Q4,2014-10-01,2014-12-31,,,,19300000.0,49800000.0,61700000.0,,-9400000.0,47400000.0,2131000000.0,-321900000.0,-46700000.0,246000000.0,,,-321900000.0,-46700000.0,246000000.0,-132000000.0,66300000.0,66300000.0,70600000.0,37600000.0,,,-27000000.0,,-60100000.0,-2413500000.0,-50000000.0,6000000.0,7400000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-03 13:01:36+00:00,-3600000.0,,65800000.0,660600000.0,205000000.0,,-28000000.0,-988000000.0,233800000.0,700000.0,-79600000.0,-464800000.0,,,700000.0,-79600000.0,-464800000.0,-571700000.0,191800000.0,191800000.0,126400000.0,-2900000.0,,,-83900000.0,,-93800000.0,-12300000.0,-134000000.0,9100000.0,8700000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2014.0,Q3TTM,2013-10-01,2014-09-30,,-3100000.0,-12300000.0,103400000.0,696300000.0,274800000.0,,-44900000.0,-737800000.0,243600000.0,-217400000.0,-118500000.0,-94400000.0,,,-217400000.0,-118500000.0,-94400000.0,-356000000.0,197000000.0,197000000.0,183900000.0,900000.0,-300000.0,119200000.0,-109500000.0,-8500000.0,-130200000.0,-218400000.0,-134000000.0,9100000.0,14500000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2014.0,Q3,2014-07-01,2014-09-30,,-3600000.0,-4100000.0,24600000.0,97500000.0,66900000.0,,-22500000.0,95800000.0,-128500000.0,-172800000.0,-31500000.0,291000000.0,,,-172800000.0,-31500000.0,291000000.0,64200000.0,60800000.0,60800000.0,71600000.0,-100000.0,,,-27900000.0,,-38700000.0,-12300000.0,-4000000.0,3300000.0,7500000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2014.0,Q2TTM,2013-07-01,2014-06-30,,-1000000.0,-5700000.0,100000000.0,711200000.0,275100000.0,,-45700000.0,-741900000.0,373900000.0,-68800000.0,-118700000.0,-175400000.0,,,-68800000.0,-118700000.0,-175400000.0,-283600000.0,171300000.0,171300000.0,125800000.0,1000000.0,-300000.0,125000000.0,-107100000.0,-8500000.0,-120300000.0,-206600000.0,-130000000.0,5800000.0,5600000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2014.0,Q2,2014-04-01,2014-06-30,,,1700000.0,26500000.0,44000000.0,69800000.0,,-13700000.0,-2100000.0,-241100000.0,-198500000.0,-21100000.0,176700000.0,,,-198500000.0,-21100000.0,176700000.0,-56600000.0,60100000.0,60100000.0,47200000.0,-200000.0,,,-27600000.0,,-26700000.0,200400000.0,-130000000.0,5800000.0,-200000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-04 13:03:43+00:00,,4100000.0,41200000.0,563100000.0,138100000.0,,-5500000.0,-1083800000.0,362300000.0,173500000.0,-48100000.0,-755800000.0,,,173500000.0,-48100000.0,-755800000.0,-635900000.0,131000000.0,131000000.0,54800000.0,-2800000.0,,,-56000000.0,,-55100000.0,,-130000000.0,5800000.0,1200000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2014.0,Q1TTM,2013-04-01,2014-03-31,,-1000000.0,-1900000.0,98300000.0,698900000.0,279800000.0,,-51600000.0,-804100000.0,619000000.0,81100000.0,-116700000.0,-254300000.0,,,81100000.0,-116700000.0,-254300000.0,-212700000.0,165500000.0,165500000.0,106400000.0,1200000.0,,128800000.0,-105000000.0,-8500000.0,-118900000.0,-434100000.0,,,11700000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2014.0,Q1,2014-01-01,2014-03-31,2015-05-05 15:23:47+00:00,,2400000.0,14700000.0,519100000.0,68300000.0,,8200000.0,-1081700000.0,603400000.0,372000000.0,-27000000.0,-932500000.0,,,372000000.0,-27000000.0,-932500000.0,-579300000.0,70900000.0,70900000.0,7600000.0,-2600000.0,,,-28400000.0,,-28400000.0,-200400000.0,,,1400000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2015.0,FY,2015-01-01,2015-12-31,2018-02-21 15:39:43+00:00,-27500000.0,,101600000.0,229700000.0,213300000.0,0.0,-60400000.0,256700000.0,966200000.0,-788700000.0,-60000000.0,982100000.0,,,-788700000.0,-60000000.0,982100000.0,73000000.0,335400000.0,335400000.0,176700000.0,36900000.0,94600000.0,,-106800000.0,,-184000000.0,-883000000.0,-802000000.0,24000000.0,32900000.0
