company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,prepaidexpenses,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2012.0,Q2,,2012-06-30,2012-08-09 14:53:43+00:00,621200000.0,1359900000.0,854000000.0,-183900000.0,503900000.0,,1707800000.0,148000000.0,19100000.0,4184200000.0,2019600000.0,4935600000.0,883300000.0,1286800000.0,-6700000.0,126500000.0,411500000.0,,777300000.0,,,1800000.0,452600000.0,576800000.0,,,144000000.0,1696200000.0,51200000.0,11108800000.0,2868800000.0,3039100000.0,2322800000.0,2868800000.0,2862100000.0,8246700000.0,11108800000.0,6782900000.0,5923900000.0,0.0,-353100000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2012.0,Q1,,2012-03-31,2012-05-10 11:50:42+00:00,621500000.0,1330600000.0,842600000.0,-37300000.0,538200000.0,,1701000000.0,153000000.0,18400000.0,4273400000.0,2102900000.0,4988000000.0,891000000.0,1329800000.0,-5800000.0,134600000.0,443300000.0,,715700000.0,,,1800000.0,469700000.0,613300000.0,,,97800000.0,1735200000.0,36100000.0,11321000000.0,3047900000.0,3010600000.0,2234300000.0,3047900000.0,3042100000.0,8278900000.0,11321000000.0,6980600000.0,6044600000.0,0.0,-352800000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2013.0,FY,,2013-12-31,2015-02-27 12:33:44+00:00,524500000.0,1249700000.0,,-277400000.0,992400000.0,,1715900000.0,402300000.0,8100000.0,3114600000.0,1016900000.0,4116400000.0,730200000.0,1134500000.0,1400000.0,63100000.0,294600000.0,,1885100000.0,,,1800000.0,387400000.0,647900000.0,,,84900000.0,302200000.0,283100000.0,9176000000.0,1414900000.0,3459500000.0,2700800000.0,1414900000.0,1416300000.0,7759700000.0,9176000000.0,4582000000.0,5058900000.0,0.0,-327600000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2013.0,Q3,,2013-09-30,2013-11-08 09:42:07+00:00,525000000.0,1349700000.0,913100000.0,-249000000.0,776700000.0,,1714600000.0,382600000.0,17200000.0,3157100000.0,1046700000.0,4335200000.0,829900000.0,1145400000.0,1700000.0,161300000.0,314100000.0,,921200000.0,,,1800000.0,398800000.0,646800000.0,,,95600000.0,274500000.0,255200000.0,9343800000.0,1414300000.0,3434500000.0,2631700000.0,1414300000.0,1416000000.0,7927800000.0,9343800000.0,4763900000.0,5296100000.0,,-327600000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2013.0,Q2,,2013-06-30,2013-08-07 13:59:49+00:00,557500000.0,1373400000.0,901000000.0,-272700000.0,640100000.0,,1709500000.0,384400000.0,20700000.0,3133600000.0,1059800000.0,4351700000.0,819400000.0,1140100000.0,-100000.0,153200000.0,309600000.0,,855600000.0,,,1800000.0,400500000.0,620100000.0,,,114900000.0,262400000.0,229900000.0,9219400000.0,1373400000.0,3332200000.0,2564700000.0,1373400000.0,1373300000.0,7846100000.0,9219400000.0,4747100000.0,5281400000.0,0.0,-327600000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2013.0,Q1,,2013-03-31,2013-05-08 15:50:34+00:00,573900000.0,1325300000.0,889000000.0,-181600000.0,625800000.0,,1701300000.0,398500000.0,17800000.0,3160100000.0,1092300000.0,4376500000.0,803900000.0,1181400000.0,200000.0,150500000.0,325500000.0,,801700000.0,,,1800000.0,412300000.0,631500000.0,,,123200000.0,231900000.0,231400000.0,9273300000.0,1425800000.0,3276700000.0,2513800000.0,1425800000.0,1426000000.0,7847300000.0,9273300000.0,4815200000.0,5333500000.0,0.0,-327600000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2014.0,FY,,2014-12-31,2016-02-22 17:05:43+00:00,624200000.0,1128800000.0,,-613800000.0,286400000.0,0.0,1809500000.0,277000000.0,,2996900000.0,872200000.0,4282000000.0,688500000.0,943000000.0,,122900000.0,77100000.0,,945700000.0,106400000.0,13000000.0,,399600000.0,704100000.0,,,131500000.0,448500000.0,144300000.0,7953200000.0,1162800000.0,2618600000.0,1727200000.0,1162800000.0,1162800000.0,6790400000.0,7953200000.0,4391600000.0,5063200000.0,0.0,-481400000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2014.0,Q3,,2014-09-30,2014-11-05 13:11:48+00:00,660200000.0,1405300000.0,,-380800000.0,420700000.0,,1755500000.0,101800000.0,9500000.0,3057000000.0,909600000.0,4197700000.0,765700000.0,1024300000.0,,78000000.0,231300000.0,,932300000.0,,,0.0,372900000.0,577900000.0,,,219200000.0,383900000.0,418300000.0,8354500000.0,1327300000.0,2912700000.0,2020300000.0,1327300000.0,1327300000.0,7027200000.0,8354500000.0,4417500000.0,5006900000.0,0.0,-431300000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2014.0,Q2,,2014-06-30,2014-08-06 11:44:32+00:00,592000000.0,1332100000.0,,-255300000.0,356500000.0,,1744200000.0,100900000.0,9700000.0,3123100000.0,961200000.0,4054900000.0,783500000.0,1099700000.0,1300000.0,80600000.0,231600000.0,,902000000.0,,,0.0,380300000.0,612700000.0,,,314400000.0,352600000.0,713800000.0,8532300000.0,1414300000.0,2887400000.0,2217500000.0,1414300000.0,1415600000.0,7116700000.0,8532300000.0,4545200000.0,4899200000.0,0.0,-427200000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2014.0,Q1,,2014-03-31,2014-05-07 12:06:52+00:00,573000000.0,1066200000.0,,-274900000.0,413100000.0,,1731300000.0,97800000.0,9700000.0,3115700000.0,990200000.0,4110500000.0,774000000.0,1118400000.0,1400000.0,83400000.0,227700000.0,,847100000.0,,,0.0,592100000.0,626300000.0,,,319400000.0,319700000.0,695600000.0,8570300000.0,1479000000.0,2670500000.0,2125400000.0,1479000000.0,1480400000.0,7089900000.0,8570300000.0,4781400000.0,4964500000.0,,-297100000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2015.0,FY,,2015-12-31,2017-02-15 16:58:25+00:00,669000000.0,889900000.0,,-820000000.0,351700000.0,0.0,1937600000.0,22700000.0,,2909500000.0,784300000.0,4266800000.0,660800000.0,945700000.0,,204700000.0,75000000.0,,843300000.0,10300000.0,,,345100000.0,729000000.0,,,280300000.0,675200000.0,294800000.0,7405000000.0,527100000.0,2215700000.0,1807100000.0,527100000.0,527100000.0,6877900000.0,7405000000.0,4243600000.0,5070800000.0,0.0,-1265700000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2015.0,Q3,,2015-09-30,2015-11-03 13:01:36+00:00,716600000.0,1025800000.0,,-813200000.0,334300000.0,0.0,1866200000.0,155200000.0,8600000.0,2917000000.0,812800000.0,4334900000.0,765500000.0,905900000.0,,102700000.0,146300000.0,,942800000.0,5500000.0,,,362300000.0,679900000.0,,,199300000.0,577900000.0,315200000.0,7586300000.0,442000000.0,2485600000.0,1983200000.0,442000000.0,442000000.0,7144300000.0,7586300000.0,4194800000.0,5161100000.0,0.0,-1188900000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2015.0,Q2,,2015-06-30,2015-08-04 13:03:43+00:00,733300000.0,1180300000.0,,-684100000.0,569200000.0,0.0,1852400000.0,136200000.0,7700000.0,2959700000.0,832400000.0,4369000000.0,765200000.0,928400000.0,,120400000.0,156300000.0,,818700000.0,5800000.0,,,369500000.0,701400000.0,,,88300000.0,517900000.0,94300000.0,7955400000.0,1074700000.0,2745000000.0,1654000000.0,1074700000.0,1074700000.0,6880700000.0,7955400000.0,4282000000.0,5226700000.0,0.0,-611500000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2015.0,Q1,,2015-03-31,2015-05-05 15:23:47+00:00,686800000.0,1119300000.0,,-675300000.0,536300000.0,0.0,1832300000.0,136800000.0,6100000.0,2954600000.0,837500000.0,4261800000.0,744300000.0,913700000.0,,100600000.0,154900000.0,,812400000.0,47300000.0,2400000.0,,370500000.0,692900000.0,,,92600000.0,517600000.0,86500000.0,7853500000.0,1149700000.0,2676600000.0,1594200000.0,1149700000.0,1149700000.0,6703800000.0,7853500000.0,4263200000.0,5109600000.0,0.0,-524900000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2016.0,FY,,2016-12-31,2018-02-21 15:39:43+00:00,539200000.0,533200000.0,,-949100000.0,333700000.0,0.0,1996900000.0,11500000.0,48300000.0,1882900000.0,40100000.0,3762600000.0,456700000.0,889600000.0,,197100000.0,4900000.0,,468200000.0,825700000.0,683300000.0,,175400000.0,402100000.0,2015100000.0,517200000.0,54500000.0,1040000000.0,380000000.0,7415500000.0,609700000.0,2215300000.0,2119000000.0,609700000.0,609700000.0,6805800000.0,7415500000.0,4310600000.0,4686800000.0,0.0,-1478100000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2016.0,Q3,,2016-09-30,2016-10-31 13:54:49+00:00,823300000.0,923600000.0,,-858900000.0,332800000.0,0.0,1981600000.0,25000000.0,,2913500000.0,741800000.0,4000700000.0,766000000.0,1033500000.0,,178400000.0,58600000.0,,799700000.0,7000000.0,,,362500000.0,709900000.0,,,321700000.0,900300000.0,660800000.0,7605800000.0,552800000.0,2376100000.0,2283800000.0,552800000.0,552800000.0,7053000000.0,7605800000.0,4196200000.0,4769200000.0,0.0,-1470200000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2016.0,Q2,,2016-06-30,2016-08-01 16:22:28+00:00,777600000.0,993500000.0,,-843500000.0,297500000.0,0.0,1976600000.0,24000000.0,,2906800000.0,764400000.0,4259100000.0,748000000.0,980000000.0,,170300000.0,61400000.0,,758200000.0,3400000.0,,,345200000.0,725800000.0,,,293600000.0,758600000.0,357600000.0,7526700000.0,587000000.0,2360000000.0,1893400000.0,587000000.0,587000000.0,6939700000.0,7526700000.0,4186700000.0,5046300000.0,0.0,-1304700000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2016.0,Q1,,2016-03-31,2016-05-02 13:45:51+00:00,719700000.0,929400000.0,,-854300000.0,315700000.0,0.0,1959300000.0,25300000.0,,2929400000.0,783600000.0,4280000000.0,736500000.0,954400000.0,,201600000.0,63600000.0,,765500000.0,3500000.0,,,351200000.0,734700000.0,,,308700000.0,740800000.0,414700000.0,7539300000.0,561100000.0,2319100000.0,1899900000.0,561100000.0,561100000.0,6978200000.0,7539300000.0,4265800000.0,5078300000.0,0.0,-1284700000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2017.0,FY,,2017-12-31,2019-02-19 15:38:01+00:00,723800000.0,642600000.0,,-844900000.0,594000000.0,0.0,1962600000.0,85100000.0,47300000.0,1939800000.0,83600000.0,3230500000.0,506800000.0,998400000.0,,176200000.0,28500000.0,,577400000.0,4000000.0,2200000.0,,215900000.0,490800000.0,,,33900000.0,1735200000.0,27500000.0,5280300000.0,152300000.0,1866400000.0,1378200000.0,152300000.0,152300000.0,5128000000.0,5280300000.0,2415500000.0,3749800000.0,0.0,-2700600000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2017.0,Q3,,2017-09-30,2017-11-27 16:18:06+00:00,778200000.0,622200000.0,,-835900000.0,1304700000.0,0.0,1956300000.0,16700000.0,183600000.0,1898300000.0,44800000.0,3219400000.0,547700000.0,951000000.0,,275700000.0,4700000.0,,467300000.0,20800000.0,1800000.0,,193900000.0,437800000.0,0.0,0.0,63600000.0,1796000000.0,86000000.0,5939400000.0,760600000.0,2575700000.0,1516900000.0,760600000.0,760600000.0,5178800000.0,5939400000.0,2412700000.0,3661900000.0,0.0,-2155800000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2017.0,Q2,,2017-06-30,2017-08-09 12:13:17+00:00,646700000.0,387600000.0,,-920600000.0,243000000.0,0.0,1966700000.0,15900000.0,,1889100000.0,41000000.0,3790100000.0,532100000.0,926700000.0,,129700000.0,4400000.0,,474200000.0,3016400000.0,1293600000.0,,193500000.0,422900000.0,0.0,0.0,251900000.0,1022800000.0,655500000.0,7626900000.0,339500000.0,4446900000.0,3070000000.0,339500000.0,339500000.0,7287400000.0,7626900000.0,2253300000.0,4217400000.0,0.0,-1729400000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2017.0,Q1,,2017-03-31,2017-05-10 12:30:35+00:00,581100000.0,524200000.0,,-899000000.0,258400000.0,0.0,2006500000.0,10300000.0,,1884700000.0,39300000.0,3762700000.0,507000000.0,910100000.0,,122400000.0,4300000.0,,471700000.0,2891800000.0,1215400000.0,,177200000.0,397800000.0,,,95800000.0,965400000.0,393400000.0,7421200000.0,594800000.0,4287500000.0,2661600000.0,594800000.0,594800000.0,6826400000.0,7421200000.0,2223600000.0,4164800000.0,0.0,-1478100000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2018.0,FY,,2018-12-31,2020-03-02 12:51:56+00:00,765000000.0,554700000.0,,-920400000.0,271700000.0,,2072800000.0,58400000.0,23500000.0,1947600000.0,101700000.0,3236500000.0,544900000.0,1036200000.0,,170500000.0,20400000.0,,462400000.0,600000.0,,0.0,239400000.0,653300000.0,,,124500000.0,1835500000.0,237700000.0,5050200000.0,-348600000.0,1554800000.0,1488600000.0,-348600000.0,-348600000.0,5398800000.0,5050200000.0,2459200000.0,3910200000.0,0.0,-3336500000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2018.0,Q3,,2018-09-30,2018-11-02 13:54:07+00:00,775300000.0,597500000.0,,-870700000.0,191300000.0,0.0,2066400000.0,32700000.0,58600000.0,1951900000.0,102300000.0,3242500000.0,605400000.0,1022000000.0,,113600000.0,18500000.0,,419300000.0,600000.0,0.0,,211800000.0,615100000.0,,,167900000.0,1646700000.0,313400000.0,4997000000.0,-445700000.0,1595400000.0,1566600000.0,-445700000.0,-445700000.0,5442700000.0,4997000000.0,2379600000.0,3876100000.0,0.0,-3288100000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2018.0,Q2,,2018-06-30,2018-08-06 16:28:38+00:00,790700000.0,595500000.0,,-858800000.0,180100000.0,0.0,2058200000.0,19900000.0,64500000.0,1932000000.0,85600000.0,3217100000.0,580200000.0,983700000.0,,113600000.0,19400000.0,,400300000.0,700000.0,0.0,,213300000.0,621000000.0,,,154600000.0,1593200000.0,118600000.0,4859200000.0,-372400000.0,1531000000.0,1374100000.0,-372400000.0,-372400000.0,5231600000.0,4859200000.0,2344500000.0,3857500000.0,0.0,-3165000000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2018.0,Q1,,2018-03-31,2018-05-07 14:59:09+00:00,729900000.0,564400000.0,,-825800000.0,326900000.0,0.0,2049000000.0,13400000.0,46200000.0,1943300000.0,87200000.0,3247900000.0,563800000.0,1013600000.0,,127000000.0,27400000.0,,489400000.0,1700000.0,0.0,,204800000.0,707800000.0,,,195000000.0,1502900000.0,157300000.0,5041100000.0,-364800000.0,1665200000.0,1422800000.0,-364800000.0,-364800000.0,5405900000.0,5041100000.0,2362300000.0,3983100000.0,0.0,-3090900000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2019.0,FY,,2019-12-31,2020-05-05 07:09:13+00:00,738500000.0,636800000.0,,-909000000.0,262400000.0,0.0,2096700000.0,32800000.0,12300000.0,2216900000.0,182100000.0,3698600000.0,570300000.0,1141900000.0,,238600000.0,30700000.0,,569800000.0,2800000.0,,,421700000.0,795900000.0,,,58900000.0,1998500000.0,115600000.0,5765200000.0,-196200000.0,1564000000.0,1436200000.0,-196200000.0,-196200000.0,5961400000.0,5765200000.0,3059300000.0,4525200000.0,0.0,-3382400000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2019.0,Q3,,2019-09-30,2019-11-08 09:44:58+00:00,712700000.0,528600000.0,,-928800000.0,200000000.0,0.0,2087900000.0,43100000.0,22300000.0,2213100000.0,182100000.0,3694000000.0,618300000.0,1115800000.0,,175800000.0,20300000.0,,548100000.0,,,,398200000.0,763900000.0,,,201400000.0,1919200000.0,219200000.0,5676400000.0,-304100000.0,1591400000.0,1502300000.0,-304100000.0,-304100000.0,5980500000.0,5676400000.0,2969200000.0,4478200000.0,0.0,-3382400000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2019.0,Q2,,2019-06-30,2019-08-02 07:10:34+00:00,753000000.0,576900000.0,,-911400000.0,222200000.0,0.0,2076200000.0,53400000.0,24600000.0,1957200000.0,100500000.0,3291700000.0,596100000.0,1050100000.0,,175500000.0,20600000.0,,512900000.0,600000.0,,,356600000.0,658000000.0,,,127400000.0,1876400000.0,296900000.0,5216500000.0,-341200000.0,1576600000.0,1587400000.0,-341200000.0,-341200000.0,5557700000.0,5216500000.0,2589800000.0,3970300000.0,0.0,-3382400000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2019.0,Q1,,2019-03-31,2019-05-01 16:38:30+00:00,769100000.0,546700000.0,,-898600000.0,236000000.0,0.0,2071000000.0,46700000.0,25100000.0,1950000000.0,103300000.0,3284600000.0,597400000.0,1026100000.0,,166400000.0,20800000.0,,404000000.0,600000.0,,,354000000.0,660900000.0,,,127800000.0,1868000000.0,282900000.0,5155000000.0,-292400000.0,1555200000.0,1481100000.0,-292400000.0,-292400000.0,5447400000.0,5155000000.0,2573700000.0,3966300000.0,0.0,-3332800000.0
Sealed Air Corp,SEE,Q0M0CZB4YN6JZ65WXI09,1012100,2020.0,Q1,,2020-03-31,2020-05-05 07:09:13+00:00,715300000.0,565800000.0,,-1018300000.0,274600000.0,0.0,2082800000.0,15900000.0,18700000.0,2195800000.0,175900000.0,3687200000.0,568200000.0,1102200000.0,,228800000.0,31400000.0,,446600000.0,1800000.0,,,408100000.0,766500000.0,,,133900000.0,2099900000.0,187200000.0,5671000000.0,-181900000.0,1560200000.0,1367800000.0,-181900000.0,-181900000.0,5852900000.0,5671000000.0,3008600000.0,4485100000.0,0.0,-3346300000.0
