company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2009.0,Q1,2009-01-01,2009-03-31,2010-05-05 16:33:27+00:00,1.65,1.65,0.27,1.64,35983000.0,92825000.0,92825000.0,92305000.0,520000.0,656953000.0,1024726000.0,-9295000.0,225311000.0,656953000.0,367773000.0,10109000.0,5750000.0,225311000.0,142462000.0,-13654000.0,128808000.0,1024726000.0,55900000.0,55900000.0,56300000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2010.0,Q4,2010-10-01,2010-12-31,,2.02,2.02,0.31,2.02,40463000.0,112447000.0,112447000.0,112504000.0,-57000.0,755833000.0,1140353000.0,-3090000.0,224679000.0,755833000.0,384520000.0,8358000.0,4517000.0,224679000.0,159841000.0,-6931000.0,152910000.0,1140353000.0,55764000.0,55764000.0,55764000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2010.0,FY,2010-01-01,2010-12-31,2013-02-21 16:04:05+00:00,6.96,6.96,1.16,6.88,141596000.0,388681000.0,388681000.0,388290000.0,391000.0,2622343000.0,4032036000.0,-18349000.0,844990000.0,2622343000.0,1409693000.0,34301000.0,18224000.0,844990000.0,564703000.0,-34426000.0,530277000.0,4032036000.0,55764000.0,55764000.0,55764000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2010.0,Q3,2010-07-01,2010-09-30,2010-10-27 16:23:20+00:00,1.86,1.86,0.29,1.84,35713000.0,104225000.0,104225000.0,103919000.0,306000.0,638183000.0,971681000.0,18578000.0,207741000.0,638183000.0,333498000.0,8266000.0,3869000.0,207741000.0,125757000.0,14181000.0,139938000.0,971681000.0,55900000.0,55900000.0,56500000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2010.0,Q3YTD,2010-01-01,2010-09-30,,4.93,4.93,0.82,4.93,101133000.0,276234000.0,276234000.0,275786000.0,448000.0,1866510000.0,2891683000.0,-15259000.0,620311000.0,1866510000.0,1025173000.0,25943000.0,13707000.0,620311000.0,404862000.0,-27495000.0,377367000.0,2891683000.0,55900000.0,55900000.0,56500000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2010.0,Q3TTM,2009-10-01,2010-09-30,,6.91,6.91,1.12,6.91,139000000.0,386497000.0,386497000.0,386206000.0,291000.0,2656750000.0,4090756000.0,-20858000.0,870841000.0,2656750000.0,1434006000.0,35789000.0,18979000.0,870841000.0,563165000.0,-37668000.0,525497000.0,4090756000.0,55900000.0,55900000.0,56500000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2010.0,Q2,2010-04-01,2010-06-30,2010-07-28 17:24:45+00:00,1.64,1.64,0.29,1.62,33645000.0,91804000.0,91804000.0,91647000.0,157000.0,617731000.0,961096000.0,-12304000.0,201330000.0,617731000.0,343365000.0,8682000.0,4400000.0,201330000.0,142035000.0,-16586000.0,125449000.0,961096000.0,55900000.0,55900000.0,56600000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2010.0,Q2YTD,2010-01-01,2010-06-30,,3.07,3.07,0.56,3.07,65420000.0,172009000.0,172009000.0,171867000.0,142000.0,1228327000.0,1920002000.0,-33837000.0,412570000.0,1228327000.0,691675000.0,17677000.0,9838000.0,412570000.0,279105000.0,-41676000.0,237429000.0,1920002000.0,55900000.0,55900000.0,56600000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2010.0,Q2TTM,2009-07-01,2010-06-30,,7.14,7.14,1.14,7.14,145293000.0,398911000.0,398911000.0,399231000.0,-320000.0,2684426000.0,4170139000.0,-32439000.0,890365000.0,2684426000.0,1485713000.0,37642000.0,18937000.0,890365000.0,595348000.0,-51144000.0,544204000.0,4170139000.0,55900000.0,55900000.0,56600000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2010.0,Q1,2010-01-01,2010-03-31,2010-05-05 16:33:27+00:00,1.44,1.44,0.29,1.42,31775000.0,80205000.0,80205000.0,80220000.0,-15000.0,610596000.0,958906000.0,-21533000.0,211240000.0,610596000.0,348310000.0,8995000.0,5438000.0,211240000.0,137070000.0,-25090000.0,111980000.0,958906000.0,55700000.0,55700000.0,56500000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2010.0,Q1TTM,2009-04-01,2010-03-31,,7.45,7.45,1.1,7.37,152252000.0,415711000.0,415711000.0,415802000.0,-91000.0,2770773000.0,4299442000.0,-20206000.0,920380000.0,2770773000.0,1528669000.0,38891000.0,18771000.0,920380000.0,608289000.0,-40326000.0,567963000.0,4299442000.0,55700000.0,55700000.0,56500000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2011.0,Q4,2011-10-01,2011-12-31,,0.75,0.75,0.11,0.75,54616000.0,125555000.0,125555000.0,125097000.0,458000.0,845402000.0,1265429000.0,-4174000.0,232462000.0,845402000.0,420027000.0,9498000.0,6278000.0,232462000.0,187565000.0,-7394000.0,180171000.0,1265429000.0,166628000.0,166628000.0,166628000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2011.0,FY,2011-01-01,2011-12-31,2014-02-18 16:02:50+00:00,2.57,2.57,0.43,2.55,158524000.0,429231000.0,429231000.0,428582000.0,649000.0,2996555000.0,4510201000.0,3678000.0,914080000.0,2996555000.0,1513646000.0,36181000.0,20692000.0,914080000.0,599566000.0,-11811000.0,587755000.0,4510201000.0,166628000.0,166628000.0,166628000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2011.0,Q3,2011-07-01,2011-09-30,2012-10-29 16:03:38+00:00,1.94,1.94,0.32,1.92,32052000.0,107956000.0,107956000.0,107771000.0,185000.0,745227000.0,1121813000.0,-6621000.0,225996000.0,745227000.0,376586000.0,8544000.0,4583000.0,225996000.0,150590000.0,-10582000.0,140008000.0,1121813000.0,55600000.0,55600000.0,56100000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2011.0,Q3YTD,2011-01-01,2011-09-30,,5.46,5.46,0.93,5.46,103908000.0,303676000.0,303676000.0,303485000.0,191000.0,2151153000.0,3244772000.0,7852000.0,681618000.0,2151153000.0,1093619000.0,26683000.0,14414000.0,681618000.0,412001000.0,-4417000.0,407584000.0,3244772000.0,55600000.0,55600000.0,56100000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2011.0,Q3TTM,2010-10-01,2011-09-30,,7.48,7.48,1.25,7.48,144371000.0,416123000.0,416123000.0,415989000.0,134000.0,2906986000.0,4385125000.0,4762000.0,906297000.0,2906986000.0,1478139000.0,35041000.0,18931000.0,906297000.0,571842000.0,-11348000.0,560494000.0,4385125000.0,55600000.0,55600000.0,56100000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2011.0,Q2,2011-04-01,2011-06-30,2012-07-30 16:10:37+00:00,1.77,1.77,0.32,1.76,38227000.0,98724000.0,98724000.0,98732000.0,-8000.0,756414000.0,1125752000.0,5985000.0,232983000.0,756414000.0,369338000.0,9534000.0,4145000.0,232983000.0,136355000.0,596000.0,136951000.0,1125752000.0,55800000.0,55800000.0,56100000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2011.0,Q2YTD,2011-01-01,2011-06-30,,3.51,3.51,0.61,3.51,71856000.0,195720000.0,195720000.0,195714000.0,6000.0,1405926000.0,2122959000.0,14473000.0,455622000.0,1405926000.0,717033000.0,18139000.0,9831000.0,455622000.0,261411000.0,6165000.0,267576000.0,2122959000.0,55800000.0,55800000.0,56100000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2011.0,Q2TTM,2010-07-01,2011-06-30,,7.39,7.39,1.19,7.39,148032000.0,412392000.0,412392000.0,412137000.0,255000.0,2799942000.0,4234993000.0,29961000.0,888042000.0,2799942000.0,1435051000.0,34763000.0,18217000.0,888042000.0,547009000.0,13415000.0,560424000.0,4234993000.0,55800000.0,55800000.0,56100000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2011.0,Q1,2011-01-01,2011-03-31,2012-04-30 16:05:05+00:00,1.74,1.74,0.32,1.72,33629000.0,96996000.0,96996000.0,96982000.0,14000.0,649512000.0,997207000.0,8488000.0,222639000.0,649512000.0,347695000.0,8605000.0,5686000.0,222639000.0,125056000.0,5569000.0,130625000.0,997207000.0,55700000.0,55700000.0,56400000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2011.0,Q1TTM,2010-04-01,2011-03-31,,7.27,7.27,1.16,7.27,143450000.0,405472000.0,405472000.0,405052000.0,420000.0,2661259000.0,4070337000.0,11672000.0,856389000.0,2661259000.0,1409078000.0,33911000.0,18472000.0,856389000.0,552689000.0,-3767000.0,548922000.0,4070337000.0,55700000.0,55700000.0,56400000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2012.0,FY,2012-01-01,2012-12-31,2015-02-17 16:08:50+00:00,2.86,2.86,0.48,2.84,160766000.0,450799000.0,450799000.0,448339000.0,2460000.0,3170388000.0,4751339000.0,-21647000.0,922125000.0,3170388000.0,1580951000.0,43520000.0,17906000.0,922125000.0,658826000.0,-47261000.0,611565000.0,4751339000.0,156849000.0,156849000.0,156849000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2012.0,Q4,2012-10-01,2012-12-31,,0.9,0.9,0.12,0.9,47902000.0,141938000.0,141938000.0,141602000.0,336000.0,880649000.0,1328211000.0,505000.0,248547000.0,880649000.0,447562000.0,13645000.0,3965000.0,248547000.0,199015000.0,-9175000.0,189840000.0,1328211000.0,156849000.0,156849000.0,156849000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2012.0,Q3,2012-07-01,2012-09-30,2013-10-24 16:03:53+00:00,0.7,0.7,0.12,0.69,37769000.0,106834000.0,106834000.0,106296000.0,538000.0,776319000.0,1165923000.0,-9167000.0,227797000.0,776319000.0,389604000.0,12144000.0,4107000.0,227797000.0,161807000.0,-17204000.0,144603000.0,1165923000.0,151900000.0,151900000.0,154100000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2012.0,Q3YTD,2012-01-01,2012-09-30,,2.02,2.02,0.37,2.02,112864000.0,308861000.0,308861000.0,306737000.0,2124000.0,2289739000.0,3423128000.0,-22152000.0,673578000.0,2289739000.0,1133389000.0,29875000.0,13941000.0,673578000.0,459811000.0,-38086000.0,421725000.0,3423128000.0,151900000.0,151900000.0,154100000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2012.0,Q3TTM,2011-10-01,2012-09-30,,2.84,2.84,0.48,2.84,167480000.0,434416000.0,434416000.0,431834000.0,2582000.0,3135141000.0,4688557000.0,-26326000.0,906040000.0,3135141000.0,1553416000.0,39373000.0,20219000.0,906040000.0,647376000.0,-45480000.0,601896000.0,4688557000.0,151900000.0,151900000.0,154100000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2012.0,Q2,2012-04-01,2012-06-30,2013-07-24 16:05:43+00:00,0.66,0.66,0.12,0.66,39580000.0,108485000.0,108485000.0,107316000.0,1169000.0,797623000.0,1182225000.0,-8046000.0,223892000.0,797623000.0,384602000.0,8922000.0,4323000.0,223892000.0,160710000.0,-12645000.0,148065000.0,1182225000.0,162600000.0,162600000.0,162600000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2012.0,Q2YTD,2012-01-01,2012-06-30,,1.23,1.23,0.23,1.23,75095000.0,202027000.0,202027000.0,200441000.0,1586000.0,1513420000.0,2257205000.0,-12985000.0,445781000.0,1513420000.0,743785000.0,17731000.0,9834000.0,445781000.0,298004000.0,-20882000.0,277122000.0,2257205000.0,162600000.0,162600000.0,162600000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2012.0,Q2TTM,2011-07-01,2012-06-30,,2.66,2.66,0.45,2.66,161763000.0,435538000.0,435538000.0,433309000.0,2229000.0,3104049000.0,4644447000.0,-23780000.0,904239000.0,3104049000.0,1540398000.0,35773000.0,20695000.0,904239000.0,636159000.0,-38858000.0,597301000.0,4644447000.0,162600000.0,162600000.0,162600000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2012.0,Q1,2012-01-01,2012-03-31,2013-04-24 16:04:39+00:00,1.71,1.71,0.36,1.69,35515000.0,93542000.0,93542000.0,93125000.0,417000.0,715797000.0,1074980000.0,-4939000.0,221889000.0,715797000.0,359183000.0,8809000.0,5511000.0,221889000.0,137294000.0,-8237000.0,129057000.0,1074980000.0,54500000.0,54500000.0,55100000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2012.0,Q1TTM,2011-04-01,2012-03-31,,7.79,7.79,1.3,7.79,160410000.0,425777000.0,425777000.0,424725000.0,1052000.0,3062840000.0,4587974000.0,-9749000.0,913330000.0,3062840000.0,1525134000.0,36385000.0,20517000.0,913330000.0,611804000.0,-25617000.0,586187000.0,4587974000.0,54500000.0,54500000.0,55100000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2013.0,FY,2013-01-01,2013-12-31,2015-02-17 16:08:50+00:00,3.43,3.43,0.56,3.41,204701000.0,488320000.0,488320000.0,485530000.0,2790000.0,3266524000.0,4954619000.0,-14280000.0,966829000.0,3266524000.0,1688095000.0,54413000.0,40448000.0,966829000.0,721266000.0,-28245000.0,693021000.0,4954619000.0,141599000.0,141599000.0,141599000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2013.0,Q4,2013-10-01,2013-12-31,,1.0,1.0,0.14,1.0,49703000.0,141996000.0,141996000.0,141084000.0,912000.0,918968000.0,1389440000.0,-5601000.0,260551000.0,918968000.0,470472000.0,16150000.0,3529000.0,260551000.0,209921000.0,-18222000.0,191699000.0,1389440000.0,141599000.0,141599000.0,141599000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2013.0,Q3,2013-07-01,2013-09-30,2013-10-24 16:03:53+00:00,0.9,0.9,0.14,0.9,55870000.0,126530000.0,126530000.0,126271000.0,259000.0,806318000.0,1229057000.0,1733000.0,231569000.0,806318000.0,422739000.0,13046000.0,2543000.0,231569000.0,191170000.0,-8770000.0,182400000.0,1229057000.0,140300000.0,140300000.0,140300000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2013.0,Q3YTD,2013-01-01,2013-09-30,,2.46,2.46,0.41,2.46,154998000.0,346324000.0,346324000.0,344446000.0,1878000.0,2347556000.0,3565179000.0,-8679000.0,706278000.0,2347556000.0,1217623000.0,38263000.0,36919000.0,706278000.0,511345000.0,-10023000.0,501322000.0,3565179000.0,140300000.0,140300000.0,140300000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2013.0,Q3TTM,2012-10-01,2013-09-30,,3.46,3.46,0.54,3.46,202900000.0,488262000.0,488262000.0,486048000.0,2214000.0,3228205000.0,4893390000.0,-8174000.0,954825000.0,3228205000.0,1665185000.0,51908000.0,40884000.0,954825000.0,710360000.0,-19198000.0,691162000.0,4893390000.0,140300000.0,140300000.0,140300000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2013.0,Q2,2013-04-01,2013-06-30,2013-07-24 16:05:43+00:00,0.85,0.85,0.14,0.84,50395000.0,120894000.0,120894000.0,120386000.0,508000.0,817950000.0,1239526000.0,616000.0,240200000.0,817950000.0,421576000.0,13125000.0,2422000.0,240200000.0,181376000.0,-10087000.0,171289000.0,1239526000.0,141600000.0,141600000.0,143300000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.54,1.54,0.27,1.54,99128000.0,219794000.0,219794000.0,218175000.0,1619000.0,1541238000.0,2336122000.0,-10412000.0,474709000.0,1541238000.0,794884000.0,25217000.0,34376000.0,474709000.0,320175000.0,-1253000.0,318922000.0,2336122000.0,141600000.0,141600000.0,143300000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2013.0,Q2TTM,2012-07-01,2013-06-30,,3.29,3.29,0.52,3.29,184799000.0,468566000.0,468566000.0,466073000.0,2493000.0,3198206000.0,4830256000.0,-19074000.0,951053000.0,3198206000.0,1632050000.0,51006000.0,42448000.0,951053000.0,680997000.0,-27632000.0,653365000.0,4830256000.0,141600000.0,141600000.0,143300000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2013.0,Q1,2013-01-01,2013-03-31,2013-04-24 16:04:39+00:00,2.03,2.03,0.42,2.01,48733000.0,98900000.0,98900000.0,97789000.0,1111000.0,723288000.0,1096596000.0,-11028000.0,234509000.0,723288000.0,373308000.0,12092000.0,31954000.0,234509000.0,138799000.0,8834000.0,147633000.0,1096596000.0,48200000.0,48200000.0,48700000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2013.0,Q1TTM,2012-04-01,2013-03-31,,9.4,9.4,1.53,9.4,173984000.0,456157000.0,456157000.0,453003000.0,3154000.0,3177879000.0,4772955000.0,-27736000.0,934745000.0,3177879000.0,1595076000.0,46803000.0,44349000.0,934745000.0,660331000.0,-30190000.0,630141000.0,4772955000.0,48200000.0,48200000.0,48700000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2014.0,FY,2014-01-01,2014-12-31,2017-08-11 17:27:28+00:00,3.79,3.75,0.64,3.72,209311000.0,519433000.0,519433000.0,513372000.0,6061000.0,3167714000.0,4877885000.0,2000000.0,936900000.0,3167714000.0,1710171000.0,60322000.0,13795000.0,936900000.0,773271000.0,-44527000.0,728744000.0,4877885000.0,136912000.0,136912000.0,136912000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2014.0,Q4,2014-10-01,2014-12-31,,1.12,1.12,0.16,1.12,67777000.0,155080000.0,155080000.0,153563000.0,1517000.0,900106000.0,1381359000.0,3129000.0,251623000.0,900106000.0,481253000.0,15016000.0,5114000.0,251623000.0,229630000.0,-6773000.0,222857000.0,1381359000.0,136912000.0,136912000.0,136912000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2014.0,Q3,2014-07-01,2014-09-30,2015-10-29 16:01:45+00:00,0.94,0.94,0.16,0.93,52725000.0,130600000.0,130600000.0,128562000.0,2038000.0,782522000.0,1204012000.0,5612000.0,230872000.0,782522000.0,421490000.0,15130000.0,2225000.0,230872000.0,190618000.0,-7293000.0,183325000.0,1204012000.0,136667000.0,136667000.0,136667000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2014.0,Q3YTD,2014-01-01,2014-09-30,,2.63,2.63,0.46,2.63,141534000.0,364353000.0,364353000.0,359809000.0,4544000.0,2267608000.0,3496526000.0,-1129000.0,685277000.0,2267608000.0,1228918000.0,45306000.0,8681000.0,685277000.0,543641000.0,-37754000.0,505887000.0,3496526000.0,136667000.0,136667000.0,136667000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2014.0,Q3TTM,2013-10-01,2014-09-30,,3.67,3.67,0.61,3.67,191237000.0,506349000.0,506349000.0,500893000.0,5456000.0,3186576000.0,4885966000.0,-6730000.0,945828000.0,3186576000.0,1699390000.0,61456000.0,12210000.0,945828000.0,753562000.0,-55976000.0,697586000.0,4885966000.0,136667000.0,136667000.0,136667000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2014.0,Q2,2014-04-01,2014-06-30,2015-07-30 16:03:54+00:00,0.9,0.9,0.16,0.9,50794000.0,125165000.0,125165000.0,123513000.0,1652000.0,794072000.0,1224378000.0,-3836000.0,238178000.0,794072000.0,430306000.0,15027000.0,2694000.0,238178000.0,192128000.0,-16169000.0,175959000.0,1224378000.0,137186000.0,137186000.0,137186000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.69,1.69,0.3,1.69,88809000.0,233753000.0,233753000.0,231247000.0,2506000.0,1485086000.0,2292514000.0,-6741000.0,454405000.0,1485086000.0,807428000.0,30176000.0,6456000.0,454405000.0,353023000.0,-30461000.0,322562000.0,2292514000.0,137186000.0,137186000.0,137186000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2014.0,Q2TTM,2013-07-01,2014-06-30,,3.63,3.63,0.59,3.63,194382000.0,502279000.0,502279000.0,498602000.0,3677000.0,3210372000.0,4911011000.0,-10609000.0,946525000.0,3210372000.0,1700639000.0,59372000.0,12528000.0,946525000.0,754114000.0,-57453000.0,696661000.0,4911011000.0,137186000.0,137186000.0,137186000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2014.0,Q1,2014-01-01,2014-03-31,2015-04-30 16:02:08+00:00,0.78,0.78,0.16,0.78,38015000.0,108588000.0,108588000.0,107734000.0,854000.0,691014000.0,1068136000.0,-2905000.0,216227000.0,691014000.0,377122000.0,15149000.0,3762000.0,216227000.0,160895000.0,-14292000.0,146603000.0,1068136000.0,137734000.0,137734000.0,137734000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2014.0,Q1TTM,2013-04-01,2014-03-31,,3.6,3.6,0.57,3.6,193983000.0,498008000.0,498008000.0,495475000.0,2533000.0,3234250000.0,4926159000.0,-6157000.0,948547000.0,3234250000.0,1691909000.0,57470000.0,12256000.0,948547000.0,743362000.0,-51371000.0,691991000.0,4926159000.0,137734000.0,137734000.0,137734000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 16:03:59+00:00,1.94,1.94,0.72,1.93,148351000.0,264016000.0,264016000.0,258411000.0,5605000.0,3080254000.0,4557791000.0,-39093000.0,972733000.0,3080254000.0,1477537000.0,65270000.0,11926000.0,972733000.0,504804000.0,-92437000.0,412367000.0,4557791000.0,133074000.0,133074000.0,133074000.0
