company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofplantpropertyandequipment
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2009.0,Q3,2009-07-01,2009-09-30,,-2381000.0,2934000.0,,,21245000.0,,9339000.0,-77532000.0,-680000.0,-26318000.0,-25187000.0,81853000.0,-26318000.0,-25187000.0,81853000.0,39687000.0,116640000.0,116640000.0,18566000.0,2494000.0,,-15339000.0,-22806000.0,-1420000.0,-11373000.0,
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2009.0,Q2YTD,2009-01-01,2009-06-30,2009-07-29 16:20:40+00:00,-28369000.0,5666000.0,,,42282000.0,,-4579000.0,-335073000.0,768000.0,-46262000.0,-92630000.0,-77047000.0,-46262000.0,-92630000.0,-77047000.0,-220518000.0,201430000.0,201430000.0,8648000.0,1042000.0,,-29077000.0,-64261000.0,-2841000.0,-16154000.0,0.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2009.0,Q2TTM,2008-07-01,2009-06-30,,-28369000.0,11417000.0,112545000.0,49634000.0,77365000.0,,-17114000.0,-27788000.0,4890000.0,-201724000.0,-176723000.0,509997000.0,-201724000.0,-176723000.0,509997000.0,114436000.0,434344000.0,434344000.0,14659000.0,5518000.0,,-60326000.0,-153487000.0,-5682000.0,-146124000.0,5133000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2009.0,Q2,2009-04-01,2009-06-30,,-28369000.0,2839000.0,,,24137000.0,,17347000.0,-34111000.0,768000.0,-21951000.0,-48379000.0,102982000.0,-21951000.0,-48379000.0,102982000.0,49999000.0,108605000.0,108605000.0,1512000.0,550000.0,,-15029000.0,-20010000.0,843000.0,-9083000.0,
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2009.0,Q1,2009-01-01,2009-03-31,2010-05-05 16:33:27+00:00,,2827000.0,,,18145000.0,,-21926000.0,-300962000.0,,-24311000.0,-44251000.0,-180029000.0,-24311000.0,-44251000.0,-180029000.0,-270517000.0,92825000.0,92825000.0,7136000.0,492000.0,,-14048000.0,-44251000.0,-3684000.0,-7071000.0,
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2010.0,Q4,2010-10-01,2010-12-31,,,4141000.0,135892000.0,31009000.0,25782000.0,,1077000.0,225411000.0,501983000.0,-74539000.0,-51966000.0,372394000.0,-74539000.0,-51966000.0,372394000.0,246966000.0,112446000.0,112446000.0,4614000.0,4328000.0,-675000.0,-17558000.0,-55573000.0,-551351000.0,-11941000.0,4282000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2010.0,FY,2010-01-01,2010-12-31,2013-02-21 16:04:05+00:00,-199396000.0,14032000.0,135892000.0,31009000.0,90509000.0,,-22886000.0,-147801000.0,502421000.0,-142913000.0,-286717000.0,355775000.0,-142913000.0,-286717000.0,355775000.0,-96741000.0,388681000.0,388681000.0,10354000.0,19875000.0,3651000.0,-63582000.0,-102002000.0,-555612000.0,-46015000.0,11030000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2010.0,Q3YTD,2010-01-01,2010-09-30,2010-10-27 16:23:20+00:00,-199396000.0,9891000.0,,,64727000.0,,-23963000.0,-373212000.0,438000.0,-68374000.0,-234751000.0,-16619000.0,-68374000.0,-234751000.0,-16619000.0,-343707000.0,276235000.0,276235000.0,5740000.0,15547000.0,4326000.0,-46024000.0,-46429000.0,-4261000.0,-34074000.0,6748000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2010.0,Q3TTM,2009-10-01,2010-09-30,,-199396000.0,13359000.0,189520000.0,38067000.0,86785000.0,,-32016000.0,-87118000.0,350000.0,-102872000.0,-255576000.0,409852000.0,-102872000.0,-255576000.0,409852000.0,19388000.0,386496000.0,386496000.0,10330000.0,16124000.0,4326000.0,-62714000.0,-67810000.0,-9130000.0,-47502000.0,7304000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2010.0,Q3,2010-07-01,2010-09-30,,-199396000.0,2966000.0,,,22301000.0,,17692000.0,-103214000.0,-1494000.0,-29176000.0,-217482000.0,36077000.0,-29176000.0,-217482000.0,36077000.0,-192889000.0,104225000.0,104225000.0,9799000.0,-695000.0,-3637000.0,-14593000.0,-21197000.0,-1420000.0,-10974000.0,6748000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2010.0,Q2YTD,2010-01-01,2010-06-30,2010-07-28 17:24:45+00:00,,6925000.0,,,42426000.0,,-41655000.0,-269998000.0,1932000.0,-39198000.0,-17269000.0,-52696000.0,-39198000.0,-17269000.0,-52696000.0,-150818000.0,172010000.0,172010000.0,-4059000.0,16242000.0,7963000.0,-31431000.0,-25232000.0,-2841000.0,-23100000.0,
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2010.0,Q2TTM,2009-07-01,2010-06-30,,-2381000.0,13327000.0,189520000.0,38067000.0,85729000.0,,-40369000.0,-61436000.0,1164000.0,-100014000.0,-63281000.0,455628000.0,-100014000.0,-63281000.0,455628000.0,251964000.0,398911000.0,398911000.0,19097000.0,19313000.0,7963000.0,-63460000.0,-69419000.0,-9130000.0,-47901000.0,556000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2010.0,Q2,2010-04-01,2010-06-30,,,3585000.0,,,21140000.0,,-24799000.0,-22995000.0,1157000.0,-26019000.0,-10299000.0,96263000.0,-26019000.0,-10299000.0,96263000.0,35146000.0,91805000.0,91805000.0,2728000.0,1770000.0,,-16414000.0,-10299000.0,-1421000.0,-11111000.0,
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2010.0,Q1,2010-01-01,2010-03-31,2010-05-05 16:33:27+00:00,,3340000.0,,,21286000.0,,-16856000.0,-247003000.0,775000.0,-13179000.0,-6970000.0,-148959000.0,-13179000.0,-6970000.0,-148959000.0,-185964000.0,80205000.0,80205000.0,-6787000.0,14472000.0,7963000.0,-15017000.0,-14933000.0,-1420000.0,-11989000.0,
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2010.0,Q1TTM,2009-04-01,2010-03-31,,-30750000.0,12581000.0,189520000.0,38067000.0,88726000.0,,1777000.0,-72552000.0,775000.0,-95946000.0,-101361000.0,462347000.0,-95946000.0,-101361000.0,462347000.0,266817000.0,415711000.0,415711000.0,17881000.0,18093000.0,7963000.0,-62075000.0,-79130000.0,-6866000.0,-45873000.0,556000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2011.0,Q4,2011-10-01,2011-12-31,,-89615000.0,4523000.0,113921000.0,32368000.0,23487000.0,,-4228000.0,212114000.0,1581000.0,-128920000.0,-125679000.0,368298000.0,-128920000.0,-125679000.0,368298000.0,109471000.0,125556000.0,125556000.0,2618000.0,677000.0,,-17763000.0,-36803000.0,-4503000.0,-108912000.0,739000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2011.0,FY,2011-01-01,2011-12-31,2014-02-18 16:02:50+00:00,-90505000.0,16908000.0,113921000.0,32368000.0,90653000.0,,-5277000.0,-339639000.0,1581000.0,-238956000.0,-194203000.0,218213000.0,-238956000.0,-194203000.0,218213000.0,-220223000.0,429231000.0,429231000.0,21060000.0,4020000.0,0.0,-69557000.0,-107967000.0,-25000000.0,-150000000.0,4269000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-10-29 16:03:38+00:00,-890000.0,12385000.0,,,67166000.0,,-1049000.0,-551753000.0,0.0,-110036000.0,-68524000.0,-150085000.0,-110036000.0,-68524000.0,-150085000.0,-329694000.0,303675000.0,303675000.0,18442000.0,3343000.0,0.0,-51794000.0,-71164000.0,-20497000.0,-41088000.0,3530000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2011.0,Q3TTM,2010-10-01,2011-09-30,,-890000.0,16526000.0,135892000.0,31009000.0,92948000.0,,28000.0,-326342000.0,501983000.0,-184575000.0,-120490000.0,222309000.0,-184575000.0,-120490000.0,222309000.0,-82728000.0,416121000.0,416121000.0,23056000.0,7671000.0,-675000.0,-69352000.0,-126737000.0,-571848000.0,-53029000.0,7812000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2011.0,Q3,2011-07-01,2011-09-30,,,4086000.0,,,22793000.0,,-11139000.0,-53288000.0,-4348000.0,-47127000.0,-22871000.0,87710000.0,-47127000.0,-22871000.0,87710000.0,6573000.0,107955000.0,107955000.0,6164000.0,-1902000.0,,-17817000.0,-22666000.0,-7997000.0,-15063000.0,-205000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-07-30 16:10:37+00:00,-890000.0,8299000.0,,,44373000.0,,10090000.0,-498465000.0,4348000.0,-62909000.0,-45653000.0,-237795000.0,-62909000.0,-45653000.0,-237795000.0,-336267000.0,195720000.0,195720000.0,12278000.0,5245000.0,,-33977000.0,-48498000.0,-12500000.0,-26025000.0,3735000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2011.0,Q2TTM,2010-07-01,2011-06-30,,-200286000.0,15406000.0,135892000.0,31009000.0,92456000.0,,28859000.0,-376268000.0,504837000.0,-166624000.0,-315101000.0,170676000.0,-166624000.0,-315101000.0,170676000.0,-282190000.0,412391000.0,412391000.0,26691000.0,8878000.0,-4312000.0,-66128000.0,-125268000.0,-565271000.0,-48940000.0,14765000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2011.0,Q2,2011-04-01,2011-06-30,,-890000.0,4256000.0,,,22566000.0,,2365000.0,-183228000.0,888000.0,-35378000.0,-24925000.0,-9608000.0,-35378000.0,-24925000.0,-9608000.0,-67546000.0,98724000.0,98724000.0,48074000.0,35000.0,,-17845000.0,-24997000.0,-6250000.0,-12206000.0,962000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2011.0,Q1,2011-01-01,2011-03-31,2012-04-30 16:05:05+00:00,0.0,4043000.0,,,21807000.0,,7725000.0,-315237000.0,3460000.0,-27531000.0,-20728000.0,-228187000.0,-27531000.0,-20728000.0,-228187000.0,-268721000.0,96996000.0,96996000.0,-35796000.0,5210000.0,,-16132000.0,-23501000.0,-6250000.0,-13819000.0,2773000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2011.0,Q1TTM,2010-04-01,2011-03-31,,-199396000.0,14735000.0,135892000.0,31009000.0,91030000.0,,1695000.0,-216035000.0,505106000.0,-157265000.0,-300475000.0,276547000.0,-157265000.0,-300475000.0,276547000.0,-179498000.0,405472000.0,405472000.0,-18655000.0,10613000.0,-4312000.0,-64697000.0,-110570000.0,-560442000.0,-47845000.0,13803000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2012.0,FY,2012-01-01,2012-12-31,2015-02-17 16:08:50+00:00,-3996000.0,18654000.0,158433000.0,34173000.0,88572000.0,0.0,5115000.0,-40965000.0,913961000.0,-428922000.0,-126427000.0,517130000.0,-428922000.0,-126427000.0,517130000.0,-33104000.0,450799000.0,450799000.0,70000.0,11207000.0,-3825000.0,-73765000.0,-135539000.0,-508383000.0,-771942000.0,16933000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2012.0,Q4,2012-10-01,2012-12-31,,,3903000.0,158433000.0,34173000.0,22545000.0,,2174000.0,226030000.0,15592000.0,-264009000.0,-45899000.0,394566000.0,-264009000.0,-45899000.0,394566000.0,86832000.0,141938000.0,141938000.0,150000.0,399000.0,,-18196000.0,-51359000.0,-23726000.0,-238078000.0,5460000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-24 16:03:53+00:00,-3996000.0,14751000.0,,,66027000.0,,2941000.0,-266995000.0,898369000.0,-164913000.0,-80528000.0,122564000.0,-164913000.0,-80528000.0,122564000.0,-119936000.0,308861000.0,308861000.0,-80000.0,10808000.0,-3825000.0,-55569000.0,-84180000.0,-484657000.0,-533864000.0,11473000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2012.0,Q3TTM,2011-10-01,2012-09-30,,-93611000.0,19274000.0,113921000.0,32368000.0,89514000.0,,-1287000.0,-54881000.0,899950000.0,-293833000.0,-206207000.0,490862000.0,-293833000.0,-206207000.0,490862000.0,-10465000.0,434417000.0,434417000.0,2538000.0,11485000.0,-3825000.0,-73332000.0,-120983000.0,-489160000.0,-642776000.0,12212000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2012.0,Q3,2012-07-01,2012-09-30,,,4579000.0,,,21687000.0,,3692000.0,-81624000.0,593543000.0,2255000.0,-25929000.0,62189000.0,2255000.0,-25929000.0,62189000.0,42207000.0,106834000.0,106834000.0,10713000.0,322000.0,-2205000.0,-18487000.0,-27295000.0,-472157000.0,-100966000.0,3571000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-24 16:05:43+00:00,-3996000.0,10172000.0,,,44340000.0,,-751000.0,-185371000.0,304826000.0,-167168000.0,-54599000.0,60375000.0,-167168000.0,-54599000.0,60375000.0,-162143000.0,202027000.0,202027000.0,-10793000.0,10486000.0,-1620000.0,-37082000.0,-56885000.0,-12500000.0,-432898000.0,7902000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2012.0,Q2TTM,2011-07-01,2012-06-30,,-93611000.0,18781000.0,113921000.0,32368000.0,90620000.0,,-16118000.0,-26545000.0,302059000.0,-343215000.0,-203149000.0,516383000.0,-343215000.0,-203149000.0,516383000.0,-46099000.0,435538000.0,435538000.0,-2011000.0,9261000.0,-1620000.0,-72662000.0,-116354000.0,-25000000.0,-556873000.0,8436000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2012.0,Q2,2012-04-01,2012-06-30,,1620000.0,5014000.0,,,21770000.0,,-5060000.0,27238000.0,304386000.0,-132602000.0,-28085000.0,168266000.0,-132602000.0,-28085000.0,168266000.0,2519000.0,108485000.0,108485000.0,5759000.0,-218000.0,-1620000.0,-19672000.0,-28199000.0,-6250000.0,-410848000.0,114000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2012.0,Q1,2012-01-01,2012-03-31,2013-04-24 16:04:39+00:00,-5616000.0,5158000.0,,,22570000.0,,4309000.0,-212609000.0,440000.0,-34566000.0,-26514000.0,-107891000.0,-34566000.0,-26514000.0,-107891000.0,-164662000.0,93542000.0,93542000.0,-16552000.0,10704000.0,,-17410000.0,-28686000.0,-6250000.0,-22050000.0,7788000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2012.0,Q1TTM,2011-04-01,2012-03-31,,-96121000.0,18023000.0,113921000.0,32368000.0,91416000.0,,-8693000.0,-237011000.0,-1439000.0,-245991000.0,-199989000.0,338509000.0,-245991000.0,-199989000.0,338509000.0,-116164000.0,425777000.0,425777000.0,40304000.0,9514000.0,,-70835000.0,-113152000.0,-25000000.0,-158231000.0,9284000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2013.0,FY,2013-01-01,2013-12-31,2015-02-17 16:08:50+00:00,-76801000.0,15697000.0,195532000.0,49618000.0,90695000.0,0.0,-4385000.0,-102827000.0,309270000.0,-255824000.0,-167998000.0,487759000.0,-255824000.0,-167998000.0,487759000.0,59552000.0,488320000.0,488320000.0,-4126000.0,10111000.0,46240000.0,-76897000.0,-139090000.0,-39998000.0,-458310000.0,1653000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2013.0,Q4,2013-10-01,2013-12-31,,-66658000.0,3813000.0,195532000.0,49618000.0,23995000.0,,359000.0,195532000.0,113270000.0,-18815000.0,-110362000.0,378871000.0,-18815000.0,-110362000.0,378871000.0,250053000.0,141993000.0,141993000.0,13538000.0,85000.0,,-19560000.0,-44388000.0,-24427000.0,-88183000.0,684000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2013.0,Q3YTD,2013-01-01,2013-09-30,2013-10-24 16:03:53+00:00,-10143000.0,11884000.0,,,66700000.0,,-4744000.0,-298359000.0,196000000.0,-237009000.0,-57636000.0,108888000.0,-237009000.0,-57636000.0,108888000.0,-190501000.0,346327000.0,346327000.0,-17664000.0,10026000.0,46240000.0,-57337000.0,-94702000.0,-15571000.0,-370127000.0,969000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2013.0,Q3TTM,2012-10-01,2013-09-30,,-10143000.0,15787000.0,158433000.0,34173000.0,89245000.0,,-2570000.0,-72329000.0,211592000.0,-501018000.0,-103535000.0,503454000.0,-501018000.0,-103535000.0,503454000.0,-103669000.0,488265000.0,488265000.0,-17514000.0,10425000.0,46240000.0,-75533000.0,-146061000.0,-39297000.0,-608205000.0,6429000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2013.0,Q3,2013-07-01,2013-09-30,,,4030000.0,,,22931000.0,,1261000.0,-16940000.0,-13629000.0,-101026000.0,-32910000.0,141714000.0,-101026000.0,-32910000.0,141714000.0,9039000.0,126532000.0,126532000.0,5161000.0,1700000.0,,-19716000.0,-33543000.0,-5571000.0,-63810000.0,633000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2013.0,Q2YTD,2013-01-01,2013-06-30,2013-07-24 16:05:43+00:00,-10143000.0,7854000.0,,,43769000.0,,-6005000.0,-281419000.0,209629000.0,-135983000.0,-24726000.0,-32826000.0,-135983000.0,-24726000.0,-32826000.0,-199540000.0,219795000.0,219795000.0,-22825000.0,8326000.0,46240000.0,-37621000.0,-61159000.0,-10000000.0,-306317000.0,336000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2013.0,Q2TTM,2012-07-01,2013-06-30,,-10143000.0,16336000.0,158433000.0,34173000.0,88001000.0,,-139000.0,-137013000.0,818764000.0,-397737000.0,-96554000.0,423929000.0,-397737000.0,-96554000.0,423929000.0,-70501000.0,468567000.0,468567000.0,-11962000.0,9047000.0,44035000.0,-74304000.0,-139813000.0,-505883000.0,-645361000.0,9367000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2013.0,Q2,2013-04-01,2013-06-30,,,4047000.0,,,22366000.0,-46240000.0,-2591000.0,-79162000.0,59629000.0,-110722000.0,-26777000.0,75244000.0,-110601000.0,-26777000.0,75244000.0,-64725000.0,120895000.0,120895000.0,7098000.0,1508000.0,46240000.0,-20107000.0,-26901000.0,-987000.0,-150765000.0,124000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2013.0,Q1,2013-01-01,2013-03-31,2013-04-24 16:04:39+00:00,-10143000.0,3807000.0,,,21403000.0,46240000.0,-3414000.0,-202257000.0,150000000.0,-25261000.0,2051000.0,-108070000.0,-25382000.0,2051000.0,-108070000.0,-134815000.0,98900000.0,98900000.0,-29923000.0,6818000.0,,-17514000.0,-34258000.0,-9013000.0,-155552000.0,212000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2013.0,Q1TTM,2012-04-01,2013-03-31,,-8523000.0,17303000.0,158433000.0,34173000.0,87405000.0,46240000.0,-2608000.0,-30613000.0,1063521000.0,-419617000.0,-97862000.0,516951000.0,-419738000.0,-97862000.0,516951000.0,-3257000.0,456157000.0,456157000.0,-13301000.0,7321000.0,-3825000.0,-73869000.0,-141111000.0,-511146000.0,-905444000.0,9357000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2014.0,FY,2014-01-01,2014-12-31,2017-08-11 17:27:28+00:00,0.0,16970000.0,159520000.0,58269000.0,93307000.0,46805000.0,-32675000.0,-104443000.0,19285000.0,-391177000.0,-84083000.0,594481000.0,-391177000.0,-84083000.0,594481000.0,86546000.0,519433000.0,519433000.0,69214000.0,-15734000.0,,-85118000.0,-132619000.0,-63106000.0,-246504000.0,1731000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2014.0,Q4,2014-10-01,2014-12-31,,,3415000.0,159520000.0,58269000.0,23559000.0,,-14681000.0,240326000.0,19285000.0,-113568000.0,-48899000.0,464629000.0,-113568000.0,-48899000.0,464629000.0,287481000.0,155081000.0,155081000.0,42248000.0,-22235000.0,,-21831000.0,-49017000.0,-30607000.0,-58180000.0,118000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-29 16:01:45+00:00,0.0,13555000.0,,,69748000.0,46805000.0,-17994000.0,-344769000.0,0.0,-277609000.0,-35184000.0,129852000.0,-277609000.0,-35184000.0,129852000.0,-200935000.0,364352000.0,364352000.0,26966000.0,6501000.0,,-63287000.0,-83602000.0,-32499000.0,-188324000.0,1613000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2014.0,Q3TTM,2013-10-01,2014-09-30,,-66658000.0,17368000.0,195532000.0,49618000.0,93743000.0,46805000.0,-17635000.0,-149237000.0,113270000.0,-296424000.0,-145546000.0,508723000.0,-296424000.0,-145546000.0,508723000.0,49118000.0,506345000.0,506345000.0,40504000.0,6586000.0,,-82847000.0,-127990000.0,-56926000.0,-276507000.0,2297000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2014.0,Q3,2014-07-01,2014-09-30,,,4228000.0,,,23432000.0,,-15113000.0,-36239000.0,,-77594000.0,-29112000.0,141119000.0,-77594000.0,-29112000.0,141119000.0,19300000.0,130600000.0,130600000.0,19098000.0,-10433000.0,,-21905000.0,-29936000.0,-10000000.0,-35256000.0,824000.0
