company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,assetretirementandlitigationobligation,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,othercurrentassets,othercurrentliabilities,otherequity,othernoncurrentassets,prepaidexpenses,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2008.0,FY,,2008-12-31,2009-10-28 16:18:07+00:00,598498000.0,808522000.0,967099000.0,,-211320000.0,495883000.0,,472056000.0,,659848000.0,126890000.0,14668000.0,828395000.0,121919000.0,545617000.0,834612000.0,547235000.0,6431000.0,32561000.0,,,7678000.0,161159000.0,90345000.0,1159634000.0,27731000.0,4023694000.0,1367767000.0,2332425000.0,1607996000.0,1367767000.0,1374198000.0,2649496000.0,4023694000.0,1144034000.0,1041500000.0,-248073000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2009.0,FY,,2009-12-31,2011-02-23 16:07:09+00:00,493306000.0,791722000.0,916945000.0,,-149028000.0,449691000.0,,654320000.0,,685339000.0,145864000.0,20477000.0,864927000.0,124678000.0,539373000.0,795233000.0,560472000.0,5634000.0,31324000.0,,,8684000.0,168171000.0,112183000.0,1526774000.0,27355000.0,4248894000.0,1796113000.0,2499322000.0,1458083000.0,1796113000.0,1801747000.0,2447147000.0,4248894000.0,1189100000.0,989064000.0,-275656000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2009.0,Q3,,2009-09-30,2009-10-28 16:18:07+00:00,398507000.0,841251000.0,869659000.0,,-141392000.0,438959000.0,,291225000.0,,676216000.0,136553000.0,20390000.0,865437000.0,127834000.0,541151000.0,884422000.0,561679000.0,7419000.0,32105000.0,,,8564000.0,162179000.0,114342000.0,1431507000.0,27786000.0,4017027000.0,1713156000.0,2267793000.0,1316342000.0,1713156000.0,1720575000.0,2296452000.0,4017027000.0,1187555000.0,980110000.0,-261739000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2009.0,Q2,,2009-06-30,2009-07-29 16:20:40+00:00,437655000.0,853139000.0,859160000.0,,-177887000.0,486183000.0,,251538000.0,,667558000.0,124509000.0,17805000.0,863309000.0,129069000.0,542634000.0,891610000.0,550511000.0,7674000.0,31185000.0,,,8654000.0,158211000.0,100254000.0,1329739000.0,28344000.0,3953335000.0,1573880000.0,2221050000.0,1342964000.0,1573880000.0,1581554000.0,2371781000.0,3953335000.0,1181774000.0,1028817000.0,-254184000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2010.0,FY,,2010-12-31,2012-02-22 16:07:42+00:00,571021000.0,839566000.0,817837000.0,,-150506000.0,414272000.0,,557579000.0,0.0,687525000.0,131996000.0,16036000.0,1012530000.0,147112000.0,476230000.0,886731000.0,581245000.0,10011000.0,24343000.0,,,9533000.0,170936000.0,107872000.0,1848680000.0,51481000.0,4459910000.0,2103022000.0,2523744000.0,1456375000.0,2103022000.0,2113033000.0,2346877000.0,4459910000.0,1354921000.0,890502000.0,-292210000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2010.0,Q3,,2010-09-30,2010-10-27 16:23:20+00:00,437139000.0,839710000.0,780747000.0,,-145569000.0,402662000.0,,310613000.0,,679826000.0,120143000.0,21827000.0,1007799000.0,148644000.0,535825000.0,947818000.0,544449000.0,7629000.0,29376000.0,,,9424000.0,165331000.0,115941000.0,1752543000.0,28536000.0,4229824000.0,2015459000.0,2334225000.0,1268249000.0,2015459000.0,2023088000.0,2206736000.0,4229824000.0,1351150000.0,938487000.0,-280765000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2010.0,Q2,,2010-06-30,2010-07-28 17:24:45+00:00,387575000.0,762859000.0,722315000.0,,-241440000.0,424672000.0,,503502000.0,,670986000.0,132890000.0,18051000.0,850671000.0,116382000.0,536381000.0,798035000.0,503334000.0,6013000.0,29095000.0,,,9314000.0,165176000.0,96621000.0,1665151000.0,29554000.0,3958565000.0,1834004000.0,2293907000.0,1157495000.0,1834004000.0,1840017000.0,2118548000.0,3958565000.0,1161324000.0,961053000.0,-270007000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2010.0,Q1,,2010-03-31,2010-05-05 16:33:27+00:00,397458000.0,815871000.0,816832000.0,,-183140000.0,442014000.0,,468356000.0,,666223000.0,141120000.0,20484000.0,857463000.0,120798000.0,537847000.0,797069000.0,534133000.0,5674000.0,31329000.0,,,8505000.0,166928000.0,135974000.0,1590281000.0,28211000.0,4069041000.0,1820521000.0,2358390000.0,1262985000.0,1820521000.0,1826195000.0,2242846000.0,4069041000.0,1176518000.0,979861000.0,-261348000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2011.0,FY,,2011-12-31,2013-02-21 16:04:05+00:00,597342000.0,1060249000.0,808601000.0,,-216097000.0,422470000.0,,337356000.0,0.0,694747000.0,121905000.0,10755000.0,1045077000.0,163482000.0,451593000.0,1008379000.0,598746000.0,8417000.0,17843000.0,,,9691000.0,169112000.0,100465000.0,2205524000.0,53623000.0,4622614000.0,2269813000.0,2628354000.0,1470321000.0,2269813000.0,2278230000.0,2344384000.0,4622614000.0,1395514000.0,874063000.0,-424052000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2011.0,Q3,,2011-09-30,2011-10-27 16:05:47+00:00,459900000.0,1022897000.0,769620000.0,,-179951000.0,417715000.0,,227885000.0,,686408000.0,128909000.0,18513000.0,1013526000.0,139811000.0,457855000.0,1076704000.0,564759000.0,8165000.0,21383000.0,,,9582000.0,163560000.0,121071000.0,2098054000.0,50033000.0,4480505000.0,2298704000.0,2577466000.0,1298066000.0,2298704000.0,2306869000.0,2173636000.0,4480505000.0,1338280000.0,875570000.0,-315389000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2011.0,Q2,,2011-06-30,2011-07-27 16:06:12+00:00,479221000.0,1000702000.0,781799000.0,,-74787000.0,433064000.0,,221312000.0,,678740000.0,133855000.0,17572000.0,1035372000.0,147057000.0,464463000.0,1090575000.0,593233000.0,10443000.0,23508000.0,,,10138000.0,174484000.0,143178000.0,2008272000.0,55697000.0,4563276000.0,2321017000.0,2589622000.0,1334289000.0,2321017000.0,2331460000.0,2231816000.0,4563276000.0,1380421000.0,897527000.0,-301346000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2011.0,Q1,,2011-03-31,2011-04-27 16:05:35+00:00,461967000.0,909342000.0,789043000.0,,-102286000.0,426928000.0,,288858000.0,,671939000.0,135988000.0,18608000.0,1027178000.0,147535000.0,470857000.0,1021443000.0,586348000.0,10447000.0,20610000.0,,,9328000.0,174643000.0,137589000.0,1927584000.0,54277000.0,4449534000.0,2217407000.0,2493220000.0,1323895000.0,2217407000.0,2227854000.0,2221680000.0,4449534000.0,1369966000.0,897785000.0,-289158000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2012.0,FY,,2012-12-31,2014-02-18 16:02:50+00:00,616900000.0,1103724000.0,906593000.0,,-224310000.0,456742000.0,,304252000.0,0.0,688847000.0,151093000.0,7654000.0,1053852000.0,150075000.0,869116000.0,1086663000.0,654179000.0,4256000.0,26706000.0,,,10870000.0,185930000.0,94484000.0,2579308000.0,59478000.0,4810958000.0,1890219000.0,2740216000.0,1590625000.0,1890219000.0,1894475000.0,2916483000.0,4810958000.0,1416563000.0,1325858000.0,-1164496000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2012.0,Q3,,2012-09-30,2012-10-29 16:03:38+00:00,516500000.0,1105641000.0,836330000.0,,-205427000.0,426949000.0,,217420000.0,,622412000.0,128611000.0,8748000.0,1047729000.0,151891000.0,879135000.0,1155725000.0,605360000.0,10417000.0,19659000.0,,,10711000.0,198039000.0,113673000.0,2455401000.0,48861000.0,4743748000.0,2016808000.0,2721070000.0,1410439000.0,2016808000.0,2027225000.0,2716523000.0,4743748000.0,1417318000.0,1306084000.0,-866289000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2012.0,Q2,,2012-06-30,2012-07-30 16:10:37+00:00,541925000.0,1057642000.0,831182000.0,749973000.0,-237302000.0,429549000.0,,175213000.0,,612608000.0,126605000.0,8848000.0,1042410000.0,154839000.0,426140000.0,1149178000.0,591805000.0,10004000.0,19291000.0,,,10554000.0,179891000.0,109009000.0,2367469000.0,370635000.0,4605883000.0,1987600000.0,2617647000.0,1752590000.0,1987600000.0,1997604000.0,2608279000.0,4605883000.0,1396431000.0,855689000.0,-765729000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2012.0,Q1,,2012-03-31,2012-04-30 16:05:05+00:00,501496000.0,1049125000.0,807828000.0,,-181339000.0,433290000.0,,172694000.0,,665622000.0,125394000.0,9723000.0,1057372000.0,161343000.0,438648000.0,1141341000.0,602854000.0,8982000.0,14550000.0,,,9303000.0,176068000.0,117669000.0,2278806000.0,60773000.0,4618410000.0,2357670000.0,2606223000.0,1379820000.0,2357670000.0,2366652000.0,2251758000.0,4618410000.0,1409333000.0,871938000.0,-414722000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2013.0,FY,,2013-12-31,2015-02-17 16:08:50+00:00,612092000.0,1155327000.0,861010000.0,,-221477000.0,473894000.0,,363804000.0,0.0,697209000.0,157448000.0,12319000.0,1107551000.0,160548000.0,1127619000.0,1060670000.0,716289000.0,6742000.0,19533000.0,,,9522000.0,185430000.0,110133000.0,2985391000.0,72678000.0,5036733000.0,1870379000.0,2847382000.0,1558099000.0,1870379000.0,1877121000.0,3159612000.0,5036733000.0,1473062000.0,1601513000.0,-1600266000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2013.0,Q3,,2013-09-30,2013-10-24 16:03:53+00:00,495295000.0,1089748000.0,822414000.0,,-242778000.0,452254000.0,,113751000.0,,685981000.0,150760000.0,7606000.0,1058802000.0,143067000.0,839224000.0,1184188000.0,678934000.0,5810000.0,26241000.0,,,9359000.0,162499000.0,88204000.0,2863863000.0,268934000.0,4696194000.0,1804657000.0,2626651000.0,1594249000.0,1804657000.0,1810467000.0,2885727000.0,4696194000.0,1390609000.0,1291478000.0,-1511768000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2013.0,Q2,,2013-06-30,2013-07-24 16:05:43+00:00,526116000.0,1080240000.0,805929000.0,,-281369000.0,446893000.0,,104712000.0,,676975000.0,148273000.0,10172000.0,1045958000.0,144165000.0,849211000.0,1184242000.0,660119000.0,5817000.0,25385000.0,,,10663000.0,150650000.0,94399000.0,2757262000.0,277873000.0,4638143000.0,1716132000.0,2611866000.0,1620090000.0,1716132000.0,1721949000.0,2916194000.0,4638143000.0,1366158000.0,1296104000.0,-1447399000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2013.0,Q1,,2013-03-31,2013-04-24 16:04:39+00:00,514067000.0,1056321000.0,831886000.0,,-255231000.0,458119000.0,,169437000.0,,668524000.0,152402000.0,6808000.0,1042741000.0,146675000.0,859289000.0,1155773000.0,666422000.0,5433000.0,26824000.0,,,10613000.0,151794000.0,99905000.0,2656814000.0,210365000.0,4668294000.0,1782327000.0,2633838000.0,1563126000.0,1782327000.0,1787760000.0,2880534000.0,4668294000.0,1368034000.0,1317408000.0,-1298393000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2014.0,FY,,2014-12-31,2015-10-29 16:01:45+00:00,611715000.0,1082447000.0,794072000.0,,-380406000.0,452511000.0,,450350000.0,,716591000.0,158912000.0,12957000.0,1067255000.0,146337000.0,1101791000.0,995564000.0,693881000.0,10281000.0,31419000.0,,,10558000.0,234965000.0,106890000.0,3415738000.0,53131000.0,4968020000.0,1931562000.0,2794163000.0,1471875000.0,1931562000.0,1941843000.0,3026177000.0,4968020000.0,1479976000.0,1554302000.0,-1830919000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2014.0,Q3,,2014-09-30,2014-10-23 16:05:26+00:00,490514000.0,1131075000.0,758799000.0,,-302184000.0,442834000.0,,162869000.0,,700715000.0,157946000.0,11170000.0,1079327000.0,145956000.0,1112636000.0,1118283000.0,678307000.0,8785000.0,21261000.0,,,10420000.0,195713000.0,103037000.0,3278771000.0,54122000.0,4793774000.0,1914914000.0,2673210000.0,1314605000.0,1914914000.0,1923699000.0,2870075000.0,4793774000.0,1442257000.0,1555470000.0,-1772808000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2014.0,Q2,,2014-06-30,2014-07-23 16:06:14+00:00,516020000.0,1157758000.0,756604000.0,,-206574000.0,472790000.0,,143569000.0,,693320000.0,158276000.0,12394000.0,1101869000.0,151959000.0,1123861000.0,1160181000.0,696751000.0,6925000.0,20711000.0,,,10282000.0,185830000.0,109206000.0,3172209000.0,65698000.0,4886110000.0,1931818000.0,2728990000.0,1350716000.0,1931818000.0,1938743000.0,2947367000.0,4886110000.0,1460369000.0,1596651000.0,-1737419000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2014.0,Q1,,2014-03-31,2014-04-23 16:03:05+00:00,470222000.0,1064216000.0,756420000.0,,-215755000.0,465281000.0,,164416000.0,,685272000.0,156486000.0,12280000.0,1101434000.0,155495000.0,1117244000.0,1121248000.0,694921000.0,7387000.0,19444000.0,,,9188000.0,180847000.0,100901000.0,3070775000.0,75088000.0,4759408000.0,1855486000.0,2607267000.0,1314010000.0,1855486000.0,1862873000.0,2896535000.0,4759408000.0,1457220000.0,1582525000.0,-1693994000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2015.0,FY,,2015-12-31,2017-08-11 17:27:28+00:00,491378000.0,985772000.0,798564000.0,,-538232000.0,387786000.0,,366444000.0,0.0,715952000.0,,,1223986000.0,228777000.0,1560562000.0,978641000.0,758427000.0,17256000.0,70264000.0,,,10233000.0,224330000.0,126465000.0,3565958000.0,60434000.0,4963106000.0,1647126000.0,2457322000.0,1350376000.0,1647126000.0,1664382000.0,3298724000.0,4963106000.0,1747357000.0,1948348000.0,-2106785000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2015.0,Q3,,2015-09-30,2015-10-29 16:01:45+00:00,459013000.0,999700000.0,772789000.0,,-515890000.0,529371000.0,,237842000.0,,707778000.0,137773000.0,13584000.0,1234858000.0,235871000.0,1610059000.0,1116445000.0,756179000.0,16223000.0,24918000.0,,,10095000.0,256700000.0,157969000.0,3539468000.0,68893000.0,5158255000.0,1688323000.0,2649729000.0,1314279000.0,1688323000.0,1704546000.0,3453709000.0,5158255000.0,1752347000.0,2139430000.0,-2053128000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2015.0,Q2,,2015-06-30,2015-07-30 16:03:54+00:00,502969000.0,1042404000.0,781812000.0,,-466676000.0,536641000.0,,315304000.0,,699620000.0,153395000.0,13272000.0,1236374000.0,242671000.0,1626150000.0,1129695000.0,767904000.0,15337000.0,27047000.0,,,11180000.0,259186000.0,138142000.0,3469687000.0,67365000.0,5312122000.0,1768576000.0,2778940000.0,1365418000.0,1768576000.0,1783913000.0,3528209000.0,5312122000.0,1765278000.0,2162791000.0,-1945235000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2015.0,Q1,,2015-03-31,2015-04-30 16:02:08+00:00,484542000.0,1015544000.0,783758000.0,,-484114000.0,525991000.0,,333776000.0,,692507000.0,158803000.0,13727000.0,1214919000.0,247550000.0,1620782000.0,1118940000.0,752015000.0,12278000.0,27840000.0,,,10145000.0,249019000.0,133275000.0,3418920000.0,58739000.0,5251681000.0,1751864000.0,2760338000.0,1340766000.0,1751864000.0,1764142000.0,3487539000.0,5251681000.0,1739328000.0,2146773000.0,-1885594000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2016.0,FY,,2016-12-31,2018-02-28 16:03:59+00:00,412087000.0,882638000.0,680986000.0,,-624788000.0,407839000.0,,367162000.0,0.0,712839000.0,,,1205054000.0,214527000.0,1485258000.0,897690000.0,724805000.0,20961000.0,83722000.0,,,8507000.0,183126000.0,150199000.0,3598396000.0,85365000.0,4708923000.0,1616427000.0,2297689000.0,1178438000.0,1616427000.0,1637388000.0,3071535000.0,4708923000.0,1686429000.0,1893097000.0,-2078527000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2016.0,Q3,,2016-09-30,2016-10-27 16:02:16+00:00,394600000.0,896755000.0,731928000.0,,-540006000.0,402645000.0,,260870000.0,,712630000.0,,,1229817000.0,219280000.0,1535678000.0,1038944000.0,750128000.0,19119000.0,76095000.0,,,8369000.0,195402000.0,186311000.0,3591867000.0,75211000.0,4853602000.0,1694421000.0,2382880000.0,1201739000.0,1694421000.0,1713540000.0,3140062000.0,4853602000.0,1720594000.0,1938323000.0,-2078439000.0
