company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxliabilities,longtermdebt,netppe,noncurrentdeferredtaxliabilities,noncurrentnotereceivables,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2011.0,Q2,,2011-06-30,2011-07-28 10:55:53+00:00,60535000.0,592157000.0,,5497000.0,279876000.0,0.0,1976904000.0,30627000.0,1495707000.0,4159542000.0,527903000.0,0.0,,278897000.0,,801873000.0,197357000.0,196689000.0,2271609000.0,,700486000.0,6730623000.0,4139597000.0,1769208000.0,370059000.0,4139597000.0,4139597000.0,2591026000.0,6730623000.0,801873000.0,2220967000.0,,-114413000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2011.0,Q1,,2011-03-31,2011-04-27 15:46:09+00:00,66511000.0,550750000.0,,4405000.0,493221000.0,,1975220000.0,37423000.0,1495650000.0,4225999000.0,528164000.0,15003000.0,,288588000.0,,666764000.0,203022000.0,159602000.0,2127333000.0,,500564000.0,6611903000.0,3992545000.0,1704137000.0,392522000.0,3992545000.0,3992545000.0,2619358000.0,6611903000.0,681767000.0,2226836000.0,,-114413000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2012.0,FY,,2012-12-31,2014-02-24 13:02:42+00:00,96631000.0,499660000.0,,2496000.0,335432000.0,0.0,1985396000.0,64481000.0,1496066000.0,4864972000.0,490946000.0,,,324434000.0,11594000.0,237371000.0,186334000.0,136099000.0,2702915000.0,,1150158000.0,7235286000.0,4576394000.0,2132943000.0,485546000.0,4576394000.0,4576394000.0,2658892000.0,7235286000.0,237371000.0,2173346000.0,,-114413000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2012.0,Q3,,2012-09-30,2012-10-25 13:45:04+00:00,78312000.0,463219000.0,,2901000.0,316599000.0,0.0,1983167000.0,31573000.0,1496004000.0,4835715000.0,534767000.0,,,322813000.0,,245204000.0,174851000.0,143441000.0,2669775000.0,,1175572000.0,7179750000.0,4541430000.0,2098831000.0,432698000.0,4541430000.0,4541430000.0,2638320000.0,7179750000.0,245204000.0,2205622000.0,,-114413000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2012.0,Q2,,2012-06-30,2012-07-26 12:07:53+00:00,63953000.0,532302000.0,,-86000.0,376359000.0,0.0,1982419000.0,24787000.0,1495943000.0,4780747000.0,535965000.0,,,303718000.0,,257530000.0,176539000.0,160012000.0,2614072000.0,,975947000.0,7082897000.0,4481992000.0,2044620000.0,392458000.0,4481992000.0,4481992000.0,2600905000.0,7082897000.0,257530000.0,2208447000.0,,-114413000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2012.0,Q1,,2012-03-31,2012-04-26 11:57:54+00:00,59460000.0,574906000.0,,816000.0,123521000.0,0.0,1981075000.0,43259000.0,1495883000.0,4611233000.0,538980000.0,,,306975000.0,22223000.0,282381000.0,178432000.0,134682000.0,2535071000.0,,1276592000.0,7025538000.0,4402549000.0,2131924000.0,409694000.0,4402549000.0,4402549000.0,2622989000.0,7025538000.0,282381000.0,2213295000.0,,-114413000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2013.0,FY,,2013-12-31,2015-02-23 16:14:10+00:00,94151000.0,469355000.0,,350000.0,347011000.0,0.0,1990160000.0,30806000.0,2244189000.0,5467227000.0,525541000.0,,,370671000.0,7694000.0,206097000.0,238864000.0,143997000.0,2761161000.0,249954000.0,1750053000.0,8391434000.0,4637258000.0,2718110000.0,745582000.0,4637258000.0,4637258000.0,3754176000.0,8391434000.0,206097000.0,3008594000.0,0.0,-114413000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2013.0,Q3,,2013-09-30,2013-10-30 11:58:21+00:00,86533000.0,424808000.0,,-626000.0,438794000.0,0.0,1988133000.0,26175000.0,1246321000.0,5331470000.0,532729000.0,,,354232000.0,11594000.0,193586000.0,182347000.0,142152000.0,2791242000.0,249935000.0,800204000.0,7342608000.0,4664336000.0,1817552000.0,716875000.0,4664336000.0,4664336000.0,2678272000.0,7342608000.0,193586000.0,1961397000.0,,-114413000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2013.0,Q2,,2013-06-30,2013-07-31 12:37:20+00:00,74489000.0,485878000.0,,-5847000.0,369972000.0,0.0,1987283000.0,23735000.0,1496192000.0,5239231000.0,511492000.0,,,334360000.0,11594000.0,210484000.0,186067000.0,145111000.0,2819144000.0,,850232000.0,7312502000.0,4686167000.0,1862787000.0,432584000.0,4686167000.0,4686167000.0,2626335000.0,7312502000.0,210484000.0,2193751000.0,0.0,-114413000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2013.0,Q1,,2013-03-31,2013-05-01 11:12:20+00:00,90758000.0,485900000.0,,1252000.0,308109000.0,0.0,1986294000.0,30596000.0,1496128000.0,4967242000.0,500292000.0,,,336778000.0,11594000.0,226042000.0,182855000.0,117804000.0,2756319000.0,,1150168000.0,7266859000.0,4629452000.0,2073575000.0,458132000.0,4629452000.0,4629452000.0,2637407000.0,7266859000.0,226042000.0,2179275000.0,0.0,-114413000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2014.0,FY,,2014-12-31,2015-11-02 12:20:32+00:00,138444000.0,463862000.0,426592000.0,-3605000.0,233623000.0,0.0,1995338000.0,41648000.0,1994526000.0,6945953000.0,530394000.0,,,,,176277000.0,188160000.0,185541000.0,2661999000.0,249962000.0,16033000.0,8021289000.0,4451563000.0,899059000.0,856646000.0,4451563000.0,4451563000.0,3569726000.0,8021289000.0,176277000.0,2713080000.0,0.0,-202169000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2014.0,Q3,,2014-09-30,2014-10-29 11:58:59+00:00,104027000.0,517389000.0,,-2204000.0,468823000.0,0.0,1992932000.0,51156000.0,1994466000.0,6071935000.0,513881000.0,,,466618000.0,,192872000.0,183504000.0,185350000.0,2684355000.0,249946000.0,600143000.0,8036512000.0,4472914000.0,1771705000.0,871747000.0,4472914000.0,4472914000.0,3563598000.0,8036512000.0,192872000.0,2691851000.0,0.0,-202169000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2014.0,Q2,,2014-06-30,2014-07-29 15:09:56+00:00,121164000.0,545024000.0,,3547000.0,980817000.0,0.0,1992733000.0,11583000.0,2244336000.0,6055990000.0,533788000.0,,,417477000.0,0.0,229468000.0,237034000.0,200867000.0,2752837000.0,249992000.0,350156000.0,8362322000.0,4546948000.0,2076864000.0,800216000.0,4546948000.0,4546948000.0,3815374000.0,8362322000.0,229468000.0,3015158000.0,0.0,-202169000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2014.0,Q1,,2014-03-31,2014-04-30 11:07:22+00:00,92924000.0,416177000.0,,3042000.0,420140000.0,0.0,1991577000.0,28442000.0,2244262000.0,5954496000.0,531988000.0,,,383121000.0,7694000.0,207835000.0,219186000.0,146510000.0,2784249000.0,249973000.0,1175135000.0,8327987000.0,4578091000.0,2165656000.0,754460000.0,4578091000.0,4578091000.0,3749896000.0,8327987000.0,207835000.0,2995436000.0,,-200777000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2015.0,FY,,2015-12-31,2016-10-31 09:39:07+00:00,70272000.0,405370000.0,253769000.0,-5035000.0,119028000.0,0.0,2001074000.0,15093000.0,1979778000.0,6378814000.0,276529000.0,,14200000.0,,,101485000.0,155094000.0,119479000.0,2319136000.0,286589000.0,11518000.0,7149894000.0,4112770000.0,669595000.0,625723000.0,4112770000.0,4112770000.0,3037124000.0,7149894000.0,101485000.0,2411401000.0,0.0,-202405000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2015.0,Q3,,2015-09-30,2015-11-02 12:20:32+00:00,78571000.0,515754000.0,285304000.0,-2827000.0,141131000.0,0.0,1999721000.0,33546000.0,1994710000.0,6888248000.0,417621000.0,,6700000.0,,,121171000.0,171595000.0,163871000.0,2581664000.0,492996000.0,13621000.0,7850496000.0,4376153000.0,841077000.0,890417000.0,4376153000.0,4376153000.0,3474343000.0,7850496000.0,121171000.0,2583926000.0,0.0,-202405000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2015.0,Q2,,2015-06-30,2015-08-03 15:59:26+00:00,83584000.0,516008000.0,,-615000.0,95854000.0,0.0,1998404000.0,21759000.0,1994648000.0,6930329000.0,407808000.0,,,303385000.0,,122883000.0,181710000.0,194615000.0,2462386000.0,624978000.0,15953000.0,7875642000.0,4257770000.0,822430000.0,1033706000.0,4257770000.0,4257770000.0,3617872000.0,7875642000.0,122883000.0,2584166000.0,0.0,-202405000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2015.0,Q1,,2015-03-31,2015-05-04 14:36:01+00:00,102869000.0,445685000.0,,-3968000.0,184775000.0,0.0,1997074000.0,34685000.0,1994587000.0,6574142000.0,413009000.0,,,383525000.0,,117890000.0,177329000.0,199321000.0,2389145000.0,249979000.0,14016000.0,7535829000.0,4179846000.0,843797000.0,771058000.0,4179846000.0,4179846000.0,3355983000.0,7535829000.0,117890000.0,2584925000.0,0.0,-202405000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2016.0,FY,,2016-12-31,2018-02-13 11:00:51+00:00,30242000.0,247028000.0,182159000.0,1000.0,156233000.0,0.0,2005954000.0,23898000.0,1980884000.0,5726935000.0,197011000.0,,400000.0,,,139135000.0,103349000.0,102146000.0,1946765000.0,104200000.0,,6371877000.0,3750134000.0,505807000.0,340499000.0,3750134000.0,3750134000.0,2621743000.0,6371877000.0,139135000.0,2281244000.0,0.0,-202586000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2016.0,Q3,,2016-09-30,2016-10-31 09:39:07+00:00,36480000.0,273982000.0,224390000.0,3000.0,81329000.0,0.0,2004828000.0,36911000.0,1980602000.0,5819309000.0,164389000.0,,7600000.0,,,112743000.0,151375000.0,114166000.0,1830683000.0,182100000.0,46000.0,6409175000.0,3632928000.0,477123000.0,479881000.0,3632928000.0,3632928000.0,2776247000.0,6409175000.0,112743000.0,2296366000.0,0.0,-202586000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2016.0,Q2,,2016-06-30,2016-08-01 10:41:05+00:00,35567000.0,324588000.0,204497000.0,4000.0,103279000.0,0.0,2003903000.0,60624000.0,1980324000.0,5848172000.0,114384000.0,,6200000.0,,,110689000.0,164505000.0,112293000.0,1816756000.0,327300000.0,57000.0,6505278000.0,3618077000.0,546417000.0,627988000.0,3618077000.0,3618077000.0,2887201000.0,6505278000.0,110689000.0,2259213000.0,0.0,-202586000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2016.0,Q1,,2016-03-31,2016-05-02 14:50:37+00:00,51421000.0,363597000.0,289209000.0,-11595000.0,128928000.0,0.0,2002268000.0,40357000.0,1980049000.0,6219242000.0,230332000.0,,6600000.0,,,110323000.0,158451000.0,110842000.0,2406693000.0,,5067000.0,6944599000.0,4194780000.0,615034000.0,380987000.0,4194780000.0,4194780000.0,2749819000.0,6944599000.0,110323000.0,2368832000.0,0.0,-202586000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2017.0,FY,,2017-12-31,2019-02-13 12:41:55+00:00,38755000.0,256730000.0,154655000.0,-5000.0,376037000.0,0.0,2012838000.0,29878000.0,1972225000.0,5261641000.0,167299000.0,,96261000.0,,,102276000.0,113497000.0,157625000.0,1964497000.0,,,6250570000.0,3774261000.0,886653000.0,223288000.0,3774261000.0,3774261000.0,2476309000.0,6250570000.0,102276000.0,2253021000.0,0.0,-203069000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2017.0,Q3,,2017-09-30,2017-10-30 09:34:57+00:00,33301000.0,271390000.0,140233000.0,-3000.0,276686000.0,0.0,2011394000.0,7436000.0,1971852000.0,5432689000.0,124929000.0,,2598000.0,,,117062000.0,115715000.0,97803000.0,1996438000.0,,,6198228000.0,3804762000.0,648477000.0,180970000.0,3804762000.0,3804762000.0,2393466000.0,6198228000.0,117062000.0,2212496000.0,0.0,-203067000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2017.0,Q2,,2017-06-30,2017-07-31 09:31:00+00:00,32717000.0,311517000.0,110702000.0,-2000.0,160969000.0,0.0,2009239000.0,13672000.0,1981458000.0,5490158000.0,143619000.0,,,,,122929000.0,119277000.0,107690000.0,1985640000.0,,,6193263000.0,3791818000.0,580176000.0,157091000.0,3791818000.0,3791818000.0,2401445000.0,6193263000.0,122929000.0,2244354000.0,0.0,-203059000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2017.0,Q1,,2017-03-31,2017-05-01 09:48:26+00:00,33278000.0,286408000.0,159033000.0,-1000.0,123316000.0,0.0,2007022000.0,9272000.0,1981169000.0,5616367000.0,191594000.0,,400000.0,,,137073000.0,120602000.0,105355000.0,1969691000.0,,24000.0,6268943000.0,3773995000.0,515503000.0,201583000.0,3773995000.0,3773995000.0,2494948000.0,6268943000.0,137073000.0,2293365000.0,0.0,-202717000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2018.0,FY,,2018-12-31,2020-02-11 15:55:32+00:00,43933000.0,168620000.0,172228000.0,21000.0,154073000.0,0.0,2019587000.0,20685000.0,1973922000.0,5184222000.0,104380000.0,,,,,65534000.0,135893000.0,163396000.0,1769415000.0,,299849000.0,6035694000.0,3584653000.0,785938000.0,236846000.0,3584653000.0,3584653000.0,2451041000.0,6035694000.0,65534000.0,2214195000.0,0.0,-204370000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2018.0,Q3,,2018-09-30,2018-11-05 10:20:10+00:00,42169000.0,198701000.0,151359000.0,-4000.0,201853000.0,0.0,2016874000.0,14789000.0,1973488000.0,5191841000.0,114736000.0,,,,,62047000.0,110643000.0,139191000.0,1848623000.0,,274690000.0,6068323000.0,3661139000.0,814435000.0,208317000.0,3661139000.0,3661139000.0,2407184000.0,6068323000.0,62047000.0,2198867000.0,0.0,-204354000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2018.0,Q2,,2018-06-30,2018-07-30 09:50:38+00:00,54717000.0,203131000.0,130123000.0,23000.0,144168000.0,0.0,2015306000.0,14522000.0,1973059000.0,5197197000.0,124350000.0,,67815000.0,,,71389000.0,105278000.0,154408000.0,1899735000.0,,274671000.0,6112779000.0,3710730000.0,844193000.0,199362000.0,3710730000.0,3710730000.0,2402049000.0,6112779000.0,71389000.0,2202687000.0,0.0,-204334000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2018.0,Q1,,2018-03-31,2018-04-30 09:41:59+00:00,33719000.0,199615000.0,139118000.0,-7000.0,429684000.0,0.0,2014435000.0,22189000.0,1972638000.0,5221709000.0,135745000.0,,95040000.0,,,91405000.0,110042000.0,155630000.0,1969006000.0,,,6193083000.0,3779632000.0,879969000.0,195026000.0,3779632000.0,3779632000.0,2413451000.0,6193083000.0,91405000.0,2218425000.0,0.0,-203802000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2019.0,FY,,2019-12-31,2020-05-04 11:07:43+00:00,68586000.0,250856000.0,210780000.0,-18000.0,156281000.0,0.0,2025795000.0,23228000.0,1975741000.0,5152828000.0,47528000.0,,1000000.0,,,204421000.0,275971000.0,68658000.0,1412201000.0,,,5834044000.0,3232210000.0,476795000.0,302594000.0,3232210000.0,3232210000.0,2601834000.0,5834044000.0,204421000.0,2299240000.0,0.0,-205768000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2019.0,Q3,,2019-09-30,2019-10-28 10:07:55+00:00,68760000.0,237621000.0,190204000.0,-16000.0,209132000.0,0.0,2024120000.0,20242000.0,1975275000.0,5150876000.0,54119000.0,,1000000.0,,,205736000.0,257110000.0,66669000.0,1486971000.0,,0.0,5871034000.0,3305324000.0,514422000.0,279206000.0,3305324000.0,3305324000.0,2565710000.0,5871034000.0,205736000.0,2286504000.0,0.0,-205751000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2019.0,Q2,,2019-06-30,2019-08-05 10:10:41+00:00,60533000.0,163086000.0,192194000.0,-6000.0,147509000.0,0.0,2022543000.0,16722000.0,1974816000.0,5163696000.0,74281000.0,,,,,222876000.0,259793000.0,130124000.0,1582099000.0,,149945000.0,5977236000.0,3398897000.0,590664000.0,269449000.0,3398897000.0,3398897000.0,2578339000.0,5977236000.0,222876000.0,2308890000.0,0.0,-205739000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2019.0,Q1,,2019-03-31,2019-04-29 10:34:22+00:00,60284000.0,189381000.0,197877000.0,2000.0,122840000.0,0.0,2021001000.0,15096000.0,1974365000.0,5170858000.0,97810000.0,,491000.0,,,208824000.0,255176000.0,170232000.0,1696087000.0,,249858000.0,6112484000.0,3511876000.0,732802000.0,273257000.0,3511876000.0,3511876000.0,2600608000.0,6112484000.0,208824000.0,2327351000.0,0.0,-205214000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2020.0,Q1,,2020-03-31,2020-05-04 11:07:43+00:00,59564000.0,268163000.0,196031000.0,-19000.0,499138000.0,0.0,2027338000.0,16437000.0,,4329983000.0,37825000.0,,,,,204280000.0,284773000.0,76769000.0,550261000.0,2412215000.0,,5378333000.0,2371488000.0,844070000.0,2684247000.0,2371488000.0,2371488000.0,3006845000.0,5378333000.0,204280000.0,322598000.0,0.0,-206092000.0
