company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2007.0,FY,2007-01-01,2007-12-31,2010-02-23 15:21:42+00:00,,9887000.0,235729000.0,132752000.0,10836000.0,0.0,-780262000.0,-314791000.0,1208316000.0,-780262000.0,-314791000.0,1208316000.0,113263000.0,844464000.0,844464000.0,-14516000.0,5194000.0,,-796292000.0,-2850135000.0,-647101000.0,0.0,,3171584000.0,10861000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2008.0,FY,2008-01-01,2008-12-31,2011-02-25 15:46:38+00:00,,771000.0,287417000.0,-25917000.0,2002000.0,,-848832000.0,-1072765000.0,1619688000.0,-848832000.0,-1072765000.0,1619688000.0,-301909000.0,1310547000.0,1310547000.0,46870000.0,1392000.0,,-852153000.0,-1905592000.0,-666857000.0,-73000.0,,1493803000.0,5881000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2008.0,Q4,2008-10-01,2008-12-31,,,174000.0,75267000.0,175499000.0,,,-278236000.0,-601517000.0,580363000.0,-278236000.0,-601517000.0,580363000.0,-299390000.0,293343000.0,293343000.0,36080000.0,,,-278236000.0,-614321000.0,-179195000.0,,,188920000.0,3079000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2008.0,Q3,2008-07-01,2008-09-30,,,173000.0,72155000.0,37936000.0,492000.0,,-190466000.0,-160911000.0,445239000.0,-190466000.0,-160911000.0,445239000.0,93862000.0,310533000.0,310533000.0,24442000.0,311000.0,,-191269000.0,-642164000.0,-167783000.0,,,647365000.0,1671000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2008.0,Q3YTD,2008-01-01,2008-09-30,2009-10-27 14:38:55+00:00,,597000.0,212150000.0,-201416000.0,2002000.0,0.0,-570596000.0,-471248000.0,1039325000.0,-570596000.0,-471248000.0,1039325000.0,-2519000.0,1017204000.0,1017204000.0,10790000.0,1392000.0,0.0,-573917000.0,-1291271000.0,-487662000.0,-73000.0,,1304883000.0,2802000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2008.0,Q2YTD,2008-01-01,2008-06-30,2009-07-29 13:20:43+00:00,,424000.0,139995000.0,-239352000.0,1510000.0,0.0,-380130000.0,-310337000.0,594086000.0,-380130000.0,-310337000.0,594086000.0,-96381000.0,706671000.0,706671000.0,-13652000.0,1081000.0,0.0,-382648000.0,-649107000.0,-319879000.0,-73000.0,,657518000.0,1131000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2009.0,Q4,2009-10-01,2009-12-31,,-950024000.0,-385000.0,89468000.0,89811000.0,-527000.0,498313000.0,214448000.0,-469234000.0,380382000.0,214448000.0,-469234000.0,380382000.0,125596000.0,276064000.0,276064000.0,-74576000.0,,-6000000.0,-278590000.0,-774621000.0,847317000.0,-4748000.0,,375023000.0,39071000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2009.0,FY,2009-01-01,2009-12-31,2012-02-23 15:11:30+00:00,-950024000.0,292000.0,346446000.0,-185872000.0,,997568000.0,-126314000.0,-1350135000.0,1516814000.0,-126314000.0,-1350135000.0,1516814000.0,40365000.0,1376219000.0,1376219000.0,-20271000.0,,,-1115211000.0,-4502020000.0,-412444000.0,-8671000.0,,4473891000.0,40462000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2009.0,Q3YTD,2009-01-01,2009-09-30,2009-10-27 14:38:55+00:00,,677000.0,256978000.0,-275683000.0,527000.0,499255000.0,-340762000.0,-880901000.0,1136432000.0,-340762000.0,-880901000.0,1136432000.0,-85231000.0,1100155000.0,1100155000.0,54305000.0,0.0,6000000.0,-836621000.0,-3727399000.0,-1259761000.0,-3923000.0,,4098868000.0,1391000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2009.0,Q3TTM,2008-10-01,2009-09-30,,,851000.0,332245000.0,-100184000.0,527000.0,499255000.0,-618998000.0,-1482418000.0,1716795000.0,-618998000.0,-1482418000.0,1716795000.0,-384621000.0,1393498000.0,1393498000.0,90385000.0,,6000000.0,-1114857000.0,-4341720000.0,-1438956000.0,-3923000.0,,4287788000.0,4470000.0
