company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,othercostofrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2009.0,Q1,2009-01-01,2009-03-31,2010-04-27 17:15:41+00:00,2.51,2.51,2.0,85062000.0,2.51,,104756000.0,348581000.0,348581000.0,348581000.0,327462000.0,885720000.0,,-3058000.0,,-55000.0,,16315000.0,327462000.0,558258000.0,1117000.0,576000.0,101322000.0,456936000.0,-3599000.0,453337000.0,885720000.0,138900000.0,139001000.0,139064000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2010.0,Q4,2010-10-01,2010-12-31,,1.74,1.74,0.88,95912000.0,1.74,,68825000.0,241687000.0,241687000.0,241687000.0,404324000.0,840966000.0,-9789000.0,-1476000.0,,-1289000.0,,16098000.0,394535000.0,446431000.0,24477000.0,755000.0,110721000.0,335710000.0,-25198000.0,310512000.0,840966000.0,139100000.0,139026000.0,139070000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2010.0,FY,2010-01-01,2010-12-31,2013-02-21 15:34:44+00:00,6.87,6.87,5.25,393177000.0,6.87,,380559000.0,955457000.0,955457000.0,955457000.0,1482326000.0,3322974000.0,-9789000.0,-1569000.0,,-34714000.0,,66600000.0,1472537000.0,1850437000.0,90698000.0,2909000.0,425063000.0,1425374000.0,-89358000.0,1336016000.0,3322974000.0,139100000.0,139026000.0,139070000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2010.0,Q3,2010-07-01,2010-09-30,2010-10-28 13:06:38+00:00,1.43,1.43,0.875,99117000.0,1.43,,100042000.0,198524000.0,198524000.0,198524000.0,398820000.0,799724000.0,,3558000.0,,-32392000.0,,16999000.0,398820000.0,400904000.0,22567000.0,395000.0,83724000.0,317180000.0,-18614000.0,298566000.0,799724000.0,138800000.0,139027000.0,139037000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2010.0,Q3YTD,2010-01-01,2010-09-30,,5.13,5.13,4.38,297265000.0,5.13,,311734000.0,713770000.0,713770000.0,713770000.0,1078002000.0,2482008000.0,,-93000.0,,-33425000.0,,50502000.0,1078002000.0,1404006000.0,66221000.0,2154000.0,314342000.0,1089664000.0,-64160000.0,1025504000.0,2482008000.0,138800000.0,139027000.0,139037000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2010.0,Q3TTM,2009-10-01,2010-09-30,,9.73,9.73,10.38,386733000.0,7.1,,454641000.0,989834000.0,989834000.0,989834000.0,1413105000.0,3372790000.0,9746000.0,-7998000.0,,-40962000.0,,65306000.0,1422851000.0,1949939000.0,89395000.0,3006000.0,411077000.0,1538862000.0,-94387000.0,1444475000.0,3372790000.0,138800000.0,139027000.0,139037000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2010.0,Q2,2010-04-01,2010-06-30,2010-07-29 16:17:15+00:00,1.61,1.61,1.5,100746000.0,1.61,,96533000.0,224393000.0,224393000.0,224393000.0,359350000.0,822603000.0,,-4025000.0,,-149000.0,,16849000.0,359350000.0,463253000.0,21333000.0,477000.0,117446000.0,345807000.0,-24881000.0,320926000.0,822603000.0,139400000.0,139026000.0,139079000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2010.0,Q2YTD,2010-01-01,2010-06-30,,3.7,3.7,3.5,198148000.0,3.7,,211692000.0,515246000.0,515246000.0,515246000.0,679182000.0,1682284000.0,,-3651000.0,,-1033000.0,,33503000.0,679182000.0,1003102000.0,43654000.0,1759000.0,230618000.0,772484000.0,-45546000.0,726938000.0,1682284000.0,139400000.0,139026000.0,139079000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2010.0,Q2TTM,2009-07-01,2010-06-30,,8.3,8.3,9.5,374101000.0,8.29,,465750000.0,1155444000.0,1155444000.0,1155444000.0,1341304000.0,3481441000.0,9746000.0,-3579000.0,,-8787000.0,,63935000.0,1351050000.0,2130391000.0,80859000.0,4490000.0,429249000.0,1701142000.0,-79948000.0,1621194000.0,3481441000.0,139400000.0,139026000.0,139079000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2010.0,Q1,2010-01-01,2010-03-31,2010-04-27 17:15:41+00:00,2.09,2.09,2.0,97402000.0,2.09,,115159000.0,290853000.0,290853000.0,290853000.0,319832000.0,859681000.0,,374000.0,,-884000.0,,16654000.0,319832000.0,539849000.0,22321000.0,1282000.0,113172000.0,426677000.0,-20665000.0,406012000.0,859681000.0,139200000.0,139026000.0,139129000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2010.0,Q1TTM,2009-04-01,2010-03-31,,9.48,9.48,8.0,358786000.0,9.47,,502615000.0,1318491000.0,1318491000.0,1318491000.0,1309238000.0,3605245000.0,9746000.0,13763000.0,,-8731000.0,,63252000.0,1318984000.0,2286261000.0,70814000.0,5203000.0,413307000.0,1872954000.0,-51848000.0,1821106000.0,3605245000.0,139200000.0,139026000.0,139129000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2011.0,Q4,2011-10-01,2011-12-31,,1.35,1.35,0.88,95089000.0,1.35,,15057000.0,188490000.0,188490000.0,188490000.0,420372000.0,748357000.0,-1300000.0,-4839000.0,,-414000.0,,16334000.0,419072000.0,329285000.0,12993000.0,3103000.0,111009000.0,218276000.0,-14729000.0,203547000.0,748357000.0,139100000.0,139027000.0,139038000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2011.0,FY,2011-01-01,2011-12-31,2014-02-24 13:02:42+00:00,6.92,6.92,3.5,398612000.0,6.92,,216729000.0,962542000.0,962542000.0,962542000.0,1614554000.0,3322419000.0,-6713000.0,-9674000.0,,-4758000.0,,65310000.0,1607841000.0,1714578000.0,73137000.0,6668000.0,459164000.0,1255414000.0,-76143000.0,1179271000.0,3322419000.0,139100000.0,139027000.0,139038000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2011.0,Q3TTM,2010-10-01,2011-09-30,,7.31,7.31,3.5,399435000.0,7.31,,270497000.0,1015739000.0,1015739000.0,1015739000.0,1598506000.0,3415028000.0,-15202000.0,-6311000.0,,-5633000.0,,65074000.0,1583304000.0,1831724000.0,84621000.0,4320000.0,458876000.0,1372848000.0,-86612000.0,1286236000.0,3415028000.0,138800000.0,139027000.0,139041000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2011.0,Q3,2011-07-01,2011-09-30,2011-10-27 13:35:24+00:00,1.85,1.85,0.875,101175000.0,1.85,,77995000.0,256854000.0,256854000.0,256854000.0,407575000.0,878177000.0,4734000.0,-1578000.0,,-463000.0,,14879000.0,412309000.0,465868000.0,15874000.0,2024000.0,115591000.0,350277000.0,-15428000.0,334849000.0,878177000.0,138800000.0,139027000.0,139041000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2011.0,Q3YTD,2011-01-01,2011-09-30,,5.57,5.57,2.63,303523000.0,5.57,,201672000.0,774052000.0,774052000.0,774052000.0,1194182000.0,2574062000.0,-5413000.0,-4835000.0,,-4344000.0,,48976000.0,1188769000.0,1385293000.0,60144000.0,3565000.0,348155000.0,1037138000.0,-61414000.0,975724000.0,2574062000.0,138800000.0,139027000.0,139041000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2011.0,Q2TTM,2010-07-01,2011-06-30,,6.89,6.89,3.5,397377000.0,6.89,,292544000.0,957409000.0,957409000.0,957409000.0,1589751000.0,3336575000.0,-19936000.0,-1175000.0,,-37562000.0,,67194000.0,1569815000.0,1766760000.0,91314000.0,2691000.0,427009000.0,1339751000.0,-89798000.0,1249953000.0,3336575000.0,138800000.0,139027000.0,139052000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2011.0,Q2,2011-04-01,2011-06-30,2011-07-28 10:55:53+00:00,1.92,1.92,0.875,101175000.0,1.92,,77440000.0,266586000.0,266586000.0,266586000.0,407293000.0,889496000.0,-1700000.0,-2435000.0,,-1240000.0,,16372000.0,405593000.0,483903000.0,22226000.0,1091000.0,116307000.0,367596000.0,-23570000.0,344026000.0,889496000.0,138800000.0,139027000.0,139052000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2011.0,Q2YTD,2011-01-01,2011-06-30,,3.72,3.72,1.75,202348000.0,3.72,,123677000.0,517198000.0,517198000.0,517198000.0,786607000.0,1695885000.0,-10147000.0,-3257000.0,,-3881000.0,,34097000.0,776460000.0,919425000.0,44270000.0,1541000.0,232564000.0,686861000.0,-45986000.0,640875000.0,1695885000.0,138800000.0,139027000.0,139052000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2011.0,Q1TTM,2010-04-01,2011-03-31,,6.58,6.58,4.13,396948000.0,6.58,,311637000.0,915216000.0,915216000.0,915216000.0,1541808000.0,3269682000.0,-18236000.0,-2765000.0,,-36471000.0,,67671000.0,1523572000.0,1746110000.0,90421000.0,2077000.0,428148000.0,1317962000.0,-91109000.0,1226853000.0,3269682000.0,139200000.0,139027000.0,139053000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2011.0,Q1,2011-01-01,2011-03-31,2011-04-27 15:46:09+00:00,1.8,1.8,0.875,101173000.0,1.8,,46237000.0,250612000.0,250612000.0,250612000.0,379314000.0,806389000.0,-8447000.0,-822000.0,,-2641000.0,,17725000.0,370867000.0,435522000.0,22044000.0,450000.0,116257000.0,319265000.0,-22416000.0,296849000.0,806389000.0,139200000.0,139027000.0,139053000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2012.0,Q4,2012-10-01,2012-12-31,,1.12,1.12,0.88,92844000.0,1.12,62437000.0,29380000.0,155661000.0,155661000.0,155661000.0,387016000.0,750537000.0,,-1343000.0,,-1559000.0,,14837000.0,387016000.0,363521000.0,9436000.0,858000.0,168559000.0,194962000.0,-9921000.0,185041000.0,750537000.0,139100000.0,139029000.0,139048000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2012.0,FY,2012-01-01,2012-12-31,2015-02-23 16:14:10+00:00,5.18,5.18,3.5,392913000.0,5.18,62437000.0,197604000.0,720477000.0,720477000.0,720477000.0,1586002000.0,2986508000.0,-1018000.0,-2991000.0,,-80844000.0,,64640000.0,1584984000.0,1401524000.0,46216000.0,4910000.0,439146000.0,962378000.0,-44297000.0,918081000.0,2986508000.0,139100000.0,139029000.0,139048000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2012.0,Q3TTM,2011-10-01,2012-09-30,,5.41,5.41,3.5,395158000.0,5.41,,183281000.0,753306000.0,753306000.0,753306000.0,1619358000.0,2984328000.0,-2318000.0,-6487000.0,,-79699000.0,,66137000.0,1617040000.0,1367288000.0,49773000.0,7155000.0,381596000.0,985692000.0,-49105000.0,936587000.0,2984328000.0,139200000.0,139030000.0,139053000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2012.0,Q3,2012-07-01,2012-09-30,2012-10-25 13:45:04+00:00,1.28,1.28,0.875,99207000.0,1.28,,56661000.0,178186000.0,178186000.0,178186000.0,371844000.0,729141000.0,,-2028000.0,,-208000.0,,13476000.0,371844000.0,357297000.0,8720000.0,773000.0,112475000.0,244822000.0,-9975000.0,234847000.0,729141000.0,139200000.0,139030000.0,139053000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2012.0,Q3YTD,2012-01-01,2012-09-30,,4.06,4.06,2.63,300069000.0,4.06,,168224000.0,564816000.0,564816000.0,564816000.0,1198986000.0,2235971000.0,-1018000.0,-1648000.0,,-79285000.0,,49803000.0,1197968000.0,1038003000.0,36780000.0,4052000.0,270587000.0,767416000.0,-34376000.0,733040000.0,2235971000.0,139200000.0,139030000.0,139053000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2012.0,Q2TTM,2011-07-01,2012-06-30,,5.98,5.98,3.5,397126000.0,5.98,,204615000.0,831974000.0,831974000.0,831974000.0,1655089000.0,3133364000.0,2416000.0,-6037000.0,,-79954000.0,,67540000.0,1657505000.0,1475859000.0,56927000.0,8406000.0,384712000.0,1091147000.0,-54558000.0,1036589000.0,3133364000.0,138900000.0,139029000.0,139040000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2012.0,Q2,2012-04-01,2012-06-30,2012-07-26 12:07:53+00:00,1.45,1.45,0.875,99469000.0,1.45,,45297000.0,201461000.0,201461000.0,201461000.0,416889000.0,738188000.0,-400000.0,809000.0,,-53695000.0,,18741000.0,416489000.0,321699000.0,12731000.0,1496000.0,64515000.0,257184000.0,-10426000.0,246758000.0,738188000.0,138900000.0,139029000.0,139040000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2012.0,Q2YTD,2012-01-01,2012-06-30,,2.78,2.78,1.75,200862000.0,2.78,,111563000.0,386630000.0,386630000.0,386630000.0,827142000.0,1506830000.0,-1018000.0,380000.0,,-79077000.0,,36327000.0,826124000.0,680706000.0,28060000.0,3279000.0,158112000.0,522594000.0,-24401000.0,498193000.0,1506830000.0,138900000.0,139029000.0,139040000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2012.0,Q1TTM,2011-04-01,2012-03-31,,6.45,6.45,3.5,398832000.0,6.45,,236758000.0,897099000.0,897099000.0,897099000.0,1645493000.0,3284672000.0,1116000.0,-9281000.0,,-27499000.0,,65171000.0,1646609000.0,1638063000.0,66422000.0,8001000.0,436504000.0,1201559000.0,-67702000.0,1133857000.0,3284672000.0,139200000.0,139028000.0,139040000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2012.0,Q1,2012-01-01,2012-03-31,2012-04-26 11:57:54+00:00,1.33,1.33,0.875,101393000.0,1.33,,66266000.0,185169000.0,185169000.0,185169000.0,410253000.0,768642000.0,-618000.0,-429000.0,,-25382000.0,,17586000.0,409635000.0,359007000.0,15329000.0,1783000.0,93597000.0,265410000.0,-13975000.0,251435000.0,768642000.0,139200000.0,139028000.0,139040000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2013.0,Q4,2013-10-01,2013-12-31,,0.67,0.67,0.88,96985000.0,0.67,,87580000.0,92615000.0,92615000.0,92615000.0,426876000.0,726497000.0,22513000.0,-21000.0,-22563000.0,-1281000.0,,16298000.0,449389000.0,277108000.0,7130000.0,-323000.0,89439000.0,187669000.0,-7474000.0,180195000.0,726497000.0,138900000.0,139035000.0,139064000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2013.0,FY,2013-01-01,2013-12-31,2015-02-23 16:14:10+00:00,3.95,3.95,3.5,388092000.0,3.95,0.0,225554000.0,548686000.0,548686000.0,548686000.0,1647492000.0,2920421000.0,22513000.0,-3224000.0,,-4070000.0,,64788000.0,1670005000.0,1250416000.0,24843000.0,701000.0,448810000.0,801606000.0,-27366000.0,774240000.0,2920421000.0,138900000.0,139035000.0,139064000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2013.0,Q3TTM,2012-10-01,2013-09-30,,4.4,4.4,3.5,383951000.0,4.4,62437000.0,167354000.0,611732000.0,611732000.0,611732000.0,1607632000.0,2944461000.0,,-4546000.0,22563000.0,-4348000.0,,63327000.0,1607632000.0,1336829000.0,27149000.0,1882000.0,527930000.0,808899000.0,-29813000.0,779086000.0,2944461000.0,139300000.0,139035000.0,139065000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2013.0,Q3,2013-07-01,2013-09-30,2013-10-30 11:58:21+00:00,0.68,0.68,0.875,97143000.0,0.68,,36817000.0,94748000.0,94748000.0,94748000.0,434392000.0,706165000.0,,-4230000.0,22563000.0,-525000.0,,15240000.0,434392000.0,271773000.0,1693000.0,136000.0,134421000.0,137352000.0,-5787000.0,131565000.0,706165000.0,139300000.0,139035000.0,139065000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2013.0,Q3YTD,2013-01-01,2013-09-30,,3.28,3.28,2.63,291107000.0,3.28,,137974000.0,456071000.0,456071000.0,456071000.0,1220616000.0,2193924000.0,,-3203000.0,22563000.0,-2789000.0,,48490000.0,1220616000.0,973308000.0,17713000.0,1024000.0,359371000.0,613937000.0,-19892000.0,594045000.0,2193924000.0,139300000.0,139035000.0,139065000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2013.0,Q2TTM,2012-07-01,2013-06-30,,5.0,5.0,3.5,386015000.0,5.0,62437000.0,187198000.0,695170000.0,695170000.0,695170000.0,1545084000.0,2967437000.0,,-2344000.0,,-4031000.0,,61563000.0,1545084000.0,1422353000.0,34176000.0,2519000.0,505984000.0,916369000.0,-34001000.0,882368000.0,2967437000.0,139300000.0,139035000.0,139072000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2013.0,Q2,2013-04-01,2013-06-30,2013-07-31 12:37:20+00:00,1.33,1.33,0.875,97143000.0,1.33,,70967000.0,185334000.0,185334000.0,185334000.0,381841000.0,758018000.0,,1122000.0,,-260000.0,,16435000.0,381841000.0,376177000.0,7951000.0,271000.0,113318000.0,262859000.0,-6558000.0,256301000.0,758018000.0,139300000.0,139035000.0,139072000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2013.0,Q2YTD,2013-01-01,2013-06-30,,2.6,2.6,1.75,193964000.0,2.6,,101157000.0,361323000.0,361323000.0,361323000.0,786224000.0,1487759000.0,,1027000.0,,-2264000.0,,33250000.0,786224000.0,701535000.0,16020000.0,888000.0,224950000.0,476585000.0,-14105000.0,462480000.0,1487759000.0,139300000.0,139035000.0,139072000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2013.0,Q1TTM,2012-04-01,2013-03-31,,5.12,5.12,3.5,388341000.0,5.12,62437000.0,161528000.0,711297000.0,711297000.0,711297000.0,1580132000.0,2947607000.0,-400000.0,-2657000.0,,-57466000.0,,63869000.0,1579732000.0,1367875000.0,38956000.0,3744000.0,457181000.0,910694000.0,-37869000.0,872825000.0,2947607000.0,138600000.0,139032000.0,139081000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2013.0,Q1,2013-01-01,2013-03-31,2013-05-01 11:12:20+00:00,1.27,1.27,0.875,96821000.0,1.27,,30190000.0,175989000.0,175989000.0,175989000.0,404383000.0,729741000.0,,-95000.0,,-2004000.0,,16815000.0,404383000.0,325358000.0,8069000.0,617000.0,111632000.0,213726000.0,-7547000.0,206179000.0,729741000.0,138600000.0,139032000.0,139081000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2014.0,FY,2014-01-01,2014-12-31,2017-02-16 14:19:22+00:00,2.82,2.82,3.5,456483000.0,2.81,109462000.0,128180000.0,387011000.0,387011000.0,387011000.0,1599714000.0,2814671000.0,,3881000.0,,-5382000.0,,81832000.0,1599714000.0,1214957000.0,62053000.0,801000.0,642395000.0,572562000.0,-57371000.0,515191000.0,2814671000.0,137200000.0,137473000.0,137523000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2014.0,Q4,2014-10-01,2014-12-31,,0.74,0.74,0.88,131712000.0,0.73,,54427000.0,98843000.0,98843000.0,98843000.0,359353000.0,675321000.0,,7007000.0,,2230000.0,,19923000.0,359353000.0,315968000.0,15997000.0,157000.0,153865000.0,162103000.0,-8833000.0,153270000.0,675321000.0,137200000.0,137473000.0,137523000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2014.0,Q3TTM,2013-10-01,2014-09-30,,2.75,2.75,3.5,421756000.0,2.75,109462000.0,161333000.0,380783000.0,380783000.0,380783000.0,1667237000.0,2865847000.0,22513000.0,-3147000.0,-22563000.0,-8893000.0,,78207000.0,1689750000.0,1176097000.0,53186000.0,321000.0,577969000.0,598128000.0,-56012000.0,542116000.0,2865847000.0,138500000.0,137146000.0,137147000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2014.0,Q3,2014-07-01,2014-09-30,2015-11-02 12:20:32+00:00,0.38,0.38,0.875,108854000.0,0.38,109462000.0,28994000.0,52645000.0,52645000.0,52645000.0,409239000.0,737682000.0,,515000.0,,1107000.0,,18604000.0,409239000.0,328443000.0,9378000.0,86000.0,238027000.0,90416000.0,-8777000.0,81639000.0,737682000.0,138500000.0,137146000.0,137147000.0
Diamond Offshore Drilling Inc,DO,F14FQJ2EEHW5VPYUHL14,949039,2014.0,Q3YTD,2014-01-01,2014-09-30,,2.08,2.08,2.63,324771000.0,2.08,109462000.0,73753000.0,288168000.0,288168000.0,288168000.0,1240361000.0,2139350000.0,,-3126000.0,,-7612000.0,,61909000.0,1240361000.0,898989000.0,46056000.0,644000.0,488530000.0,410459000.0,-48538000.0,361921000.0,2139350000.0,138500000.0,137146000.0,137147000.0
