company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2013.0,Q3YTD,2013-01-01,2013-09-29,,45000000.0,0.8,0.8,0.2,0.8,165000000.0,399000000.0,399000000.0,399000000.0,,1203000000.0,3307000000.0,11000000.0,,278000000.0,-10000000.0,1155000000.0,1203000000.0,2104000000.0,83000000.0,1468000000.0,636000000.0,-72000000.0,564000000.0,3307000000.0,503800000.0,500000000.0,500354000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2013.0,Q3TTM,2012-10-01,2013-09-29,,61000000.0,0.78,0.78,0.2,0.78,249000000.0,389000000.0,389000000.0,389000000.0,,1636000000.0,4483000000.0,46000000.0,26000000.0,399000000.0,70000000.0,1608000000.0,1636000000.0,2847000000.0,91000000.0,2164000000.0,683000000.0,-45000000.0,638000000.0,4483000000.0,503800000.0,500000000.0,500354000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2013.0,Q3,2013-07-01,2013-09-29,2014-11-10 16:31:04+00:00,15000000.0,0.26,0.26,0.065,0.26,54000000.0,131000000.0,131000000.0,131000000.0,0.0,385000000.0,1103000000.0,6000000.0,,93000000.0,3000000.0,399000000.0,385000000.0,718000000.0,29000000.0,510000000.0,208000000.0,-23000000.0,185000000.0,1103000000.0,503800000.0,500000000.0,500354000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2013.0,Q2YTD,2013-01-01,2013-06-30,,30000000.0,0.54,0.54,0.13,0.54,111000000.0,268000000.0,268000000.0,268000000.0,,818000000.0,2204000000.0,5000000.0,,185000000.0,-13000000.0,756000000.0,818000000.0,1386000000.0,54000000.0,958000000.0,428000000.0,-49000000.0,379000000.0,2204000000.0,492300000.0,500000000.0,500217000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2013.0,Q2TTM,2012-07-02,2013-06-30,,62000000.0,0.84,0.84,0.13,0.84,247000000.0,419000000.0,419000000.0,420000000.0,-1000000.0,1610000000.0,4399000000.0,51000000.0,26000000.0,400000000.0,73000000.0,1544000000.0,1610000000.0,2789000000.0,69000000.0,2105000000.0,684000000.0,-18000000.0,666000000.0,4399000000.0,492300000.0,500000000.0,500217000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2013.0,Q2,2013-04-01,2013-06-30,2014-08-12 16:42:46+00:00,15000000.0,0.26,0.26,0.065,0.26,59000000.0,128000000.0,128000000.0,128000000.0,0.0,416000000.0,1114000000.0,10000000.0,,95000000.0,-20000000.0,399000000.0,416000000.0,698000000.0,32000000.0,489000000.0,209000000.0,-22000000.0,187000000.0,1114000000.0,492300000.0,500000000.0,500217000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2013.0,Q1TTM,2012-04-02,2013-03-31,,63000000.0,0.93,0.93,0.07,0.93,267000000.0,464000000.0,464000000.0,465000000.0,-1000000.0,1572000000.0,4379000000.0,41000000.0,6000000.0,397000000.0,117000000.0,1489000000.0,1572000000.0,2807000000.0,45000000.0,2072000000.0,735000000.0,-4000000.0,731000000.0,4379000000.0,500000000.0,500000000.0,500111000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2013.0,Q1,2013-01-01,2013-03-31,2014-05-13 17:10:12+00:00,15000000.0,0.28,0.28,0.065,0.28,52000000.0,140000000.0,140000000.0,140000000.0,0.0,402000000.0,1090000000.0,-5000000.0,,90000000.0,7000000.0,357000000.0,402000000.0,688000000.0,22000000.0,469000000.0,219000000.0,-27000000.0,192000000.0,1090000000.0,500000000.0,500000000.0,500111000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2014.0,FY,2014-01-01,2014-12-31,2017-02-16 16:26:45+00:00,60000000.0,1.16,1.16,0.299,1.16,233000000.0,587000000.0,587000000.0,583000000.0,4000000.0,1717000000.0,4785000000.0,-7000000.0,,396000000.0,25000000.0,1643000000.0,1717000000.0,3068000000.0,117000000.0,2124000000.0,944000000.0,-124000000.0,820000000.0,4785000000.0,502600000.0,501055000.0,502025000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2014.0,Q4,2014-09-29,2014-12-31,,14000000.0,0.25,0.25,0.15,0.25,29000000.0,126000000.0,126000000.0,126000000.0,,491000000.0,1320000000.0,6000000.0,,124000000.0,15000000.0,497000000.0,491000000.0,829000000.0,30000000.0,650000000.0,179000000.0,-24000000.0,155000000.0,1320000000.0,502600000.0,501055000.0,502025000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2014.0,Q3,2014-06-30,2014-09-28,2015-11-05 17:00:40+00:00,16000000.0,0.33,0.33,0.07200000000000001,0.33,71000000.0,167000000.0,167000000.0,166000000.0,1000000.0,434000000.0,1210000000.0,-4000000.0,,93000000.0,2000000.0,394000000.0,434000000.0,776000000.0,29000000.0,505000000.0,271000000.0,-33000000.0,238000000.0,1210000000.0,503000000.0,501453000.0,502445000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2014.0,Q3YTD,2014-01-01,2014-09-28,,46000000.0,0.91,0.91,0.14,0.91,204000000.0,461000000.0,461000000.0,457000000.0,4000000.0,1226000000.0,3465000000.0,-13000000.0,,272000000.0,10000000.0,1146000000.0,1226000000.0,2239000000.0,87000000.0,1474000000.0,765000000.0,-100000000.0,665000000.0,3465000000.0,503000000.0,501453000.0,502445000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2014.0,Q3TTM,2013-09-30,2014-09-28,,61000000.0,1.12,1.12,0.22,1.12,226000000.0,565000000.0,565000000.0,562000000.0,3000000.0,1692000000.0,4719000000.0,-15000000.0,,393000000.0,46000000.0,1604000000.0,1692000000.0,3027000000.0,117000000.0,2104000000.0,923000000.0,-132000000.0,791000000.0,4719000000.0,503000000.0,501453000.0,502445000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2014.0,Q2YTD,2014-01-01,2014-06-29,,30000000.0,0.58,0.58,0.07,0.58,133000000.0,294000000.0,294000000.0,291000000.0,3000000.0,792000000.0,2255000000.0,-9000000.0,,179000000.0,8000000.0,752000000.0,792000000.0,1463000000.0,58000000.0,969000000.0,494000000.0,-67000000.0,427000000.0,2255000000.0,503700000.0,500975000.0,501684000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2014.0,Q2TTM,2013-07-01,2014-06-29,,60000000.0,1.05,1.05,0.21,1.05,209000000.0,529000000.0,529000000.0,527000000.0,2000000.0,1643000000.0,4612000000.0,-5000000.0,,393000000.0,47000000.0,1609000000.0,1643000000.0,2969000000.0,117000000.0,2109000000.0,860000000.0,-122000000.0,738000000.0,4612000000.0,503700000.0,500975000.0,501684000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2014.0,Q2,2014-03-31,2014-06-29,2015-08-06 17:05:37+00:00,15000000.0,0.27,0.27,0.0,0.27,61000000.0,139000000.0,139000000.0,136000000.0,3000000.0,413000000.0,1158000000.0,-8000000.0,,92000000.0,5000000.0,396000000.0,413000000.0,745000000.0,29000000.0,508000000.0,237000000.0,-37000000.0,200000000.0,1158000000.0,503700000.0,500975000.0,501684000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2014.0,Q1TTM,2013-04-01,2014-03-30,,60000000.0,1.04,1.04,0.27,1.04,207000000.0,518000000.0,518000000.0,519000000.0,-1000000.0,1646000000.0,4568000000.0,13000000.0,,396000000.0,22000000.0,1612000000.0,1646000000.0,2922000000.0,120000000.0,2090000000.0,832000000.0,-107000000.0,725000000.0,4568000000.0,500000000.0,500231000.0,500702000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2014.0,Q1,2014-01-01,2014-03-30,2015-05-07 15:41:30+00:00,15000000.0,0.31,0.31,0.07200000000000001,0.31,72000000.0,155000000.0,155000000.0,155000000.0,0.0,379000000.0,1097000000.0,-1000000.0,,87000000.0,3000000.0,356000000.0,379000000.0,718000000.0,29000000.0,461000000.0,257000000.0,-30000000.0,227000000.0,1097000000.0,500000000.0,500231000.0,500702000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2015.0,FY,2015-01-01,2015-12-31,2018-02-15 12:31:15+00:00,61000000.0,0.68,0.68,0.344,0.68,206000000.0,339000000.0,339000000.0,339000000.0,0.0,1738000000.0,4765000000.0,-81000000.0,,364000000.0,320000000.0,1532000000.0,1738000000.0,3027000000.0,124000000.0,2277000000.0,750000000.0,-205000000.0,545000000.0,4765000000.0,498500000.0,499707000.0,502019000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2015.0,Q4,2015-09-28,2015-12-31,,16000000.0,0.04,0.04,0.18,0.04,49000000.0,20000000.0,20000000.0,22000000.0,-2000000.0,496000000.0,1274000000.0,-81000000.0,,109000000.0,40000000.0,425000000.0,496000000.0,778000000.0,38000000.0,590000000.0,188000000.0,-119000000.0,69000000.0,1274000000.0,498500000.0,499707000.0,502019000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2015.0,Q3,2015-06-29,2015-09-27,2016-11-03 11:46:21+00:00,15000000.0,0.38,0.38,0.083,0.38,83000000.0,190000000.0,190000000.0,189000000.0,1000000.0,421000000.0,1214000000.0,2000000.0,,91000000.0,13000000.0,374000000.0,421000000.0,793000000.0,29000000.0,493000000.0,300000000.0,-27000000.0,273000000.0,1214000000.0,497400000.0,499200000.0,501700000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2015.0,Q3YTD,2015-01-01,2015-09-27,,45000000.0,0.64,0.64,0.17,0.64,157000000.0,319000000.0,319000000.0,317000000.0,2000000.0,1242000000.0,3491000000.0,,,255000000.0,280000000.0,1107000000.0,1242000000.0,2249000000.0,86000000.0,1687000000.0,562000000.0,-86000000.0,476000000.0,3491000000.0,497400000.0,499200000.0,501700000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2015.0,Q3TTM,2014-09-29,2015-09-27,,59000000.0,0.89,0.89,0.32,0.89,186000000.0,445000000.0,445000000.0,443000000.0,2000000.0,1733000000.0,4811000000.0,6000000.0,,379000000.0,295000000.0,1604000000.0,1733000000.0,3078000000.0,116000000.0,2337000000.0,741000000.0,-110000000.0,631000000.0,4811000000.0,497400000.0,499200000.0,501700000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2015.0,Q2,2015-03-30,2015-06-28,2016-08-05 09:58:27+00:00,15000000.0,-0.07,-0.07,0.0,-0.07,9000000.0,-36000000.0,-36000000.0,-37000000.0,1000000.0,427000000.0,1175000000.0,-2000000.0,,84000000.0,266000000.0,379000000.0,427000000.0,748000000.0,29000000.0,744000000.0,4000000.0,-31000000.0,-27000000.0,1175000000.0,528600000.0,500200000.0,500200000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2015.0,Q2YTD,2015-01-01,2015-06-28,,30000000.0,0.26,0.26,0.08,0.26,74000000.0,129000000.0,129000000.0,128000000.0,1000000.0,821000000.0,2277000000.0,-2000000.0,,164000000.0,267000000.0,733000000.0,821000000.0,1456000000.0,57000000.0,1194000000.0,262000000.0,-59000000.0,203000000.0,2277000000.0,528600000.0,500200000.0,500200000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2015.0,Q2TTM,2014-06-30,2015-06-28,,60000000.0,0.84,0.84,0.31,0.84,174000000.0,422000000.0,422000000.0,420000000.0,2000000.0,1746000000.0,4807000000.0,,,381000000.0,284000000.0,1624000000.0,1746000000.0,3061000000.0,116000000.0,2349000000.0,712000000.0,-116000000.0,596000000.0,4807000000.0,528600000.0,500200000.0,500200000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2015.0,Q1,2015-01-01,2015-03-29,2016-05-06 13:09:22+00:00,15000000.0,0.33,0.33,0.083,0.33,65000000.0,165000000.0,165000000.0,165000000.0,0.0,394000000.0,1102000000.0,0.0,,80000000.0,1000000.0,354000000.0,394000000.0,708000000.0,28000000.0,450000000.0,258000000.0,-28000000.0,230000000.0,1102000000.0,500000000.0,501100000.0,503200000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2015.0,Q1TTM,2014-03-31,2015-03-29,,60000000.0,1.18,1.18,0.31,1.18,226000000.0,597000000.0,597000000.0,593000000.0,4000000.0,1732000000.0,4790000000.0,-6000000.0,,389000000.0,23000000.0,1641000000.0,1732000000.0,3058000000.0,116000000.0,2113000000.0,945000000.0,-122000000.0,823000000.0,4790000000.0,500000000.0,501100000.0,503200000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2016.0,FY,2016-01-01,2016-12-31,2019-02-14 17:08:33+00:00,85000000.0,1.66,1.66,0.39,1.65,409000000.0,819000000.0,819000000.0,821000000.0,-2000000.0,1666000000.0,4888000000.0,2000000.0,,376000000.0,5000000.0,1364000000.0,1666000000.0,3222000000.0,166000000.0,1830000000.0,1392000000.0,-164000000.0,1228000000.0,4888000000.0,494600000.0,495715000.0,498225000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2016.0,Q4,2016-10-03,2016-12-31,,21000000.0,0.32,0.32,0.2,0.31,77000000.0,154000000.0,154000000.0,154000000.0,,468000000.0,1277000000.0,-27000000.0,,108000000.0,20000000.0,361000000.0,468000000.0,809000000.0,41000000.0,510000000.0,299000000.0,-68000000.0,231000000.0,1277000000.0,494600000.0,495715000.0,498225000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2016.0,Q3,2016-07-04,2016-10-02,2017-11-02 10:53:23+00:00,21000000.0,0.48,0.48,0.0,0.48,96000000.0,237000000.0,237000000.0,239000000.0,-2000000.0,410000000.0,1241000000.0,3000000.0,,90000000.0,4000000.0,345000000.0,410000000.0,831000000.0,41000000.0,460000000.0,371000000.0,-38000000.0,333000000.0,1241000000.0,497900000.0,495200000.0,497900000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2016.0,Q3YTD,2016-01-01,2016-10-02,,64000000.0,1.34,1.34,0.19,1.34,332000000.0,665000000.0,665000000.0,667000000.0,-2000000.0,1198000000.0,3611000000.0,29000000.0,,268000000.0,-15000000.0,1003000000.0,1198000000.0,2413000000.0,125000000.0,1320000000.0,1093000000.0,-96000000.0,997000000.0,3611000000.0,497900000.0,495200000.0,497900000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2016.0,Q3TTM,2015-09-28,2016-10-02,,80000000.0,1.38,1.38,0.37,1.38,381000000.0,685000000.0,685000000.0,689000000.0,-4000000.0,1694000000.0,4885000000.0,-52000000.0,,377000000.0,25000000.0,1428000000.0,1694000000.0,3191000000.0,163000000.0,1910000000.0,1281000000.0,-215000000.0,1066000000.0,4885000000.0,497900000.0,495200000.0,497900000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2016.0,Q2,2016-04-04,2016-07-03,2017-08-08 15:30:50+00:00,22000000.0,0.45,0.45,0.095,0.45,108000000.0,224000000.0,224000000.0,224000000.0,0.0,399000000.0,1208000000.0,-4000000.0,,88000000.0,-21000000.0,343000000.0,399000000.0,809000000.0,41000000.0,432000000.0,377000000.0,-45000000.0,332000000.0,1208000000.0,497800000.0,496300000.0,498800000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2016.0,Q2YTD,2016-01-01,2016-07-03,,43000000.0,0.86,0.86,0.19,0.86,236000000.0,428000000.0,428000000.0,428000000.0,,788000000.0,2370000000.0,26000000.0,,178000000.0,-19000000.0,658000000.0,788000000.0,1582000000.0,84000000.0,860000000.0,722000000.0,-58000000.0,664000000.0,2370000000.0,497800000.0,496300000.0,498800000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2016.0,Q2TTM,2015-06-29,2016-07-03,,74000000.0,1.28,1.28,0.45,1.28,368000000.0,638000000.0,638000000.0,639000000.0,-1000000.0,1705000000.0,4858000000.0,-53000000.0,,378000000.0,34000000.0,1457000000.0,1705000000.0,3153000000.0,151000000.0,1943000000.0,1210000000.0,-204000000.0,1006000000.0,4858000000.0,497800000.0,496300000.0,498800000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2016.0,Q1,2016-01-01,2016-04-03,2017-05-04 16:12:32+00:00,21000000.0,0.41,0.41,0.095,0.41,128000000.0,204000000.0,204000000.0,204000000.0,0.0,389000000.0,1162000000.0,30000000.0,,90000000.0,2000000.0,315000000.0,389000000.0,773000000.0,43000000.0,428000000.0,345000000.0,-13000000.0,332000000.0,1162000000.0,497600000.0,497400000.0,499500000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2016.0,Q1TTM,2015-03-30,2016-04-03,,67000000.0,0.76,0.76,0.36,0.76,269000000.0,378000000.0,378000000.0,378000000.0,,1733000000.0,4825000000.0,-51000000.0,,374000000.0,321000000.0,1493000000.0,1733000000.0,3092000000.0,139000000.0,2255000000.0,837000000.0,-190000000.0,647000000.0,4825000000.0,497600000.0,497400000.0,499500000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2017.0,FY,2017-01-01,2017-12-31,2020-02-13 15:13:44+00:00,91000000.0,1.76,1.76,0.441,1.75,663000000.0,862000000.0,862000000.0,864000000.0,-2000000.0,1775000000.0,5307000000.0,-6000000.0,,382000000.0,19000000.0,1334000000.0,1775000000.0,3532000000.0,175000000.0,1826000000.0,1706000000.0,-181000000.0,1525000000.0,5307000000.0,490900000.0,489918000.0,493161000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2017.0,Q4,2017-10-02,2017-12-31,,23000000.0,0.17,0.17,0.23,0.16,350000000.0,80000000.0,80000000.0,81000000.0,-1000000.0,457000000.0,1460000000.0,-17000000.0,,110000000.0,12000000.0,361000000.0,457000000.0,1003000000.0,50000000.0,506000000.0,497000000.0,-67000000.0,430000000.0,1460000000.0,490900000.0,489918000.0,493161000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2017.0,Q3,2017-07-03,2017-10-01,2018-11-01 16:43:32+00:00,23000000.0,0.61,0.61,0.0,0.61,117000000.0,296000000.0,296000000.0,298000000.0,-2000000.0,435000000.0,1347000000.0,-1000000.0,,96000000.0,8000000.0,328000000.0,435000000.0,912000000.0,43000000.0,455000000.0,457000000.0,-44000000.0,413000000.0,1347000000.0,488500000.0,489100000.0,492400000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2017.0,Q3YTD,2017-01-01,2017-10-01,,68000000.0,1.59,1.59,0.21,1.59,313000000.0,782000000.0,782000000.0,783000000.0,-1000000.0,1318000000.0,3847000000.0,11000000.0,,272000000.0,7000000.0,973000000.0,1318000000.0,2529000000.0,125000000.0,1320000000.0,1209000000.0,-114000000.0,1095000000.0,3847000000.0,488500000.0,489100000.0,492400000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2017.0,Q3TTM,2016-10-03,2017-10-01,,89000000.0,1.91,1.91,0.41,1.9,390000000.0,936000000.0,936000000.0,937000000.0,-1000000.0,1786000000.0,5124000000.0,-16000000.0,,380000000.0,27000000.0,1334000000.0,1786000000.0,3338000000.0,166000000.0,1830000000.0,1508000000.0,-182000000.0,1326000000.0,5124000000.0,488500000.0,489100000.0,492400000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2017.0,Q2,2017-04-03,2017-07-02,2018-08-02 15:34:20+00:00,23000000.0,0.5,0.5,0.105,0.5,98000000.0,247000000.0,247000000.0,247000000.0,0.0,440000000.0,1269000000.0,2000000.0,,86000000.0,0.0,336000000.0,440000000.0,829000000.0,41000000.0,445000000.0,384000000.0,-39000000.0,345000000.0,1269000000.0,494000000.0,490800000.0,494000000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2017.0,Q2YTD,2017-01-01,2017-07-02,,45000000.0,0.98,0.98,0.21,0.98,196000000.0,486000000.0,486000000.0,485000000.0,1000000.0,883000000.0,2500000000.0,12000000.0,,176000000.0,-1000000.0,645000000.0,883000000.0,1617000000.0,82000000.0,865000000.0,752000000.0,-70000000.0,682000000.0,2500000000.0,494000000.0,490800000.0,494000000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2017.0,Q2TTM,2016-07-04,2017-07-02,,87000000.0,1.78,1.78,0.41,1.77,369000000.0,877000000.0,877000000.0,878000000.0,-1000000.0,1761000000.0,5018000000.0,-12000000.0,,374000000.0,23000000.0,1351000000.0,1761000000.0,3257000000.0,164000000.0,1835000000.0,1422000000.0,-176000000.0,1246000000.0,5018000000.0,494000000.0,490800000.0,494000000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2017.0,Q1,2017-01-01,2017-04-02,2018-05-02 08:08:42+00:00,22000000.0,0.48,0.48,0.105,0.48,98000000.0,239000000.0,239000000.0,238000000.0,1000000.0,443000000.0,1231000000.0,10000000.0,,90000000.0,-1000000.0,309000000.0,443000000.0,788000000.0,41000000.0,420000000.0,368000000.0,-31000000.0,337000000.0,1231000000.0,495800000.0,492400000.0,495300000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2017.0,Q1TTM,2016-04-04,2017-04-02,,86000000.0,1.73,1.73,0.4,1.72,379000000.0,854000000.0,854000000.0,855000000.0,-1000000.0,1720000000.0,4957000000.0,-18000000.0,,376000000.0,2000000.0,1358000000.0,1720000000.0,3237000000.0,164000000.0,1822000000.0,1415000000.0,-182000000.0,1233000000.0,4957000000.0,495800000.0,492400000.0,495300000.0
