company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otherincome,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2010.0,Q1,2010-01-04,2010-04-04,2011-05-10 15:28:21+00:00,,0.21,0.07,0.21,,7861000.0,24391000.0,19636000.0,4755000.0,24391000.0,218354000.0,393620000.0,,,23061000.0,,121586000.0,218354000.0,175266000.0,3122000.0,144647000.0,30619000.0,-3122000.0,27497000.0,393620000.0,,117189000.0,117931000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2011.0,Q4,2011-10-03,2012-01-01,,-0.73,-0.73,-0.21,-0.73,3006000.0,44536000.0,-83641000.0,-83224000.0,-417000.0,-83641000.0,300391000.0,539330000.0,,13943000.0,31502000.0,10112000.0,220176000.0,300391000.0,238939000.0,26774000.0,264796000.0,-25857000.0,-12831000.0,-38688000.0,539330000.0,112976000.0,112976000.0,112976000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2011.0,FY,2011-01-03,2012-01-01,2014-02-25 14:11:34+00:00,0.07,0.07,,0.07,3006000.0,63182000.0,7655000.0,1172000.0,6483000.0,7655000.0,1070708000.0,1918508000.0,,,115821000.0,13452000.0,624393000.0,1070708000.0,847800000.0,26774000.0,756672000.0,91128000.0,-26774000.0,64354000.0,1918508000.0,112976000.0,112976000.0,112976000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2011.0,Q3TTM,2010-10-04,2011-10-02,,3.54,3.33,,3.3,,21918000.0,386854000.0,129944000.0,256910000.0,386854000.0,1029355000.0,1846569000.0,,-7263000.0,109333000.0,12470000.0,526138000.0,1029355000.0,817214000.0,10148000.0,647941000.0,169273000.0,-17411000.0,151862000.0,1846569000.0,114400000.0,112703000.0,113425000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2011.0,Q3YTD,2011-01-03,2011-10-02,,0.8,0.8,0.21,0.8,,18646000.0,91296000.0,84396000.0,6900000.0,91296000.0,770317000.0,1379178000.0,,-13943000.0,84319000.0,3340000.0,404217000.0,770317000.0,608861000.0,,491876000.0,116985000.0,-13943000.0,103042000.0,1379178000.0,114400000.0,112703000.0,113425000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2011.0,Q3,2011-07-04,2011-10-02,2012-11-06 14:19:09+00:00,0.32,0.32,0.07,0.32,,4215000.0,36622000.0,28004000.0,8618000.0,36622000.0,253579000.0,452935000.0,,-3916000.0,30102000.0,0.0,133119000.0,253579000.0,199356000.0,,163221000.0,36135000.0,-3916000.0,32219000.0,452935000.0,114400000.0,112703000.0,113425000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2011.0,Q2TTM,2010-07-05,2011-07-03,,3.33,3.12,,3.09,,25895000.0,363623000.0,128485000.0,235138000.0,363623000.0,1009136000.0,1812777000.0,,-10027000.0,103045000.0,12470000.0,513571000.0,1009136000.0,803641000.0,10148000.0,629086000.0,174555000.0,-20175000.0,154380000.0,1812777000.0,114500000.0,112494000.0,113623000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2011.0,Q2YTD,2011-01-03,2011-07-03,,0.48,0.48,0.14,0.48,,14431000.0,54674000.0,56392000.0,-1718000.0,54674000.0,516738000.0,926243000.0,,-10027000.0,54217000.0,3340000.0,271098000.0,516738000.0,409505000.0,,328655000.0,80850000.0,-10027000.0,70823000.0,926243000.0,114500000.0,112494000.0,113623000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2011.0,Q2,2011-04-04,2011-07-03,2012-08-07 15:47:48+00:00,0.26,0.26,0.07,0.26,,6047000.0,29761000.0,29101000.0,660000.0,29761000.0,269871000.0,479065000.0,,-4271000.0,28032000.0,3340000.0,138403000.0,269871000.0,209194000.0,,169775000.0,39419000.0,-4271000.0,35148000.0,479065000.0,114500000.0,112494000.0,113623000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2011.0,Q1TTM,2010-04-05,2011-04-03,,3.56,3.35,,3.32,,27566000.0,391505000.0,146563000.0,244942000.0,391505000.0,971625000.0,1755325000.0,,-5756000.0,97935000.0,18963000.0,498422000.0,971625000.0,783700000.0,-11505000.0,615320000.0,168380000.0,5749000.0,174129000.0,1755325000.0,113200000.0,113998000.0,115140000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2011.0,Q1,2011-01-03,2011-04-03,2012-05-08 15:36:04+00:00,0.22,0.22,0.07,0.22,,8384000.0,24913000.0,27291000.0,-2378000.0,24913000.0,246867000.0,447178000.0,,-5756000.0,26185000.0,0.0,132695000.0,246867000.0,200311000.0,,158880000.0,41431000.0,-5756000.0,35675000.0,447178000.0,113200000.0,113998000.0,115140000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2012.0,Q4,2012-10-01,2012-12-30,,-0.15,-0.15,-0.21,-0.14,74153000.0,-24819000.0,-15856000.0,-13344000.0,-2512000.0,-15856000.0,302923000.0,562904000.0,,36060000.0,32734000.0,4017000.0,175344000.0,302923000.0,259981000.0,47956000.0,286248000.0,-26267000.0,-11896000.0,-38163000.0,562904000.0,113728000.0,113728000.0,113728000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2012.0,FY,2012-01-02,2012-12-30,2015-02-24 13:43:52+00:00,0.61,0.61,,0.61,74153000.0,-16125000.0,69940000.0,71289000.0,-1349000.0,69940000.0,1143659000.0,2105188000.0,,,131835000.0,25051000.0,627370000.0,1143659000.0,961529000.0,47956000.0,858409000.0,103120000.0,-47956000.0,55164000.0,2105188000.0,113728000.0,113728000.0,113728000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2012.0,Q3TTM,2011-10-03,2012-09-30,,0.03,0.03,,0.02,3006000.0,53230000.0,2155000.0,1409000.0,746000.0,2155000.0,1141127000.0,2081614000.0,,-22117000.0,130603000.0,31146000.0,672202000.0,1141127000.0,940487000.0,26774000.0,836957000.0,103530000.0,-48891000.0,54639000.0,2081614000.0,113800000.0,113860000.0,114998000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2012.0,Q3YTD,2012-01-02,2012-09-30,,0.76,0.76,0.21,0.75,,8694000.0,85796000.0,84633000.0,1163000.0,85796000.0,840736000.0,1542284000.0,,-36060000.0,99101000.0,21034000.0,452026000.0,840736000.0,701548000.0,,572161000.0,129387000.0,-36060000.0,93327000.0,1542284000.0,113800000.0,113860000.0,114998000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2012.0,Q3,2012-07-02,2012-09-30,2013-11-05 14:18:27+00:00,0.26,0.26,0.07,0.26,,2357000.0,29594000.0,28989000.0,605000.0,29594000.0,278864000.0,509604000.0,,-11872000.0,32408000.0,9672000.0,145442000.0,278864000.0,230740000.0,,187522000.0,43218000.0,-11872000.0,31346000.0,509604000.0,113800000.0,113860000.0,114998000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2012.0,Q2TTM,2011-07-04,2012-07-01,,0.09,0.09,,0.08,3006000.0,55088000.0,9183000.0,424000.0,8759000.0,9183000.0,1115842000.0,2024945000.0,,-14161000.0,128297000.0,21474000.0,659879000.0,1115842000.0,909103000.0,26774000.0,812656000.0,96447000.0,-40935000.0,55512000.0,2024945000.0,112100000.0,113515000.0,114578000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2012.0,Q2YTD,2012-01-02,2012-07-01,,0.5,0.5,0.14,0.49,,6337000.0,56202000.0,55644000.0,558000.0,56202000.0,561872000.0,1032680000.0,,-24188000.0,66693000.0,11362000.0,306584000.0,561872000.0,470808000.0,,384639000.0,86169000.0,-24188000.0,61981000.0,1032680000.0,112100000.0,113515000.0,114578000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2012.0,Q2,2012-04-02,2012-07-01,2013-08-06 13:11:35+00:00,0.3,0.3,0.07,0.29,,4861000.0,33633000.0,33568000.0,65000.0,33633000.0,282996000.0,521790000.0,,-11358000.0,34069000.0,5203000.0,149735000.0,282996000.0,238794000.0,,189007000.0,49787000.0,-11358000.0,38429000.0,521790000.0,112100000.0,113515000.0,114578000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2012.0,Q1TTM,2011-04-04,2012-04-01,,0.05,0.05,,0.05,3006000.0,56274000.0,5311000.0,-4043000.0,9354000.0,5311000.0,1102717000.0,1982220000.0,,-7074000.0,122260000.0,19611000.0,648547000.0,1102717000.0,879503000.0,26774000.0,793424000.0,86079000.0,-33848000.0,52231000.0,1982220000.0,112800000.0,113097000.0,114119000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2012.0,Q1,2012-01-02,2012-04-01,2013-05-06 15:39:12+00:00,0.2,0.2,0.07,0.2,,1476000.0,22569000.0,22076000.0,493000.0,22569000.0,278876000.0,510890000.0,,-12830000.0,32624000.0,6159000.0,156849000.0,278876000.0,232014000.0,,195632000.0,36382000.0,-12830000.0,23552000.0,510890000.0,112800000.0,113097000.0,114119000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2013.0,FY,2012-12-31,2013-12-29,2016-03-01 11:34:26+00:00,1.49,1.49,,1.47,158000.0,-10583000.0,167212000.0,174267000.0,-7055000.0,167212000.0,1181444000.0,2157586000.0,,,132400000.0,33892000.0,581898000.0,1181444000.0,976142000.0,64110000.0,748348000.0,227794000.0,-64110000.0,163684000.0,2157586000.0,112254000.0,112254000.0,112254000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2013.0,Q4,2013-09-30,2013-12-29,,0.6,0.6,-0.21,0.58,158000.0,-7083000.0,66873000.0,73941000.0,-7068000.0,66873000.0,313108000.0,589435000.0,,37245000.0,32409000.0,10211000.0,139826000.0,313108000.0,276327000.0,64110000.0,182604000.0,93723000.0,-26865000.0,66858000.0,589435000.0,112254000.0,112254000.0,112254000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2013.0,Q3TTM,2012-10-01,2013-09-29,,0.74,0.74,,0.75,74153000.0,-28319000.0,84483000.0,86982000.0,-2499000.0,84483000.0,1171259000.0,2131055000.0,,-1185000.0,132725000.0,27698000.0,617416000.0,1171259000.0,959796000.0,47956000.0,851992000.0,107804000.0,-49141000.0,58663000.0,2131055000.0,111700000.0,111827000.0,113115000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2013.0,Q3YTD,2012-12-31,2013-09-29,,0.89,0.89,0.21,0.89,,-3500000.0,100339000.0,100326000.0,13000.0,100339000.0,868336000.0,1568151000.0,,-37245000.0,99991000.0,23681000.0,442072000.0,868336000.0,699815000.0,,565744000.0,134071000.0,-37245000.0,96826000.0,1568151000.0,111700000.0,111827000.0,113115000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2013.0,Q3,2013-07-01,2013-09-29,2014-11-04 13:10:00+00:00,0.36,0.36,0.07,0.36,,4851000.0,40198000.0,40763000.0,-565000.0,40198000.0,288832000.0,522100000.0,,-12340000.0,31410000.0,1124000.0,142780000.0,288832000.0,233268000.0,,175314000.0,57954000.0,-12340000.0,45614000.0,522100000.0,111700000.0,111827000.0,113115000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2013.0,Q2TTM,2012-07-02,2013-06-30,,0.64,0.64,,0.65,74153000.0,-30813000.0,73879000.0,75208000.0,-1329000.0,73879000.0,1161291000.0,2118559000.0,,-717000.0,133723000.0,36246000.0,620078000.0,1161291000.0,957268000.0,47956000.0,864200000.0,93068000.0,-48673000.0,44395000.0,2118559000.0,111700000.0,111575000.0,112718000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2013.0,Q2YTD,2012-12-31,2013-06-30,,0.53,0.53,0.14,0.53,,-8351000.0,60141000.0,59563000.0,578000.0,60141000.0,579504000.0,1046051000.0,,-24905000.0,68581000.0,22557000.0,299292000.0,579504000.0,466547000.0,,390430000.0,76117000.0,-24905000.0,51212000.0,1046051000.0,111700000.0,111575000.0,112718000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2013.0,Q2,2013-04-01,2013-06-30,2014-08-05 13:15:38+00:00,0.25,0.25,0.07,0.25,,77000.0,27925000.0,27274000.0,651000.0,27925000.0,299011000.0,540673000.0,,-12865000.0,34404000.0,19247000.0,147795000.0,299011000.0,241662000.0,,201446000.0,40216000.0,-12865000.0,27351000.0,540673000.0,111700000.0,111575000.0,112718000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2013.0,Q1TTM,2012-04-02,2013-03-31,,0.69,0.69,,0.69,74153000.0,-26029000.0,79587000.0,81502000.0,-1915000.0,79587000.0,1145276000.0,2099676000.0,,790000.0,133388000.0,22202000.0,622018000.0,1145276000.0,954400000.0,47956000.0,851761000.0,102639000.0,-47166000.0,55473000.0,2099676000.0,115100000.0,113454000.0,114716000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2013.0,Q1,2012-12-31,2013-03-31,2014-05-06 11:05:55+00:00,0.28,0.28,0.07,0.28,,-8428000.0,32216000.0,32289000.0,-73000.0,32216000.0,280493000.0,505378000.0,,-12040000.0,34177000.0,3310000.0,151497000.0,280493000.0,224885000.0,,188984000.0,35901000.0,-12040000.0,23861000.0,505378000.0,115100000.0,113454000.0,114716000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2014.0,FY,2013-12-30,2014-12-28,2017-02-28 14:48:49+00:00,1.4,1.4,,1.39,,-6271000.0,157778000.0,130139000.0,27639000.0,157778000.0,1135282000.0,2069880000.0,,,108057000.0,13325000.0,648209000.0,1135282000.0,934598000.0,41139000.0,769591000.0,165007000.0,-41139000.0,123868000.0,2069880000.0,112593000.0,112593000.0,112593000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2014.0,Q4,2014-09-29,2014-12-28,,0.27,0.27,-0.21,0.28,,-25375000.0,30787000.0,287000.0,30500000.0,30787000.0,233459000.0,441051000.0,,31219000.0,17882000.0,-644000.0,205522000.0,233459000.0,207592000.0,41139000.0,222760000.0,-15168000.0,-9920000.0,-25088000.0,441051000.0,112593000.0,112593000.0,112593000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2014.0,Q3TTM,2013-09-30,2014-09-28,,1.73,1.73,,1.69,158000.0,12021000.0,193864000.0,203793000.0,-9929000.0,193864000.0,1214931000.0,2218264000.0,,6026000.0,122584000.0,24180000.0,582513000.0,1214931000.0,1003333000.0,64110000.0,729435000.0,273898000.0,-58084000.0,215814000.0,2218264000.0,111300000.0,112646000.0,113759000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2014.0,Q3,2014-06-30,2014-09-28,2015-11-10 11:14:39+00:00,0.38,0.38,0.07,0.37,,4912000.0,42277000.0,42898000.0,-621000.0,42277000.0,298740000.0,542049000.0,,-10966000.0,30444000.0,11092000.0,142997000.0,298740000.0,243309000.0,,184533000.0,58776000.0,-10966000.0,47810000.0,542049000.0,111300000.0,112646000.0,113759000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2014.0,Q3YTD,2013-12-30,2014-09-28,,1.13,1.13,0.21,1.11,,19104000.0,126991000.0,129852000.0,-2861000.0,126991000.0,901823000.0,1628829000.0,,-31219000.0,90175000.0,13969000.0,442687000.0,901823000.0,727006000.0,,546831000.0,180175000.0,-31219000.0,148956000.0,1628829000.0,111300000.0,112646000.0,113759000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2014.0,Q2TTM,2013-07-01,2014-06-29,,1.71,1.71,,1.68,158000.0,11960000.0,191785000.0,201658000.0,-9873000.0,191785000.0,1205023000.0,2198315000.0,,4652000.0,123550000.0,14212000.0,582296000.0,1205023000.0,993292000.0,64110000.0,720216000.0,273076000.0,-59458000.0,213618000.0,2198315000.0,112200000.0,112788000.0,113971000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2014.0,Q2,2014-03-31,2014-06-29,2015-08-04 09:41:58+00:00,0.45,0.45,0.07,0.44,,8670000.0,50490000.0,52003000.0,-1513000.0,50490000.0,308186000.0,556170000.0,,-8964000.0,30352000.0,742000.0,147253000.0,308186000.0,247984000.0,,178347000.0,69637000.0,-8964000.0,60673000.0,556170000.0,112200000.0,112788000.0,113971000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2014.0,Q2YTD,2013-12-30,2014-06-29,,0.75,0.75,0.14,0.74,,14192000.0,84714000.0,86954000.0,-2240000.0,84714000.0,603083000.0,1086780000.0,,-20253000.0,59731000.0,2877000.0,299690000.0,603083000.0,483697000.0,,362298000.0,121399000.0,-20253000.0,101146000.0,1086780000.0,112200000.0,112788000.0,113971000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2014.0,Q1TTM,2013-04-01,2014-03-30,,1.51,1.51,,1.49,158000.0,3367000.0,169220000.0,176929000.0,-7709000.0,169220000.0,1195848000.0,2182818000.0,,751000.0,127602000.0,32717000.0,582838000.0,1195848000.0,986970000.0,64110000.0,743315000.0,243655000.0,-63359000.0,180296000.0,2182818000.0,114100000.0,112553000.0,113777000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2014.0,Q1,2013-12-30,2014-03-30,2015-05-05 13:20:24+00:00,0.3,0.3,0.07,0.3,,5522000.0,34224000.0,34951000.0,-727000.0,34224000.0,294897000.0,530610000.0,,-11289000.0,29379000.0,2135000.0,152437000.0,294897000.0,235713000.0,,183951000.0,51762000.0,-11289000.0,40473000.0,530610000.0,114100000.0,112553000.0,113777000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2015.0,FY,2014-12-29,2016-01-03,2018-02-27 14:40:20+00:00,1.89,1.89,,1.87,,20022000.0,212425000.0,188785000.0,23640000.0,212425000.0,1140592000.0,2104823000.0,,,112539000.0,13547000.0,587219000.0,1140592000.0,964231000.0,42119000.0,713305000.0,250926000.0,-42119000.0,208807000.0,2104823000.0,112507000.0,112507000.0,112507000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2015.0,Q4,2015-10-05,2016-01-03,,0.61,0.61,-0.21,0.6,,-4976000.0,68254000.0,44581000.0,23720000.0,68254000.0,228838000.0,450580000.0,,32208000.0,16641000.0,8709000.0,146876000.0,228838000.0,221742000.0,42119000.0,172226000.0,49516000.0,-9911000.0,39605000.0,450580000.0,112507000.0,112507000.0,112507000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2015.0,Q3,2015-06-29,2015-10-04,2016-11-08 16:11:37+00:00,0.49,0.49,0.07,0.48,,9057000.0,54863000.0,54897000.0,-34000.0,54863000.0,308833000.0,563436000.0,,-11944000.0,31095000.0,-118000.0,147728000.0,308833000.0,254603000.0,,178705000.0,75898000.0,-11944000.0,63954000.0,563436000.0,112000000.0,112632000.0,113422000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2015.0,Q3YTD,2014-12-29,2015-10-04,,1.28,1.28,0.21,1.27,,24998000.0,144171000.0,144204000.0,-80000.0,144171000.0,911754000.0,1654243000.0,,-32208000.0,95898000.0,4838000.0,440343000.0,911754000.0,742489000.0,,541079000.0,201410000.0,-32208000.0,169202000.0,1654243000.0,112000000.0,112632000.0,113422000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2015.0,Q3TTM,2014-09-29,2015-10-04,,1.55,1.55,,1.55,,-377000.0,174958000.0,144491000.0,30420000.0,174958000.0,1145213000.0,2095294000.0,,-989000.0,113780000.0,4194000.0,645865000.0,1145213000.0,950081000.0,41139000.0,763839000.0,186242000.0,-42128000.0,144114000.0,2095294000.0,112000000.0,112632000.0,113422000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2015.0,Q2,2015-03-30,2015-06-28,2016-08-09 12:10:06+00:00,0.43,0.43,0.07,0.43,,8292000.0,48974000.0,48996000.0,-69000.0,48974000.0,311394000.0,563906000.0,,-10843000.0,32683000.0,4956000.0,146742000.0,311394000.0,252512000.0,,184381000.0,68131000.0,-10843000.0,57288000.0,563906000.0,113900000.0,113018000.0,113833000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2015.0,Q2YTD,2014-12-29,2015-06-28,,0.79,0.79,0.14,0.79,,15941000.0,89308000.0,89307000.0,-46000.0,89308000.0,602921000.0,1090807000.0,,-20264000.0,64803000.0,4956000.0,292615000.0,602921000.0,487886000.0,,362374000.0,125512000.0,-20264000.0,105248000.0,1090807000.0,113900000.0,113018000.0,113833000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2015.0,Q2TTM,2014-06-30,2015-06-28,,1.44,1.44,,1.44,,-4522000.0,162372000.0,132492000.0,29833000.0,162372000.0,1135120000.0,2073907000.0,,-11000.0,113129000.0,15404000.0,641134000.0,1135120000.0,938787000.0,41139000.0,769667000.0,169120000.0,-41150000.0,127970000.0,2073907000.0,113900000.0,113018000.0,113833000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2015.0,Q1,2014-12-29,2015-03-29,2016-05-10 11:16:51+00:00,0.36,0.36,0.07,0.36,,7649000.0,40334000.0,40311000.0,23000.0,40334000.0,291527000.0,526901000.0,,-9421000.0,32120000.0,,145873000.0,291527000.0,235374000.0,,177993000.0,57381000.0,-9421000.0,47960000.0,526901000.0,112000000.0,112641000.0,113439000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2015.0,Q1TTM,2014-03-31,2015-03-29,,1.46,1.46,,1.45,,-4144000.0,163888000.0,135499000.0,28389000.0,163888000.0,1131912000.0,2066171000.0,,1868000.0,110798000.0,11190000.0,641645000.0,1131912000.0,934259000.0,41139000.0,763633000.0,170626000.0,-39271000.0,131355000.0,2066171000.0,112000000.0,112641000.0,113439000.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2016.0,Q3,2016-07-04,2016-10-02,2017-11-07 14:08:05+00:00,0.53,0.53,0.07,0.53,,10601000.0,58127000.0,53917000.0,4210000.0,58127000.0,265939000.0,514489000.0,,-11263000.0,29513000.0,656000.0,142600000.0,265939000.0,248550000.0,,172769000.0,75781000.0,-11263000.0,64518000.0,514489000.0,109700000.0,109192000.0,110078000.0
