company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Fastenal Co,FAST,,815556,2010.0,Q3TTM,2009-10-01,2010-09-30,,0.83,0.83,0.41,0.83,150184000.0,244731000.0,244731000.0,244731000.0,1058521000.0,2172455000.0,164000.0,719954000.0,1058521000.0,1113934000.0,,1099000.0,720118000.0,393816000.0,1099000.0,394915000.0,2172455000.0,300000000.0,294861424.0,294861424.0
Fastenal Co,FAST,,815556,2010.0,Q3,2010-07-01,2010-09-30,2011-10-26 08:15:48+00:00,0.25,0.25,0.21,0.25,45708000.0,74994000.0,74994000.0,74994000.0,291102000.0,603750000.0,-2000.0,192140000.0,291102000.0,312648000.0,,192000.0,192138000.0,120510000.0,192000.0,120702000.0,603750000.0,300000000.0,294861424.0,294861424.0
Fastenal Co,FAST,,815556,2010.0,Q2YTD,2010-01-01,2010-06-30,,0.42,0.42,0.2,0.42,77593000.0,125201000.0,125201000.0,125201000.0,528384000.0,1091955000.0,106000.0,361193000.0,528384000.0,563571000.0,,522000.0,361299000.0,202272000.0,522000.0,202794000.0,1091955000.0,300700000.0,294861424.0,295158936.0
Fastenal Co,FAST,,815556,2010.0,Q2TTM,2009-07-01,2010-06-30,,0.74,0.74,0.39,0.74,133889000.0,217326000.0,217326000.0,217326000.0,1012191000.0,2058044000.0,204000.0,695933000.0,1012191000.0,1045853000.0,,1499000.0,696137000.0,349716000.0,1499000.0,351215000.0,2058044000.0,300700000.0,294861424.0,295158936.0
Fastenal Co,FAST,,815556,2010.0,Q2,2010-04-01,2010-06-30,2011-07-21 11:12:54+00:00,0.23,0.23,0.0,0.23,42958000.0,69167000.0,69167000.0,69167000.0,273525000.0,571183000.0,39000.0,185783000.0,273525000.0,297658000.0,,289000.0,185822000.0,111836000.0,289000.0,112125000.0,571183000.0,300700000.0,294861424.0,295158936.0
Fastenal Co,FAST,,815556,2010.0,Q1TTM,2009-04-01,2010-03-31,,1.3,1.3,0.77,1.3,117795000.0,191697000.0,191697000.0,191697000.0,971055000.0,1961755000.0,589000.0,682293000.0,971055000.0,990700000.0,,1674000.0,682882000.0,307818000.0,1674000.0,309492000.0,1961755000.0,147500000.0,147430712.0,147430712.0
Fastenal Co,FAST,,815556,2010.0,Q1,2010-01-01,2010-03-31,2011-04-21 11:03:04+00:00,0.38,0.38,0.4,0.38,34635000.0,56034000.0,56034000.0,56034000.0,254859000.0,520772000.0,67000.0,175410000.0,254859000.0,265913000.0,,233000.0,175477000.0,90436000.0,233000.0,90669000.0,520772000.0,147500000.0,147430712.0,147430712.0
Fastenal Co,FAST,,815556,2011.0,Q4,2011-10-01,2011-12-31,,0.3,0.3,0.14,0.3,53297000.0,87472000.0,87472000.0,87472000.0,340626000.0,697804000.0,11000.0,216552000.0,340626000.0,357178000.0,,154000.0,216563000.0,140615000.0,154000.0,140769000.0,697804000.0,295800000.0,295053790.0,295868726.0
Fastenal Co,FAST,,815556,2011.0,FY,2011-01-01,2011-12-31,2014-02-06 11:22:25+00:00,1.21,1.21,0.65,1.21,217152000.0,357929000.0,357929000.0,357929000.0,1332687000.0,2766859000.0,194000.0,859369000.0,1332687000.0,1434172000.0,0.0,472000.0,859563000.0,574609000.0,472000.0,575081000.0,2766859000.0,295800000.0,295053790.0,295868726.0
Fastenal Co,FAST,,815556,2011.0,Q3YTD,2011-01-01,2011-09-30,,0.92,0.92,0.51,0.92,163855000.0,270457000.0,270457000.0,270457000.0,992061000.0,2069055000.0,183000.0,642817000.0,992061000.0,1076994000.0,,318000.0,643000000.0,433994000.0,318000.0,434312000.0,2069055000.0,293300000.0,295144175.0,295894963.0
Fastenal Co,FAST,,815556,2011.0,Q3TTM,2010-10-01,2011-09-30,,1.14,1.14,0.72,1.14,205838000.0,335618000.0,335618000.0,335618000.0,1267210000.0,2642821000.0,114000.0,834596000.0,1267210000.0,1375611000.0,,555000.0,834710000.0,540901000.0,555000.0,541456000.0,2642821000.0,293300000.0,295144175.0,295894963.0
Fastenal Co,FAST,,815556,2011.0,Q3,2011-07-01,2011-09-30,2012-10-18 11:35:56+00:00,0.33,0.33,0.13,0.33,58521000.0,96798000.0,96798000.0,96798000.0,349361000.0,726742000.0,-101000.0,222257000.0,349361000.0,377381000.0,,94000.0,222156000.0,155225000.0,94000.0,155319000.0,726742000.0,293300000.0,295144175.0,295894963.0
Fastenal Co,FAST,,815556,2011.0,Q2YTD,2011-01-01,2011-06-30,,0.59,0.59,0.38,0.59,105334000.0,173659000.0,173659000.0,173659000.0,642700000.0,1342313000.0,284000.0,420560000.0,642700000.0,699613000.0,,224000.0,420844000.0,278769000.0,224000.0,278993000.0,1342313000.0,294100000.0,294973572.0,295915616.0
Fastenal Co,FAST,,815556,2011.0,Q2TTM,2010-07-01,2011-06-30,,1.06,1.06,0.8,1.06,193025000.0,313814000.0,313814000.0,313814000.0,1208951000.0,2519829000.0,213000.0,804479000.0,1208951000.0,1310878000.0,,653000.0,804692000.0,506186000.0,653000.0,506839000.0,2519829000.0,294100000.0,294973572.0,295915616.0
Fastenal Co,FAST,,815556,2011.0,Q2,2011-04-01,2011-06-30,2012-07-20 11:21:49+00:00,0.32,0.32,0.13,0.32,56070000.0,94112000.0,94112000.0,94112000.0,335497000.0,701730000.0,259000.0,215868000.0,335497000.0,366233000.0,,76000.0,216127000.0,150106000.0,76000.0,150182000.0,701730000.0,294100000.0,294973572.0,295915616.0
Fastenal Co,FAST,,815556,2011.0,Q1TTM,2010-04-01,2011-03-31,,0.98,0.98,0.67,0.98,179913000.0,288869000.0,288869000.0,288869000.0,1146979000.0,2389282000.0,-7000.0,774394000.0,1146979000.0,1242303000.0,,866000.0,774387000.0,467916000.0,866000.0,468782000.0,2389282000.0,294600000.0,294861424.0,295428942.0
Fastenal Co,FAST,,815556,2011.0,Q1,2011-01-01,2011-03-31,2012-04-20 10:19:50+00:00,0.27,0.27,0.25,0.27,49264000.0,79547000.0,79547000.0,79547000.0,307203000.0,640583000.0,25000.0,204692000.0,307203000.0,333380000.0,,148000.0,204717000.0,128663000.0,148000.0,128811000.0,640583000.0,294600000.0,294861424.0,295428942.0
Fastenal Co,FAST,,815556,2012.0,Q4,2012-10-01,2012-12-31,,0.33,0.33,0.71,0.33,59435000.0,98716000.0,98716000.0,98716000.0,366414000.0,757235000.0,-137000.0,232914000.0,366414000.0,390821000.0,,107000.0,232777000.0,158044000.0,107000.0,158151000.0,757235000.0,296200000.0,296089348.0,297150950.0
Fastenal Co,FAST,,815556,2012.0,FY,2012-01-01,2012-12-31,2015-02-05 12:42:35+00:00,1.42,1.42,1.24,1.42,253619000.0,420536000.0,420536000.0,420536000.0,1519053000.0,3133577000.0,-403000.0,941236000.0,1519053000.0,1614524000.0,0.0,464000.0,940833000.0,673691000.0,464000.0,674155000.0,3133577000.0,296200000.0,296089348.0,297150950.0
Fastenal Co,FAST,,815556,2012.0,Q3YTD,2012-01-01,2012-09-30,,1.09,1.09,0.53,1.09,194184000.0,321820000.0,321820000.0,321820000.0,1152639000.0,2376342000.0,-266000.0,708322000.0,1152639000.0,1223703000.0,,357000.0,708056000.0,515647000.0,357000.0,516004000.0,2376342000.0,295500000.0,296237956.0,297178746.0
Fastenal Co,FAST,,815556,2012.0,Q3TTM,2011-10-01,2012-09-30,,1.38,1.38,0.67,1.38,247481000.0,409292000.0,409292000.0,409292000.0,1493265000.0,3074146000.0,-255000.0,924874000.0,1493265000.0,1580881000.0,,511000.0,924619000.0,656262000.0,511000.0,656773000.0,3074146000.0,295500000.0,296237956.0,297178746.0
Fastenal Co,FAST,,815556,2012.0,Q3,2012-07-01,2012-09-30,2013-10-15 11:04:54+00:00,0.37,0.37,0.19,0.37,66516000.0,109320000.0,109320000.0,109320000.0,388202000.0,802577000.0,-158000.0,238814000.0,388202000.0,414375000.0,0.0,117000.0,238656000.0,175719000.0,117000.0,175836000.0,802577000.0,295500000.0,296237956.0,297178746.0
Fastenal Co,FAST,,815556,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.72,0.72,0.34,0.72,127668000.0,212500000.0,212500000.0,212500000.0,764437000.0,1573765000.0,-108000.0,469508000.0,764437000.0,809328000.0,,240000.0,469400000.0,339928000.0,240000.0,340168000.0,1573765000.0,295500000.0,296110167.0,297129898.0
Fastenal Co,FAST,,815556,2012.0,Q2TTM,2011-07-01,2012-06-30,,1.34,1.34,0.61,1.34,239486000.0,396770000.0,396770000.0,396770000.0,1454424000.0,2998311000.0,-198000.0,908317000.0,1454424000.0,1543887000.0,,488000.0,908119000.0,635768000.0,488000.0,636256000.0,2998311000.0,295500000.0,296110167.0,297129898.0
Fastenal Co,FAST,,815556,2012.0,Q2,2012-04-01,2012-06-30,2013-07-15 11:14:05+00:00,0.38,0.38,0.17,0.38,66733000.0,112306000.0,112306000.0,112306000.0,389739000.0,804890000.0,-282000.0,236538000.0,389739000.0,415151000.0,0.0,144000.0,236256000.0,178895000.0,144000.0,179039000.0,804890000.0,295500000.0,296110167.0,297129898.0
Fastenal Co,FAST,,815556,2012.0,Q1TTM,2011-04-01,2012-03-31,,1.28,1.28,0.57,1.28,228823000.0,378576000.0,378576000.0,378576000.0,1400182000.0,2895151000.0,343000.0,887647000.0,1400182000.0,1494969000.0,,420000.0,887990000.0,606979000.0,420000.0,607399000.0,2895151000.0,294700000.0,295538402.0,296927223.0
Fastenal Co,FAST,,815556,2012.0,Q1,2012-01-01,2012-03-31,2013-04-15 11:21:08+00:00,0.34,0.34,0.17,0.34,60935000.0,100194000.0,100194000.0,100194000.0,374698000.0,768875000.0,174000.0,232970000.0,374698000.0,394177000.0,0.0,96000.0,233144000.0,161033000.0,96000.0,161129000.0,768875000.0,294700000.0,295538402.0,296927223.0
Fastenal Co,FAST,,815556,2013.0,FY,2013-01-01,2013-12-31,2016-02-05 09:58:57+00:00,1.51,1.51,0.8,1.51,264832000.0,448636000.0,448636000.0,448636000.0,1606661000.0,3326106000.0,-643000.0,1007431000.0,1606661000.0,1719445000.0,113000.0,924000.0,1006788000.0,712657000.0,811000.0,713468000.0,3326106000.0,297100000.0,296754160.0,297683588.0
Fastenal Co,FAST,,815556,2013.0,Q4,2013-10-01,2013-12-31,,0.33,0.33,0.25,0.33,58045000.0,99229000.0,99229000.0,99229000.0,402311000.0,813760000.0,-75000.0,254390000.0,402311000.0,411449000.0,51000.0,191000.0,254315000.0,157134000.0,140000.0,157274000.0,813760000.0,297100000.0,296754160.0,297683588.0
Fastenal Co,FAST,,815556,2013.0,Q3YTD,2013-01-01,2013-09-30,,1.18,1.18,0.55,1.18,206787000.0,349407000.0,349407000.0,349407000.0,1204350000.0,2512346000.0,-568000.0,753041000.0,1204350000.0,1307996000.0,62000.0,733000.0,752473000.0,555523000.0,671000.0,556194000.0,2512346000.0,298400000.0,296842771.0,297716375.0
Fastenal Co,FAST,,815556,2013.0,Q3TTM,2012-10-01,2013-09-30,,1.51,1.51,1.26,1.51,266222000.0,448123000.0,448123000.0,448123000.0,1570764000.0,3269581000.0,-705000.0,985955000.0,1570764000.0,1698817000.0,62000.0,840000.0,985250000.0,713567000.0,778000.0,714345000.0,3269581000.0,298400000.0,296842771.0,297716375.0
Fastenal Co,FAST,,815556,2013.0,Q3,2013-07-01,2013-09-30,2014-10-15 10:56:45+00:00,0.4,0.4,0.25,0.4,69293000.0,119350000.0,119350000.0,119350000.0,415029000.0,858424000.0,-112000.0,254957000.0,415029000.0,443395000.0,25000.0,118000.0,254845000.0,188550000.0,93000.0,188643000.0,858424000.0,298400000.0,296842771.0,297716375.0
Fastenal Co,FAST,,815556,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.78,0.78,0.3,0.78,137494000.0,230057000.0,230057000.0,230057000.0,789321000.0,1653922000.0,-456000.0,498084000.0,789321000.0,864601000.0,37000.0,615000.0,497628000.0,366973000.0,578000.0,367551000.0,1653922000.0,295100000.0,296778588.0,297722270.0
Fastenal Co,FAST,,815556,2013.0,Q2TTM,2012-07-01,2013-06-30,,1.48,1.48,1.2,1.48,263445000.0,438093000.0,438093000.0,438093000.0,1543937000.0,3213734000.0,-751000.0,969812000.0,1543937000.0,1669797000.0,37000.0,839000.0,969061000.0,700736000.0,802000.0,701538000.0,3213734000.0,295100000.0,296778588.0,297722270.0
Fastenal Co,FAST,,815556,2013.0,Q2,2013-04-01,2013-06-30,2014-07-16 10:52:54+00:00,0.41,0.41,0.2,0.41,71370000.0,121009000.0,121009000.0,121009000.0,404875000.0,847596000.0,-243000.0,250750000.0,404875000.0,442721000.0,3000.0,168000.0,250507000.0,192214000.0,165000.0,192379000.0,847596000.0,295100000.0,296778588.0,297722270.0
Fastenal Co,FAST,,815556,2013.0,Q1TTM,2012-04-01,2013-03-31,,1.45,1.45,1.17,1.45,258808000.0,429390000.0,429390000.0,429390000.0,1528801000.0,3171028000.0,-790000.0,955600000.0,1528801000.0,1642227000.0,34000.0,815000.0,954810000.0,687417000.0,781000.0,688198000.0,3171028000.0,294700000.0,296643014.0,297651960.0
Fastenal Co,FAST,,815556,2013.0,Q1,2013-01-01,2013-03-31,2014-04-16 11:12:01+00:00,0.37,0.37,0.1,0.37,66124000.0,109048000.0,109048000.0,109048000.0,384446000.0,806326000.0,-213000.0,247334000.0,384446000.0,421880000.0,34000.0,447000.0,247121000.0,174759000.0,413000.0,175172000.0,806326000.0,294700000.0,296643014.0,297651960.0
Fastenal Co,FAST,,815556,2014.0,FY,2014-01-01,2014-12-31,2017-02-06 11:14:53+00:00,1.67,1.67,1.0,1.66,293284000.0,494150000.0,494150000.0,494150000.0,1836105000.0,3733507000.0,-964000.0,1110776000.0,1836105000.0,1897402000.0,915000.0,759000.0,1109812000.0,787590000.0,-156000.0,787434000.0,3733507000.0,295900000.0,296490378.0,297313244.0
Fastenal Co,FAST,,815556,2014.0,Q4,2014-10-01,2014-12-31,,0.4,0.4,0.25,0.39,70428000.0,118391000.0,118391000.0,118391000.0,458690000.0,926254000.0,-242000.0,278785000.0,458690000.0,467564000.0,324000.0,122000.0,278543000.0,189021000.0,-202000.0,188819000.0,926254000.0,295900000.0,296490378.0,297313244.0
Fastenal Co,FAST,,815556,2014.0,Q3,2014-07-01,2014-09-30,2015-10-16 10:34:35+00:00,0.45,0.45,0.25,0.45,79674000.0,133314000.0,133314000.0,133314000.0,482121000.0,980814000.0,-310000.0,286132000.0,482121000.0,498693000.0,271000.0,388000.0,285822000.0,212871000.0,117000.0,212988000.0,980814000.0,296300000.0,296595100.0,297377594.0
Fastenal Co,FAST,,815556,2014.0,Q3YTD,2014-01-01,2014-09-30,,1.27,1.27,0.75,1.27,222856000.0,375759000.0,375759000.0,375759000.0,1377415000.0,2807253000.0,-722000.0,831991000.0,1377415000.0,1429838000.0,591000.0,637000.0,831269000.0,598569000.0,46000.0,598615000.0,2807253000.0,296300000.0,296595100.0,297377594.0
Fastenal Co,FAST,,815556,2014.0,Q3TTM,2013-10-01,2014-09-30,,1.6,1.6,1.0,1.6,280901000.0,474988000.0,474988000.0,474988000.0,1779726000.0,3621013000.0,-797000.0,1086381000.0,1779726000.0,1841287000.0,642000.0,828000.0,1085584000.0,755703000.0,186000.0,755889000.0,3621013000.0,296300000.0,296595100.0,297377594.0
Fastenal Co,FAST,,815556,2014.0,Q2,2014-04-01,2014-06-30,2015-07-17 10:17:20+00:00,0.44,0.44,0.25,0.44,76268000.0,130514000.0,130514000.0,130514000.0,467271000.0,949938000.0,-196000.0,276016000.0,467271000.0,482667000.0,194000.0,129000.0,275820000.0,206847000.0,-65000.0,206782000.0,949938000.0,296600000.0,296691232.0,297578419.0
Fastenal Co,FAST,,815556,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.82,0.82,0.5,0.82,143182000.0,242445000.0,242445000.0,242445000.0,895294000.0,1826439000.0,-412000.0,545859000.0,895294000.0,931145000.0,320000.0,249000.0,545447000.0,385698000.0,-71000.0,385627000.0,1826439000.0,296600000.0,296691232.0,297578419.0
Fastenal Co,FAST,,815556,2014.0,Q2TTM,2013-07-01,2014-06-30,,1.55,1.55,1.0,1.55,270520000.0,461024000.0,461024000.0,461024000.0,1712634000.0,3498623000.0,-599000.0,1055206000.0,1712634000.0,1785989000.0,396000.0,558000.0,1054607000.0,731382000.0,162000.0,731544000.0,3498623000.0,296600000.0,296691232.0,297578419.0
Fastenal Co,FAST,,815556,2014.0,Q1,2014-01-01,2014-03-31,2015-04-17 10:59:39+00:00,0.38,0.38,0.25,0.38,66914000.0,111931000.0,111931000.0,111931000.0,428023000.0,876501000.0,-216000.0,269843000.0,428023000.0,448478000.0,126000.0,120000.0,269627000.0,178851000.0,-6000.0,178845000.0,876501000.0,294600000.0,296641994.0,297495170.0
Fastenal Co,FAST,,815556,2014.0,Q1TTM,2013-04-01,2014-03-31,,1.52,1.52,0.95,1.52,265622000.0,451519000.0,451519000.0,451519000.0,1650238000.0,3396281000.0,-646000.0,1029940000.0,1650238000.0,1746043000.0,205000.0,597000.0,1029294000.0,716749000.0,392000.0,717141000.0,3396281000.0,294600000.0,296641994.0,297495170.0
Fastenal Co,FAST,,815556,2015.0,FY,2015-01-01,2015-12-31,2018-02-05 11:48:27+00:00,1.77,1.77,1.12,1.77,309700000.0,516400000.0,516400000.0,516400000.0,1920300000.0,3869200000.0,-1400000.0,1121500000.0,1920300000.0,1948900000.0,3100000.0,400000.0,1120100000.0,828800000.0,-2700000.0,826100000.0,3869200000.0,291800000.0,291453107.0,292045442.0
Fastenal Co,FAST,,815556,2015.0,Q4,2015-10-01,2015-12-31,,0.39,0.39,0.28,0.39,66342000.0,111943000.0,111943000.0,111943000.0,462268000.0,922806000.0,-740000.0,282091000.0,462268000.0,460538000.0,1003000.0,101000.0,281351000.0,179187000.0,-902000.0,178285000.0,922806000.0,291800000.0,291453107.0,292045442.0
Fastenal Co,FAST,,815556,2015.0,Q3,2015-07-01,2015-09-30,2016-10-14 10:14:37+00:00,0.47,0.47,0.28,0.47,82710000.0,136494000.0,136494000.0,136494000.0,493025000.0,995250000.0,-162000.0,282378000.0,493025000.0,502225000.0,942000.0,137000.0,282216000.0,220009000.0,-805000.0,219204000.0,995250000.0,290400000.0,289917768.0,290474539.0
Fastenal Co,FAST,,815556,2015.0,Q3YTD,2015-01-01,2015-09-30,,1.38,1.38,0.84,1.38,243358000.0,404457000.0,404457000.0,404457000.0,1458032000.0,2946394000.0,-660000.0,839409000.0,1458032000.0,1488362000.0,2097000.0,299000.0,838749000.0,649613000.0,-1798000.0,647815000.0,2946394000.0,290400000.0,289917768.0,290474539.0
Fastenal Co,FAST,,815556,2015.0,Q3TTM,2014-10-01,2015-09-30,,1.78,1.78,1.09,1.77,313786000.0,522848000.0,522848000.0,522848000.0,1916722000.0,3872648000.0,-902000.0,1118194000.0,1916722000.0,1955926000.0,2421000.0,421000.0,1117292000.0,838634000.0,-2000000.0,836634000.0,3872648000.0,290400000.0,289917768.0,290474539.0
Fastenal Co,FAST,,815556,2015.0,Q2,2015-04-01,2015-06-30,2016-07-15 10:55:39+00:00,0.48,0.48,0.28,0.48,84742000.0,140357000.0,140357000.0,140357000.0,495740000.0,997827000.0,-390000.0,276644000.0,495740000.0,502087000.0,797000.0,63000.0,276254000.0,225833000.0,-734000.0,225099000.0,997827000.0,292400000.0,291176985.0,291830137.0
Fastenal Co,FAST,,815556,2015.0,Q2YTD,2015-01-01,2015-06-30,,0.91,0.91,0.56,0.91,160648000.0,267963000.0,267963000.0,267963000.0,965007000.0,1951144000.0,-498000.0,557031000.0,965007000.0,986137000.0,1155000.0,162000.0,556533000.0,429604000.0,-993000.0,428611000.0,1951144000.0,292400000.0,291176985.0,291830137.0
Fastenal Co,FAST,,815556,2015.0,Q2TTM,2014-07-01,2015-06-30,,1.76,1.76,1.06,1.75,310750000.0,519668000.0,519668000.0,519668000.0,1905818000.0,3858212000.0,-1050000.0,1121948000.0,1905818000.0,1952394000.0,1750000.0,672000.0,1120898000.0,831496000.0,-1078000.0,830418000.0,3858212000.0,292400000.0,291176985.0,291830137.0
Fastenal Co,FAST,,815556,2015.0,Q1,2015-01-01,2015-03-31,2016-04-15 09:28:17+00:00,0.43,0.43,0.28,0.43,75906000.0,127606000.0,127606000.0,127606000.0,469267000.0,953317000.0,-108000.0,280387000.0,469267000.0,484050000.0,358000.0,99000.0,280279000.0,203771000.0,-259000.0,203512000.0,953317000.0,296800000.0,295237625.0,295936718.0
Fastenal Co,FAST,,815556,2015.0,Q1TTM,2014-04-01,2015-03-31,,1.72,1.72,1.03,1.71,302276000.0,509825000.0,509825000.0,509825000.0,1877349000.0,3810323000.0,-856000.0,1121320000.0,1877349000.0,1932974000.0,1147000.0,738000.0,1120464000.0,812510000.0,-409000.0,812101000.0,3810323000.0,296800000.0,295237625.0,295936718.0
Fastenal Co,FAST,,815556,2016.0,FY,2016-01-01,2016-12-31,2019-02-06 13:03:30+00:00,1.73,1.73,1.2,1.73,290300000.0,499400000.0,499400000.0,499400000.0,1997200000.0,3962000000.0,-500000.0,1169500000.0,1997200000.0,1964800000.0,6500000.0,400000.0,1169000000.0,795800000.0,-6100000.0,789700000.0,3962000000.0,288700000.0,288949525.0,289157523.0
Fastenal Co,FAST,,815556,2016.0,Q4,2016-10-01,2016-12-31,,0.4,0.4,0.3,0.4,66000000.0,114800000.0,114800000.0,114800000.0,476000000.0,947900000.0,-200000.0,289600000.0,476000000.0,471900000.0,1800000.0,100000.0,289400000.0,182500000.0,-1700000.0,180800000.0,947900000.0,288700000.0,288949525.0,289157523.0
Fastenal Co,FAST,,815556,2016.0,Q3,2016-07-01,2016-09-30,2017-10-16 11:00:46+00:00,0.44,0.44,0.3,0.44,74300000.0,126900000.0,126900000.0,126900000.0,513300000.0,1013100000.0,-200000.0,297100000.0,513300000.0,499800000.0,1800000.0,100000.0,296900000.0,202900000.0,-1700000.0,201200000.0,1013100000.0,288400000.0,288995492.0,289149606.0
