company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Nektar Therapeutics,NKTR,,906709,2011.0,Q3YTD,2011-01-01,2011-09-30,,-0.86,-0.86,-0.86,,300000.0,-96483000.0,-96483000.0,-96483000.0,16441000.0,55698000.0,-599000.0,93464000.0,35262000.0,16441000.0,39257000.0,7698000.0,1583000.0,128726000.0,-89469000.0,-6714000.0,-96183000.0,55698000.0,114413000.0,114600000.0,114600000.0
Nektar Therapeutics,NKTR,,906709,2011.0,Q3TTM,2010-10-01,2011-09-30,,-1.09,-1.09,-1.09,12576000.0,564000.0,-119063000.0,-119063000.0,-119063000.0,26678000.0,101012000.0,-208000.0,124919000.0,46847000.0,26678000.0,74334000.0,10186000.0,1903000.0,184342000.0,-110008000.0,-8491000.0,-118499000.0,101012000.0,114413000.0,114600000.0,114600000.0
Nektar Therapeutics,NKTR,,906709,2011.0,Q3,2011-07-01,2011-09-30,2012-11-09 15:57:13+00:00,-0.21,-0.21,-0.21,,92000.0,-24068000.0,-24068000.0,-24068000.0,5038000.0,27068000.0,-717000.0,31018000.0,12350000.0,5038000.0,22030000.0,2543000.0,622000.0,43368000.0,-21338000.0,-2638000.0,-23976000.0,27068000.0,114413000.0,114600000.0,114600000.0
Nektar Therapeutics,NKTR,,906709,2011.0,Q2YTD,2011-01-01,2011-06-30,,-0.65,-0.65,-0.65,,208000.0,-72415000.0,-72415000.0,-72415000.0,11403000.0,28630000.0,118000.0,62446000.0,22912000.0,11403000.0,17227000.0,5155000.0,961000.0,85358000.0,-68131000.0,-4076000.0,-72207000.0,28630000.0,114153000.0,113700000.0,113700000.0
Nektar Therapeutics,NKTR,,906709,2011.0,Q2TTM,2010-07-01,2011-06-30,,-0.97,-0.97,-0.97,12576000.0,750000.0,-103706000.0,-103706000.0,-103706000.0,27885000.0,111869000.0,758000.0,121625000.0,44678000.0,27885000.0,83984000.0,10469000.0,1650000.0,178879000.0,-94895000.0,-8061000.0,-102956000.0,111869000.0,114153000.0,113700000.0,113700000.0
Nektar Therapeutics,NKTR,,906709,2011.0,Q2,2011-04-01,2011-06-30,2012-08-09 16:31:22+00:00,-0.32,-0.32,-0.32,,60000.0,-36381000.0,-36381000.0,-36381000.0,8140000.0,17331000.0,-16000.0,32270000.0,11185000.0,8140000.0,9191000.0,2570000.0,529000.0,43455000.0,-34264000.0,-2057000.0,-36321000.0,17331000.0,114153000.0,113700000.0,113700000.0
Nektar Therapeutics,NKTR,,906709,2011.0,Q1TTM,2010-04-01,2011-03-31,,-0.66,-0.66,-0.66,12576000.0,721000.0,-67842000.0,-67842000.0,-67842000.0,24634000.0,137101000.0,937000.0,114955000.0,43700000.0,24634000.0,112467000.0,10808000.0,1514000.0,171231000.0,-58764000.0,-8357000.0,-67121000.0,137101000.0,108677000.0,109200000.0,109200000.0
Nektar Therapeutics,NKTR,,906709,2011.0,Q1,2011-01-01,2011-03-31,2012-05-03 21:31:33+00:00,-0.33,-0.33,-0.33,,148000.0,-36034000.0,-36034000.0,-36034000.0,3263000.0,11299000.0,134000.0,30176000.0,11727000.0,3263000.0,8036000.0,2585000.0,432000.0,41903000.0,-33867000.0,-2019000.0,-35886000.0,11299000.0,108677000.0,109200000.0,109200000.0
Nektar Therapeutics,NKTR,,906709,2012.0,Q4,2012-10-01,2012-12-31,,-0.46,-0.46,-0.46,,-33000.0,-52926000.0,-52926000.0,-52926000.0,7290000.0,21146000.0,2385000.0,46373000.0,10864000.0,7290000.0,13856000.0,10098000.0,-1865000.0,57237000.0,-43381000.0,-9578000.0,-52959000.0,21146000.0,114820000.0,114600000.0,114600000.0
Nektar Therapeutics,NKTR,,906709,2012.0,FY,2012-01-01,2012-12-31,2015-02-25 21:03:05+00:00,-1.5,-1.5,-1.5,1675000.0,406000.0,-171855000.0,-171855000.0,-171855000.0,30428000.0,81191000.0,3298000.0,148675000.0,41614000.0,30428000.0,50763000.0,33546000.0,,191964000.0,-141201000.0,-30248000.0,-171449000.0,81191000.0,114820000.0,114600000.0,114600000.0
Nektar Therapeutics,NKTR,,906709,2012.0,Q3YTD,2012-01-01,2012-09-30,,-1.04,-1.04,-1.04,1675000.0,439000.0,-118929000.0,-118929000.0,-118929000.0,23138000.0,60045000.0,913000.0,102302000.0,30750000.0,23138000.0,36907000.0,23448000.0,1865000.0,134727000.0,-97820000.0,-20670000.0,-118490000.0,60045000.0,114915000.0,114600000.0,114600000.0
Nektar Therapeutics,NKTR,,906709,2012.0,Q3TTM,2011-10-01,2012-09-30,,-1.37,-1.37,-1.37,1675000.0,1157000.0,-156424000.0,-156424000.0,-156424000.0,28588000.0,75827000.0,468000.0,135604000.0,42248000.0,28588000.0,47239000.0,25973000.0,2526000.0,179527000.0,-132288000.0,-22979000.0,-155267000.0,75827000.0,114915000.0,114600000.0,114600000.0
Nektar Therapeutics,NKTR,,906709,2012.0,Q3,2012-07-01,2012-09-30,2013-11-07 17:07:11+00:00,-0.38,-0.38,-0.38,,222000.0,-43547000.0,-43547000.0,-43547000.0,7228000.0,18412000.0,156000.0,34016000.0,10068000.0,7228000.0,11184000.0,11184000.0,603000.0,44084000.0,-32900000.0,-10425000.0,-43325000.0,18412000.0,114915000.0,114600000.0,114600000.0
Nektar Therapeutics,NKTR,,906709,2012.0,Q2YTD,2012-01-01,2012-06-30,,-0.66,-0.66,-0.66,1675000.0,217000.0,-75382000.0,-75382000.0,-75382000.0,15910000.0,41633000.0,757000.0,68286000.0,20682000.0,15910000.0,25723000.0,12264000.0,1262000.0,90643000.0,-64920000.0,-10245000.0,-75165000.0,41633000.0,114649000.0,114300000.0,114300000.0
Nektar Therapeutics,NKTR,,906709,2012.0,Q2TTM,2011-07-01,2012-06-30,,-1.2,-1.2,-1.2,1675000.0,1027000.0,-136945000.0,-136945000.0,-136945000.0,26398000.0,84483000.0,-405000.0,132606000.0,44530000.0,26398000.0,58085000.0,17332000.0,2545000.0,178811000.0,-120726000.0,-15192000.0,-135918000.0,84483000.0,114649000.0,114300000.0,114300000.0
Nektar Therapeutics,NKTR,,906709,2012.0,Q2,2012-04-01,2012-06-30,2013-08-09 15:35:12+00:00,-0.3,-0.3,-0.3,,93000.0,-34285000.0,-34285000.0,-34285000.0,7203000.0,23684000.0,97000.0,33201000.0,10268000.0,7203000.0,16481000.0,7931000.0,630000.0,43469000.0,-26988000.0,-7204000.0,-34192000.0,23684000.0,114649000.0,114300000.0,114300000.0
Nektar Therapeutics,NKTR,,906709,2012.0,Q1TTM,2011-04-01,2012-03-31,,-1.22,-1.22,-1.22,1675000.0,994000.0,-139041000.0,-139041000.0,-139041000.0,27335000.0,78130000.0,-518000.0,131675000.0,45447000.0,27335000.0,50795000.0,11971000.0,2444000.0,178797000.0,-128002000.0,-10045000.0,-138047000.0,78130000.0,114531000.0,114200000.0,114200000.0
Nektar Therapeutics,NKTR,,906709,2012.0,Q1,2012-01-01,2012-03-31,2013-05-09 16:46:19+00:00,-0.36,-0.36,-0.36,1675000.0,124000.0,-41097000.0,-41097000.0,-41097000.0,8707000.0,17949000.0,660000.0,35085000.0,10414000.0,8707000.0,9242000.0,4333000.0,632000.0,47174000.0,-37932000.0,-3041000.0,-40973000.0,17949000.0,114531000.0,114200000.0,114200000.0
Nektar Therapeutics,NKTR,,906709,2013.0,FY,2013-01-01,2013-12-31,2016-02-29 17:55:57+00:00,-1.4,-1.4,-1.4,,2245000.0,-162013000.0,-162013000.0,-162013000.0,38509000.0,148921000.0,1124000.0,190010000.0,40532000.0,38509000.0,110412000.0,40762000.0,,230542000.0,-120130000.0,-39638000.0,-159768000.0,148921000.0,115732000.0,115700000.0,115700000.0
Nektar Therapeutics,NKTR,,906709,2013.0,Q4,2013-10-01,2013-12-31,,-0.41,-0.41,-0.41,,1635000.0,-47659000.0,-47659000.0,-47659000.0,8960000.0,31146000.0,741000.0,48248000.0,9834000.0,8960000.0,22186000.0,10230000.0,-639000.0,58082000.0,-35896000.0,-10128000.0,-46024000.0,31146000.0,115732000.0,115700000.0,115700000.0
Nektar Therapeutics,NKTR,,906709,2013.0,Q3YTD,2013-01-01,2013-09-30,,-0.99,-0.99,-0.99,,610000.0,-114354000.0,-114354000.0,-114354000.0,29549000.0,117775000.0,383000.0,141762000.0,30698000.0,29549000.0,88226000.0,30532000.0,639000.0,172460000.0,-84234000.0,-29510000.0,-113744000.0,117775000.0,118200000.0,115812000.0,115812000.0
Nektar Therapeutics,NKTR,,906709,2013.0,Q3TTM,2012-10-01,2013-09-30,,-1.45,-1.45,-1.45,,577000.0,-167280000.0,-167280000.0,-167280000.0,36839000.0,138921000.0,2768000.0,188135000.0,41562000.0,36839000.0,102082000.0,40630000.0,-1226000.0,229697000.0,-127615000.0,-39088000.0,-166703000.0,138921000.0,118200000.0,115812000.0,115812000.0
Nektar Therapeutics,NKTR,,906709,2013.0,Q3,2013-07-01,2013-09-30,2014-11-07 06:07:13+00:00,-0.14,-0.14,-0.14,,193000.0,-16543000.0,-16543000.0,-16543000.0,12877000.0,60909000.0,262000.0,43914000.0,10643000.0,12877000.0,48032000.0,10203000.0,116000.0,54557000.0,-6525000.0,-9825000.0,-16350000.0,60909000.0,118200000.0,115812000.0,115812000.0
Nektar Therapeutics,NKTR,,906709,2013.0,Q2YTD,2013-01-01,2013-06-30,,-0.85,-0.85,-0.85,,417000.0,-97811000.0,-97811000.0,-97811000.0,16672000.0,56866000.0,121000.0,97848000.0,20055000.0,16672000.0,40194000.0,20329000.0,523000.0,117903000.0,-77709000.0,-19685000.0,-97394000.0,56866000.0,115544000.0,115500000.0,115500000.0
Nektar Therapeutics,NKTR,,906709,2013.0,Q2TTM,2012-07-01,2013-06-30,,-1.69,-1.69,-1.69,,606000.0,-194284000.0,-194284000.0,-194284000.0,31190000.0,96424000.0,2662000.0,178237000.0,40987000.0,31190000.0,65234000.0,41611000.0,-739000.0,219224000.0,-153990000.0,-39688000.0,-193678000.0,96424000.0,115544000.0,115500000.0,115500000.0
Nektar Therapeutics,NKTR,,906709,2013.0,Q2,2013-04-01,2013-06-30,2014-07-31 21:11:16+00:00,-0.37,-0.37,-0.37,,205000.0,-42748000.0,-42748000.0,-42748000.0,5011000.0,33862000.0,-6000.0,52230000.0,9226000.0,5011000.0,28851000.0,10141000.0,209000.0,61456000.0,-32605000.0,-9938000.0,-42543000.0,33862000.0,115544000.0,115500000.0,115500000.0
Nektar Therapeutics,NKTR,,906709,2013.0,Q1TTM,2012-04-01,2013-03-31,,-1.62,-1.62,-1.62,,494000.0,-185821000.0,-185821000.0,-185821000.0,33382000.0,86246000.0,2765000.0,159208000.0,42029000.0,33382000.0,52864000.0,39401000.0,-318000.0,201237000.0,-148373000.0,-36954000.0,-185327000.0,86246000.0,115309000.0,114700000.0,114700000.0
Nektar Therapeutics,NKTR,,906709,2013.0,Q1,2013-01-01,2013-03-31,2014-05-07 20:09:26+00:00,-0.48,-0.48,-0.48,,212000.0,-55063000.0,-55063000.0,-55063000.0,11661000.0,23004000.0,127000.0,45618000.0,10829000.0,11661000.0,11343000.0,10188000.0,314000.0,56447000.0,-45104000.0,-9747000.0,-54851000.0,23004000.0,115309000.0,114700000.0,114700000.0
Nektar Therapeutics,NKTR,,906709,2014.0,FY,2014-01-01,2014-12-31,2017-03-01 15:03:00+00:00,-0.42,-0.42,-0.42,,-512000.0,-53916000.0,-53916000.0,-53916000.0,28533000.0,200707000.0,814000.0,147734000.0,40925000.0,28533000.0,172174000.0,38757000.0,,188659000.0,-16485000.0,-37943000.0,-54428000.0,200707000.0,126873000.0,128400000.0,128400000.0
Nektar Therapeutics,NKTR,,906709,2014.0,Q4,2014-10-01,2014-12-31,,-0.34,-0.34,-0.32,,-1146000.0,-45683000.0,-45683000.0,-45683000.0,6298000.0,19552000.0,280000.0,38494000.0,12248000.0,6298000.0,13254000.0,9621000.0,,50742000.0,-37488000.0,-9341000.0,-46829000.0,19552000.0,126873000.0,128400000.0,128400000.0
Nektar Therapeutics,NKTR,,906709,2014.0,Q3,2014-07-01,2014-09-30,2015-11-05 21:06:27+00:00,0.55,0.55,0.53,,248000.0,70605000.0,70605000.0,70605000.0,9220000.0,132871000.0,126000.0,34200000.0,9130000.0,9220000.0,123651000.0,9594000.0,,43330000.0,80321000.0,-9468000.0,70853000.0,132871000.0,128400000.0,127504000.0,132177000.0
Nektar Therapeutics,NKTR,,906709,2014.0,Q3YTD,2014-01-01,2014-09-30,,-0.08,-0.08,-0.1,,634000.0,-8233000.0,-8233000.0,-8233000.0,22235000.0,181155000.0,534000.0,109240000.0,28677000.0,22235000.0,158920000.0,29136000.0,,137917000.0,21003000.0,-28602000.0,-7599000.0,181155000.0,128400000.0,127504000.0,132177000.0
Nektar Therapeutics,NKTR,,906709,2014.0,Q3TTM,2013-10-01,2014-09-30,,-0.49,-0.49,-0.51,,2269000.0,-55892000.0,-55892000.0,-55892000.0,31195000.0,212301000.0,1275000.0,157488000.0,38511000.0,31195000.0,181106000.0,39366000.0,-639000.0,195999000.0,-14893000.0,-38730000.0,-53623000.0,212301000.0,128400000.0,127504000.0,132177000.0
Nektar Therapeutics,NKTR,,906709,2014.0,Q2YTD,2014-01-01,2014-06-30,,-0.63,-0.63,-0.63,,386000.0,-78838000.0,-78838000.0,-78838000.0,13015000.0,48284000.0,408000.0,75040000.0,19547000.0,13015000.0,35269000.0,19542000.0,,94587000.0,-59318000.0,-19134000.0,-78452000.0,48284000.0,127040000.0,125500000.0,125500000.0
Nektar Therapeutics,NKTR,,906709,2014.0,Q2TTM,2013-07-01,2014-06-30,,-1.18,-1.18,-1.18,,2214000.0,-143040000.0,-143040000.0,-143040000.0,34852000.0,140339000.0,1411000.0,167202000.0,40024000.0,34852000.0,105487000.0,39975000.0,-523000.0,207226000.0,-101739000.0,-39087000.0,-140826000.0,140339000.0,127040000.0,125500000.0,125500000.0
Nektar Therapeutics,NKTR,,906709,2014.0,Q2,2014-04-01,2014-06-30,2015-08-05 21:34:54+00:00,-0.26,-0.26,-0.26,,195000.0,-32637000.0,-32637000.0,-32637000.0,5108000.0,28513000.0,96000.0,36702000.0,9619000.0,5108000.0,23405000.0,9622000.0,,46321000.0,-22916000.0,-9526000.0,-32442000.0,28513000.0,127040000.0,125500000.0,125500000.0
Nektar Therapeutics,NKTR,,906709,2014.0,Q1TTM,2013-04-01,2014-03-31,,-1.29,-1.29,-1.29,,2224000.0,-153151000.0,-153151000.0,-153151000.0,34755000.0,145688000.0,1309000.0,182730000.0,39631000.0,34755000.0,110933000.0,40494000.0,-314000.0,222361000.0,-111428000.0,-39499000.0,-150927000.0,145688000.0,124900000.0,123543000.0,123543000.0
Nektar Therapeutics,NKTR,,906709,2014.0,Q1,2014-01-01,2014-03-31,2015-04-30 21:38:28+00:00,-0.37,-0.37,-0.37,,191000.0,-46201000.0,-46201000.0,-46201000.0,7907000.0,19771000.0,312000.0,38338000.0,9928000.0,7907000.0,11864000.0,9920000.0,,48266000.0,-36402000.0,-9608000.0,-46010000.0,19771000.0,124900000.0,123543000.0,123543000.0
Nektar Therapeutics,NKTR,,906709,2015.0,FY,2015-01-01,2015-12-31,2018-03-01 16:10:53+00:00,-0.61,-0.61,-0.61,0.0,506000.0,-81177000.0,-81177000.0,-81177000.0,34102000.0,230784000.0,1680000.0,182787000.0,43266000.0,34102000.0,196682000.0,52980000.0,,226053000.0,-29371000.0,-51300000.0,-80671000.0,230784000.0,132458000.0,133100000.0,133100000.0
Nektar Therapeutics,NKTR,,906709,2015.0,Q4,2015-10-01,2015-12-31,,-0.41,-0.41,-0.4,,37000.0,-54137000.0,-54137000.0,-54137000.0,8364000.0,39370000.0,325000.0,47135000.0,13235000.0,8364000.0,31006000.0,25061000.0,,60370000.0,-29364000.0,-24736000.0,-54100000.0,39370000.0,132458000.0,133100000.0,133100000.0
Nektar Therapeutics,NKTR,,906709,2015.0,Q3,2015-07-01,2015-09-30,2016-11-03 21:20:13+00:00,-0.06,-0.06,-0.06,,92000.0,-8203000.0,-8203000.0,-8203000.0,6760000.0,59952000.0,898000.0,43229000.0,9544000.0,6760000.0,53192000.0,9428000.0,,52773000.0,419000.0,-8530000.0,-8111000.0,59952000.0,132631000.0,136700000.0,136700000.0
Nektar Therapeutics,NKTR,,906709,2015.0,Q3YTD,2015-01-01,2015-09-30,,-0.2,-0.2,-0.21,,469000.0,-27040000.0,-27040000.0,-27040000.0,25738000.0,191414000.0,1355000.0,135652000.0,30031000.0,25738000.0,165676000.0,27919000.0,,165683000.0,-7000.0,-26564000.0,-26571000.0,191414000.0,132631000.0,136700000.0,136700000.0
Nektar Therapeutics,NKTR,,906709,2015.0,Q3TTM,2014-10-01,2015-09-30,,-0.54,-0.54,-0.53,,-677000.0,-72723000.0,-72723000.0,-72723000.0,32036000.0,210966000.0,1635000.0,174146000.0,42279000.0,32036000.0,178930000.0,37540000.0,,216425000.0,-37495000.0,-35905000.0,-73400000.0,210966000.0,132631000.0,136700000.0,136700000.0
Nektar Therapeutics,NKTR,,906709,2015.0,Q2,2015-04-01,2015-06-30,2016-08-04 15:33:13+00:00,-0.4,-0.4,-0.4,,164000.0,-52657000.0,-52657000.0,-52657000.0,10534000.0,22661000.0,246000.0,45412000.0,10184000.0,10534000.0,12127000.0,9270000.0,,55596000.0,-43469000.0,-9024000.0,-52493000.0,22661000.0,131643000.0,131600000.0,131600000.0
Nektar Therapeutics,NKTR,,906709,2015.0,Q2YTD,2015-01-01,2015-06-30,,-0.14,-0.14,-0.15,,377000.0,-18837000.0,-18837000.0,-18837000.0,18978000.0,131462000.0,457000.0,92423000.0,20487000.0,18978000.0,112484000.0,18491000.0,,112910000.0,-426000.0,-18034000.0,-18460000.0,131462000.0,131643000.0,131600000.0,131600000.0
Nektar Therapeutics,NKTR,,906709,2015.0,Q2TTM,2014-07-01,2015-06-30,,0.07,0.07,0.06,,-521000.0,6085000.0,6085000.0,6085000.0,34496000.0,283885000.0,863000.0,165117000.0,41865000.0,34496000.0,249389000.0,37706000.0,,206982000.0,42407000.0,-36843000.0,5564000.0,283885000.0,131643000.0,131600000.0,131600000.0
Nektar Therapeutics,NKTR,,906709,2015.0,Q1,2015-01-01,2015-03-31,2016-05-04 16:22:48+00:00,0.26,0.26,0.25,,213000.0,33820000.0,33820000.0,33820000.0,8444000.0,108801000.0,211000.0,47011000.0,10303000.0,8444000.0,100357000.0,9221000.0,,57314000.0,43043000.0,-9010000.0,34033000.0,108801000.0,130100000.0,131359000.0,135667000.0
Nektar Therapeutics,NKTR,,906709,2015.0,Q1TTM,2014-04-01,2015-03-31,,0.21,0.21,0.2,,-490000.0,26105000.0,26105000.0,26105000.0,29070000.0,289737000.0,713000.0,156407000.0,41300000.0,29070000.0,260667000.0,38058000.0,,197707000.0,62960000.0,-37345000.0,25615000.0,289737000.0,130100000.0,131359000.0,135667000.0
Nektar Therapeutics,NKTR,,906709,2016.0,FY,2016-01-01,2016-12-31,2019-03-01 06:05:46+00:00,-1.1,-1.1,-1.1,0.0,876000.0,-153524000.0,-153524000.0,-153524000.0,30215000.0,165436000.0,2387000.0,203801000.0,44275000.0,30215000.0,135221000.0,42180000.0,,248076000.0,-112855000.0,-39793000.0,-152648000.0,165436000.0,139600000.0,139596000.0,139596000.0
Nektar Therapeutics,NKTR,,906709,2016.0,Q4,2016-10-01,2016-12-31,,-0.28,-0.28,-0.28,,443000.0,-42199000.0,-42199000.0,-42199000.0,6604000.0,37450000.0,722000.0,50232000.0,12759000.0,6604000.0,30846000.0,10333000.0,,62991000.0,-32145000.0,-9611000.0,-41756000.0,37450000.0,139600000.0,139596000.0,139596000.0
Nektar Therapeutics,NKTR,,906709,2016.0,Q3,2016-07-01,2016-09-30,2017-11-07 21:44:28+00:00,-0.32,-0.32,-0.32,,139000.0,-43224000.0,-43224000.0,-43224000.0,7033000.0,36336000.0,332000.0,51951000.0,10253000.0,7033000.0,29303000.0,10516000.0,,62204000.0,-32901000.0,-10184000.0,-43085000.0,36336000.0,135100000.0,137094000.0,137094000.0
Nektar Therapeutics,NKTR,,906709,2016.0,Q3YTD,2016-01-01,2016-09-30,,-0.82,-0.82,-0.82,,433000.0,-111325000.0,-111325000.0,-111325000.0,23611000.0,127986000.0,1665000.0,153569000.0,31516000.0,23611000.0,104375000.0,31847000.0,,185085000.0,-80710000.0,-30182000.0,-110892000.0,127986000.0,135100000.0,137094000.0,137094000.0
Nektar Therapeutics,NKTR,,906709,2016.0,Q3TTM,2015-10-01,2016-09-30,,-1.23,-1.23,-1.22,,470000.0,-165462000.0,-165462000.0,-165462000.0,31975000.0,167356000.0,1990000.0,200704000.0,44751000.0,31975000.0,135381000.0,56908000.0,,245455000.0,-110074000.0,-54918000.0,-164992000.0,167356000.0,135100000.0,137094000.0,137094000.0
Nektar Therapeutics,NKTR,,906709,2016.0,Q2,2016-04-01,2016-06-30,2017-08-08 21:36:35+00:00,-0.36,-0.36,-0.36,,127000.0,-48603000.0,-48603000.0,-48603000.0,7708000.0,32768000.0,458000.0,52350000.0,11035000.0,7708000.0,25060000.0,10609000.0,,63385000.0,-38325000.0,-10151000.0,-48476000.0,32768000.0,136350000.0,135000000.0,135000000.0
Nektar Therapeutics,NKTR,,906709,2016.0,Q2YTD,2016-01-01,2016-06-30,,-0.5,-0.5,-0.5,,294000.0,-68101000.0,-68101000.0,-68101000.0,16578000.0,91650000.0,1333000.0,101618000.0,21263000.0,16578000.0,75072000.0,21331000.0,,122881000.0,-47809000.0,-19998000.0,-67807000.0,91650000.0,136350000.0,135000000.0,135000000.0
Nektar Therapeutics,NKTR,,906709,2016.0,Q2TTM,2015-07-01,2016-06-30,,-0.97,-0.97,-0.96,,423000.0,-130441000.0,-130441000.0,-130441000.0,31702000.0,190972000.0,2556000.0,191982000.0,44042000.0,31702000.0,159270000.0,55820000.0,,236024000.0,-76754000.0,-53264000.0,-130018000.0,190972000.0,136350000.0,135000000.0,135000000.0
Nektar Therapeutics,NKTR,,906709,2016.0,Q1,2016-01-01,2016-03-31,2017-05-09 20:19:50+00:00,-0.14,-0.14,-0.14,,167000.0,-19498000.0,-19498000.0,-19498000.0,8870000.0,58882000.0,875000.0,49268000.0,10228000.0,8870000.0,50012000.0,10722000.0,,59496000.0,-9484000.0,-9847000.0,-19331000.0,58882000.0,135793000.0,139300000.0,139300000.0
Nektar Therapeutics,NKTR,,906709,2016.0,Q1TTM,2015-04-01,2016-03-31,,-1.01,-1.01,-1.0,,460000.0,-134495000.0,-134495000.0,-134495000.0,34528000.0,180865000.0,2344000.0,185044000.0,43191000.0,34528000.0,146337000.0,54481000.0,,228235000.0,-81898000.0,-52137000.0,-134035000.0,180865000.0,135793000.0,139300000.0,139300000.0
