company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otherincome,otheroperatingexpenses,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2010.0,Q4,2010-10-03,2010-12-31,,0.88,0.88,-0.46,0.88,65000000.0,304000000.0,169000000.0,135000000.0,292000000.0,12000000.0,1003000000.0,2033000000.0,,2000000.0,,248000000.0,523000000.0,1003000000.0,1030000000.0,,-27000000.0,771000000.0,259000000.0,-25000000.0,234000000.0,2033000000.0,333200000.0,333300000.0,338100000.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2010.0,FY,2010-01-01,2010-12-31,2013-02-12 10:45:50+00:00,1.9,1.9,0.0,1.87,403000000.0,650000000.0,261000000.0,389000000.0,633000000.0,17000000.0,3805000000.0,7617000000.0,,-7000000.0,,1037000000.0,2024000000.0,3805000000.0,3812000000.0,,-80000000.0,3061000000.0,751000000.0,-87000000.0,664000000.0,7617000000.0,333200000.0,333300000.0,338100000.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2010.0,Q3YTD,2010-01-01,2010-10-02,,1.02,1.02,-1.93,1.02,338000000.0,346000000.0,92000000.0,254000000.0,341000000.0,5000000.0,2802000000.0,5584000000.0,,-9000000.0,,789000000.0,1501000000.0,2802000000.0,2782000000.0,,-53000000.0,2290000000.0,492000000.0,-62000000.0,430000000.0,5584000000.0,333300000.0,334100000.0,334100000.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2010.0,Q3TTM,2009-10-04,2010-10-02,,1.45,1.45,-0.1,1.45,699000000.0,489000000.0,870000000.0,-381000000.0,483000000.0,6000000.0,-500000000.0,-2673000000.0,,55000000.0,-3787000000.0,-461000000.0,566000000.0,-500000000.0,-2173000000.0,-114000000.0,-109000000.0,-3682000000.0,1509000000.0,60000000.0,1569000000.0,-2673000000.0,333300000.0,334100000.0,334100000.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2010.0,Q3,2010-07-04,2010-10-02,2011-10-27 17:27:50+00:00,0.33,0.33,,0.33,203000000.0,112000000.0,-11000000.0,123000000.0,110000000.0,2000000.0,944000000.0,1908000000.0,,6000000.0,,262000000.0,491000000.0,944000000.0,964000000.0,,-25000000.0,753000000.0,211000000.0,-19000000.0,192000000.0,1908000000.0,333300000.0,334100000.0,334100000.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2010.0,Q2YTD,2010-01-01,2010-07-03,,0.69,0.69,-1.6,0.69,135000000.0,234000000.0,103000000.0,131000000.0,231000000.0,3000000.0,1858000000.0,3676000000.0,,-15000000.0,,527000000.0,1010000000.0,1858000000.0,1818000000.0,,-28000000.0,1537000000.0,281000000.0,-43000000.0,238000000.0,3676000000.0,330600000.0,332700000.0,337900000.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2010.0,Q2TTM,2009-07-05,2010-07-03,,1.16,1.16,-1.39,1.16,471000000.0,399000000.0,801000000.0,-402000000.0,385000000.0,14000000.0,1453000000.0,-245000000.0,,-17000000.0,-3787000000.0,-102000000.0,904000000.0,1453000000.0,-1698000000.0,-65000000.0,-63000000.0,-2985000000.0,1287000000.0,-15000000.0,1272000000.0,-245000000.0,330600000.0,332700000.0,337900000.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2010.0,Q2,2010-04-04,2010-07-03,2011-07-28 16:11:26+00:00,0.49,0.49,,0.48,122000000.0,166000000.0,7000000.0,159000000.0,162000000.0,4000000.0,971000000.0,1936000000.0,,-30000000.0,,269000000.0,535000000.0,971000000.0,965000000.0,,-2000000.0,804000000.0,161000000.0,-32000000.0,129000000.0,1936000000.0,330600000.0,332700000.0,337900000.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2010.0,Q1TTM,2009-04-05,2010-04-03,,0.75,0.75,-1.0,0.75,347000000.0,268000000.0,829000000.0,-561000000.0,249000000.0,19000000.0,482000000.0,3316000000.0,,36000000.0,,404000000.0,1294000000.0,482000000.0,2834000000.0,-35000000.0,-31000000.0,1698000000.0,1136000000.0,40000000.0,1176000000.0,3316000000.0,328600000.0,330800000.0,334500000.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2010.0,Q1,2010-01-01,2010-04-03,2011-05-02 12:51:20+00:00,0.21,0.21,,0.21,13000000.0,68000000.0,96000000.0,-28000000.0,69000000.0,-1000000.0,887000000.0,1740000000.0,,15000000.0,,258000000.0,475000000.0,887000000.0,853000000.0,,-26000000.0,733000000.0,120000000.0,-11000000.0,109000000.0,1740000000.0,328600000.0,330800000.0,334500000.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2011.0,Q4,2011-10-02,2011-12-31,,0.55,0.55,0.33,0.55,90000000.0,184000000.0,177000000.0,7000000.0,184000000.0,,1140000000.0,2300000000.0,,4000000.0,,266000000.0,618000000.0,1140000000.0,1160000000.0,,-13000000.0,884000000.0,276000000.0,-9000000.0,267000000.0,2300000000.0,333700000.0,333800000.0,339700000.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2011.0,FY,2011-01-01,2011-12-31,2014-02-13 15:22:11+00:00,3.47,3.47,0.22,3.41,-3000000.0,1152000000.0,741000000.0,411000000.0,1158000000.0,-6000000.0,4057000000.0,8203000000.0,,-69000000.0,,1035000000.0,2253000000.0,4057000000.0,4146000000.0,,-51000000.0,3288000000.0,858000000.0,-120000000.0,738000000.0,8203000000.0,333700000.0,333800000.0,339700000.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2011.0,Q3YTD,2011-01-01,2011-10-01,,2.9,2.9,-0.3,2.9,-93000000.0,968000000.0,564000000.0,404000000.0,974000000.0,-6000000.0,2917000000.0,5903000000.0,,-73000000.0,,769000000.0,1635000000.0,2917000000.0,2986000000.0,,-38000000.0,2404000000.0,582000000.0,-111000000.0,471000000.0,5903000000.0,336800000.0,335400000.0,339500000.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2011.0,Q3TTM,2010-10-03,2011-10-01,,3.77,3.77,-0.76,3.77,-28000000.0,1272000000.0,733000000.0,539000000.0,1266000000.0,6000000.0,3920000000.0,7936000000.0,,-71000000.0,,1017000000.0,2158000000.0,3920000000.0,4016000000.0,,-65000000.0,3175000000.0,841000000.0,-136000000.0,705000000.0,7936000000.0,336800000.0,335400000.0,339500000.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2011.0,Q3,2011-07-03,2011-10-01,2012-10-24 10:13:18+00:00,0.38,0.38,0.0,0.38,83000000.0,130000000.0,155000000.0,-25000000.0,128000000.0,2000000.0,1030000000.0,2085000000.0,,0.0,,270000000.0,531000000.0,1030000000.0,1055000000.0,,-16000000.0,801000000.0,254000000.0,-16000000.0,238000000.0,2085000000.0,336800000.0,335400000.0,339500000.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2011.0,Q2YTD,2011-01-01,2011-07-02,,2.48,2.48,-0.24,2.48,-176000000.0,838000000.0,409000000.0,429000000.0,846000000.0,-8000000.0,1887000000.0,3818000000.0,,-73000000.0,,499000000.0,1104000000.0,1887000000.0,1931000000.0,,-22000000.0,1603000000.0,328000000.0,-95000000.0,233000000.0,3818000000.0,342200000.0,341200000.0,348500000.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2011.0,Q2TTM,2010-07-04,2011-07-02,,3.66,3.66,-1.02,3.66,92000000.0,1254000000.0,567000000.0,687000000.0,1248000000.0,6000000.0,3834000000.0,7759000000.0,,-65000000.0,,1009000000.0,2118000000.0,3834000000.0,3925000000.0,,-74000000.0,3127000000.0,798000000.0,-139000000.0,659000000.0,7759000000.0,342200000.0,341200000.0,348500000.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2011.0,Q2,2011-04-03,2011-07-02,2012-07-25 10:46:42+00:00,1.02,1.02,0.0,1.0,13000000.0,347000000.0,48000000.0,299000000.0,349000000.0,-2000000.0,977000000.0,1984000000.0,,-78000000.0,,260000000.0,588000000.0,977000000.0,1007000000.0,,-20000000.0,848000000.0,159000000.0,-98000000.0,61000000.0,1984000000.0,342200000.0,341200000.0,348500000.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2011.0,Q1TTM,2010-04-04,2011-04-02,,3.14,3.14,-1.8,3.14,201000000.0,1073000000.0,526000000.0,547000000.0,1061000000.0,12000000.0,3828000000.0,7711000000.0,,-17000000.0,,1018000000.0,2065000000.0,3828000000.0,3883000000.0,,-56000000.0,3083000000.0,800000000.0,-73000000.0,727000000.0,7711000000.0,338100000.0,337400000.0,344200000.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2011.0,Q1,2011-01-01,2011-04-02,2012-05-14 16:19:02+00:00,1.47,1.47,0.0,1.44,-189000000.0,491000000.0,361000000.0,130000000.0,497000000.0,-6000000.0,910000000.0,1834000000.0,,5000000.0,,239000000.0,516000000.0,910000000.0,924000000.0,,-2000000.0,755000000.0,169000000.0,3000000.0,172000000.0,1834000000.0,338100000.0,337400000.0,344200000.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2012.0,Q4,2012-09-30,2012-12-31,,1.15,1.15,-0.78,1.15,-55000000.0,336000000.0,128000000.0,-3000000.0,336000000.0,,-62000000.0,12000000.0,211000000.0,20000000.0,,5000000.0,-17000000.0,-62000000.0,74000000.0,,-33000000.0,-12000000.0,86000000.0,-13000000.0,73000000.0,12000000.0,291700000.0,292100000.0,297400000.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2012.0,FY,2012-01-01,2012-12-31,2015-02-13 14:12:13+00:00,3.02,3.02,0.96,2.96,211000000.0,881000000.0,670000000.0,,881000000.0,0.0,3075000000.0,6269000000.0,211000000.0,1000000.0,,790000000.0,1484000000.0,3075000000.0,3194000000.0,,-40000000.0,2274000000.0,920000000.0,-39000000.0,881000000.0,6269000000.0,291700000.0,292100000.0,297400000.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2012.0,Q3YTD,2012-01-01,2012-09-29,,1.93,1.93,0.99,1.93,266000000.0,545000000.0,542000000.0,3000000.0,545000000.0,,3137000000.0,6257000000.0,,-19000000.0,,785000000.0,1501000000.0,3137000000.0,3120000000.0,,-7000000.0,2286000000.0,834000000.0,-26000000.0,808000000.0,6257000000.0,282200000.0,283100000.0,287400000.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2012.0,Q3TTM,2011-10-02,2012-09-29,,2.58,2.58,1.38,2.58,356000000.0,729000000.0,719000000.0,10000000.0,729000000.0,,4277000000.0,8557000000.0,,-15000000.0,,1051000000.0,2119000000.0,4277000000.0,4280000000.0,,-20000000.0,3170000000.0,1110000000.0,-35000000.0,1075000000.0,8557000000.0,282200000.0,283100000.0,287400000.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2012.0,Q3,2012-07-01,2012-09-29,2013-10-23 10:59:26+00:00,0.73,0.73,0.26,0.72,118000000.0,206000000.0,206000000.0,0.0,206000000.0,0.0,1066000000.0,2153000000.0,,-3000000.0,,262000000.0,501000000.0,1066000000.0,1087000000.0,,3000000.0,763000000.0,324000000.0,,324000000.0,2153000000.0,282200000.0,283100000.0,287400000.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2012.0,Q2YTD,2012-01-01,2012-06-30,,1.17,1.17,0.5,1.17,148000000.0,339000000.0,336000000.0,3000000.0,339000000.0,,2071000000.0,4104000000.0,,-16000000.0,,523000000.0,1000000000.0,2071000000.0,2033000000.0,,-10000000.0,1523000000.0,510000000.0,-26000000.0,484000000.0,4104000000.0,288900000.0,290600000.0,296100000.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2012.0,Q2TTM,2011-07-03,2012-06-30,,2.24,2.24,0.81,2.24,321000000.0,653000000.0,668000000.0,-15000000.0,651000000.0,2000000.0,4241000000.0,8489000000.0,,-12000000.0,,1059000000.0,2149000000.0,4241000000.0,4248000000.0,,-39000000.0,3208000000.0,1040000000.0,-51000000.0,989000000.0,8489000000.0,288900000.0,290600000.0,296100000.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2012.0,Q2,2012-04-01,2012-06-30,2013-07-24 10:51:48+00:00,0.63,0.63,0.22,0.61,63000000.0,182000000.0,177000000.0,5000000.0,182000000.0,0.0,1088000000.0,2148000000.0,,-25000000.0,,269000000.0,513000000.0,1088000000.0,1060000000.0,,-13000000.0,782000000.0,278000000.0,-38000000.0,240000000.0,2148000000.0,288900000.0,290600000.0,296100000.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2012.0,Q1TTM,2011-04-03,2012-03-31,,2.63,2.63,0.96,2.63,271000000.0,818000000.0,539000000.0,279000000.0,818000000.0,,4130000000.0,8325000000.0,,-65000000.0,,1050000000.0,2224000000.0,4130000000.0,4195000000.0,,-46000000.0,3274000000.0,921000000.0,-111000000.0,810000000.0,8325000000.0,314000000.0,311300000.0,317700000.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2012.0,Q1,2012-01-01,2012-03-31,2013-05-28 14:10:23+00:00,0.5,0.5,0.22,0.49,85000000.0,157000000.0,159000000.0,-2000000.0,157000000.0,,983000000.0,1956000000.0,,9000000.0,,254000000.0,487000000.0,983000000.0,973000000.0,,3000000.0,741000000.0,232000000.0,12000000.0,244000000.0,1956000000.0,314000000.0,311300000.0,317700000.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2013.0,Q4,2013-09-29,2013-12-31,,1.3,1.3,0.31,1.28,-2000000.0,343000000.0,258000000.0,-81000000.0,342000000.0,1000000.0,601000000.0,1240000000.0,166000000.0,-3000000.0,,121000000.0,236000000.0,601000000.0,639000000.0,,-23000000.0,357000000.0,282000000.0,-26000000.0,256000000.0,1240000000.0,266100000.0,266000000.0,270500000.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2013.0,FY,2013-01-01,2013-12-31,2015-02-13 14:12:13+00:00,4.13,4.13,1.14,4.06,-59000000.0,1105000000.0,939000000.0,,1099000000.0,6000000.0,3118000000.0,6227000000.0,166000000.0,9000000.0,,761000000.0,1401000000.0,3118000000.0,3109000000.0,,-76000000.0,2162000000.0,947000000.0,-67000000.0,880000000.0,6227000000.0,266100000.0,266000000.0,270500000.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2013.0,Q3YTD,2013-01-01,2013-09-28,,2.89,2.89,-0.01,2.89,-57000000.0,762000000.0,681000000.0,81000000.0,757000000.0,5000000.0,2517000000.0,4987000000.0,,12000000.0,,640000000.0,1165000000.0,2517000000.0,2470000000.0,,-53000000.0,1805000000.0,665000000.0,-41000000.0,624000000.0,4987000000.0,262400000.0,262200000.0,265300000.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2013.0,Q3TTM,2012-09-30,2013-09-28,,4.17,4.17,-0.88,4.17,-112000000.0,1098000000.0,809000000.0,78000000.0,1093000000.0,5000000.0,2455000000.0,4999000000.0,211000000.0,32000000.0,,645000000.0,1148000000.0,2455000000.0,2544000000.0,,-86000000.0,1793000000.0,751000000.0,-54000000.0,697000000.0,4999000000.0,262400000.0,262200000.0,265300000.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2013.0,Q3,2013-06-30,2013-09-28,2014-11-04 12:13:31+00:00,1.17,1.17,0.31,1.16,-11000000.0,308000000.0,262000000.0,46000000.0,307000000.0,1000000.0,752000000.0,1517000000.0,,8000000.0,,183000000.0,336000000.0,752000000.0,765000000.0,,-3000000.0,519000000.0,246000000.0,5000000.0,251000000.0,1517000000.0,262400000.0,262200000.0,265300000.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2013.0,Q2YTD,2013-01-01,2013-06-29,,1.67,1.67,0.02,1.67,-46000000.0,454000000.0,419000000.0,35000000.0,450000000.0,4000000.0,1765000000.0,3470000000.0,,4000000.0,,457000000.0,829000000.0,1765000000.0,1705000000.0,,-50000000.0,1286000000.0,419000000.0,-46000000.0,373000000.0,3470000000.0,268800000.0,269500000.0,274700000.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2013.0,Q2TTM,2012-07-01,2013-06-29,,3.68,3.68,-0.32,3.68,17000000.0,996000000.0,753000000.0,32000000.0,992000000.0,4000000.0,2769000000.0,5635000000.0,211000000.0,21000000.0,,724000000.0,1313000000.0,2769000000.0,2866000000.0,,-80000000.0,2037000000.0,829000000.0,-59000000.0,770000000.0,5635000000.0,268800000.0,269500000.0,274700000.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2013.0,Q2,2013-03-31,2013-06-29,2014-08-05 10:44:10+00:00,0.96,0.96,0.26,0.94,-59000000.0,262000000.0,227000000.0,35000000.0,258000000.0,4000000.0,747000000.0,1497000000.0,,-3000000.0,,195000000.0,352000000.0,747000000.0,750000000.0,,-32000000.0,547000000.0,203000000.0,-35000000.0,168000000.0,1497000000.0,268800000.0,269500000.0,274700000.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2013.0,Q1TTM,2012-04-01,2013-03-30,,3.34,3.34,0.16,3.34,139000000.0,916000000.0,703000000.0,2000000.0,916000000.0,,3110000000.0,6286000000.0,211000000.0,-1000000.0,,798000000.0,1474000000.0,3110000000.0,3176000000.0,,-61000000.0,2272000000.0,904000000.0,-62000000.0,842000000.0,6286000000.0,274300000.0,274500000.0,280700000.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2013.0,Q1,2013-01-01,2013-03-30,2013-05-28 14:10:23+00:00,0.7,0.7,0.26,0.68,13000000.0,192000000.0,192000000.0,0.0,192000000.0,,1018000000.0,1973000000.0,,7000000.0,,262000000.0,477000000.0,1018000000.0,955000000.0,,-18000000.0,739000000.0,216000000.0,-11000000.0,205000000.0,1973000000.0,274300000.0,274500000.0,280700000.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2014.0,FY,2014-01-01,2014-12-31,2017-02-21 06:11:48+00:00,5.29,5.29,1.3,5.29,-465000000.0,1300000000.0,-696000000.0,,1299000000.0,1000000.0,3050000000.0,5881000000.0,1996000000.0,-34000000.0,,681000000.0,3156000000.0,3050000000.0,2831000000.0,,-121000000.0,3837000000.0,-1006000000.0,-155000000.0,-1161000000.0,5881000000.0,245600000.0,245600000.0,245600000.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2014.0,Q4,2014-09-28,2014-12-31,,0.94,0.94,0.34,0.99,-573000000.0,201000000.0,-926000000.0,-869000000.0,201000000.0,,911000000.0,1824000000.0,1996000000.0,-1000000.0,,165000000.0,2206000000.0,911000000.0,913000000.0,,-40000000.0,2371000000.0,-1458000000.0,-41000000.0,-1499000000.0,1824000000.0,245600000.0,245600000.0,245600000.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2014.0,Q3,2014-06-29,2014-09-27,2015-11-04 10:21:52+00:00,0.6,0.6,0.34,0.59,84000000.0,148000000.0,67000000.0,81000000.0,147000000.0,1000000.0,751000000.0,1436000000.0,,-26000000.0,,166000000.0,312000000.0,751000000.0,685000000.0,,-30000000.0,478000000.0,207000000.0,-56000000.0,151000000.0,1436000000.0,245000000.0,246300000.0,248200000.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2014.0,Q3YTD,2014-01-01,2014-09-27,,4.35,4.35,0.96,4.3,108000000.0,1099000000.0,230000000.0,869000000.0,1098000000.0,1000000.0,2139000000.0,4057000000.0,,-33000000.0,,516000000.0,950000000.0,2139000000.0,1918000000.0,,-81000000.0,1466000000.0,452000000.0,-114000000.0,338000000.0,4057000000.0,245000000.0,246300000.0,248200000.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2014.0,Q3TTM,2013-09-29,2014-09-27,,5.65,5.65,1.27,5.58,106000000.0,1442000000.0,488000000.0,788000000.0,1440000000.0,2000000.0,2740000000.0,5297000000.0,166000000.0,-36000000.0,,637000000.0,1186000000.0,2740000000.0,2557000000.0,,-104000000.0,1823000000.0,734000000.0,-140000000.0,594000000.0,5297000000.0,245000000.0,246300000.0,248200000.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2014.0,Q2,2014-03-30,2014-06-28,2015-08-05 09:15:53+00:00,3.25,3.25,0.31,3.22,20000000.0,824000000.0,78000000.0,746000000.0,824000000.0,0.0,737000000.0,1393000000.0,,-7000000.0,,176000000.0,342000000.0,737000000.0,656000000.0,,-33000000.0,518000000.0,138000000.0,-40000000.0,98000000.0,1393000000.0,253500000.0,253700000.0,256200000.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2014.0,Q2YTD,2014-01-01,2014-06-28,,3.75,3.75,0.62,3.71,24000000.0,951000000.0,163000000.0,788000000.0,951000000.0,,1388000000.0,2621000000.0,,-7000000.0,,350000000.0,638000000.0,1388000000.0,1233000000.0,,-51000000.0,988000000.0,245000000.0,-58000000.0,187000000.0,2621000000.0,253500000.0,253700000.0,256200000.0
