company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2010.0,Q1,2009-10-26,2010-01-31,2011-02-28 16:12:36+00:00,0.06,0.06,,0.06,,36000000.0,97000000.0,83000000.0,83000000.0,83000000.0,1138000000.0,1849000000.0,8000000.0,,,269000000.0,104000000.0,125000000.0,1138000000.0,711000000.0,5000000.0,,595000000.0,116000000.0,3000000.0,119000000.0,1849000000.0,1383300000.0,1342000000.0,1350000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2011.0,FY,2010-11-01,2011-10-30,2013-12-04 16:26:13+00:00,1.46,1.46,0.08,1.45,-30000000.0,452000000.0,432000000.0,1926000000.0,1926000000.0,1926000000.0,6157000000.0,10517000000.0,,,-27000000.0,1118000000.0,,469000000.0,6157000000.0,4360000000.0,59000000.0,45000000.0,1962000000.0,2398000000.0,-14000000.0,2378000000.0,10517000000.0,1319200000.0,1319000000.0,1330000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2011.0,Q3YTD,2010-11-01,2011-07-31,,1.11,1.11,,1.11,,564000000.0,,1471000000.0,1471000000.0,1471000000.0,4826000000.0,8335000000.0,32000000.0,,-28000000.0,849000000.0,-30000000.0,680000000.0,4826000000.0,3509000000.0,35000000.0,,1471000000.0,2038000000.0,-3000000.0,2035000000.0,8335000000.0,1322200000.0,1318000000.0,1330000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2011.0,Q3TTM,2010-08-02,2011-07-31,,1.46,1.46,0.07,1.46,,799000000.0,-197000000.0,1939000000.0,1939000000.0,1939000000.0,6495000000.0,11221000000.0,43000000.0,,-28000000.0,1127000000.0,-32000000.0,1119000000.0,6495000000.0,4726000000.0,41000000.0,-1000000.0,1989000000.0,2737000000.0,1000000.0,2738000000.0,11221000000.0,1322200000.0,1318000000.0,1330000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2011.0,Q3,2011-05-02,2011-07-31,2012-08-23 16:18:30+00:00,0.36,0.36,,0.36,,193000000.0,,476000000.0,476000000.0,476000000.0,1603000000.0,2787000000.0,7000000.0,,-28000000.0,282000000.0,3000000.0,240000000.0,1603000000.0,1184000000.0,25000000.0,0.0,497000000.0,687000000.0,-18000000.0,669000000.0,2787000000.0,1322200000.0,1318000000.0,1330000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2011.0,Q2YTD,2010-11-01,2011-05-01,,0.75,0.75,,0.75,,371000000.0,,995000000.0,995000000.0,995000000.0,3223000000.0,5548000000.0,25000000.0,,,567000000.0,-33000000.0,440000000.0,3223000000.0,2325000000.0,10000000.0,,974000000.0,1351000000.0,15000000.0,1366000000.0,5548000000.0,1321600000.0,1320000000.0,1333000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2011.0,Q2TTM,2010-05-03,2011-05-01,,1.19,1.19,0.07,1.19,,661000000.0,-197000000.0,1586000000.0,1586000000.0,1586000000.0,6550000000.0,10952000000.0,44000000.0,,,1135000000.0,100000000.0,1131000000.0,6550000000.0,4402000000.0,21000000.0,-9000000.0,2169000000.0,2233000000.0,14000000.0,2247000000.0,10952000000.0,1321600000.0,1320000000.0,1333000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2011.0,Q2,2011-01-31,2011-05-01,2012-05-24 16:25:10+00:00,0.37,0.37,,0.37,,197000000.0,,489000000.0,489000000.0,489000000.0,1673000000.0,2862000000.0,14000000.0,,,297000000.0,-4000000.0,219000000.0,1673000000.0,1189000000.0,5000000.0,0.0,512000000.0,677000000.0,9000000.0,686000000.0,2862000000.0,1321600000.0,1320000000.0,1333000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2011.0,Q1TTM,2010-02-01,2011-01-30,,1.02,1.02,0.07,1.02,,587000000.0,-97000000.0,1361000000.0,1361000000.0,1361000000.0,6246000000.0,10386000000.0,40000000.0,,,1144000000.0,113000000.0,1038000000.0,6246000000.0,4140000000.0,21000000.0,-13000000.0,2198000000.0,1942000000.0,6000000.0,1948000000.0,10386000000.0,1331600000.0,1324000000.0,1335000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2011.0,Q1,2010-11-01,2011-01-30,2012-02-27 16:48:45+00:00,0.38,0.38,,0.38,,174000000.0,,506000000.0,506000000.0,506000000.0,1550000000.0,2686000000.0,11000000.0,,,270000000.0,-29000000.0,221000000.0,1550000000.0,1136000000.0,5000000.0,,462000000.0,674000000.0,6000000.0,680000000.0,2686000000.0,1331600000.0,1324000000.0,1335000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2012.0,Q4,2012-07-30,2012-10-28,,-0.39,-0.39,0.09,-0.39,545000000.0,-17000000.0,363000000.0,-515000000.0,-515000000.0,-515000000.0,1060000000.0,1646000000.0,12000000.0,,,303000000.0,,-126000000.0,1060000000.0,586000000.0,48000000.0,3000000.0,1085000000.0,-499000000.0,-33000000.0,-532000000.0,1646000000.0,1211100000.0,1266000000.0,1277000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2012.0,FY,2011-10-31,2012-10-28,2014-12-17 16:38:24+00:00,0.09,0.09,0.09,0.09,589000000.0,207000000.0,481000000.0,109000000.0,109000000.0,109000000.0,5406000000.0,8719000000.0,0.0,,,1237000000.0,,595000000.0,5406000000.0,3313000000.0,95000000.0,,2902000000.0,411000000.0,-95000000.0,316000000.0,8719000000.0,1211100000.0,1266000000.0,1277000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2012.0,Q3YTD,2011-10-31,2012-07-29,,0.48,0.48,,0.48,44000000.0,224000000.0,118000000.0,624000000.0,624000000.0,624000000.0,4346000000.0,7073000000.0,-12000000.0,,,934000000.0,,721000000.0,4346000000.0,2727000000.0,47000000.0,-3000000.0,1817000000.0,910000000.0,-62000000.0,848000000.0,7073000000.0,1282400000.0,1257000000.0,1268000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2012.0,Q3,2012-04-30,2012-07-29,2013-08-22 16:19:16+00:00,0.17,0.17,,0.17,44000000.0,84000000.0,118000000.0,218000000.0,218000000.0,218000000.0,1413000000.0,2343000000.0,-20000000.0,,,309000000.0,,137000000.0,1413000000.0,930000000.0,,0.0,608000000.0,322000000.0,-20000000.0,302000000.0,2343000000.0,1282400000.0,1257000000.0,1268000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2012.0,Q2YTD,2011-10-31,2012-04-29,,0.31,0.31,,0.31,,140000000.0,,406000000.0,406000000.0,406000000.0,2933000000.0,4730000000.0,8000000.0,,,625000000.0,,584000000.0,2933000000.0,1797000000.0,47000000.0,-3000000.0,1209000000.0,588000000.0,-42000000.0,546000000.0,4730000000.0,1313600000.0,1289000000.0,1301000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2012.0,Q2TTM,2011-05-02,2012-04-29,,1.02,1.02,0.08,1.01,-30000000.0,221000000.0,432000000.0,1337000000.0,1337000000.0,1337000000.0,5867000000.0,9699000000.0,-17000000.0,,-27000000.0,1176000000.0,33000000.0,613000000.0,5867000000.0,3832000000.0,96000000.0,42000000.0,2197000000.0,1635000000.0,-71000000.0,1558000000.0,9699000000.0,1313600000.0,1289000000.0,1301000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2012.0,Q2,2012-01-30,2012-04-29,2013-05-23 16:10:39+00:00,0.22,0.22,,0.22,0.0,98000000.0,,289000000.0,289000000.0,289000000.0,1530000000.0,2541000000.0,4000000.0,,,321000000.0,0.0,281000000.0,1530000000.0,1011000000.0,23000000.0,-3000000.0,602000000.0,409000000.0,-22000000.0,387000000.0,2541000000.0,1313600000.0,1289000000.0,1301000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2012.0,Q1TTM,2011-01-31,2012-01-29,,1.17,1.17,0.08,1.16,-30000000.0,320000000.0,432000000.0,1537000000.0,1537000000.0,1537000000.0,6010000000.0,10020000000.0,-7000000.0,,-27000000.0,1152000000.0,29000000.0,551000000.0,6010000000.0,4010000000.0,78000000.0,45000000.0,2107000000.0,1903000000.0,-40000000.0,1857000000.0,10020000000.0,1300000000.0,1299000000.0,1310000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2012.0,Q1,2011-10-31,2012-01-29,2013-02-21 16:44:16+00:00,0.09,0.09,,0.09,,42000000.0,,117000000.0,117000000.0,117000000.0,1403000000.0,2189000000.0,4000000.0,,,304000000.0,0.0,303000000.0,1403000000.0,786000000.0,24000000.0,,607000000.0,179000000.0,-20000000.0,159000000.0,2189000000.0,1300000000.0,1299000000.0,1310000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2013.0,FY,2012-10-29,2013-10-27,2015-12-09 17:29:47+00:00,0.21,0.21,0.1,0.21,278000000.0,94000000.0,433000000.0,256000000.0,256000000.0,256000000.0,4518000000.0,7509000000.0,13000000.0,7000000.0,,1320000000.0,63000000.0,458000000.0,4518000000.0,2991000000.0,95000000.0,,2559000000.0,432000000.0,-82000000.0,350000000.0,7509000000.0,1219000000.0,1202000000.0,1219000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2013.0,Q4,2013-07-29,2013-10-27,,0.15,0.15,0.1,0.15,-33000000.0,11000000.0,99000000.0,183000000.0,183000000.0,183000000.0,1193000000.0,1988000000.0,7000000.0,7000000.0,,338000000.0,63000000.0,110000000.0,1193000000.0,795000000.0,24000000.0,,584000000.0,211000000.0,-17000000.0,194000000.0,1988000000.0,1219000000.0,1202000000.0,1219000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2013.0,Q3YTD,2012-10-29,2013-07-28,,0.06,0.06,,0.06,311000000.0,83000000.0,334000000.0,73000000.0,73000000.0,73000000.0,3325000000.0,5521000000.0,6000000.0,,,982000000.0,,348000000.0,3325000000.0,2196000000.0,71000000.0,,1975000000.0,221000000.0,-65000000.0,156000000.0,5521000000.0,1200000000.0,1203000000.0,1220000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2013.0,Q3TTM,2012-07-30,2013-07-28,,-0.33,-0.33,0.09,-0.33,856000000.0,66000000.0,697000000.0,-442000000.0,-442000000.0,-442000000.0,4385000000.0,7167000000.0,18000000.0,,,1285000000.0,,222000000.0,4385000000.0,2782000000.0,119000000.0,3000000.0,3060000000.0,-278000000.0,-98000000.0,-376000000.0,7167000000.0,1200000000.0,1203000000.0,1220000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2013.0,Q3,2013-04-29,2013-07-28,2014-08-21 16:33:59+00:00,0.14,0.14,,0.14,14000000.0,60000000.0,111000000.0,168000000.0,168000000.0,168000000.0,1169000000.0,1975000000.0,1000000.0,,,334000000.0,,97000000.0,1169000000.0,806000000.0,23000000.0,,556000000.0,250000000.0,-22000000.0,228000000.0,1975000000.0,1200000000.0,1203000000.0,1220000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2013.0,Q2YTD,2012-10-29,2013-04-28,,-0.08,-0.08,,-0.08,297000000.0,23000000.0,223000000.0,-95000000.0,-95000000.0,-95000000.0,2156000000.0,3546000000.0,5000000.0,,,648000000.0,,251000000.0,2156000000.0,1390000000.0,48000000.0,,1419000000.0,-29000000.0,-43000000.0,-72000000.0,3546000000.0,1172700000.0,1203000000.0,1203000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2013.0,Q2TTM,2012-04-30,2013-04-28,,-0.3,-0.3,0.09,-0.3,886000000.0,90000000.0,704000000.0,-392000000.0,-392000000.0,-392000000.0,4629000000.0,7535000000.0,-3000000.0,,,1260000000.0,,262000000.0,4629000000.0,2906000000.0,96000000.0,3000000.0,3112000000.0,-206000000.0,-96000000.0,-302000000.0,7535000000.0,1172700000.0,1203000000.0,1203000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2013.0,Q2,2013-01-28,2013-04-28,2014-05-22 16:26:07+00:00,-0.11,-0.11,,-0.11,288000000.0,39000000.0,118000000.0,-129000000.0,-129000000.0,-129000000.0,1165000000.0,1973000000.0,2000000.0,,,344000000.0,,126000000.0,1165000000.0,808000000.0,24000000.0,,876000000.0,-68000000.0,-22000000.0,-90000000.0,1973000000.0,1172700000.0,1203000000.0,1203000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2013.0,Q1TTM,2012-01-30,2013-01-27,,0.03,0.03,0.09,0.03,598000000.0,149000000.0,586000000.0,26000000.0,26000000.0,26000000.0,4994000000.0,8103000000.0,-1000000.0,,,1237000000.0,,417000000.0,4994000000.0,3109000000.0,95000000.0,,2838000000.0,271000000.0,-96000000.0,175000000.0,8103000000.0,1133300000.0,1198000000.0,1212000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2013.0,Q1,2012-10-29,2013-01-27,2014-02-20 16:02:12+00:00,0.03,0.03,,0.03,9000000.0,-16000000.0,105000000.0,34000000.0,34000000.0,34000000.0,991000000.0,1573000000.0,3000000.0,,,304000000.0,,125000000.0,991000000.0,582000000.0,24000000.0,0.0,543000000.0,39000000.0,-21000000.0,18000000.0,1573000000.0,1133300000.0,1198000000.0,1212000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2014.0,FY,2013-10-28,2014-10-26,2016-12-15 16:46:47+00:00,0.88,0.88,0.1,0.87,,376000000.0,423000000.0,1072000000.0,1072000000.0,1072000000.0,5229000000.0,9072000000.0,23000000.0,-30000000.0,,1428000000.0,,502000000.0,5229000000.0,3843000000.0,95000000.0,,2323000000.0,1520000000.0,-72000000.0,1448000000.0,9072000000.0,1218200000.0,1215000000.0,1231000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2014.0,Q4,2014-07-28,2014-10-26,,0.2,0.2,0.1,0.21,,142000000.0,99000000.0,256000000.0,256000000.0,256000000.0,1305000000.0,2264000000.0,9000000.0,-39000000.0,,360000000.0,,127000000.0,1305000000.0,959000000.0,23000000.0,,547000000.0,412000000.0,-14000000.0,398000000.0,2264000000.0,1218200000.0,1215000000.0,1231000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2014.0,Q3YTD,2013-10-28,2014-07-27,,0.68,0.68,,0.66,,234000000.0,324000000.0,816000000.0,816000000.0,816000000.0,3924000000.0,6808000000.0,14000000.0,9000000.0,,1068000000.0,,375000000.0,3924000000.0,2884000000.0,72000000.0,,1776000000.0,1108000000.0,-58000000.0,1050000000.0,6808000000.0,1204000000.0,1218000000.0,1233000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2014.0,Q3TTM,2013-07-29,2014-07-27,,0.83,0.83,0.1,0.81,-33000000.0,245000000.0,423000000.0,999000000.0,999000000.0,999000000.0,5117000000.0,8796000000.0,21000000.0,16000000.0,,1406000000.0,63000000.0,485000000.0,5117000000.0,3679000000.0,96000000.0,,2360000000.0,1319000000.0,-75000000.0,1244000000.0,8796000000.0,1204000000.0,1218000000.0,1233000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2014.0,Q3,2014-04-28,2014-07-27,2015-08-20 16:22:56+00:00,0.25,0.25,,0.24,,69000000.0,108000000.0,301000000.0,301000000.0,301000000.0,1273000000.0,2265000000.0,3000000.0,10000000.0,,357000000.0,,126000000.0,1273000000.0,992000000.0,24000000.0,,601000000.0,391000000.0,-21000000.0,370000000.0,2265000000.0,1204000000.0,1218000000.0,1233000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2014.0,Q2YTD,2013-10-28,2014-04-27,,0.43,0.43,,0.42,,165000000.0,216000000.0,515000000.0,515000000.0,515000000.0,2651000000.0,4543000000.0,11000000.0,-1000000.0,,711000000.0,,249000000.0,2651000000.0,1892000000.0,48000000.0,,1175000000.0,717000000.0,-37000000.0,680000000.0,4543000000.0,1190900000.0,1216000000.0,1229000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2014.0,Q2TTM,2013-04-29,2014-04-27,,0.72,0.72,0.1,0.71,-19000000.0,236000000.0,426000000.0,866000000.0,866000000.0,866000000.0,5013000000.0,8506000000.0,19000000.0,6000000.0,,1383000000.0,63000000.0,456000000.0,5013000000.0,3493000000.0,95000000.0,,2315000000.0,1178000000.0,-76000000.0,1102000000.0,8506000000.0,1190900000.0,1216000000.0,1229000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2014.0,Q2,2014-01-27,2014-04-27,2015-05-21 16:15:30+00:00,0.22,0.22,,0.21,,103000000.0,107000000.0,262000000.0,262000000.0,262000000.0,1352000000.0,2353000000.0,1000000.0,23000000.0,,355000000.0,,129000000.0,1352000000.0,1001000000.0,23000000.0,,614000000.0,387000000.0,-22000000.0,365000000.0,2353000000.0,1190900000.0,1216000000.0,1229000000.0
