company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accumulateddepreciation,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othernoncurrentliabilities,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2011.0,Q1,,2011-01-30,2011-02-28 16:12:36+00:00,1582000000.0,1946000000.0,,0.0,1974000000.0,,5460000000.0,1055000000.0,512000000.0,276000000.0,1336000000.0,,273000000.0,204000000.0,1351000000.0,1647000000.0,893000000.0,,279000000.0,,291000000.0,,317000000.0,11925000000.0,1000000.0,772000000.0,11274000000.0,7839000000.0,7142000000.0,2914000000.0,7839000000.0,7839000000.0,3435000000.0,11274000000.0,3239000000.0,521000000.0,,-9546000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2012.0,FY,,2012-10-28,2013-12-04 16:26:13+00:00,1510000000.0,1220000000.0,,-61000000.0,1392000000.0,0.0,5875000000.0,755000000.0,673000000.0,,3518000000.0,,1355000000.0,2602000000.0,1055000000.0,1272000000.0,910000000.0,,162000000.0,,,,,12700000000.0,,545000000.0,12102000000.0,7235000000.0,5102000000.0,2265000000.0,7235000000.0,7235000000.0,4867000000.0,12102000000.0,6090000000.0,2602000000.0,0.0,-11279000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2012.0,Q3,,2012-07-29,2012-08-23 16:18:30+00:00,1410000000.0,1535000000.0,,-5000000.0,1529000000.0,,5784000000.0,937000000.0,498000000.0,61000000.0,3939000000.0,,1410000000.0,1946000000.0,1058000000.0,1380000000.0,917000000.0,,131000000.0,386000000.0,288000000.0,,241000000.0,13323000000.0,,635000000.0,13320000000.0,8339000000.0,5865000000.0,2408000000.0,8339000000.0,8339000000.0,4981000000.0,13320000000.0,6538000000.0,2573000000.0,,-10763000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2012.0,Q2,,2012-04-29,2012-05-24 16:25:10+00:00,1466000000.0,1785000000.0,,7000000.0,1761000000.0,,5743000000.0,1113000000.0,572000000.0,86000000.0,3939000000.0,,1464000000.0,1946000000.0,1071000000.0,1594000000.0,939000000.0,,134000000.0,,209000000.0,,562000000.0,13217000000.0,1000000.0,409000000.0,13877000000.0,8703000000.0,6330000000.0,2666000000.0,8703000000.0,8703000000.0,5174000000.0,13877000000.0,6608000000.0,2508000000.0,,-10264000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2012.0,Q1,,2012-01-29,2012-02-27 16:48:45+00:00,1327000000.0,1576000000.0,,7000000.0,1681000000.0,,5664000000.0,1014000000.0,572000000.0,151000000.0,3875000000.0,,1519000000.0,1947000000.0,955000000.0,1772000000.0,956000000.0,,135000000.0,,240000000.0,,506000000.0,13043000000.0,2000000.0,316000000.0,13597000000.0,8650000000.0,6157000000.0,2494000000.0,8650000000.0,8650000000.0,4947000000.0,13597000000.0,6484000000.0,2453000000.0,,-10064000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2013.0,FY,,2013-10-27,2014-12-17 16:38:24+00:00,1649000000.0,1633000000.0,,-38000000.0,1711000000.0,0.0,6163000000.0,794000000.0,705000000.0,,3294000000.0,,1103000000.0,2512000000.0,1005000000.0,1413000000.0,850000000.0,,149000000.0,,,,,12487000000.0,,180000000.0,12043000000.0,7088000000.0,5642000000.0,2443000000.0,7088000000.0,7088000000.0,4955000000.0,12043000000.0,5551000000.0,2512000000.0,0.0,-11524000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2013.0,Q3,,2013-07-28,2013-08-22 16:19:16+00:00,1446000000.0,1170000000.0,,-61000000.0,1745000000.0,,6067000000.0,756000000.0,734000000.0,,3294000000.0,,1148000000.0,2595000000.0,1055000000.0,1358000000.0,872000000.0,,145000000.0,,,,,12425000000.0,,230000000.0,11751000000.0,6954000000.0,5237000000.0,2202000000.0,6954000000.0,6954000000.0,4797000000.0,11751000000.0,5642000000.0,2595000000.0,,-11477000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2013.0,Q2,,2013-04-28,2013-05-23 16:10:39+00:00,1462000000.0,1275000000.0,,-54000000.0,1545000000.0,,6001000000.0,739000000.0,,,3294000000.0,,1194000000.0,1946000000.0,1080000000.0,1318000000.0,886000000.0,,128000000.0,,750000000.0,,650000000.0,12378000000.0,,225000000.0,11695000000.0,6898000000.0,5113000000.0,2201000000.0,6898000000.0,6898000000.0,4797000000.0,11695000000.0,5696000000.0,2596000000.0,,-11427000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2013.0,Q1,,2013-01-27,2013-02-21 16:44:16+00:00,1287000000.0,1109000000.0,,-62000000.0,1523000000.0,,5904000000.0,678000000.0,,,3518000000.0,,1302000000.0,1946000000.0,1062000000.0,1278000000.0,900000000.0,,167000000.0,,625000000.0,,662000000.0,12626000000.0,,230000000.0,11714000000.0,7141000000.0,4765000000.0,1965000000.0,7141000000.0,7141000000.0,4573000000.0,11714000000.0,6049000000.0,2608000000.0,,-11327000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2014.0,FY,,2014-10-26,2015-12-09 17:29:47+00:00,1883000000.0,1670000000.0,,-76000000.0,3002000000.0,0.0,6396000000.0,940000000.0,568000000.0,,3304000000.0,,951000000.0,2483000000.0,935000000.0,1567000000.0,861000000.0,,156000000.0,,,,,13072000000.0,0.0,160000000.0,13174000000.0,7868000000.0,6967000000.0,2823000000.0,7868000000.0,7868000000.0,5306000000.0,13174000000.0,5346000000.0,2483000000.0,0.0,-11524000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2014.0,Q3,,2014-07-27,2014-08-21 16:33:59+00:00,1689000000.0,1622000000.0,,-42000000.0,2726000000.0,,6312000000.0,1066000000.0,600000000.0,,3294000000.0,,979000000.0,2412000000.0,957000000.0,1547000000.0,849000000.0,,132000000.0,,,,,12938000000.0,,145000000.0,12851000000.0,7684000000.0,6640000000.0,2755000000.0,7684000000.0,7684000000.0,5167000000.0,12851000000.0,5362000000.0,2412000000.0,,-11524000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2014.0,Q2,,2014-04-27,2014-05-22 16:26:07+00:00,1663000000.0,1615000000.0,,-41000000.0,2453000000.0,,6281000000.0,999000000.0,623000000.0,,3294000000.0,,1018000000.0,2418000000.0,836000000.0,1564000000.0,855000000.0,,151000000.0,,,,,12759000000.0,,146000000.0,12555000000.0,7475000000.0,6401000000.0,2662000000.0,7475000000.0,7475000000.0,5080000000.0,12555000000.0,5299000000.0,2418000000.0,,-11524000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2014.0,Q1,,2014-01-26,2014-02-20 16:02:12+00:00,1576000000.0,1510000000.0,,-44000000.0,2144000000.0,,6190000000.0,901000000.0,682000000.0,,3294000000.0,,1057000000.0,2481000000.0,833000000.0,1533000000.0,846000000.0,,155000000.0,,,,,12619000000.0,,145000000.0,12199000000.0,7241000000.0,6014000000.0,2477000000.0,7241000000.0,7241000000.0,4958000000.0,12199000000.0,5339000000.0,2481000000.0,,-11524000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2015.0,FY,,2015-10-25,2016-12-15 16:46:47+00:00,1833000000.0,1739000000.0,,-92000000.0,4797000000.0,0.0,6586000000.0,765000000.0,724000000.0,,3302000000.0,,762000000.0,3897000000.0,946000000.0,1833000000.0,892000000.0,,145000000.0,,,,,13967000000.0,1200000000.0,168000000.0,15308000000.0,7613000000.0,9261000000.0,3798000000.0,7613000000.0,7613000000.0,7695000000.0,15308000000.0,5155000000.0,3897000000.0,0.0,-12848000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2015.0,Q3,,2015-07-26,2015-08-20 16:22:56+00:00,2162000000.0,1991000000.0,,-118000000.0,2574000000.0,,6497000000.0,858000000.0,570000000.0,,3304000000.0,,811000000.0,2156000000.0,958000000.0,1739000000.0,882000000.0,,155000000.0,,,,,13747000000.0,,169000000.0,13153000000.0,7977000000.0,7043000000.0,3020000000.0,7977000000.0,7977000000.0,5176000000.0,13153000000.0,5228000000.0,2156000000.0,,-12149000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2015.0,Q2,,2015-04-26,2015-05-21 16:15:30+00:00,1822000000.0,1798000000.0,,-125000000.0,3067000000.0,,6462000000.0,874000000.0,706000000.0,,3304000000.0,,860000000.0,2540000000.0,936000000.0,1713000000.0,887000000.0,,153000000.0,,,,,13538000000.0,,163000000.0,13587000000.0,8351000000.0,7447000000.0,2696000000.0,8351000000.0,8351000000.0,5236000000.0,13587000000.0,5253000000.0,2540000000.0,,-11524000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2015.0,Q1,,2015-01-25,2015-02-19 16:35:54+00:00,1737000000.0,1580000000.0,,-77000000.0,2929000000.0,,6376000000.0,784000000.0,625000000.0,,3304000000.0,,905000000.0,2480000000.0,930000000.0,1641000000.0,864000000.0,,137000000.0,,,,,13297000000.0,,158000000.0,13073000000.0,8072000000.0,6933000000.0,2521000000.0,8072000000.0,8072000000.0,5001000000.0,13073000000.0,5276000000.0,2480000000.0,,-11524000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2016.0,FY,,2016-10-30,2017-12-15 16:36:31+00:00,2256000000.0,2279000000.0,,-115000000.0,3406000000.0,0.0,6820000000.0,1376000000.0,,,3316000000.0,,575000000.0,3721000000.0,929000000.0,2050000000.0,937000000.0,,460000000.0,,275000000.0,,,15252000000.0,,343000000.0,14570000000.0,7217000000.0,8353000000.0,3632000000.0,7217000000.0,7217000000.0,7353000000.0,14570000000.0,5280000000.0,3721000000.0,0.0,-14740000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2016.0,Q3,,2016-07-31,2016-08-25 16:18:25+00:00,1800000000.0,1852000000.0,,-87000000.0,2828000000.0,,6725000000.0,1164000000.0,255000000.0,,3305000000.0,,621000000.0,3916000000.0,960000000.0,2026000000.0,905000000.0,,509000000.0,,,,,14750000000.0,0.0,438000000.0,13699000000.0,6819000000.0,7399000000.0,2964000000.0,6819000000.0,6819000000.0,6880000000.0,13699000000.0,5395000000.0,3916000000.0,,-14569000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2016.0,Q2,,2016-05-01,2016-05-26 16:20:52+00:00,1630000000.0,1913000000.0,,-95000000.0,2470000000.0,,6680000000.0,981000000.0,251000000.0,,3304000000.0,,668000000.0,3899000000.0,934000000.0,1924000000.0,904000000.0,,537000000.0,,,,,14353000000.0,0.0,170000000.0,13075000000.0,6565000000.0,6728000000.0,2611000000.0,6565000000.0,6565000000.0,6510000000.0,13075000000.0,5443000000.0,3899000000.0,,-14373000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2016.0,Q1,,2016-01-31,2016-02-25 16:30:46+00:00,1457000000.0,1625000000.0,,-94000000.0,2962000000.0,,6593000000.0,850000000.0,334000000.0,,3302000000.0,,714000000.0,3851000000.0,996000000.0,1835000000.0,908000000.0,,496000000.0,,,,,14142000000.0,0.0,154000000.0,13326000000.0,7168000000.0,6910000000.0,2307000000.0,7168000000.0,7168000000.0,6158000000.0,13326000000.0,5508000000.0,3851000000.0,,-13473000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2017.0,FY,,2017-10-29,2018-12-13 16:16:55+00:00,2450000000.0,2338000000.0,,-64000000.0,5010000000.0,0.0,7067000000.0,1665000000.0,,,3368000000.0,,412000000.0,5563000000.0,1143000000.0,2930000000.0,1066000000.0,,512000000.0,,374000000.0,,392000000.0,18258000000.0,,2266000000.0,19419000000.0,9349000000.0,12918000000.0,4115000000.0,9349000000.0,9349000000.0,10070000000.0,19419000000.0,5435000000.0,5955000000.0,0.0,-15912000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2017.0,Q3,,2017-07-30,2017-08-24 16:29:02+00:00,2255000000.0,2258000000.0,,-101000000.0,5278000000.0,,6961000000.0,2116000000.0,,,3357000000.0,,461000000.0,5991000000.0,1059000000.0,2876000000.0,996000000.0,,474000000.0,,366000000.0,,,17383000000.0,,1953000000.0,19078000000.0,8716000000.0,12731000000.0,4371000000.0,8716000000.0,8716000000.0,10362000000.0,19078000000.0,5351000000.0,5991000000.0,,-15527000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2017.0,Q2,,2017-04-30,2017-05-25 16:20:09+00:00,2310000000.0,2381000000.0,,-110000000.0,4944000000.0,,6910000000.0,1787000000.0,,,3330000000.0,,490000000.0,5931000000.0,961000000.0,2609000000.0,969000000.0,,472000000.0,,284000000.0,,,16564000000.0,,1800000000.0,18240000000.0,8212000000.0,12018000000.0,4097000000.0,8212000000.0,8212000000.0,10028000000.0,18240000000.0,5253000000.0,5931000000.0,,-15152000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2017.0,Q1,,2017-01-29,2017-02-23 16:06:53+00:00,2139000000.0,2369000000.0,,-106000000.0,3491000000.0,,6816000000.0,1669000000.0,297000000.0,,3316000000.0,,527000000.0,3749000000.0,909000000.0,2281000000.0,949000000.0,,449000000.0,,,,,15847000000.0,,656000000.0,15244000000.0,7687000000.0,9094000000.0,3808000000.0,7687000000.0,7687000000.0,7557000000.0,15244000000.0,5201000000.0,3749000000.0,,-14870000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2018.0,FY,,2018-10-28,2019-12-13 16:07:21+00:00,2721000000.0,2323000000.0,,-125000000.0,3440000000.0,0.0,7284000000.0,,,,3368000000.0,,213000000.0,5612000000.0,1568000000.0,3721000000.0,1407000000.0,1254000000.0,473000000.0,,530000000.0,1201000000.0,,20880000000.0,0.0,590000000.0,17633000000.0,6845000000.0,10604000000.0,3922000000.0,6845000000.0,6845000000.0,10788000000.0,17633000000.0,5622000000.0,6866000000.0,0.0,-21194000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2018.0,Q3,,2018-07-29,2018-08-23 16:21:27+00:00,2741000000.0,2882000000.0,,-77000000.0,3374000000.0,,7155000000.0,1581000000.0,,,3368000000.0,,263000000.0,5588000000.0,1613000000.0,3681000000.0,1321000000.0,1148000000.0,429000000.0,,342000000.0,,,20191000000.0,,610000000.0,17883000000.0,6825000000.0,10889000000.0,4322000000.0,6825000000.0,6825000000.0,11058000000.0,17883000000.0,5673000000.0,6736000000.0,,-20444000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2018.0,Q2,,2018-04-29,2018-05-24 16:26:51+00:00,2619000000.0,2665000000.0,,-78000000.0,4870000000.0,,7097000000.0,1961000000.0,,,3368000000.0,,313000000.0,5594000000.0,1214000000.0,3494000000.0,1257000000.0,1282000000.0,455000000.0,,380000000.0,,,19216000000.0,,482000000.0,18498000000.0,7042000000.0,11891000000.0,4580000000.0,7042000000.0,7042000000.0,11456000000.0,18498000000.0,5350000000.0,6876000000.0,,-19193000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2018.0,Q1,,2018-01-28,2018-02-22 16:33:48+00:00,2381000000.0,2182000000.0,,-79000000.0,6799000000.0,,6991000000.0,2018000000.0,,,3368000000.0,,362000000.0,5600000000.0,1203000000.0,3125000000.0,1195000000.0,1158000000.0,506000000.0,,268000000.0,,,18288000000.0,,655000000.0,19663000000.0,8506000000.0,13029000000.0,4399000000.0,8506000000.0,8506000000.0,11157000000.0,19663000000.0,5439000000.0,6758000000.0,,-16694000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2019.0,FY,,2019-10-27,2020-05-21 16:06:27+00:00,2511000000.0,2533000000.0,,-180000000.0,3129000000.0,,7604000000.0,,,,3399000000.0,,156000000.0,4713000000.0,1703000000.0,3474000000.0,1529000000.0,1275000000.0,2031000000.0,,581000000.0,1336000000.0,375000000.0,24386000000.0,600000000.0,489000000.0,19024000000.0,8214000000.0,10206000000.0,4447000000.0,8214000000.0,8214000000.0,10810000000.0,19024000000.0,7289000000.0,6363000000.0,,-23596000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2019.0,Q3,,2019-07-28,2019-08-22 15:55:25+00:00,2355000000.0,2373000000.0,,-137000000.0,3014000000.0,,7469000000.0,,,,3399000000.0,,170000000.0,5651000000.0,1650000000.0,3539000000.0,1513000000.0,1253000000.0,2031000000.0,,569000000.0,1430000000.0,,23880000000.0,,547000000.0,18805000000.0,8116000000.0,10042000000.0,3785000000.0,8116000000.0,8116000000.0,10689000000.0,18805000000.0,7250000000.0,6904000000.0,,-23096000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2019.0,Q2,,2019-04-28,2019-05-23 16:03:33+00:00,2212000000.0,2264000000.0,,-138000000.0,3116000000.0,,7405000000.0,,,,3399000000.0,,185000000.0,5643000000.0,1609000000.0,3677000000.0,1494000000.0,1326000000.0,2026000000.0,,498000000.0,1393000000.0,,23502000000.0,,507000000.0,18775000000.0,8201000000.0,10062000000.0,3605000000.0,8201000000.0,8201000000.0,10574000000.0,18775000000.0,7219000000.0,6969000000.0,,-22568000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2019.0,Q1,,2019-01-27,2019-02-21 16:33:42+00:00,2420000000.0,2444000000.0,,-154000000.0,3192000000.0,,7274000000.0,,,,3368000000.0,,199000000.0,5634000000.0,1588000000.0,3703000000.0,1456000000.0,1303000000.0,2026000000.0,,426000000.0,1356000000.0,,23032000000.0,,520000000.0,18922000000.0,8209000000.0,10285000000.0,3776000000.0,8209000000.0,8209000000.0,10713000000.0,18922000000.0,7181000000.0,6937000000.0,,-21943000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2020.0,Q2,,2020-04-26,2020-05-21 16:06:27+00:00,2831000000.0,2625000000.0,,-315000000.0,5281000000.0,,7696000000.0,,,,3426000000.0,,132000000.0,6215000000.0,1678000000.0,3725000000.0,1534000000.0,1238000000.0,2310000000.0,,681000000.0,1334000000.0,573000000.0,25638000000.0,600000000.0,423000000.0,21815000000.0,9024000000.0,12735000000.0,4765000000.0,9024000000.0,9024000000.0,12791000000.0,21815000000.0,7546000000.0,8026000000.0,,-23995000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2020.0,Q1,,2020-01-26,2020-02-20 15:51:00+00:00,2569000000.0,2679000000.0,,-188000000.0,3424000000.0,,7559000000.0,,,,3399000000.0,,142000000.0,4714000000.0,1713000000.0,3472000000.0,1555000000.0,1298000000.0,2189000000.0,,658000000.0,1400000000.0,526000000.0,25085000000.0,600000000.0,536000000.0,19767000000.0,8660000000.0,10769000000.0,4569000000.0,8660000000.0,8660000000.0,11107000000.0,19767000000.0,7443000000.0,6538000000.0,,-23796000000.0
