company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,investmentsecuritiesinterestincome,longtermdebtinterestexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,nonoperatingincome,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othergains,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,preferreddividends,provisionforcreditlosses,restructuringcharge,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,trustfeeincome,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Apartment Investment and Management Co,AIV,,922864,2011.0,FY,2011-01-01,2011-12-31,2014-02-21 16:27:20+00:00,-0.86,-0.86,,323233000.0,-0.86,0.0,-5941000.0,9655000.0,272315000.0,-58164000.0,-136237000.0,78073000.0,-103161000.0,-855000.0,-262660000.0,376164000.0,2403000.0,-17721000.0,,,,875694000.0,79667000.0,38661000.0,-509000.0,45852000.0,,,272315000.0,9655000.0,778555000.0,916758000.0,-142178000.0,654098000.0,,120000000.0,119312000.0,119312000.0
Apartment Investment and Management Co,AIV,,922864,2011.0,Q3,2011-07-01,2011-09-30,2012-11-02 14:43:02+00:00,-0.24,-0.24,0.24,175374000.0,-0.24,0.0,-1786000.0,7568000.0,136136000.0,10138000.0,-47718000.0,57856000.0,-29813000.0,11679000.0,-128568000.0,212916000.0,6190000.0,-9974000.0,,,,485148000.0,37780000.0,,,28272000.0,,,136136000.0,7568000.0,426070000.0,515108000.0,-49504000.0,386540000.0,23770000.0,248995000.0,124200000.0,124200000.0
Apartment Investment and Management Co,AIV,,922864,2011.0,Q3YTD,2011-01-01,2011-09-30,,-1.34,-1.34,0.72,537236000.0,-1.34,,-10328000.0,16012000.0,466668000.0,-97922000.0,-197750000.0,99828000.0,-183340000.0,4898000.0,-450656000.0,656428000.0,3338000.0,-9974000.0,,4650000.0,,1498184000.0,112850000.0,,,75870000.0,,,466668000.0,16012000.0,1306514000.0,1559066000.0,-208078000.0,1108410000.0,57544000.0,248995000.0,124200000.0,124200000.0
Apartment Investment and Management Co,AIV,,922864,2011.0,Q3TTM,2010-10-01,2011-09-30,,-1.67,-1.67,0.52,590949000.0,-1.67,65000.0,-15773000.0,18310000.0,514782000.0,-132134000.0,-236336000.0,104202000.0,-221723000.0,-7853000.0,-496472000.0,695935000.0,15105000.0,-33086000.0,,4650000.0,,1618761000.0,137769000.0,,-284000.0,92792000.0,949000.0,,514782000.0,18310000.0,1424434000.0,1702832000.0,-252109000.0,1206360000.0,68966000.0,248995000.0,124200000.0,124200000.0
Apartment Investment and Management Co,AIV,,922864,2011.0,Q2,2011-04-01,2011-06-30,2012-08-03 12:29:46+00:00,-0.56,-0.56,0.24,173928000.0,-0.56,0.0,-3718000.0,4158000.0,185822000.0,-53718000.0,-86902000.0,33184000.0,-68550000.0,-6183000.0,-181664000.0,212818000.0,-1980000.0,,,,,503430000.0,38962000.0,,,21015000.0,,,185822000.0,4158000.0,425708000.0,516752000.0,-90620000.0,335088000.0,15302000.0,246733000.0,122400000.0,122400000.0
Apartment Investment and Management Co,AIV,,922864,2011.0,Q2YTD,2011-01-01,2011-06-30,,-1.1,-1.1,0.48,361862000.0,-1.1,,-8542000.0,8444000.0,330532000.0,-108060000.0,-150032000.0,41972000.0,-153527000.0,-6781000.0,-322088000.0,443512000.0,-2852000.0,,,4650000.0,,1013036000.0,75070000.0,,,47598000.0,,,330532000.0,8444000.0,880444000.0,1043958000.0,-158574000.0,721870000.0,33774000.0,246733000.0,122400000.0,122400000.0
Apartment Investment and Management Co,AIV,,922864,2011.0,Q2TTM,2010-07-01,2011-06-30,,-1.68,-1.68,0.38,517279000.0,-1.68,65000.0,-18372000.0,13104000.0,453190000.0,-170754000.0,-235610000.0,64856000.0,-220410000.0,-33090000.0,-440086000.0,599805000.0,-5855000.0,-23112000.0,,4650000.0,,1397094000.0,119110000.0,,-278000.0,78096000.0,949000.0,,453190000.0,13104000.0,1235981000.0,1446146000.0,-253982000.0,1006060000.0,54907000.0,246733000.0,122400000.0,122400000.0
Apartment Investment and Management Co,AIV,,922864,2011.0,Q1TTM,2010-04-01,2011-03-31,,-1.27,-1.27,0.24,446160000.0,-1.27,65000.0,-18039000.0,10855000.0,343571000.0,-127206000.0,-186974000.0,59768000.0,-169855000.0,-29252000.0,-332716000.0,515408000.0,-834000.0,-23112000.0,,4650000.0,,1160392000.0,95988000.0,,-426000.0,67251000.0,949000.0,,343571000.0,10855000.0,1057195000.0,1208959000.0,-205013000.0,876243000.0,49401000.0,243093000.0,157400000.0,157400000.0
Apartment Investment and Management Co,AIV,,922864,2012.0,Q4,2012-10-01,2012-12-31,,0.62,0.62,-0.92,-105987000.0,0.62,-10463000.0,100000.0,1553000.0,-82195000.0,52470000.0,35449000.0,17021000.0,78837000.0,10783000.0,83748000.0,-123839000.0,-25438000.0,18241000.0,,,,-1219395000.0,-6323000.0,906046000.0,,-37150000.0,,,-82195000.0,1553000.0,-255580000.0,-330988000.0,35549000.0,-247240000.0,7799000.0,134700000.0,134479000.0,134479000.0
Apartment Investment and Management Co,AIV,,922864,2012.0,FY,2012-01-01,2012-12-31,2015-02-26 20:42:52+00:00,0.61,0.61,,325173000.0,0.61,6235000.0,-858000.0,13265000.0,229373000.0,195361000.0,-18756000.0,214117000.0,82146000.0,63327000.0,-216108000.0,374347000.0,,17478000.0,0.0,,,,73740000.0,916742000.0,,49888000.0,,,229373000.0,13265000.0,779495000.0,958511000.0,-19614000.0,742403000.0,41769000.0,134700000.0,134479000.0,134479000.0
Apartment Investment and Management Co,AIV,,922864,2012.0,Q3,2012-07-01,2012-09-30,2013-11-01 17:03:38+00:00,0.17,0.17,0.2,83438000.0,0.17,0.0,-40000.0,1998000.0,61196000.0,53335000.0,5923000.0,47412000.0,24163000.0,14657000.0,-59198000.0,100988000.0,16230000.0,,,,,242149000.0,19568000.0,10696000.0,,14515000.0,,,61196000.0,1998000.0,203994000.0,269075000.0,5883000.0,209877000.0,,142100000.0,144959000.0,144959000.0
Apartment Investment and Management Co,AIV,,922864,2012.0,Q3YTD,2012-01-01,2012-09-30,,-0.01,-0.01,0.92,431160000.0,-0.01,16698000.0,-958000.0,11712000.0,311568000.0,142891000.0,-54205000.0,197096000.0,3309000.0,52544000.0,-299856000.0,498186000.0,25438000.0,-763000.0,,,,1219395000.0,80063000.0,10696000.0,,87038000.0,,,311568000.0,11712000.0,1035075000.0,1289499000.0,-55163000.0,989643000.0,33970000.0,142100000.0,144959000.0,144959000.0
Apartment Investment and Management Co,AIV,,922864,2012.0,Q3TTM,2011-10-01,2012-09-30,,0.47,0.47,0.2,217157000.0,0.47,16698000.0,3429000.0,5355000.0,117215000.0,182649000.0,7308000.0,175341000.0,83488000.0,46791000.0,-111860000.0,217922000.0,24503000.0,-8510000.0,,-4650000.0,,596905000.0,46880000.0,49357000.0,-509000.0,57020000.0,,,117215000.0,5355000.0,507116000.0,647191000.0,10737000.0,535331000.0,-23574000.0,142100000.0,144959000.0,144959000.0
Apartment Investment and Management Co,AIV,,922864,2012.0,Q2YTD,2012-01-01,2012-06-30,,-0.18,-0.18,0.72,347722000.0,-0.18,16698000.0,-918000.0,9714000.0,250372000.0,89556000.0,-60128000.0,149684000.0,-20854000.0,37887000.0,-240658000.0,397198000.0,9208000.0,-763000.0,,,,977246000.0,60495000.0,,,72523000.0,,,250372000.0,9714000.0,831081000.0,1020424000.0,-61046000.0,779766000.0,33970000.0,,263017000.0,263017000.0
Apartment Investment and Management Co,AIV,,922864,2012.0,Q2TTM,2011-07-01,2012-06-30,,0.06,0.06,0.24,309093000.0,0.06,16698000.0,1683000.0,10925000.0,192155000.0,139452000.0,-46333000.0,185785000.0,29512000.0,43813000.0,-181230000.0,329850000.0,14463000.0,-18484000.0,,-4650000.0,,839904000.0,65092000.0,38661000.0,-509000.0,70777000.0,,,192155000.0,10925000.0,729192000.0,893224000.0,-44650000.0,711994000.0,196000.0,,263017000.0,263017000.0
Apartment Investment and Management Co,AIV,,922864,2012.0,Q1,2012-01-01,2012-03-31,2013-05-03 13:55:56+00:00,-0.18,-0.18,0.36,173264000.0,-0.18,12148000.0,-450000.0,4920000.0,129728000.0,21294000.0,-45166000.0,66460000.0,-21955000.0,16701000.0,-124808000.0,197584000.0,580000.0,-763000.0,,,,488498000.0,42269000.0,,0.0,26548000.0,,,129728000.0,4920000.0,425265000.0,505220000.0,-45616000.0,380412000.0,16142000.0,249255000.0,122000000.0,122000000.0
Apartment Investment and Management Co,AIV,,922864,2012.0,Q1TTM,2011-04-01,2012-03-31,,-0.5,-0.5,0.12,308563000.0,-0.5,12148000.0,-1567000.0,10289000.0,257333000.0,17472000.0,-118273000.0,135745000.0,-40139000.0,16444000.0,-247044000.0,343054000.0,3855000.0,-18484000.0,,-4650000.0,,854586000.0,85828000.0,38661000.0,-509000.0,45817000.0,,,257333000.0,10289000.0,749084000.0,894772000.0,-119840000.0,647728000.0,-2330000.0,249255000.0,122000000.0,122000000.0
Apartment Investment and Management Co,AIV,,922864,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 19:01:05+00:00,1.4,1.4,,291910000.0,1.4,0.0,-1959000.0,17943000.0,237048000.0,237825000.0,34596000.0,203229000.0,203673000.0,31348000.0,-219105000.0,375710000.0,,2723000.0,0.0,,,,57414000.0,939231000.0,,2804000.0,,,237048000.0,17943000.0,725034000.0,974053000.0,32637000.0,754948000.0,34822000.0,145500000.0,145291000.0,145532000.0
Apartment Investment and Management Co,AIV,,922864,2013.0,Q4,2013-10-01,2013-12-31,,0.81,0.74,-1.2,-79228000.0,0.74,,-2420000.0,-3774000.0,-54750000.0,138791000.0,25993000.0,112798000.0,106219000.0,36488000.0,50976000.0,-94520000.0,,4286000.0,,,,-1164922000.0,21201000.0,924727000.0,,-3916000.0,,,-54750000.0,-3774000.0,-174623000.0,-228388000.0,23573000.0,-177412000.0,11807000.0,145500000.0,145291000.0,145532000.0
Apartment Investment and Management Co,AIV,,922864,2013.0,Q3YTD,2013-01-01,2013-09-30,,0.59,0.66,1.2,371138000.0,0.66,,461000.0,21717000.0,291798000.0,99034000.0,8603000.0,90431000.0,97454000.0,-5140000.0,-270081000.0,470230000.0,,-1563000.0,,,,1164922000.0,36213000.0,14504000.0,,6720000.0,,,291798000.0,21717000.0,899657000.0,1202441000.0,9064000.0,932360000.0,23015000.0,144100000.0,144100000.0,144100000.0
Apartment Investment and Management Co,AIV,,922864,2013.0,Q3TTM,2012-10-01,2013-09-30,,1.21,1.28,0.28,265151000.0,1.28,-10463000.0,561000.0,23270000.0,209603000.0,151504000.0,44052000.0,107452000.0,176291000.0,5643000.0,-186333000.0,346391000.0,-25438000.0,16678000.0,,,,-54473000.0,29890000.0,920550000.0,,-30430000.0,,,209603000.0,23270000.0,644077000.0,871453000.0,44613000.0,685120000.0,30814000.0,144100000.0,144100000.0,144100000.0
Apartment Investment and Management Co,AIV,,922864,2013.0,Q3,2013-07-01,2013-09-30,2014-10-31 14:45:31+00:00,0.46,0.46,0.24,72040000.0,0.46,0.0,-87000.0,3587000.0,59648000.0,79410000.0,6975000.0,72435000.0,66268000.0,12440000.0,-56061000.0,93898000.0,,-1563000.0,0.0,,,236546000.0,13493000.0,,,702000.0,,,59648000.0,3587000.0,179431000.0,243943000.0,6888000.0,187882000.0,7397000.0,144100000.0,144100000.0,144100000.0
Apartment Investment and Management Co,AIV,,922864,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.13,0.2,0.96,299098000.0,0.2,,548000.0,18130000.0,232150000.0,19624000.0,1628000.0,17996000.0,31186000.0,-17580000.0,-214020000.0,376332000.0,,,,,,928376000.0,22720000.0,14504000.0,,6018000.0,,,232150000.0,18130000.0,720226000.0,958498000.0,2176000.0,744478000.0,15618000.0,297000000.0,148500000.0,148500000.0
Apartment Investment and Management Co,AIV,,922864,2013.0,Q2TTM,2012-07-01,2013-06-30,,0.92,0.99,0.24,276549000.0,0.99,-10463000.0,608000.0,21681000.0,211151000.0,125429000.0,43000000.0,82429000.0,134186000.0,7860000.0,-189470000.0,353481000.0,-9208000.0,18241000.0,,,,-48870000.0,35965000.0,931246000.0,,-16617000.0,,,211151000.0,21681000.0,668640000.0,896585000.0,43608000.0,707115000.0,23417000.0,297000000.0,148500000.0,148500000.0
Apartment Investment and Management Co,AIV,,922864,2013.0,Q1TTM,2012-04-01,2013-03-31,,0.85,0.85,0.12,303341000.0,0.85,-5913000.0,-198000.0,21173000.0,216335000.0,179733000.0,23084000.0,156649000.0,114498000.0,38885000.0,-195162000.0,364499000.0,-580000.0,18241000.0,,,,-27994000.0,30309000.0,931246000.0,,26350000.0,,,216335000.0,21173000.0,710364000.0,928299000.0,22886000.0,733137000.0,25627000.0,173300000.0,298338000.0,298338000.0
Apartment Investment and Management Co,AIV,,922864,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 17:08:46+00:00,2.06,2.06,,282608000.0,2.06,,-20047000.0,6878000.0,220971000.0,356111000.0,67475000.0,,300220000.0,47944000.0,-214093000.0,373654000.0,,-829000.0,288636000.0,,,,65751000.0,952831000.0,,7947000.0,,,220971000.0,6878000.0,722013000.0,984363000.0,47428000.0,770270000.0,31532000.0,145700000.0,145639000.0,146002000.0
Apartment Investment and Management Co,AIV,,922864,2014.0,Q4,2014-10-01,2014-12-31,,0.25,0.25,-0.78,71465000.0,0.26,-1413000.0,-6937000.0,1690000.0,52359000.0,45459000.0,19306000.0,,36270000.0,6329000.0,-50669000.0,84646000.0,,-774000.0,26153000.0,,,,23668000.0,233330000.0,,2860000.0,,,52359000.0,1690000.0,178366000.0,242178000.0,12369000.0,191509000.0,8848000.0,145700000.0,145639000.0,146002000.0
Apartment Investment and Management Co,AIV,,922864,2014.0,Q3YTD,2014-01-01,2014-09-30,,1.81,1.81,0.78,211143000.0,1.8,1413000.0,-13110000.0,5188000.0,168612000.0,310652000.0,48169000.0,,263950000.0,41615000.0,-163424000.0,289008000.0,,-55000.0,262483000.0,,,,42083000.0,719501000.0,,5087000.0,,,168612000.0,5188000.0,543647000.0,742185000.0,35059000.0,578761000.0,22684000.0,145000000.0,145000000.0,146700000.0
Apartment Investment and Management Co,AIV,,922864,2014.0,Q3TTM,2013-10-01,2014-09-30,,2.62,2.55,-0.42,131915000.0,2.54,1413000.0,-15530000.0,1414000.0,113862000.0,449443000.0,74162000.0,112798000.0,370169000.0,78103000.0,-112448000.0,194488000.0,,4231000.0,262483000.0,,,-1164922000.0,63284000.0,1644228000.0,,1171000.0,,,113862000.0,1414000.0,369024000.0,513797000.0,58632000.0,401349000.0,34491000.0,145000000.0,145000000.0,146700000.0
Apartment Investment and Management Co,AIV,,922864,2014.0,Q3,2014-07-01,2014-09-30,2015-11-04 17:42:49+00:00,0.86,0.86,0.26,69437000.0,0.85,1413000.0,-5005000.0,1787000.0,57806000.0,144515000.0,18186000.0,,124706000.0,16934000.0,-56019000.0,95240000.0,,1733000.0,126329000.0,,,,13286000.0,239873000.0,,2875000.0,,,57806000.0,1787000.0,179376000.0,246843000.0,13181000.0,190824000.0,6970000.0,145000000.0,145000000.0,146700000.0
Apartment Investment and Management Co,AIV,,922864,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.95,0.95,0.52,141706000.0,0.95,,-8105000.0,3401000.0,110806000.0,166137000.0,29983000.0,,139244000.0,24681000.0,-107405000.0,193768000.0,,-1788000.0,136154000.0,,,,28797000.0,479628000.0,,2212000.0,,,110806000.0,3401000.0,364271000.0,495342000.0,21878000.0,387937000.0,15714000.0,147100000.0,147100000.0,147100000.0
Apartment Investment and Management Co,AIV,,922864,2014.0,Q2TTM,2013-07-01,2014-06-30,,2.22,2.15,-0.44,134518000.0,2.15,,-10612000.0,3214000.0,115704000.0,384338000.0,62951000.0,185233000.0,311731000.0,73609000.0,-112490000.0,193146000.0,,935000.0,136154000.0,,,-928376000.0,63491000.0,1404355000.0,,-1002000.0,,,115704000.0,3214000.0,369079000.0,510897000.0,52339000.0,398407000.0,34918000.0,147100000.0,147100000.0,147100000.0
Apartment Investment and Management Co,AIV,,922864,2014.0,Q2,2014-04-01,2014-06-30,2015-07-31 15:31:20+00:00,0.51,0.51,0.26,71399000.0,0.51,,-5347000.0,1671000.0,55061000.0,84605000.0,17943000.0,,75010000.0,7837000.0,-53390000.0,94500000.0,,189000.0,66662000.0,,,,14722000.0,239492000.0,,1758000.0,,,55061000.0,1671000.0,180621000.0,246418000.0,12596000.0,193028000.0,6926000.0,147100000.0,147100000.0,147100000.0
Apartment Investment and Management Co,AIV,,922864,2014.0,Q1,2014-01-01,2014-03-31,2015-05-01 15:00:52+00:00,0.44,0.44,0.26,70307000.0,0.44,,-2758000.0,1730000.0,55745000.0,81532000.0,12040000.0,,64234000.0,16844000.0,-54015000.0,99268000.0,,-1977000.0,69492000.0,,,,14075000.0,240136000.0,,454000.0,,,55745000.0,1730000.0,183650000.0,248924000.0,9282000.0,194909000.0,8788000.0,146000000.0,146000000.0,146000000.0
Apartment Investment and Management Co,AIV,,922864,2014.0,Q1TTM,2013-04-01,2014-03-31,,1.78,1.78,-0.22,210785000.0,1.78,,-4927000.0,6845000.0,176103000.0,313691000.0,49962000.0,194237000.0,257510000.0,55933000.0,-169258000.0,287242000.0,,746000.0,69492000.0,,,-460504000.0,72651000.0,1164863000.0,,248000.0,,,176103000.0,6845000.0,552550000.0,747969000.0,45035000.0,578711000.0,43610000.0,146000000.0,146000000.0,146000000.0
Apartment Investment and Management Co,AIV,,922864,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 21:33:40+00:00,1.52,1.52,,306301000.0,1.52,0.0,-27524000.0,6949000.0,199685000.0,271983000.0,91390000.0,,235966000.0,24223000.0,-192736000.0,362116000.0,,387000.0,180593000.0,,,,56678000.0,956954000.0,,11794000.0,,,199685000.0,6949000.0,725095000.0,981310000.0,63866000.0,788574000.0,24356000.0,155200000.0,155177000.0,155570000.0
Apartment Investment and Management Co,AIV,,922864,2015.0,Q4,2015-10-01,2015-12-31,,0.43,0.43,-0.88,79482000.0,0.43,,-6510000.0,1782000.0,48275000.0,75376000.0,25257000.0,,66639000.0,5980000.0,-46493000.0,90073000.0,,-244000.0,50119000.0,,,,10836000.0,239646000.0,,2757000.0,,,48275000.0,1782000.0,180391000.0,245875000.0,18747000.0,199382000.0,6229000.0,155200000.0,155177000.0,155570000.0
Apartment Investment and Management Co,AIV,,922864,2015.0,Q3,2015-07-01,2015-09-30,2016-10-28 15:28:49+00:00,0.12,0.12,0.3,77237000.0,0.12,,-8279000.0,1737000.0,48285000.0,23769000.0,23769000.0,,19179000.0,1833000.0,-46548000.0,88621000.0,,-1983000.0,0.0,,,,16508000.0,240382000.0,,2757000.0,,,48285000.0,1737000.0,182366000.0,246387000.0,15490000.0,199839000.0,6005000.0,159800000.0,155639000.0,156008000.0
Apartment Investment and Management Co,AIV,,922864,2015.0,Q3YTD,2015-01-01,2015-09-30,,1.09,1.09,0.88,226819000.0,1.09,,-21014000.0,5167000.0,151410000.0,196607000.0,66133000.0,,169327000.0,18243000.0,-146243000.0,272043000.0,,631000.0,130474000.0,,,,45842000.0,717308000.0,,9037000.0,,,151410000.0,5167000.0,544704000.0,735435000.0,45119000.0,589192000.0,18127000.0,159800000.0,155639000.0,156008000.0
Apartment Investment and Management Co,AIV,,922864,2015.0,Q3TTM,2014-10-01,2015-09-30,,1.34,1.34,0.1,298284000.0,1.35,-1413000.0,-27951000.0,6857000.0,203769000.0,242066000.0,85439000.0,,205597000.0,24572000.0,-196912000.0,356689000.0,,-143000.0,156627000.0,,,,69510000.0,950638000.0,,11897000.0,,,203769000.0,6857000.0,723070000.0,977613000.0,57488000.0,780701000.0,26975000.0,159800000.0,155639000.0,156008000.0
Apartment Investment and Management Co,AIV,,922864,2015.0,Q2,2015-04-01,2015-06-30,2016-07-29 16:14:56+00:00,0.39,0.39,0.3,75150000.0,0.39,,-5814000.0,1705000.0,49605000.0,68688000.0,23907000.0,,60804000.0,5126000.0,-47900000.0,87930000.0,,350000.0,44781000.0,,,,16060000.0,238637000.0,,2758000.0,,,49605000.0,1705000.0,179140000.0,244783000.0,18093000.0,196883000.0,6146000.0,155900000.0,155524000.0,155954000.0
Apartment Investment and Management Co,AIV,,922864,2015.0,Q2YTD,2015-01-01,2015-06-30,,0.97,0.97,0.58,149582000.0,0.97,,-12735000.0,3430000.0,103125000.0,172838000.0,42364000.0,,150148000.0,16410000.0,-99695000.0,183422000.0,,2614000.0,130474000.0,,,,29334000.0,476926000.0,,6280000.0,,,103125000.0,3430000.0,362338000.0,489048000.0,29629000.0,389353000.0,12122000.0,155900000.0,155524000.0,155954000.0
